,WLD FP Equity_DX_SI_QTY,WLD FP Equity_DX_SHORT_INTEREST_VALUE,WLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLD FP Equity_DX_SI_MV,WLD FP Equity_DX_DSS,WLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLD FP Equity_DX_SUPPLY_SI_QTY,WLD FP Equity_DX_BROKER_SI_QTY,WLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLD FP Equity_DX_BROKER_SI_MV_NEW_x,WLD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLD FP Equity_DX_BROKER_SI_MV_INC_x,WLD FP Equity_DX_SUPPLY_SI_MV_NEW,WLD FP Equity_DX_BROKER_SI_QTY_ADD,WLD FP Equity_DX_BROKER_SI_QTY_NEW,WLD FP Equity_DX_SUPPLY_SI_MV_DEC,WLD FP Equity_DX_BROKER_SI_QTY_INC,WLD FP Equity_DX_SUPPLY_SI_QTY_DEC,WLD FP Equity_DX_BROKER_SI_MV_NEW_y,WLD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLD FP Equity_DX_BROKER_SI_MV_INC_y,WLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLD FP Equity_DX_BROKER_SI_MV_ADD,WLD FP Equity_DX_SUPPLY_SI_QTY_ADD,WLD FP Equity_DX_BROKER_SI_QTY_DEC,WLD FP Equity_DX_SUPPLY_SI_MV,WLD FP Equity_DX_BROKER_SI_MV_DEC,WLD FP Equity_DX_SUPPLY_SI_MV_RMV,WLD FP Equity_DX_BROKER_SI_MV_RMV,WLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLD FP Equity_DX_UTILIZATION_QUANTITY,WLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLD FP Equity_DX_ACTIVE_UTILIZATION_MV,WLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLD FP Equity_DX_BROKER_SI_CON_RATIO,WLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLD FP Equity_DX_DEMAND_SUPPLY_RATIO,WLD FP Equity_PX_LAST
2022-07-12,444.0,113131.2,0.11,0.0,0.11,,0.0,444.0,0.0,113131.2,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0045,254.8
2022-07-13,444.0,111408.48,0.09,0.0,0.11,,0.0,444.0,0.0,111408.48,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0046,250.92
2022-07-14,5444.0,1352670.68,1.12,0.04,1.37,,621175.0,2944.0,2500.0,731495.68,,,,,,2500.0,,,,,,,,,0.63,2500.0,,0.74,,,,100.0,2.95,0.0,0.0,,0.0,100.0,8.18,0.8497,91.82,0.0545,248.47
2022-07-15,5444.0,1378856.32,1.11,0.04,1.35,,633200.0,2944.0,2500.0,745656.32,,,,,,,,,,,,,,,,,,0.73,,,,100.0,2.95,0.0,0.0,,0.0,100.0,8.11,0.851,91.89,0.0545,253.28
2022-07-18,5444.0,1384790.28,1.12,0.04,1.38,,635925.0,2944.0,2500.0,748865.28,,,,,,,,,,,,,,,,,,0.74,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.11,0.8509,91.89,0.0544,254.37
2022-07-19,5444.0,1386750.12,1.1,0.04,1.38,,636825.0,2944.0,2500.0,749925.12,,,,,,,,,,,,,,,,,,0.75,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.11,0.851,91.89,0.0544,254.73
2022-07-20,5444.0,1404987.52,1.07,0.04,1.39,,645200.0,2944.0,2500.0,759787.52,,,,,,,,,,,,,,,,,,0.75,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.19,0.8495,91.81,0.0544,258.08
2022-07-21,5444.0,1409233.84,1.06,0.04,1.41,,647150.0,2944.0,2500.0,762083.84,,,,,,,,,,,,,,,,,,0.76,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.12,0.8508,91.88,0.0544,258.86
2022-07-22,5444.0,1407001.8,1.05,0.04,1.41,,646125.0,2944.0,2500.0,760876.8,,,,,,,,,,,,,,,,,,0.76,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.16,0.8501,91.84,0.0544,258.45
2022-07-25,5444.0,1407328.44,1.0,0.04,1.41,,646275.0,2944.0,2500.0,761053.44,,,,,,,,,,,,,,,,,,0.76,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.15,0.8503,91.85,0.0544,258.51
2022-07-26,5444.0,1406294.08,0.96,0.04,1.41,,645800.0,2944.0,2500.0,760494.08,,,,,,,,,,,,,,,,,,0.76,,,,100.0,2.94,0.0,0.0,,0.0,100.0,8.23,0.849,91.77,0.0544,258.32
2022-07-27,444.0,115826.28,0.08,0.0,0.11,,0.0,444.0,0.0,115826.28,,,,,,,,0.65,,2500.0,,,,,,,2500.0,0.11,0.65,,,100.0,0.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0046,260.87
2022-07-28,444.0,117398.04,0.08,0.0,0.12,,0.0,444.0,0.0,117398.04,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0046,264.41
2022-07-29,444.0,118419.24,0.08,0.0,0.12,,0.0,444.0,0.0,118419.24,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0045,266.71
2022-08-01,444.0,118645.68,0.08,0.0,0.12,,0.0,444.0,0.0,118645.68,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0045,267.22
2022-08-02,444.0,118685.64,0.08,0.0,0.12,,0.0,444.0,0.0,118685.64,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0045,267.31
2022-08-03,444.0,119875.56,0.08,0.0,0.12,,0.0,444.0,0.0,119875.56,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0045,269.99
2022-08-04,3444.0,925540.56,0.65,0.02,0.93,,403110.0,1944.0,1500.0,522430.56,,,,,,1500.0,,,,,,,,,0.41,1500.0,,0.52,,,,100.0,1.95,0.0,0.0,,0.0,100.0,12.81,0.7766,87.19,0.0346,268.74
2022-08-05,5244.0,1408643.28,1.01,0.03,1.41,,644688.0,2844.0,2400.0,763955.28,,,900.0,0.24,,,,,900.0,,,,0.24,900.0,,,,0.77,,,,100.0,2.69,0.0,0.0,,0.0,100.0,8.51,0.8442,91.49,0.0496,268.62
2022-08-08,6780.0,1832973.0,1.3,0.04,1.82,,878637.5,3530.0,3250.0,954335.5,,,686.0,0.23,,,,,850.0,,,,0.23,686.0,,,,0.95,,,,100.0,3.34,0.0,0.0,,0.0,100.0,7.28,0.8651,92.72,0.0642,270.35
2022-08-09,6780.0,1813446.6,1.28,0.04,1.83,,869277.5,3530.0,3250.0,944169.1,,,,,,,,,,,,,,,,,,0.95,,,,100.0,3.34,0.0,0.0,,0.0,100.0,7.28,0.865,92.72,0.0642,267.47
2022-08-10,5980.0,1612267.8,1.14,0.04,1.61,,1307608.5,1130.0,4850.0,304659.3,,,,0.44,,,,0.64,1600.0,2400.0,,,0.44,,,,,0.3,,,,100.0,1.04,0.0,0.0,,0.0,100.0,8.25,0.8487,91.75,0.0552,269.61
2022-08-11,5980.0,1624108.2,1.14,0.04,1.61,,1317211.5,1130.0,4850.0,306896.7,,,,,,,,,,,,,,,,,,0.3,,,,100.0,1.04,0.0,0.0,,0.0,100.0,8.36,0.8467,91.64,0.0551,271.59
2022-08-12,8480.0,2323944.0,1.8,0.06,2.29,,1329142.5,3630.0,4850.0,994801.5,,,,,,,,,,,,,,,,2500.0,,0.99,,,,100.0,3.27,0.0,0.0,,0.0,100.0,5.76,0.8915,94.24,0.0764,274.05
2022-08-15,8480.0,2345992.0,1.81,0.06,2.3,,1341752.5,3630.0,4850.0,1004239.5,,,,,,,,,,,,,,,,,,0.99,,,,100.0,3.27,0.0,0.0,,0.0,100.0,5.8,0.8908,94.2,0.0764,276.65
2022-08-16,12980.0,3614800.2,2.77,0.09,3.57,,1350676.5,8130.0,4850.0,2264123.7,,,,,,,,0.68,,2500.0,,,,,,7000.0,,2.25,,,,37.22,7.49,13713.0,3818933.37,,3.8,37.22,38.96,0.4826,57.4,0.1196,278.49
2022-08-17,12294.0,3395479.86,2.62,0.08,3.39,,1339521.5,7444.0,4850.0,2055958.36,,,,,,,,0.19,,686.0,,,,,,,,2.08,,,,35.18,6.86,13713.0,3787393.47,,3.82,35.18,38.7,0.4834,57.65,0.1132,276.19
2022-08-18,14444.0,4021065.16,3.14,0.09,3.99,,1948730.0,7444.0,7000.0,2072335.16,,,,0.61,,,,,2150.0,,,,0.61,,,,,2.06,,,,35.18,6.86,13713.0,3817562.07,,3.79,35.2,48.45,0.4705,48.45,0.133,278.39
2022-08-19,14444.0,3990155.0,3.09,0.09,4.03,,1933750.0,7444.0,7000.0,2056405.0,,,,,,,,,,,,,,,,,,2.07,,,,35.18,6.86,13713.0,3788216.25,,3.82,35.19,48.46,0.4706,48.46,0.133,276.25
2022-08-22,14444.0,3967766.8,3.08,0.09,3.99,,1922900.0,7444.0,7000.0,2044866.8,,,,,,,,,,,,,,,,,,2.06,,,,35.18,6.86,13713.0,3766961.1,,3.79,35.2,48.45,0.4704,48.45,0.133,274.7
2022-08-23,14444.0,3938734.36,2.92,0.09,3.96,,1908830.0,7444.0,7000.0,2029904.36,,,,,,,,,,,,,,,,,,2.04,,,,34.86,6.84,13913.0,3793935.97,,3.82,34.85,48.47,0.4708,48.47,0.1328,272.69
2022-08-24,444.0,121571.64,0.11,0.0,0.12,,0.0,444.0,0.0,121571.64,,,,,,,,1.93,,7000.0,,,,,,,7000.0,0.12,1.93,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,273.81
2022-08-25,444.0,122095.56,0.11,0.0,0.12,,0.0,444.0,0.0,122095.56,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,274.99
2022-08-26,444.0,120532.68,0.11,0.0,0.12,,0.0,444.0,0.0,120532.68,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,271.47
2022-08-29,444.0,118228.32,0.11,0.0,0.12,,0.0,444.0,0.0,118228.32,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,266.28
2022-08-30,444.0,117131.64,0.12,0.0,0.12,,0.0,444.0,0.0,117131.64,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,263.81
2022-08-31,444.0,116114.88,0.12,0.0,0.12,,0.0,444.0,0.0,116114.88,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,261.52
2022-09-01,444.0,115257.96,0.12,0.0,0.12,,0.0,444.0,0.0,115257.96,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,259.59
2022-09-02,444.0,116989.56,0.13,0.0,0.11,,0.0,444.0,0.0,116989.56,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,263.49
2022-09-05,444.0,116097.12,0.14,0.0,0.12,,0.0,444.0,0.0,116097.12,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,261.48
2022-09-06,444.0,116057.16,0.15,0.0,0.12,,0.0,444.0,0.0,116057.16,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041,261.39
2022-09-07,524.0,136454.84,0.17,0.0,0.14,,10416.4,484.0,40.0,126038.44,,,40.0,,,40.0,,,,,,,,40.0,0.01,,,0.13,,,,100.0,0.44,0.0,0.0,,0.0,100.0,8.34,0.8471,91.66,0.0048,260.41
2022-09-08,524.0,138435.56,0.17,0.0,0.14,,10567.6,484.0,40.0,127867.96,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.25,0.8485,91.75,0.0048,264.19
2022-09-09,524.0,139467.84,0.17,0.0,0.14,,10646.4,484.0,40.0,128821.44,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.3,0.8478,91.7,0.0048,266.16
2022-09-12,524.0,140479.16,0.17,0.0,0.14,,10723.6,484.0,40.0,129755.56,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.33,0.8473,91.67,0.0048,268.09
2022-09-13,524.0,137822.48,0.18,0.0,0.14,,10520.8,484.0,40.0,127301.68,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.15,0.8502,91.85,0.0048,263.02
2022-09-14,524.0,136811.16,0.16,0.0,0.14,,10443.6,484.0,40.0,126367.56,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.27,0.8483,91.73,0.0048,261.09
2022-09-15,524.0,136171.88,0.16,0.0,0.14,,10394.8,484.0,40.0,125777.08,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.28,0.8481,91.72,0.0048,259.87
2022-09-16,524.0,133410.4,0.17,0.0,0.14,,10184.0,484.0,40.0,123226.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.45,0.0,0.0,,0.0,100.0,8.28,0.8481,91.72,0.0049,254.6
2022-09-19,624.0,159313.44,0.18,0.0,0.16,,35743.4,584.0,140.0,149101.04,,,,0.03,,,,,100.0,,,,0.03,,,100.0,,0.15,,,,100.0,0.54,0.0,0.0,,0.0,100.0,23.99,0.6353,76.01,0.0058,255.31
2022-09-20,624.0,159126.24,0.19,0.0,0.16,,35701.4,584.0,140.0,148925.84,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.54,0.0,0.0,,0.0,100.0,23.88,0.6365,76.12,0.0058,255.01
2022-09-21,644.0,166448.24,0.19,0.0,0.17,,25846.0,544.0,100.0,140602.24,,,,,,,,0.01,,40.0,,,,,,,40.0,0.14,0.01,,,100.0,0.5,0.0,0.0,,0.0,100.0,30.77,0.5739,69.23,0.006,258.46
2022-09-22,644.0,162687.28,0.19,0.0,0.17,,25262.0,544.0,100.0,137425.28,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.5,0.0,0.0,,0.0,100.0,31.05,0.5718,68.95,0.006,252.62
2022-09-23,644.0,160832.56,0.18,0.0,0.16,,24974.0,544.0,100.0,135858.56,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.5,0.0,0.0,,0.0,100.0,30.74,0.5742,69.26,0.006,249.74
2022-09-26,644.0,161489.44,0.18,0.0,0.16,,25076.0,544.0,100.0,136413.44,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.5,0.0,0.0,,0.0,100.0,30.88,0.5731,69.12,0.006,250.76
2022-09-27,644.0,161122.36,0.18,0.0,0.16,,25019.0,544.0,100.0,136103.36,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.5,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.0059,250.19
2022-09-28,644.0,161824.32,0.17,0.0,0.16,,25128.0,544.0,100.0,136696.32,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.5,0.0,0.0,,0.0,100.0,31.38,0.5694,68.62,0.006,251.28
2022-09-29,444.0,108917.64,0.12,0.0,0.11,,0.0,444.0,0.0,108917.64,,,,,,,,0.02,,100.0,,,,,,,100.0,0.11,0.02,,,100.0,0.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043,245.31
2022-09-30,444.0,109659.12,0.13,0.0,0.11,,0.0,444.0,0.0,109659.12,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043,246.98
2022-10-03,444.0,109512.6,0.1,0.0,0.11,,0.0,444.0,0.0,109512.6,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043,246.65
2022-10-04,444.0,111666.0,0.1,0.0,0.11,,0.0,444.0,0.0,111666.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043,251.5
2022-10-05,444.0,111399.6,0.09,0.0,0.11,,0.0,444.0,0.0,111399.6,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,250.9
2022-10-06,444.0,112292.04,0.09,0.0,0.11,,0.0,444.0,0.0,112292.04,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,252.91
2022-10-07,444.0,110067.6,0.08,0.0,0.11,,0.0,444.0,0.0,110067.6,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,247.9
2022-10-10,444.0,109676.88,0.08,0.0,0.11,,0.0,444.0,0.0,109676.88,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,247.02
2022-10-11,444.0,108859.92,0.07,0.0,0.11,,0.0,444.0,0.0,108859.92,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,245.18
2022-10-12,444.0,108531.36,0.06,0.0,0.11,,0.0,444.0,0.0,108531.36,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,244.44
2022-10-13,444.0,108766.68,0.06,0.0,0.11,,0.0,444.0,0.0,108766.68,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,244.97
2022-10-14,444.0,109059.72,0.06,0.0,0.11,,0.0,444.0,0.0,109059.72,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,0.0,,0.0055,245.63
2022-10-17,444.0,110138.64,0.06,0.0,0.11,,0.0,444.0,0.0,110138.64,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,0.0,,0.0055,248.06
2022-10-18,444.0,110325.12,0.06,0.0,0.11,,0.0,444.0,0.0,110325.12,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,0.0,,0.0055,248.48
2022-10-19,4844.0,1208529.56,0.65,0.03,1.21,,548878.0,2644.0,2200.0,659651.56,,,,,,2200.0,,,,,,,,,0.55,2200.0,,0.66,,,,100.0,3.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581,249.49
2022-10-20,5494.0,1372566.02,0.74,0.04,1.37,,630820.75,2969.0,2525.0,741745.27,,,325.0,0.08,,,,,325.0,,,,0.08,325.0,,,,0.74,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0659,249.83
2022-10-21,24494.0,6092392.62,3.25,0.16,6.13,,2990978.25,12469.0,12025.0,3101414.37,,,,2.38,,,,,9500.0,,,,2.38,,,9500.0,,3.12,,,,68.63,14.96,5700.0,1417761.0,,1.43,68.62,40.04,0.5198,59.96,0.2939,248.73
2022-10-24,24501.0,6163471.56,3.23,0.16,6.09,,3025009.0,12476.0,12025.0,3138462.56,,,,,,,,,,,,,,,,7.0,,3.1,,,,68.64,14.97,5700.0,1433892.0,,1.42,68.64,40.03,0.5195,59.94,0.294,251.56
2022-10-25,20101.0,5106860.06,2.64,0.13,5.06,,2496139.5,10276.0,9825.0,2610720.56,,,,,,,,0.54,,2200.0,,,,,,,2200.0,2.59,0.49,,,64.32,12.66,5700.0,1448142.0,,1.44,64.31,49.14,0.4998,50.82,0.2477,254.06
2022-10-26,24150.0,6149314.5,3.33,0.16,6.14,,3025259.03,12325.0,11881.0,3138314.75,,,,0.56,,56.0,,0.0,2000.0,7.0,,,0.56,,0.01,2056.0,,3.13,,,,68.38,14.83,5700.0,1451391.0,,1.45,68.36,40.63,0.5146,59.12,0.2905,254.63
2022-10-27,31894.0,8098524.48,4.38,0.21,8.12,,4983180.0,12869.0,19625.0,3267696.48,,,544.0,1.95,,,,,7744.0,,,,1.95,544.0,,,,3.28,,,,54.6,14.5,10700.0,2716944.0,,2.72,54.63,30.5,0.5492,67.51,0.3594,253.92
2022-10-28,35294.0,9033146.36,4.69,0.23,8.91,,5457920.5,14569.0,21325.0,3728789.86,,,,0.35,,,,,1700.0,,,,0.35,,,1700.0,,3.71,,,,57.66,16.21,10700.0,2738558.0,,2.72,57.66,27.73,0.5094,65.56,0.3927,255.94
2022-10-31,34894.0,9003698.82,4.66,0.23,8.86,,5373474.75,14069.0,20825.0,3630224.07,,,,,,,,0.13,,500.0,,,,,,,500.0,3.6,0.13,,,56.8,15.64,10700.0,2760921.0,,2.74,56.81,28.06,0.5212,66.32,0.388,258.03
2022-11-01,32894.0,8495533.38,4.4,0.22,8.42,,5378472.75,12069.0,20825.0,3117060.63,,,,,,,,0.51,,2000.0,,,,,,,,3.11,,,,53.01,13.42,10700.0,2763489.0,,2.76,53.01,29.83,0.5041,64.2,0.3658,258.27
2022-11-02,28244.0,7244303.56,3.8,0.19,7.18,,4745065.0,9744.0,18500.0,2499238.56,,,,,,,,0.61,,2325.0,,,,,,,2325.0,2.5,0.63,,,43.41,10.83,12700.0,3257423.0,,3.26,43.42,27.25,0.5117,65.84,0.314,256.49
2022-11-03,30237.0,7562876.53,4.03,0.2,7.7,,4650479.98,11744.0,18593.0,2937408.54,,,2000.0,0.02,,,,,93.0,,,,0.02,2000.0,,,,3.02,,,,48.04,13.06,12700.0,3176523.2,,3.26,48.05,25.4,0.5326,68.17,0.3362,253.9
2022-11-04,31287.0,7876189.38,4.24,0.21,7.91,,4812765.32,12362.0,19118.0,3112009.88,,,525.0,0.19,,,,,525.0,,,,0.19,525.0,,93.0,,3.15,,,,49.33,13.71,12700.0,3197098.0,,3.24,49.29,24.79,0.5401,68.96,0.3471,251.74
2022-11-07,31287.0,7909040.73,4.24,0.2,7.81,,4832839.22,12362.0,19118.0,3124989.98,,,,,,,,,,,,,,,,,,3.11,,,,49.33,13.71,12700.0,3210433.0,,3.2,49.31,24.78,0.5403,68.97,0.3471,252.79
2022-11-08,32081.0,8185787.96,4.35,0.21,8.03,,4060105.92,16356.0,15912.0,4173396.96,,,4294.0,,,,,0.07,,300.0,,,,4294.0,,,3206.0,4.13,0.77,,,65.8,18.2,8500.0,2168860.0,,2.14,65.8,37.67,0.4612,56.24,0.3571,255.16
2022-11-09,32081.0,8090186.58,4.38,0.21,8.1,,4012688.16,16356.0,15912.0,4124656.08,,,,,,,,,,,,,,,,,,4.17,,,,65.8,17.89,8500.0,2143530.0,,2.17,65.81,37.69,0.4613,56.23,0.3508,252.18
2022-11-10,34581.0,8924664.48,4.21,0.23,8.71,,4751768.96,16356.0,18412.0,4221156.48,,,,0.67,,,,,2500.0,,,,0.67,,,,,4.15,,,,65.8,17.89,8500.0,2193680.0,,2.16,65.78,34.86,0.4784,59.52,0.3782,258.08
2022-11-11,15621.0,4017877.41,1.87,0.1,4.03,,2626628.52,5596.0,10212.0,1439347.16,,,,,,,,2.63,,10760.0,,,,,,,8200.0,1.44,1.89,,,25.91,6.19,16000.0,4115360.0,,4.13,25.86,28.28,0.5544,68.84,0.1727,257.21
2022-11-14,14442.0,3728779.98,2.0,0.09,3.71,,2452805.0,4942.0,9500.0,1275974.98,,,,,,,,0.17,,654.0,,,,,,,712.0,1.27,0.2,,,23.6,5.36,16000.0,4131040.0,,4.11,23.6,30.01,0.551,67.86,0.1567,258.19
2022-11-15,14742.0,3828792.24,2.11,0.1,3.79,,2467340.0,5242.0,9500.0,1361452.24,,,,,,,,,,,,,,,,300.0,,1.35,,,,24.68,5.8,16000.0,4155520.0,,4.11,24.67,29.4,0.5293,66.42,0.163,259.72
2022-11-16,5802.0,1486530.42,0.89,0.04,1.51,,1357913.0,502.0,5300.0,128617.42,,,,,,,,1.22,,4740.0,,,,,,,4200.0,0.13,1.06,,,100.0,0.56,0.0,0.0,,0.0,100.0,1.08,0.9786,98.92,0.0643,256.21
2022-11-17,5802.0,1478697.72,0.93,0.04,1.49,,1350758.0,502.0,5300.0,127939.72,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.56,0.0,0.0,,0.0,100.0,1.1,0.9783,98.9,0.0643,254.86
2022-11-18,3302.0,847821.52,0.55,0.02,0.84,,718928.0,502.0,2800.0,128893.52,,,,,,,,,,,,,,,,,2500.0,0.13,0.65,,,100.0,0.56,0.0,0.0,,0.0,100.0,2.07,0.9594,97.93,0.0366,256.76
2022-11-21,502.0,129325.24,0.09,0.0,0.13,,0.0,502.0,0.0,129325.24,,,,,,,,,,,,,,,,,2800.0,0.13,0.72,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056,257.62
2022-11-22,444.0,115155.84,0.08,0.0,0.11,,0.0,444.0,0.0,115155.84,,,,,,,,0.01,,58.0,,,,,,,,0.11,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049,259.36
2022-11-23,444.0,115604.28,0.11,0.0,0.11,,0.0,444.0,0.0,115604.28,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049,260.37
2022-11-24,444.0,115848.48,0.11,0.0,0.12,,0.0,444.0,0.0,115848.48,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049,260.92
2022-11-25,444.0,115608.72,0.11,0.0,0.12,,0.0,444.0,0.0,115608.72,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049,260.38
2022-11-28,444.0,114756.24,0.11,0.0,0.12,,0.0,444.0,0.0,114756.24,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049,258.46
2022-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.12,,444.0,,,,,,,,0.0,,,,0.0,0.0,90199.0,23181143.0,,23.23,0.0,,0.0,,0.0,257.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92494.0,23900449.6,,23.72,0.0,,0.0,,0.0,258.4
2022-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92994.0,24290962.74,,23.49,0.0,,0.0,,0.0,261.21
