,C1U FP Equity_DX_SI_QTY,C1U FP Equity_DX_SHORT_INTEREST_VALUE,C1U FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C1U FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C1U FP Equity_DX_SI_MV,C1U FP Equity_DX_DSS,C1U FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C1U FP Equity_DX_SUPPLY_SI_QTY,C1U FP Equity_DX_BROKER_SI_QTY,C1U FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C1U FP Equity_DX_BROKER_SI_MV_INC_x,C1U FP Equity_DX_BROKER_SI_QTY_ADD,C1U FP Equity_DX_SUPPLY_SI_MV_DEC,C1U FP Equity_DX_BROKER_SI_QTY_INC,C1U FP Equity_DX_SUPPLY_SI_QTY_DEC,C1U FP Equity_DX_BROKER_SI_MV_INC_y,C1U FP Equity_DX_BROKER_SI_MV_ADD,C1U FP Equity_DX_SUPPLY_SI_QTY_ADD,C1U FP Equity_DX_BROKER_SI_QTY_DEC,C1U FP Equity_DX_SUPPLY_SI_MV,C1U FP Equity_DX_BROKER_SI_MV_DEC,C1U FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C1U FP Equity_DX_UTILIZATION_QUANTITY,C1U FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C1U FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C1U FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C1U FP Equity_DX_ACTIVE_UTILIZATION_MV,C1U FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C1U FP Equity_DX_BROKER_SI_CON_RATIO,C1U FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C1U FP Equity_DX_DEMAND_SUPPLY_RATIO,C1U FP Equity_PX_LAST
2016-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,11294.8,0.01,0.0,,0.0,,0.0,564.74
2016-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,11650.2,0.01,0.0,,0.0,,0.0,582.51
2016-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12194.6,0.01,0.0,,0.0,,0.0,609.73
2016-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12249.4,0.01,0.0,,0.0,,0.0,612.47
2016-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12344.8,0.01,0.0,,0.0,,0.0,617.24
2016-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12273.8,0.01,0.0,,0.0,,0.0,613.69
2016-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12121.8,0.01,0.0,,0.0,,0.0,606.09
2016-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,11869.0,0.01,0.0,,0.0,,0.0,593.45
2016-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12024.2,0.01,0.0,,0.0,,0.0,601.21
2016-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12199.2,0.01,0.0,,0.0,,0.0,609.96
2016-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12379.6,0.01,0.0,,0.0,,0.0,618.98
2016-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,20.0,12578.2,0.01,0.0,,0.0,,0.0,628.91
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.41
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.37
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.23
2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.91
2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.28
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.91
2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.42
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.62
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.32
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.4
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.59
2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.21
2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.82
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.08
2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.09
2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.44
2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.91
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.78
2016-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.38
2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.49
2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.3
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.09
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.24
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.66
2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.03
2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.61
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.89
2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.06
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.16
2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.08
2016-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.6
2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.78
2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.47
2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.97
2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.78
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.61
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.98
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.67
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.22
2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.87
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.51
2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.21
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.68
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.27
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.51
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.53
2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.03
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.28
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.89
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.23
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.37
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.08
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.58
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.22
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.84
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.16
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.65
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.53
2016-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.77
2016-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.14
2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.55
2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.57
2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.45
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.06
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.07
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.7
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.16
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.73
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.81
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.7
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.04
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.37
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.52
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.74
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.84
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.91
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.42
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.53
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.91
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.18
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.94
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.92
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.69
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.38
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.61
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.2
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.26
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.44
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.56
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.82
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.15
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.7
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.78
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.78
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.45
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.03
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.35
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.71
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.54
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.83
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.79
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.53
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.88
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.48
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.81
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.45
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.375
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.15
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.555
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.36
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.17
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.91
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.54
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.18
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.46
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.67
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.64
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.73
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.92
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.88
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.84
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.39
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.27
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.8
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.66
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.75
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.57
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.87
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.13
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.99
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.09
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.06
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.87
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.86
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.95
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.24
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.66
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.34
2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.57
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.99
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.91
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.58
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.8
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.69
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.07
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.74
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.79
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.99
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.77
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.93
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.48
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.88
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.46
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.35
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.69
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.21
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.05
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.87
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.7
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.59
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.51
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.88
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.58
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.82
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.94
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.73
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.91
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.41
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.69
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.93
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.57
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.3
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.27
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.1
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.29
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.7
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.65
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.34
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.3
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.51
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.92
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.69
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.58
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.31
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.67
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.9
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.06
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.21
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.51
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.97
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.73
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.81
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.74
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.96
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.88
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.33
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.12
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.49
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.04
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.62
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.52
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.72
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.75
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.55
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.11
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.88
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.19
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.34
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.83
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.38
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.67
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.92
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.7
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.93
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.1
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.8
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.82
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.58
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.98
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.38
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.62
2017-05-31,400.0,280972.0,6.12,0.92,0.28,,280972.0,0.0,400.0,0.0,,400.0,,,,,0.28,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,702.43
2017-06-01,400.0,282684.0,6.65,0.92,0.28,,282684.0,0.0,400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,706.71
2017-06-02,400.0,281172.0,6.66,0.92,0.28,,281172.0,0.0,400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0,702.93
2017-06-05,400.0,281648.0,6.66,0.92,0.28,,281648.0,0.0,400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,704.12
2017-06-06,400.0,280360.0,6.66,0.92,0.28,,280360.0,0.0,400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,700.9
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.72
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.64
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.66
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.24
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.87
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.1
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.98
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.7
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.55
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.38
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.02
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.05
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.72
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.07
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.59
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.52
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.99
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.67
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.35
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.81
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.74
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.28
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.35
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.84
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.15
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.27
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.49
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.71
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.56
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.45
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.51
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.32
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.08
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.08
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.25
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.75
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.77
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.58
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.52
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.74
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.93
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.85
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.12
