,WAVE FP Equity_DX_SI_QTY,WAVE FP Equity_DX_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAVE FP Equity_DX_SI_MV,WAVE FP Equity_DX_DSS,WAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY,WAVE FP Equity_DX_BROKER_SI_QTY,WAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAVE FP Equity_DX_BROKER_SI_MV_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAVE FP Equity_DX_BROKER_SI_MV_INC_x,WAVE FP Equity_DX_SUPPLY_SI_MV_NEW,WAVE FP Equity_DX_BROKER_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_NEW,WAVE FP Equity_DX_SUPPLY_SI_MV_DEC,WAVE FP Equity_DX_BROKER_SI_QTY_INC,WAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,WAVE FP Equity_DX_BROKER_SI_MV_NEW_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAVE FP Equity_DX_BROKER_SI_MV_INC_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAVE FP Equity_DX_BROKER_SI_MV_ADD,WAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV,WAVE FP Equity_DX_BROKER_SI_MV_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV_RMV,WAVE FP Equity_DX_BROKER_SI_MV_RMV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAVE FP Equity_DX_UTILIZATION_QUANTITY,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAVE FP Equity_DX_BROKER_SI_CON_RATIO,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAVE FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-03-27,2153.0,30891.79,0.05,0.52,0.04,0.03,0.0,30891.79,1172.0,2153.0,16816.15,,,,,,,,0.0,,8.0,,,,,,,,0.02,,,,56.78,56.78,892.0,12798.64,,0.01,56.78,,1.0,100.0,1.0431
2007-03-28,2153.0,30911.11,0.05,0.54,0.04,0.03,0.0,30911.11,1180.0,2153.0,16941.53,,,8.0,,,,,,,,,,,8.0,,,,0.02,,,,57.65,57.65,867.0,12447.72,,0.01,57.65,,1.0,100.0,1.0518
2007-03-29,2153.0,30872.47,0.05,0.54,0.04,0.03,0.0,30872.47,1180.0,2153.0,16920.35,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,57.65,57.65,867.0,12432.16,,0.01,57.65,,1.0,100.0,1.0513
2007-03-30,2153.0,30775.88,0.05,0.6,0.04,0.03,0.0,30775.88,1177.0,2153.0,16824.53,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0544
2007-04-02,2153.0,31471.38,0.05,0.59,0.04,0.03,0.0,31471.38,1178.0,2153.0,17219.36,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0538
2007-04-03,2153.0,31741.85,0.05,0.59,0.04,0.03,0.0,31741.85,1163.0,2153.0,17146.2,,,,,,,,0.0,,15.0,,,,,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0669
2007-04-04,2153.0,31780.49,0.05,0.63,0.04,0.03,0.0,31780.49,1168.0,2153.0,17240.88,,,5.0,,,,,,,,,,,5.0,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0627
2007-04-05,2153.0,32456.67,0.05,0.62,0.04,0.03,0.0,32456.67,1169.0,2153.0,17622.78,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,57.65,57.65,858.0,12934.43,,0.01,57.65,,1.0,100.0,1.0622
2007-04-06,2153.0,32456.67,0.05,0.61,0.04,0.04,0.0,32456.67,1192.0,2153.0,17969.51,,,24.0,,,,,,,,,,,24.0,,,,0.02,,,,57.65,57.65,876.0,13205.78,,0.01,57.65,,1.0,100.0,1.0411
2007-04-09,2153.0,32456.67,0.05,0.61,0.04,0.04,0.0,32456.67,1180.0,2153.0,17788.61,,,,,,,,0.0,,12.0,,,,,,,,0.02,,,,57.65,57.65,867.0,13070.1,,0.01,57.65,,1.0,100.0,1.0523
2007-04-10,2153.0,32360.07,0.05,0.61,0.04,0.04,0.0,32360.07,1176.0,2153.0,17675.54,,,,,,,,0.0,,4.0,,,,,,,,0.02,,,,57.65,57.65,864.0,12986.11,,0.01,57.65,,1.0,100.0,1.0554
2007-04-11,2153.0,32031.64,0.05,0.6,0.04,0.04,0.0,32031.64,1178.0,2153.0,17525.9,,,2.0,,,,,,,,,,,2.0,,,,0.02,,,,57.65,57.65,865.0,12869.19,,0.01,57.65,,1.0,100.0,1.0533
2007-04-12,2153.0,32649.86,0.05,0.59,0.04,0.04,0.0,32649.86,1173.0,2153.0,17788.34,,,,,,,,0.0,,5.0,,,,,,,,0.02,,,,57.65,57.65,861.0,13056.91,,0.01,57.65,,1.0,100.0,1.0585
2007-04-13,2153.0,32437.35,0.05,0.61,0.04,0.04,0.0,32437.35,1183.0,2153.0,17823.22,,,10.0,,,,,,,,,,,10.0,,,,0.02,,,,57.65,57.65,869.0,13092.46,,0.01,57.65,,1.0,100.0,1.0492
2007-04-16,2153.0,32340.75,0.05,0.65,0.04,0.04,0.0,32340.75,1179.0,2153.0,17710.05,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,57.65,57.65,866.0,13008.4,,0.01,57.65,,1.0,100.0,1.0523
2007-04-17,2153.0,32495.31,0.05,0.69,0.04,0.04,0.0,32495.31,1178.0,2153.0,17779.6,,,,,,,,0.0,,2.0,,,,,,,,0.02,,,,57.65,57.65,865.0,13055.48,,0.01,57.65,,1.0,100.0,1.0538
2007-04-18,2153.0,32360.07,0.05,0.69,0.04,0.04,0.0,32360.07,1180.0,2153.0,17735.66,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,57.65,57.65,867.0,13031.2,,0.01,57.65,,1.0,100.0,1.0518
2007-04-19,2153.0,32360.07,0.05,0.62,0.04,0.04,0.0,32360.07,1178.0,2153.0,17705.6,,,,,,,,0.0,,2.0,,,,,,,,0.02,,,,57.65,57.65,865.0,13001.14,,0.01,57.65,,1.0,100.0,1.0533
2007-04-20,2153.0,32282.79,0.05,0.65,0.04,0.04,0.0,32282.79,1178.0,2153.0,17663.32,,,,,,,,0.0,,0.0,,,,,,,,0.02,,,,57.79,57.79,861.0,12910.12,,0.01,57.79,,1.0,100.0,1.0559
2007-04-23,2153.0,32282.79,0.05,0.66,0.04,0.04,0.0,32282.79,1177.0,2153.0,17648.33,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,57.65,57.65,865.0,12970.1,,0.01,57.65,,1.0,100.0,1.0549
2007-04-24,2153.0,31973.68,0.05,0.67,0.04,0.04,0.0,31973.68,1177.0,2153.0,17479.34,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,57.65,57.65,865.0,12845.91,,0.01,57.65,,1.0,100.0,1.0549
2007-04-25,2153.0,32147.56,0.05,0.75,0.04,0.04,0.0,32147.56,1172.0,2153.0,17499.74,,,,,,,,0.0,,5.0,,,,,,,,0.02,,,,57.65,57.65,861.0,12856.04,,0.01,57.65,,1.0,100.0,1.059
2007-04-26,2153.0,31877.08,0.05,0.81,0.04,0.04,0.0,31877.08,1175.0,2153.0,17396.92,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,57.65,57.65,863.0,12777.48,,0.01,57.65,,1.0,100.0,1.0564
2007-04-27,2153.0,31490.7,0.05,0.79,0.04,0.04,0.0,31490.7,1170.0,2153.0,17112.92,,,,,,,,0.0,,5.0,,,,,,,,0.02,,,,57.65,57.65,860.0,12578.73,,0.01,57.65,,1.0,100.0,1.0606
2007-04-30,2153.0,31490.7,0.05,0.81,0.04,0.03,0.0,31490.7,1164.0,2153.0,17025.16,,,,,,,,0.0,,7.0,,,,,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0669
2007-05-01,2153.0,31490.7,0.05,0.83,0.04,0.03,0.0,31490.7,1164.0,2153.0,17025.16,,,,,,,,0.0,,0.0,,,,,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0669
2007-05-02,2153.0,31857.77,0.05,0.83,0.04,0.03,0.0,31857.77,1168.0,2153.0,17282.8,,,4.0,,,,,,,,,,,4.0,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0627
2007-05-03,2153.0,31703.21,0.05,0.84,0.04,0.04,0.0,31703.21,1170.0,2153.0,17228.4,,,2.0,,,,,,,,,,,2.0,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0611
2007-05-04,2153.0,31683.89,0.05,0.84,0.04,0.04,0.0,31683.89,1164.0,2153.0,17129.61,,,,,,,,0.0,,5.0,,,,,,,,0.02,,,,100.0,57.65,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0658
2007-05-07,2153.0,31664.57,0.05,0.88,0.04,0.03,0.0,31664.57,1167.0,2153.0,17163.29,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,57.65,57.65,857.0,12604.06,,0.01,57.65,,1.0,100.0,1.0637
2007-05-08,2153.0,31452.06,0.05,0.88,0.04,0.03,0.0,31452.06,1171.0,2153.0,17106.53,,,4.0,,,,,,,,,,,4.0,,,,0.02,,,,57.65,57.65,860.0,12563.29,,0.01,57.65,,1.0,100.0,1.0601
2007-05-09,2153.0,31587.29,0.05,0.88,0.04,0.03,0.0,31587.29,1183.0,2153.0,17356.14,,,12.0,,,,,,,,,,,12.0,,,,0.02,,,,57.65,57.65,869.0,12749.35,,0.01,57.65,,1.0,100.0,1.0492
2007-05-10,2153.0,31587.29,0.05,0.87,0.04,0.03,0.0,31587.29,1169.0,2153.0,17150.74,,,,,,,,0.0,,14.0,,,,,,,,0.02,,,,57.65,57.65,858.0,12587.97,,0.01,57.65,,1.0,100.0,1.0622
2007-05-11,2153.0,31703.21,0.05,0.87,0.04,0.03,0.0,31703.21,1169.0,2153.0,17213.68,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,57.65,57.65,859.0,12648.89,,0.01,57.65,,1.0,100.0,1.0622
2007-05-14,2153.0,31683.89,0.05,0.86,0.04,0.04,0.0,31683.89,1161.0,2153.0,17085.46,,,,,,,,0.0,,8.0,,,,,,,,0.02,,,,57.65,57.65,853.0,12552.88,,0.01,57.65,,1.0,100.0,1.069
2007-05-15,2153.0,32108.92,0.05,0.87,0.04,0.03,0.0,32108.92,1164.0,2153.0,17359.4,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,57.65,57.65,855.0,12751.1,,0.01,57.65,,1.0,100.0,1.0664
2007-05-16,2153.0,32263.47,0.05,0.84,0.04,0.04,0.0,32263.47,1157.0,2153.0,17338.06,,,,,,,,0.0,,7.0,,,,,,,,0.02,,,,57.65,57.65,850.0,12737.55,,0.01,57.65,,1.0,100.0,1.0733
2007-05-17,2153.0,32263.47,0.05,0.88,0.04,0.04,0.0,32263.47,1154.0,2153.0,17293.1,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,57.65,57.65,848.0,12707.58,,0.01,57.65,,1.0,100.0,1.0754
2007-05-18,2153.0,32205.52,0.05,0.89,0.04,0.04,0.0,32205.52,1177.0,2153.0,17606.08,,1177.0,,,0.02,,,,,,,1177.0,,,,,,0.02,,0.02,,57.75,57.75,861.0,12879.21,1154.0,0.01,57.75,,1.0,100.0,1.0569
2007-05-21,2153.0,32360.07,0.05,0.91,0.04,0.04,0.0,32360.07,1177.0,2153.0,17690.57,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,57.65,57.65,864.0,12986.11,,0.01,57.65,,1.0,100.0,1.0549
2007-05-22,2153.0,32649.86,0.05,0.99,0.04,0.04,0.0,32649.86,1178.0,2153.0,17864.16,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,57.65,57.65,865.0,13117.57,,0.01,57.65,,1.0,100.0,1.0533
2007-05-23,2153.0,32591.9,0.05,1.03,0.04,0.04,0.0,32591.9,1177.0,2153.0,17817.31,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,57.65,57.65,865.0,13094.29,,0.01,57.65,,1.0,100.0,1.0544
2007-05-24,2153.0,32456.67,0.05,1.02,0.04,0.04,0.0,32456.67,1182.0,2153.0,17818.76,,,5.0,,,,,,,,,,,5.0,,,,0.02,,,,57.65,57.65,868.0,13085.18,,0.01,57.65,,1.0,100.0,1.0502
2007-05-25,2153.0,32263.47,0.05,1.04,0.04,0.04,0.0,32263.47,1180.0,2153.0,17682.72,,,,,,,,0.0,,2.0,,,,,,,,0.02,,,,57.65,57.65,867.0,12992.3,,0.01,57.65,,1.0,100.0,1.0523
2007-05-28,2153.0,32321.43,0.05,1.05,0.04,0.04,0.0,32321.43,1174.0,2153.0,17624.41,,,,,,,,0.0,,6.0,,,,,,,,0.02,,,,57.65,57.65,862.0,12940.58,,0.01,57.65,,1.0,100.0,1.0575
2007-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1174.0,,,,,,,2153.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.03,0.0,,0.0,,0.0
2007-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.04,0.0,,0.0,,0.0
2007-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,35175.21,,0.04,0.0,,0.0,,0.0
2007-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34906.01,,0.04,0.0,,0.0,,0.0
2007-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34816.28,,0.04,0.0,,0.0,,0.0
2007-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34421.45,,0.04,0.0,,0.0,,0.0
2007-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,33847.17,,0.04,0.0,,0.0,,0.0
2007-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34906.01,,0.04,0.0,,0.0,,0.0
2007-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,35013.69,,0.04,0.0,,0.0,,0.0
2007-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,35444.41,,0.04,0.0,,0.0,,0.0
2007-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,35085.48,,0.04,0.0,,0.0,,0.0
2007-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,35175.21,,0.04,0.0,,0.0,,0.0
2007-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34995.74,,0.04,0.0,,0.0,,0.0
2007-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,35157.26,,0.04,0.0,,0.0,,0.0
2007-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34995.74,,0.04,0.0,,0.0,,0.0
2007-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34834.22,,0.04,0.0,,0.0,,0.0
2007-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34636.81,,0.04,0.0,,0.0,,0.0
2007-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34098.42,,0.04,0.0,,0.0,,0.0
2007-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,33631.81,,0.04,0.0,,0.0,,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34367.62,,0.04,0.0,,0.0,,0.0
2007-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,34080.47,,0.04,0.0,,0.0,,0.0
2007-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,32752.43,,0.04,0.0,,0.0,,0.0
2007-08-03,100.0,1618.78,0.0,0.02,0.0,0.0,0.0,0.0,100.0,0.0,1618.78,,,,,,,,,,,,,,,,100.0,,0.0,,,,5.0,5.0,1900.0,30756.77,,0.03,5.0,,1.0,100.0,0.05
2007-08-06,100.0,1637.62,0.0,0.02,0.0,0.0,0.0,0.0,100.0,0.0,1637.62,,,,,,,,,,,,,,,,,,0.0,,,,5.0,5.0,1900.0,31114.81,,0.03,5.0,,1.0,100.0,0.05
2007-08-07,100.0,1615.19,0.0,0.03,0.0,0.0,0.0,1615.19,100.0,100.0,1615.19,,,,,,100.0,,,,,,,,,0.0,,,0.0,,,,5.0,5.0,1900.0,30688.58,,0.03,5.0,,1.0,100.0,0.05
2007-08-08,100.0,1646.59,0.0,0.03,0.0,0.0,0.0,1646.59,100.0,100.0,1646.59,,,,,,,,,,,,,,,,,,0.0,,,,5.0,5.0,1900.0,31285.3,,0.03,5.0,,1.0,100.0,0.05
2007-08-09,100.0,1660.05,0.0,0.03,0.0,0.0,0.0,1660.05,261.0,100.0,4332.74,,,161.0,,,,,,,,,,,161.0,,,,0.0,,,,13.05,13.05,1739.0,28868.35,,0.03,13.05,,1.0,100.0,0.05
2007-08-10,261.0,4283.56,0.01,0.07,0.01,0.0,0.0,4283.56,261.0,261.0,4283.56,,,,0.0,,,,,161.0,,,,0.0,,,,,0.0,,,,13.05,13.05,1739.0,28540.65,,0.03,13.05,,1.0,100.0,0.1305
2007-08-13,261.0,4281.22,0.01,0.08,0.01,0.0,0.0,4281.22,261.0,261.0,4281.22,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,28525.05,,0.03,13.05,,1.0,100.0,0.1305
2007-08-14,261.0,4321.03,0.01,0.08,0.01,0.0,0.0,4321.03,261.0,261.0,4321.03,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,28790.33,,0.03,13.05,,1.0,100.0,0.1305
2007-08-15,261.0,4285.9,0.01,0.08,0.01,0.0,0.0,4285.9,261.0,261.0,4285.9,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,28556.26,,0.03,13.05,,1.0,100.0,0.1305
2007-08-16,261.0,4215.64,0.01,0.09,0.01,0.0,0.0,4215.64,261.0,261.0,4215.64,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,28088.12,,0.03,13.05,,1.0,100.0,0.1305
2007-08-17,261.0,4157.09,0.01,0.09,0.01,0.0,0.0,4157.09,261.0,261.0,4157.09,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,27698.01,,0.03,13.05,,1.0,100.0,0.1305
2007-08-20,261.0,4189.88,0.01,0.09,0.01,0.0,0.0,4189.88,261.0,261.0,4189.88,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,27916.47,,0.03,13.05,,1.0,100.0,0.1305
2007-08-21,261.0,4260.14,0.01,0.1,0.01,0.0,0.0,4260.14,261.0,261.0,4260.14,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,28384.61,,0.03,13.05,,1.0,100.0,0.1305
2007-08-22,261.0,4262.48,0.01,0.1,0.01,0.0,0.0,4262.48,261.0,261.0,4262.48,,,,,,,,,,,,,,,,,,0.0,,,,13.05,13.05,1739.0,28400.21,,0.03,13.05,,1.0,100.0,0.1305
