,MAAT FP Equity_DX_SI_QTY,MAAT FP Equity_DX_SHORT_INTEREST_VALUE,MAAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MAAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MAAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MAAT FP Equity_DX_SI_MV,MAAT FP Equity_DX_DSS,MAAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MAAT FP Equity_DX_SUPPLY_SI_QTY,MAAT FP Equity_DX_BROKER_SI_QTY,MAAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MAAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,MAAT FP Equity_DX_BROKER_SI_MV_INC_x,MAAT FP Equity_DX_BROKER_SI_QTY_ADD,MAAT FP Equity_DX_SUPPLY_SI_MV_DEC,MAAT FP Equity_DX_BROKER_SI_QTY_INC,MAAT FP Equity_DX_SUPPLY_SI_QTY_DEC,MAAT FP Equity_DX_BROKER_SI_MV_INC_y,MAAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,MAAT FP Equity_DX_BROKER_SI_MV_ADD,MAAT FP Equity_DX_SUPPLY_SI_QTY_ADD,MAAT FP Equity_DX_BROKER_SI_QTY_DEC,MAAT FP Equity_DX_SUPPLY_SI_MV,MAAT FP Equity_DX_BROKER_SI_MV_DEC,MAAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MAAT FP Equity_DX_UTILIZATION_QUANTITY,MAAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MAAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MAAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MAAT FP Equity_DX_ACTIVE_UTILIZATION_MV,MAAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MAAT FP Equity_DX_BROKER_SI_CON_RATIO,MAAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MAAT FP Equity_DX_DEMAND_SUPPLY_RATIO,MAAT FP Equity_PX_LAST
2025-02-25,1600.0,10624.0,0.14,0.34,0.01,0.01,0.0,5312.0,800.0,800.0,5312.0,,,,,,,,,,,,0.01,,100.0,4.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0947,6.64
2025-02-26,1600.0,10592.0,0.14,0.35,0.01,0.01,0.0,5296.0,800.0,800.0,5296.0,,,,,,,,,,,,0.01,,100.0,4.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0964,6.62
2025-02-27,1600.0,10240.0,0.14,0.35,0.01,0.01,0.0,5120.0,800.0,800.0,5120.0,,,,,,,,,,,,0.01,,100.0,4.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0964,6.4
2025-02-28,8000.0,50880.0,0.68,1.78,0.06,0.05,0.0,45792.0,7200.0,7200.0,45792.0,6400.0,,6400.0,,,,,6400.0,0.04,,,0.05,,100.0,34.61,0.0,0.0,0.0,100.0,19.95,0.6806,80.05,0.3845,6.36
2025-03-03,8000.0,50080.0,0.68,1.83,0.06,0.05,0.0,45072.0,7200.0,7200.0,45072.0,,,,,,,,,,,,0.05,,100.0,34.61,0.0,0.0,0.0,100.0,19.87,0.6815,80.13,0.3845,6.26
2025-03-04,3200.0,19264.0,0.27,0.74,0.02,0.02,0.0,14448.0,2400.0,2400.0,14448.0,,,,0.03,,4800.0,,,,,4800.0,0.02,0.03,100.0,15.0,0.0,0.0,0.0,100.0,49.52,0.5,50.48,0.2,6.02
2025-03-05,3200.0,20032.0,0.27,0.74,0.02,0.02,0.0,15024.0,2400.0,2400.0,15024.0,,,,,,,,,,,,0.01,,100.0,15.0,0.0,0.0,0.0,100.0,49.51,0.5,50.49,0.2,6.26
2025-03-06,1600.0,9760.0,0.14,0.37,0.01,0.01,0.0,4880.0,800.0,800.0,4880.0,,,,0.01,,1600.0,,,,,1600.0,0.01,0.01,100.0,4.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0925,6.1
2025-03-07,1600.0,9728.0,0.14,0.36,0.01,0.01,0.0,4864.0,800.0,800.0,4864.0,,,,,,,,,,,,0.0,,100.0,4.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0925,6.08
2025-03-10,1600.0,9568.0,0.14,0.36,0.01,0.01,0.0,4784.0,800.0,800.0,4784.0,,,,,,,,,,,,0.0,,100.0,4.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0899,5.98
2025-03-11,1600.0,9056.0,0.14,0.36,0.01,0.01,0.0,4528.0,800.0,800.0,4528.0,,,,,,,,,,,,0.0,,100.0,4.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0899,5.66
2025-03-12,6083.0,36133.02,0.51,1.35,0.04,0.04,0.0,31381.02,5283.0,5283.0,31381.02,,,4483.0,,,,,,0.03,4483.0,,0.03,,100.0,24.36,0.0,0.0,0.0,100.0,25.65,0.6186,74.35,0.2805,5.94
2025-03-13,1804.0,10391.04,0.15,0.37,0.01,0.01,0.0,5783.04,1004.0,1004.0,5783.04,,,,0.02,,4279.0,,,,,4279.0,0.01,0.03,100.0,5.67,0.0,0.0,0.0,100.0,11.46,0.797,88.54,0.1019,5.76
2025-03-14,1626.0,9658.44,0.14,0.32,0.01,0.01,0.0,4906.44,826.0,826.0,4906.44,,,,0.0,,178.0,,,,,178.0,0.0,0.0,100.0,4.67,0.0,0.0,0.0,100.0,1.57,0.969,98.43,0.0918,5.94
2025-03-17,8926.0,53377.48,0.75,1.9,0.06,0.05,0.0,48593.48,8126.0,8126.0,48593.48,7300.0,,7300.0,,,,,7300.0,0.04,,,0.05,,100.0,37.3,0.0,0.0,0.0,100.0,17.97,0.7004,81.73,0.4097,5.98
2025-03-18,8926.0,52841.92,0.75,2.03,0.06,0.05,0.0,48105.92,8126.0,8126.0,48105.92,,,,,,,,,,,,0.05,,100.0,37.3,0.0,0.0,0.0,100.0,17.85,0.7019,81.86,0.4097,5.92
2025-03-19,7726.0,48673.8,0.65,1.8,0.06,0.05,0.0,43633.8,6926.0,6926.0,43633.8,4500.0,0.03,,0.03,4500.0,5700.0,0.03,4500.0,,,5700.0,0.04,0.03,100.0,33.12,0.0,0.0,0.0,100.0,21.07,0.4285,58.52,0.3695,6.3
2025-03-20,2077.0,12295.84,0.18,0.45,0.01,0.01,0.0,7559.84,1277.0,1277.0,7559.84,,,,0.03,,5649.0,,,,,5649.0,0.01,0.03,100.0,7.43,0.0,0.0,0.0,100.0,23.51,0.6403,76.49,0.1209,5.92
2025-03-21,2023.0,11571.56,0.17,0.43,0.01,0.01,0.0,6995.56,1223.0,1223.0,6995.56,,,,0.0,,54.0,,,,,54.0,0.01,0.0,100.0,7.12,0.0,0.0,0.0,100.0,21.19,0.666,78.81,0.1177,5.72
2025-03-24,847.0,4794.02,0.07,0.18,0.01,0.0,0.0,266.02,846.0,47.0,4788.36,,,,0.0,,377.0,,,,,1176.0,0.0,0.01,100.0,4.7,0.0,0.0,0.0,100.0,5.43,0.8973,94.57,0.0471,5.66
2025-03-25,2.0,11.68,0.0,0.0,0.0,0.0,0.0,5.84,1.0,1.0,5.84,,,,0.0,,845.0,,,,,46.0,0.0,0.0,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,5.84
2025-03-26,2.0,12.2,0.0,0.0,0.0,0.0,0.0,6.1,1.0,1.0,6.1,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,6.1
2025-03-27,2.0,12.64,0.0,0.0,0.0,0.0,0.0,6.32,1.0,1.0,6.32,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,6.32
2025-03-28,474.0,2891.4,0.04,0.09,0.0,0.0,0.0,2885.3,473.0,473.0,2885.3,,,472.0,,,,,,0.0,472.0,,0.0,,100.0,2.47,0.0,0.0,0.0,100.0,0.43,0.9914,99.57,0.0247,6.1
2025-03-31,443.0,2764.32,0.01,0.08,0.0,0.0,0.0,2758.08,442.0,442.0,2758.08,,,,0.0,,31.0,,,,,31.0,0.0,0.0,100.0,2.37,0.0,0.0,0.0,100.0,0.46,0.9909,99.54,0.0237,6.24
2025-04-01,2.0,12.8,0.0,0.0,0.0,0.0,0.0,6.4,1.0,1.0,6.4,,,,0.0,,441.0,,,,,441.0,0.0,0.0,100.0,0.01,0.0,0.0,0.0,100.01,,1.0,100.0,0.0001,6.4
2025-04-02,726.0,4573.8,0.02,0.12,0.0,0.0,0.0,4567.5,725.0,725.0,4567.5,724.0,,724.0,,,,,724.0,0.0,,,0.0,,100.0,3.9,0.0,0.0,0.0,100.0,0.27,0.9945,99.73,0.0391,6.3
2025-04-03,726.0,4268.88,0.02,0.11,0.0,0.0,0.0,4263.0,725.0,725.0,4263.0,,,,,,,,,,,,0.0,,100.0,3.9,0.0,0.0,0.0,100.0,0.27,0.9947,99.73,0.0391,5.88
2025-04-04,626.0,3518.12,0.03,0.1,0.0,0.0,0.0,3512.5,625.0,625.0,3512.5,,,624.0,0.0,,100.0,,,0.0,,724.0,0.0,0.0,100.0,3.36,0.0,0.0,0.0,100.0,0.31,0.9938,99.69,0.0337,5.62
2025-04-07,646.0,3992.28,0.03,0.1,0.0,0.0,0.0,3986.1,645.0,645.0,3986.1,20.0,0.0,,,20.0,,0.0,20.0,,,,0.0,,100.0,3.36,0.0,0.0,0.0,100.0,0.32,0.9935,99.68,0.0337,6.18
2025-04-08,646.0,4134.4,0.03,0.09,0.0,0.0,0.0,4128.0,645.0,645.0,4128.0,,,,,,,,,,,,0.0,,100.0,3.61,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,0.0361,6.4
2025-04-09,646.0,3940.6,0.03,0.09,0.0,0.0,0.0,3934.5,645.0,645.0,3934.5,,,,,,,,,,,,0.0,,100.0,3.57,0.0,0.0,0.0,100.0,0.3,0.994,99.7,0.0357,6.1
2025-04-10,626.0,3793.56,0.03,0.08,0.0,0.0,0.0,3787.5,625.0,625.0,3787.5,,,,0.0,,20.0,,,,,20.0,0.0,0.0,100.0,3.46,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,0.0346,6.06
2025-04-11,2097.0,12330.36,0.09,0.28,0.01,0.01,0.0,12324.48,2096.0,2096.0,12324.48,1471.0,,1471.0,,,,,1471.0,0.01,,,0.01,,100.0,11.59,0.0,0.0,0.0,100.0,29.76,0.5806,70.15,0.116,5.88
2025-04-14,2097.0,12372.3,0.09,0.28,0.01,0.01,0.0,12366.4,2096.0,2096.0,12366.4,,,,,,,,,,,,0.01,,100.0,11.58,0.0,0.0,0.0,100.0,29.76,0.5806,70.15,0.1159,5.9
2025-04-15,626.0,3868.68,0.03,0.08,0.0,0.0,0.0,3862.5,625.0,625.0,3862.5,,,,0.01,,1471.0,,,,,1471.0,0.0,0.01,100.0,3.45,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,0.0346,6.18
2025-04-16,2.0,12.36,0.0,0.0,0.0,0.0,0.0,6.18,1.0,1.0,6.18,,,,0.0,,624.0,,,,,624.0,0.0,0.0,100.0,0.01,0.0,0.0,0.0,99.99,,1.0,100.0,0.0001,6.18
2025-04-17,2.0,12.08,0.0,0.0,0.0,0.0,0.0,6.04,1.0,1.0,6.04,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,6.04
2025-04-18,2.0,12.08,0.0,0.0,0.0,0.0,0.0,6.04,1.0,1.0,6.04,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.01,,1.0,100.0,0.0001,
2025-04-21,2.0,12.08,0.0,0.0,0.0,0.0,0.0,6.04,1.0,1.0,6.04,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,99.99,,1.0,100.0,0.0001,
2025-04-22,2.0,11.72,0.0,0.0,0.0,0.0,0.0,5.86,1.0,1.0,5.86,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,99.99,,1.0,100.0,0.0001,5.86
2025-04-23,12.0,71.04,0.0,0.0,0.0,0.0,0.0,65.12,11.0,11.0,65.12,10.0,,10.0,,,,,10.0,0.0,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,16.74,0.7213,83.26,0.0006,5.92
2025-04-24,26153.0,152210.46,1.1,3.59,0.16,0.15,0.0,86438.64,14852.0,14852.0,86438.64,11300.0,0.09,,,14841.0,,0.09,11300.0,,3541.0,,0.09,,100.0,59.4,0.0,0.0,0.0,100.0,0.04,0.9992,99.96,1.0459,5.82
2025-04-25,22612.0,133863.04,0.95,3.12,0.14,0.13,0.0,66961.12,11311.0,11311.0,66961.12,,,,0.02,,3541.0,,,,,3541.0,0.07,0.02,100.0,45.23,0.0,0.0,0.0,100.0,0.04,0.9991,99.96,0.9043,5.92
2025-04-28,23412.0,136257.84,0.98,3.39,0.15,0.14,0.0,70486.02,12111.0,12111.0,70486.02,,,800.0,,,,,,0.0,800.0,,0.07,,100.0,48.43,0.0,0.0,0.0,100.0,3.45,0.9326,96.51,0.9363,5.82
2025-04-29,24212.0,140913.84,1.02,3.52,0.15,0.14,0.0,72814.02,12511.0,12511.0,72814.02,400.0,,400.0,,,,,400.0,0.0,,,0.07,,100.0,49.25,0.0,0.0,0.0,100.0,3.31,0.8735,93.34,0.953,5.82
2025-04-30,23412.0,135321.36,0.98,3.35,0.15,0.14,0.0,67689.58,11711.0,11711.0,67689.58,,,,0.0,,800.0,,,,,800.0,0.07,0.0,100.0,46.1,0.0,0.0,0.0,100.0,3.44,0.9327,96.51,0.9216,5.78
2025-05-01,23412.0,135321.36,0.98,3.29,0.15,0.14,0.0,67689.58,11711.0,11711.0,67689.58,,,,,,,,,,,,0.07,,100.0,46.1,0.0,0.0,0.0,100.0,3.45,0.9325,96.5,0.9216,
2025-05-02,23412.0,137194.32,0.98,3.29,0.15,0.14,0.0,68626.46,11711.0,11711.0,68626.46,,,,,,,,,,,,0.07,,100.0,54.21,0.0,0.0,0.0,100.0,3.42,0.9332,96.54,1.0836,5.86
2025-05-05,23890.0,133784.0,1.0,3.32,0.15,0.14,0.0,68258.4,12189.0,12189.0,68258.4,,0.0,,,478.0,,0.0,,,478.0,,0.07,,100.0,56.42,0.0,0.0,0.0,100.0,3.42,0.895,94.52,1.1058,5.6
2025-05-06,12935.0,70366.4,0.54,1.79,0.08,0.07,0.0,6712.96,12437.0,1234.0,67657.28,258.0,0.0,,0.0,248.0,10.0,0.0,258.0,,,11203.0,0.07,0.06,100.0,56.91,0.0,0.0,0.0,100.0,6.15,0.7826,88.06,0.5919,5.44
2025-05-07,1552.0,8411.84,0.07,0.21,0.01,0.01,0.0,5712.68,1054.0,1054.0,5712.68,,,,0.06,,11383.0,,,,,180.0,0.01,0.0,100.0,6.74,0.0,0.0,0.0,100.0,35.74,0.4107,51.69,0.0993,5.42
2025-05-08,1552.0,8629.12,0.07,0.21,0.01,0.01,0.0,5860.24,1054.0,1054.0,5860.24,,,,,,,,,,,,0.01,,100.0,10.72,0.0,0.0,0.0,100.0,35.6,0.4101,51.69,0.1578,5.56
2025-05-09,4623.0,25241.58,0.19,0.63,0.03,0.03,0.0,22522.5,4125.0,4125.0,22522.5,3071.0,0.02,,,3071.0,,0.02,3071.0,,,,0.02,,100.0,32.14,0.0,0.0,0.0,100.0,17.48,0.5225,68.78,0.3602,5.46
2025-05-12,4871.0,26011.14,0.2,0.66,0.03,0.03,0.0,23351.82,4373.0,4373.0,23351.82,248.0,0.0,,,248.0,,0.0,248.0,,,,0.02,,100.0,44.47,0.0,0.0,0.0,100.0,18.18,0.4836,64.97,0.4953,5.34
2025-05-13,4871.0,25134.36,0.2,0.58,0.03,0.03,0.0,22564.68,4373.0,4373.0,22564.68,,,,,,,,,,,,0.02,,100.0,41.91,0.0,0.0,0.0,100.0,18.39,0.4835,64.96,0.4668,5.16
2025-05-14,5671.0,29035.52,0.24,0.66,0.04,0.03,0.0,22389.76,5173.0,4373.0,26485.76,800.0,,,,,,,800.0,,,,0.03,,100.0,32.14,0.0,0.0,0.0,100.0,15.5,0.3797,56.18,0.3524,5.12
2025-05-15,5381.0,27227.86,0.23,0.61,0.03,0.03,0.0,19045.84,5173.0,3764.0,26175.38,,,,,,,,,,,609.0,0.03,0.0,100.0,33.82,0.0,0.0,0.0,100.0,22.31,0.3228,47.78,0.3518,5.06
2025-05-16,3980.0,19900.0,0.17,0.47,0.02,0.02,0.0,17910.0,3882.0,3582.0,19410.0,,,218.0,0.01,,1291.0,,,0.0,,400.0,0.02,0.0,100.0,25.38,0.0,0.0,0.0,100.0,22.14,0.4768,64.72,0.2602,5.0
2025-05-19,3881.0,19210.95,0.16,0.46,0.02,0.02,0.0,17240.85,3783.0,3483.0,18725.85,,,,0.0,,99.0,,,,,99.0,0.02,0.0,100.0,27.15,0.0,0.0,0.0,100.0,20.14,0.4917,66.48,0.2785,4.95
2025-05-20,3881.0,19405.0,0.16,0.46,0.02,0.02,0.0,17415.0,3783.0,3483.0,18915.0,,,,,,,,,,,,0.02,,100.0,27.15,0.0,0.0,0.0,100.0,19.87,0.4959,66.89,0.2785,5.0
2025-05-21,3661.0,18451.44,0.15,0.44,0.02,0.02,0.0,16445.52,3563.0,3263.0,17957.52,,,,0.0,,220.0,,,,,220.0,0.02,0.0,100.0,26.72,0.0,0.0,0.0,100.0,21.04,0.5529,70.86,0.2746,5.04
2025-05-22,3661.0,18817.54,0.29,0.44,0.02,0.02,0.0,16771.82,3563.0,3263.0,18313.82,,,,,,,,,,,,0.02,,100.0,26.33,0.0,0.0,0.0,100.0,20.85,0.5545,71.03,0.2705,5.14
2025-05-23,3550.0,17395.0,0.28,0.43,0.02,0.02,0.0,15444.8,3452.0,3152.0,16914.8,,,,0.0,,111.0,,,,,111.0,0.02,0.0,100.0,25.51,0.0,0.0,0.0,100.0,19.32,0.5633,72.0,0.2623,4.9
2025-05-26,3651.0,17743.86,0.29,0.43,0.02,0.02,0.0,15809.58,3553.0,3253.0,17267.58,101.0,0.0,,,101.0,,0.0,101.0,,,,0.02,,100.0,26.25,0.0,0.0,0.0,100.0,21.05,0.5512,70.72,0.2698,4.86
2025-05-27,5636.0,27390.96,0.45,0.65,0.03,0.03,0.0,25456.68,5538.0,5238.0,26914.68,1985.0,,2400.0,,,,,1985.0,0.01,,415.0,0.03,0.0,100.0,48.44,0.0,0.0,0.0,100.0,42.57,0.3985,45.89,0.493,4.86
2025-05-28,5535.0,26900.1,0.44,0.63,0.03,0.03,0.0,24965.82,5437.0,5137.0,26423.82,,,,0.0,,101.0,,,,,101.0,0.03,0.0,100.0,46.77,0.0,0.0,0.0,100.0,43.35,0.4113,46.73,0.4762,4.86
2025-05-29,5287.0,25694.82,0.42,0.61,0.03,0.03,0.0,23760.54,5189.0,4889.0,25218.54,,,,0.0,,248.0,,,,,248.0,0.03,0.0,100.0,41.61,0.0,0.0,0.0,100.0,45.41,0.449,48.95,0.424,4.86
2025-05-30,5287.0,26857.96,0.42,0.61,0.03,0.03,0.0,24836.12,5189.0,4889.0,26360.12,,,,,,,,,,,,0.03,,100.0,41.61,0.0,0.0,0.0,100.0,44.45,0.4506,50.0,0.424,5.08
2025-06-02,5287.0,25800.56,0.42,0.61,0.03,0.03,0.0,23858.32,5189.0,4889.0,25322.32,,,,,,,,,,,,0.03,,100.0,43.72,0.0,0.0,0.0,100.0,46.27,0.4477,47.99,0.4454,4.88
2025-06-03,7678.0,43303.92,0.61,0.88,0.05,0.04,0.0,27573.96,5189.0,4889.0,29265.96,,,,,,,,,,,,0.03,,100.0,40.96,0.0,0.0,0.0,100.0,29.7,0.5327,66.57,0.606,5.64
2025-06-04,4978.0,25885.6,0.39,0.47,0.03,0.03,0.0,11382.8,4880.0,2189.0,25376.0,,,,0.0,,309.0,,,,,2700.0,0.03,0.01,100.0,38.51,0.0,0.0,0.0,100.0,42.14,0.4499,51.84,0.3928,5.2
2025-06-05,2587.0,14487.2,0.21,0.23,0.02,0.01,0.0,12258.4,2489.0,2189.0,13938.4,,,,0.01,,2391.0,,,,,,0.01,,100.0,19.64,0.0,0.0,0.0,100.0,11.55,0.6692,80.61,0.2042,5.6
2025-06-06,2287.0,12578.5,0.18,0.2,0.01,0.01,0.0,12039.5,2189.0,2189.0,12039.5,,,,0.0,,300.0,,,,,,0.01,,100.0,24.12,0.0,0.0,0.0,100.0,8.5,0.8444,91.5,0.252,5.5
2025-06-09,2287.0,12395.54,0.18,0.2,0.01,0.01,0.0,11864.38,2189.0,2189.0,11864.38,,,,,,,,,,,,0.01,,100.0,22.28,0.0,0.0,0.0,100.0,8.51,0.8442,91.49,0.2327,5.42
2025-06-10,2287.0,11663.7,0.18,0.2,0.01,0.01,0.0,11163.9,2189.0,2189.0,11163.9,,,,,,,,,,,,0.01,,100.0,24.52,0.0,0.0,0.0,100.0,8.55,0.8436,91.45,0.2562,5.1
2025-06-11,2287.0,12121.1,0.18,0.2,0.01,0.01,0.0,11601.7,2189.0,2189.0,11601.7,,,,,,,,,,,,0.01,,100.0,24.52,0.0,0.0,0.0,100.0,8.72,0.8407,91.28,0.2562,5.3
2025-06-12,2287.0,11983.88,0.18,0.2,0.01,0.01,0.0,11470.36,2189.0,2189.0,11470.36,,,,,,,,,,,,0.01,,100.0,24.53,0.0,0.0,0.0,100.0,8.53,0.844,91.47,0.2563,5.24
2025-06-13,2287.0,11983.88,0.18,0.2,0.01,0.01,0.0,11470.36,2189.0,2189.0,11470.36,,,,,,,,,,,,0.01,,100.0,24.53,0.0,0.0,0.0,100.0,8.57,0.8433,91.43,0.2563,5.24
2025-06-16,287.0,1532.58,0.02,0.03,0.0,0.0,0.0,1009.26,189.0,189.0,1009.26,,,,0.01,,2000.0,,,,,2000.0,0.0,0.01,100.0,1.87,0.0,0.0,0.0,100.0,31.5,0.5684,68.5,0.0284,5.34
2025-06-17,287.0,1521.1,0.02,0.03,0.0,0.0,0.0,1001.7,189.0,189.0,1001.7,,,,,,,,,,,,0.0,,100.0,1.87,0.0,0.0,0.0,100.0,31.79,0.5663,68.21,0.0284,5.3
2025-06-18,287.0,1503.88,0.02,0.03,0.0,0.0,0.0,990.36,189.0,189.0,990.36,,,,,,,,,,,,0.0,,100.0,1.87,0.0,0.0,0.0,100.0,31.83,0.566,68.17,0.0283,5.24
2025-06-19,196.0,1023.12,0.02,0.02,0.0,0.0,0.0,511.56,98.0,98.0,511.56,,,,0.0,,91.0,,,,,91.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0194,5.22
2025-06-20,196.0,1019.2,0.02,0.02,0.0,0.0,0.0,509.6,98.0,98.0,509.6,,,,,,,,,,,,0.0,,100.0,0.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0194,5.2
2025-06-23,196.0,995.68,0.02,0.02,0.0,0.0,0.0,497.84,98.0,98.0,497.84,,,,,,,,,,,,0.0,,100.0,0.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0193,5.08
2025-06-24,196.0,980.0,0.02,0.02,0.0,0.0,0.0,490.0,98.0,98.0,490.0,,,,,,,,,,,,0.0,,100.0,0.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0193,5.0
2025-06-25,196.0,950.6,0.02,0.02,0.0,0.0,0.0,475.3,98.0,98.0,475.3,,,,,,,,,,,,0.0,,100.0,0.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0193,4.85
2025-06-26,24717.0,122101.98,1.96,2.87,0.15,0.12,0.0,65301.86,13219.0,13219.0,65301.86,13121.0,0.06,1721.0,,11400.0,,0.06,13121.0,0.01,,,0.06,,100.0,71.98,0.0,0.0,0.0,100.0,6.9,0.8715,93.1,1.3459,4.94
2025-06-27,24717.0,117405.75,1.96,2.91,0.15,0.12,0.0,62790.25,13219.0,13219.0,62790.25,,,,,,,,,,,,0.07,,100.0,71.98,0.0,0.0,0.0,100.0,7.09,0.8683,92.91,1.3459,4.75
2025-06-30,24717.0,118641.6,1.96,2.88,0.15,0.12,0.0,63451.2,13219.0,13219.0,63451.2,,,,,,,,,,,,0.06,,100.0,72.46,0.0,0.0,0.0,100.0,6.93,0.871,93.07,1.3548,4.8
2025-07-01,24717.0,119630.28,1.96,2.89,0.15,0.12,0.0,63979.96,13219.0,13219.0,63979.96,,,,,,,,,,,,0.06,,100.0,72.46,0.0,0.0,0.0,100.0,6.94,0.8709,93.06,1.3548,4.84
2025-07-02,23296.0,112053.76,1.85,2.76,0.14,0.11,0.0,56748.38,11798.0,11798.0,56748.38,,,,0.01,,1721.0,,,,300.0,1421.0,0.06,0.01,100.0,71.4,0.0,0.0,0.0,100.0,1.29,0.9745,98.71,1.4099,4.81
2025-07-03,22996.0,121878.8,1.82,2.76,0.14,0.12,0.0,60939.4,11498.0,11498.0,60939.4,,,,0.0,,300.0,,,,,300.0,0.06,0.0,100.0,69.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.3917,5.3
2025-07-04,22996.0,120499.04,1.82,2.08,0.14,0.12,0.0,60249.52,11498.0,11498.0,60249.52,,,,,,,,,,,,0.06,,100.0,69.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.3921,5.24
2025-07-07,23246.0,117624.76,1.84,2.17,0.14,0.12,0.0,58432.88,11698.0,11548.0,59191.88,200.0,,50.0,,,,,200.0,0.0,,,0.06,,100.0,69.97,0.0,0.0,0.0,100.0,0.88,0.9783,98.9,1.3904,5.06
2025-07-08,23446.0,112540.8,1.86,2.11,0.15,0.12,0.0,56390.4,11698.0,11748.0,56150.4,,,200.0,,,,,,0.0,,,0.06,,100.0,69.35,0.0,0.0,0.0,100.0,1.75,0.9611,98.02,1.3899,4.8
2025-07-09,23546.0,105957.0,1.87,2.0,0.15,0.11,0.0,54216.0,11998.0,12048.0,53991.0,,0.0,,,300.0,,0.0,,,300.0,,0.06,,100.0,71.12,0.0,0.0,0.0,100.0,2.26,0.9514,97.51,1.3958,4.5
2025-07-10,23546.0,108311.6,1.87,1.77,0.15,0.11,0.0,55420.8,11998.0,12048.0,55190.8,,,,,,,,,,,,0.05,,100.0,71.12,0.0,0.0,0.0,100.0,2.1,0.9545,97.68,1.3958,4.6
2025-07-11,23496.0,109256.4,1.86,1.7,0.15,0.11,0.0,55790.7,11998.0,11998.0,55790.7,,,,,,,,,,,50.0,0.06,0.0,100.0,71.68,0.0,0.0,0.0,100.0,2.12,0.9585,97.88,1.4037,4.65
2025-07-14,26196.0,121025.52,2.08,1.84,0.16,0.12,0.0,67904.76,14698.0,14698.0,67904.76,2700.0,,2700.0,,,,,2700.0,0.01,,,0.07,,100.0,76.08,0.0,0.0,0.0,100.0,10.34,0.781,87.75,1.356,4.62
2025-07-15,26313.0,120513.54,2.09,1.72,0.16,0.12,0.0,67852.7,14698.0,14815.0,67316.84,,,215.0,,,,,,0.0,,98.0,0.07,0.0,100.0,76.08,0.0,0.0,0.0,100.0,10.3,0.7674,86.97,1.362,4.58
2025-07-16,26534.0,120464.36,2.1,1.89,0.16,0.12,0.0,68708.36,14600.0,15134.0,66284.0,,0.0,,0.0,319.0,98.0,0.0,,,,,0.07,,100.0,75.96,0.0,0.0,0.0,100.0,10.21,0.7486,85.87,1.3805,4.54
2025-07-17,26607.0,117869.01,2.11,1.92,0.17,0.12,0.0,67367.01,14600.0,15207.0,64678.0,,0.0,,,73.0,,0.0,,,,,0.07,,100.0,76.0,0.0,0.0,0.0,100.0,10.25,0.7431,85.54,1.3851,4.43
2025-07-18,23707.0,104547.87,1.88,1.7,0.15,0.1,0.0,54273.87,11700.0,12307.0,51597.0,,,,0.01,,2900.0,,,,,2900.0,0.05,0.01,100.0,60.91,0.0,0.0,0.0,100.0,2.57,0.9256,96.16,1.2341,4.41
