,ALAT FP Equity_DX_SI_QTY,ALAT FP Equity_DX_SHORT_INTEREST_VALUE,ALAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAT FP Equity_DX_SI_MV,ALAT FP Equity_DX_DSS,ALAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAT FP Equity_DX_SUPPLY_SI_QTY,ALAT FP Equity_DX_BROKER_SI_QTY,ALAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAT FP Equity_DX_BROKER_SI_MV_INC_x,ALAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALAT FP Equity_DX_BROKER_SI_QTY_ADD,ALAT FP Equity_DX_BROKER_SI_QTY_NEW,ALAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALAT FP Equity_DX_BROKER_SI_QTY_INC,ALAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALAT FP Equity_DX_BROKER_SI_MV_INC_y,ALAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAT FP Equity_DX_BROKER_SI_MV_ADD,ALAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAT FP Equity_DX_BROKER_SI_QTY_DEC,ALAT FP Equity_DX_SUPPLY_SI_MV,ALAT FP Equity_DX_BROKER_SI_MV_DEC,ALAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAT FP Equity_DX_UTILIZATION_QUANTITY,ALAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAT FP Equity_DX_BROKER_SI_CON_RATIO,ALAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAT FP Equity_PX_LAST
2024-05-07,1622.0,26784.73,0.24,0.01,0.03,,0.0,1622.0,0.0,26784.73,,,,,,,,,,,,,,,,,,0.03,,,2.06,2.06,77030.0,1272027.2,,1.2,2.29,,0.0,,0.0206,16.5134
2024-05-08,1622.0,26920.82,0.24,0.01,0.03,,0.0,1622.0,0.0,26920.82,,,,,,,,,,,,,,,,,,0.03,,,2.06,2.06,77130.0,1280149.75,,1.21,2.28,,0.0,,0.0206,16.5973
2024-05-09,1622.0,26640.54,0.24,0.01,0.03,,0.0,1622.0,0.0,26640.54,,,,,,,,,,,,,,,,,,0.03,,,2.06,2.06,77230.0,1268464.14,,1.21,2.27,,0.0,,0.0206,16.4245
2024-05-10,1622.0,26782.79,0.23,0.01,0.03,,0.0,1622.0,0.0,26782.79,,,,,,,,,,,,,,,,,,0.03,,,2.06,2.06,77230.0,1275237.21,,1.2,2.28,,0.0,,0.0206,16.5122
2024-05-13,81622.0,1347750.63,11.58,0.4,1.38,,1320968.0,41622.0,80000.0,687266.63,,,40000.0,,,80000.0,,,,,,,,40000.0,1.35,,,0.72,,,48.01,35.5,45078.0,744332.44,,0.71,50.14,48.79,0.5003,51.21,0.6961,16.5121
2024-05-14,81622.0,1342330.93,11.22,0.4,1.4,,1315656.0,41622.0,80000.0,684502.93,,,,,,,,,,,,,,,,,,0.71,,,48.01,35.5,45078.0,741339.26,,0.71,50.14,49.89,0.5,50.11,0.6961,16.4457
2024-05-15,81722.0,1344441.31,11.48,0.4,1.42,,1316112.0,41722.0,80000.0,686385.31,,,,,,,,,,,,,,,,100.0,,0.72,,,48.07,35.86,45078.0,741596.21,,0.72,50.2,49.94,0.4988,49.94,0.7024,16.4514
2024-05-16,81722.0,1337208.91,11.81,0.4,1.41,,1309032.0,41722.0,80000.0,682692.91,,,,,,,,,,,,,,,,,,0.72,,,48.07,34.9,45078.0,737606.81,,0.71,50.2,49.79,0.4988,50.09,0.6836,16.3629
2024-05-17,81722.0,1347734.71,11.81,0.4,1.41,,1319336.0,41722.0,80000.0,688066.71,,,,,,,,,,,,,,,,,,0.72,,,48.07,34.9,45078.0,743412.85,,0.72,50.2,49.76,0.4988,50.13,0.6836,16.4917
2024-05-20,81722.0,1352760.61,11.7,0.4,1.42,,1324256.0,41722.0,80000.0,690632.61,,,,,,,,,,,,,,,,,,0.72,,,48.07,35.46,45078.0,746185.15,,0.72,50.2,49.86,0.4988,50.02,0.6946,16.5532
2024-05-21,81722.0,1343378.92,11.71,0.4,1.42,,1315072.0,41722.0,80000.0,685842.92,,,,,,,,,,,,,,,,,,0.73,,,48.07,35.74,45078.0,741010.2,,0.72,50.2,49.76,0.4988,50.12,0.7,16.4384
2024-05-22,81722.0,1318935.87,11.98,0.4,1.4,,1291144.0,41722.0,80000.0,673363.87,,,,,,,,,,,,,,,,,,0.72,,,48.07,35.74,45078.0,727527.37,,0.71,50.2,49.48,0.4988,50.4,0.7,16.1393
2024-05-23,141622.0,2281402.96,20.1,0.69,2.37,,1772001.0,71622.0,110000.0,1153765.96,,,29900.0,0.49,,,,,30000.0,,,,0.49,29900.0,,,,1.2,,,61.37,48.97,45078.0,726166.01,,0.71,62.75,28.83,0.5897,71.17,0.9683,16.1091
2024-05-24,141622.0,2258488.52,20.49,0.69,2.36,,1754203.0,71622.0,110000.0,1142177.52,,,,,,,,,,,,,,,,,,1.2,,,61.37,48.97,45078.0,718872.39,,0.71,62.73,28.62,0.5914,71.38,0.9683,15.9473
2024-05-27,141622.0,2244722.86,19.69,0.69,2.36,,1743511.0,71622.0,110000.0,1135215.86,,,,,,,,,,,,,,,,,,1.2,,,61.37,48.97,45078.0,714490.81,,0.72,62.62,28.55,0.5921,71.45,0.9683,15.8501
2024-05-28,169822.0,2705553.16,23.87,0.83,2.8,,1977123.97,85722.0,124100.0,1365697.19,,,,,,14100.0,,,,,,,,,0.22,14100.0,,1.43,,,65.54,58.61,45078.0,718169.17,,0.72,66.51,24.26,0.426,59.49,1.1612,15.9317
2024-05-29,189222.0,2963424.66,30.9,0.93,3.09,,2247367.85,85722.0,143500.0,1342500.81,,,,0.31,,,,,19400.0,,,,0.31,,,,,1.42,,,65.54,58.61,45078.0,705971.07,,0.71,66.48,21.49,0.372,53.88,1.2938,15.6611
2024-05-30,175122.0,2743934.08,31.09,0.85,2.83,,2248458.45,71622.0,143500.0,1122223.63,,,,,,,,0.22,,14100.0,,,,,,,,1.19,,,61.37,53.81,45078.0,706313.66,,0.71,62.46,23.48,0.4247,57.85,1.3158,15.6687
2024-05-31,177022.0,2739875.71,36.85,0.86,2.84,,2250443.04,71622.0,145400.0,1108536.67,,,,0.03,,,,,1900.0,,,,0.03,,,,,1.18,,,61.37,56.71,45078.0,697699.25,,0.71,62.47,23.02,0.421,57.42,1.4016,15.4776
2024-06-03,175400.0,2648540.0,37.0,0.85,2.79,,2195540.0,70000.0,145400.0,1057000.0,,,,,,,,0.06,,1622.0,,,,,,,,1.12,,,59.98,55.42,46700.0,705170.0,,0.69,61.68,22.82,0.4225,57.64,1.3888,15.1
2024-06-04,175400.0,2619827.02,34.17,0.85,2.72,,2171738.02,70000.0,145400.0,1045541.0,,,,,,,,,,,,,,,,,,1.09,,,59.98,55.42,46700.0,697525.21,,0.67,61.68,23.03,0.4206,57.37,1.3888,14.9363
2024-06-05,156000.0,2373446.4,28.4,0.76,2.42,,1308438.4,70000.0,86000.0,1065008.0,,,,,,,,,,,,,,,,,59400.0,1.07,0.93,,59.98,55.42,46700.0,710512.48,,0.67,61.69,37.91,0.4264,52.25,1.2352,15.2144
2024-06-06,16000.0,244944.0,2.98,0.08,0.25,,244944.0,0.0,16000.0,0.0,,,,,,,,1.09,,70000.0,,,,,,,70000.0,0.0,1.12,,0.0,0.0,0.0,0.0,,0.0,0.0,35.1,1.0,100.0,0.1613,15.309
2024-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,16000.0,0.0,0.25,,0.0,0.0,125834.0,1899527.15,,1.89,0.0,,0.0,,0.0,15.0955
2024-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,96334.0,1419173.22,,1.4,0.0,,0.0,,0.0,14.7318
2024-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,96718.0,1427615.71,,1.37,0.0,,0.0,,0.0,14.7606
2024-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,97988.0,1406843.11,,1.39,0.0,,0.0,,0.0,14.3573
2024-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,101026.0,1475383.7,,1.44,0.0,,0.0,,0.0,14.604
2024-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,101026.0,1467907.78,,1.41,0.0,,0.0,,0.0,14.53
2024-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,101026.0,1438539.52,,1.41,0.0,,0.0,,0.0,14.2393
2024-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,75250.0,1097769.58,,1.03,0.0,,0.0,,0.0,14.5883
2024-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,63550.0,916568.94,,0.86,0.0,,0.0,,0.0,14.4228
2024-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,32650.0,478518.4,,0.42,0.0,,0.0,,0.0,14.656
2024-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,32875.0,481885.04,,0.42,0.0,,0.0,,0.0,14.6581
2024-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33275.0,494632.88,,0.43,0.0,,0.0,,0.0,14.865
2024-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46323.0,678845.04,,0.62,0.0,,0.0,,0.0,14.6546
2024-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46123.0,673460.37,,0.62,0.0,,0.0,,0.0,14.6014
2024-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46763.0,683366.42,,0.62,0.0,,0.0,,0.0,14.6134
2024-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46963.0,687674.51,,0.62,0.0,,0.0,,0.0,14.6429
2024-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46963.0,690276.26,,0.63,0.0,,0.0,,0.0,14.6983
2024-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46463.0,673142.01,,0.61,0.0,,0.0,,0.0,14.4877
2024-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,760513.0,,0.68,0.0,,0.0,,0.0,14.8471
2024-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,758110.64,,0.68,0.0,,0.0,,0.0,14.8002
2024-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,759713.92,,0.68,0.0,,0.0,,0.0,14.8315
2024-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,762715.59,,0.7,0.0,,0.0,,0.0,14.8901
2024-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,769973.89,,0.69,0.0,,0.0,,0.0,15.0318
2024-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,782390.35,,0.7,0.0,,0.0,,0.0,15.2742
2024-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,785048.82,,0.7,0.0,,0.0,,0.0,15.3261
2024-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,783819.47,,0.72,0.0,,0.0,,0.0,15.3021
2024-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,784925.89,,0.72,0.0,,0.0,,0.0,15.3237
2024-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51323.0,790589.76,,0.72,0.0,,0.0,,0.0,15.4042
2024-07-17,23800.0,361852.82,5.25,0.16,0.37,,180926.41,11900.0,11900.0,180926.41,,,,,,11900.0,,,,,,,,,0.18,11900.0,,0.18,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,15.2039
2024-07-18,23800.0,355524.4,5.02,0.16,0.36,,177762.2,11900.0,11900.0,177762.2,,,,,,,,,,,,,,,,,,0.18,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,14.938
2024-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.18,,11900.0,,,,,,,11900.0,0.0,0.18,,0.0,0.0,51323.0,764225.13,,0.71,0.0,,0.0,,0.0,14.8905
2024-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,766823.68,,0.7,0.0,,0.0,,0.0,14.9703
2024-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,759411.71,,0.7,0.0,,0.0,,0.0,14.8256
2024-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,752486.36,,0.7,0.0,,0.0,,0.0,14.6904
2024-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,743245.73,,0.69,0.0,,0.0,,0.0,14.51
2024-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,743942.36,,0.69,0.0,,0.0,,0.0,14.5236
2024-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,740735.8,,0.68,0.0,,0.0,,0.0,14.461
2024-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,741109.73,,0.68,0.0,,0.0,,0.0,14.4683
2024-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,749592.26,,0.68,0.0,,0.0,,0.0,14.6339
2024-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,748572.92,,0.67,0.0,,0.0,,0.0,14.614
2024-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,718417.94,,0.69,0.0,,0.0,,0.0,14.0253
2024-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51223.0,701309.46,,0.67,0.0,,0.0,,0.0,13.6913
2024-08-06,60000.0,841188.0,10.12,0.42,0.82,,420594.0,30000.0,30000.0,420594.0,,,,,,30000.0,,,,,,,,,0.41,30000.0,,0.41,,,100.0,36.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7387,14.0198
2024-08-07,98000.0,1403173.8,16.44,0.68,1.37,,973630.8,30000.0,68000.0,429543.0,,,,0.54,,,,,38000.0,,,,0.54,,,,,0.42,,,100.0,36.94,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2066,14.3181
2024-08-08,98000.0,1426615.4,16.14,0.68,1.4,,989896.4,30000.0,68000.0,436719.0,,,,,,,,,,,,,,,,,,0.43,,,100.0,36.94,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2066,14.5573
2024-08-09,81000.0,1198095.3,13.59,0.56,1.18,,880082.35,21500.0,59500.0,318012.95,,,,,,,,0.12,,8500.0,,,,,,,8500.0,0.31,0.11,,100.0,29.56,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1138,14.7913
2024-08-12,88400.0,1312678.12,13.03,0.61,1.3,,938475.76,25200.0,63200.0,374202.36,,,3700.0,0.07,,,,,3700.0,,,,0.07,3700.0,,,,0.37,,,100.0,32.97,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1567,14.8493
2024-08-13,38000.0,569414.8,5.9,0.26,0.56,,569414.8,0.0,38000.0,0.0,,,,,,,,0.37,,25200.0,,,,,,,25200.0,0.0,0.36,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5604,14.9846
2024-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38000.0,0.0,0.57,,0.0,0.0,67804.0,1023569.18,,0.95,0.0,,0.0,,0.0,15.096
2024-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,69536.0,1064825.63,,0.99,0.0,,0.0,,0.0,15.3133
2024-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,70204.0,1068855.9,,0.99,0.0,,0.0,,0.0,15.225
2024-08-19,100.0,1532.78,0.02,0.0,0.0,,0.0,100.0,0.0,1532.78,,,,,,,,,,,,,,,,100.0,,0.0,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,15.3278
2024-08-20,100.0,1516.28,0.02,0.0,0.0,,0.0,100.0,0.0,1516.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,15.1628
2024-08-21,100.0,1508.04,0.02,0.0,0.0,,0.0,100.0,0.0,1508.04,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,15.0804
2024-08-22,100.0,1477.96,0.02,0.0,0.0,,0.0,100.0,0.0,1477.96,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018,14.7796
2024-08-23,100.0,1493.84,0.02,0.0,0.0,,0.0,100.0,0.0,1493.84,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018,14.9384
2024-08-26,100.0,1490.97,0.01,0.0,0.0,,0.0,100.0,0.0,1490.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018,14.9097
2024-08-27,100.0,1491.83,0.01,0.0,0.0,,0.0,100.0,0.0,1491.83,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018,14.9183
2024-08-28,100.0,1480.93,0.01,0.0,0.0,,0.0,100.0,0.0,1480.93,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018,14.8093
2024-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,100.0,,,,,,,,0.0,,,0.0,0.0,54213.0,793054.87,,0.75,0.0,,0.0,,0.0,14.6285
2024-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,54213.0,795613.72,,0.74,0.0,,0.0,,0.0,14.6757
2024-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,54213.0,792463.95,,0.74,0.0,,0.0,,0.0,14.6176
2024-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,54213.0,788582.3,,0.74,0.0,,0.0,,0.0,14.546
2024-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,54213.0,792436.84,,0.73,0.0,,0.0,,0.0,14.6171
2024-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,54213.0,788061.85,,0.73,0.0,,0.0,,0.0,14.5364
2024-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,52613.0,755412.19,,0.71,0.0,,0.0,,0.0,14.3579
2024-09-09,113100.0,1636308.18,18.49,0.75,1.62,,1179125.7,31600.0,81500.0,457182.48,,,,,,81500.0,,,,,,,,,1.17,31600.0,,0.45,,,100.0,38.25,0.0,0.0,,0.0,100.0,,1.0,100.0,1.369,14.4678
2024-09-10,113100.0,1618347.9,17.54,0.75,1.64,,1166183.5,31600.0,81500.0,452164.4,,,,,,,,,,,,,,,,,,0.46,,,100.0,38.25,0.0,0.0,,0.0,100.0,,1.0,100.0,1.369,14.309
2024-09-11,49900.0,716474.18,7.77,0.33,0.71,,716474.18,0.0,49900.0,0.0,,,,,,,,0.45,,31600.0,,,,,,,31600.0,0.0,0.46,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9448,14.3582
2024-09-12,49900.0,722527.05,7.8,0.33,0.72,,722527.05,0.0,49900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9448,14.4795
2024-09-13,49900.0,737961.12,7.8,0.33,0.72,,737961.12,0.0,49900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9448,14.7888
2024-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49900.0,0.0,0.72,,0.0,0.0,52813.0,785213.12,,0.71,0.0,,0.0,,0.0,14.8678
2024-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,52813.0,781294.4,,0.72,0.0,,0.0,,0.0,14.7936
2024-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51113.0,754867.45,,0.69,0.0,,0.0,,0.0,14.7686
2024-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51113.0,754744.78,,0.69,0.0,,0.0,,0.0,14.7662
2024-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51113.0,748800.34,,0.7,0.0,,0.0,,0.0,14.6499
2024-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51013.0,735367.7,,0.69,0.0,,0.0,,0.0,14.4153
2024-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,50963.0,747015.65,,0.68,0.0,,0.0,,0.0,14.658
2024-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51063.0,746204.04,,0.68,0.0,,0.0,,0.0,14.6134
2024-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42305.0,625580.96,,0.56,0.0,,0.0,,0.0,14.7874
2024-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42305.0,624895.62,,0.56,0.0,,0.0,,0.0,14.7712
2024-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42305.0,621257.39,,0.57,0.0,,0.0,,0.0,14.6852
2024-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42305.0,625551.34,,0.56,0.0,,0.0,,0.0,14.7867
2024-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42305.0,630467.18,,0.56,0.0,,0.0,,0.0,14.9029
2024-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42305.0,621997.72,,0.57,0.0,,0.0,,0.0,14.7027
2024-10-04,63800.0,948693.24,12.62,0.45,0.94,,524903.94,28500.0,35300.0,423789.3,,,,,,35300.0,,,,,,,,,0.52,28500.0,,0.42,,,100.0,40.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9023,14.8698
2024-10-07,63800.0,949005.86,15.91,0.45,0.95,,525076.91,28500.0,35300.0,423928.95,,,,,,,,,,,,,,,,,,0.42,,,100.0,40.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9023,14.8747
