,ALNOV FP Equity_DX_SI_QTY,ALNOV FP Equity_DX_SHORT_INTEREST_VALUE,ALNOV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNOV FP Equity_DX_SI_MV,ALNOV FP Equity_DX_DSS,ALNOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNOV FP Equity_DX_SUPPLY_SI_QTY,ALNOV FP Equity_DX_BROKER_SI_QTY,ALNOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNOV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALNOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNOV FP Equity_DX_BROKER_SI_MV_INC_x,ALNOV FP Equity_DX_SUPPLY_SI_MV_NEW,ALNOV FP Equity_DX_BROKER_SI_QTY_ADD,ALNOV FP Equity_DX_SUPPLY_SI_MV_DEC,ALNOV FP Equity_DX_BROKER_SI_QTY_INC,ALNOV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNOV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALNOV FP Equity_DX_BROKER_SI_MV_INC_y,ALNOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNOV FP Equity_DX_BROKER_SI_MV_ADD,ALNOV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNOV FP Equity_DX_BROKER_SI_QTY_DEC,ALNOV FP Equity_DX_SUPPLY_SI_MV,ALNOV FP Equity_DX_BROKER_SI_MV_DEC,ALNOV FP Equity_DX_SUPPLY_SI_MV_RMV,ALNOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNOV FP Equity_DX_UTILIZATION_QUANTITY,ALNOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNOV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALNOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNOV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNOV FP Equity_DX_BROKER_SI_CON_RATIO,ALNOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNOV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNOV FP Equity_PX_LAST
2024-11-28,417241.0,241165.3,0.62,1.36,0.59,0.27,0.0,173820.21,303679.0,300727.0,175526.46,,,,,,,,,,,,,,,0.17,,,100.0,64.75,0.0,0.0,,0.0,100.0,28.98,0.3345,43.5,0.8896,0.578
2024-11-29,417241.0,240748.06,0.62,1.36,0.59,0.27,0.0,173519.48,303679.0,300727.0,175222.78,,,,,,,,,,,,,,,0.18,,,100.0,64.15,0.0,0.0,,0.0,100.0,28.91,0.3345,43.58,0.8814,0.577
2024-12-02,328218.0,181832.77,0.49,1.09,0.46,0.22,0.0,120281.71,220067.0,217115.0,121917.12,,,,,900.0,0.05,,83612.0,,,,0.0,,84512.0,0.13,0.05,,100.0,60.52,0.0,0.0,,0.0,100.0,30.86,0.3698,50.17,0.9027,0.554
2024-12-03,289817.0,160848.44,0.43,0.95,0.41,0.19,0.0,99186.27,169666.0,178714.0,94164.63,,,0.0,,6000.0,0.03,6000.0,50401.0,,0.0,,0.0,,50401.0,0.09,0.03,,100.0,47.26,0.0,0.0,,0.0,100.0,34.98,0.4353,55.76,0.8072,0.555
2024-12-04,403117.0,228164.22,0.6,1.43,0.57,0.26,0.0,165279.92,282966.0,292014.0,160158.76,,113300.0,0.07,,,,113300.0,,,0.07,113300.0,,,,0.16,,,100.0,76.51,0.0,0.0,,0.0,100.0,27.38,0.3101,41.11,1.09,0.566
2024-12-05,425817.0,238457.52,0.63,1.52,0.6,0.27,0.0,176239.84,305666.0,314714.0,171172.96,,22700.0,0.01,,,,22700.0,,,0.01,22700.0,,,,0.17,,,100.0,77.87,0.0,0.0,,0.0,100.0,30.11,0.3084,39.61,1.0848,0.56
2024-12-06,422185.0,269776.22,0.63,1.54,0.6,0.27,0.0,198781.4,302034.0,311082.0,192999.73,,,,,,0.0,,3632.0,,,,,,3632.0,0.17,0.0,,100.0,81.67,0.0,0.0,,0.0,100.0,28.23,0.3129,41.68,1.1416,0.639
2024-12-09,416685.0,258344.7,0.62,1.41,0.59,0.29,0.0,189460.84,309434.0,305582.0,191849.08,,7400.0,0.02,,,,7400.0,,,0.02,7400.0,,,12900.0,0.2,0.01,,100.0,82.69,0.0,0.0,,0.0,100.0,32.3,0.3304,41.56,1.1135,0.62
2024-12-10,387185.0,238893.15,0.57,1.17,0.55,0.27,0.0,169972.39,279934.0,275482.0,172719.28,,,,,,0.02,,29500.0,,,,,,30100.0,0.17,0.02,,100.0,74.69,0.0,0.0,,0.0,100.0,26.93,0.3338,44.48,1.033,0.617
2024-12-11,675362.0,490312.81,1.0,2.13,0.96,0.47,0.0,409216.43,445073.0,563659.0,323123.0,,165139.0,0.04,,231177.0,,57000.0,,,0.04,165139.0,0.16,,,0.27,,,100.0,82.64,0.0,0.0,,0.0,100.0,22.73,0.1971,27.16,1.254,0.726
2024-12-12,890823.0,612886.22,1.32,2.72,1.26,0.66,1.0,470055.36,564634.0,683220.0,388468.19,,119561.0,0.08,,,,120000.0,,,0.08,119561.0,,,439.0,0.41,0.0,,100.0,83.84,0.0,0.0,,0.0,100.0,19.02,0.266,43.66,1.3228,0.688
2024-12-13,994871.0,682481.51,1.47,2.89,1.41,0.71,1.0,542090.92,618682.0,790220.0,424415.85,,54048.0,0.07,,,,107000.0,,,0.07,54048.0,,,,0.43,,,100.0,88.73,0.0,0.0,,0.0,100.0,16.86,0.2427,39.27,1.4267,0.686
2024-12-16,1063545.0,677478.17,1.58,3.02,1.51,0.75,1.0,538511.52,662966.0,845387.0,422309.34,,103717.0,0.08,,,0.04,116967.0,61923.0,,0.08,103717.0,,2490.0,61800.0,0.45,0.04,,100.0,82.41,0.0,0.0,,0.0,100.0,16.02,0.2169,37.34,1.322,0.637
2024-12-17,1055430.0,652255.74,1.56,2.95,1.49,0.7,1.0,518972.92,657341.0,839762.0,406236.74,,,,,,0.01,,5625.0,,,,,,5625.0,0.42,0.02,,100.0,83.1,0.0,0.0,,0.0,100.0,16.01,0.2125,36.48,1.3343,0.618
2024-12-18,1015369.0,620390.46,1.5,2.91,1.44,0.66,1.0,489533.81,617280.0,801201.0,377158.08,,,,,,0.03,,40061.0,,,,,,38561.0,0.38,0.03,,100.0,78.04,0.0,0.0,,0.0,100.0,16.9,0.2221,37.72,1.2836,0.611
2024-12-19,865015.0,542364.41,1.28,2.45,1.22,0.57,1.0,372342.07,506964.0,593847.0,317866.43,,,,,,0.07,,110316.0,,,,,,207354.0,0.31,0.13,,100.0,72.81,0.0,0.0,,0.0,100.0,15.88,0.2652,44.25,1.2423,0.627
2024-12-20,865015.0,531119.21,1.28,2.37,1.22,0.57,1.0,364622.06,475264.0,593847.0,291812.1,,,,,,0.01,,31700.0,,,,,,,0.3,,,100.0,71.51,0.0,0.0,,0.0,100.0,15.63,0.2654,44.32,1.3015,0.614
2024-12-23,607215.0,360078.5,0.9,1.65,0.86,0.4,0.0,199275.87,342264.0,336047.0,202962.55,,,,,,0.09,,133000.0,,,,,,257800.0,0.21,0.16,,100.0,64.38,0.0,0.0,,0.0,100.0,18.08,0.4503,62.34,1.1422,0.593
2024-12-24,607215.0,358256.85,0.9,1.63,0.86,0.39,0.0,198267.73,342264.0,336047.0,201935.76,,,,,,,,,,,,,,,0.2,,,100.0,63.24,0.0,0.0,,0.0,100.0,17.79,0.4501,62.31,1.1219,0.59
2024-12-25,607215.0,358256.85,0.9,1.61,0.86,0.39,0.0,198267.73,342264.0,336047.0,201935.76,,,,,,,,,,,,,,,0.2,,,100.0,63.24,0.0,0.0,,0.0,100.0,17.75,0.4503,62.34,1.1219,
2024-12-26,607215.0,358256.85,0.9,1.61,0.86,0.39,0.0,198267.73,342264.0,336047.0,201935.76,,,,,,,,,,,,,,,0.2,,,100.0,63.24,0.0,0.0,,0.0,100.0,17.74,0.4508,62.38,1.1219,
2024-12-27,607215.0,366757.86,0.9,1.61,0.86,0.39,0.0,202972.39,342264.0,336047.0,206727.46,,,,,,,,,,,,,,,0.2,,,100.0,63.31,0.0,0.0,,0.0,100.0,17.6,0.4527,62.59,1.1232,0.604
2024-12-30,607215.0,356435.21,0.9,1.57,0.86,0.39,0.0,197259.59,342264.0,336047.0,200908.97,,,,,,,,,,,,,,,0.21,,,100.0,63.4,0.0,0.0,,0.0,100.0,17.99,0.4495,62.24,1.1248,0.587
2024-12-31,493215.0,296915.43,0.73,1.29,0.7,0.32,0.0,167986.29,285264.0,279047.0,171728.93,,,,,,0.04,,57000.0,,,,,,57000.0,0.17,0.03,,100.0,56.17,0.0,0.0,,0.0,100.0,20.92,0.6208,75.93,0.9712,0.602
2025-01-01,493215.0,296915.43,0.73,1.31,0.7,0.32,0.0,167986.29,285264.0,279047.0,171728.93,,,,,,,,,,,,,,,0.17,,,100.0,56.17,0.0,0.0,,0.0,100.0,20.92,0.6208,75.93,0.9712,
2025-01-02,493215.0,298395.08,0.73,1.31,0.7,0.33,0.0,168823.44,285264.0,279047.0,172584.72,,,,,,,,,,,,,,,0.17,,,100.0,55.96,0.0,0.0,,0.0,100.0,20.68,0.6233,76.16,0.9676,0.605
2025-01-03,493215.0,330454.05,0.73,1.32,0.7,0.34,0.0,186961.49,285264.0,279047.0,191126.88,,,,,,,,,,,,,,,0.17,,,100.0,55.96,0.0,0.0,,0.0,100.0,19.79,0.6352,77.17,0.9676,0.67
2025-01-06,493215.0,338345.49,0.73,1.24,0.7,0.36,0.0,191426.24,285264.0,279047.0,195691.1,,,,,,,,,,,,,,,0.19,,,100.0,56.17,0.0,0.0,,0.0,100.0,18.83,0.6438,77.96,0.9712,0.686
2025-01-07,537215.0,396464.67,0.8,1.24,0.76,0.4,0.0,238408.69,285264.0,323047.0,210524.83,,,,,44000.0,,,,,,,0.03,,,0.2,,,100.0,56.16,0.0,0.0,,0.0,100.0,16.62,0.5548,72.35,1.0576,0.738
2025-01-08,715941.0,512613.76,1.06,1.33,1.01,0.54,1.0,362849.47,463990.0,506773.0,332216.84,,178726.0,0.01,,176600.0,,7126.0,,,0.01,178726.0,0.13,,,0.34,,,100.0,66.14,0.0,0.0,,0.0,100.0,24.61,0.3758,54.36,1.0205,0.716
2025-01-09,728182.0,532301.04,1.08,1.28,1.03,0.55,1.0,377608.28,471231.0,516564.0,344469.86,,10000.0,0.01,,,0.01,9791.0,5209.0,,0.01,10000.0,,2450.0,,0.34,,,100.0,83.07,0.0,0.0,,0.0,100.0,23.59,0.3679,53.87,1.2836,0.731
2025-01-10,725732.0,522527.04,1.08,1.25,1.03,0.55,1.0,371926.08,468781.0,516564.0,337522.32,,,,,,0.0,,2450.0,,,,,,,0.34,,,100.0,85.06,0.0,0.0,,0.0,100.0,24.08,0.3684,53.73,1.3168,0.72
2025-01-13,693054.0,475435.04,1.03,1.18,0.98,0.51,0.0,331945.8,437103.0,483886.0,299852.66,,,,,,0.03,,31678.0,,,,,,32678.0,0.31,0.03,,100.0,79.33,0.0,0.0,,0.0,100.0,20.73,0.3795,55.83,1.2578,0.686
2025-01-14,648054.0,439380.61,0.96,1.08,0.92,0.47,0.0,298242.71,436103.0,439886.0,295677.83,,,,,,0.01,,1000.0,,,,,,44000.0,0.3,0.03,,100.0,79.03,0.0,0.0,,0.0,100.0,21.81,0.4304,59.69,1.1744,0.678
2025-01-15,604800.0,415497.6,0.9,0.99,0.86,0.44,0.0,265616.18,392849.0,386632.0,269887.26,,,,,,0.03,,43254.0,,,,,,53254.0,0.27,0.04,,100.0,67.87,0.0,0.0,,0.0,100.0,17.38,0.462,64.04,1.0449,0.687
2025-01-16,822800.0,581719.6,1.22,1.34,1.17,0.6,1.0,434544.82,392849.0,614632.0,277744.24,,,0.08,,121000.0,,107000.0,,,0.08,,0.09,,,0.27,,,100.0,68.7,0.0,0.0,,0.0,100.0,13.72,0.2882,47.35,1.4388,0.707
2025-01-17,822800.0,547162.0,1.22,1.35,1.17,0.59,1.0,408730.28,392849.0,614632.0,261244.59,,,,,,,,,,,,,,,0.28,,,100.0,70.04,0.0,0.0,,0.0,100.0,14.23,0.2848,46.89,1.4669,0.665
2025-01-20,822800.0,543048.0,1.22,1.33,1.17,0.57,1.0,405657.12,392849.0,614632.0,259280.34,,,,,,,,,,,,,,,0.26,,,100.0,70.16,0.0,0.0,,0.0,100.0,13.65,0.285,46.93,1.4695,0.66
2025-01-21,891200.0,540958.4,1.32,1.42,1.26,0.6,1.0,414600.42,461249.0,683032.0,279978.14,,68400.0,0.05,,,,68400.0,,,0.05,68400.0,,,,0.3,,,100.0,84.91,0.0,0.0,,0.0,100.0,18.25,0.2606,42.61,1.6406,0.607
2025-01-22,860635.0,524987.35,1.27,1.33,1.22,0.56,1.0,398004.87,430684.0,652467.0,262717.24,,,,,,0.03,,30565.0,,,,,,30565.0,0.26,0.03,,100.0,80.51,0.0,0.0,,0.0,100.0,14.37,0.269,44.44,1.6088,0.61
2025-01-23,903057.0,537318.92,1.34,1.42,1.28,0.58,1.0,413458.96,451989.0,694889.0,268933.46,,21305.0,0.02,,5000.0,,38422.0,,,0.02,21305.0,0.0,,1000.0,0.28,0.0,,100.0,77.99,0.0,0.0,,0.0,100.0,18.17,0.2573,42.21,1.5582,0.595
2025-01-24,686547.0,416734.03,1.02,1.13,0.97,0.44,0.0,290983.05,453479.0,479379.0,275261.75,,,0.0,,,0.0,2490.0,1000.0,,0.0,,,2490.0,218000.0,0.27,0.13,,100.0,82.17,0.0,0.0,,0.0,100.0,23.19,0.3929,55.7,1.2441,0.607
2025-01-27,651795.0,425622.14,0.97,1.07,0.92,0.43,0.0,290341.43,418727.0,444627.0,273428.73,,,,,,0.02,,34752.0,,,,,,34752.0,0.25,0.02,,100.0,77.33,0.0,0.0,,0.0,100.0,19.01,0.4191,59.41,1.2038,0.653
2025-01-28,646795.0,396485.34,0.96,1.14,0.92,0.44,0.0,269491.35,418727.0,439627.0,256679.65,,,,,,,,,,,,,,5000.0,0.27,0.0,,100.0,77.36,0.0,0.0,,0.0,100.0,20.27,0.4163,58.78,1.195,0.613
2025-01-29,643447.0,397006.8,0.95,1.18,0.91,0.42,0.0,269184.14,415379.0,436279.0,256288.84,,,,,,0.0,,3348.0,,,,,,3348.0,0.25,0.01,,100.0,76.67,0.0,0.0,,0.0,100.0,19.24,0.4208,59.35,1.1877,0.617
2025-01-30,643447.0,415023.32,0.95,1.2,0.91,0.43,0.0,281399.96,415379.0,436279.0,267919.46,,,,,,,,,,,,,,,0.26,,,100.0,76.67,0.0,0.0,,0.0,100.0,18.98,0.4256,59.92,1.1877,0.645
2025-01-31,649997.0,413398.09,0.96,1.17,0.92,0.44,0.0,281639.24,415379.0,442829.0,264181.04,,,,,6550.0,,,,,,,0.0,,,0.27,,,100.0,76.69,0.0,0.0,,0.0,100.0,19.29,0.4143,58.98,1.2001,0.636
2025-02-03,626754.0,391094.5,0.93,1.12,0.89,0.42,0.0,261821.66,389586.0,419586.0,243101.66,,2000.0,,,6550.0,0.02,,29793.0,,,2000.0,0.0,2000.0,29793.0,0.25,0.02,,100.0,71.66,0.0,0.0,,0.0,100.0,17.75,0.4269,60.92,1.1529,0.624
2025-02-04,487499.0,302249.38,0.72,0.88,0.69,0.33,0.0,173805.22,389586.0,280331.0,241543.32,,,,,,,,,,,,,,139255.0,0.24,0.09,,100.0,71.66,0.0,0.0,,0.0,100.0,22.76,0.3447,50.43,0.8968,0.62
2025-02-05,335202.0,210171.65,0.5,0.62,0.47,0.24,0.0,167590.2,242289.0,267289.0,151915.2,,,,,,0.09,,147297.0,,,,,,13042.0,0.15,0.01,,100.0,59.85,0.0,0.0,,0.0,100.0,32.29,0.2809,33.47,0.828,0.627
2025-02-06,312223.0,190768.25,0.46,0.58,0.44,0.22,0.0,149273.41,219310.0,244310.0,133998.41,,,,,,0.01,,22979.0,,,,,,22979.0,0.14,0.01,,100.0,54.17,0.0,0.0,,0.0,100.0,34.49,0.2873,35.36,0.7712,0.611
2025-02-07,316223.0,190998.69,0.47,0.59,0.45,0.22,0.0,147563.24,223310.0,244310.0,134879.24,,4000.0,,,,,,,,,4000.0,,,,0.14,,,100.0,54.62,0.0,0.0,,0.0,100.0,34.52,0.2822,34.84,0.7735,0.604
2025-02-10,370423.0,218919.99,0.55,0.69,0.52,0.25,0.0,135824.21,219310.0,229821.0,129612.21,,,,,,0.0,,4000.0,,,,,,14489.0,0.13,0.01,,100.0,53.91,0.0,0.0,,0.0,100.0,30.13,0.2928,33.34,0.9105,0.591
2025-02-11,365034.0,218290.33,0.54,0.68,0.52,0.24,0.0,136236.96,215921.0,227821.0,129120.76,,,,,,0.0,,3389.0,,,,,,2000.0,0.13,0.0,,100.0,53.07,0.0,0.0,,0.0,100.0,30.76,0.2953,32.54,0.8973,0.598
2025-02-12,320734.0,191798.93,0.48,0.6,0.45,0.22,0.0,148794.96,236921.0,248821.0,141678.76,,21000.0,0.01,,,,21000.0,,,0.01,21000.0,,,,0.14,,,100.0,58.24,0.0,0.0,,0.0,100.0,34.15,0.2966,34.23,0.7884,0.598
2025-02-13,320734.0,195006.27,0.48,0.59,0.45,0.22,0.0,151283.17,236921.0,248821.0,144047.97,,,,,,,,,,,,,,,0.14,,,100.0,58.23,0.0,0.0,,0.0,100.0,34.25,0.2973,34.56,0.7883,0.608
2025-02-14,319517.0,189473.58,0.47,0.59,0.45,0.22,0.0,147550.85,235704.0,248821.0,139772.47,,,,,,0.0,,1217.0,,,,,,,0.14,,,100.0,57.93,0.0,0.0,,0.0,100.0,34.32,0.2983,34.32,0.7853,0.593
2025-02-17,319517.0,192668.75,0.47,0.62,0.45,0.22,0.0,150039.06,235704.0,248821.0,142129.51,,,,,,,,,,,,,,,0.14,,,100.0,58.1,0.0,0.0,,0.0,100.0,34.51,0.299,34.53,0.7877,0.603
2025-02-18,326517.0,194604.13,0.48,0.69,0.46,0.22,0.0,152469.32,242704.0,255821.0,144651.58,,7000.0,0.01,,,,7000.0,,,0.01,7000.0,,,,0.15,,,100.0,58.82,0.0,0.0,,0.0,100.0,33.65,0.2967,33.67,0.7913,0.596
2025-02-19,326517.0,189706.38,0.48,0.88,0.46,0.22,0.0,148632.0,242704.0,255821.0,141011.02,,,,,,,,,,,,,,,0.14,,,100.0,59.83,0.0,0.0,,0.0,100.0,33.39,0.2968,34.06,0.8049,0.581
2025-02-20,307445.0,183544.67,0.46,0.89,0.44,0.21,0.0,139852.62,223632.0,234259.0,133508.3,,,,,,0.01,,19072.0,,,,,,21562.0,0.13,0.01,,100.0,55.12,0.0,0.0,,0.0,100.0,35.69,0.3051,36.07,0.7578,0.597
2025-02-21,404715.0,237162.99,0.6,1.19,0.57,0.27,0.0,195735.13,321042.0,334019.0,188130.61,,99900.0,0.06,,,0.0,99900.0,2490.0,,0.06,99900.0,,,140.0,0.19,0.0,,100.0,79.62,0.0,0.0,,0.0,100.0,27.89,0.3133,39.87,1.0037,0.586
2025-02-24,400737.0,251262.1,0.59,1.26,0.57,0.27,0.0,206208.39,315764.0,328881.0,197984.03,,1160.0,0.0,,,0.01,3790.0,8928.0,,0.0,1160.0,,2490.0,8928.0,0.18,0.01,,100.0,77.61,0.0,0.0,,0.0,100.0,28.64,0.3024,37.46,0.9849,0.627
2025-02-25,373587.0,223778.61,0.55,1.08,0.53,0.26,0.0,180736.87,288614.0,301731.0,172879.79,,,,,,0.01,,27150.0,,,,,,27150.0,0.18,0.01,,100.0,70.95,0.0,0.0,,0.0,100.0,29.71,0.2952,34.65,0.9183,0.599
2025-02-26,478668.0,287679.47,0.71,1.4,0.68,0.32,0.0,207833.01,349614.0,345812.0,210118.01,,61000.0,,,61000.0,,,,,,61000.0,0.04,,16919.0,0.21,0.01,,100.0,74.72,0.0,0.0,,0.0,100.0,23.82,0.2285,26.93,1.023,0.601
2025-02-27,471218.0,284144.45,0.7,1.38,0.67,0.31,0.0,164656.39,259945.0,273062.0,156746.84,,,,,,0.05,,89669.0,,,,,,72750.0,0.16,0.04,,100.0,55.55,0.0,0.0,,0.0,100.0,24.18,0.2274,25.84,1.007,0.603
2025-02-28,723663.0,432026.81,1.07,2.16,1.02,0.46,1.0,256654.48,416790.0,429907.0,248823.63,,156845.0,0.09,,,,156845.0,,,0.09,156845.0,,,,0.25,,,100.0,73.96,0.0,0.0,,0.0,100.0,17.32,0.304,47.1,1.2842,0.597
2025-03-03,723663.0,434197.8,1.07,2.25,1.02,0.46,1.0,257944.2,416790.0,429907.0,250074.0,,,,,,,,,,,,,,,0.25,,,100.0,73.96,0.0,0.0,,0.0,100.0,17.2,0.3047,47.21,1.2842,0.6
2025-03-04,662663.0,380368.56,0.98,2.1,0.94,0.42,0.0,211752.62,416790.0,368907.0,239237.46,,,,,,,,,,,,,,61000.0,0.25,0.04,,100.0,73.89,0.0,0.0,,0.0,100.0,19.02,0.3328,50.7,1.1749,0.574
2025-03-05,601663.0,350167.87,0.89,1.96,0.85,0.38,0.0,214703.87,355790.0,368907.0,207069.78,,,,,,0.04,,61000.0,,,,,,,0.2,,,100.0,70.73,0.0,0.0,,0.0,100.0,20.33,0.3948,56.08,1.1961,0.582
2025-03-06,601663.0,348964.54,0.89,2.07,0.85,0.38,0.0,213966.06,355790.0,368907.0,206358.2,,,,,,,,,,,,,,,0.21,,,100.0,70.73,0.0,0.0,,0.0,100.0,20.49,0.3937,55.95,1.1961,0.58
2025-03-07,613017.0,361067.01,0.91,2.13,0.87,0.39,0.0,219438.43,359444.0,372561.0,211712.52,,7700.0,,,7700.0,0.0,,4046.0,,,7700.0,0.0,,4046.0,0.21,0.0,,100.0,70.16,0.0,0.0,,0.0,100.0,19.99,0.3755,54.58,1.1966,0.589
2025-03-10,613017.0,360454.0,0.91,2.14,0.87,0.39,0.0,219065.87,359444.0,372561.0,211353.07,,,,,,,,,,,,,,,0.21,,,100.0,70.16,0.0,0.0,,0.0,100.0,20.17,0.3749,54.5,1.1966,0.588
2025-03-11,613017.0,357388.91,0.91,2.17,0.87,0.39,0.0,217203.06,359444.0,372561.0,209555.85,,,,,,,,,,,,,,,0.21,,,100.0,70.19,0.0,0.0,,0.0,100.0,20.21,0.3742,54.41,1.1971,0.583
2025-03-12,613017.0,363519.08,0.91,2.22,0.87,0.39,0.0,220928.67,359444.0,372561.0,213150.29,,,,,,,,,,,,,,,0.21,,,100.0,70.18,0.0,0.0,,0.0,100.0,20.0,0.3759,54.64,1.1969,0.593
2025-03-13,605317.0,351689.18,0.9,2.2,0.86,0.38,0.0,211984.24,359444.0,364861.0,208836.96,,,,,,,,,,,,,,7700.0,0.21,0.0,,100.0,70.2,0.0,0.0,,0.0,100.0,20.55,0.3818,54.92,1.1822,0.581
2025-03-14,597617.0,353191.65,0.89,2.44,0.85,0.38,0.0,215632.85,351744.0,364861.0,207880.7,,,,,,0.01,,7700.0,,,,,,,0.2,,,100.0,69.17,0.0,0.0,,0.0,100.0,20.47,0.3937,55.95,1.1752,0.591
2025-03-17,597617.0,345422.63,0.89,2.5,0.85,0.38,0.0,210889.66,351744.0,364861.0,203308.03,,,,,,,,,,,,,,,0.21,,,100.0,70.38,0.0,0.0,,0.0,100.0,20.81,0.3908,55.56,1.1957,0.578
2025-03-18,597617.0,344227.39,0.89,2.5,0.85,0.37,0.0,210159.94,351744.0,364861.0,202604.54,,,,,,,,,,,,,,,0.2,,,100.0,70.38,0.0,0.0,,0.0,100.0,20.59,0.3911,55.6,1.1957,0.576
2025-03-19,597617.0,320322.71,0.89,2.47,0.85,0.37,0.0,195565.5,351744.0,364861.0,188534.78,,,,,,,,,,,,,,,0.2,,,100.0,69.68,0.0,0.0,,0.0,100.0,21.01,0.3834,54.53,1.1839,0.536
2025-03-20,667317.0,364355.08,0.99,2.53,0.94,0.4,0.0,257090.11,457744.0,470861.0,249928.22,,106000.0,0.04,,29000.0,,77000.0,,,0.04,106000.0,0.02,,,0.25,,,100.0,86.42,0.0,0.0,,0.0,100.0,20.79,0.325,49.01,1.2599,0.546
2025-03-21,709657.0,388182.38,1.05,2.72,1.0,0.42,1.0,280720.95,500084.0,513201.0,273545.95,,42340.0,0.02,,5150.0,,37190.0,,,0.02,42340.0,0.0,,,0.27,,,100.0,90.49,0.0,0.0,,0.0,100.0,23.98,0.313,46.74,1.2841,0.547
2025-03-24,613160.0,322522.16,0.91,2.43,0.87,0.37,0.0,186971.43,499187.0,355459.0,262572.36,,,,,,0.0,,897.0,,,,,,157742.0,0.27,0.09,,100.0,90.33,0.0,0.0,,0.0,100.0,27.5,0.2771,39.08,1.1095,0.526
2025-03-25,454518.0,238621.95,0.67,1.81,0.64,0.27,0.0,185762.85,340717.0,353834.0,178876.43,,,0.0,,,0.09,2628.0,160470.0,,0.0,,,2000.0,4253.0,0.18,0.0,,100.0,74.41,0.0,0.0,,0.0,100.0,27.12,0.2576,35.76,0.9927,0.525
2025-03-26,469142.0,242077.27,0.7,1.88,0.66,0.28,0.0,190124.33,355341.0,368458.0,183355.96,,14624.0,0.0,,6124.0,,8500.0,,,0.0,14624.0,0.0,,,0.19,,,100.0,76.19,0.0,0.0,,0.0,100.0,26.45,0.2516,36.45,1.0059,0.516
2025-03-27,441105.0,218126.42,0.65,1.8,0.62,0.26,0.0,182678.68,326479.0,369421.0,161443.87,,963.0,0.0,,,0.02,963.0,29825.0,,0.0,963.0,,,,0.17,,,100.0,74.46,0.0,0.0,,0.0,100.0,28.43,0.2762,38.51,1.006,0.4945
2025-03-28,392066.0,198777.46,0.58,1.5,0.56,0.23,0.0,162433.67,306165.0,320382.0,155225.66,,,,,,0.01,,20314.0,,,,,,49039.0,0.15,0.03,,100.0,69.95,0.0,0.0,,0.0,100.0,32.08,0.3072,38.74,0.8957,0.507
2025-03-31,430008.0,206403.84,0.64,1.57,0.61,0.25,0.0,171467.52,344107.0,357224.0,165171.36,,38930.0,0.02,,,0.0,37830.0,988.0,,0.02,38930.0,,,988.0,0.17,0.0,,100.0,78.42,0.0,0.0,,0.0,100.0,29.27,0.2659,36.08,0.9799,0.48
2025-04-01,341959.0,169269.71,0.51,1.26,0.48,0.2,0.0,133241.63,256058.0,269175.0,126748.71,,,,,,0.05,,88049.0,,,,,,88049.0,0.12,0.05,,100.0,61.51,0.0,0.0,,0.0,100.0,30.75,0.2971,36.88,0.8214,0.495
2025-04-02,341959.0,168585.79,0.51,1.25,0.48,0.2,0.0,132703.28,256058.0,269175.0,126236.59,,,,,,,,,,,,,,,0.13,,,100.0,61.51,0.0,0.0,,0.0,100.0,31.33,0.2958,36.25,0.8214,0.493
2025-04-03,344986.0,170250.59,0.51,1.3,0.49,0.2,0.0,134331.69,259085.0,272202.0,127858.45,,3027.0,0.0,,,,3027.0,,,0.0,3027.0,,,,0.13,,,100.0,61.78,0.0,0.0,,0.0,100.0,31.12,0.2953,35.94,0.8227,0.4935
2025-04-04,427986.0,196445.57,0.63,1.64,0.61,0.25,0.0,163037.72,342085.0,355202.0,157017.02,,83000.0,0.05,,,,83000.0,,,0.05,83000.0,,,,0.17,,,100.0,82.19,0.0,0.0,,0.0,100.0,29.48,0.3269,44.35,1.0283,0.459
2025-04-07,383964.0,176623.44,0.57,1.42,0.54,0.21,0.0,143142.8,299557.0,311180.0,137796.22,,,,,,0.03,,42528.0,,,,,,44022.0,0.14,0.03,,100.0,73.47,0.0,0.0,,0.0,100.0,34.33,0.3068,36.66,0.9418,0.46
