,LIN FP Equity_DX_SI_QTY,LIN FP Equity_DX_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LIN FP Equity_DX_SI_MV,LIN FP Equity_DX_DSS,LIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY,LIN FP Equity_DX_BROKER_SI_QTY,LIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LIN FP Equity_DX_BROKER_SI_MV_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,LIN FP Equity_DX_BROKER_SI_MV_INC_x,LIN FP Equity_DX_SUPPLY_SI_MV_NEW,LIN FP Equity_DX_BROKER_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_NEW,LIN FP Equity_DX_SUPPLY_SI_MV_DEC,LIN FP Equity_DX_BROKER_SI_QTY_INC,LIN FP Equity_DX_SUPPLY_SI_QTY_DEC,LIN FP Equity_DX_BROKER_SI_MV_NEW_y,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LIN FP Equity_DX_BROKER_SI_MV_INC_y,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,LIN FP Equity_DX_BROKER_SI_MV_ADD,LIN FP Equity_DX_SUPPLY_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_DEC,LIN FP Equity_DX_SUPPLY_SI_MV,LIN FP Equity_DX_BROKER_SI_MV_DEC,LIN FP Equity_DX_SUPPLY_SI_MV_RMV,LIN FP Equity_DX_BROKER_SI_MV_RMV,LIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LIN FP Equity_DX_UTILIZATION_QUANTITY,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LIN FP Equity_DX_ACTIVE_UTILIZATION_MV,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LIN FP Equity_DX_BROKER_SI_CON_RATIO,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LIN FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-03-05,2600.0,22702.2,0.04,0.18,0.02,0.03,0.0,22702.2,2000.0,2600.0,17463.23,,,,,,,,0.02,,1500.0,,,,,,,2031.0,0.02,0.02,,,100.0,1.93,0.0,0.0,,0.0,100.0,22.94,0.6465,77.06,0.0251
2012-03-06,2000.0,17033.56,0.03,0.14,0.02,0.02,0.0,17033.56,2000.0,2000.0,17033.56,,,,,,,,,,,,,,,,,600.0,0.02,0.01,,,100.0,1.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2012-03-07,2000.0,17110.28,0.03,0.14,0.02,0.02,0.0,17110.28,2000.0,2000.0,17110.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2012-03-08,2000.0,17386.5,0.03,0.13,0.02,0.02,0.0,17386.5,2000.0,2000.0,17386.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2012-03-09,2000.0,17493.92,0.03,0.13,0.02,0.02,0.0,17493.92,2000.0,2000.0,17493.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2012-03-12,2000.0,17539.96,0.03,0.13,0.02,0.02,0.0,17539.96,2000.0,2000.0,17539.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2012-03-13,2000.0,17586.0,0.03,0.13,0.02,0.02,0.0,17586.0,2000.0,2000.0,17586.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0188
2012-03-14,2000.0,17432.54,0.03,0.12,0.02,0.02,0.0,17432.54,2000.0,2000.0,17432.54,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0188
2012-03-15,2134.0,18829.75,0.04,0.13,0.02,0.02,0.0,18829.75,2000.0,2134.0,17647.38,,,,,,134.0,,,,,,,,,0.0,,,0.02,,,,100.0,1.88,0.0,0.0,,0.0,100.0,6.26,0.8826,93.74,0.02
2012-03-16,2134.0,18846.13,0.04,0.13,0.02,0.02,0.0,18846.13,2000.0,2134.0,17662.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.88,0.0,0.0,,0.0,100.0,6.15,0.8846,93.85,0.02
2012-03-19,2134.0,18829.75,0.04,0.13,0.02,0.02,0.0,18829.75,2000.0,2134.0,17647.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.23,0.8832,93.77,0.0196
2012-03-20,2134.0,19730.31,0.04,0.12,0.02,0.03,0.0,19730.31,2000.0,2134.0,18491.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.0,0.8872,94.0,0.0196
2012-03-21,2134.0,19615.69,0.04,0.12,0.02,0.03,0.0,19615.69,2000.0,2134.0,18383.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.05,0.8863,93.95,0.0196
2012-03-22,2134.0,19648.44,0.04,0.11,0.02,0.03,0.0,19648.44,2000.0,2134.0,18414.66,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.32,0.8815,93.68,0.0196
2012-03-23,2134.0,19681.18,0.04,0.11,0.02,0.03,0.0,19681.18,2000.0,2134.0,18445.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.24,0.883,93.76,0.0196
2012-03-26,2134.0,19648.44,0.04,0.11,0.02,0.03,0.0,19648.44,2000.0,2134.0,18414.66,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.22,0.8833,93.78,0.0196
2012-03-27,2134.0,19681.18,0.04,0.11,0.02,0.03,0.0,19681.18,2000.0,2134.0,18445.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.25,0.8828,93.75,0.0196
2012-03-28,2134.0,19664.81,0.04,0.12,0.02,0.03,0.0,19664.81,2000.0,2134.0,18430.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.28,0.8822,93.72,0.0196
2012-03-29,2134.0,19844.92,0.04,0.13,0.02,0.03,0.0,19844.92,2000.0,2134.0,18598.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.25,0.8828,93.75,0.0196
2012-03-30,2134.0,19697.56,0.04,0.14,0.02,0.03,0.0,19697.56,2000.0,2134.0,18460.69,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.26,0.8827,93.74,0.0196
2012-04-02,2134.0,23954.72,0.04,0.14,0.02,0.03,0.0,23954.72,2000.0,2134.0,22450.53,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.84,0.0,0.0,,0.0,100.0,5.25,0.9005,94.75,0.0196
2012-04-03,2134.0,23627.25,0.04,0.1,0.02,0.03,0.0,23627.25,2000.0,2134.0,22143.62,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.84,0.0,0.0,,0.0,100.0,5.26,0.9003,94.74,0.0196
2012-04-04,2134.0,23381.64,0.04,0.09,0.02,0.03,0.0,23381.64,2000.0,2134.0,21913.44,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.51,0.8783,93.49,0.0196
2012-04-05,2134.0,23398.01,0.04,0.09,0.02,0.03,0.0,23398.01,2000.0,2134.0,21928.79,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.41,0.8801,93.59,0.0196
2012-04-06,2134.0,23398.01,0.04,0.09,0.02,0.03,0.0,23398.01,2000.0,2134.0,21928.79,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.3,0.8819,93.7,0.0196
2012-04-09,2134.0,23398.01,0.04,0.09,0.02,0.03,0.0,23398.01,2000.0,2134.0,21928.79,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.84,0.0,0.0,,0.0,100.0,6.27,0.8825,93.73,0.0196
2012-04-10,2576.0,28204.75,0.04,0.11,0.02,0.04,0.0,25785.01,2221.0,2355.0,24317.83,,,,,,221.0,,,,,,,,,0.0,221.0,,0.03,,,,100.0,2.04,0.0,0.0,,0.0,100.0,9.38,0.7335,84.94,0.0237
2012-04-11,4058.0,44555.78,0.07,0.17,0.04,0.06,0.0,42129.26,3703.0,3837.0,40657.97,,,1482.0,,,1482.0,,,,,,,,1482.0,0.02,,,0.05,,,,100.0,3.4,0.0,0.0,,0.0,100.0,39.66,0.4246,51.27,0.0373
2012-04-12,6258.0,69287.4,0.11,0.27,0.06,0.09,0.0,66840.53,5903.0,6037.0,65356.9,,,448.0,0.03,,,,,2200.0,,,,0.03,448.0,,1752.0,,0.08,,,,100.0,5.43,0.0,0.0,,0.0,100.0,32.44,0.4899,61.88,0.0575
2012-04-13,6258.0,68855.25,0.11,0.34,0.06,0.09,0.0,66423.64,5903.0,6037.0,64949.27,,,,,,,,,,,,,,,,,,0.08,,,,100.0,5.43,0.0,0.0,,0.0,100.0,31.88,0.4931,62.43,0.0575
2012-04-16,9658.0,105597.69,0.17,0.53,0.09,0.14,0.0,98807.86,9303.0,9037.0,101716.23,,,2370.0,0.04,,,,,3000.0,,,,0.04,2370.0,,1030.0,,0.13,,,,100.0,8.55,0.0,0.0,,0.0,100.0,21.21,0.6079,74.98,0.0888
2012-04-17,9658.0,107302.08,0.17,0.52,0.09,0.14,0.0,100402.66,9303.0,9037.0,103357.96,,,,,,,,,,,,,,,,,,0.13,,,,100.0,8.55,0.0,0.0,,0.0,100.0,21.38,0.6061,74.81,0.0888
2012-04-18,9658.0,107598.49,0.17,0.51,0.09,0.14,0.0,100680.01,9303.0,9037.0,103643.48,,,,,,,,,,,,,,,,,,0.14,,,,100.0,8.55,0.0,0.0,,0.0,100.0,21.33,0.6073,74.9,0.0888
2012-04-19,9658.0,108043.11,0.17,0.51,0.09,0.15,0.0,101096.05,9303.0,9037.0,104071.76,,,,,,,,,,,,,,,,,,0.14,,,,100.0,8.55,0.0,0.0,,0.0,100.0,21.36,0.6068,74.86,0.0888
2012-04-20,9328.0,104494.58,0.16,0.49,0.09,0.14,0.0,101234.72,8973.0,9037.0,100517.78,,,,,,,,0.0,,330.0,,,,,,,,0.13,,,,100.0,8.28,0.0,0.0,,0.0,100.0,21.42,0.6062,74.8,0.0861
2012-04-23,9328.0,103778.86,0.16,0.49,0.09,0.14,0.0,100541.33,8973.0,9037.0,99829.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,8.28,0.0,0.0,,0.0,100.0,21.14,0.609,75.07,0.0861
2012-04-24,9265.0,102082.72,0.16,0.48,0.09,0.14,0.0,99570.59,8910.0,9037.0,98171.29,,,,,,,,0.0,,63.0,,,,,,,,0.13,,,,100.0,8.22,0.0,0.0,,0.0,100.0,21.23,0.6078,74.96,0.0855
2012-04-25,9265.0,102793.6,0.16,0.48,0.09,0.14,0.0,100263.98,8910.0,9037.0,98854.94,,,,,,,,,,,,,,,,,,0.13,,,,100.0,8.22,0.0,0.0,,0.0,100.0,21.44,0.6059,74.78,0.0855
2012-04-26,9265.0,102793.6,0.16,0.48,0.09,0.14,0.0,100263.98,8910.0,9037.0,98854.94,,,,,,,,,,,,,,,,,,0.13,,,,100.0,8.22,0.0,0.0,,0.0,100.0,21.36,0.6071,74.88,0.0855
2012-04-27,9258.0,101579.38,0.16,0.43,0.09,0.14,0.0,99154.56,8903.0,9037.0,97684.3,,,,,,,,0.0,,7.0,,,,,,,,0.13,,,,100.0,8.22,0.0,0.0,,0.0,100.0,21.16,0.6087,75.04,0.0854
2012-04-30,9758.0,107065.42,0.17,0.41,0.09,0.15,0.0,104640.59,8903.0,9537.0,97684.3,,,,0.01,,,,,500.0,,,,0.01,,,,,0.13,,,,100.0,8.22,0.0,0.0,,0.0,100.0,20.13,0.5487,70.94,0.0901
2012-05-01,9758.0,107065.42,0.17,0.42,0.09,0.14,0.0,104640.59,8903.0,9537.0,97684.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,8.69,0.0,0.0,,0.0,100.0,20.18,0.5486,70.92,0.0952
2012-05-02,9448.0,103374.11,0.16,0.41,0.09,0.14,0.0,100956.06,8269.0,9227.0,90474.23,,,,,,,,0.01,,634.0,,,,,,,310.0,0.12,0.0,,,100.0,8.07,0.0,0.0,,0.0,100.0,20.76,0.5386,70.01,0.0922
2012-05-03,9124.0,99199.04,0.16,0.39,0.09,0.13,0.0,96796.26,8269.0,8903.0,89903.21,,,,,,,,,,,,,,,,,324.0,0.12,0.01,,,100.0,8.07,0.0,0.0,,0.0,100.0,21.62,0.5256,68.78,0.089
2012-05-04,28352.0,308469.54,0.49,1.23,0.27,0.41,0.0,88051.78,27459.0,8093.0,298753.71,,,5000.0,,,,,0.01,,810.0,,,,5000.0,,15000.0,810.0,0.39,0.01,,,100.0,26.8,0.0,0.0,,0.0,100.0,19.5,0.6372,77.37,0.2767
2012-05-07,28300.0,307903.78,0.49,1.29,0.27,0.41,0.0,305499.31,27187.0,28079.0,295794.35,,,,0.28,,,,0.0,20000.0,272.0,,,0.28,,,,14.0,0.39,0.0,,,100.0,25.09,0.0,0.0,,0.0,100.0,19.4,0.6385,77.48,0.2612
2012-05-08,28300.0,307686.64,0.49,1.32,0.27,0.41,0.0,305283.86,27187.0,28079.0,295585.75,,,,,,,,,,,,,,,,,,0.39,,,,100.0,25.09,0.0,0.0,,0.0,100.0,19.39,0.6387,77.49,0.2612
2012-05-09,28127.0,306021.55,0.48,1.32,0.27,0.4,0.0,303617.07,27107.0,27906.0,294923.95,,,,,,,,0.0,,80.0,,,,,,,173.0,0.39,0.0,,,100.0,25.02,0.0,0.0,,0.0,100.0,18.85,0.6447,78.01,0.2596
2012-05-10,31107.0,338443.92,0.53,1.45,0.3,0.45,0.0,336039.44,30107.0,30886.0,327563.93,,,3000.0,,,3000.0,,,,,,,,3000.0,0.04,,20.0,0.43,0.0,,,100.0,27.78,0.0,0.0,,0.0,100.0,16.94,0.5369,70.6,0.2871
2012-05-11,30491.0,332677.65,0.52,1.44,0.29,0.44,0.0,330266.39,29636.0,30270.0,323349.01,,,,,,,,0.01,,471.0,,,,,,,616.0,0.42,0.01,,,100.0,27.35,0.0,0.0,,0.0,100.0,15.19,0.5535,72.13,0.2814
2012-05-14,30491.0,332677.65,0.52,1.44,0.29,0.44,0.0,330266.39,29636.0,30270.0,323349.01,,,,,,,,,,,,,,,,,,0.42,,,,100.0,27.35,0.0,0.0,,0.0,100.0,15.3,0.552,72.01,0.2814
2012-05-15,30365.0,331302.9,0.52,1.43,0.29,0.44,0.0,328891.64,29510.0,30144.0,321974.27,,,,,,,,0.0,,126.0,,,,,,,126.0,0.42,0.0,,,100.0,27.23,0.0,0.0,,0.0,100.0,14.91,0.5557,72.33,0.2802
2012-05-16,30896.0,337807.65,0.53,1.48,0.29,0.44,0.0,335391.3,30041.0,30675.0,328459.33,,,800.0,0.01,,,,0.0,800.0,269.0,,,0.01,800.0,,,269.0,0.43,0.0,,,100.0,27.72,0.0,0.0,,0.0,100.0,13.69,0.541,71.19,0.2851
2012-05-17,30796.0,337186.86,0.53,1.47,0.29,0.44,0.0,334767.12,29941.0,30575.0,327825.43,,,,,,,,0.0,,100.0,,,,,,,100.0,0.43,0.0,,,100.0,27.63,0.0,0.0,,0.0,100.0,13.42,0.5434,71.39,0.2842
2012-05-18,30695.0,332077.24,0.53,2.29,0.29,0.44,0.0,329686.33,29840.0,30474.0,322827.33,,,,,,,,0.0,,101.0,,,,,,,101.0,0.42,0.0,,,100.0,27.72,0.0,0.0,,0.0,100.0,13.15,0.5437,71.43,0.2852
2012-05-21,30637.0,330744.55,0.53,2.35,0.29,0.43,0.0,328358.72,29782.0,30416.0,321514.32,,,,,,,,0.0,,58.0,,,,,,,58.0,0.42,0.0,,,100.0,27.67,0.0,0.0,,0.0,100.0,12.87,0.5477,71.77,0.2846
2012-05-22,33556.0,362514.35,0.58,2.55,0.32,0.48,0.0,360126.83,32701.0,33335.0,353277.56,,,3000.0,0.04,,,,0.0,3000.0,81.0,,,0.04,3000.0,,,81.0,0.46,0.0,,,100.0,30.38,0.0,0.0,,0.0,100.0,20.18,0.4853,65.63,0.3118
2012-05-23,30968.0,334793.11,0.53,2.43,0.29,0.44,0.0,332403.89,30113.0,30747.0,325549.76,,,,,,,,0.04,,2588.0,,,,,,,2588.0,0.43,0.04,,,100.0,27.98,0.0,0.0,,0.0,100.0,21.91,0.5605,71.45,0.2877
2012-05-24,30968.0,337406.82,0.53,2.54,0.29,0.44,0.0,334998.95,29833.0,30747.0,325040.62,,,,,,,,0.0,,280.0,,,,,,,,0.42,,,,100.0,27.72,0.0,0.0,,0.0,100.0,21.91,0.5616,71.53,0.2877
2012-05-25,30511.0,331491.24,0.52,2.58,0.29,0.43,0.0,329090.15,29656.0,30290.0,322201.97,,,,,,,,0.0,,177.0,,,,,,,457.0,0.42,0.01,,,100.0,27.67,0.0,0.0,,0.0,100.0,22.42,0.5763,72.46,0.2847
2012-05-28,30511.0,333598.17,0.52,2.59,0.29,0.43,0.0,331181.83,29656.0,30290.0,324249.86,,,,,,,,,,,,,,,,,,0.42,,,,100.0,27.67,0.0,0.0,,0.0,100.0,22.39,0.5766,72.49,0.2847
2012-05-29,30358.0,329596.02,0.52,2.61,0.29,0.43,0.0,327196.63,29503.0,30137.0,320313.31,,,2172.0,,,,,0.21,,15000.0,,,,2172.0,,12675.0,153.0,0.42,0.0,,,100.0,27.53,0.0,0.0,,0.0,100.0,22.6,0.5815,72.78,0.2833
2012-05-30,30232.0,328228.04,0.52,2.7,0.29,0.43,0.0,325828.65,29377.0,30011.0,318945.33,,,,,,,,0.0,,126.0,,,,,,,126.0,0.42,0.0,,,100.0,27.41,0.0,0.0,,0.0,100.0,22.57,0.5874,73.2,0.2821
2012-05-31,27783.0,298015.37,0.48,2.59,0.26,0.39,0.0,247900.99,26928.0,23111.0,288844.19,,,,,,,,0.04,,2449.0,,,,,,,6900.0,0.38,0.1,,,100.0,25.13,0.0,0.0,,0.0,100.0,16.28,0.6591,79.49,0.2593
2012-06-01,11646.0,124921.25,0.2,1.03,0.11,0.16,0.0,74806.87,10791.0,6974.0,115750.06,,,,,,,,0.23,,16137.0,,,,,,,16137.0,0.15,0.23,,,100.0,10.07,0.0,0.0,,0.0,100.0,38.7,0.429,52.48,0.1087
2012-06-04,5012.0,53761.4,0.09,0.47,0.05,0.07,0.0,3647.02,4791.0,340.0,51390.84,,,,,,,,0.08,,6000.0,,,,,,,6634.0,0.07,0.09,,,100.0,6.11,0.0,0.0,,0.0,100.0,4.61,0.8637,92.79,0.0639
2012-06-05,5012.0,53761.4,0.09,0.48,0.05,0.07,0.0,3647.02,4791.0,340.0,51390.84,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.07,0.0,0.0,,0.0,100.0,4.61,0.8638,92.79,0.0949
2012-06-06,5012.0,53030.74,0.09,0.5,0.05,0.07,0.0,3597.46,4791.0,340.0,50692.39,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.07,0.0,0.0,,0.0,100.0,4.61,0.8638,92.79,0.0949
2012-06-07,5012.0,52300.08,0.09,0.52,0.05,0.07,0.0,3547.89,4791.0,340.0,49993.95,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.07,0.0,0.0,,0.0,100.0,4.61,0.8644,92.82,0.0949
2012-06-08,5012.0,52300.08,0.09,0.52,0.05,0.07,0.0,3547.89,4791.0,340.0,49993.95,,,,,,,,,,,,,,,,,,0.07,,,,100.0,8.42,0.0,0.0,,0.0,100.0,4.61,0.8649,92.85,0.0881
2012-06-11,5012.0,49992.72,0.09,0.74,0.05,0.07,0.0,2204.39,4791.0,221.0,47788.33,,,,,,,,,,,,,,,,,119.0,0.07,0.0,,,100.0,8.54,0.0,0.0,,0.0,100.0,4.62,0.8687,93.06,0.0894
2012-06-12,5012.0,48454.48,0.09,1.14,0.05,0.07,0.0,3287.02,4791.0,340.0,46317.92,,,,,,119.0,,,,,,,,,0.0,,,0.06,,,,100.0,7.58,0.0,0.0,,0.0,100.0,4.61,0.8637,92.78,0.0793
2012-06-13,5012.0,50185.0,0.09,1.11,0.05,0.06,0.0,3404.41,4791.0,340.0,47972.13,,,,,,,,,,,,,,,,,,0.06,,,,100.0,7.58,0.0,0.0,,0.0,100.0,4.61,0.8637,92.78,0.0793
2012-06-14,5012.0,50146.54,0.09,1.12,0.05,0.07,0.0,3401.8,4791.0,340.0,47935.37,,,,,,,,,,,,,,,,,,0.06,,,,100.0,6.16,0.0,0.0,,0.0,100.0,4.61,0.8637,92.78,0.0644
2012-06-15,4791.0,47604.53,0.08,1.21,0.05,0.06,0.0,3378.32,4570.0,340.0,45408.62,,,,,,,,0.0,,221.0,,,,,,,,0.06,,,,100.0,5.87,0.0,0.0,,0.0,100.0,4.6,0.8638,92.79,0.0616
2012-06-18,7451.0,72891.54,0.13,1.84,0.07,0.1,0.0,43543.18,4451.0,4451.0,43543.18,,,,,,4451.0,,0.0,,119.0,,,,,0.06,,340.0,0.06,0.0,,,100.0,5.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0958
2012-06-19,4451.0,43269.97,0.08,1.13,0.04,0.06,0.0,43269.97,4451.0,4451.0,43269.97,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0572
2012-06-20,4451.0,43372.42,0.08,1.06,0.04,0.06,0.0,43372.42,4451.0,4451.0,43372.42,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2012-06-21,7451.0,71976.82,0.13,1.86,0.07,0.1,0.0,42996.76,4451.0,4451.0,42996.76,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0972
2012-06-22,7451.0,71976.82,0.13,1.85,0.07,0.09,0.0,42996.76,4451.0,4451.0,42996.76,,,,,,,,,,,,,,,,,,0.06,,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1007
2012-06-25,7451.0,71805.31,0.13,1.87,0.07,0.09,0.0,42894.3,4451.0,4451.0,42894.3,,,,,,,,,,,,,,,,,,0.06,,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1007
2012-06-26,15533.0,150808.67,0.27,3.8,0.15,0.2,0.0,59049.66,9451.0,6082.0,91759.01,,,,0.02,,,,,1631.0,,,,0.02,,,5000.0,,0.12,,,,100.0,12.36,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2031
2012-06-27,16782.0,166287.68,0.29,4.07,0.16,0.21,0.0,60264.67,10700.0,6082.0,106023.01,,,1249.0,,,,,,,,,,,1249.0,,,,0.13,,,,100.0,13.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2194
2012-06-28,14082.0,141109.6,0.24,3.39,0.13,0.18,0.0,60945.08,8000.0,6082.0,80164.52,,,,,,,,0.03,,2700.0,,,,,,,,0.1,,,,100.0,10.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1841
2012-06-29,6082.0,61917.09,0.1,1.44,0.06,0.08,0.0,61917.09,6082.0,6082.0,61917.09,,,,,,,,0.02,,1918.0,,,,,,,,0.08,,,,100.0,7.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0795
2012-07-02,6082.0,61576.88,0.1,1.45,0.06,0.08,0.0,61576.88,6082.0,6082.0,61576.88,,,,,,,,,,,,,,,,,,0.08,,,,100.0,7.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0795
2012-07-03,6082.0,61431.08,0.1,1.59,0.06,0.08,0.0,61431.08,6082.0,6082.0,61431.08,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.08
2012-07-04,11278.0,114453.87,0.19,2.86,0.11,0.15,0.0,52731.19,6082.0,5196.0,61722.69,,,,,,,,,,,,,,,,,886.0,0.08,0.01,,,100.0,8.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1483
2012-07-05,5296.0,53746.03,0.09,1.24,0.05,0.07,0.0,52731.19,5296.0,5196.0,53746.03,,,,,,,,0.01,,886.0,,,,,,100.0,,0.07,,,,100.0,6.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0696
2012-07-06,5296.0,53746.03,0.09,1.21,0.05,0.07,0.0,52731.19,5296.0,5196.0,53746.03,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0696
2012-07-09,6296.0,63693.21,0.11,1.46,0.06,0.08,0.0,62681.56,6296.0,6196.0,63693.21,,,1000.0,,,1000.0,,,,,,,,1000.0,0.01,,,0.08,,,,100.0,8.28,0.0,0.0,,0.0,100.0,12.99,0.7739,87.01,0.0828
2012-07-10,6296.0,65252.83,0.11,1.45,0.06,0.08,0.0,64216.42,6296.0,6196.0,65252.83,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.28,0.0,0.0,,0.0,100.0,15.48,0.7383,84.52,0.0828
2012-07-11,6296.0,65403.77,0.11,1.48,0.06,0.09,0.0,64364.95,6296.0,6196.0,65403.77,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.35,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0835
2012-07-12,6296.0,65454.08,0.11,1.46,0.06,0.09,0.0,62376.82,6296.0,6000.0,65454.08,,,,,,,,,,,,,,,,,196.0,0.08,0.0,,,100.0,8.35,0.0,0.0,,0.0,100.0,15.5,0.738,84.5,0.0835
2012-07-13,6100.0,64050.11,0.1,1.67,0.06,0.08,0.0,63000.11,6100.0,6000.0,64050.11,,,,,,,,0.0,,196.0,,,,,,,,0.08,,,,100.0,8.09,0.0,0.0,,0.0,100.0,16.03,0.7308,83.97,0.0809
2012-07-16,6100.0,64098.85,0.1,1.62,0.06,0.08,0.0,63048.05,6100.0,6000.0,64098.85,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.09,0.0,0.0,,0.0,100.0,15.9,0.7326,84.1,0.0809
2012-07-17,6100.0,64342.58,0.1,1.61,0.06,0.08,0.0,63287.78,6100.0,6000.0,64342.58,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.09,0.0,0.0,,0.0,100.0,15.97,0.7316,84.03,0.0809
2012-07-18,9815.0,101959.65,0.17,2.57,0.09,0.15,0.0,48980.11,6100.0,4715.0,63367.69,,,,,,,,,,,,,,,,,1285.0,0.08,0.0,,,100.0,8.09,0.0,0.0,,0.0,100.0,8.92,0.8375,91.08,0.1302
