,ALIBR FP Equity_DX_SI_QTY,ALIBR FP Equity_DX_SHORT_INTEREST_VALUE,ALIBR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALIBR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALIBR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALIBR FP Equity_DX_SI_MV,ALIBR FP Equity_DX_DSS,ALIBR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALIBR FP Equity_DX_SUPPLY_SI_QTY,ALIBR FP Equity_DX_BROKER_SI_QTY,ALIBR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALIBR FP Equity_DX_BROKER_SI_MV_NEW_x,ALIBR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALIBR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALIBR FP Equity_DX_BROKER_SI_MV_INC_x,ALIBR FP Equity_DX_SUPPLY_SI_MV_NEW,ALIBR FP Equity_DX_BROKER_SI_QTY_ADD,ALIBR FP Equity_DX_BROKER_SI_QTY_NEW,ALIBR FP Equity_DX_SUPPLY_SI_MV_DEC,ALIBR FP Equity_DX_BROKER_SI_QTY_INC,ALIBR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALIBR FP Equity_DX_BROKER_SI_MV_NEW_y,ALIBR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALIBR FP Equity_DX_BROKER_SI_MV_INC_y,ALIBR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALIBR FP Equity_DX_BROKER_SI_MV_ADD,ALIBR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALIBR FP Equity_DX_BROKER_SI_QTY_DEC,ALIBR FP Equity_DX_SUPPLY_SI_MV,ALIBR FP Equity_DX_BROKER_SI_MV_DEC,ALIBR FP Equity_DX_SUPPLY_SI_MV_RMV,ALIBR FP Equity_DX_BROKER_SI_MV_RMV,ALIBR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALIBR FP Equity_DX_UTILIZATION_QUANTITY,ALIBR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALIBR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALIBR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALIBR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALIBR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALIBR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALIBR FP Equity_DX_BROKER_SI_CON_RATIO,ALIBR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALIBR FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-10-05,27964.0,10905.96,0.06,0.1,0.06,0.01,0.0,5452.98,13982.0,13982.0,5452.98,,,,,,,,0.01,,38100.0,,,,,,,38100.0,0.01,0.01,,,100.0,17.8,0.0,0.0,,0.0,100.0,13.65,0.6283,77.59,0.356
2022-10-06,27964.0,11879.11,0.06,0.11,0.06,0.01,0.0,5939.55,13982.0,13982.0,5939.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.8,0.0,0.0,,0.0,100.0,13.2,0.6375,78.28,0.356
2022-10-07,36946.0,16093.68,0.08,0.13,0.08,0.02,0.0,10003.12,13982.0,22964.0,6090.56,,,,0.0,,,,,8982.0,,,,0.0,,,,,0.01,,,,100.0,17.8,0.0,0.0,,0.0,100.0,9.75,0.7194,84.02,0.4703
2022-10-10,504962.0,219961.45,1.09,1.78,1.09,0.22,1.0,111937.0,256972.0,256972.0,111937.0,,,,,,234008.0,,,,,,,,,0.11,242990.0,,0.11,,,,100.0,86.07,0.0,0.0,,0.0,100.0,5.28,0.8807,93.69,1.6914
2022-10-11,504962.0,218547.55,1.09,1.77,1.09,0.22,1.0,111217.48,256972.0,256972.0,111217.48,,,,,,,,,,,,,,,,,,0.11,,,,100.0,86.07,0.0,0.0,,0.0,100.0,5.28,0.8807,93.69,1.6914
2022-10-12,55230.0,23196.6,0.12,0.2,0.12,0.02,0.0,13484.52,32106.0,32106.0,13484.52,,,,,,,,0.1,,224866.0,,,,,,,224866.0,0.01,0.1,,,100.0,10.75,0.0,0.0,,0.0,100.0,37.1,0.4195,52.56,0.185
2022-10-13,55228.0,23184.71,0.12,0.21,0.12,0.02,0.0,13477.68,32105.0,32105.0,13477.68,,,,,,,,0.0,,1.0,,,,,,,1.0,0.01,0.0,,,100.0,10.75,0.0,0.0,,0.0,100.0,37.04,0.4225,52.91,0.185
2022-10-14,55228.0,22919.62,0.12,0.21,0.12,0.02,0.0,13323.58,32105.0,32105.0,13323.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,10.75,0.0,0.0,,0.0,100.0,37.25,0.421,52.62,0.185
2022-10-17,64210.0,26313.26,0.14,0.25,0.14,0.03,0.0,14997.04,36596.0,36596.0,14997.04,,,4491.0,0.0,,,,,4491.0,,,,0.0,4491.0,,,,0.02,,,,100.0,12.08,0.0,0.0,,0.0,100.0,31.76,0.4606,59.66,0.2119
2022-10-18,95928.0,39042.7,0.21,0.36,0.21,0.04,0.0,21349.19,52455.0,52455.0,21349.19,,,15859.0,,,25000.0,,,,,,,,15859.0,0.01,,9141.0,0.02,0.0,,,100.0,15.99,0.0,0.0,,0.0,100.0,29.43,0.3065,38.35,0.2924
2022-10-19,95928.0,38582.24,0.21,0.36,0.21,0.04,0.0,21097.4,52455.0,52455.0,21097.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,29.49,0.3056,38.04,0.3165
2022-10-20,95928.0,38831.65,0.21,0.36,0.21,0.04,0.0,21233.78,52455.0,52455.0,21233.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,29.69,0.3066,38.28,0.3165
2022-10-21,92928.0,37914.62,0.2,0.34,0.2,0.04,0.0,21401.64,49455.0,52455.0,20177.64,,,,,,,,0.0,,3000.0,,,,,,,,0.02,,,,100.0,16.32,0.0,0.0,,0.0,100.0,29.57,0.307,38.41,0.3066
2022-10-24,86363.0,36237.91,0.19,0.33,0.19,0.04,0.0,19255.44,45890.0,45890.0,19255.44,,,,,,,,0.0,,3565.0,,,,,,,6565.0,0.02,0.0,,,100.0,15.14,0.0,0.0,,0.0,100.0,31.6,0.3233,37.7,0.285
2022-10-25,71411.0,31992.13,0.15,0.27,0.15,0.03,0.0,24375.68,54410.0,54410.0,24375.68,,,29100.0,,,31992.0,,0.01,,20580.0,,,,29100.0,0.01,,23472.0,0.02,0.01,,,100.0,16.38,0.0,0.0,,0.0,100.0,40.31,0.3959,47.92,0.215
2022-10-26,68355.0,29146.57,0.15,0.26,0.15,0.03,0.0,22548.88,52882.0,52882.0,22548.88,,,,,,,,0.0,,1528.0,,,,,,,1528.0,0.02,0.0,,,100.0,15.92,0.0,0.0,,0.0,100.0,44.46,0.4315,48.06,0.2058
2022-10-27,68355.0,31101.53,0.15,0.25,0.15,0.03,0.0,24061.31,52882.0,52882.0,24061.31,,,,,,,,,,,,,,,,,,0.02,,,,100.0,15.92,0.0,0.0,,0.0,100.0,43.0,0.4347,49.7,0.2058
2022-10-28,508643.0,233467.14,1.1,1.87,1.1,0.24,1.0,118640.48,258476.0,258476.0,118640.48,,,234694.0,0.1,,,,0.01,205594.0,29100.0,,,0.1,234694.0,,,,0.12,,,,100.0,77.82,0.0,0.0,,0.0,100.0,6.13,0.8676,92.94,1.5313
2022-10-31,507903.0,233635.38,1.1,1.8,1.1,0.24,1.0,118558.56,257736.0,257736.0,118558.56,,,,,,,,0.0,,740.0,,,,,,,740.0,0.12,0.0,,,100.0,85.04,0.0,0.0,,0.0,100.0,5.99,0.8699,93.08,1.6759
2022-11-01,48003.0,24721.55,0.1,0.16,0.1,0.02,0.0,14309.79,27786.0,27786.0,14309.79,,,,,,,,0.11,,229950.0,,,,,,,229950.0,0.01,0.12,,,100.0,9.17,0.0,0.0,,0.0,100.0,20.37,0.5301,69.52,0.1584
2022-11-02,38515.0,17724.6,0.08,0.1,0.08,0.02,0.0,10603.93,23042.0,23042.0,10603.93,,,,,,,,0.0,,4744.0,,,,,,,4744.0,0.01,0.0,,,100.0,7.6,0.0,0.0,,0.0,100.0,8.43,0.7457,85.74,0.1271
2022-11-03,44668.0,19189.37,0.1,0.1,0.1,0.02,0.0,12542.17,29195.0,29195.0,12542.17,,,6153.0,0.0,,,,,6153.0,,,,0.0,6153.0,,,,0.01,,,,100.0,9.44,0.0,0.0,,0.0,100.0,21.91,0.5857,73.17,0.1445
2022-11-04,51329.0,22574.49,0.11,0.11,0.11,0.02,0.0,15769.47,35856.0,35856.0,15769.47,,,6661.0,0.0,,,,,6661.0,,,,0.0,6661.0,,,,0.02,,,,100.0,9.54,0.0,0.0,,0.0,100.0,31.59,0.5169,64.46,0.1366
2022-11-07,38240.0,16557.92,0.08,0.08,0.08,0.02,0.0,9858.11,35856.0,22767.0,15525.65,,,,,,,,,,,,,,,,,13089.0,0.02,0.01,,,100.0,9.54,0.0,0.0,,0.0,100.0,43.44,0.4522,51.04,0.1017
2022-11-08,25151.0,10664.02,0.05,0.06,0.05,0.01,0.0,9653.21,22767.0,22767.0,9653.21,,,,,,,,0.01,,13089.0,,,,,,,,0.01,,,,100.0,6.28,0.0,0.0,,0.0,100.0,23.11,0.5256,68.16,0.0693
2022-11-09,25151.0,10055.37,0.05,0.06,0.05,0.01,0.0,9102.25,22767.0,22767.0,9102.25,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.28,0.0,0.0,,0.0,100.0,22.49,0.53,68.68,0.0693
2022-11-10,25919.0,10056.57,0.06,0.06,0.06,0.01,0.0,8982.59,23151.0,23151.0,8982.59,,,384.0,0.0,,,,,384.0,,,,0.0,384.0,,,,0.01,,,,100.0,6.37,0.0,0.0,,0.0,100.0,25.46,0.5087,66.08,0.0714
2022-11-11,25919.0,10367.6,0.06,0.06,0.06,0.01,0.0,9260.4,23151.0,23151.0,9260.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.37,0.0,0.0,,0.0,100.0,26.48,0.5027,65.25,0.0714
2022-11-14,25919.0,10098.04,0.06,0.06,0.06,0.01,0.0,9019.63,23151.0,23151.0,9019.63,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.37,0.0,0.0,,0.0,100.0,25.5,0.5074,65.96,0.0714
2022-11-15,22519.0,8714.85,0.05,0.05,0.05,0.01,0.0,5262.43,13598.0,13598.0,5262.43,,,,,,,,0.0,,9553.0,,,,,,,9553.0,0.01,0.0,,,100.0,3.81,0.0,0.0,,0.0,100.0,30.1,0.4602,59.98,0.0632
2022-11-16,22519.0,8570.73,0.05,0.05,0.05,0.01,0.0,5175.4,13598.0,13598.0,5175.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.81,0.0,0.0,,0.0,100.0,29.91,0.4609,60.12,0.0632
2022-11-17,22519.0,8543.71,0.05,0.05,0.05,0.01,0.0,5159.08,13598.0,13598.0,5159.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.81,0.0,0.0,,0.0,100.0,30.08,0.4612,60.09,0.0632
2022-11-18,22903.0,8698.56,0.05,0.05,0.05,0.01,0.0,5310.36,13598.0,13982.0,5164.52,,,,0.0,,,,,384.0,,,,0.0,,,,,0.01,,,,100.0,3.81,0.0,0.0,,0.0,100.0,31.36,0.4555,58.98,0.0642
2022-11-21,23287.0,8965.5,0.05,0.05,0.05,0.01,0.0,5383.07,13982.0,13982.0,5383.07,,,384.0,,,,,,,,,,,384.0,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,32.96,0.4478,57.44,0.0652
2022-11-22,23287.0,9729.31,0.05,0.06,0.05,0.01,0.0,5841.68,13982.0,13982.0,5841.68,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,34.3,0.4448,56.45,0.0652
2022-11-23,23287.0,9529.04,0.05,0.05,0.05,0.01,0.0,5721.43,13982.0,13982.0,5721.43,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,32.62,0.4565,58.5,0.0652
2022-11-24,23287.0,9594.24,0.05,0.05,0.05,0.01,0.0,5760.58,13982.0,13982.0,5760.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,33.05,0.453,57.93,0.0652
2022-11-25,23287.0,9221.65,0.05,0.05,0.05,0.01,0.0,5536.87,13982.0,13982.0,5536.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,32.06,0.4531,58.42,0.0652
2022-11-28,23287.0,9221.65,0.05,0.05,0.05,0.01,0.0,5536.87,13982.0,13982.0,5536.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,32.72,0.4489,57.67,0.0652
2022-11-29,23287.0,9221.65,0.05,0.06,0.05,0.01,0.0,5536.87,13982.0,13982.0,5536.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,32.36,0.4516,58.12,0.0652
2022-11-30,23287.0,9221.65,0.05,0.06,0.05,0.01,0.0,5536.87,13982.0,13982.0,5536.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.92,0.0,0.0,,0.0,100.0,32.81,0.4509,57.84,0.0652
2022-12-01,24823.0,9829.91,0.05,0.06,0.05,0.01,0.0,5841.0,14750.0,14750.0,5841.0,,,768.0,0.0,,,,,768.0,,,,0.0,768.0,,,,0.01,,,,100.0,4.12,0.0,0.0,,0.0,100.0,37.37,0.4387,53.99,0.0694
2022-12-02,24823.0,9829.91,0.05,0.06,0.05,0.01,0.0,5841.0,14750.0,14750.0,5841.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.12,0.0,0.0,,0.0,100.0,36.95,0.4392,54.33,0.0694
2022-12-05,24823.0,9829.91,0.05,0.06,0.05,0.01,0.0,5841.0,14750.0,14750.0,5841.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.12,0.0,0.0,,0.0,100.0,36.93,0.439,54.3,0.0694
2022-12-06,24823.0,9829.91,0.05,0.06,0.05,0.01,0.0,5841.0,14750.0,14750.0,5841.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.12,0.0,0.0,,0.0,100.0,37.27,0.4369,53.86,0.0694
2022-12-07,24823.0,4964.6,0.05,0.07,0.05,0.01,0.0,2950.0,14750.0,14750.0,2950.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.12,0.0,0.0,,0.0,100.0,26.83,0.4777,62.86,0.0694
2022-12-08,24823.0,3549.69,0.05,0.04,0.05,0.0,0.0,2109.25,14750.0,14750.0,2109.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,81.41,0.0,0.0,,0.0,100.0,31.71,0.4552,58.79,1.3701
2022-12-09,24823.0,4284.45,0.05,0.03,0.05,0.0,0.0,2545.85,14750.0,14750.0,2545.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,81.41,0.0,0.0,,0.0,100.0,40.65,0.4291,50.62,1.3701
2022-12-12,102623.0,20647.75,0.22,0.11,0.22,0.02,0.0,10794.38,53650.0,53650.0,10794.38,,,38900.0,0.01,,,,,38900.0,,,,0.01,38900.0,,,,0.01,,,,100.0,94.09,0.0,0.0,,0.0,100.0,11.37,0.765,86.7,1.7998
2022-12-13,98623.0,19695.01,0.21,0.1,0.21,0.02,0.0,10314.5,51650.0,51650.0,10314.5,,,,,,,,0.0,,2000.0,,,,,,,2000.0,0.01,0.0,,,100.0,90.59,0.0,0.0,,0.0,100.0,12.52,0.7809,87.48,1.7297
2022-12-14,86317.0,16538.34,0.19,0.09,0.19,0.02,0.0,8717.23,45497.0,45497.0,8717.23,,,,,,,,0.0,,6153.0,,,,,,,6153.0,0.01,0.0,,,100.0,17.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3378
2022-12-15,86317.0,14371.78,0.19,0.09,0.19,0.02,0.0,7575.25,45497.0,45497.0,7575.25,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3379
2022-12-16,86317.0,11065.84,0.19,0.1,0.19,0.01,0.0,5832.72,45497.0,45497.0,5832.72,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3379
2022-12-19,86317.0,10789.63,0.19,0.09,0.19,0.01,0.0,5687.13,45497.0,45497.0,5687.13,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3379
2022-12-20,86317.0,10815.52,0.19,0.09,0.19,0.01,0.0,5700.77,45497.0,45497.0,5700.77,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3327
2022-12-21,86317.0,12308.8,0.19,0.09,0.19,0.01,0.0,6487.87,45497.0,45497.0,6487.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3327
2022-12-22,86317.0,12343.33,0.19,0.09,0.19,0.01,0.0,6506.07,45497.0,45497.0,6506.07,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3327
2022-12-23,86317.0,13292.82,0.19,0.08,0.19,0.01,0.0,7006.54,45497.0,45497.0,7006.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3327
2022-12-26,86317.0,13292.82,0.19,0.08,0.19,0.01,0.0,7006.54,45497.0,45497.0,7006.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3327
2022-12-27,86317.0,13663.98,0.19,0.08,0.19,0.01,0.0,7202.18,45497.0,45497.0,7202.18,,,,,,,,,,,,,,,,,,0.01,,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3327
2022-12-28,54163.0,9001.89,0.12,0.05,0.12,0.01,0.0,2217.61,45497.0,13343.0,7561.6,,,,,,,,,,,,,,,,,32154.0,0.01,0.01,,,100.0,17.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2088
2022-12-29,22009.0,3715.12,0.05,0.02,0.05,0.0,0.0,2252.3,13343.0,13343.0,2252.3,,,,,,,,0.01,,32154.0,,,,,,,,0.0,,,,100.0,5.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0968
2022-12-30,22009.0,3305.75,0.05,0.02,0.05,0.0,0.0,2004.12,13343.0,13343.0,2004.12,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-02,22009.0,3587.47,0.05,0.02,0.05,0.0,0.0,2174.91,13343.0,13343.0,2174.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-03,22009.0,3587.47,0.05,0.02,0.05,0.0,0.0,2174.91,13343.0,13343.0,2174.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-04,22009.0,3442.21,0.05,0.02,0.05,0.0,0.0,2086.85,13343.0,13343.0,2086.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-05,22009.0,3224.32,0.05,0.02,0.05,0.0,0.0,1954.75,13343.0,13343.0,1954.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-06,22009.0,3360.77,0.05,0.02,0.05,0.0,0.0,2037.48,13343.0,13343.0,2037.48,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-09,22009.0,3237.52,0.05,0.02,0.05,0.0,0.0,1962.76,13343.0,13343.0,1962.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-10,22009.0,3061.45,0.05,0.02,0.05,0.0,0.0,1856.01,13343.0,13343.0,1856.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-11,22009.0,3120.88,0.05,0.02,0.05,0.0,0.0,1892.04,13343.0,13343.0,1892.04,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-12,22009.0,3054.85,0.05,0.02,0.05,0.0,0.0,1852.01,13343.0,13343.0,1852.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-13,22009.0,2883.18,0.05,0.02,0.05,0.0,0.0,1747.93,13343.0,13343.0,1747.93,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-16,22009.0,2641.08,0.05,0.02,0.05,0.0,0.0,1601.16,13343.0,13343.0,1601.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-17,22009.0,2454.0,0.05,0.02,0.05,0.0,0.0,1487.74,13343.0,13343.0,1487.74,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096
2023-01-18,285399.0,32820.89,0.62,0.21,0.62,0.03,0.0,25073.8,218033.0,218033.0,25073.8,,,204690.0,0.02,,,,,204690.0,,,,0.02,204690.0,,,,0.02,,,,100.0,50.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6576
2023-01-19,285399.0,33734.16,0.62,0.21,0.62,0.03,0.0,25771.5,218033.0,218033.0,25771.5,,,,,,,,,,,,,,,,,,0.03,,,,100.0,75.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.991
2023-01-20,211399.0,22661.97,0.46,0.18,0.46,0.02,0.0,14475.54,135033.0,135033.0,14475.54,,,,,,9000.0,,0.01,,92000.0,,,,,0.0,9000.0,92000.0,0.02,0.01,,,100.0,51.63,0.0,0.0,,0.0,100.0,4.72,0.9101,95.28,0.8082
2023-01-23,211399.0,20928.5,0.46,0.21,0.46,0.02,0.0,13368.27,135033.0,135033.0,13368.27,,,,,,,,,,,,,,,,,,0.01,,,,100.0,66.52,0.0,0.0,,0.0,100.0,4.67,0.911,95.33,1.0414
2023-01-24,210999.0,21859.5,0.46,0.24,0.46,0.02,0.0,13947.98,135033.0,134633.0,13989.42,,,,,,,,,,,,,,,,,400.0,0.01,0.0,,,100.0,66.52,0.0,0.0,,0.0,100.0,4.33,0.9171,95.67,1.0394
2023-01-25,210599.0,20154.32,0.46,0.26,0.46,0.02,0.0,12884.38,134633.0,134633.0,12884.38,,,,,,,,0.0,,400.0,,,,,,,,0.01,,,,100.0,66.45,0.0,0.0,,0.0,100.0,4.69,0.9107,95.31,1.0395
2023-01-26,210599.0,19880.55,0.46,0.26,0.46,0.02,0.0,12709.36,134633.0,134633.0,12709.36,,,,,,,,,,,,,,,,,,0.01,,,,100.0,59.81,0.0,0.0,,0.0,100.0,4.5,0.914,95.5,0.9356
2023-01-27,210599.0,19459.35,0.46,0.28,0.46,0.02,0.0,12440.09,134633.0,134633.0,12440.09,,,,,,,,,,,,,,,,,,0.01,,,,100.0,59.81,0.0,0.0,,0.0,100.0,4.52,0.9136,95.48,0.9356
2023-01-30,210599.0,20343.86,0.46,0.28,0.46,0.02,0.0,13005.55,134633.0,134633.0,13005.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,53.22,0.0,0.0,,0.0,100.0,4.34,0.9169,95.66,0.8324
2023-01-31,202299.0,18834.04,0.44,0.29,0.44,0.02,0.0,11761.6,134633.0,126333.0,12534.33,,,,,,,,,,,,,,,,,8300.0,0.01,0.0,,,100.0,53.22,0.0,0.0,,0.0,100.0,4.76,0.9093,95.24,0.7996
2023-02-01,163099.0,17516.83,0.35,0.24,0.35,0.02,0.0,10249.5,126333.0,95433.0,13568.16,,,,,,,,0.0,,8300.0,,,,,,,30900.0,0.01,0.0,,,100.0,51.63,0.0,0.0,,0.0,100.0,5.38,0.8982,94.62,0.6665
2023-02-02,132199.0,16075.4,0.29,0.18,0.29,0.02,0.0,11604.65,95433.0,95433.0,11604.65,,,,,,,,0.0,,30900.0,,,,,,,,0.01,,,,100.0,44.64,0.0,0.0,,0.0,100.0,6.69,0.8752,93.31,0.6183
2023-02-03,132199.0,16128.28,0.29,0.17,0.29,0.02,0.0,11642.83,95433.0,95433.0,11642.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,44.64,0.0,0.0,,0.0,100.0,7.29,0.8649,92.71,0.6183
2023-02-06,115599.0,16646.26,0.25,0.16,0.25,0.02,0.0,12547.15,87133.0,87133.0,12547.15,,,,,,,,0.0,,8300.0,,,,,,,8300.0,0.01,0.0,,,100.0,42.4,0.0,0.0,,0.0,100.0,7.46,0.862,92.54,0.5625
2023-02-07,115599.0,14519.23,0.25,0.14,0.25,0.02,0.0,10943.9,87133.0,87133.0,10943.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,42.4,0.0,0.0,,0.0,100.0,9.32,0.831,90.68,0.5625
2023-02-08,115599.0,12993.33,0.25,0.14,0.25,0.01,0.0,9793.75,87133.0,87133.0,9793.75,,,,,,,,,,,,,,,,,,0.01,,,,100.0,42.4,0.0,0.0,,0.0,100.0,9.15,0.8338,90.85,0.5625
2023-02-09,115599.0,19050.72,0.25,0.14,0.25,0.02,0.0,14359.52,87133.0,87133.0,14359.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,56.18,0.0,0.0,,0.0,100.0,6.29,0.8821,93.71,0.7453
2023-02-10,115599.0,15259.07,0.25,0.12,0.25,0.02,0.0,11501.56,87133.0,87133.0,11501.56,,,,,,,,,,,,,,,,,,0.01,,,,100.0,56.18,0.0,0.0,,0.0,100.0,9.88,0.8218,90.12,0.7453
2023-02-13,115599.0,14577.03,0.25,0.11,0.25,0.01,0.0,10987.47,87133.0,87133.0,10987.47,,,,,,,,,,,,,,,,,,0.01,,,,100.0,56.18,0.0,0.0,,0.0,100.0,8.73,0.8407,91.27,0.7453
2023-02-14,125599.0,16754.91,0.27,0.12,0.27,0.02,0.0,12290.54,92133.0,92133.0,12290.54,,,5000.0,,,5000.0,,,,,,,,5000.0,0.0,,,0.01,,,,100.0,57.55,0.0,0.0,,0.0,100.0,7.37,0.7095,83.66,0.7845
2023-02-15,125599.0,17345.22,0.27,0.12,0.27,0.02,0.0,12723.57,92133.0,92133.0,12723.57,,,,,,,,,,,,,,,,,,0.01,,,,100.0,57.55,0.0,0.0,,0.0,100.0,7.5,0.709,83.63,0.7845
2023-02-16,82401.0,13579.68,0.18,0.07,0.18,0.01,0.0,7240.49,43935.0,43935.0,7240.49,,,,0.0,,,,0.01,5000.0,48198.0,,,0.0,,,,53198.0,0.01,0.01,,,100.0,26.61,0.0,0.0,,0.0,100.0,13.73,0.4352,62.24,0.4991
2023-02-17,82401.0,20600.25,0.18,0.07,0.18,0.02,0.0,10983.75,43935.0,43935.0,10983.75,,,,,,,,,,,,,,,,,,0.01,,,,100.0,27.44,0.0,0.0,,0.0,100.0,11.69,0.4865,67.11,0.5147
