,ALTHE FP Equity_DX_SI_QTY,ALTHE FP Equity_DX_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHE FP Equity_DX_SI_MV,ALTHE FP Equity_DX_DSS,ALTHE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SUPPLY_SI_QTY,ALTHE FP Equity_DX_BROKER_SI_QTY,ALTHE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHE FP Equity_DX_BROKER_SI_MV_INC_x,ALTHE FP Equity_DX_BROKER_SI_QTY_ADD,ALTHE FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHE FP Equity_DX_BROKER_SI_QTY_INC,ALTHE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHE FP Equity_DX_BROKER_SI_MV_INC_y,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHE FP Equity_DX_BROKER_SI_MV_ADD,ALTHE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHE FP Equity_DX_BROKER_SI_QTY_DEC,ALTHE FP Equity_DX_SUPPLY_SI_MV,ALTHE FP Equity_DX_BROKER_SI_MV_DEC,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHE FP Equity_DX_BROKER_SI_CON_RATIO,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-15,30800.0,11211.2,0.08,1.56,0.07,0.01,0.0,5605.6,15400.0,15400.0,5605.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-16,30800.0,11457.6,0.08,1.62,0.07,0.01,0.0,5728.8,15400.0,15400.0,5728.8,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-17,30800.0,11396.0,0.08,1.7,0.07,0.01,0.0,5698.0,15400.0,15400.0,5698.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-18,30800.0,11396.0,0.08,1.66,0.07,0.01,0.0,5698.0,15400.0,15400.0,5698.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-19,30800.0,10626.0,0.08,1.48,0.07,0.01,0.0,5313.0,15400.0,15400.0,5313.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-22,30800.0,11088.0,0.08,1.74,0.07,0.01,0.0,5544.0,15400.0,15400.0,5544.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-23,30800.0,11088.0,0.08,1.83,0.07,0.01,0.0,5544.0,15400.0,15400.0,5544.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-24,30800.0,11149.6,0.08,1.99,0.07,0.01,0.0,5574.8,15400.0,15400.0,5574.8,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-25,30800.0,11211.2,0.08,2.05,0.07,0.01,0.0,5605.6,15400.0,15400.0,5605.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-26,30800.0,11088.0,0.08,2.03,0.07,0.01,0.0,5544.0,15400.0,15400.0,5544.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-29,30800.0,11550.0,0.08,2.22,0.07,0.01,0.0,5775.0,15400.0,15400.0,5775.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-04-30,30800.0,11303.6,0.08,1.59,0.07,0.01,0.0,5651.8,15400.0,15400.0,5651.8,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-01,30800.0,11303.6,0.08,1.78,0.07,0.01,0.0,5651.8,15400.0,15400.0,5651.8,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-02,30800.0,10749.2,0.08,1.78,0.07,0.01,0.0,5374.6,15400.0,15400.0,5374.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-03,30800.0,11396.0,0.08,1.67,0.07,0.01,0.0,5698.0,15400.0,15400.0,5698.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-06,30800.0,12289.2,0.08,1.66,0.07,0.01,0.0,6144.6,15400.0,15400.0,6144.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-07,30800.0,12628.0,0.08,1.55,0.07,0.01,0.0,6314.0,15400.0,15400.0,6314.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-08,30800.0,13552.0,0.08,1.52,0.07,0.01,0.0,6776.0,15400.0,15400.0,6776.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-09,30800.0,15954.4,0.15,1.51,0.07,0.01,0.0,7977.2,15400.0,15400.0,7977.2,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-10,30800.0,16077.6,0.15,1.29,0.07,0.02,0.0,8038.8,15400.0,15400.0,8038.8,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-13,30800.0,15646.4,0.15,1.22,0.07,0.02,0.0,7823.2,15400.0,15400.0,7823.2,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-14,30800.0,15400.0,0.15,1.17,0.07,0.02,0.0,7700.0,15400.0,15400.0,7700.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-15,30800.0,15215.2,0.15,1.16,0.07,0.02,0.0,7607.6,15400.0,15400.0,7607.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-16,30800.0,15338.4,0.15,1.14,0.07,0.02,0.0,7669.2,15400.0,15400.0,7669.2,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-17,30800.0,14814.8,0.15,1.16,0.07,0.02,0.0,7407.4,15400.0,15400.0,7407.4,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-20,30800.0,14168.0,0.15,1.11,0.07,0.01,0.0,7084.0,15400.0,15400.0,7084.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-21,30800.0,14784.0,0.15,1.11,0.07,0.01,0.0,7392.0,15400.0,15400.0,7392.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-22,30800.0,14599.2,0.15,1.12,0.07,0.01,0.0,7299.6,15400.0,15400.0,7299.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-23,30800.0,13213.2,0.15,1.12,0.07,0.01,0.0,6606.6,15400.0,15400.0,6606.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-24,30800.0,12936.0,0.15,1.02,0.07,0.01,0.0,6468.0,15400.0,15400.0,6468.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-27,30800.0,12812.8,0.15,1.02,0.07,0.01,0.0,6406.4,15400.0,15400.0,6406.4,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-28,30800.0,11550.0,0.15,1.03,0.07,0.01,0.0,5775.0,15400.0,15400.0,5775.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-29,30800.0,11242.0,0.15,0.94,0.07,0.01,0.0,5621.0,15400.0,15400.0,5621.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-05-30,30800.0,11088.0,0.15,0.88,0.07,0.01,0.0,5544.0,15400.0,15400.0,5544.0,,,,,,,,,,,,0.01,,100.0,19.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.3865
2024-05-31,30800.0,11242.0,0.15,0.9,0.07,0.01,0.0,5621.0,15400.0,15400.0,5621.0,,,,,,,,,,,,0.01,,100.0,19.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.3865
2024-06-03,30800.0,11765.6,0.15,0.95,0.07,0.01,0.0,5882.8,15400.0,15400.0,5882.8,,,,,,,,,,,,0.01,,100.0,19.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.3865
2024-06-04,30800.0,11734.8,0.15,0.99,0.07,0.01,0.0,5867.4,15400.0,15400.0,5867.4,,,,,,,,,,,,0.01,,100.0,19.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.3865
2024-06-05,30800.0,11242.0,0.15,0.94,0.07,0.01,0.0,5621.0,15400.0,15400.0,5621.0,,,,,,,,,,,,0.01,,100.0,19.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.3865
2024-06-06,30800.0,11396.0,0.15,0.88,0.07,0.01,0.0,5698.0,15400.0,15400.0,5698.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-07,30800.0,12443.2,0.15,0.87,0.07,0.01,0.0,6221.6,15400.0,15400.0,6221.6,,,,,,,,,,,,0.01,,100.0,19.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.3865
2024-06-10,30800.0,12135.2,0.15,0.82,0.07,0.01,0.0,6067.6,15400.0,15400.0,6067.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-11,30800.0,11426.8,0.15,0.81,0.07,0.01,0.0,5713.4,15400.0,15400.0,5713.4,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-12,30800.0,11088.0,0.15,0.93,0.07,0.01,0.0,5544.0,15400.0,15400.0,5544.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-13,30800.0,11088.0,0.15,0.91,0.07,0.01,0.0,5544.0,15400.0,15400.0,5544.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-14,30800.0,10810.8,0.15,0.87,0.07,0.01,0.0,5405.4,15400.0,15400.0,5405.4,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-17,30800.0,10502.8,0.15,0.86,0.07,0.01,0.0,5251.4,15400.0,15400.0,5251.4,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-18,30800.0,10441.2,0.15,0.85,0.07,0.01,0.0,5220.6,15400.0,15400.0,5220.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-19,30800.0,10626.0,0.15,0.86,0.07,0.01,0.0,5313.0,15400.0,15400.0,5313.0,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-20,30800.0,10502.8,0.15,0.76,0.07,0.01,0.0,5251.4,15400.0,15400.0,5251.4,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-21,30800.0,10225.6,0.15,0.8,0.07,0.01,0.0,5112.8,15400.0,15400.0,5112.8,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-24,30800.0,10287.2,0.15,0.84,0.07,0.01,0.0,5143.6,15400.0,15400.0,5143.6,,,,,,,,,,,,0.01,,100.0,21.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4296
2024-06-25,30800.0,10626.0,0.15,0.87,0.07,0.01,0.0,5313.0,15400.0,15400.0,5313.0,,,,,,,,,,,,0.01,,100.0,15.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.3146
2024-06-26,30800.0,10841.6,0.15,0.78,0.07,0.01,0.0,5420.8,15400.0,15400.0,5420.8,,,,,,,,,,,,0.01,,100.0,15.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.3172
2024-06-27,30800.0,10995.6,0.15,0.76,0.07,0.01,0.0,5497.8,15400.0,15400.0,5497.8,,,,,,,,,,,,0.01,,100.0,15.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.3124
2024-06-28,30800.0,10934.0,0.15,0.62,0.07,0.01,0.0,5467.0,15400.0,15400.0,5467.0,,,,,,,,,,,,0.01,,100.0,15.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.3124
2024-07-01,30800.0,11242.0,0.15,0.63,0.07,0.01,0.0,5621.0,15400.0,15400.0,5621.0,,,,,,,,,,,,0.01,,100.0,15.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.3124
2024-07-02,30800.0,10564.4,0.15,0.62,0.07,0.01,0.0,5282.2,15400.0,15400.0,5282.2,,,,,,,,,,,,0.01,,100.0,14.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.2988
2024-07-03,30800.0,10595.2,0.15,0.61,0.07,0.01,0.0,5297.6,15400.0,15400.0,5297.6,,,,,,,,,,,,0.01,,100.0,15.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.3008
2024-07-04,30800.0,10564.4,0.15,0.61,0.07,0.01,0.0,5282.2,15400.0,15400.0,5282.2,,,,,,,,,,,,0.01,,100.0,14.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2973
2024-07-05,30800.0,10194.8,0.15,0.64,0.07,0.01,0.0,5097.4,15400.0,15400.0,5097.4,,,,,,,,,,,,0.01,,100.0,14.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2973
2024-07-08,30800.0,10102.4,0.15,0.62,0.07,0.01,0.0,5051.2,15400.0,15400.0,5051.2,,,,,,,,,,,,0.01,,100.0,15.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2999
2024-07-09,30800.0,10164.0,0.15,0.62,0.07,0.01,0.0,5082.0,15400.0,15400.0,5082.0,,,,,,,,,,,,0.01,,100.0,15.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.3035
2024-07-10,30800.0,10102.4,0.15,0.64,0.07,0.01,0.0,5051.2,15400.0,15400.0,5051.2,,,,,,,,,,,,0.01,,100.0,14.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2996
2024-07-11,30800.0,10071.6,0.15,0.64,0.07,0.01,0.0,5035.8,15400.0,15400.0,5035.8,,,,,,,,,,,,0.01,,100.0,14.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.2979
2024-07-12,30800.0,10040.8,0.15,0.63,0.07,0.01,0.0,5020.4,15400.0,15400.0,5020.4,,,,,,,,,,,,0.01,,100.0,14.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2973
2024-07-15,30800.0,10256.4,0.15,0.61,0.07,0.01,0.0,5128.2,15400.0,15400.0,5128.2,,,,,,,,,,,,0.01,,100.0,15.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.3008
2024-07-16,30800.0,10194.8,0.15,0.61,0.07,0.01,0.0,5097.4,15400.0,15400.0,5097.4,,,,,,,,,,,,0.01,,100.0,14.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.2991
2024-07-17,30800.0,9732.8,0.15,0.62,0.07,0.01,0.0,4866.4,15400.0,15400.0,4866.4,,,,,,,,,,,,0.01,,100.0,13.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.2745
2024-07-18,30800.0,9732.8,0.15,0.48,0.07,0.01,0.0,4866.4,15400.0,15400.0,4866.4,,,,,,,,,,,,0.0,,100.0,15.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3096
2024-07-19,30800.0,9979.2,0.15,0.48,0.07,0.01,0.0,4989.6,15400.0,15400.0,4989.6,,,,,,,,,,,,0.0,,100.0,15.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3096
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,15400.0,,,,,15400.0,0.0,0.0,0.0,0.0,133887.0,43245.5,0.04,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,128587.0,41533.6,0.04,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,129087.0,42469.62,0.04,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,128287.0,41051.84,0.04,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,128287.0,41180.13,0.04,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,128287.0,40795.27,0.04,0.0,,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,133987.0,42741.85,0.04,0.0,,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,129087.0,41824.19,0.04,0.0,,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,128787.0,38636.1,0.04,0.0,,0.0,,0.0
2024-08-02,49600.0,15376.0,0.24,0.9,0.11,0.02,0.0,15376.0,49600.0,49600.0,15376.0,,,49600.0,,,,,,0.02,49600.0,,0.01,,100.0,38.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.3851
2024-08-05,1087.0,327.19,0.01,0.02,0.0,0.0,0.0,327.19,1087.0,1087.0,327.19,,,,0.01,,48513.0,,,,,48513.0,0.0,0.02,100.0,0.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082
2024-08-06,1087.0,327.19,0.01,0.02,0.0,0.0,0.0,327.19,1087.0,1087.0,327.19,,,,,,,,,,,,0.0,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0084
2024-08-07,1087.0,336.97,0.01,0.02,0.0,0.0,0.0,336.97,1087.0,1087.0,336.97,,,,,,,,,,,,0.0,,100.0,0.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082
2024-08-08,1087.0,330.45,0.01,0.02,0.0,0.0,0.0,330.45,1087.0,1087.0,330.45,,,,,,,,,,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-08-09,1087.0,325.01,0.01,0.03,0.0,0.0,0.0,325.01,1087.0,1087.0,325.01,,,,,,,,,,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-08-12,1087.0,326.1,0.01,0.03,0.0,0.0,0.0,326.1,1087.0,1087.0,326.1,,,,,,,,,,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-08-13,1087.0,322.84,0.01,0.03,0.0,0.0,0.0,322.84,1087.0,1087.0,322.84,,,,,,,,,,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-08-14,1087.0,318.49,0.01,0.03,0.0,0.0,0.0,318.49,1087.0,1087.0,318.49,,,,,,,,,,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-08-15,49787.0,15633.12,0.24,1.19,0.11,0.02,0.0,15633.12,49787.0,49787.0,15633.12,48700.0,0.02,,,48700.0,,0.02,48700.0,,,,0.01,,100.0,39.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.3921
2024-08-16,3418.0,1045.91,0.02,0.08,0.01,0.0,0.0,1045.91,3418.0,3418.0,1045.91,,,,0.01,,46369.0,,,,,46369.0,0.0,0.02,100.0,2.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0269
2024-08-19,3418.0,1028.82,0.02,0.09,0.01,0.0,0.0,1028.82,3418.0,3418.0,1028.82,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0269
2024-08-20,3418.0,1028.82,0.02,0.09,0.01,0.0,0.0,1028.82,3418.0,3418.0,1028.82,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-21,3418.0,1011.73,0.02,0.09,0.01,0.0,0.0,1011.73,3418.0,3418.0,1011.73,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-22,3418.0,1011.73,0.02,0.09,0.01,0.0,0.0,1011.73,3418.0,3418.0,1011.73,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-23,3418.0,1011.73,0.02,0.09,0.01,0.0,0.0,1011.73,3418.0,3418.0,1011.73,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-26,3418.0,1021.98,0.02,0.1,0.01,0.0,0.0,1021.98,3418.0,3418.0,1021.98,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-27,3418.0,1021.98,0.02,0.1,0.01,0.0,0.0,1021.98,3418.0,3418.0,1021.98,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-28,3418.0,1025.4,0.02,0.1,0.01,0.0,0.0,1025.4,3418.0,3418.0,1025.4,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-29,3418.0,1015.15,0.02,0.21,0.01,0.0,0.0,1015.15,3418.0,3418.0,1015.15,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-08-30,3418.0,1025.4,0.02,0.21,0.01,0.0,0.0,1025.4,3418.0,3418.0,1025.4,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-09-02,3418.0,1015.15,0.02,0.21,0.01,0.0,0.0,1015.15,3418.0,3418.0,1015.15,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-09-03,3418.0,1127.94,0.02,0.24,0.01,0.0,0.0,1127.94,3418.0,3418.0,1127.94,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-09-04,3418.0,1127.94,0.02,0.19,0.01,0.0,0.0,1127.94,3418.0,3418.0,1127.94,,,,,,,,,,,,0.0,,100.0,2.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0267
2024-09-05,4000.0,1332.0,0.02,0.21,0.01,0.0,0.0,1332.0,4000.0,4000.0,1332.0,,0.0,,,582.0,,0.0,,,582.0,,0.0,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313
2024-09-06,4000.0,1412.0,0.02,0.25,0.01,0.0,0.0,1412.0,4000.0,4000.0,1412.0,,,,,,,,,,,,0.0,,100.0,3.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.031
2024-09-09,1164.0,414.38,0.01,0.07,0.0,0.0,0.0,207.19,582.0,582.0,207.19,,,,0.0,,3418.0,,,,,3418.0,0.0,0.0,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2024-09-10,1164.0,401.58,0.01,0.06,0.0,0.0,0.0,200.79,582.0,582.0,200.79,,,,,,,,,,,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2024-09-11,50182.0,17563.7,0.24,2.8,0.11,0.02,0.0,17563.7,50182.0,50182.0,17563.7,,0.02,,,49600.0,,0.02,,,49600.0,,0.02,,100.0,38.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.389
2024-09-12,2747.0,876.29,0.01,0.16,0.01,0.0,0.0,690.64,2747.0,2165.0,876.29,,,,0.02,,47435.0,,,,,48017.0,0.0,0.02,100.0,2.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0213
2024-09-13,2165.0,744.76,0.01,0.13,0.0,0.0,0.0,744.76,2165.0,2165.0,744.76,,,,0.0,,582.0,,,,,,0.0,,100.0,1.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0168
2024-09-16,2165.0,718.78,0.01,0.12,0.0,0.0,0.0,718.78,2165.0,2165.0,718.78,,,,,,,,,,,,0.0,,100.0,1.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0168
2024-09-17,2165.0,866.0,0.01,0.12,0.0,0.0,0.0,866.0,2165.0,2165.0,866.0,,,,,,,,,,,,0.0,,100.0,1.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0168
2024-09-18,2165.0,859.51,0.01,0.1,0.0,0.0,0.0,859.51,2165.0,2165.0,859.51,,,,,,,,,,,,0.0,,100.0,1.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0171
2024-09-19,2165.0,859.51,0.01,0.1,0.0,0.0,0.0,859.51,2165.0,2165.0,859.51,,,,,,,,,,,,0.0,,100.0,1.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.018
2024-09-20,2165.0,833.53,0.01,0.1,0.0,0.0,0.0,833.53,2165.0,2165.0,833.53,,,,,,,,,,,,0.0,,100.0,1.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.018
2024-09-23,2165.0,831.36,0.01,0.1,0.0,0.0,0.0,831.36,2165.0,2165.0,831.36,,,,,,,,,,,,0.0,,100.0,1.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0182
