,ALOKW FP Equity_DX_SI_QTY,ALOKW FP Equity_DX_SHORT_INTEREST_VALUE,ALOKW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALOKW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALOKW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALOKW FP Equity_DX_SI_MV,ALOKW FP Equity_DX_DSS,ALOKW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALOKW FP Equity_DX_SUPPLY_SI_QTY,ALOKW FP Equity_DX_BROKER_SI_QTY,ALOKW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALOKW FP Equity_DX_BROKER_SI_MV_NEW_x,ALOKW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALOKW FP Equity_DX_BROKER_SI_MV_INC_x,ALOKW FP Equity_DX_BROKER_SI_QTY_ADD,ALOKW FP Equity_DX_BROKER_SI_QTY_NEW,ALOKW FP Equity_DX_SUPPLY_SI_MV_DEC,ALOKW FP Equity_DX_BROKER_SI_QTY_INC,ALOKW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALOKW FP Equity_DX_BROKER_SI_MV_NEW_y,ALOKW FP Equity_DX_BROKER_SI_MV_INC_y,ALOKW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALOKW FP Equity_DX_BROKER_SI_MV_ADD,ALOKW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALOKW FP Equity_DX_BROKER_SI_QTY_DEC,ALOKW FP Equity_DX_SUPPLY_SI_MV,ALOKW FP Equity_DX_BROKER_SI_MV_DEC,ALOKW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALOKW FP Equity_DX_UTILIZATION_QUANTITY,ALOKW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALOKW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALOKW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALOKW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALOKW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALOKW FP Equity_DX_BROKER_SI_CON_RATIO,ALOKW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALOKW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALOKW FP Equity_PX_LAST
2025-04-10,3442.0,8037.07,0.08,0.14,0.04,0.01,0.0,5702.07,2442.0,2442.0,5702.07,,,,,,,,,,,,,,,0.01,,100.0,75.67,0.0,0.0,0.0,100.0,23.47,0.4216,57.46,1.0666,2.335
2025-04-11,7442.0,16744.5,0.18,0.3,0.09,0.02,0.0,9994.5,4442.0,4442.0,9994.5,,2000.0,0.0,,,,2000.0,,,0.0,2000.0,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,10.92,0.6631,80.2,1.4238,2.25
2025-04-14,5442.0,11537.04,0.13,0.22,0.07,0.01,0.0,7297.04,3442.0,3442.0,7297.04,,,,,,0.0,,1000.0,,,,,,1000.0,0.01,0.0,100.0,81.43,0.0,0.0,0.0,100.0,14.9,0.5695,72.98,1.2874,2.12
2025-04-15,5442.0,11292.15,0.13,0.24,0.07,0.01,0.0,7142.15,3442.0,3442.0,7142.15,,,,,,,,,,,,,,,0.01,,100.0,81.43,0.0,0.0,0.0,100.0,14.9,0.5695,72.98,1.2874,2.075
2025-04-16,5442.0,10884.0,0.13,0.24,0.07,0.01,0.0,6884.0,3442.0,3442.0,6884.0,,,,,,,,,,,,,,,0.01,,100.0,81.43,0.0,0.0,0.0,100.0,14.9,0.5695,72.98,1.2874,2.0
2025-04-17,5442.0,10764.28,0.13,0.26,0.07,0.01,0.0,6808.28,2664.0,3442.0,5269.39,,,,,,0.0,,778.0,,,,,,,0.01,,100.0,63.66,0.0,0.0,0.0,100.0,15.44,0.5642,72.52,1.3004,1.978
2025-04-18,5442.0,10764.28,0.13,0.29,0.07,0.01,0.0,6808.28,2664.0,3442.0,5269.39,,,,,,,,,,,,,,,0.01,,100.0,63.67,0.0,0.0,0.0,100.0,15.51,0.5642,72.51,1.3007,
2025-04-21,4664.0,9225.39,0.11,0.25,0.06,0.01,0.0,5269.39,2664.0,2664.0,5269.39,,,,,,,,,,,,,,778.0,0.01,0.0,100.0,78.21,0.0,0.0,0.0,100.0,14.17,0.7568,85.83,1.3693,
2025-04-22,5411.0,10822.0,0.13,0.29,0.07,0.01,0.0,6822.0,3411.0,3411.0,6822.0,,747.0,,747.0,,,,,,,747.0,0.0,,,0.01,,100.0,82.13,0.0,0.0,0.0,100.0,14.4,0.5746,73.42,1.3029,2.0
2025-04-23,4747.0,9636.41,0.11,0.28,0.06,0.01,0.0,5576.41,2747.0,2747.0,5576.41,,,,,,0.0,,664.0,,,,,,664.0,0.01,0.0,100.0,78.76,0.0,0.0,0.0,100.0,16.39,0.7259,83.61,1.361,2.03
2025-04-24,4747.0,9456.02,0.11,0.3,0.06,0.01,0.0,5472.02,2747.0,2747.0,5472.02,,,,,,,,,,,,,,,0.01,,100.0,79.3,0.0,0.0,0.0,100.0,16.39,0.7259,83.61,1.3704,1.992
2025-04-25,4747.0,7452.79,0.11,0.32,0.06,0.01,0.0,4312.79,2747.0,2747.0,4312.79,,,,,,,,,,,,,,,0.01,,100.0,78.8,0.0,0.0,0.0,100.0,16.39,0.7259,83.61,1.3617,1.57
2025-04-28,4747.0,6987.58,0.11,0.29,0.06,0.01,0.0,2944.0,2747.0,2000.0,4043.58,,,,,,,,,,,,,,747.0,0.0,0.0,100.0,79.3,0.0,0.0,0.0,100.0,15.74,0.7348,84.26,1.3704,1.472
2025-04-29,4527.0,6564.15,0.11,0.27,0.05,0.01,0.0,3664.15,2000.0,2527.0,2900.0,,,,527.0,,0.0,,747.0,,,,0.0,,,0.0,,100.0,73.61,0.0,0.0,0.0,100.0,11.64,0.7943,88.36,1.6662,1.45
2025-04-30,4527.0,7741.17,0.11,0.27,0.05,0.01,0.0,4321.17,2000.0,2527.0,3420.0,,,,,,,,,,,,,,,0.0,,100.0,65.88,0.0,0.0,0.0,100.0,11.64,0.7943,88.36,1.4911,1.71
2025-05-01,4527.0,7741.17,0.11,0.27,0.05,0.01,0.0,4321.17,2000.0,2527.0,3420.0,,,,,,,,,,,,,,,0.0,,100.0,65.88,0.0,0.0,0.0,100.0,12.48,0.7816,87.52,1.4911,
2025-05-02,5228.0,8573.92,0.12,0.31,0.06,0.01,0.0,5293.92,2701.0,3228.0,4429.64,,701.0,,701.0,,,,,,,701.0,0.0,,,0.0,,100.0,72.28,0.0,0.0,0.0,100.0,13.99,0.6072,76.0,1.399,1.64
2025-05-05,5228.0,7842.0,0.12,0.33,0.06,0.01,0.0,4842.0,2701.0,3228.0,4051.5,,,,,,,,,,,,,,,0.0,,100.0,72.28,0.0,0.0,0.0,100.0,13.7,0.6079,76.07,1.399,1.5
2025-05-06,5228.0,8396.17,0.12,0.33,0.06,0.01,0.0,5184.17,2701.0,3228.0,4337.81,,,,,,,,,,,,,,,0.0,,100.0,72.28,0.0,0.0,0.0,100.0,13.28,0.623,77.22,1.399,1.606
2025-05-07,5228.0,8019.75,0.12,0.35,0.06,0.01,0.0,4951.75,2701.0,3228.0,4143.33,,,,,,,,,,,,,,,0.0,,100.0,71.7,0.0,0.0,0.0,100.0,13.64,0.6147,76.59,1.3878,1.534
2025-05-08,5228.0,7977.93,0.12,0.35,0.06,0.01,0.0,4925.93,2701.0,3228.0,4121.73,,,,,,,,,,,,,,,0.0,,100.0,71.68,0.0,0.0,0.0,100.0,13.38,0.6206,77.04,1.3875,1.526
2025-05-09,5228.0,7998.84,0.12,0.35,0.06,0.01,0.0,4938.84,2701.0,3228.0,4132.53,,,,,,,,,,,,,,,0.0,,100.0,71.68,0.0,0.0,0.0,100.0,13.99,0.6072,76.0,1.3875,1.53
2025-05-12,5228.0,8113.86,0.12,0.35,0.06,0.01,0.0,5009.86,2701.0,3228.0,4191.95,,,,,,,,,,,,,,,0.0,,100.0,71.68,0.0,0.0,0.0,100.0,13.99,0.6072,76.0,1.3875,1.552
2025-05-13,5228.0,8207.96,0.12,0.35,0.06,0.01,0.0,5067.96,2701.0,3228.0,4240.57,,,,,,,,,,,,,,,0.0,,100.0,71.68,0.0,0.0,0.0,100.0,13.99,0.6072,76.0,1.3875,1.57
2025-05-14,5228.0,8082.49,0.12,0.36,0.06,0.01,0.0,3906.74,2701.0,2527.0,4175.75,,,,,,,,,,,,,,701.0,0.0,0.0,100.0,71.68,0.0,0.0,0.0,100.0,13.41,0.6135,76.51,1.3875,1.546
2025-05-15,5817.0,9307.2,0.14,0.43,0.07,0.01,0.0,4043.2,3290.0,2527.0,5264.0,,589.0,,,,,,,,,589.0,,,,0.01,,100.0,79.85,0.0,0.0,0.0,100.0,22.18,0.5302,68.76,1.4119,1.6
2025-05-16,5794.0,9084.99,0.14,0.44,0.07,0.01,0.0,3926.27,3290.0,2504.0,5158.72,,,,,,,,,,,,,,23.0,0.01,0.0,100.0,79.85,0.0,0.0,0.0,100.0,22.52,0.5302,68.69,1.4063,1.568
2025-05-19,5735.0,9692.15,0.14,0.43,0.07,0.01,0.0,4132.05,3290.0,2445.0,5560.1,,,,,,,,,,,,,,59.0,0.01,0.0,100.0,79.89,0.0,0.0,0.0,100.0,22.61,0.5415,69.59,1.3927,1.69
2025-05-20,5735.0,9921.55,0.14,0.43,0.07,0.01,0.0,4229.85,3290.0,2445.0,5691.7,,,,,,,,,,,,,,,0.01,,100.0,79.93,0.0,0.0,0.0,100.0,23.2,0.5335,68.8,1.3933,1.73
2025-05-21,5704.0,9867.92,0.14,0.49,0.07,0.01,0.0,4176.22,3290.0,2414.0,5691.7,,,,,,,,,,,,,,31.0,0.01,0.0,100.0,79.93,0.0,0.0,0.0,100.0,23.52,0.5361,68.93,1.3858,1.73
2025-05-22,5704.0,9571.31,0.14,0.49,0.07,0.01,0.0,4050.69,3290.0,2414.0,5520.62,,,,,,,,,,,,,,,0.01,,100.0,79.93,0.0,0.0,0.0,100.0,22.62,0.5482,70.13,1.3858,1.678
2025-05-23,5704.0,9639.76,0.14,0.5,0.07,0.01,0.0,4079.66,3290.0,2414.0,5560.1,,,,,,,,,,,,,,,0.01,,100.0,79.93,0.0,0.0,0.0,100.0,22.62,0.5482,70.13,1.3858,1.69
2025-05-26,5704.0,9776.66,0.14,0.55,0.07,0.01,0.0,4137.6,3290.0,2414.0,5639.06,,,,,,,,,,,,,,,0.01,,100.0,79.95,0.0,0.0,0.0,100.0,22.63,0.5487,70.16,1.3861,1.714
2025-05-27,6402.0,11011.44,0.15,0.62,0.08,0.01,0.0,5352.64,3988.0,3112.0,6859.36,,698.0,,698.0,,,,,,,698.0,0.0,,,0.01,,100.0,82.86,0.0,0.0,0.0,100.0,20.04,0.4434,62.14,1.3301,1.72
2025-05-28,6402.0,11574.82,0.15,0.67,0.08,0.01,0.0,5626.5,3988.0,3112.0,7210.3,,,,,,,,,,,,,,,0.01,,100.0,82.86,0.0,0.0,0.0,100.0,20.04,0.4434,62.14,1.3301,1.808
2025-05-29,6402.0,12138.19,0.15,0.68,0.08,0.01,0.0,5900.35,3988.0,3112.0,7561.25,,,,,,,,,,,,,,,0.01,,100.0,83.83,0.0,0.0,0.0,100.0,20.04,0.4434,62.14,1.3458,1.896
2025-05-30,6402.0,12304.64,0.15,0.68,0.08,0.01,0.0,5981.26,3988.0,3112.0,7664.94,,,,,,,,,,,,,,,0.01,,100.0,83.83,0.0,0.0,0.0,100.0,20.04,0.4434,62.14,1.3458,1.922
2025-06-02,6402.0,12227.82,0.15,0.68,0.08,0.01,0.0,5943.92,3988.0,3112.0,7617.08,,,,,,,,,,,,,,,0.01,,100.0,83.83,0.0,0.0,0.0,100.0,20.04,0.4434,62.14,1.3458,1.91
2025-06-03,7119.0,14010.19,0.17,0.76,0.09,0.01,0.0,7535.47,4705.0,3829.0,9259.44,,717.0,0.0,,,,717.0,,,0.0,717.0,,,,0.01,,100.0,85.97,0.0,0.0,0.0,100.0,20.6,0.3887,55.77,1.3007,1.968
2025-06-04,6421.0,13259.37,0.15,0.69,0.08,0.01,0.0,6465.52,4705.0,3131.0,9715.83,,,,,,,,,,,,,,698.0,0.01,0.0,100.0,85.97,0.0,0.0,0.0,100.0,19.98,0.4414,61.95,1.1732,2.065
2025-06-05,6921.0,14257.26,0.16,0.75,0.08,0.01,0.0,6449.86,4507.0,3131.0,9284.42,,,,,,0.0,,198.0,,,,,,,0.01,,100.0,82.35,0.0,0.0,0.0,100.0,26.09,0.4075,56.9,1.2646,2.06
2025-06-06,6921.0,14084.24,0.16,0.74,0.08,0.01,0.0,6371.59,4507.0,3131.0,9171.75,,,,,,,,,,,,,,,0.01,,100.0,82.35,0.0,0.0,0.0,100.0,26.06,0.4079,56.95,1.2646,2.035
2025-06-09,6921.0,13288.32,0.16,0.75,0.08,0.01,0.0,4634.88,4507.0,2414.0,8653.44,,,,,,,,,,,,,,717.0,0.01,0.0,100.0,85.44,0.0,0.0,0.0,100.0,25.86,0.4152,57.8,1.312,1.92
2025-06-10,6204.0,12221.88,0.15,0.85,0.08,0.01,0.0,4755.58,3790.0,2414.0,7466.3,,,,,,0.0,,717.0,,,,,,,0.01,,100.0,81.24,0.0,0.0,0.0,100.0,28.85,0.5034,64.47,1.3299,1.97
2025-06-11,6183.0,13138.88,0.15,0.93,0.07,0.01,0.0,5085.13,3790.0,2393.0,8053.75,,,,,,,,,,,,,,21.0,0.01,0.0,100.0,81.24,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3254,2.125
2025-06-12,6183.0,13107.96,0.15,1.02,0.07,0.01,0.0,5073.16,3790.0,2393.0,8034.8,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.12
2025-06-13,6183.0,13478.94,0.15,1.1,0.07,0.01,0.0,5216.74,3790.0,2393.0,8262.2,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.18
2025-06-16,6183.0,13417.11,0.15,1.14,0.07,0.01,0.0,5192.81,3790.0,2393.0,8224.3,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.17
2025-06-17,6183.0,14901.03,0.15,1.18,0.07,0.01,0.0,5767.13,3790.0,2393.0,9133.9,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.41
2025-06-18,6183.0,14839.2,0.15,1.14,0.07,0.01,0.0,5743.2,3790.0,2393.0,9096.0,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.4
2025-06-19,6183.0,14220.9,0.15,1.03,0.07,0.01,0.0,5503.9,3790.0,2393.0,8717.0,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.3
2025-06-20,6183.0,14839.2,0.15,1.05,0.07,0.01,0.0,5743.2,3790.0,2393.0,9096.0,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.4
2025-06-23,6183.0,15488.42,0.15,1.07,0.07,0.01,0.0,5994.47,3790.0,2393.0,9493.95,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.95,0.5064,64.69,1.3257,2.505
2025-06-24,6177.0,15071.88,0.15,1.01,0.07,0.02,0.0,5824.28,3790.0,2387.0,9247.6,,,,,,,,,,,,,,6.0,0.01,0.0,100.0,81.26,0.0,0.0,0.0,100.0,28.98,0.5072,64.76,1.3244,2.44
2025-06-25,6177.0,14855.69,0.15,1.0,0.07,0.02,0.0,5740.74,3790.0,2387.0,9114.95,,,,,,,,,,,,,,,0.01,,100.0,81.26,0.0,0.0,0.0,100.0,28.98,0.5072,64.76,1.3244,2.405
2025-06-26,6173.0,15370.77,0.15,1.03,0.07,0.01,0.0,5933.67,3790.0,2383.0,9437.1,,,,,,,,,,,,,,4.0,0.01,0.0,100.0,81.26,0.0,0.0,0.0,100.0,29.0,0.5078,64.8,1.3235,2.49
2025-06-27,6173.0,15092.99,0.15,1.17,0.07,0.02,0.0,5826.44,3790.0,2383.0,9266.55,,,,,,,,,,,,,,,0.01,,100.0,81.24,0.0,0.0,0.0,100.0,29.0,0.5078,64.8,1.3233,2.445
2025-06-30,6173.0,14444.82,0.15,1.26,0.07,0.02,0.0,5576.22,3790.0,2383.0,8868.6,,,,,,,,,,,,,,,0.01,,100.0,81.24,0.0,0.0,0.0,100.0,29.0,0.5078,64.8,1.3233,2.34
2025-07-01,7894.0,17327.33,0.19,1.65,0.1,0.02,0.0,9008.28,3790.0,4104.0,8319.05,0.0,,,,1790.0,,,,0.0,,,,,69.0,0.01,0.0,100.0,81.24,0.0,0.0,0.0,100.0,45.96,0.4638,50.1,1.6922,2.195
2025-07-02,7894.0,16972.1,0.19,1.64,0.1,0.02,0.0,8823.6,3790.0,4104.0,8148.5,,,,,,,,,,,,,,,0.01,,100.0,82.14,0.0,0.0,0.0,100.0,45.96,0.4638,50.1,1.7109,2.15
2025-07-03,7580.0,16524.4,0.18,1.62,0.09,0.02,0.0,8262.2,3790.0,3790.0,8262.2,,,,,,,,,,,,,,314.0,0.01,0.0,100.0,81.24,0.0,0.0,0.0,100.0,47.85,0.5009,52.15,1.6249,2.18
2025-07-04,7580.0,17434.0,0.18,1.6,0.09,0.02,0.0,8717.0,3790.0,3790.0,8717.0,,,,,,,,,,,,,,,0.01,,100.0,81.24,0.0,0.0,0.0,100.0,47.85,0.5009,52.15,1.6249,2.3
2025-07-07,7580.0,17585.6,0.18,1.57,0.09,0.02,0.0,8792.8,3790.0,3790.0,8792.8,,,,,,,,,,,,,,,0.01,,100.0,81.24,0.0,0.0,0.0,100.0,48.47,0.5005,51.53,1.6249,2.32
2025-07-08,7580.0,17434.0,0.18,1.57,0.09,0.02,0.0,8717.0,3790.0,3790.0,8717.0,,,,,,,,,,,,,,,0.01,,100.0,81.24,0.0,0.0,0.0,100.0,47.85,0.5009,52.15,1.6249,2.3
2025-07-09,6580.0,14870.8,0.16,1.37,0.08,0.02,0.0,7435.4,3290.0,3290.0,7435.4,,,,,,0.0,,500.0,,,,,,500.0,0.01,0.0,100.0,78.99,0.0,0.0,0.0,100.0,39.61,0.5216,60.39,1.5798,2.26
2025-07-10,7277.0,16227.71,0.17,1.52,0.09,0.02,0.0,8891.01,3987.0,3987.0,8891.01,,697.0,,697.0,,,,,,,697.0,0.0,,,0.01,,100.0,82.0,0.0,0.0,0.0,100.0,35.85,0.4324,54.23,1.4967,2.23
2025-07-11,9277.0,20409.4,0.22,2.03,0.11,0.02,0.0,10971.4,4987.0,4987.0,10971.4,,1000.0,,1000.0,,,,,,,1000.0,0.0,,,0.01,,100.0,85.07,0.0,0.0,0.0,100.0,28.16,0.3128,42.59,1.5826,2.2
2025-07-14,9277.0,20594.94,0.22,2.07,0.11,0.02,0.0,11071.14,4987.0,4987.0,11071.14,,,,,,,,,,,,,,,0.01,,100.0,85.07,0.0,0.0,0.0,100.0,28.11,0.3124,42.51,1.5826,2.22
2025-07-15,9277.0,20502.17,0.22,2.02,0.11,0.02,0.0,11021.27,4987.0,4987.0,11021.27,,,,,,,,,,,,,,,0.01,,100.0,85.07,0.0,0.0,0.0,100.0,28.17,0.3129,42.61,1.5826,2.21
2025-07-16,9277.0,21522.64,0.22,2.03,0.11,0.02,0.0,9952.8,4987.0,4290.0,11569.84,,,,,,,,,,,,,,697.0,0.01,0.0,100.0,85.07,0.0,0.0,0.0,100.0,28.3,0.3149,42.81,1.5826,2.32
2025-07-17,8580.0,18833.1,0.2,1.82,0.1,0.02,0.0,9416.55,4290.0,4290.0,9416.55,,,,,,0.0,,697.0,,,,,,,0.01,,100.0,83.06,0.0,0.0,0.0,100.0,30.57,0.361,46.23,1.6612,2.195
2025-07-18,8580.0,18575.7,0.2,1.87,0.1,0.02,0.0,9287.85,4290.0,4290.0,9287.85,,,,,,,,,,,,,,,0.01,,100.0,83.06,0.0,0.0,0.0,100.0,30.61,0.3613,46.29,1.6612,2.165
2025-07-21,8580.0,16988.4,0.2,1.86,0.1,0.02,0.0,8494.2,4290.0,4290.0,8494.2,,,,,,,,,,,,,,,0.01,,100.0,83.06,0.0,0.0,0.0,100.0,30.64,0.3616,46.34,1.6612,1.98
2025-07-22,8580.0,17417.4,0.2,1.7,0.1,0.02,0.0,8708.7,4290.0,4290.0,8708.7,,,,,,,,,,,,,,,0.01,,100.0,83.06,0.0,0.0,0.0,100.0,30.33,0.359,45.87,1.6612,2.03
2025-07-23,8580.0,18189.6,0.2,1.71,0.1,0.02,0.0,9094.8,4290.0,4290.0,9094.8,,,,,,,,,,,,,,,0.01,,100.0,83.06,0.0,0.0,0.0,100.0,30.61,0.3614,46.3,1.6612,2.12
2025-07-24,8580.0,12526.8,0.2,1.79,0.1,0.02,0.0,6263.4,4290.0,4290.0,6263.4,,,,,,,,,,,,,,,0.01,,100.0,83.89,0.0,0.0,0.0,100.0,30.74,0.3625,46.5,1.6777,1.46
2025-07-25,8580.0,12441.0,0.2,1.08,0.1,0.01,0.0,6220.5,4290.0,4290.0,6220.5,,,,,,,,,,,,,,,0.01,,100.0,83.89,0.0,0.0,0.0,100.0,30.59,0.3612,46.27,1.6777,1.45
2025-07-28,8580.0,12063.48,0.2,0.95,0.1,0.01,0.0,6031.74,4290.0,4290.0,6031.74,,,,,,,,,,,,,,,0.01,,100.0,83.89,0.0,0.0,0.0,100.0,30.48,0.3603,46.1,1.6777,1.406
2025-07-29,8580.0,12423.84,0.2,0.94,0.1,0.01,0.0,6211.92,4290.0,4290.0,6211.92,,,,,,,,,,,,,,,0.01,,100.0,83.89,0.0,0.0,0.0,100.0,30.57,0.361,46.24,1.6777,1.448
2025-07-30,8580.0,12012.0,0.2,0.94,0.1,0.01,0.0,6006.0,4290.0,4290.0,6006.0,,,,,,,,,,,,,,,0.01,,100.0,83.89,0.0,0.0,0.0,100.0,30.51,0.3605,46.14,1.6777,1.4
2025-07-31,8580.0,11325.6,0.2,0.99,0.1,0.01,0.0,5662.8,4290.0,4290.0,5662.8,,,,,,,,,,,,,,,0.01,,100.0,66.99,0.0,0.0,0.0,100.0,30.6,0.3613,46.28,1.3398,1.32
2025-08-01,8580.0,12698.4,0.2,0.94,0.1,0.01,0.0,6349.2,4290.0,4290.0,6349.2,,,,,,,,,,,,,,,0.01,,100.0,66.99,0.0,0.0,0.0,100.0,30.7,0.3621,46.43,1.3398,1.48
2025-08-04,8580.0,12183.6,0.2,0.92,0.1,0.01,0.0,6091.8,4290.0,4290.0,6091.8,,,,,,,,,,,,,,,0.01,,100.0,64.31,0.0,0.0,0.0,100.0,30.59,0.3612,46.27,1.2862,1.42
2025-08-05,8580.0,11788.92,0.2,0.93,0.1,0.01,0.0,5894.46,4290.0,4290.0,5894.46,,,,,,,,,,,,,,,0.01,,100.0,63.55,0.0,0.0,0.0,100.0,30.6,0.3613,46.28,1.2709,1.374
2025-08-06,8580.0,11085.36,0.2,0.91,0.1,0.01,0.0,5542.68,4290.0,4290.0,5542.68,,,,,,,,,,,,,,,0.01,,100.0,63.42,0.0,0.0,0.0,100.0,30.65,0.3617,46.36,1.2685,1.292
2025-08-07,9286.0,12591.82,0.22,0.91,0.11,0.01,0.0,6774.58,4996.0,4996.0,6774.58,,706.0,,706.0,,,,,,,706.0,0.0,,,0.01,,100.0,68.53,0.0,0.0,0.0,100.0,28.18,0.3127,42.63,1.2738,1.356
2025-08-08,7286.0,10477.27,0.17,0.7,0.09,0.01,0.0,5746.25,3996.0,3996.0,5746.25,,,,,,0.0,,1000.0,,,,,,1000.0,0.01,0.0,100.0,60.69,0.0,0.0,0.0,100.0,35.81,0.4316,54.16,1.1066,1.438
2025-08-11,7286.0,10477.27,0.17,0.71,0.09,0.01,0.0,5746.25,3996.0,3996.0,5746.25,,,,,,,,,,,,,,,0.01,,100.0,59.18,0.0,0.0,0.0,100.0,35.81,0.4316,54.16,1.0791,1.438
2025-08-12,7286.0,10054.68,0.17,0.72,0.09,0.01,0.0,5514.48,3996.0,3996.0,5514.48,,,,,,,,,,,,,,,0.01,,100.0,61.78,0.0,0.0,0.0,100.0,35.81,0.4316,54.16,1.1265,1.38
2025-08-13,7286.0,10448.12,0.17,0.73,0.09,0.01,0.0,4717.86,3996.0,3290.0,5730.26,,,,,,,,,,,,,,706.0,0.01,0.0,100.0,56.87,0.0,0.0,0.0,100.0,35.98,0.4348,54.42,1.037,1.434
2025-08-14,6580.0,9080.4,0.16,0.66,0.08,0.01,0.0,4540.2,3290.0,3290.0,4540.2,,,,,,0.0,,706.0,,,,,,,0.0,,100.0,51.8,0.0,0.0,0.0,100.0,39.8,0.5208,60.2,1.0361,1.38
2025-08-15,6580.0,9198.84,0.16,0.66,0.08,0.01,0.0,4599.42,3290.0,3290.0,4599.42,,,,,,,,,,,,,,,0.0,,100.0,51.72,0.0,0.0,0.0,100.0,39.37,0.5226,60.63,1.0344,1.398
2025-08-18,6580.0,9014.6,0.16,0.68,0.08,0.01,0.0,4507.3,3290.0,3290.0,4507.3,,,,,,,,,,,,,,,0.0,,100.0,50.69,0.0,0.0,0.0,100.0,39.8,0.5208,60.2,1.0137,1.37
2025-08-19,6580.0,9014.6,0.16,0.68,0.08,0.01,0.0,4507.3,3290.0,3290.0,4507.3,,,,,,,,,,,,,,,0.0,,100.0,48.59,0.0,0.0,0.0,100.0,39.8,0.5208,60.2,0.9718,1.37
2025-08-20,6580.0,8632.96,0.14,0.68,0.08,0.01,0.0,4316.48,3290.0,3290.0,4316.48,,,,,,,,,,,,,,,0.0,,100.0,48.59,0.0,0.0,0.0,100.0,39.8,0.5208,60.2,0.9718,1.312
2025-08-21,6580.0,8685.6,0.14,0.66,0.08,0.01,0.0,4342.8,3290.0,3290.0,4342.8,,,,,,,,,,,,,,,0.0,,100.0,48.59,0.0,0.0,0.0,100.0,39.8,0.5208,60.2,0.9718,1.32
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,3290.0,,,,,,3290.0,0.0,0.0,0.0,0.0,4733.0,6247.56,0.01,0.0,,0.0,,0.0,1.32
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1426.0,1853.8,0.0,0.0,,0.0,,0.0,1.3
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1443.0,1861.47,0.0,0.0,,0.0,,0.0,1.29
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1443.0,1875.9,0.0,0.0,,0.0,,0.0,1.3
2025-08-28,6614.0,8598.2,0.14,0.59,0.08,0.01,0.0,8598.2,6614.0,6614.0,8598.2,,,,6614.0,,,,,,,,0.01,6614.0,,0.01,,100.0,82.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.8208,1.3
2025-08-29,6614.0,8532.06,0.14,0.59,0.08,0.01,0.0,8532.06,6614.0,6614.0,8532.06,,,,,,,,,,,,,,,0.01,,100.0,81.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.8144,1.29
