,MA35 FP Equity_DX_BROKER_SI_QTY,MA35 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MA35 FP Equity_DX_BROKER_SI_MV_NEW_x,MA35 FP Equity_DX_BROKER_SI_MV_INC_x,MA35 FP Equity_DX_BROKER_SI_QTY_ADD,MA35 FP Equity_DX_BROKER_SI_QTY_NEW,MA35 FP Equity_DX_SUPPLY_SI_MV_DEC,MA35 FP Equity_DX_BROKER_SI_QTY_INC,MA35 FP Equity_DX_SUPPLY_SI_QTY_DEC,MA35 FP Equity_DX_BROKER_SI_MV_NEW_y,MA35 FP Equity_DX_BROKER_SI_MV_INC_y,MA35 FP Equity_DX_BROKER_SI_MV_ADD,MA35 FP Equity_DX_SUPPLY_SI_QTY_ADD,MA35 FP Equity_DX_BROKER_SI_QTY_DEC,MA35 FP Equity_DX_SUPPLY_SI_MV,MA35 FP Equity_DX_BROKER_SI_MV_DEC,MA35 FP Equity_DX_BROKER_SI_MV_RMV,MA35 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MA35 FP Equity_DX_UTILIZATION_QUANTITY,MA35 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MA35 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MA35 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MA35 FP Equity_DX_ACTIVE_UTILIZATION_MV,MA35 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MA35 FP Equity_DX_BROKER_SI_CON_RATIO,MA35 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MA35 FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-11-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331860.0,0.33,0.0,,0.0,,0.0
2014-11-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331320.0,0.33,0.0,,0.0,,0.0
2014-11-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331620.0,0.33,0.0,,0.0,,0.0
2014-11-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331830.0,0.33,0.0,,0.0,,0.0
2014-11-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331770.0,0.33,0.0,,0.0,,0.0
2014-11-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331950.0,0.33,0.0,,0.0,,0.0
2014-11-26,0.0,332070.0,,,,,,,,,,,3000.0,,0.33,,,100.0,100.0,0.0,0.0,0.0,100.0,,0.0,,1.0
2014-11-27,3000.0,332100.0,,,3000.0,,,,,,,0.33,,,0.33,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2014-11-28,3000.0,332040.0,,,,,,,,,,,,,0.33,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2014-12-01,3000.0,0.0,,,,,0.33,,3000.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0
2014-12-02,3000.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0
2014-12-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,55300.0,0.06,0.0,,0.0,,0.0
2014-12-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,55360.0,0.06,0.0,,0.0,,0.0
2014-12-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,55350.0,0.06,0.0,,0.0,,0.0
2014-12-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,55345.0,0.06,0.0,,0.0,,0.0
2014-12-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22140.0,0.02,0.0,,0.0,,0.0
2014-12-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22150.0,0.02,0.0,,0.0,,0.0
2014-12-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22154.0,0.02,0.0,,0.0,,0.0
2014-12-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22158.0,0.02,0.0,,0.0,,0.0
2014-12-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22164.0,0.02,0.0,,0.0,,0.0
2014-12-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22168.0,0.02,0.0,,0.0,,0.0
2014-12-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22170.0,0.02,0.0,,0.0,,0.0
2014-12-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22174.0,0.02,0.0,,0.0,,0.0
2014-12-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22168.0,0.02,0.0,,0.0,,0.0
2014-12-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22168.0,0.02,0.0,,0.0,,0.0
2014-12-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22168.0,0.02,0.0,,0.0,,0.0
2014-12-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22168.0,0.02,0.0,,0.0,,0.0
2014-12-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22200.0,0.02,0.0,,0.0,,0.0
2014-12-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,22200.0,0.02,0.0,,0.0,,0.0
2014-12-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,1744.0,193584.0,0.19,0.0,,0.0,,0.0
2015-01-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,1744.0,193584.0,0.19,0.0,,0.0,,0.0
2015-01-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,71244.0,7914495.96,7.9,0.0,,0.0,,0.0
2015-01-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,71244.0,7911646.2,7.92,0.0,,0.0,,0.0
2015-01-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,71244.0,7913783.52,7.89,0.0,,0.0,,0.0
2015-01-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,71244.0,7911646.2,7.92,0.0,,0.0,,0.0
2015-01-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,71244.0,7908796.44,7.9,0.0,,0.0,,0.0
2015-01-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8008258.07,8.01,0.0,,0.0,,0.0
2015-01-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8006816.05,8.01,0.0,,0.0,,0.0
2015-01-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8009700.09,8.0,0.0,,0.0,,0.0
2015-01-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8015468.17,8.01,0.0,,0.0,,0.0
2015-01-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8021236.25,8.03,0.0,,0.0,,0.0
2015-01-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8024120.29,8.03,0.0,,0.0,,0.0
2015-01-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8023399.28,8.02,0.0,,0.0,,0.0
2015-01-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8015468.17,8.02,0.0,,0.0,,0.0
2015-01-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8006816.05,8.03,0.0,,0.0,,0.0
2015-01-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,72101.0,8014026.15,7.99,0.0,,0.0,,0.0
2015-01-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,74775.0,8321709.75,8.28,0.0,,0.0,,0.0
2015-01-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,74775.0,8311989.0,8.29,0.0,,0.0,,0.0
2015-01-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,74775.0,8311241.25,8.34,0.0,,0.0,,0.0
2015-01-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,74850.0,8326314.0,8.27,0.0,,0.0,,0.0
2015-01-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,74850.0,8327811.0,8.34,0.0,,0.0,,0.0
2015-01-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,76138.0,8481011.82,8.47,0.0,,0.0,,0.0
2015-02-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,76138.0,8480250.44,8.49,0.0,,0.0,,0.0
2015-02-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,76138.0,8481773.2,8.49,0.0,,0.0,,0.0
2015-02-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,76138.0,8479489.06,8.43,0.0,,0.0,,0.0
2015-02-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,76138.0,8478727.68,8.5,0.0,,0.0,,0.0
2015-02-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7762489.0,7.77,0.0,,0.0,,0.0
2015-02-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7762489.0,7.76,0.0,,0.0,,0.0
2015-02-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7761095.0,7.77,0.0,,0.0,,0.0
2015-02-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7763883.0,7.79,0.0,,0.0,,0.0
2015-02-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7766671.0,7.77,0.0,,0.0,,0.0
2015-02-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7765974.0,7.76,0.0,,0.0,,0.0
2015-02-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7765277.0,7.77,0.0,,0.0,,0.0
2015-02-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7760398.0,7.76,0.0,,0.0,,0.0
2015-02-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7763883.0,7.8,0.0,,0.0,,0.0
2015-02-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7762489.0,7.77,0.0,,0.0,,0.0
2015-02-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7763883.0,7.76,0.0,,0.0,,0.0
2015-02-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7766671.0,7.76,0.0,,0.0,,0.0
2015-02-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7766671.0,7.77,0.0,,0.0,,0.0
2015-02-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7771550.0,7.77,0.0,,0.0,,0.0
2015-02-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7775732.0,7.77,0.0,,0.0,,0.0
2015-02-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7771550.0,7.77,0.0,,0.0,,0.0
2015-03-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7765277.0,7.78,0.0,,0.0,,0.0
2015-03-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7763186.0,7.76,0.0,,0.0,,0.0
2015-03-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7760398.0,7.77,0.0,,0.0,,0.0
2015-03-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7763186.0,7.77,0.0,,0.0,,0.0
2015-03-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7763186.0,7.75,0.0,,0.0,,0.0
2015-03-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7771550.0,7.76,0.0,,0.0,,0.0
2015-03-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7778520.0,7.75,0.0,,0.0,,0.0
2015-03-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69700.0,7779914.0,7.78,0.0,,0.0,,0.0
2015-03-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7752030.0,7.78,0.0,,0.0,,0.0
2015-03-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7748555.0,7.76,0.0,,0.0,,0.0
2015-03-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7742995.0,7.74,0.0,,0.0,,0.0
2015-03-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7739520.0,7.75,0.0,,0.0,,0.0
2015-03-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7749945.0,7.9,0.0,,0.0,,0.0
2015-03-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7750640.0,7.76,0.0,,0.0,,0.0
2015-03-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7752030.0,7.73,0.0,,0.0,,0.0
2015-03-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7741605.0,7.76,0.0,,0.0,,0.0
2015-03-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7739520.0,7.76,0.0,,0.0,,0.0
2015-03-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7741605.0,7.74,0.0,,0.0,,0.0
2015-03-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7745775.0,7.75,0.0,,0.0,,0.0
2015-03-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7747165.0,7.74,0.0,,0.0,,0.0
2015-03-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7744385.0,7.76,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7749250.0,7.75,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7749250.0,7.73,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7747165.0,7.75,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7747165.0,7.76,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7747165.0,7.7,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7750640.0,7.72,0.0,,0.0,,0.0
2015-04-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7758285.0,7.72,0.0,,0.0,,0.0
2015-04-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7758285.0,7.75,0.0,,0.0,,0.0
2015-04-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7759675.0,7.77,0.0,,0.0,,0.0
2015-04-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7758285.0,7.75,0.0,,0.0,,0.0
2015-04-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7760370.0,7.76,0.0,,0.0,,0.0
2015-04-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7762455.0,7.81,0.0,,0.0,,0.0
2015-04-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7761760.0,7.78,0.0,,0.0,,0.0
2015-04-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7760370.0,7.78,0.0,,0.0,,0.0
2015-04-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7758285.0,7.75,0.0,,0.0,,0.0
2015-04-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7757590.0,7.75,0.0,,0.0,,0.0
2015-04-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7749945.0,7.76,0.0,,0.0,,0.0
2015-04-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7752030.0,7.76,0.0,,0.0,,0.0
2015-04-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7751335.0,7.77,0.0,,0.0,,0.0
2015-04-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7752030.0,7.74,0.0,,0.0,,0.0
2015-04-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7755505.0,7.76,0.0,,0.0,,0.0
2015-04-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7733265.0,7.74,0.0,,0.0,,0.0
2015-04-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7722145.0,7.76,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7722145.0,7.75,0.0,,0.0,,0.0
2015-05-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7715195.0,7.73,0.0,,0.0,,0.0
2015-05-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7709635.0,7.71,0.0,,0.0,,0.0
2015-05-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7703380.0,7.73,0.0,,0.0,,0.0
2015-05-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7701990.0,7.71,0.0,,0.0,,0.0
2015-05-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7712415.0,7.7,0.0,,0.0,,0.0
2015-05-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7706160.0,7.7,0.0,,0.0,,0.0
2015-05-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7699210.0,7.69,0.0,,0.0,,0.0
2015-05-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7697125.0,7.7,0.0,,0.0,,0.0
2015-05-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7697125.0,7.72,0.0,,0.0,,0.0
2015-05-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7703380.0,7.71,0.0,,0.0,,0.0
2015-05-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7703380.0,7.67,0.0,,0.0,,0.0
2015-05-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7708940.0,7.71,0.0,,0.0,,0.0
2015-05-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7706855.0,7.7,0.0,,0.0,,0.0
2015-05-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7708940.0,7.74,0.0,,0.0,,0.0
2015-05-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7710330.0,7.69,0.0,,0.0,,0.0
2015-05-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7710330.0,7.7,0.0,,0.0,,0.0
2015-05-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7719365.0,7.7,0.0,,0.0,,0.0
2015-05-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7720755.0,7.73,0.0,,0.0,,0.0
2015-05-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7719365.0,7.73,0.0,,0.0,,0.0
2015-05-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7725620.0,7.73,0.0,,0.0,,0.0
2015-06-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7720755.0,7.73,0.0,,0.0,,0.0
2015-06-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7703380.0,7.71,0.0,,0.0,,0.0
2015-06-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7688090.0,7.74,0.0,,0.0,,0.0
2015-06-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7693650.0,7.67,0.0,,0.0,,0.0
2015-06-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7689480.0,7.68,0.0,,0.0,,0.0
2015-06-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7682530.0,7.74,0.0,,0.0,,0.0
2015-06-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7673495.0,7.7,0.0,,0.0,,0.0
2015-06-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7676275.0,7.7,0.0,,0.0,,0.0
2015-06-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7682530.0,7.69,0.0,,0.0,,0.0
2015-06-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7685310.0,7.67,0.0,,0.0,,0.0
2015-06-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7681835.0,7.69,0.0,,0.0,,0.0
2015-06-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7686005.0,7.69,0.0,,0.0,,0.0
2015-06-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7687395.0,7.73,0.0,,0.0,,0.0
2015-06-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7691565.0,7.68,0.0,,0.0,,0.0
2015-06-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7697125.0,7.7,0.0,,0.0,,0.0
2015-06-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7685310.0,7.68,0.0,,0.0,,0.0
2015-06-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7691565.0,7.7,0.0,,0.0,,0.0
2015-06-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7692260.0,7.7,0.0,,0.0,,0.0
2015-06-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7694345.0,7.69,0.0,,0.0,,0.0
2015-06-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7686005.0,7.7,0.0,,0.0,,0.0
2015-06-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7696430.0,7.71,0.0,,0.0,,0.0
2015-06-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7704075.0,7.68,0.0,,0.0,,0.0
2015-07-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7704770.0,7.68,0.0,,0.0,,0.0
2015-07-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7702685.0,7.7,0.0,,0.0,,0.0
2015-07-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7710330.0,7.72,0.0,,0.0,,0.0
2015-07-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7709635.0,7.69,0.0,,0.0,,0.0
2015-07-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7720060.0,7.76,0.0,,0.0,,0.0
2015-07-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7716585.0,7.73,0.0,,0.0,,0.0
2015-07-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7715890.0,7.74,0.0,,0.0,,0.0
2015-07-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7691565.0,7.74,0.0,,0.0,,0.0
2015-07-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7701990.0,7.71,0.0,,0.0,,0.0
2015-07-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7704075.0,7.69,0.0,,0.0,,0.0
2015-07-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7715195.0,7.7,0.0,,0.0,,0.0
2015-07-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7707550.0,7.7,0.0,,0.0,,0.0
2015-07-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7716585.0,7.7,0.0,,0.0,,0.0
2015-07-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7718670.0,7.7,0.0,,0.0,,0.0
2015-07-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7715890.0,7.7,0.0,,0.0,,0.0
2015-07-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7721450.0,7.74,0.0,,0.0,,0.0
2015-07-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7724230.0,7.71,0.0,,0.0,,0.0
2015-07-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7729095.0,7.72,0.0,,0.0,,0.0
2015-07-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7727705.0,7.71,0.0,,0.0,,0.0
2015-07-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7730485.0,7.74,0.0,,0.0,,0.0
2015-07-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7730485.0,7.7,0.0,,0.0,,0.0
2015-07-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7737435.0,7.75,0.0,,0.0,,0.0
2015-07-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7734655.0,7.72,0.0,,0.0,,0.0
2015-08-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7736740.0,7.73,0.0,,0.0,,0.0
2015-08-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7738825.0,7.68,0.0,,0.0,,0.0
2015-08-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7727705.0,7.76,0.0,,0.0,,0.0
2015-08-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7732570.0,7.74,0.0,,0.0,,0.0
2015-08-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7740215.0,7.74,0.0,,0.0,,0.0
2015-08-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,69500.0,7737435.0,7.73,0.0,,0.0,,0.0
