,JCQ FP Equity_DX_SI_QTY,JCQ FP Equity_DX_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JCQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JCQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JCQ FP Equity_DX_SI_MV,JCQ FP Equity_DX_DSS,JCQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY,JCQ FP Equity_DX_BROKER_SI_QTY,JCQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JCQ FP Equity_DX_BROKER_SI_MV_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,JCQ FP Equity_DX_BROKER_SI_MV_INC_x,JCQ FP Equity_DX_SUPPLY_SI_MV_NEW,JCQ FP Equity_DX_BROKER_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_NEW,JCQ FP Equity_DX_SUPPLY_SI_MV_DEC,JCQ FP Equity_DX_BROKER_SI_QTY_INC,JCQ FP Equity_DX_SUPPLY_SI_QTY_DEC,JCQ FP Equity_DX_BROKER_SI_MV_NEW_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,JCQ FP Equity_DX_BROKER_SI_MV_INC_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,JCQ FP Equity_DX_BROKER_SI_MV_ADD,JCQ FP Equity_DX_SUPPLY_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV,JCQ FP Equity_DX_BROKER_SI_MV_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV_RMV,JCQ FP Equity_DX_BROKER_SI_MV_RMV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JCQ FP Equity_DX_UTILIZATION_QUANTITY,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JCQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_MV,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JCQ FP Equity_DX_BROKER_SI_CON_RATIO,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JCQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-06,328682.0,4224313.91,4.69,7.24,1.82,5.79,1.0,4132008.82,7182.0,321500.0,92305.09,,,20.0,,,,,,,,,,,20.0,,,,0.13,,,,0.65,0.65,1092874.0,14045925.37,,19.25,0.65,,1.0,100.0,0.2988
2006-10-09,326144.0,4229844.49,4.66,7.14,1.81,5.73,1.0,4137192.13,7144.0,319000.0,92652.35,,,,,,,,0.0,,37.0,,,,,,,2500.0,0.13,0.06,,,0.65,0.65,1093232.0,14178403.86,,19.35,0.64,,1.0,100.0,0.2964
2006-10-10,326239.0,4250156.96,4.66,7.06,1.81,5.73,1.0,4155849.15,7239.0,319000.0,94307.81,,,95.0,,,,,,,,,,,95.0,,,,0.13,,,,0.66,0.66,1092515.0,14233001.66,,19.38,0.65,,1.0,100.0,0.2966
2006-10-11,326249.0,4288449.18,4.66,7.0,1.81,5.73,1.0,4193163.17,7249.0,319000.0,95286.02,,,10.0,,,,,,,,,,,10.0,,,,0.13,,,,0.65,0.65,1108885.0,14575974.1,,19.79,0.64,,1.0,100.0,0.2923
2006-10-12,326280.0,4224452.26,4.66,7.06,1.81,5.73,1.0,4130195.76,7280.0,319000.0,94256.51,,,31.0,,,,,,,,,,,31.0,,,,0.13,,,,0.65,0.65,1106932.0,14331805.17,,19.57,0.65,,1.0,100.0,0.2928
2006-10-13,326218.0,4268962.54,4.66,6.81,1.81,5.73,1.0,4174506.16,7218.0,319000.0,94456.38,,,,,,,,0.0,,63.0,,,,,,,,0.13,,,,0.65,0.65,1107351.0,14491045.66,,19.71,0.64,,1.0,100.0,0.2927
2006-10-16,326265.0,4257651.39,4.66,6.67,1.81,5.73,1.0,4162845.52,7265.0,319000.0,94805.87,,,47.0,,,,,,,,,,,47.0,,,,0.13,,,,0.65,0.65,1107903.0,14457771.3,,19.69,0.64,,1.0,100.0,0.2926
2006-10-17,326241.0,4269263.52,4.66,6.55,1.81,5.73,1.0,4174506.16,7241.0,319000.0,94757.36,,,,,,,,0.0,,23.0,,,,,,,,0.13,,,,0.65,0.65,1109099.0,14513920.39,,19.75,0.64,,1.0,100.0,0.2922
2006-10-18,326271.0,4281582.52,4.66,7.06,1.81,5.73,1.0,4186166.79,7271.0,319000.0,95415.73,,,30.0,,,,,,,,,,,30.0,,,,0.13,,,,0.63,0.63,1149402.0,15083349.46,,20.49,0.62,,1.0,100.0,0.2821
2006-10-19,321046.0,4255263.51,4.58,7.18,1.78,5.64,1.0,4159328.36,7238.0,313808.0,95935.15,,,,,,,,0.0,,33.0,,,,,,,5192.0,0.13,0.09,,,0.63,0.63,1146913.0,15201612.97,,20.57,0.61,,1.0,100.0,0.2782
2006-10-20,315176.0,4159026.98,4.5,6.7,1.75,5.54,1.0,4061799.68,7368.0,307808.0,97227.3,,,130.0,,,,,,,,,,,130.0,,,6000.0,0.13,0.11,,,0.64,0.64,1148081.0,15149947.5,,20.54,0.63,,1.0,100.0,0.2728
2006-10-23,315175.0,4142884.64,4.5,6.43,1.75,5.54,1.0,4046047.55,7367.0,307808.0,96837.09,,,,,,,,0.0,,1.0,,,,,,,,0.13,,,,0.64,0.64,1146649.0,15072371.01,,20.46,0.63,,1.0,100.0,0.2731
2006-10-24,255030.0,3346702.56,3.64,5.21,1.41,4.48,1.0,3250880.02,7302.0,247728.0,95822.54,,,,,,,,0.0,,65.0,,,,,,,60080.0,0.13,1.06,,,0.63,0.63,1146438.0,15044453.54,,20.43,0.62,,1.0,100.0,0.221
2006-10-25,254996.0,3355577.43,3.64,5.18,1.41,4.48,1.0,3259935.39,7268.0,247728.0,95642.04,,,,,,,,0.0,,34.0,,,,,,,,0.13,,,,0.63,0.63,1148197.0,15109507.37,,20.51,0.62,,1.0,100.0,0.2207
2006-10-26,254991.0,3362968.33,3.64,5.18,1.41,4.48,1.0,3267179.7,7263.0,247728.0,95788.63,,,,,,,,0.0,,5.0,,,,,,,,0.13,,,,0.63,0.63,1146247.0,15117366.32,,20.51,0.62,,1.0,100.0,0.2211
2006-10-27,250668.0,3393917.41,3.58,5.06,1.39,4.4,1.0,3354111.31,2940.0,247728.0,39806.11,,,,,,,,0.08,,4323.0,,,,,,,,0.05,,,,0.26,0.26,1144455.0,15495339.47,,20.82,0.25,,1.0,100.0,0.2185
2006-10-30,232121.0,3147891.38,3.31,4.49,1.29,4.07,1.0,3102962.38,3313.0,228808.0,44929.0,,,372.0,,,,,,,,,,,372.0,,,18920.0,0.06,0.33,,,0.29,0.29,1145372.0,15532875.73,,20.9,0.28,,1.0,100.0,0.2021
2006-10-31,232110.0,3242768.39,3.31,4.4,1.29,4.07,1.0,3196636.72,3302.0,228808.0,46131.67,,,,,,,,0.0,,11.0,,,,,,,,0.06,,,,0.29,0.29,1150558.0,16074245.44,,21.41,0.27,,1.0,100.0,0.2012
2006-11-01,232224.0,3261338.36,3.32,4.66,1.29,4.08,1.0,3213364.28,3416.0,228808.0,47974.08,,,115.0,,,,,,,,,,,115.0,,,,0.06,,,,0.29,0.29,1178653.0,16552924.06,,22.03,0.27,,1.0,100.0,0.1965
2006-11-02,232234.0,3237709.56,3.32,4.67,1.29,4.08,1.0,3189945.7,3426.0,228808.0,47763.86,,,9.0,,,,,,,,,,,9.0,,,,0.06,,,,0.29,0.29,1176020.0,16395580.3,,21.91,0.27,,1.0,100.0,0.1969
2006-11-03,232232.0,3263148.49,3.32,4.75,1.29,4.08,1.0,3215037.04,3424.0,228808.0,48111.46,,,,,,,,0.0,,2.0,,,,,,,,0.06,,,,0.29,0.29,1186343.0,16669594.95,,22.19,0.27,,1.0,100.0,0.1952
2006-11-06,232242.0,3298944.09,3.32,4.68,1.29,4.08,1.0,3250164.91,3434.0,228808.0,48779.18,,,10.0,,,,,,,,,,,10.0,,,,0.06,,,,0.29,0.29,1185550.0,16840464.54,,22.32,0.27,,1.0,100.0,0.1953
2006-11-07,232267.0,3387597.49,3.32,4.62,1.29,4.08,1.0,3337148.22,3459.0,228808.0,50449.27,,,25.0,,,,,,,,,,,25.0,,,,0.06,,,,0.29,0.29,1185806.0,17294895.22,,22.72,0.27,,1.0,100.0,0.1953
2006-11-08,234293.0,3494225.05,3.34,4.68,1.3,4.12,1.0,3412422.24,5485.0,228808.0,81802.8,,1919.0,107.0,,0.04,,,,,,,1919.0,,107.0,,,,0.1,,,,0.45,0.45,1205873.0,17984283.1,,23.45,0.43,0.97,0.9809,99.03,0.1934
2006-11-09,232432.0,3432485.26,3.32,4.46,1.29,4.08,1.0,3378967.12,3624.0,228808.0,53518.13,,,59.0,,,,,,,,,,,59.0,,,,0.06,,0.04,,0.3,0.3,1205386.0,17800774.73,1919.0,23.33,0.27,,1.0,100.0,0.1923
2006-11-10,232416.0,3398266.31,3.32,4.51,1.29,4.08,1.0,3345512.0,3608.0,228808.0,52754.31,,,,,,,,0.0,,16.0,,,,,,,,0.06,,,,0.29,0.29,1256099.0,18366028.64,,24.2,0.26,,1.0,100.0,0.1845
2006-11-13,232390.0,3394488.27,3.32,4.58,1.29,4.08,1.0,3342166.49,3582.0,228808.0,52321.77,,,,,,,,0.0,,26.0,,,,,,,,0.06,,,,0.28,0.28,1255171.0,18334107.45,,24.13,0.26,,1.0,100.0,0.1846
2006-11-14,232378.0,3448676.35,3.32,4.68,1.29,4.08,1.0,3395694.68,3570.0,228808.0,52981.67,,,,,,,,0.0,,12.0,,,,,,,,0.06,,,,0.28,0.28,1253914.0,18609091.92,,24.32,0.26,,1.0,100.0,0.1848
2006-11-15,234344.0,3494985.66,3.35,4.95,1.3,4.12,1.0,3412422.24,5536.0,228808.0,82563.41,,1919.0,47.0,,0.04,,,,,,,1919.0,,47.0,,,,0.1,,,,0.44,0.44,1263904.0,18849752.3,,24.63,0.42,0.96,0.9809,99.04,0.1846
2006-11-16,234377.0,3490337.41,3.35,4.79,1.3,4.12,1.0,3407403.98,5569.0,228808.0,82933.43,,,33.0,,,,,,,,,,,33.0,,,,0.1,,,,0.43,0.43,1294514.0,19277875.55,,25.26,0.41,0.97,0.9809,99.03,0.1803
2006-11-17,234352.0,3477972.1,3.35,4.92,1.3,4.12,1.0,3395694.68,5544.0,228808.0,82277.42,,,,,,,,0.0,,24.0,,,,,,,,0.1,,,,0.43,0.43,1294768.0,19215398.12,,25.21,0.41,0.96,0.981,99.04,0.1802
2006-11-20,234353.0,3452287.53,3.35,5.06,1.3,4.12,1.0,3370603.34,5545.0,228808.0,81684.19,,,1.0,,,,,,,,,,,1.0,,,,0.1,,,,0.43,0.43,1295892.0,19089970.23,,25.12,0.41,0.95,0.9811,99.05,0.1801
2006-11-21,235442.0,3468329.75,3.36,5.08,1.3,4.14,1.0,3370603.34,6634.0,228808.0,97726.4,,,1088.0,,,,,,,,,,,1088.0,,,,0.12,,,,0.51,0.51,1298336.0,19125973.14,,25.13,0.48,0.95,0.9811,99.05,0.1804
2006-11-22,235415.0,3442116.13,1.35,4.92,1.3,4.14,1.0,3345512.0,6607.0,228808.0,96604.13,,,,,,,,0.0,,26.0,,,,,,,,0.12,,,,0.5,0.5,1309581.0,19148014.73,,25.22,0.48,0.95,0.9811,99.05,0.1789
2006-11-23,235416.0,3442130.76,1.35,4.83,1.3,4.14,1.0,3345512.0,6608.0,228808.0,96618.75,,,1.0,,,,,,,,,,,1.0,,,,0.12,,,,0.5,0.5,1309680.0,19149462.26,,25.2,0.48,0.95,0.9812,99.05,0.1788
2006-11-24,235366.0,3458606.68,1.35,4.97,1.3,4.14,1.0,3362239.56,6558.0,228808.0,96367.12,,,,,,,,0.0,,50.0,,,,,,,,0.12,,,,0.5,0.5,1308540.0,19228457.74,,25.24,0.47,0.95,0.9812,99.05,0.179
2006-11-27,235427.0,3505973.99,1.35,4.95,1.3,4.14,1.0,3407403.98,6619.0,228808.0,98570.01,,,61.0,,,,,,,,,,,61.0,,,,0.12,,,,0.5,0.5,1308488.0,19485976.07,,25.47,0.48,0.96,0.9809,99.04,0.179
2006-11-28,235480.0,3491269.46,1.35,4.86,1.3,4.14,1.0,3392349.17,6672.0,228808.0,98920.29,,,53.0,,,,,,,,,,,53.0,,,,0.12,,,,0.51,0.51,1309344.0,19412573.13,,25.46,0.48,0.96,0.9811,99.04,0.1789
2006-11-29,235498.0,3494979.66,1.35,4.84,1.3,4.14,1.0,3395694.68,6690.0,228808.0,99284.98,,,18.0,,,,,,,,,,,18.0,,,,0.12,,,,0.5,0.5,1327359.0,19699074.77,,25.78,0.47,0.96,0.981,99.04,0.1765
2006-11-30,233541.0,3506912.79,1.34,4.71,1.29,4.1,1.0,3435840.83,4733.0,228808.0,71071.97,,,,,,,,0.04,,1957.0,,,,,,,,0.08,,,,0.35,0.35,1329415.0,19962843.67,,26.01,0.32,,1.0,100.0,0.175
2006-12-01,235507.0,3615634.38,1.35,4.88,1.3,4.14,1.0,3512787.6,6699.0,228808.0,102846.77,,,47.0,,,,,,,,,,,47.0,,1919.0,,0.12,,,,0.5,0.5,1333243.0,20468687.65,,26.46,0.47,0.99,0.9803,99.01,0.1758
2006-12-04,235506.0,3529532.86,1.35,4.72,1.3,4.14,1.0,3429149.8,6698.0,228808.0,100383.05,,,,,,,,0.0,,0.0,,,,,,,,0.12,,,,0.5,0.5,1333212.0,19980873.34,,26.17,0.47,0.97,0.9808,99.03,0.1758
2006-12-05,235540.0,3614419.04,1.35,4.67,1.3,4.14,1.0,3511114.85,6732.0,228808.0,103304.19,,,34.0,,,,,,,,,,,34.0,,,,0.12,,,,0.5,0.5,1332108.0,20441523.8,,26.48,0.47,0.99,0.9803,99.01,0.1759
2006-12-06,235655.0,3674759.37,1.36,4.75,1.31,4.14,1.0,3567988.55,6847.0,228808.0,106770.82,,,115.0,,,,,,,,,,,115.0,,,,0.13,,,,0.51,0.51,1345355.0,20979210.68,,26.98,0.47,1.01,0.98,98.99,0.1743
2006-12-07,235732.0,3696640.6,1.36,4.69,1.31,4.14,1.0,3588061.62,6924.0,228808.0,108578.98,,,77.0,,,,,,,,,,,77.0,,,,0.13,,,,0.51,0.51,1345362.0,21097346.96,,27.11,0.47,1.02,0.9799,98.98,0.1743
2006-12-08,235785.0,3723328.17,1.36,4.71,1.31,4.15,1.0,3613152.96,6977.0,228808.0,110175.2,,,53.0,,,,,,,,,,,53.0,,,,0.13,,,,0.52,0.52,1347783.0,21283111.35,,27.32,0.48,1.03,0.9796,98.97,0.174
2006-12-11,235774.0,3749009.7,1.36,4.86,1.31,4.15,1.0,3638244.3,6966.0,228808.0,110765.4,,,,,,,,0.0,,11.0,,,,,,,,0.13,,,,0.51,0.51,1347487.0,21426204.08,,27.46,0.47,1.03,0.9797,98.97,0.1741
2006-12-12,235810.0,3758201.86,1.36,4.94,1.31,4.15,1.0,3646608.08,7002.0,228808.0,111593.78,,,35.0,,,,,,,,,,,35.0,,,,0.13,,,,0.51,0.51,1359231.0,21662628.72,,27.77,0.47,1.03,0.9797,98.97,0.1726
2006-12-13,235861.0,3774533.54,1.36,5.07,1.31,4.15,1.0,3661662.89,7053.0,228808.0,112870.65,,,51.0,,,,,,,,,,,51.0,,,,0.13,,,,0.51,0.51,1376057.0,22021331.63,,28.14,0.47,1.04,0.9795,98.96,0.1705
2006-12-14,235881.0,3750711.1,1.36,4.83,1.31,4.15,1.0,3638244.3,7073.0,228808.0,112466.79,,,20.0,,,,,,,,,,,20.0,,,,0.13,,,,0.51,0.51,1377005.0,21895565.7,,28.07,0.47,1.03,0.9796,98.97,0.1704
2006-12-15,235853.0,3755438.65,1.36,4.9,1.31,4.15,1.0,3643262.57,7045.0,228808.0,112176.08,,,,,,,,0.0,,28.0,,,,,,,,0.13,,,,0.51,0.51,1383793.0,22033850.41,,28.21,0.47,1.03,0.9796,98.97,0.1696
2006-12-18,236933.0,3897350.49,1.36,4.96,1.31,4.17,1.0,3763701.0,8125.0,228808.0,133649.48,,,,,,,,0.0,,38.0,,,,,,1118.0,,0.16,,,,0.58,0.58,1395841.0,22960421.72,,29.02,0.54,1.05,0.9674,98.35,0.1688
2006-12-19,237071.0,3838959.71,1.36,4.86,1.31,4.18,1.0,3705154.54,8263.0,228808.0,133805.16,,,138.0,,,,,,,,,,,138.0,,,,0.16,,,,0.59,0.59,1398383.0,22644422.95,,28.95,0.55,1.04,0.9673,98.34,0.1685
2006-12-20,237038.0,3864419.18,1.36,4.92,1.31,4.17,1.0,3730245.88,8230.0,228808.0,134173.3,,,,,,,,0.0,,32.0,,,,,,,,0.16,,,,0.58,0.58,1411832.0,23017029.59,,29.28,0.54,1.05,0.9673,98.34,0.1669
2006-12-21,237062.0,3861344.25,1.36,5.04,1.31,4.18,1.0,3726900.37,8254.0,228808.0,134443.88,,,24.0,,,,,,,,,,,24.0,,,,0.16,,,,0.58,0.58,1416143.0,23066605.51,,29.39,0.54,1.05,0.9673,98.34,0.1664
2006-12-22,237078.0,3873737.38,1.36,5.06,1.31,4.18,1.0,3738609.66,8270.0,228808.0,135127.71,,,16.0,,,,,,,,,,,16.0,,,,0.16,,,,0.58,0.58,1417216.0,23156609.18,,29.42,0.54,1.05,0.9672,98.34,0.1663
2006-12-25,231845.0,3788232.74,1.33,4.99,1.28,4.19,1.0,3738609.66,3037.0,228808.0,49623.08,,,,,,,,0.0,,5233.0,,,,,,,,0.16,,,,0.54,0.54,559199.0,9137035.35,,10.74,1.47,1.05,0.9672,98.34,0.4124
2006-12-26,237088.0,3873900.77,1.36,5.1,1.31,4.18,1.0,3738609.66,8280.0,228808.0,135291.11,,,5243.0,,,,,,,,,,,5243.0,,,,0.16,,,,0.58,0.58,1417243.0,23157050.35,,29.47,0.54,1.05,0.9671,98.33,0.1663
2006-12-27,237079.0,3889352.73,1.36,5.1,1.31,4.18,1.0,3753664.47,8271.0,228808.0,135688.26,,,,,,,,0.0,,9.0,,,,,,,,0.16,,,,0.58,0.58,1423123.0,23346763.39,,29.65,0.54,1.06,0.9671,98.33,0.1656
2006-12-28,237086.0,3891200.84,1.36,5.16,1.31,4.18,1.0,3755337.22,8278.0,228808.0,135863.61,,,7.0,,,,,,,,,,,7.0,,,,0.16,,,,0.58,0.58,1425089.0,23389434.67,,29.73,0.54,1.05,0.9671,98.33,0.1654
2006-12-29,237074.0,3967264.1,1.36,4.73,1.31,4.18,1.0,3828938.49,8266.0,228808.0,138325.61,,,,,,,,0.0,,12.0,,,,,,,,0.16,,,,0.58,0.58,1423463.0,23820636.81,,29.59,0.54,1.07,0.9664,98.3,0.1656
2007-01-01,231845.0,3879760.51,1.33,4.7,1.28,4.18,1.0,3828938.49,3037.0,228808.0,50822.03,,,,,,,,0.0,,5229.0,,,,,,,,0.16,,,,0.41,0.41,745218.0,12470691.07,,14.82,1.09,1.07,0.9664,98.3,0.3098
2007-01-02,235195.0,3978806.61,1.35,4.76,1.3,4.16,1.0,3870757.39,6387.0,228808.0,108049.23,,2081.0,1269.0,,0.05,,,,,,,2081.0,,1269.0,,,,0.14,,,,0.44,0.44,1460843.0,24713160.53,,31.18,0.45,2.24,0.9442,97.14,0.1603
2007-01-03,233145.0,3950944.5,1.34,4.73,1.29,4.11,1.0,3877448.41,4337.0,228808.0,73496.09,,,31.0,,,,,,,,,,,31.0,,,,0.09,,0.05,,0.3,0.3,1445194.0,24490687.3,2081.0,30.79,0.3,1.09,0.966,98.28,0.1608
2007-01-04,233145.0,3920264.18,1.34,4.63,1.29,4.11,1.0,3847338.8,4337.0,228808.0,72925.37,,,1.0,,,,,,,,,,,1.0,,,,0.09,,,,0.3,0.3,1446338.0,24319745.42,,30.7,0.3,1.08,0.9662,98.28,0.1607
2007-01-05,233136.0,3826371.01,1.34,4.64,1.29,4.11,1.0,3755337.22,4328.0,228808.0,71033.79,,,,,,,,0.0,,9.0,,,,,,,,0.09,,,,0.3,0.3,1446732.0,23744652.86,,30.22,0.3,1.05,0.9671,98.33,0.1607
2007-01-08,233096.0,3764366.75,1.34,4.36,1.29,4.11,1.0,3695118.01,4288.0,228808.0,69248.74,,,,,,,,0.0,,40.0,,,,,,,,0.09,,,,0.3,0.3,1448230.0,23388084.12,,29.89,0.3,1.04,0.9674,98.35,0.1605
2007-01-09,233080.0,3748772.47,1.34,4.21,1.29,4.1,1.0,3680063.2,4272.0,228808.0,68709.27,,,,,,,,0.0,,15.0,,,,,,,,0.09,,,,0.31,0.31,1389523.0,22348573.75,,28.45,0.31,1.03,0.9676,98.36,0.1672
2007-01-10,233079.0,3740236.49,1.34,4.14,1.29,4.1,1.0,3671699.42,4271.0,228808.0,68537.06,,,,,,,,0.0,,2.0,,,,,,,,0.09,,,,0.31,0.31,1394967.0,22385141.82,,28.61,0.31,1.03,0.9677,98.36,0.1666
2007-01-11,233075.0,3646455.0,1.34,4.09,1.29,4.1,1.0,3579697.84,4267.0,228808.0,66757.15,,,,,,,,0.0,,3.0,,,,,,,,0.09,,,,0.3,0.3,1400055.0,21903840.18,,28.29,0.31,1.01,0.9682,98.39,0.166
2007-01-12,233037.0,3637342.12,1.34,4.06,1.29,4.1,1.0,3571334.06,4229.0,228808.0,66008.06,,,,,,,,0.0,,38.0,,,,,,,,0.09,,,,0.3,0.3,1402163.0,21885565.56,,28.19,0.3,1.01,0.9685,98.4,0.1657
2007-01-15,233035.0,3683309.68,1.34,3.96,1.29,4.1,1.0,3616498.48,4227.0,228808.0,66811.21,,,,,,,,0.0,,2.0,,,,,,,,0.09,,,,0.3,0.3,1402900.0,22173987.41,,28.39,0.3,1.02,0.9684,98.4,0.1656
2007-01-16,233054.0,3695536.58,1.34,3.84,1.29,4.1,1.0,3628207.77,4246.0,228808.0,67328.81,,,19.0,,,,,,,,,,,19.0,,,,0.09,,,,0.3,0.3,1402888.0,22245590.8,,28.48,0.3,1.02,0.9683,98.39,0.1656
2007-01-17,233054.0,3688721.39,1.34,3.79,1.29,4.1,1.0,3621516.74,4246.0,228808.0,67204.64,,,0.0,,,,,,,,,,,0.0,,,,0.09,,,,0.3,0.3,1392510.0,22040305.76,,28.37,0.31,1.02,0.9681,98.39,0.1669
2007-01-18,235133.0,3714751.3,1.35,4.03,1.3,4.15,1.0,3614825.72,6325.0,228808.0,99925.58,,2081.0,,,0.04,,,0.0,,2.0,,2081.0,,,,,,0.13,,,,0.44,0.44,1434882.0,22668999.15,,29.18,0.45,2.09,0.9476,97.32,0.1632
2007-01-19,235133.0,3718189.3,1.35,4.03,1.3,4.15,1.0,3618171.23,6325.0,228808.0,100018.06,,,,,,,,0.0,,0.0,,,,,,,,0.13,,,,0.44,0.44,1438404.0,22745673.11,,29.26,0.45,2.09,0.9476,97.32,0.1628
2007-01-22,235134.0,3725081.12,1.35,4.03,1.3,4.15,1.0,3624862.26,6326.0,228808.0,100218.87,,,1.0,,,,,,,,,,,1.0,,,,0.13,,,,0.44,0.44,1435743.0,22745579.74,,29.24,0.45,2.1,0.9474,97.31,0.1631
2007-01-23,235128.0,3755927.35,1.35,3.87,1.3,4.15,1.0,3654971.86,6320.0,228808.0,100955.48,,,,,,,,0.0,,6.0,,,,,,,,0.13,,,,0.44,0.44,1432450.0,22881911.67,,29.34,0.45,2.12,0.9471,97.29,0.1634
2007-01-24,235150.0,3842234.81,1.35,3.84,1.3,4.15,1.0,3738609.66,6342.0,228808.0,103625.15,,,21.0,,,,,,,,,,,21.0,,,,0.14,,,,0.44,0.44,1440148.0,23531306.73,,29.91,0.45,2.16,0.9462,97.24,0.1626
2007-01-25,235175.0,3859836.33,1.35,3.72,1.3,4.15,1.0,3755337.22,6367.0,228808.0,104499.11,,,26.0,,,,,,,,,,,26.0,,,,0.14,,,,0.44,0.44,1450783.0,23811140.36,,30.27,0.45,2.18,0.9456,97.21,0.1614
2007-01-26,235179.0,3937271.96,1.35,3.57,1.3,4.15,1.0,3830611.24,6371.0,228808.0,106660.71,,,3.0,,,,,,,,,,,3.0,,,,0.14,,,,0.43,0.43,1464924.0,24525166.72,,30.95,0.45,2.21,0.9446,97.17,0.1598
2007-01-29,235199.0,3971996.37,1.35,3.42,1.3,4.16,1.0,3864066.36,6391.0,228808.0,107930.0,,,20.0,,,,,,,,,,,20.0,,,,0.14,,,,0.43,0.43,1474486.0,24900841.56,,31.36,0.45,2.23,0.9443,97.15,0.1588
2007-01-30,235211.0,4049579.52,1.35,3.5,1.3,4.16,1.0,3939340.38,6403.0,228808.0,110239.14,,,12.0,,,,,,,,,,,12.0,,,,0.14,,,,0.43,0.43,1478521.0,25455392.66,,31.83,0.45,2.28,0.9434,97.1,0.1584
2007-01-31,235230.0,4146210.15,1.35,3.35,1.3,4.16,1.0,4033014.72,6422.0,228808.0,113195.43,,,19.0,,,,,,,,,,,19.0,,,,0.15,,,,0.43,0.43,1488721.0,26240488.56,,32.54,0.45,2.32,0.9423,97.04,0.1573
2007-02-01,235267.0,4294780.26,1.35,3.28,1.3,4.17,1.0,4176871.74,6459.0,228808.0,117908.53,,,37.0,,,,,,,,,,,37.0,,,,0.15,,,,0.43,0.43,1500752.0,27396107.71,,33.58,0.44,2.41,0.9406,96.95,0.1561
2007-02-02,235322.0,4283741.64,1.43,3.06,1.3,4.17,1.0,4165162.44,6514.0,228808.0,118579.19,,,54.0,,,,,,,,,,,54.0,,,,0.15,,,,0.43,0.43,1519143.0,27654091.51,,34.02,0.44,2.41,0.9406,96.95,0.1542
2007-02-05,235314.0,4326604.0,1.43,3.04,1.3,4.17,1.0,4206981.34,6506.0,228808.0,119622.66,,,,,,,,0.0,,8.0,,,,,,,,0.15,,,,0.43,0.43,1517364.0,27899033.43,,34.13,0.45,2.43,0.9396,96.9,0.1544
2007-02-06,235318.0,4414415.34,1.43,2.97,1.3,4.17,1.0,4292291.9,6510.0,228808.0,122123.44,,,4.0,,,,,,,,,,,4.0,,,,0.16,,,,0.45,0.45,1447947.0,27162560.66,,32.8,0.47,2.47,0.9387,96.85,0.1618
2007-02-07,235349.0,4404673.43,1.43,2.85,1.3,4.17,1.0,4282255.36,6541.0,228808.0,122418.06,,,32.0,,,,,,,,,,,32.0,,,,0.16,,,,0.43,0.43,1515520.0,28363709.53,,34.48,0.45,2.47,0.9384,96.84,0.1546
2007-02-08,271463.0,5013088.62,1.65,3.22,1.5,4.81,1.0,4225381.66,42655.0,228808.0,787706.96,,,,,,,,0.0,,3.0,,,,,,36117.0,,0.79,,,,2.79,2.79,1487305.0,27465959.54,,33.7,2.3,2.44,0.9391,96.87,0.1774
2007-02-09,270966.0,5041548.84,1.64,3.14,1.5,4.8,1.0,4257164.02,42158.0,228808.0,784384.82,,,,,,,,0.01,,497.0,,,,,,,,0.79,,,,2.74,2.74,1497330.0,27859075.77,,34.08,2.26,2.45,0.9388,96.86,0.176
2007-02-12,271251.0,5009173.63,1.65,3.27,1.5,4.81,1.0,4225381.66,42443.0,228808.0,783791.97,,,286.0,,,,,,,,,,,286.0,,,,0.79,,,,2.75,2.75,1501298.0,27724367.31,,34.04,2.27,2.44,0.9391,96.88,0.1757
2007-02-13,270956.0,5049286.34,1.64,3.27,1.5,4.8,1.0,4263855.05,42148.0,228808.0,785431.29,,,,,,,,0.01,,296.0,,,,,,,,0.79,,,,2.74,2.74,1497363.0,27903477.09,,34.12,2.25,2.45,0.9389,96.86,0.176
