,VK FP Equity_DX_SI_QTY,VK FP Equity_DX_SHORT_INTEREST_VALUE,VK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VK FP Equity_DX_SI_MV,VK FP Equity_DX_DSS,VK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY,VK FP Equity_DX_BROKER_SI_QTY,VK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VK FP Equity_DX_BROKER_SI_MV_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_INC_x,VK FP Equity_DX_BROKER_SI_MV_INC_x,VK FP Equity_DX_SUPPLY_SI_MV_NEW,VK FP Equity_DX_BROKER_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_NEW,VK FP Equity_DX_SUPPLY_SI_MV_DEC,VK FP Equity_DX_BROKER_SI_QTY_INC,VK FP Equity_DX_SUPPLY_SI_QTY_DEC,VK FP Equity_DX_BROKER_SI_MV_NEW_y,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VK FP Equity_DX_BROKER_SI_MV_INC_y,VK FP Equity_DX_SUPPLY_SI_QTY_INC_y,VK FP Equity_DX_BROKER_SI_MV_ADD,VK FP Equity_DX_SUPPLY_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_DEC,VK FP Equity_DX_SUPPLY_SI_MV,VK FP Equity_DX_BROKER_SI_MV_DEC,VK FP Equity_DX_SUPPLY_SI_MV_RMV,VK FP Equity_DX_BROKER_SI_MV_RMV,VK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VK FP Equity_DX_UTILIZATION_QUANTITY,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VK FP Equity_DX_ACTIVE_UTILIZATION_MV,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VK FP Equity_DX_BROKER_SI_CON_RATIO,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VK FP Equity_DX_DEMAND_SUPPLY_RATIO,VK FP Equity_PX_LAST
2019-02-28,52372140.0,124645693.2,13.66,5.13,11.44,125.43,3.0,113903230.0,29088198.0,47858500.0,69229911.24,,,1247.0,1.33,,,,3.76,495000.0,1843008.0,,,1.33,1247.0,,486970.0,4103638.0,68.72,6.84,,,98.73,88.88,375618.0,893970.84,,0.89,98.73,12.33,0.1166,22.37,1.6002,2.38
2019-03-01,49234804.0,118458938.42,12.84,4.73,10.75,119.41,3.0,109601672.88,27416126.0,45553480.0,65963199.16,,,301971.0,0.39,,,,4.59,138000.0,1980636.0,,,0.39,301971.0,,6593.0,2443023.0,65.35,4.72,,,100.0,84.78,0.0,0.0,,0.0,100.0,13.0,0.1181,22.42,1.5224,2.406
2019-03-04,48891920.0,115336039.28,12.75,4.67,10.68,119.16,3.0,105912626.9,27527900.0,44897256.0,64938316.1,,,484233.0,1.02,,,,1.16,418727.0,496841.0,,,1.02,484233.0,,124381.0,1074950.0,66.3,2.05,,,94.34,81.58,1650046.0,3892458.51,,3.97,94.35,13.12,0.1177,22.01,1.449,2.359
2019-03-05,48377400.0,111074510.4,12.62,4.59,10.56,115.56,3.0,102519586.85,27465246.0,44651388.0,63060204.82,,,373138.0,0.56,,3000.0,,1.29,310322.0,435791.0,,,0.56,373138.0,0.01,,559189.0,64.74,2.77,,,93.53,81.49,1899854.0,4362064.78,,4.48,93.52,12.59,0.1174,22.13,1.4353,2.296
2019-03-06,47650336.0,109214570.11,12.43,4.5,10.4,111.58,3.0,101337406.18,26791926.0,44213528.0,61407094.39,,,161322.0,0.18,,,,2.09,146915.0,834642.0,,,0.18,161322.0,,,584775.0,61.5,2.34,,,94.2,79.96,1650048.0,3781910.02,,3.79,94.2,13.01,0.1176,21.78,1.4222,2.292
2019-03-07,46679328.0,107455813.06,12.18,4.41,10.19,109.83,3.0,99547945.82,27324052.0,43244112.0,62899967.7,,,644815.0,1.57,,,,0.43,655000.0,199515.0,,,1.57,644815.0,,86827.0,1624414.0,63.04,3.59,,,95.39,81.42,1320880.0,3040665.76,,3.03,95.42,13.22,0.1211,22.23,1.3909,2.302
2019-03-08,43461516.0,93572643.95,11.34,4.14,9.49,100.02,2.0,86969806.32,26751212.0,40394708.0,57595359.44,,,717607.0,1.66,,,,3.18,1149400.0,1290448.0,,,1.66,717607.0,,,3998807.0,61.33,9.52,,,93.44,80.47,1878360.0,4044109.08,,4.32,93.41,15.42,0.1242,23.04,1.3074,2.153
2019-03-11,42652168.0,93024378.41,11.13,4.0,9.31,94.49,2.0,89292059.28,25232692.0,40940880.0,55032501.25,,,105475.0,0.09,,,,4.08,844000.0,1713971.0,,,0.09,105475.0,,89976.0,297827.0,54.75,1.25,,,93.96,76.01,1620880.0,3535139.28,,3.49,94.01,16.25,0.1277,22.81,1.2849,2.181
2019-03-12,42258044.0,92502858.32,11.02,3.97,9.23,94.19,2.0,89816219.81,24493608.0,41030708.0,53616507.91,,,268079.0,2.34,,,,3.04,918280.0,1429164.0,,,2.34,268079.0,,422000.0,828454.0,53.22,1.82,,,91.97,73.82,2138410.0,4680979.49,,4.66,91.95,16.38,0.1333,23.19,1.2737,2.189
2019-03-13,44240076.0,99451690.85,11.54,4.16,9.66,99.34,2.0,93803959.52,26130154.0,41727740.0,58740586.19,,,2341758.0,3.38,,,,1.41,1384700.0,705211.0,,,3.38,2341758.0,,,687667.0,57.15,1.66,,,89.8,78.95,2966934.0,6669667.63,,6.61,89.63,15.85,0.1316,24.13,1.3368,2.248
2019-03-14,44036516.0,98685832.36,11.49,4.13,9.62,100.68,2.0,93081243.74,27114980.0,41535584.0,60764670.18,,,1860937.0,5.07,,,,1.65,1930663.0,1027404.0,,,5.07,1860937.0,,151293.0,2122820.0,60.98,4.14,,,92.26,81.96,2274004.0,5096042.96,,5.09,92.29,15.64,0.1471,27.17,1.3312,2.241
2019-03-15,43427372.0,94411106.73,11.33,4.32,9.48,98.22,2.0,88981898.26,26435960.0,40930036.0,57471777.04,,,623819.0,0.76,,,,3.43,534205.0,1485060.0,,,0.76,623819.0,,182222.0,1139752.0,59.15,2.61,,,88.89,80.07,3304928.0,7184913.47,,7.25,89.08,15.65,0.152,28.17,1.3154,2.174
2019-03-18,41237728.0,91547756.16,10.76,4.25,9.0,91.94,2.0,86050290.24,25037534.0,38761392.0,55583325.48,,,401507.0,3.06,,,,4.22,1265095.0,1799934.0,,,3.06,401507.0,,,3433741.0,54.56,8.74,,,84.16,76.97,4713924.0,10464911.28,,10.42,83.97,18.53,0.1511,25.56,1.2678,2.22
2019-03-19,42282928.0,93191573.31,11.03,4.56,9.23,95.19,2.0,87722699.95,24096752.0,39801588.0,53109241.41,,,21029.0,1.67,,1305000.0,,2.21,515000.0,1065249.0,,,1.67,21029.0,2.88,103439.0,779800.0,53.45,1.81,,,85.7,73.36,4019634.0,8859273.34,,8.88,85.75,17.85,0.144,25.23,1.2872,2.204
2019-03-20,43075580.0,94895502.74,11.24,4.87,9.41,96.31,2.0,87910855.99,25056828.0,39905064.0,55200192.08,,,1031427.0,0.5,,,,0.37,263759.0,151965.0,,,0.5,1031427.0,,80612.0,160285.0,55.03,0.6,,,88.01,76.4,3415064.0,7523385.99,,7.51,87.99,18.11,0.1399,24.52,1.3134,2.203
2019-03-21,43878856.0,97279423.75,11.45,5.14,9.58,98.51,2.0,90693780.91,25342444.0,40908336.0,56184198.35,,,665618.0,3.59,,,,1.09,1501262.0,494333.0,,,3.59,665618.0,,114333.0,497988.0,55.8,1.02,,,87.65,77.27,3570718.0,7916281.81,,7.89,87.61,18.31,0.1399,24.6,1.3379,2.217
2019-03-22,44050664.0,97351967.44,11.49,5.23,9.62,99.39,2.0,90842377.08,25615676.0,41105148.0,56610643.96,,,1129924.0,2.26,,,,2.1,911812.0,981694.0,,,2.26,1129924.0,,125000.0,715000.0,56.96,1.56,,,86.29,77.92,4068338.0,8991026.98,,9.0,86.36,19.75,0.1464,25.07,1.34,2.21
2019-03-25,43131968.0,89843889.34,11.25,5.09,9.42,94.89,2.0,84144351.42,24395326.0,40395752.0,50815464.06,,,126034.0,0.0,,,,2.85,312368.0,1256928.0,,,0.0,126034.0,,,1021765.0,53.74,2.67,0.2,,83.17,74.44,4936830.0,10283416.89,89455.0,10.59,83.54,19.71,0.1459,25.13,1.3161,2.083
2019-03-26,41655620.0,89642894.24,10.87,4.89,9.1,90.12,2.0,83754557.41,24364338.0,38919404.0,52432055.38,,,44679.0,,,,,0.34,,75667.0,,,,44679.0,,,1476350.0,50.95,5.06,,,83.15,74.47,4936830.0,10624058.16,,10.43,83.0,21.21,0.1477,24.97,1.2732,2.152
2019-03-27,43276040.0,92264517.28,11.29,5.06,9.45,94.74,2.0,85890647.44,26087908.0,40286420.0,55619419.86,,,2671434.0,4.2,,,,1.87,1832895.0,1065269.0,,,4.2,2671434.0,,117404.0,465878.0,56.23,0.99,,,89.99,80.2,2901784.0,6186603.49,,6.25,90.0,20.05,0.1446,24.46,1.3304,2.132
2019-03-28,44491464.0,92942668.3,11.61,5.27,9.71,96.01,2.0,87356222.72,26367340.0,41817244.0,55081373.26,,89455.0,1003079.0,3.21,0.19,,,2.81,1776498.0,1272410.0,,89455.0,3.21,1003079.0,,459309.0,245676.0,56.19,0.75,,,93.9,80.25,1714014.0,3580575.25,,3.66,93.89,19.78,0.1423,23.37,1.3541,2.089
2019-03-29,44630992.0,93457297.25,11.64,5.37,9.75,95.47,2.0,88503906.74,25045872.0,42265476.0,52446055.97,,,200575.0,2.24,,,,3.55,1102325.0,1595159.0,,,2.24,200575.0,,73116.0,654092.0,52.37,1.86,,,88.88,76.02,3132714.0,6559903.12,,6.55,88.88,20.03,0.1394,21.69,1.3547,2.094
2019-04-01,42746244.0,91348723.43,11.15,5.19,9.33,92.19,2.0,86331004.69,25022400.0,40398224.0,53472868.8,0.02,,890820.0,1.3,,,7990.0,0.87,474395.0,424762.0,0.02,,1.3,890820.0,,6970.0,2349633.0,52.48,4.71,1.04,,89.6,76.61,2904782.0,6207519.13,496500.0,6.09,89.61,17.68,0.1374,22.47,1.3087,2.137
2019-04-02,42022392.0,92239150.44,10.96,5.27,9.18,92.59,2.0,87068318.7,23607748.0,39666660.0,51819006.86,,,338114.0,2.59,,,,3.58,1065000.0,1762990.0,,,2.59,338114.0,,10224.0,1796566.0,50.5,2.98,,,88.49,72.5,3069996.0,6738641.22,,6.56,88.5,15.71,0.1353,22.71,1.2905,2.195
2019-04-03,38196240.0,82771252.08,9.96,4.82,8.34,84.92,2.0,78526688.5,20434074.0,36237512.0,44280638.36,,,805031.0,1.8,,,,12.32,817879.0,5943483.0,,,1.8,805031.0,,1964778.0,4247030.0,44.74,9.05,,,74.99,62.83,6816234.0,14770779.08,,14.92,75.0,15.19,0.1276,20.07,1.1745,2.167
2019-04-04,40454488.0,87867147.94,10.55,5.15,8.83,89.54,2.0,83662738.03,21590298.0,38518756.0,46894127.26,,,1766507.0,5.82,,23000.0,,1.97,2629124.0,872579.0,,,5.82,1766507.0,0.05,262296.0,370878.0,46.8,1.08,,,77.7,66.59,6197764.0,13461543.41,,13.44,77.69,16.24,0.1278,18.62,1.2477,2.172
2019-04-05,39951540.0,86774744.88,10.42,6.45,8.72,88.56,2.0,81870959.66,20937552.0,37693812.0,45476362.94,,,514994.0,0.63,,,,2.52,270700.0,1167741.0,,,0.63,514994.0,,,1095645.0,45.44,2.34,,,76.82,65.15,6317872.0,13722417.98,,13.72,76.81,16.43,0.1304,18.79,1.2432,2.172
2019-04-08,37586180.0,81674769.14,9.81,6.56,8.21,83.03,2.0,75441101.42,19144412.0,34717488.0,41600807.28,,,636699.0,4.49,,,,5.29,2035000.0,2429839.0,,,4.49,636699.0,,,5011320.0,41.51,11.29,,,69.99,58.85,8208094.0,17836188.26,,17.79,70.0,15.23,0.1316,22.45,1.1555,2.173
2019-04-09,36498240.0,77376268.8,9.52,6.57,7.97,80.25,2.0,72642885.44,18883838.0,34265512.0,40033736.56,,,718241.0,1.69,,,,2.53,725907.0,1173205.0,,,1.69,718241.0,,194391.0,1177887.0,41.01,2.94,,,68.97,58.06,8494428.0,18008187.36,,18.34,69.1,15.07,0.1353,23.51,1.1221,2.12
2019-04-10,36212844.0,75829695.34,9.45,6.71,7.91,78.05,2.0,71170511.83,18999200.0,33987828.0,39784324.8,,,505000.0,0.98,,,,0.87,550000.0,389639.0,,,0.98,505000.0,,,827682.0,40.28,2.46,,,71.3,58.05,7648764.0,16016511.82,,16.17,71.36,15.3,0.1335,22.77,1.1064,2.094
2019-04-11,38261500.0,80119581.0,9.98,7.44,8.35,82.04,2.0,75041597.5,20497244.0,35836484.0,42921228.94,,,1564076.0,5.05,,,,0.48,2462310.0,205209.0,,,5.05,1564076.0,,139177.0,613655.0,42.94,1.37,,,74.51,62.69,7013892.0,14687089.85,,14.68,74.52,18.15,0.1411,23.3,1.1702,2.094
2019-04-12,39224748.0,83940960.72,10.23,7.99,8.56,84.37,2.0,78259235.04,21402196.0,36569736.0,45800699.44,,,596036.0,3.92,,30000.0,,0.2,1818371.0,91999.0,,,3.92,596036.0,0.06,400916.0,1115122.0,44.79,2.46,,,76.21,65.65,6680160.0,14295542.4,,13.95,76.25,18.42,0.1365,22.7,1.2031,2.14
2019-04-15,40531328.0,85804821.38,10.57,8.43,8.85,88.36,2.0,80105772.7,22876960.0,37839288.0,48430524.32,,,2052052.0,3.61,,,,1.11,1408264.0,577288.0,,,3.61,2052052.0,,,138710.0,48.8,0.22,,,80.62,69.93,5497702.0,11638635.13,,11.73,80.62,17.81,0.1452,25.84,1.239,2.117
2019-04-16,40874208.0,86653320.96,10.66,8.79,8.92,88.47,2.0,81091848.64,23507008.0,38250872.0,49834856.96,,,731310.0,1.33,,1.0,,0.22,745232.0,101263.0,,,1.33,731310.0,0.0,,333648.0,49.83,0.77,,,83.41,71.89,4676880.0,9914985.6,,9.92,83.39,17.57,0.1489,27.13,1.25,2.12
2019-04-17,44322256.0,106373414.4,11.56,9.69,9.68,98.76,2.0,100437408.0,23076456.0,41848920.0,55383494.4,,,855871.0,10.94,,,,2.78,5086353.0,1313043.0,,,10.94,855871.0,,26620.0,1488307.0,48.91,2.65,,,82.0,70.55,5066420.0,12159408.0,,10.74,82.0,15.66,0.1816,34.39,1.355,2.4
2019-04-18,44586008.0,104375844.73,11.63,8.64,9.74,107.59,2.0,98585765.15,23771214.0,42112672.0,55648411.97,,,843660.0,0.58,,,,0.0,425400.0,583293.0,,,0.58,843660.0,,434392.0,161647.0,56.96,0.0,,,83.35,72.64,4749296.0,11118101.94,,11.46,83.25,16.19,0.1873,35.4,1.3625,2.341
2019-04-19,44586008.0,104375844.73,11.63,8.38,9.74,106.88,2.0,98585765.15,23771214.0,42112672.0,55648411.97,,,,,,,,,,,,,,,,,,55.5,,,,83.35,72.78,4749296.0,11118101.94,,11.12,83.31,16.11,0.187,35.33,1.365,
2019-04-22,44499624.0,104173619.78,11.61,8.36,9.72,106.14,2.0,98301595.84,23674898.0,41991284.0,55422936.22,,,35000.0,,,,,0.31,,131316.0,,,,35000.0,,,121386.0,55.33,0.0,,,85.01,72.8,4174718.0,9773014.84,,9.76,85.0,15.98,0.1854,35.11,1.3684,
2019-04-23,40717328.0,96907240.64,10.62,7.65,8.89,97.72,2.0,90738566.24,23350364.0,38125448.0,55573866.32,,,150000.0,0.26,,,,1.05,82500.0,474533.0,,,0.26,150000.0,,,3948336.0,54.75,9.11,,,84.19,72.01,4386542.0,10439969.96,,10.29,84.18,17.46,0.1845,33.61,1.2557,2.38
2019-04-24,38853776.0,90335029.2,10.14,7.47,8.48,94.04,2.0,85007979.9,22070160.0,36562572.0,51313122.0,,,28172.0,0.2,,,,3.01,8000.0,1363281.0,,,0.2,28172.0,,54904.0,1570878.0,52.62,3.64,,,81.5,68.07,5009632.0,11647394.4,,11.97,81.46,18.38,0.1759,31.63,1.1984,2.325
2019-04-25,38279128.0,87659203.12,9.99,7.33,8.36,90.7,2.0,82322165.76,22597930.0,35948544.0,51749259.7,,,2933750.0,0.0,,,,6.33,48600.0,2523811.0,,,0.0,2933750.0,,117831.0,662628.0,52.64,2.44,,,84.33,69.43,4199016.0,9615746.64,,9.79,84.32,18.6,0.1724,30.85,1.1762,2.29
2019-04-26,38279480.0,85669476.24,9.99,7.38,8.36,88.9,2.0,79773715.9,22764904.0,35645092.0,50947855.15,,,704497.0,0.64,,,,1.4,304972.0,537523.0,,,0.64,704497.0,,,608422.0,51.96,2.42,,,85.26,68.68,3936504.0,8809895.95,,8.9,85.38,18.79,0.1702,30.27,1.1549,2.238
2019-04-29,40336088.0,90473845.38,10.52,7.75,8.81,92.05,2.0,80423680.14,24616560.0,35855408.0,55214944.08,,,1166859.0,1.02,,,,0.33,741891.0,132575.0,,,1.02,1166859.0,,817371.0,531575.0,54.99,1.29,,,91.2,74.27,2376420.0,5330310.06,,5.31,91.19,17.73,0.1622,29.6,1.217,2.243
2019-04-30,41675540.0,92102943.4,10.87,8.11,9.1,94.95,2.0,79929388.24,25772618.0,36167144.0,56957485.78,,,728826.0,0.58,,,,,334735.0,,,,0.58,728826.0,,427233.0,23000.0,57.65,0.05,,,93.25,77.59,1866302.0,4124527.42,,4.17,93.25,17.29,0.1547,28.72,1.2547,2.21
2019-05-01,41659180.0,92066787.8,10.87,8.21,9.1,94.2,2.0,78923617.24,26211360.0,35712044.0,57927105.6,,,,0.11,,,,,44900.0,,,,0.11,,,438741.0,500000.0,57.99,1.16,,,93.35,78.69,1866300.0,4124523.0,,4.13,93.36,17.22,0.1541,28.66,1.2506,
2019-05-02,43549248.0,92063110.27,11.36,8.59,9.51,97.67,2.0,78103404.29,28489440.0,36945792.0,60226676.16,,,1940591.0,2.47,,351576.0,,0.46,1009608.0,207437.0,,,2.47,1940591.0,0.82,544927.0,127437.0,63.05,0.33,,,95.03,86.01,1490340.0,3150578.76,,3.3,95.02,17.19,0.1465,27.58,1.3148,2.114
2019-05-03,42828864.0,91782255.55,11.17,8.31,9.35,93.53,2.0,78364392.52,27370422.0,36567612.0,58654814.35,,,635350.0,5.34,,,,8.13,2590968.0,3137393.0,,,5.34,635350.0,,1383025.0,2969148.0,58.06,8.45,,,90.65,82.82,2824686.0,6053302.1,,6.03,90.59,12.85,0.14,27.23,1.296,2.143
2019-05-06,45255048.0,100511461.61,11.81,8.7,9.88,100.4,2.0,84344322.87,29658538.0,37975832.0,65871612.9,,,1895638.0,3.63,,,,0.03,1408222.0,13000.0,,,3.63,1895638.0,,426351.0,,63.69,,0.04,,94.78,89.68,1633564.0,3628145.64,20873.0,3.65,94.57,12.13,0.1387,27.77,1.3685,2.221
2019-05-07,46933444.0,104802380.45,12.24,8.67,10.25,106.54,3.0,87382488.42,30553258.0,39132328.0,68225425.11,,,1472370.0,4.87,,,,1.54,1505630.0,844447.0,,,4.87,1472370.0,,266797.0,349135.0,67.84,0.68,,,96.71,92.4,1037816.0,2317443.13,,2.3,96.71,11.95,0.1361,27.77,1.4194,2.233
2019-05-08,50330152.0,114752746.56,13.13,8.96,10.99,115.34,3.0,96966202.08,31396758.0,42529036.0,71584608.24,,,843500.0,8.48,,,,,3396709.0,,,,8.48,843500.0,,,,70.1,,,,98.34,94.83,531134.0,1210985.52,,1.19,98.34,14.78,0.1306,25.95,1.5201,2.28
2019-05-09,51191144.0,113388383.96,13.35,9.3,11.18,117.96,3.0,97654999.74,30848752.0,44088036.0,68329985.68,,,207679.0,3.95,,,,1.64,1559000.0,778073.0,,,3.95,207679.0,,22388.0,,70.13,,,,96.87,92.98,997972.0,2210507.98,,2.27,96.86,14.9,0.1368,27.34,1.5429,2.215
2019-05-10,52201312.0,114268671.97,13.62,9.74,11.4,117.82,3.0,98719959.8,31014816.0,45098200.0,67891432.22,,,78900.0,1.14,,3000.0,,,1007165.0,,,,1.14,78900.0,0.01,87165.0,,68.82,,,,97.68,93.88,735816.0,1610701.22,,1.62,97.7,14.58,0.1379,27.77,1.5801,2.189
2019-05-13,52675788.0,114991245.2,13.74,9.95,11.5,117.9,3.0,98902840.82,31276568.0,45305928.0,68276747.94,,,267678.0,0.27,,,,0.05,212726.0,5928.0,,,0.27,267678.0,,,5000.0,68.5,0.33,,,97.7,94.67,735814.0,1606281.96,,1.61,97.7,14.48,0.136,27.46,1.5945,2.183
2019-05-14,52309880.0,118115709.04,13.59,9.87,11.42,117.9,3.0,100905630.45,31728532.0,44688056.0,71643025.26,,,469000.0,0.4,,,,0.04,200000.0,17035.0,,,0.4,469000.0,,,817873.0,69.45,1.55,,,99.16,95.68,268976.0,607347.81,,0.59,99.16,12.86,0.1353,27.82,1.5774,2.258
2019-05-15,54298140.0,121899324.3,14.1,10.13,11.86,124.96,3.0,104954252.88,31682424.0,46750224.0,71127041.88,,,25143.0,6.12,,,,0.1,2488000.0,84250.0,,,6.12,25143.0,,13000.0,425831.0,71.51,0.75,,,99.16,95.56,268978.0,603855.61,,0.61,99.16,14.06,0.1339,27.04,1.6377,2.245
2019-05-16,54322440.0,122225490.0,14.11,9.97,11.86,124.78,3.0,104974254.0,31685956.0,46655224.0,71293401.0,,,,0.32,,1.0,,0.28,150000.0,115769.0,,,0.32,,0.0,119300.0,245000.0,71.23,0.53,,,99.16,95.62,268976.0,605196.0,,0.61,99.16,14.3,0.1345,27.01,1.6393,2.25
2019-05-17,54149288.0,132124262.72,14.07,10.04,11.82,127.23,3.0,112570824.96,32231976.0,46135584.0,78646021.44,,,476021.0,1.05,,,,,286357.0,,,,1.05,476021.0,,70000.0,806000.0,72.75,1.89,,,99.17,96.34,268978.0,656306.32,,0.61,99.17,12.53,0.1308,26.69,1.6185,2.44
2019-05-20,52724112.0,126168800.02,13.7,9.01,11.51,129.7,3.0,106953163.17,32248208.0,44694176.0,77169961.74,,,16232.0,0.46,,,,,168593.0,,,,0.46,16232.0,,,1610000.0,77.65,1.64,,,98.43,96.44,515292.0,1233093.76,,1.26,98.41,13.28,0.1353,27.35,1.5767,2.393
2019-05-21,51711256.0,127106267.25,13.43,8.66,11.29,126.95,3.0,108044211.78,31829908.0,43956148.0,78237913.86,,,1367.0,1.21,,,,1.32,390988.0,467980.0,,,1.21,1367.0,,48311.0,1129016.0,76.2,2.38,,,98.41,95.72,515290.0,1266582.82,,1.23,98.41,13.34,0.1361,27.46,1.5551,2.458
2019-05-22,49876680.0,115314884.16,12.96,8.3,10.89,122.89,3.0,97382475.78,31790796.0,42120448.0,73500320.35,,,55721.0,1.68,,3000.0,,0.19,874800.0,94831.0,,,1.68,55721.0,0.01,,2713500.0,77.98,6.2,,,98.4,95.8,515292.0,1191355.1,,1.27,98.4,15.19,0.1397,27.75,1.5031,2.312
2019-05-23,53634496.0,117674084.22,13.93,8.7,11.71,124.81,3.0,101115088.62,31574252.0,46087096.0,69273908.89,,,,8.82,,,,0.63,4006648.0,216546.0,,,8.82,,,,40000.0,72.79,1.24,,,98.39,92.78,515290.0,1130546.26,,1.19,98.39,14.93,0.1261,25.55,1.576,2.194
2019-05-24,51446368.0,109683656.58,13.36,8.11,11.23,114.69,3.0,98891464.05,29318572.0,46384364.0,62507195.5,,,7601.0,0.0,,,,5.74,300267.0,2277690.0,,,0.0,7601.0,,14410.0,3000.0,64.11,0.01,,,93.77,86.12,1947962.0,4153054.98,,4.22,93.82,15.54,0.135,26.37,1.5112,2.132
2019-05-27,52230872.0,111356219.1,13.57,8.25,11.4,115.72,3.0,100582140.05,30150076.0,47177364.0,64279962.03,,,840000.0,1.96,,,,0.02,840000.0,8495.0,,,1.96,840000.0,,,47000.0,64.32,0.09,,,93.26,88.65,2180244.0,4648280.21,,4.65,93.26,15.38,0.1338,25.87,1.5358,2.132
2019-05-28,52449988.0,110984174.61,13.62,8.32,11.45,114.54,3.0,99624944.91,30402532.0,47081732.0,64331757.71,,,314746.0,0.88,,252659.0,,0.13,548000.0,62290.0,,,0.88,314746.0,0.61,,896290.0,64.92,2.54,,,93.17,89.16,2230244.0,4719196.3,,4.75,93.18,15.84,0.1338,25.79,1.5382,2.116
2019-05-29,53721540.0,111525917.04,13.95,8.4,11.73,115.96,3.0,100277617.58,31532852.0,48303284.0,65462200.75,,,1264252.0,1.81,,,,0.4,1221551.0,175621.0,,,1.81,1264252.0,,48658.0,,66.81,,0.01,,97.23,92.68,898918.0,1866153.77,6970.0,1.91,97.22,15.53,0.1347,26.05,1.579,2.076
2019-05-30,53884200.0,111701946.6,14.0,8.41,11.77,114.63,3.0,100469901.91,31616628.0,48465944.0,65541269.84,,,114240.0,1.81,,,,0.07,929254.0,30465.0,,,1.81,114240.0,,,766593.0,65.67,2.23,,,98.05,93.47,629942.0,1305869.77,,1.31,98.05,15.39,0.1292,24.46,1.593,2.073
2019-05-31,54784000.0,111430656.0,14.23,8.55,11.96,115.52,3.0,100409923.3,31645928.0,49365744.0,64367817.55,,,,2.02,,,,,974801.0,,,,2.02,,,29300.0,75000.0,65.42,0.17,,,98.05,92.9,629942.0,1281302.03,,1.3,98.05,16.1,0.1286,24.18,1.6083,2.034
2019-06-03,55429976.0,110444227.18,14.4,8.51,12.1,114.2,3.0,99648344.13,32274128.0,50011716.0,64306200.04,,,630090.0,1.09,,,,0.01,695972.0,1890.0,,,1.09,630090.0,,,50000.0,65.28,0.13,,,100.0,94.65,0.0,0.0,,0.0,100.0,15.92,0.1263,23.87,1.6256,1.9925
2019-06-04,55428920.0,114793293.32,14.4,9.32,12.1,114.11,3.0,103407573.19,32590048.0,49931228.0,67493989.41,,,400134.0,1.25,,,,0.28,319519.0,86024.0,,,1.25,400134.0,,1812.0,400005.0,64.87,0.89,,,99.14,95.44,284346.0,588880.57,,0.57,99.13,15.68,0.1266,23.51,1.6232,2.071
2019-06-05,54396244.0,112654621.32,14.13,9.38,11.88,114.99,3.0,100751159.48,32894374.0,48648556.0,68124248.55,,,329429.0,2.1,,,,0.04,891000.0,38778.0,,,2.1,329429.0,,13674.0,2173675.0,68.2,2.58,,,100.0,96.43,0.0,0.0,,0.0,100.0,13.07,0.127,24.44,1.5946,2.071
2019-06-06,54358248.0,114369753.79,14.12,9.42,11.87,115.26,3.0,102276609.82,32759374.0,48610556.0,68925722.9,,,,0.37,,,,0.29,130000.0,135000.0,,,0.37,,,,168000.0,67.75,0.2,,,100.0,96.15,0.0,0.0,,0.0,100.0,13.06,0.1263,24.3,1.5955,2.104
2019-06-07,54123248.0,120153610.56,14.06,9.4,11.82,117.69,3.0,107393734.32,32524374.0,48375556.0,72204110.28,,,32321.0,0.94,,,,0.53,65000.0,267321.0,,,0.94,32321.0,,,300000.0,68.3,0.52,,,98.21,95.46,594020.0,1318724.4,,1.32,98.1,13.59,0.1261,24.15,1.5885,2.22
2019-06-10,52529356.0,121447871.07,13.64,8.97,11.47,120.44,3.0,108159207.17,31509464.0,46781664.0,72849880.77,,,,,,,,1.55,,1014909.0,,,,,,,1593888.0,69.41,2.55,,,96.95,92.49,990764.0,2290646.37,,2.23,96.88,13.86,0.127,25.0,1.5418,2.312
2019-06-11,51233564.0,117324861.56,13.31,8.58,11.19,120.24,3.0,104620646.88,31089060.0,45685872.0,71193947.4,,,12793.0,0.16,,,,0.51,15000.0,433599.0,,,0.16,12793.0,,402.0,1110794.0,71.81,2.52,,,95.8,91.4,1362080.0,3119163.2,,3.14,95.82,12.7,0.1283,25.97,1.5063,2.29
