,ALVER FP Equity_DX_SI_QTY,ALVER FP Equity_DX_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVER FP Equity_DX_SI_MV,ALVER FP Equity_DX_DSS,ALVER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SUPPLY_SI_QTY,ALVER FP Equity_DX_BROKER_SI_QTY,ALVER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVER FP Equity_DX_BROKER_SI_MV_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVER FP Equity_DX_BROKER_SI_MV_INC_x,ALVER FP Equity_DX_SUPPLY_SI_MV_NEW,ALVER FP Equity_DX_BROKER_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_NEW,ALVER FP Equity_DX_SUPPLY_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_QTY_INC,ALVER FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVER FP Equity_DX_BROKER_SI_MV_NEW_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVER FP Equity_DX_BROKER_SI_MV_INC_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVER FP Equity_DX_BROKER_SI_MV_ADD,ALVER FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_DEC,ALVER FP Equity_DX_SUPPLY_SI_MV,ALVER FP Equity_DX_BROKER_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_MV_RMV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVER FP Equity_DX_UTILIZATION_QUANTITY,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVER FP Equity_DX_BROKER_SI_CON_RATIO,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVER FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,29100.0,0.03,0.0,,0.0,,0.0
2007-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,29120.0,0.03,0.0,,0.0,,0.0
2007-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,28000.0,0.03,0.0,,0.0,,0.0
2007-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,27280.0,0.03,0.0,,0.0,,0.0
2007-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,27200.0,0.03,0.0,,0.0,,0.0
2007-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,26400.0,0.03,0.0,,0.0,,0.0
2007-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,25420.0,0.03,0.0,,0.0,,0.0
2007-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24900.0,0.03,0.0,,0.0,,0.0
2007-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24700.0,0.03,0.0,,0.0,,0.0
2007-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24440.0,0.02,0.0,,0.0,,0.0
2007-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24680.0,0.02,0.0,,0.0,,0.0
2007-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,25200.0,0.02,0.0,,0.0,,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,26120.0,0.02,0.0,,0.0,,0.0
2007-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,27300.0,0.03,0.0,,0.0,,0.0
2007-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,28400.0,0.03,0.0,,0.0,,0.0
2007-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,28000.0,0.03,0.0,,0.0,,0.0
2007-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,30000.0,0.03,0.0,,0.0,,0.0
2007-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,30340.0,0.03,0.0,,0.0,,0.0
2007-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,30000.0,0.03,0.0,,0.0,,0.0
2007-12-11,1000.0,14450.0,0.02,0.07,0.02,0.02,0.0,0.0,1000.0,0.0,14450.0,,,,,,,,,,,,,,,,1000.0,,0.02,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2007-12-12,1000.0,14600.0,0.02,0.07,0.02,0.01,0.0,14600.0,1000.0,1000.0,14600.0,,,,,,1000.0,,,,,,,,,0.01,,,0.02,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2007-12-13,1000.0,14250.0,0.02,0.08,0.02,0.01,0.0,14250.0,0.0,1000.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0098
2007-12-14,1000.0,14320.0,0.02,0.08,0.02,0.01,0.0,14320.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0098
2007-12-17,1000.0,13890.0,0.02,0.08,0.02,0.01,0.0,13890.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0098
2007-12-18,1000.0,13550.0,0.02,0.08,0.02,0.01,0.0,13550.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0098
2007-12-19,1500.0,19815.0,0.02,0.12,0.02,0.02,0.0,19815.0,500.0,1500.0,6605.0,,,,0.01,,,,,500.0,,,,0.01,,,500.0,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-20,1500.0,19500.0,0.02,0.14,0.02,0.02,0.0,19500.0,1500.0,1500.0,19500.0,,,1000.0,,,,,,,,,,,1000.0,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-21,1500.0,19365.0,0.02,0.14,0.02,0.02,0.0,19365.0,1500.0,1500.0,19365.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-24,1500.0,19815.0,0.02,0.14,0.02,0.02,0.0,19815.0,1500.0,1500.0,19815.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-25,1500.0,19815.0,0.02,0.14,0.02,0.02,0.0,19815.0,1500.0,1500.0,19815.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-26,1500.0,19815.0,0.02,0.14,0.02,0.02,0.0,19815.0,1500.0,1500.0,19815.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-27,1500.0,20475.0,0.02,0.14,0.02,0.02,0.0,20475.0,1500.0,1500.0,20475.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-28,1500.0,21270.0,0.02,0.14,0.02,0.02,0.0,21270.0,1500.0,1500.0,21270.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2007-12-31,1500.0,21315.0,0.02,0.14,0.02,0.02,0.0,21315.0,1500.0,1500.0,21315.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-01,1500.0,21315.0,0.02,0.14,0.02,0.02,0.0,21315.0,1500.0,1500.0,21315.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-02,1500.0,21450.0,0.02,0.14,0.02,0.02,0.0,21450.0,1500.0,1500.0,21450.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-03,1500.0,21315.0,0.02,0.15,0.02,0.02,0.0,21315.0,1500.0,1500.0,21315.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-04,1500.0,21000.0,0.02,0.15,0.02,0.02,0.0,21000.0,1500.0,1500.0,21000.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-07,1500.0,20175.0,0.02,0.16,0.02,0.02,0.0,20175.0,1500.0,1500.0,20175.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-08,1500.0,20250.0,0.02,0.16,0.02,0.02,0.0,20250.0,1500.0,1500.0,20250.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-09,1500.0,19650.0,0.02,0.18,0.02,0.02,0.0,19650.0,1500.0,1500.0,19650.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-10,1500.0,19935.0,0.02,0.21,0.02,0.02,0.0,19935.0,1500.0,1500.0,19935.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-11,1500.0,19275.0,0.02,0.21,0.02,0.02,0.0,19275.0,1500.0,1500.0,19275.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-14,1500.0,19650.0,0.02,0.21,0.02,0.02,0.0,19650.0,1500.0,1500.0,19650.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-15,1500.0,19500.0,0.02,0.22,0.02,0.02,0.0,19500.0,1500.0,1500.0,19500.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-16,1500.0,18825.0,0.02,0.22,0.02,0.02,0.0,18825.0,1500.0,1500.0,18825.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-17,1500.0,19200.0,0.02,0.2,0.02,0.02,0.0,19200.0,500.0,1500.0,6400.0,,,,,,,,0.01,,1000.0,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147
2008-01-18,500.0,6265.0,0.01,0.07,0.01,0.01,0.0,6265.0,500.0,500.0,6265.0,,,,,,,,,,,,,,,,,1000.0,0.01,0.01,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-21,500.0,6000.0,0.01,0.07,0.01,0.01,0.0,6000.0,500.0,500.0,6000.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-22,500.0,6250.0,0.01,0.06,0.01,0.01,0.0,6250.0,500.0,500.0,6250.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-23,500.0,6125.0,0.01,0.05,0.01,0.01,0.0,6125.0,500.0,500.0,6125.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-24,500.0,6350.0,0.01,0.04,0.01,0.01,0.0,6350.0,500.0,500.0,6350.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-25,500.0,6400.0,0.01,0.04,0.01,0.01,0.0,6400.0,500.0,500.0,6400.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-28,500.0,6450.0,0.01,0.03,0.01,0.01,0.0,6450.0,500.0,500.0,6450.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-29,500.0,6500.0,0.01,0.03,0.01,0.01,0.0,6500.0,500.0,500.0,6500.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-30,500.0,6570.0,0.01,0.03,0.01,0.01,0.0,0.0,500.0,0.0,6570.0,,,,,,,,,,,,,,,,,500.0,0.01,0.01,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-01-31,500.0,6500.0,0.01,0.03,0.01,0.01,0.0,0.0,500.0,0.0,6500.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-02-01,500.0,6435.0,0.01,0.03,0.01,0.01,0.0,6435.0,500.0,500.0,6435.0,,,,,,500.0,,,,,,,,,0.01,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-02-04,500.0,6565.0,0.01,0.03,0.01,0.01,0.0,6565.0,500.0,500.0,6565.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-02-05,500.0,6415.0,0.01,0.03,0.01,0.01,0.0,6415.0,500.0,500.0,6415.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2008-02-06,500.0,6470.0,0.01,0.03,0.01,0.01,0.0,6470.0,0.0,500.0,0.0,,,,,,,,0.01,,500.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0049
2008-02-07,500.0,6495.0,0.01,0.03,0.01,0.01,0.0,6495.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0049
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,500.0,0.0,0.01,,0.0,0.0,102000.0,1305600.0,1.31,0.0,,0.0,,0.0
2008-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1275000.0,1.28,0.0,,0.0,,0.0
2008-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1253580.0,1.25,0.0,,0.0,,0.0
2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1254600.0,1.25,0.0,,0.0,,0.0
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1259700.0,1.26,0.0,,0.0,,0.0
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1255620.0,1.26,0.0,,0.0,,0.0
2008-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1263780.0,1.26,0.0,,0.0,,0.0
2008-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1257660.0,1.26,0.0,,0.0,,0.0
2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1250520.0,1.25,0.0,,0.0,,0.0
2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1272960.0,1.27,0.0,,0.0,,0.0
2008-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1264800.0,1.26,0.0,,0.0,,0.0
2008-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1266840.0,1.27,0.0,,0.0,,0.0
2008-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1262760.0,1.26,0.0,,0.0,,0.0
2008-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1273980.0,1.27,0.0,,0.0,,0.0
2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1254600.0,1.27,0.0,,0.0,,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1278060.0,1.28,0.0,,0.0,,0.0
2008-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1244400.0,1.24,0.0,,0.0,,0.0
2008-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1235220.0,1.24,0.0,,0.0,,0.0
2008-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1243380.0,1.23,0.0,,0.0,,0.0
2008-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1249500.0,1.25,0.0,,0.0,,0.0
2008-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1249500.0,1.25,0.0,,0.0,,0.0
2008-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1248480.0,1.25,0.0,,0.0,,0.0
2008-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1224000.0,1.22,0.0,,0.0,,0.0
2008-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1247460.0,1.25,0.0,,0.0,,0.0
2008-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1224000.0,1.22,0.0,,0.0,,0.0
2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1235220.0,1.24,0.0,,0.0,,0.0
2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1207680.0,1.21,0.0,,0.0,,0.0
2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1236240.0,1.24,0.0,,0.0,,0.0
2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1244400.0,1.24,0.0,,0.0,,0.0
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1205640.0,1.26,0.0,,0.0,,0.0
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1205640.0,1.26,0.0,,0.0,,0.0
2008-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1205640.0,1.21,0.0,,0.0,,0.0
2008-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1203600.0,1.2,0.0,,0.0,,0.0
2008-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102000.0,1203600.0,1.2,0.0,,0.0,,0.0
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24000.0,0.02,0.0,,0.0,,0.0
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,23940.0,0.02,0.0,,0.0,,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24000.0,0.02,0.0,,0.0,,0.0
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24300.0,0.02,0.0,,0.0,,0.0
2008-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24300.0,0.02,0.0,,0.0,,0.0
2008-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24500.0,0.02,0.0,,0.0,,0.0
2008-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24740.0,0.02,0.0,,0.0,,0.0
2008-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24620.0,0.02,0.0,,0.0,,0.0
2008-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24440.0,0.02,0.0,,0.0,,0.0
2008-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,24540.0,0.02,0.0,,0.0,,0.0
2008-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,25180.0,0.02,0.0,,0.0,,0.0
2008-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,21780.0,0.02,0.0,,0.0,,0.0
2008-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,21220.0,0.02,0.0,,0.0,,0.0
2008-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,21300.0,0.02,0.0,,0.0,,0.0
2008-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,20200.0,0.02,0.0,,0.0,,0.0
2008-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,20960.0,0.02,0.0,,0.0,,0.0
2008-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,19000.0,0.02,0.0,,0.0,,0.0
2008-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2000.0,19000.0,0.02,0.0,,0.0,,0.0
