,ARG FP Equity_DX_SI_QTY,ARG FP Equity_DX_SHORT_INTEREST_VALUE,ARG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARG FP Equity_DX_SI_MV,ARG FP Equity_DX_DSS,ARG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARG FP Equity_DX_SUPPLY_SI_QTY,ARG FP Equity_DX_BROKER_SI_QTY,ARG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARG FP Equity_DX_BROKER_SI_MV_NEW_x,ARG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARG FP Equity_DX_BROKER_SI_MV_INC_x,ARG FP Equity_DX_SUPPLY_SI_MV_NEW,ARG FP Equity_DX_BROKER_SI_QTY_ADD,ARG FP Equity_DX_BROKER_SI_QTY_NEW,ARG FP Equity_DX_SUPPLY_SI_MV_DEC,ARG FP Equity_DX_BROKER_SI_QTY_INC,ARG FP Equity_DX_SUPPLY_SI_QTY_DEC,ARG FP Equity_DX_BROKER_SI_MV_NEW_y,ARG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARG FP Equity_DX_BROKER_SI_MV_INC_y,ARG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARG FP Equity_DX_BROKER_SI_MV_ADD,ARG FP Equity_DX_SUPPLY_SI_QTY_ADD,ARG FP Equity_DX_BROKER_SI_QTY_DEC,ARG FP Equity_DX_SUPPLY_SI_MV,ARG FP Equity_DX_BROKER_SI_MV_DEC,ARG FP Equity_DX_SUPPLY_SI_MV_RMV,ARG FP Equity_DX_BROKER_SI_MV_RMV,ARG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARG FP Equity_DX_UTILIZATION_QUANTITY,ARG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARG FP Equity_DX_ACTIVE_UTILIZATION_MV,ARG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARG FP Equity_DX_BROKER_SI_CON_RATIO,ARG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARG FP Equity_DX_DEMAND_SUPPLY_RATIO,ARG FP Equity_PX_LAST
2024-03-28,178337.0,14962474.3,1.83,16.59,0.77,14.98,0.0,11424243.5,173237.0,136165.0,14534584.3,,,,0.11,,,,0.07,1434.0,677.0,,,0.11,,,2967.0,1060.0,14.38,0.09,,,11.72,11.72,1304694.0,109463826.6,,107.67,11.78,31.5,0.2721,38.39,0.1207,83.9
2024-03-29,178337.0,14962474.3,1.83,15.95,0.77,15.13,0.0,11424243.5,173237.0,136165.0,14534584.3,,,402.0,,,,,0.03,,402.0,,,,402.0,,,,14.54,,,,11.71,11.71,1305533.0,109534218.7,,109.52,11.72,31.38,0.2736,38.75,0.1206,
2024-04-01,177937.0,14928914.3,1.82,15.91,0.77,15.12,0.0,11390683.5,173237.0,135765.0,14534584.3,,,,,,,,,,,,,,,,,400.0,14.59,0.06,,,9.51,9.51,1649274.0,138374088.6,,136.17,9.68,31.67,0.2744,38.76,0.0976,
2024-04-02,187918.0,15258941.6,1.93,16.8,0.81,15.9,0.0,11811433.2,183936.0,145461.0,14935603.2,,,6435.0,0.41,,5749.0,,0.03,4664.0,400.0,,,0.41,6435.0,0.47,4664.0,717.0,15.29,0.07,,,10.08,10.08,1640574.0,133214608.8,,134.89,10.18,29.96,0.2498,36.86,0.103,81.2
2024-04-03,256044.0,20918794.8,2.62,22.73,1.11,20.91,1.0,11038895.5,191607.0,135115.0,15654291.9,,,32322.0,2.51,,,,2.07,32322.0,24651.0,,,2.51,32322.0,,,42668.0,15.54,3.71,,,10.5,10.5,1633143.0,133427783.1,,130.86,10.61,17.02,0.3929,59.16,0.1403,81.7
2024-04-04,211587.0,16990436.1,2.17,18.65,0.92,17.37,0.0,8909365.3,152885.0,110951.0,12276665.5,,,3620.0,0.29,,980.0,,3.63,3421.0,45578.0,,,0.29,3620.0,0.08,3236.0,28565.0,12.45,2.27,,,8.38,8.38,1671367.0,134210770.1,,134.65,8.46,22.08,0.3203,50.37,0.116,80.3
2024-04-05,158873.0,13059360.6,1.63,12.55,0.69,12.93,0.0,11757888.0,155315.0,143040.0,12766893.0,,,4178.0,2.61,,2296.0,,0.38,32893.0,4044.0,,,2.61,4178.0,0.19,2296.0,3100.0,12.59,0.28,,,8.51,8.51,1668937.0,137186621.4,,133.07,8.64,30.44,0.254,36.54,0.0871,82.2
2024-04-08,149923.0,12293686.0,1.54,11.64,0.65,12.43,0.0,11345766.0,144578.0,138363.0,11855396.0,,,,,,,,0.86,,10737.0,,,,,,,4677.0,11.85,0.32,,,7.94,7.94,1675834.0,137418388.0,,135.67,8.03,30.91,0.2702,38.41,0.0824,82.0
2024-04-09,143391.0,11399584.5,1.47,11.03,0.62,11.87,0.0,10425391.5,136109.0,131137.0,10820665.5,,,572.0,0.04,,,,1.02,457.0,11498.0,,,0.04,572.0,,2457.0,7683.0,11.05,0.64,,,7.48,7.48,1682699.0,133774570.5,,135.9,7.52,31.27,0.2654,37.11,0.0788,79.5
2024-04-10,135806.0,10565706.8,1.39,10.43,0.59,10.96,0.0,9619814.4,128820.0,123648.0,10022196.0,,,641.0,,,732.0,,0.72,,7930.0,,,,641.0,0.06,,8221.0,10.22,0.77,,,7.09,7.09,1688002.0,131326555.6,,133.52,7.11,32.6,0.27,36.12,0.0747,77.8
2024-04-11,131095.0,10186081.5,1.34,10.11,0.57,10.32,0.0,9472950.9,125089.0,121917.0,9719415.3,,,,,,,,0.31,,3731.0,,,,,,,1731.0,9.73,0.15,,,6.89,6.89,1690752.0,131371430.4,,131.26,6.9,33.18,0.2811,37.02,0.0722,77.7
2024-04-12,130761.0,9990140.4,1.34,10.16,0.57,10.29,0.0,9302769.6,124796.0,121764.0,9534414.4,,,35.0,0.09,,,,0.13,1055.0,1645.0,,,0.09,35.0,,1317.0,1208.0,9.66,0.1,,,6.87,6.87,1691241.0,129210812.4,,131.16,6.86,34.07,0.2873,37.06,0.072,76.4
2024-04-15,165087.0,12975838.2,1.69,13.0,0.71,12.79,0.0,8967159.6,118682.0,114086.0,9328405.2,,,,,,,,0.5,,6114.0,,,,,,,7678.0,9.17,0.72,,,6.54,6.54,1695290.0,133249794.0,,129.85,6.6,37.82,0.3496,43.93,0.091,78.6
2024-04-16,117756.0,8749270.8,1.21,9.16,0.51,9.33,0.0,8451179.2,116749.0,113744.0,8674450.7,,,1354.0,0.15,,,,0.23,771.0,3287.0,,,0.15,1354.0,,,1113.0,8.99,0.09,,,6.44,6.44,1697152.0,126098393.6,,132.37,6.36,36.57,0.329,41.35,0.0649,74.3
2024-04-17,157154.0,11849411.6,1.61,11.13,0.68,11.73,0.0,7639377.2,116104.0,101318.0,8754241.6,,,1750.0,0.0,,,,0.21,524.0,2395.0,,,0.0,1750.0,,,12950.0,8.65,1.09,,,6.4,6.4,1697058.0,127958173.2,,126.86,6.38,39.98,0.3881,46.95,0.0867,75.4
2024-04-18,90095.0,6775144.0,0.92,6.3,0.39,6.83,0.0,6282208.0,89088.0,83540.0,6699417.6,,,,,,,,1.97,,27016.0,,,,,,,17778.0,6.71,1.23,,,4.91,4.91,1723940.0,129640288.0,,130.38,4.9,40.4,0.3906,47.12,0.0497,75.2
2024-04-19,85027.0,6564084.4,0.85,5.9,0.36,6.43,0.0,4094302.0,84020.0,53035.0,6486344.0,,,9318.0,,,,,2.3,,30505.0,,,,9318.0,,16119.0,30505.0,6.38,2.31,,,4.65,4.65,1724775.0,133152630.0,,130.44,4.66,34.65,0.366,48.8,0.047,77.2
2024-04-22,118946.0,9361050.2,1.18,8.19,0.51,9.18,0.0,4052184.3,84007.0,51489.0,6611350.9,,,1651.0,0.02,,404.0,,0.18,53.0,2536.0,,,0.02,1651.0,0.03,872.0,2003.0,6.53,0.14,,,4.61,4.61,1738556.0,136824357.2,,134.26,4.64,24.78,0.4126,58.64,0.0653,78.7
2024-04-23,117906.0,9279202.2,1.17,8.36,0.5,9.21,0.0,4082011.6,83485.0,51868.0,6570269.5,,,532.0,0.08,,73.0,,0.18,392.0,2366.0,,,0.08,532.0,0.01,1312.0,86.0,6.56,0.01,,,4.52,4.52,1763045.0,138751641.5,,137.78,4.55,25.44,0.4153,58.57,0.0639,78.7
2024-04-24,85654.0,6201349.6,0.85,6.05,0.37,6.69,0.0,3874341.2,84725.0,53513.0,6134090.0,,,2431.0,0.13,,,,0.11,1650.0,1191.0,,,0.13,2431.0,,,5.0,6.47,0.0,,,4.58,4.58,1764679.0,127762759.6,,137.45,4.5,35.04,0.3432,45.82,0.0463,72.4
2024-04-25,85793.0,6142778.8,0.85,5.86,0.37,6.15,0.0,3841483.2,84731.0,53652.0,6066739.6,,,93.0,0.0,,,,0.03,223.0,87.0,,,0.0,93.0,,,84.0,6.1,0.01,,,4.58,4.58,1767176.0,126529801.6,,129.22,4.51,35.04,0.3434,45.85,0.0463,71.6
2024-04-26,156969.0,11411646.3,1.3,10.11,0.62,11.7,0.0,5946205.7,85730.0,81791.0,6232571.0,,,39412.0,0.01,,68950.0,,3.69,172.0,51354.0,,,0.01,39412.0,5.45,12941.0,40983.0,6.15,2.97,,,4.31,4.31,1902991.0,138347445.7,,138.52,4.25,4.01,0.8162,90.19,0.0789,72.7
2024-04-29,42054.0,3086763.6,0.35,2.73,0.17,3.08,0.0,1679759.0,27151.0,22885.0,1992883.4,,,,,,,,4.19,,58579.0,,,,,,,58906.0,1.97,4.63,,,1.25,1.25,2146927.0,157584441.8,,157.82,1.24,15.35,0.5099,69.31,0.0193,73.4
2024-04-30,42514.0,3137533.2,0.35,2.72,0.17,3.14,0.0,1724927.4,27123.0,23373.0,2001677.4,,,,0.04,,,,0.0,491.0,28.0,,,0.04,,,,3.0,1.99,0.0,,,1.25,1.25,2151254.0,158762545.2,,159.76,1.23,15.35,0.4983,68.4,0.0195,73.8
2024-05-01,42662.0,3148455.6,0.35,2.72,0.17,3.15,0.0,1735849.8,27123.0,23521.0,2001677.4,,,,0.01,,,,0.18,148.0,2540.0,,,0.01,,,,,1.99,,,,1.24,1.24,2152658.0,158866160.4,,160.0,1.23,15.28,0.4957,68.21,0.0196,
2024-05-02,43698.0,3277350.0,0.36,2.78,0.17,3.23,0.0,1887300.0,28465.0,25164.0,2134875.0,,,,,,1949.0,,0.04,,607.0,,,,,0.15,1949.0,306.0,2.09,0.02,,,1.31,1.31,2150755.0,161306625.0,,160.05,1.29,14.86,0.4724,66.46,0.0201,75.0
2024-05-03,45478.0,3479067.0,0.38,2.72,0.18,3.39,0.0,1984716.0,29465.0,25944.0,2254072.5,,,,0.08,,,,,1000.0,,,,0.08,,,1000.0,220.0,2.2,0.02,,,1.35,1.35,2151060.0,164556090.0,,162.01,1.34,14.38,0.4366,63.8,0.0209,76.5
2024-05-06,31125.0,2415300.0,0.26,1.78,0.12,2.35,0.0,2064004.8,30249.0,26598.0,2347322.4,,,1000.0,0.08,,,,0.01,1000.0,216.0,,,0.08,1000.0,,,346.0,2.3,0.02,,,1.39,1.39,2150010.0,166840776.0,,164.76,1.38,21.27,0.3202,50.74,0.0143,77.6
2024-05-07,29392.0,2286697.6,0.24,1.68,0.12,2.22,0.0,1934497.0,28516.0,24865.0,2218544.8,,,,,,,,0.13,,1733.0,,,,,,,1733.0,2.19,0.13,,,1.31,1.31,2153001.0,167503477.8,,166.86,1.3,22.81,0.3527,53.41,0.0135,77.8
2024-05-08,29440.0,2266880.0,0.24,1.7,0.12,2.23,0.0,1914605.0,28564.0,24865.0,2199428.0,,,48.0,,,,,,,,,,,48.0,,,,2.2,,,,1.31,1.31,2150824.0,165613448.0,,166.85,1.3,22.78,0.3502,53.17,0.0135,77.0
2024-05-09,29392.0,2219096.0,0.24,1.73,0.12,2.21,0.0,1877307.5,28516.0,24865.0,2152958.0,,,,,,,,0.0,,48.0,,,,,,,,2.17,,,,1.31,1.31,2151903.0,162468676.5,,165.06,1.3,22.62,0.3537,53.57,0.0135,75.5
2024-05-10,29392.0,2189704.0,0.24,1.75,0.12,2.2,0.0,1852442.5,28891.0,24865.0,2152379.5,,,204.0,,,,,,,,,,,204.0,,171.0,,2.19,,,,1.32,1.32,2153421.0,160429864.5,,162.41,1.33,22.42,0.3573,54.02,0.0135,74.5
2024-05-13,29053.0,2164448.5,0.24,1.75,0.11,2.17,0.0,1839628.5,28957.0,24693.0,2157296.5,,,,,,,,0.01,,167.0,,,,,,233.0,172.0,2.15,0.01,,,1.33,1.33,2154594.0,160517253.0,,160.38,1.33,22.41,0.3666,54.9,0.0133,74.5
2024-05-14,45247.0,3529266.0,0.38,2.73,0.18,3.37,0.0,1908972.0,28940.0,24474.0,2257320.0,,,102.0,,,,,0.01,,119.0,,,,102.0,,,219.0,2.16,0.02,,,1.33,1.33,2151151.0,167789778.0,,162.44,1.31,14.85,0.4408,63.91,0.0208,78.0
2024-05-15,46698.0,3689142.0,0.39,2.79,0.18,3.57,0.0,2060715.0,30551.0,26085.0,2413529.0,,,,,,1774.0,,0.01,,163.0,,,,,0.14,1774.0,163.0,2.35,0.01,,,1.4,1.4,2149563.0,169815477.0,,167.47,1.39,14.62,0.4129,61.68,0.0214,79.0
2024-05-16,49089.0,3873122.1,0.41,2.88,0.19,3.79,0.0,2246756.4,32942.0,28476.0,2599123.8,,,,,,2391.0,,,,,,,,,0.2,2391.0,,2.57,,,,1.51,1.51,2150727.0,169692360.3,,169.37,1.49,14.0,0.3735,58.39,0.0225,78.9
2024-05-17,50314.0,3904366.4,0.42,2.96,0.2,3.88,0.0,2304797.6,34167.0,29701.0,2651359.2,,,,0.09,,,,,1225.0,,,,0.09,,,1225.0,,2.66,,,,1.57,1.57,2145582.0,166497163.2,,168.63,1.55,13.67,0.3595,57.12,0.0231,77.6
2024-05-20,51611.0,4005013.6,0.43,3.25,0.2,3.95,0.0,2385656.8,35209.0,30743.0,2732218.4,,,,0.08,,,,,1042.0,,,,0.08,,,1042.0,,2.71,,,,1.62,1.62,2143292.0,166319459.2,,166.68,1.6,13.22,0.3449,55.7,0.0237,77.6
2024-05-21,54022.0,4132683.0,0.45,3.47,0.21,4.13,0.0,2536281.0,37620.0,33154.0,2877930.0,,,2411.0,0.18,,,,,2411.0,,,,0.18,2411.0,,,,2.9,,,,1.73,1.73,2140774.0,163769211.0,,166.17,1.71,12.64,0.3225,53.3,0.0248,76.5
2024-05-22,55860.0,4351494.0,0.46,3.58,0.22,4.25,0.0,2725876.8,39458.0,34992.0,3073778.2,,,653.0,0.15,,,,,1838.0,,,,0.15,653.0,,1185.0,,3.01,,,,1.81,1.81,2141992.0,166861176.8,,165.01,1.79,12.13,0.3074,51.46,0.0256,77.9
2024-05-23,56881.0,4362772.7,0.47,3.63,0.22,4.36,0.0,2762197.1,40479.0,36013.0,3104739.3,,,1203.0,0.08,,,,0.01,1203.0,182.0,,,0.08,1203.0,,,182.0,3.12,0.02,,,1.86,1.86,2140972.0,164212552.4,,166.72,1.84,13.73,0.3021,50.63,0.0261,76.7
2024-05-24,61188.0,4662525.6,0.51,3.89,0.24,4.66,0.0,3072384.0,44786.0,40320.0,3412693.2,,,4929.0,0.32,,,,0.05,4307.0,622.0,,,0.32,4929.0,,,,3.41,,,,2.05,2.05,2141222.0,163161116.4,,165.15,2.02,17.78,0.2796,47.05,0.028,76.2
2024-05-27,55261.0,4288253.6,0.46,3.5,0.22,4.22,0.0,3128832.0,46763.0,40320.0,3628808.8,,,1977.0,,,,,,,,,,,1977.0,,,,3.55,,,,2.13,2.13,2146295.0,166552492.0,,164.55,2.11,19.66,0.2951,47.8,0.0252,77.6
2024-05-28,41157.0,3214361.7,0.34,2.6,0.16,3.14,0.0,2689451.6,38704.0,34436.0,3022782.4,,,1336.0,0.58,,,,1.07,7057.0,14117.0,,,0.58,1336.0,,4722.0,12941.0,2.98,1.03,,,1.77,1.77,2151970.0,168068857.0,,167.26,1.75,16.65,0.3031,49.66,0.0188,78.1
2024-05-29,39270.0,3012009.0,0.33,2.5,0.15,2.98,0.0,2496508.3,36817.0,32549.0,2823863.9,,,,,,,,0.15,,1887.0,,,,,,,1887.0,2.85,0.16,,,1.68,1.68,2151693.0,165034853.1,,168.16,1.67,17.72,0.2901,47.97,0.0179,76.7
2024-05-30,39270.0,3074841.0,0.33,2.7,0.15,2.97,0.0,2548586.7,36817.0,32549.0,2882771.1,,,,,,,,,,,,,,,,,,2.81,,,,1.68,1.68,2149820.0,168330906.0,,165.67,1.67,17.33,0.2959,48.82,0.018,78.3
2024-05-31,40471.0,3140549.6,0.34,2.82,0.16,3.09,0.0,2619000.0,35572.0,33750.0,2760387.2,,,1295.0,0.08,,,,0.17,1201.0,2540.0,,,0.08,1295.0,,,,2.78,,,,1.63,1.63,2147226.0,166624737.6,,167.78,1.63,17.03,0.3029,49.77,0.0185,77.6
2024-06-03,23504.0,1842713.6,0.2,1.62,0.09,1.77,0.0,1493520.0,20778.0,19050.0,1628995.2,,,,0.01,,272.0,,1.18,94.0,15066.0,,,0.01,,0.02,272.0,15066.0,1.62,1.17,,,0.95,0.95,2160564.0,169388217.6,,167.68,0.96,23.56,0.1869,29.31,0.0108,78.4
2024-06-04,21943.0,1709359.7,0.18,1.52,0.09,1.67,0.0,1369715.7,19311.0,17583.0,1504326.9,,,,,,,,0.12,,1467.0,,,,,,,1467.0,1.52,0.11,,,0.89,0.89,2161029.0,168344159.1,,169.1,0.89,18.03,0.1842,31.59,0.0101,77.9
2024-06-05,21465.0,1689295.5,0.18,1.48,0.08,1.63,0.0,1346163.5,18834.0,17105.0,1482235.8,,,1.0,,,,,0.03,,478.0,,,,1.0,,,478.0,1.48,0.04,,,0.86,0.86,2159771.0,169973977.7,,168.49,0.87,16.1,0.1845,32.24,0.0099,78.7
2024-06-06,22489.0,1772133.2,0.19,1.55,0.09,1.81,0.0,1335660.0,19645.0,16950.0,1548026.0,,,758.0,0.06,,,,0.09,758.0,1126.0,,,0.06,758.0,,1179.0,913.0,1.55,0.0,,,0.9,0.9,2169557.0,170961091.6,,170.3,0.9,17.9,0.1654,29.27,0.0103,78.8
2024-06-07,24522.0,1893098.4,0.2,1.8,0.1,1.97,0.0,1432523.2,20072.0,18556.0,1549558.4,,,,0.12,,,,0.09,1606.0,1179.0,,,0.12,,,1606.0,,1.59,,,,0.92,0.92,2170925.0,167595410.0,,170.83,0.92,21.98,0.1782,27.08,0.0112,77.2
2024-06-10,25204.0,1963391.6,0.21,1.97,0.1,1.99,0.0,1498640.2,20754.0,19238.0,1616736.6,,,682.0,0.05,,,,,682.0,,,,0.05,682.0,,,,1.62,,,,0.95,0.95,2174651.0,169405312.9,,168.6,0.95,21.74,0.1783,26.22,0.0115,77.9
2024-06-11,25588.0,1919100.0,0.21,2.03,0.1,2.02,0.0,1471650.0,21138.0,19622.0,1585350.0,,,,0.03,,,,,384.0,,,,0.03,,,384.0,,1.64,,,,0.96,0.96,2177174.0,163288050.0,,169.07,0.96,20.94,0.1783,25.96,0.0116,75.0
2024-06-12,26231.0,1983063.6,0.22,2.07,0.1,2.0,0.0,1532034.0,23036.0,20265.0,1741521.6,,,635.0,0.13,,,,,1898.0,,,,0.13,635.0,,1263.0,1255.0,1.74,0.12,,,1.06,1.06,2158841.0,163208379.6,,162.95,1.05,21.8,0.1804,25.87,0.012,75.6
2024-06-13,29630.0,2186694.0,0.25,2.4,0.12,2.27,0.0,1634965.2,23670.0,22154.0,1746846.0,,,1199.0,0.2,,,,0.15,2709.0,2075.0,,,0.2,1199.0,,1510.0,820.0,1.79,0.05,,,1.09,1.09,2157112.0,159194865.6,,164.5,1.08,23.58,0.2045,32.42,0.0136,73.8
2024-06-14,30738.0,2182398.0,0.26,2.66,0.12,2.28,0.0,1651602.0,24778.0,23262.0,1759238.0,,,,0.07,,,,0.01,1231.0,123.0,,,0.07,,,1231.0,123.0,1.82,0.02,,,1.14,1.14,2154726.0,152985546.0,,160.75,1.12,22.44,0.2134,34.92,0.0141,71.0
2024-06-17,29958.0,2153980.2,0.25,2.53,0.12,2.16,0.0,1594454.4,25084.0,22176.0,1803539.6,,,,0.0,,,,,306.0,,,,0.0,,,306.0,1392.0,1.79,0.12,,,1.15,1.15,2154422.0,154902941.8,,156.06,1.13,24.69,0.2267,36.84,0.0137,71.9
2024-06-18,31231.0,2273616.8,0.26,2.59,0.12,2.28,0.0,1707087.2,24965.0,23449.0,1817452.0,,,,0.12,,,,0.11,1486.0,1605.0,,,0.12,,,1486.0,213.0,1.81,0.02,,,1.15,1.15,2152925.0,156732940.0,,157.62,1.13,28.52,0.2338,35.36,0.0143,72.8
2024-06-19,28190.0,2043775.0,0.23,2.36,0.11,2.06,0.0,1501765.0,22230.0,20714.0,1611675.0,,,,,,,,0.2,,2735.0,,,,,,,2735.0,1.62,0.19,,,1.02,1.02,2157771.0,156438397.5,,159.33,1.01,20.95,0.2292,38.93,0.0129,72.5
2024-06-20,27615.0,2024179.5,0.23,2.29,0.11,2.03,0.0,1476188.7,21655.0,20139.0,1587311.5,,,,,,,,0.04,,575.0,,,,,,,575.0,1.58,0.04,,,0.99,0.99,2160006.0,158328439.8,,159.52,0.98,19.24,0.2309,39.82,0.0127,73.3
2024-06-21,24357.0,1785368.1,0.2,2.02,0.1,1.81,0.0,1255042.6,20003.0,17122.0,1466219.9,,,2315.0,0.07,,,,0.29,950.0,3967.0,,,0.07,2315.0,,,3967.0,1.47,0.29,,,0.92,0.92,2164216.0,158637032.8,,160.95,0.91,22.33,0.1641,25.64,0.0112,73.3
2024-06-24,23621.0,1733781.4,0.2,1.22,0.09,1.75,0.0,1202732.4,17902.0,16386.0,1314006.8,,,,,,1365.0,,0.15,,2101.0,,,,,0.1,,2101.0,1.32,0.16,,,0.82,0.82,2167499.0,159094426.6,,160.77,0.81,17.6,0.1455,23.07,0.0108,73.4
2024-06-25,93679.0,6866670.7,0.78,4.85,0.37,6.97,0.0,6409938.4,87832.0,87448.0,6438085.6,,,10466.0,5.06,,3056.0,,,68006.0,,,,5.06,10466.0,0.22,59464.0,,6.46,,,,3.89,3.89,2167302.0,158863236.6,,161.25,3.85,21.63,0.362,55.01,0.0415,73.3
2024-06-26,89934.0,6592162.2,0.75,4.66,0.35,6.68,0.0,6144812.3,81159.0,83831.0,5948954.7,,,,,,,,0.49,,6673.0,,,,,,,3617.0,5.96,0.27,,,3.47,3.47,2258896.0,165577076.8,,167.92,3.43,22.48,0.3528,53.83,0.0384,73.3
2024-06-27,69582.0,5065569.6,0.58,3.58,0.27,7.0,0.0,4378628.8,83932.0,60146.0,6110249.6,,,1403.0,0.07,,,,,1000.0,,,,0.07,1403.0,,1370.0,24685.0,6.15,0.0,,,3.58,3.58,2259070.0,164460296.0,,167.62,3.54,21.66,0.324,51.37,0.0297,72.8
2024-06-28,70269.0,5115583.2,0.58,3.57,0.28,5.19,0.0,4571548.8,60529.0,62796.0,4406511.2,,,1282.0,0.0,,1403.0,,1.81,2379.0,24685.0,,,0.0,1282.0,0.11,,1132.0,4.42,0.08,,,2.61,2.61,2261479.0,164635671.2,,167.11,2.58,28.74,0.2439,37.16,0.0303,72.8
2024-07-01,54798.0,4055052.0,0.45,2.71,0.22,4.03,0.0,3502050.0,47887.0,47325.0,3543638.0,,,7371.0,0.51,,,,1.63,6921.0,22392.0,,,0.51,7371.0,,2379.0,22392.0,3.5,1.68,,,2.01,2.01,2340374.0,173187676.0,,172.94,1.98,15.68,0.2673,47.16,0.0229,74.0
2024-07-02,65327.0,4879926.9,0.54,3.19,0.26,4.9,0.0,4321693.8,57965.0,57854.0,4329985.5,,,5256.0,0.85,,,,,10529.0,,,,0.85,5256.0,,4822.0,,4.3,,,,2.41,2.41,2346831.0,175308275.7,,175.6,2.39,13.03,0.2551,45.51,0.0272,74.7
2024-07-03,70598.0,5351328.4,0.59,3.44,0.28,5.35,0.0,4447489.2,65807.0,58674.0,4988170.6,,,12664.0,0.21,,3000.0,,0.36,2536.0,4822.0,,,0.21,12664.0,0.24,,4716.0,4.93,0.36,,,2.73,2.73,2343020.0,177600916.0,,176.57,2.72,13.91,0.2227,41.75,0.0293,75.8
2024-07-04,78034.0,5844746.6,0.65,3.78,0.31,5.91,0.0,4374309.8,68831.0,58402.0,5155441.9,,,4449.0,0.08,,,,0.26,1248.0,3532.0,,,0.08,4449.0,,2107.0,1520.0,5.23,0.11,,,2.86,2.86,2339720.0,175245028.0,,178.12,2.85,14.04,0.2764,48.62,0.0324,74.9
2024-07-05,80783.0,6131429.7,0.67,3.92,0.32,6.19,0.0,5589048.3,72675.0,73637.0,5516032.5,,,382.0,1.23,,,,0.18,15235.0,2379.0,,,1.23,382.0,,5841.0,,5.47,,,,3.02,3.02,2333646.0,177123731.4,,176.35,3.01,18.59,0.2772,47.54,0.0336,75.9
2024-07-08,79313.0,5956406.3,0.66,3.83,0.31,6.11,0.0,5419741.7,72957.0,72167.0,5479070.7,,,306.0,,,,,0.0,,24.0,,,,306.0,,,1470.0,5.55,0.08,,,3.03,3.03,2336030.0,175435853.0,,178.06,3.02,18.69,0.2759,47.39,0.0329,75.1
2024-07-09,78626.0,5849774.4,0.65,3.76,0.31,5.99,0.0,5318112.0,70109.0,71480.0,5216109.6,,,,,,,,0.22,,2848.0,,,,,,,687.0,5.28,0.06,,,2.91,2.91,2340376.0,174123974.4,,177.12,2.89,18.87,0.279,47.72,0.0326,74.4
2024-07-10,77828.0,5930493.6,0.65,3.71,0.31,5.92,0.0,5385968.4,70299.0,70682.0,5356783.8,,,100.0,0.0,,126.0,,0.0,100.0,36.0,,,0.0,100.0,0.01,126.0,1024.0,5.24,0.1,,,2.91,2.91,2341426.0,178416661.2,,176.64,2.88,19.49,0.2717,46.65,0.0323,76.2
2024-07-11,73723.0,5706160.2,0.61,3.51,0.29,5.74,0.0,5269933.8,66721.0,68087.0,5164205.4,,,163.0,0.01,,,,0.23,163.0,3741.0,,,0.01,163.0,,,2758.0,5.09,0.2,,,2.76,2.76,2348216.0,181751918.4,,180.08,2.75,14.75,0.2831,49.32,0.0305,77.4
2024-07-12,71742.0,5552830.8,0.6,3.44,0.28,5.66,0.0,5116604.4,64138.0,66106.0,4964281.2,,,,0.01,,,,0.2,51.0,2634.0,,,0.01,,,51.0,2032.0,4.97,0.15,,,2.66,2.66,2349300.0,181835820.0,,181.94,2.66,13.25,0.2932,50.81,0.0297,77.4
2024-07-15,71666.0,5647280.8,0.59,3.5,0.28,5.67,0.0,5203164.0,64664.0,66030.0,5095523.2,,,602.0,,,,,0.01,,76.0,,,,602.0,,,76.0,5.01,0.0,,,2.68,2.68,2348140.0,185033432.0,,182.78,2.67,13.5,0.292,50.64,0.0297,78.8
2024-07-16,72243.0,5642178.3,0.6,3.5,0.28,5.79,0.0,5154990.5,64639.0,66005.0,5048305.9,,,,,,,,0.0,,25.0,,,,,,,25.0,5.1,0.0,,,2.68,2.68,2347774.0,183361149.4,,184.42,2.69,13.06,0.2904,50.49,0.0299,78.1
2024-07-17,70969.0,5535582.0,0.59,3.45,0.28,5.63,0.0,5095974.0,64037.0,65333.0,4994886.0,,,,,,,,0.05,,602.0,,,,,,,672.0,5.0,0.07,,,2.66,2.66,2342341.0,182702598.0,,182.45,2.67,13.41,0.2982,51.36,0.0295,78.0
