,EL FP Equity_DX_SI_QTY,EL FP Equity_DX_SHORT_INTEREST_VALUE,EL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EL FP Equity_DX_SI_MV,EL FP Equity_DX_DSS,EL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY,EL FP Equity_DX_BROKER_SI_QTY,EL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EL FP Equity_DX_BROKER_SI_MV_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_INC_x,EL FP Equity_DX_BROKER_SI_MV_INC_x,EL FP Equity_DX_SUPPLY_SI_MV_NEW,EL FP Equity_DX_BROKER_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_NEW,EL FP Equity_DX_SUPPLY_SI_MV_DEC,EL FP Equity_DX_BROKER_SI_QTY_INC,EL FP Equity_DX_SUPPLY_SI_QTY_DEC,EL FP Equity_DX_BROKER_SI_MV_NEW_y,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EL FP Equity_DX_BROKER_SI_MV_INC_y,EL FP Equity_DX_SUPPLY_SI_QTY_INC_y,EL FP Equity_DX_BROKER_SI_MV_ADD,EL FP Equity_DX_SUPPLY_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_DEC,EL FP Equity_DX_SUPPLY_SI_MV,EL FP Equity_DX_BROKER_SI_MV_DEC,EL FP Equity_DX_SUPPLY_SI_MV_RMV,EL FP Equity_DX_BROKER_SI_MV_RMV,EL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EL FP Equity_DX_UTILIZATION_QUANTITY,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EL FP Equity_DX_ACTIVE_UTILIZATION_MV,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EL FP Equity_DX_BROKER_SI_CON_RATIO,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EL FP Equity_DX_DEMAND_SUPPLY_RATIO,EL FP Equity_PX_LAST
2019-03-14,7753884.0,820748621.4,2.74,9.9,1.79,832.35,1.0,572029383.35,2714629.0,5404151.0,287343479.65,,,5972.0,14.37,,,,,135546.0,,,,14.37,5972.0,,152671.0,814.0,280.37,0.12,,,3.92,3.92,66555220.0,7044870037.0,,6887.28,3.91,13.1,0.3144,52.43,0.1119,105.85
2019-03-15,8445778.0,898630779.2,2.99,10.76,1.95,912.66,1.0,579018904.8,3355961.0,5441907.0,357074250.4,,,234426.0,5.92,,,,1.65,55300.0,15994.0,,,5.92,234426.0,,422900.0,17544.0,354.81,1.78,,,4.85,4.85,65834152.0,7004753772.8,,6933.96,4.87,12.08,0.2754,48.06,0.1221,106.4
2019-03-18,8605196.0,905266619.2,3.05,9.88,1.99,928.41,1.0,569781504.8,3542328.0,5416174.0,372652905.6,,,182781.0,0.19,,,,0.03,1592.0,225.0,,,0.19,182781.0,,3811.0,27325.0,374.89,4.0,,,5.1,5.1,65919944.0,6934778108.8,,6938.07,5.13,12.27,0.2704,47.26,0.1239,105.2
2019-03-19,9231158.0,973887169.0,3.27,10.68,2.13,993.39,1.0,637599167.0,4216277.0,6043594.0,444817223.5,,,357730.0,40.35,,267602.0,,27.93,379523.0,262686.0,,,40.35,357730.0,28.17,578905.0,19705.0,444.07,2.12,,,6.08,6.08,65096132.0,6867641926.0,,6854.18,6.08,15.24,0.2431,44.12,0.1332,105.5
2019-03-20,9228243.0,968965515.0,3.27,10.78,2.13,990.35,1.0,651606165.0,4195301.0,6205773.0,440506605.0,,,38671.0,22.65,,,,31.77,221160.0,301736.0,,,22.65,38671.0,,242089.0,58981.0,440.1,6.34,,,6.05,6.05,65152300.0,6840991500.0,,6849.29,6.04,15.59,0.2451,44.34,0.1331,105.0
2019-03-21,9240755.0,906702880.6,3.27,10.81,2.13,974.18,1.0,603482055.88,4150507.0,6150449.0,407247746.84,,,178767.0,4.04,,,,29.55,105269.0,259825.0,,,4.04,178767.0,,36264.0,160593.0,426.15,19.53,,,5.96,5.96,65445860.0,6421547783.2,,6739.2,5.95,16.27,0.252,45.09,0.1328,98.12
2019-03-22,8612516.0,843682067.36,3.05,9.59,1.99,898.25,1.0,601722140.84,3589304.0,6142529.0,351608219.84,,,59990.0,6.96,,,,72.2,80232.0,704005.0,,,6.96,59990.0,,82812.0,88152.0,355.8,9.71,,,5.16,5.16,65946024.0,6460072511.04,,6474.96,5.21,14.55,0.2822,48.88,0.1239,97.96
2019-03-25,8449918.0,819642046.0,2.99,9.34,1.95,876.47,1.0,582801996.0,3413200.0,6008268.0,331080400.0,,,8307.0,2.28,,,,19.79,23581.0,189353.0,,,2.28,8307.0,,4942.0,157842.0,335.02,17.29,,,4.95,4.95,65538368.0,6357221696.0,,6392.21,4.98,14.42,0.2936,50.14,0.1225,97.0
2019-03-26,8328793.0,823051324.26,2.95,9.11,1.92,866.63,1.0,583178126.76,3442184.0,5901418.0,340156622.88,,,168510.0,11.99,,,,43.4,122771.0,441169.0,,,11.99,168510.0,,394382.0,229621.0,337.81,20.14,9.06,,5.02,5.02,65075744.0,6430785022.08,92739.0,6353.06,5.05,10.85,0.2924,50.83,0.1216,98.82
2019-03-27,8429449.0,831143671.4,2.98,9.14,1.95,878.8,1.0,585293149.6,3380040.0,5936036.0,333271944.0,,,61968.0,2.71,,38808.0,,18.18,28110.0,187120.0,,,2.71,61968.0,3.86,63008.0,32300.0,334.19,3.04,,,4.97,4.97,64579960.0,6367584056.0,,6384.86,4.97,10.54,0.2855,50.18,0.124,98.6
2019-03-28,8095901.0,777206496.0,2.87,8.8,1.87,839.37,1.0,542626080.0,3091246.0,5652355.0,296759616.0,,,37009.0,1.86,,,,34.17,22121.0,345983.0,,,1.86,37009.0,,20180.0,305802.0,302.6,33.57,,,4.49,4.49,65726656.0,6309758976.0,,6436.76,4.49,10.52,0.3102,52.63,0.1176,96.0
2019-03-29,8154149.0,794051029.62,2.89,8.76,1.88,842.19,1.0,556891485.48,3148492.0,5718746.0,306600150.96,,,85938.0,8.14,,,,6.48,92647.0,58532.0,,,8.14,85938.0,,29840.0,26256.0,303.19,0.9,,,4.58,4.58,65612684.0,6389363167.92,,6329.18,4.57,10.36,0.308,52.49,0.1186,97.38
2019-04-01,8183363.0,795422883.6,2.9,8.78,1.89,848.64,1.0,557828370.0,3134242.0,5738975.0,304648322.4,0.01,,22587.0,0.65,,54048.0,100.0,3.44,5886.0,36837.0,0.01,,0.65,22587.0,5.25,,39805.0,305.84,4.0,,,4.52,4.52,66166376.0,6431371747.2,,6442.07,4.53,10.17,0.3035,52.05,0.1181,97.2
2019-04-02,8063148.0,780835252.32,2.85,8.63,1.86,835.7,1.0,554289305.76,2990974.0,5723764.0,289645922.16,,,10225.0,1.31,,,,15.14,13085.0,155973.0,,,1.31,10225.0,,2480.0,28296.0,290.74,2.73,,,4.32,4.32,66254808.0,6416115606.72,,6436.35,4.32,10.29,0.3108,52.83,0.1164,96.84
2019-04-03,7990032.0,777110512.32,2.8,8.48,1.83,828.05,1.0,554769775.62,2948929.0,5703987.0,286812834.54,,,55082.0,0.2,,,,9.46,2624.0,97283.0,,,0.2,55082.0,,156.0,22401.0,285.71,2.17,,,4.26,4.26,66277384.0,6446138367.84,,6417.06,4.26,10.42,0.3156,53.33,0.1154,97.26
2019-04-04,8049983.0,782780346.92,2.82,8.52,1.85,834.27,1.0,554071964.16,3018172.0,5697984.0,293487045.28,,,16791.0,1.11,,,,3.33,11360.0,34600.0,,,1.11,16791.0,,87052.0,17363.0,293.07,1.72,,,4.36,4.36,66166452.0,6434025792.48,,6435.37,4.36,10.32,0.3103,52.79,0.1164,97.24
2019-04-05,8062663.0,774821914.3,2.83,8.5,1.85,833.51,1.0,547999582.9,3033134.0,5702389.0,291484177.4,,,15354.0,0.86,,,,1.66,9500.0,15939.0,,,0.86,15354.0,,15547.0,5095.0,293.74,1.42,,,4.38,4.38,66162280.0,6358195108.0,,6419.86,4.38,10.21,0.311,52.89,0.1165,96.1
2019-04-08,8303727.0,800479282.8,2.91,8.56,1.9,854.94,1.0,551403469.2,3256610.0,5719953.0,313937204.0,,,66019.0,3.08,,,,4.39,31000.0,42035.0,,,3.08,66019.0,,199492.0,13436.0,312.92,1.44,,,4.74,4.74,65451232.0,6309498764.8,,6290.53,4.74,11.15,0.3017,51.7,0.1209,96.4
2019-04-09,8370928.0,812482271.68,2.94,8.6,1.92,863.65,1.0,553976453.02,3350092.0,5707567.0,325159929.52,,,79530.0,0.36,,,,2.67,3580.0,29440.0,,,0.36,79530.0,,43392.0,15966.0,323.47,0.96,,,4.89,4.89,65123452.0,6320882251.12,,6289.58,4.89,12.27,0.2967,51.01,0.1223,97.06
2019-04-10,11165801.0,1081519484.86,3.92,11.32,2.56,1155.92,1.0,827561282.26,5882202.0,8543891.0,569750085.72,,,127372.0,297.27,,,,35.97,2859997.0,374320.0,,,297.27,127372.0,,2779058.0,23673.0,571.08,2.28,,,8.63,8.63,62288520.0,6033266047.2,,6041.42,8.64,31.95,0.2607,37.93,0.1638,96.86
2019-04-11,11562714.0,1141702380.36,4.05,11.68,2.65,1189.99,1.0,894113706.42,5956878.0,9055233.0,588182133.72,,,38278.0,43.7,,,,18.53,526089.0,185992.0,,,43.7,38278.0,,222390.0,14747.0,578.03,0.0,,,8.84,8.84,61391280.0,6061774987.2,,5981.59,8.81,34.43,0.2673,36.8,0.1717,98.74
2019-04-12,11487027.0,1160189727.0,4.03,11.42,2.63,1196.46,1.0,908018280.0,5926659.0,8990280.0,598592559.0,,,6478.0,0.69,,,,7.23,5422.0,87147.0,,,0.69,6478.0,,50450.0,70375.0,585.56,0.0,,,8.85,8.85,61066876.0,6167754476.0,,6061.72,8.81,34.65,0.2672,36.6,0.1715,101.0
2019-04-15,11481379.0,1166508106.4,4.03,11.14,2.63,1211.86,1.0,911180194.4,5942982.0,8968309.0,603806971.2,,,68016.0,0.57,,,,16.86,3928.0,175298.0,,,0.57,68016.0,,123605.0,25899.0,600.44,2.07,,,8.86,8.86,61141400.0,6211966240.0,,6154.9,8.89,35.1,0.267,36.15,0.1711,101.6
2019-04-16,11514008.0,1194578330.0,4.04,10.98,2.64,1223.18,1.0,937218051.25,5899587.0,9033427.0,612082151.25,,,26819.0,2.96,,52068.0,,7.43,23050.0,74410.0,,,2.96,26819.0,5.31,4196.0,10000.0,601.32,0.0,,,8.79,8.79,61215684.0,6351127215.0,,6254.94,8.77,35.0,0.2642,35.87,0.1716,103.75
2019-04-17,12962588.0,1388293174.8,4.55,12.26,2.97,1400.61,1.0,1051270573.5,6722202.0,9815785.0,719947834.2,,,68474.0,98.18,,,,2.59,782358.0,26807.0,,,98.18,68474.0,,780948.0,,699.22,,,,10.03,10.03,60303536.0,6458508705.6,,6301.92,9.99,31.31,0.2859,42.11,0.1934,107.1
2019-04-18,13256196.0,1433657597.4,4.65,12.12,3.04,1444.4,1.0,1085074465.65,7002726.0,10033051.0,757344816.9,,,64590.0,24.76,,,,1.39,219267.0,14546.0,,,24.76,64590.0,,230480.0,2001.0,750.81,0.0,,,10.44,10.44,60044688.0,6493833007.2,,6437.72,10.44,30.35,0.2727,41.16,0.1977,108.15
2019-04-19,13254040.0,1433424426.0,4.65,11.88,3.04,1445.43,1.0,1085074465.65,7000570.0,10033051.0,757111645.5,,,9641.0,,,,,1.28,,11797.0,,,,9641.0,,,,755.48,,,,10.44,10.44,60052736.0,6494703398.4,,6469.85,10.46,30.32,0.2723,41.13,0.1977,
2019-04-22,13672322.0,1478661624.3,4.79,12.25,3.14,1504.94,1.0,1117838616.3,7115901.0,10336002.0,769584693.15,,,115331.0,46.13,,,,,302951.0,,,,46.13,115331.0,,,,768.27,,,,10.58,10.58,60133460.0,6503433699.0,,6478.53,10.6,29.36,0.2737,42.05,0.2033,
2019-04-23,13227048.0,1445716346.4,4.64,11.86,3.03,1461.16,1.0,1080698394.3,7246095.0,9887451.0,791998183.5,,,32388.0,29.54,,,,2.73,267981.0,26410.0,,,29.54,32388.0,,124216.0,716532.0,784.47,74.91,,,10.75,10.75,60170768.0,6576664942.4,,6506.19,10.76,30.26,0.2892,43.48,0.1962,109.3
2019-04-24,13399285.0,1435063423.5,4.7,12.36,3.07,1488.9,1.0,1072042404.3,7567683.0,10009733.0,810498849.3,,,394279.0,28.97,,,,17.14,211344.0,164937.0,,,28.97,394279.0,,92246.0,89062.0,828.21,9.44,,,11.24,11.24,59773220.0,6401711862.0,,6483.57,11.33,29.65,0.2845,43.25,0.199,107.1
2019-04-25,13855722.0,1490182901.1,4.86,12.88,3.18,1521.08,1.0,1116495693.9,7759670.0,10381178.0,834552508.5,,,265376.0,33.54,,,,11.81,406402.0,101193.0,,,33.54,265376.0,,27804.0,34957.0,834.21,4.74,,,11.55,11.55,59450480.0,6393899124.0,,6368.8,11.58,28.95,0.2723,42.2,0.2062,107.55
2019-04-26,14489037.0,1562642640.45,5.08,13.73,3.32,1589.22,1.0,1149742905.9,8161994.0,10660574.0,880271052.9,,,294736.0,41.96,,70353.0,,4.03,383991.0,36007.0,,,41.96,294736.0,7.68,143595.0,174948.0,877.28,18.76,,,12.1,12.1,59278648.0,6393202186.8,,6362.92,12.12,27.94,0.2548,40.66,0.2148,107.85
2019-04-29,14387245.0,1563174169.25,5.05,13.8,3.3,1581.27,1.0,1147229808.85,8008521.0,10558949.0,870125806.65,,,22759.0,7.9,,,,18.85,72998.0,176232.0,,,7.9,22759.0,,,174623.0,862.62,18.54,,,11.87,11.87,59433168.0,6457413703.2,,6398.86,11.88,28.09,0.2576,40.95,0.2133,108.65
2019-04-30,14306262.0,1552229427.0,5.02,13.95,3.28,1578.78,1.0,1131965635.5,7895700.0,10432863.0,856683450.0,,,45506.0,7.82,,,,23.57,70134.0,223817.0,,,7.82,45506.0,,65490.0,196220.0,855.69,20.95,,,11.71,11.71,59536332.0,6459692022.0,,6436.5,11.73,28.24,0.262,41.42,0.2122,108.5
2019-05-01,14302835.0,1551857597.5,5.02,15.21,3.28,1580.22,1.0,1131593806.0,7895700.0,10429436.0,856683450.0,,,,5.56,,,,,50621.0,,,,5.56,,,,54048.0,857.01,5.9,,,11.71,11.71,59509596.0,6456791166.0,,6438.99,11.75,28.21,0.2624,41.49,0.2122,
2019-05-02,14211000.0,1519155900.0,4.98,15.11,3.26,1570.6,1.0,1100950699.6,7864997.0,10298884.0,840768179.3,,,43717.0,8.94,,,,9.28,82354.0,85531.0,,,8.94,43717.0,,11111.0,212906.0,854.96,21.41,,,11.66,11.66,59591364.0,6370316811.6,,6427.7,11.74,28.38,0.2554,40.44,0.2107,106.9
2019-05-03,14182177.0,1510401850.5,4.97,14.91,3.25,1564.33,1.0,1095867534.0,7685407.0,10289836.0,818495845.5,,,9221.0,1.09,,,,29.01,12479.0,254720.0,,,1.09,9221.0,,65909.0,21527.0,821.21,2.72,,,11.42,11.42,59632808.0,6350894052.0,,6349.49,11.45,28.41,0.2569,40.63,0.2107,106.5
2019-05-06,14208253.0,1524545546.9,4.98,14.92,3.26,1562.91,1.0,1108747531.5,5119016.0,10333155.0,549270416.8,,,62280.0,9.29,,,,295.55,85982.0,2766391.0,,,9.29,62280.0,,137720.0,42663.0,544.72,4.79,,,7.6,7.6,62224704.0,6676710739.2,,6622.87,7.6,28.39,0.2549,40.38,0.211,107.3
2019-05-07,11110247.0,1175464132.6,3.9,11.67,2.55,1208.12,1.0,771810047.8,4960600.0,7294991.0,524831480.0,,,118862.0,,,,,31.54,,297902.0,,,,118862.0,,20624.0,3038164.0,530.57,349.29,,,7.41,7.41,62016824.0,6561379979.2,,6606.59,7.43,24.18,0.2127,36.79,0.1659,105.8
2019-05-08,10519357.0,1125045231.15,3.69,11.68,2.41,1138.46,1.0,716168857.2,4969805.0,6696296.0,531520644.75,,,103441.0,1.52,,,,12.88,8669.0,117854.0,,,1.52,103441.0,,23618.0,607364.0,525.84,68.31,,,7.44,7.44,61867484.0,6616727413.8,,6549.31,7.43,20.33,0.2156,39.02,0.1574,106.95
2019-05-09,11257360.0,1193280160.0,3.95,12.53,2.58,1220.92,1.0,759018936.0,6403224.0,7160556.0,678741744.0,,,392486.0,53.42,,,,55.58,475356.0,530024.0,,,53.42,392486.0,,1570957.0,11096.0,681.41,1.21,,,9.62,9.62,60169156.0,6377930536.0,,6393.29,9.63,23.34,0.2126,36.95,0.1691,106.0
2019-05-10,11212055.0,1235568461.0,3.93,12.58,2.57,1226.33,1.0,849643212.2,5862845.0,7710011.0,646085519.0,,,129573.0,139.69,,,,75.8,1229710.0,720723.0,,,139.69,129573.0,,50771.0,680255.0,626.54,76.63,,,8.81,8.81,60687840.0,6687799968.0,,6497.48,8.79,12.41,0.1858,36.7,0.1685,110.2
2019-05-13,13041827.0,1439165609.45,4.57,14.31,2.99,1455.1,1.0,969246976.15,6911544.0,8783389.0,762688880.4,,,181169.0,124.2,,76417.0,,4.1,997744.0,47130.0,,,124.2,181169.0,8.43,914660.0,783.0,762.29,0.08,,,10.36,10.36,59813904.0,6600464306.4,,6571.87,10.39,20.16,0.1689,30.86,0.1955,110.35
2019-05-14,13403265.0,1460955885.0,4.7,14.38,3.07,1494.84,1.0,994311080.0,7123128.0,9122120.0,776420952.0,,,58203.0,20.89,,150000.0,,0.1,190559.0,818.0,,,20.89,58203.0,17.17,154199.0,1828.0,785.96,0.21,,,10.65,10.65,59755880.0,6513390920.0,,6549.77,10.71,19.66,0.162,30.05,0.2004,109.0
2019-05-15,14451430.0,1568702726.5,5.07,15.63,3.31,1596.97,1.0,1023185352.8,9171325.0,9425936.0,995547328.75,,,482538.0,29.61,,,,15.17,303816.0,135630.0,,,29.61,482538.0,,1701289.0,,998.97,,,,13.72,13.72,57695616.0,6262859116.8,,6259.67,13.76,18.43,0.1546,28.11,0.2161,108.55
2019-05-16,15662801.0,1722124969.95,5.49,17.01,3.59,1733.89,1.0,1229510487.45,10025412.0,11182451.0,1102294049.4,,5499.0,467897.0,134.18,0.6,550000.0,,2.48,1212076.0,20700.0,,5499.0,134.18,467897.0,62.87,401391.0,5561.0,1092.4,0.6,,,14.91,14.91,57235460.0,6293038827.0,,6220.26,14.94,18.19,0.1495,25.81,0.2329,109.95
2019-05-17,15674249.0,1690965968.88,5.5,16.96,3.59,1743.01,1.0,1251647496.35,9205422.0,11602028.0,993097361.87,,,395619.0,199.9,,7825.0,,159.19,1716888.0,1475979.0,,,199.9,395619.0,0.86,260370.0,1305136.0,1013.0,149.9,,,13.64,13.64,58294632.0,6288928986.68,,6386.89,13.69,20.36,0.1531,25.14,0.2322,109.95
2019-05-20,19051698.0,2027291208.47,6.68,20.39,4.37,2123.22,1.0,1466934439.2,11754474.0,13785682.0,1250793593.33,,,306620.0,297.42,,,,182.42,2610271.0,1657546.0,,,297.42,306620.0,,3899978.0,426617.0,1289.83,47.48,,,17.31,17.31,56143440.0,5974223521.98,,6133.28,17.38,20.76,0.1832,29.3,0.2806,108.45
2019-05-21,19123744.0,2049109169.6,6.71,20.41,4.39,2110.49,1.0,1463291081.95,12312640.0,13656473.0,1319299376.0,,,207110.0,,,75000.0,,10.59,,87530.0,,,,207110.0,8.35,438586.0,204209.0,1333.78,24.45,,,18.09,18.09,55736616.0,5972178404.4,,6001.31,18.18,20.87,0.1827,29.08,0.281,107.15
2019-05-22,18966538.0,2025626258.4,6.65,20.32,4.35,2077.3,1.0,1309455362.4,12192604.0,12260818.0,1302170107.2,,,37461.0,,,,,18.69,,169575.0,,,,37461.0,,12078.0,1395655.0,1307.29,151.93,,,17.9,17.9,55908844.0,5971064539.2,,5968.91,17.97,21.21,0.1843,29.25,0.2785,106.8
2019-05-23,19209952.0,2034333916.8,6.74,20.98,4.41,2092.09,1.0,1442434565.7,12434174.0,13620723.0,1316779026.6,,,90903.0,3.37,,1348542.0,,4.52,38893.0,38286.0,,,3.37,90903.0,143.75,188953.0,27530.0,1325.02,2.73,,,18.23,18.23,55779032.0,5906999488.8,,5918.61,18.29,21.09,0.1828,28.86,0.2816,105.9
2019-05-24,19318644.0,2049708128.4,6.77,20.87,4.43,2096.87,1.0,1428670345.9,12601560.0,13465319.0,1337025516.0,,,26235.0,1.9,,4723.0,,24.46,15500.0,220480.0,,,1.9,26235.0,0.5,361631.0,175627.0,1332.39,20.05,,,18.47,18.47,55614736.0,5900723489.6,,5867.47,18.51,21.05,0.18,28.8,0.2832,106.1
2019-05-27,20290744.0,2154877012.8,7.11,21.96,4.65,2202.45,1.0,1430292466.8,12458624.0,13467914.0,1323105868.8,,,219489.0,5.75,,,,90.08,53694.0,854010.0,,,5.75,219489.0,,491585.0,51099.0,1322.71,4.28,,,18.26,18.26,55779008.0,5923730649.6,,5903.56,18.3,20.07,0.1758,27.37,0.2974,106.2
2019-05-28,18225844.0,1895487776.0,6.39,20.0,4.18,1982.7,1.0,1344045768.0,12114024.0,12923517.0,1259858496.0,,,57980.0,26.66,,,,78.71,244372.0,738330.0,,,26.66,57980.0,,335750.0,788769.0,1284.59,83.47,,,17.81,17.81,55907664.0,5814397056.0,,5888.69,17.91,22.28,0.1877,31.7,0.2679,104.0
2019-05-29,18041368.0,1861869177.6,6.33,19.58,4.14,1936.59,1.0,1323059500.8,11861843.0,12820344.0,1224142197.6,,,90981.0,0.0,,,,88.81,69763.0,830670.0,,,0.0,90981.0,,487508.0,172936.0,1235.14,23.18,,,17.42,17.42,56218428.0,5801741769.6,,5840.92,17.46,22.83,0.192,32.17,0.265,103.2
2019-05-30,17332088.0,1796470921.2,6.08,19.16,3.97,1849.87,1.0,1260360471.45,11655474.0,12159773.0,1208089880.1,,,16347.0,1.52,,16800.0,,29.93,19415.0,277272.0,,,1.52,16347.0,1.74,54556.0,696786.0,1204.18,80.77,,,17.28,17.28,55779904.0,5781587049.6,,5766.55,17.27,23.89,0.1849,29.84,0.257,103.65
2019-05-31,14911807.0,1538152892.05,5.23,16.93,3.42,1586.67,1.0,994306379.3,8965802.0,9639422.0,924822476.3,,,166162.0,9.17,,237556.0,,329.7,86563.0,3251703.0,,,9.17,166162.0,24.5,395869.0,2844470.0,932.27,307.06,,,13.32,13.32,58364608.0,6020309315.2,,6026.9,13.4,18.38,0.1588,27.95,0.2215,103.15
2019-06-03,11556315.0,1213413075.0,4.05,13.14,2.65,1230.37,1.0,762580455.0,6481142.0,7262671.0,680519910.0,,,39579.0,18.73,,,,269.86,166138.0,2606116.0,,,18.73,39579.0,,81877.0,2542889.0,668.82,274.33,,,9.51,9.51,61695104.0,6477985920.0,,6377.31,9.49,19.86,0.1913,36.02,0.1695,105.0
2019-06-04,11620836.0,1203337567.8,4.07,13.7,2.66,1246.41,1.0,750080061.05,6516994.0,7243651.0,674834728.7,,,47217.0,2.87,,,,6.52,35988.0,86244.0,,,2.87,47217.0,,74879.0,55008.0,682.5,5.14,,,9.55,9.55,61700384.0,6389074763.2,,6442.0,9.58,20.74,0.1905,35.57,0.1704,103.55
2019-06-05,11004625.0,1165389787.5,3.86,13.19,2.52,1178.95,1.0,738310866.6,6005568.0,6971774.0,635989651.2,,,73805.0,16.83,,,,77.74,141717.0,727213.0,,,16.83,73805.0,,141982.0,413594.0,625.55,44.8,,,8.84,8.84,61905584.0,6555801345.6,,6455.85,8.83,19.27,0.2011,37.8,0.162,105.9
2019-06-06,10157978.0,1073698274.6,3.55,12.39,2.33,1098.95,1.0,752604611.5,4631443.0,7120195.0,489543525.1,,,7150.0,32.05,,,,146.1,303165.0,1418300.0,,,32.05,7150.0,,37025.0,154744.0,489.89,16.45,,,6.87,6.87,62792572.0,6637174860.4,,6642.18,6.87,9.62,0.1997,40.7,0.1507,105.7
2019-06-07,9429014.0,1008904498.0,3.29,11.64,2.16,1021.68,1.0,723098617.0,3982682.0,6757931.0,426146974.0,,,,15.15,,,,79.01,144571.0,744563.0,,,15.15,,,95802.0,506835.0,421.56,54.43,,,5.87,5.87,63864816.0,6833535312.0,,6764.14,5.87,10.34,0.2255,43.83,0.139,107.0
2019-06-10,9500211.0,1014622534.8,3.32,11.71,2.18,1033.99,1.0,719347128.0,4090685.0,6735460.0,436885158.0,,,,2.41,,,,8.58,20573.0,83610.0,,,2.41,,,191613.0,43044.0,436.77,4.36,,,5.99,5.99,64180628.0,6854491070.4,,6868.81,5.98,10.17,0.2219,43.26,0.1392,106.8
2019-06-11,9383980.0,1001739865.0,3.28,11.76,2.15,1021.05,1.0,714874219.5,3980774.0,6696714.0,424947624.5,,,1264.0,0.14,,,,11.86,1465.0,111528.0,,,0.14,1264.0,,353.0,40211.0,425.17,4.24,,,5.81,5.81,64539528.0,6889594614.0,,6889.16,5.81,10.04,0.2259,43.83,0.137,106.75
2019-06-12,9436084.0,995506862.0,3.3,11.85,2.16,1024.29,1.0,715777199.0,3950523.0,6784618.0,416780176.5,,,,11.14,,,,4.52,105749.0,42300.0,,,11.14,,,12049.0,17845.0,421.14,1.93,,,5.76,5.76,64641732.0,6819702726.0,,6885.4,5.76,9.88,0.2248,43.68,0.1376,105.5
2019-06-13,9234765.0,966418157.25,3.23,11.76,2.12,999.86,1.0,713480990.95,3613701.0,6817783.0,378173809.65,,,11400.0,2.56,,14000.0,,37.75,26765.0,348222.0,,,2.56,11400.0,1.47,,7600.0,381.73,0.87,,,5.29,5.29,64705772.0,6771459039.8,,6827.23,5.3,9.93,0.2263,43.92,0.1352,104.65
2019-06-14,8891179.0,946021445.6,3.11,11.49,2.04,962.31,1.0,690380868.8,3562800.0,6488542.0,379081920.0,,,46104.0,5.02,,,,10.12,41325.0,95131.0,,,5.02,46104.0,,2896.0,174394.0,374.92,18.75,,,5.22,5.22,64723648.0,6886596147.2,,6818.62,5.21,8.56,0.2394,45.66,0.1302,106.4
2019-06-17,8834159.0,943046473.25,3.09,11.48,2.03,961.02,1.0,695610434.75,3500010.0,6516257.0,373626067.5,,,13450.0,5.2,,,,32.03,40638.0,310551.0,,,5.2,13450.0,,234311.0,12923.0,372.64,1.13,,,5.12,5.12,64872048.0,6925091124.0,,6910.62,5.12,8.46,0.2398,45.81,0.1292,106.75
2019-06-18,8780217.0,965823870.0,3.07,11.44,2.01,963.67,1.0,718180650.0,3453327.0,6528915.0,379865970.0,,,6859.0,2.39,,,,8.04,21313.0,75593.0,,,2.39,6859.0,,22051.0,8655.0,372.28,0.88,,,5.07,5.07,64593744.0,7105311840.0,,6959.58,5.08,8.72,0.2389,45.68,0.129,110.0
2019-06-19,9008757.0,1005377281.2,3.15,11.68,2.07,999.4,1.0,742211424.0,3579222.0,6650640.0,399441175.2,,,152287.0,11.09,,69824.0,,2.62,73993.0,26392.0,,,11.09,152287.0,7.45,,22092.0,395.02,2.28,,,5.28,5.28,64252352.0,7170562483.2,,7085.78,5.28,8.78,0.2261,44.14,0.1328,111.6
2019-06-20,8591267.0,967376664.2,3.0,11.23,1.97,958.72,1.0,713296903.6,3514952.0,6334786.0,395783595.2,,,50396.0,20.36,,,,26.42,172016.0,248818.0,,,20.36,50396.0,,134152.0,487870.0,392.87,53.36,,,5.18,5.18,64311144.0,7241434814.4,,7175.5,5.19,6.99,0.2353,45.64,0.1267,112.6
