,CE8 FP Equity_DX_SI_QTY,CE8 FP Equity_DX_SHORT_INTEREST_VALUE,CE8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CE8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CE8 FP Equity_DX_SI_MV,CE8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CE8 FP Equity_DX_SUPPLY_SI_QTY,CE8 FP Equity_DX_BROKER_SI_QTY,CE8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CE8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CE8 FP Equity_DX_BROKER_SI_MV_INC_x,CE8 FP Equity_DX_BROKER_SI_QTY_ADD,CE8 FP Equity_DX_SUPPLY_SI_MV_DEC,CE8 FP Equity_DX_BROKER_SI_QTY_INC,CE8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CE8 FP Equity_DX_BROKER_SI_MV_INC_y,CE8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CE8 FP Equity_DX_BROKER_SI_MV_ADD,CE8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CE8 FP Equity_DX_BROKER_SI_QTY_DEC,CE8 FP Equity_DX_SUPPLY_SI_MV,CE8 FP Equity_DX_BROKER_SI_MV_DEC,CE8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CE8 FP Equity_DX_UTILIZATION_QUANTITY,CE8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CE8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CE8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CE8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CE8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CE8 FP Equity_DX_BROKER_SI_CON_RATIO,CE8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CE8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-02-17,2000.0,889871.8,10.22,0.21,0.86,444935.9,1000.0,1000.0,444935.9,300.0,0.38,,,900.0,,0.38,300.0,,600.0,,0.45,,100.0,54.44,0.0,0.0,0.0,100.0,31.15,0.5711,68.85,1.0887
2022-02-18,1900.0,834575.0,9.78,0.2,0.82,395325.0,1000.0,900.0,439250.0,,,,,,,,,,,100.0,0.45,0.04,100.0,54.44,0.0,0.0,0.0,100.0,32.48,0.5614,67.52,1.0343
2022-02-21,1800.0,782010.0,9.35,0.19,0.77,391005.0,900.0,900.0,391005.0,,,,0.05,,100.0,,,,,,0.39,,100.0,51.81,0.0,0.0,0.0,100.0,34.32,0.5492,65.68,1.0363
2022-02-22,1800.0,784710.0,9.14,0.19,0.76,392355.0,900.0,900.0,392355.0,,,,,,,,,,,,0.39,,100.0,51.81,0.0,0.0,0.0,100.0,34.08,0.5507,65.92,1.0363
2022-02-23,2800.0,1209940.48,13.86,0.3,1.21,604970.24,1400.0,1400.0,604970.24,300.0,0.13,200.0,,300.0,,0.13,300.0,0.09,200.0,,0.62,,100.0,68.73,0.0,0.0,0.0,100.0,23.63,0.5317,68.54,1.3746
2022-02-24,2800.0,1201200.0,11.09,0.3,1.19,600600.0,1400.0,1400.0,600600.0,,,,,,,,,,,,0.61,,100.0,68.73,0.0,0.0,0.0,100.0,23.49,0.5331,68.69,1.3746
2022-02-25,600.0,265410.0,2.01,0.06,0.26,0.0,600.0,0.0,265410.0,,,,0.34,,800.0,,,,,1400.0,0.26,0.58,100.0,41.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4175
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.26,,600.0,,,,,,0.0,,0.0,0.0,837.0,373176.45,0.36,0.0,,0.0,,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,371209.58,0.36,0.0,,0.0,,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,376022.25,0.36,0.0,,0.0,,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,376662.05,0.36,0.0,,0.0,,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,375266.27,0.36,0.0,,0.0,,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,373678.65,0.36,0.0,,0.0,,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,364471.65,0.36,0.0,,0.0,,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,367228.39,0.36,0.0,,0.0,,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,365183.1,0.36,0.0,,0.0,,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,369684.4,0.36,0.0,,0.0,,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,363809.83,0.36,0.0,,0.0,,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,367987.05,0.36,0.0,,0.0,,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,374431.95,0.36,0.0,,0.0,,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,375603.75,0.36,0.0,,0.0,,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,382132.35,0.36,0.0,,0.0,,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,385271.1,0.36,0.0,,0.0,,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,389422.7,0.36,0.0,,0.0,,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,389456.1,0.36,0.0,,0.0,,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,389288.7,0.36,0.0,,0.0,,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,391799.7,0.36,0.0,,0.0,,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,392804.1,0.36,0.0,,0.0,,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,394645.5,0.36,0.0,,0.0,,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,392971.5,0.36,0.0,,0.0,,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,393348.15,0.36,0.0,,0.0,,0.0
2022-04-01,400.0,186800.0,0.41,0.04,0.15,186800.0,0.0,400.0,0.0,,,400.0,,,,,,0.15,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4779
2022-04-04,400.0,189303.76,0.41,0.04,0.15,189303.76,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4779
2022-04-05,800.0,379840.0,0.82,0.09,0.34,189920.0,400.0,400.0,189920.0,,,,,,,,,,400.0,,0.19,,100.0,32.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.6467
2022-04-06,800.0,372122.56,0.83,0.09,0.34,186061.28,400.0,400.0,186061.28,,,,,,,,,,,,0.19,,100.0,32.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.6467
2022-04-07,800.0,371388.48,0.87,0.08,0.33,185694.24,400.0,400.0,185694.24,,,,,,,,,,,,0.19,,100.0,32.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.6467
2022-04-08,400.0,188100.0,0.46,0.04,0.19,0.0,400.0,0.0,188100.0,,,,,,,,,,,400.0,0.19,0.15,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-05-06,400.0,176956.36,1.35,0.04,0.18,176956.36,0.0,400.0,0.0,,,400.0,,,,,,0.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-09,800.0,344873.2,2.69,0.08,0.35,172436.6,400.0,400.0,172436.6,,,,,,,,,,400.0,,0.18,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-10,800.0,342096.8,2.65,0.08,0.35,171048.4,400.0,400.0,171048.4,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-11,800.0,345846.64,2.6,0.08,0.35,172923.32,400.0,400.0,172923.32,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-12,800.0,342562.72,2.56,0.08,0.35,171281.36,400.0,400.0,171281.36,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-13,800.0,350660.72,2.51,0.08,0.35,175330.36,400.0,400.0,175330.36,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-16,800.0,349631.68,3.66,0.08,0.35,174815.84,400.0,400.0,174815.84,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-17,800.0,350888.8,3.72,0.08,0.35,175444.4,400.0,400.0,175444.4,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-18,800.0,344909.76,3.62,0.08,0.35,172454.88,400.0,400.0,172454.88,,,,,,,,,,,,0.18,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-19,800.0,338068.32,3.54,0.08,0.35,169034.16,400.0,400.0,169034.16,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-20,800.0,336560.08,3.37,0.08,0.35,168280.04,400.0,400.0,168280.04,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-23,800.0,339699.76,3.34,0.08,0.35,169849.88,400.0,400.0,169849.88,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-17,400.0,160278.76,2.56,0.04,0.18,160278.76,0.0,400.0,0.0,,,400.0,,,,,,0.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-06-20,800.0,320874.8,5.07,0.08,0.34,160437.4,400.0,400.0,160437.4,,,,,,,,,,400.0,,0.16,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-21,800.0,325212.4,5.34,0.08,0.34,162606.2,400.0,400.0,162606.2,,,,,,,,,,,,0.16,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-22,800.0,325569.76,5.53,0.08,0.34,162784.88,400.0,400.0,162784.88,,,,,,,,,,,,0.16,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-23,800.0,326816.96,1.72,0.08,0.34,163408.48,400.0,400.0,163408.48,,,,,,,,,,,,0.16,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-24,800.0,332891.52,1.69,0.08,0.34,166445.76,400.0,400.0,166445.76,,,,,,,,,,,,0.16,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-27,800.0,335333.92,1.62,0.08,0.34,167666.96,400.0,400.0,167666.96,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-05,400.0,166672.16,0.5,0.04,0.18,166672.16,0.0,400.0,0.0,,,400.0,,,,,,0.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-06,800.0,340649.6,1.0,0.08,0.35,170324.8,400.0,400.0,170324.8,,,,,,,,,,400.0,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-07,800.0,347774.32,0.68,0.08,0.35,173887.16,400.0,400.0,173887.16,,,,,,,,,,,,0.17,,100.0,32.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.6467
2022-07-08,800.0,350047.12,0.68,0.08,0.35,175023.56,400.0,400.0,175023.56,,,,,,,,,,,,0.17,,100.0,32.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.6467
2022-07-11,1500.0,651540.75,1.27,0.15,0.65,325770.38,750.0,750.0,325770.38,,0.14,,0.18,350.0,400.0,0.14,,,750.0,,0.33,,100.0,89.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.7921
2022-07-12,1500.0,651423.3,1.26,0.15,0.65,325711.65,750.0,750.0,325711.65,,,,,,,,,,,,0.32,,100.0,89.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.7921
2022-07-15,800.0,346270.16,0.52,0.08,0.35,173135.08,400.0,400.0,173135.08,,,400.0,,,,,,0.18,400.0,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-18,2318.0,1006248.2,1.51,0.24,1.0,503124.1,1159.0,1159.0,503124.1,,0.33,,,759.0,,0.33,,,759.0,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,32.34,0.5624,67.66,2.0
2022-07-19,1518.0,657790.54,0.99,0.16,0.66,328895.27,759.0,759.0,328895.27,,,,0.17,,400.0,,,,,400.0,0.33,0.17,100.0,100.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,2.0
2022-07-20,1518.0,669627.29,0.99,0.16,0.65,334813.65,759.0,759.0,334813.65,,,,,,,,,,,,0.33,,100.0,100.0,0.0,0.0,0.0,100.0,49.85,0.5,50.15,2.0
2022-07-21,1518.0,670909.85,0.98,0.16,0.67,335454.93,759.0,759.0,335454.93,,,,,,,,,,,,0.34,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
2022-07-22,1518.0,670311.46,0.98,0.16,0.67,335155.73,759.0,759.0,335155.73,,,,,,,,,,,,0.34,,100.0,100.0,0.0,0.0,0.0,100.0,49.95,0.5,50.05,2.0
2022-07-25,1518.0,670006.64,0.98,0.16,0.67,335003.32,759.0,759.0,335003.32,,,,,,,,,,,,0.34,,100.0,100.0,0.0,0.0,0.0,100.0,49.78,0.5,50.22,2.0
2022-11-11,200.0,87267.88,2.07,0.02,0.09,43633.94,100.0,100.0,43633.94,,,100.0,,,,,,0.04,100.0,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-14,200.0,87649.86,2.03,0.02,0.09,43824.93,100.0,100.0,43824.93,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-15,200.0,88274.5,2.19,0.02,0.09,44137.25,100.0,100.0,44137.25,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-16,200.0,86907.36,2.14,0.02,0.09,43453.68,100.0,100.0,43453.68,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-17,200.0,86443.14,2.13,0.02,0.09,43221.57,100.0,100.0,43221.57,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-18,200.0,87024.72,2.12,0.02,0.09,43512.36,100.0,100.0,43512.36,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-21,200.0,87393.82,2.21,0.02,0.09,43696.91,100.0,100.0,43696.91,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-22,200.0,87990.04,2.32,0.02,0.09,43995.02,100.0,100.0,43995.02,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-23,200.0,88346.94,2.43,0.02,0.09,44173.47,100.0,100.0,44173.47,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-24,200.0,88421.52,2.37,0.02,0.09,44210.76,100.0,100.0,44210.76,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-25,200.0,88209.68,3.79,0.02,0.09,44104.84,100.0,100.0,44104.84,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-28,200.0,87480.32,3.83,0.02,0.09,43740.16,100.0,100.0,43740.16,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-29,200.0,86769.6,3.49,0.02,0.09,43384.8,100.0,100.0,43384.8,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-30,200.0,87386.1,3.11,0.02,0.09,43693.05,100.0,100.0,43693.05,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-01,200.0,88278.74,3.11,0.02,0.09,44139.37,100.0,100.0,44139.37,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-02,200.0,87923.14,3.18,0.02,0.09,43961.57,100.0,100.0,43961.57,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-05,400.0,174513.32,6.33,0.04,0.18,87256.66,200.0,200.0,87256.66,100.0,0.04,,,100.0,,0.04,100.0,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-06,400.0,171274.88,6.31,0.04,0.18,85637.44,200.0,200.0,85637.44,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-07,400.0,170562.16,6.36,0.04,0.17,85281.08,200.0,200.0,85281.08,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-08,400.0,171307.2,6.29,0.04,0.17,85653.6,200.0,200.0,85653.6,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-09,400.0,171602.32,6.08,0.04,0.17,85801.16,200.0,200.0,85801.16,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-12,400.0,170401.96,6.17,0.04,0.18,85200.98,200.0,200.0,85200.98,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-13,400.0,173230.8,6.17,0.04,0.17,86615.4,200.0,200.0,86615.4,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-14,400.0,172970.44,5.87,0.04,0.18,86485.22,200.0,200.0,86485.22,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-17,600.0,261752.4,5.96,0.06,0.27,130876.2,300.0,300.0,130876.2,,,300.0,,,,,,0.13,300.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-20,600.0,261752.4,6.14,0.06,0.26,130876.2,300.0,300.0,130876.2,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-21,600.0,258941.58,6.36,0.06,0.26,129470.79,300.0,300.0,129470.79,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-22,600.0,258117.24,6.21,0.06,0.26,129058.62,300.0,300.0,129058.62,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-23,600.0,259608.12,6.2,0.06,0.26,129804.06,300.0,300.0,129804.06,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-24,600.0,260206.74,6.01,0.06,0.26,130103.37,300.0,300.0,130103.37,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-27,600.0,259691.7,6.19,0.06,0.26,129845.85,300.0,300.0,129845.85,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-28,600.0,258517.74,6.41,0.06,0.26,129258.87,300.0,300.0,129258.87,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-01,600.0,254847.96,6.41,0.06,0.26,127423.98,300.0,300.0,127423.98,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-02,600.0,256194.9,6.35,0.06,0.26,128097.45,300.0,300.0,128097.45,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-03,600.0,260492.4,6.71,0.06,0.26,130246.2,300.0,300.0,130246.2,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,360674.26,0.36,0.0,,0.0,,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,360800.32,0.36,0.0,,0.0,,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,364095.0,0.36,0.0,,0.0,,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,364735.72,0.36,0.0,,0.0,,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,364615.87,0.36,0.0,,0.0,,0.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,364197.62,0.36,0.0,,0.0,,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,365612.73,0.36,0.0,,0.0,,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,371378.74,0.36,0.0,,0.0,,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,371219.13,0.36,0.0,,0.0,,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,372384.56,0.36,0.0,,0.0,,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,371955.6,0.36,0.0,,0.0,,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,366232.11,0.36,0.0,,0.0,,0.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,368864.81,0.36,0.0,,0.0,,0.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,373904.22,0.36,0.0,,0.0,,0.0
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,375816.1,0.36,0.0,,0.0,,0.0
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,374112.55,0.36,0.0,,0.0,,0.0
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,372728.15,0.36,0.0,,0.0,,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,374122.43,0.36,0.0,,0.0,,0.0
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,381384.66,0.36,0.0,,0.0,,0.0
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,382759.68,0.36,0.0,,0.0,,0.0
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,383117.5,0.36,0.0,,0.0,,0.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,382380.1,0.36,0.0,,0.0,,0.0
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,380024.2,0.36,0.0,,0.0,,0.0
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,382569.43,0.36,0.0,,0.0,,0.0
2023-07-06,800.0,367241.92,13.9,0.08,0.37,183620.96,400.0,400.0,183620.96,,,400.0,,,,,,0.19,400.0,,0.19,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-07,800.0,366872.8,16.37,0.08,0.37,183436.4,400.0,400.0,183436.4,,,,,,,,,,,,0.18,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-10,800.0,364812.32,15.6,0.08,0.37,182406.16,400.0,400.0,182406.16,,,,,,,,,,,,0.18,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
