,AASI FP Equity_DX_SI_QTY,AASI FP Equity_DX_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AASI FP Equity_DX_SI_MV,AASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY,AASI FP Equity_DX_BROKER_SI_QTY,AASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AASI FP Equity_DX_BROKER_SI_MV_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AASI FP Equity_DX_BROKER_SI_MV_INC_x,AASI FP Equity_DX_SUPPLY_SI_MV_NEW,AASI FP Equity_DX_BROKER_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_NEW,AASI FP Equity_DX_SUPPLY_SI_MV_DEC,AASI FP Equity_DX_BROKER_SI_QTY_INC,AASI FP Equity_DX_SUPPLY_SI_QTY_DEC,AASI FP Equity_DX_BROKER_SI_MV_NEW_y,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AASI FP Equity_DX_BROKER_SI_MV_INC_y,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AASI FP Equity_DX_BROKER_SI_MV_ADD,AASI FP Equity_DX_SUPPLY_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_DEC,AASI FP Equity_DX_SUPPLY_SI_MV,AASI FP Equity_DX_BROKER_SI_MV_DEC,AASI FP Equity_DX_SUPPLY_SI_MV_RMV,AASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AASI FP Equity_DX_UTILIZATION_QUANTITY,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AASI FP Equity_DX_ACTIVE_UTILIZATION_MV,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AASI FP Equity_DX_BROKER_SI_CON_RATIO,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1108979.0,28744735.76,,29.32,0.0,,0.0,,0.0
2017-04-19,250000.0,6457499.98,3.73,0.94,6.46,6457499.98,0.0,250000.0,0.0,,,,,,250000.0,,,,,,,,,6.46,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2254
2017-04-20,250000.0,6474999.9,5.84,0.94,6.46,6474999.9,0.0,250000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2254
2017-04-21,326400.0,8545152.1,7.91,1.22,8.56,8545152.1,0.0,326400.0,0.0,,,,,,76400.0,,,,,,,,,2.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.72,0.6153,76.69,0.2943
2017-04-24,326400.0,8502719.75,9.05,1.22,8.53,8502719.75,0.0,326400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.75,0.6129,76.5,0.2943
2017-04-25,326400.0,8568000.0,10.11,1.18,8.54,8568000.0,0.0,326400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.64,0.6158,76.73,0.2943
2017-04-26,326400.0,8616959.88,9.86,1.15,8.63,8616959.88,0.0,326400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.65,0.6154,76.7,0.2943
2017-04-27,326400.0,8594111.98,4.79,1.15,8.6,8594111.98,0.0,326400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.73,0.6134,76.55,0.2943
2017-04-28,326400.0,8558207.78,4.68,1.15,8.59,8558207.78,0.0,326400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.71,0.6145,76.63,0.2943
2017-05-01,326400.0,8558207.78,4.72,1.15,8.56,8558207.78,0.0,326400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.75,0.6136,76.56,0.2943
2017-05-02,346400.0,9179600.0,5.01,1.22,9.18,9179600.0,0.0,346400.0,0.0,,,,0.62,,,,,20000.0,,,,0.62,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.94,0.6343,78.13,0.3124
2017-05-03,568100.0,14992158.65,8.3,2.0,14.96,14992158.65,73900.0,568100.0,1950220.95,,,,5.79,,,,,221700.0,,,,5.79,,,73900.0,,1.95,,,6.77,6.66,1017414.0,26849554.84,,26.88,6.77,19.79,0.5834,73.46,0.5123
2017-05-04,568100.0,14918306.13,8.28,1.93,14.95,14918306.13,73900.0,568100.0,1940614.02,,,,,,,,,,,,,,,,,,1.95,,,6.77,6.66,1017414.0,26717291.87,,26.88,6.77,19.8,0.5832,73.45,0.5123
2017-05-05,744200.0,19423620.28,10.7,2.52,19.45,19423620.28,343900.0,744200.0,8975790.13,,,270000.0,4.55,,,,,176100.0,,,,4.55,270000.0,,,,9.04,,,31.51,31.01,747414.0,19507505.69,,19.64,31.51,15.06,0.6618,79.78,0.6711
2017-05-08,824204.0,21833163.77,11.59,2.78,21.76,21833163.77,337000.0,824204.0,8927129.92,,,,2.24,,,,0.3,80004.0,6900.0,,,2.24,,,,,8.79,,,30.88,30.39,754314.0,19981777.69,,19.67,30.88,13.44,0.6923,81.98,0.7432
2017-05-09,1029400.0,27659978.86,14.53,3.48,27.51,27659978.86,393000.0,1029400.0,10559910.33,,,56000.0,5.68,,,,,205196.0,,,,5.68,56000.0,,,,10.39,,,36.01,35.44,698314.0,18763697.77,,18.46,36.01,15.88,0.6006,75.35,0.9282
2017-05-10,1095567.0,29481707.8,15.44,3.7,29.47,29481707.8,393000.0,1095567.0,10575629.94,,,,1.86,,,,,66167.0,,,,1.86,,,,,10.56,,,36.01,35.44,698314.0,18791629.63,,18.77,36.01,20.17,0.5589,71.51,0.9879
2017-05-11,1095567.0,29481707.8,15.5,3.7,29.46,29481707.8,393000.0,1095567.0,10575629.94,,,,,,,,,,,,,,,,,,10.57,,,36.01,35.44,698314.0,18791629.63,,18.78,36.01,20.19,0.5586,71.48,0.9879
2017-05-12,1470567.0,39617075.77,20.71,4.85,39.66,39617075.77,768000.0,1470567.0,20689920.41,,,375000.0,,,375000.0,,,,,,,,375000.0,10.11,,,20.7,,,70.37,69.25,323314.0,8710079.33,,8.71,70.37,25.48,0.3752,53.27,1.3261
2017-05-15,1116500.0,30156665.26,16.09,3.68,30.11,30156665.26,768000.0,1116500.0,20743680.18,,,,,,,,,,,,,,,,,354067.0,20.69,9.43,,70.37,69.25,323314.0,8732711.21,,8.71,70.37,33.55,0.3065,38.49,1.0068
2017-05-16,1164668.0,31131575.11,12.46,3.84,31.31,31131575.11,689000.0,1164668.0,18416969.68,,,,5.31,,,,1.87,198468.0,79000.0,,,5.31,,,,150300.0,18.63,3.96,,63.13,62.13,402314.0,10753853.04,,10.88,63.13,32.38,0.4033,53.62,1.0502
2017-05-17,978200.0,25726659.25,10.93,3.25,26.01,25726659.25,689000.0,978200.0,18120699.47,,,,,,,,,,,,,,,,,186468.0,18.46,5.07,,63.13,62.13,402314.0,10580857.89,,10.78,63.13,38.62,0.3644,44.68,0.8821
2017-05-18,1282400.0,33675824.29,14.43,4.24,33.64,23828324.21,681000.0,907400.0,17883060.16,,,,1.47,,,,0.6,59000.0,8000.0,,,1.47,,,,129800.0,17.87,3.5,,62.4,61.41,410314.0,10774845.73,,10.77,62.4,38.95,0.4945,58.52,1.1564
2017-05-19,953000.0,25197320.51,9.84,3.13,25.06,15282320.31,625000.0,578000.0,16525000.33,,,,1.33,,,,1.34,45600.0,56000.0,,,1.33,,,,375000.0,16.43,9.78,,57.27,56.36,466314.0,12329342.41,,12.26,57.27,39.34,0.4575,54.84,0.8593
2017-05-22,953000.0,25292620.87,9.25,3.13,25.13,15340120.53,625000.0,578000.0,16587500.57,,,,,,,,,,,,,,,,,,16.32,,,57.27,56.36,466314.0,12375973.99,,12.18,57.27,38.98,0.4588,55.21,0.8593
2017-05-23,578000.0,15253419.65,5.1,1.9,15.25,15253419.65,250000.0,578000.0,6597499.85,,,,,,,,9.76,,375000.0,,,,,,,,6.63,,,22.91,22.54,841314.0,22202275.95,,22.31,22.91,6.78,0.8226,90.4,0.5212
2017-05-24,651600.0,17293464.6,5.69,2.14,17.34,17293464.6,250000.0,651600.0,6635000.23,,,,1.95,,,,,73600.0,,,,1.95,,,,,6.62,,,22.91,22.54,841314.0,22328474.33,,22.29,22.91,11.58,0.6652,80.32,0.5876
2017-05-25,651600.0,17410751.55,5.67,2.14,17.36,17410751.55,250000.0,651600.0,6679999.83,,,,,,,,,,,,,,,,,,6.63,,,22.91,22.54,841314.0,22479909.5,,22.31,22.91,11.51,0.6661,80.39,0.5876
2017-05-26,596400.0,16031231.5,5.21,1.96,15.96,16031231.5,250000.0,596400.0,6719999.79,,,,,,,,,,,,,,,,,55200.0,6.69,1.47,,22.91,22.54,841314.0,22614519.61,,22.5,22.91,10.04,0.716,83.79,0.5378
2017-05-29,573600.0,15406896.35,5.01,1.88,15.39,15406896.35,250000.0,573600.0,6715000.15,,,,,,,,,,,,,,,,,22800.0,6.71,0.62,,22.91,22.54,841314.0,22597694.55,,22.6,22.91,6.42,0.768,87.16,0.5172
2017-05-30,573600.0,15338063.87,5.28,1.88,15.36,15338063.87,250000.0,573600.0,6684999.94,,,,,,,,,,,,,,,,,,6.72,,,22.91,22.54,841314.0,22496736.17,,22.62,22.91,6.44,0.7673,87.12,0.5172
2017-05-31,573600.0,15240551.82,5.28,1.89,15.26,15240551.82,250000.0,573600.0,6642499.92,,,,,,,,,,,,,,,,,,6.69,,,22.91,22.54,841314.0,22353712.72,,22.51,22.91,6.45,0.7669,87.1,0.5172
2017-06-01,500000.0,13335000.04,4.5,1.64,13.34,13335000.04,250000.0,500000.0,6667500.02,,,,,,,,,,,,,,,,,73600.0,6.64,1.97,,22.91,22.54,841314.0,22437844.44,,22.36,22.91,,1.0,100.0,0.4509
2017-06-02,500000.0,13395000.46,4.36,1.65,13.35,13395000.46,250000.0,500000.0,6697500.23,,,,,,,,,,,,,,,,,,6.68,,,22.91,22.54,841314.0,22538802.83,,22.47,22.91,,1.0,100.0,0.4509
2017-06-05,500000.0,13439999.58,4.36,1.62,13.44,13439999.58,250000.0,500000.0,6719999.79,,,,,,,,,,,,,,,,,,6.7,,,100.0,22.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4509
2017-06-06,500000.0,13449999.81,4.42,1.62,13.46,13449999.81,250000.0,500000.0,6724999.9,,,,,,,,,,,,,,,,,,6.73,,,100.0,22.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4509
2017-06-07,500000.0,13430000.31,4.58,1.62,13.42,13430000.31,250000.0,500000.0,6715000.15,,,,,,,,,,,,,,,,,,6.72,,,100.0,22.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4509
2017-06-08,597300.0,16216694.77,5.52,1.93,16.19,16216694.77,250000.0,597300.0,6787499.9,,,,0.16,,94600.0,,,2700.0,,,,0.16,,2.54,,,6.72,,,100.0,22.54,0.0,0.0,,0.0,100.0,7.85,0.723,84.3,0.5386
2017-06-09,602700.0,16465763.82,7.92,1.95,16.36,16465763.82,252700.0,602700.0,6903763.92,,,2700.0,0.14,,,,,5400.0,,,,0.14,2700.0,,,,6.86,,,23.16,22.79,838614.0,22910934.22,,22.75,23.16,8.34,0.7156,83.81,0.5435
2017-06-12,602700.0,16188522.37,8.13,1.95,16.24,16188522.37,252700.0,602700.0,6787522.15,,,,,,,,,,,,,,,,,,6.91,,,23.16,22.79,838614.0,22525172.55,,22.92,23.16,8.41,0.7127,83.62,0.5435
2017-06-13,708114.0,19090752.79,9.49,2.27,19.19,12350753.02,608114.0,458114.0,16394752.88,,,355414.0,,,355414.0,,,,,,,,355414.0,9.71,,500000.0,16.34,13.43,,55.72,54.84,483200.0,13027071.56,,12.98,55.72,35.76,0.3934,50.61,0.6385
2017-06-14,908114.0,24491833.96,11.76,2.9,24.82,24491833.96,458114.0,908114.0,12355334.27,,,,2.56,,350000.0,,3.94,100000.0,150000.0,,,2.56,,9.86,,,12.29,,,41.98,41.25,633200.0,17077403.57,,16.99,41.98,39.72,0.4052,49.18,0.8178
2017-06-15,1108114.0,29697454.35,14.42,3.54,30.81,29697454.35,458114.0,1108114.0,12277454.85,,,,2.92,,100000.0,,,100000.0,,,,2.92,,2.87,,,12.36,,,41.98,41.27,633200.0,16969759.52,,17.08,41.98,39.87,0.3463,41.85,0.9982
2017-06-16,1108114.0,29586644.65,13.74,3.54,30.38,29586644.65,458114.0,1108114.0,12231644.15,,,,,,,,,,,,,,,,,,12.28,,,41.98,41.27,633200.0,16906440.48,,16.98,41.98,40.19,0.3462,41.53,0.9982
2017-06-19,1105414.0,30078313.93,14.12,3.53,30.28,30004846.93,458114.0,1102714.0,12465281.52,,,,,,,,,,,,,,,,,5400.0,12.22,0.15,,41.98,41.27,633200.0,17229371.42,,16.88,41.98,40.1,0.3479,41.8,0.9958
2017-06-20,791414.0,21486889.8,9.84,2.53,22.04,21486889.8,455414.0,791414.0,12364489.93,,,,,,,,0.0,,2700.0,,,,,,,311300.0,12.4,8.53,,41.73,41.02,635900.0,17264684.76,,17.32,41.73,30.72,0.428,56.27,0.7129
2017-06-21,802900.0,21822822.25,9.93,2.56,22.27,21822822.25,322300.0,802900.0,8760114.1,,,,,,216900.0,,3.61,,133114.0,,,,,5.9,,205414.0,8.77,5.58,,29.53,29.03,769014.0,20901800.75,,20.92,29.53,30.18,0.2397,30.53,0.7233
2017-06-22,938900.0,25678915.36,11.46,3.0,26.0,25678915.36,559300.0,938900.0,15296855.21,,,237000.0,4.12,,,,,150000.0,,,,4.12,237000.0,,,14000.0,15.2,0.38,,51.25,50.38,532014.0,14550583.1,,14.46,51.25,24.67,0.2428,32.15,0.8458
2017-06-23,1070100.0,29160225.0,12.93,3.42,29.68,29160225.0,458300.0,1070100.0,12488675.0,,,,3.06,,20600.0,,2.61,110600.0,101000.0,,,3.06,,0.56,,,12.53,,,42.0,41.28,633014.0,17249631.5,,17.31,42.0,28.29,0.2336,29.9,0.964
2017-06-26,1090700.0,29972435.5,13.23,3.48,30.26,29972435.5,458300.0,1090700.0,12594083.79,,,,0.56,,,,,20600.0,,,,0.56,,,,,12.49,,,42.0,41.28,633014.0,17395224.43,,17.25,42.0,27.75,0.2273,29.47,0.9825
2017-06-27,1090700.0,29612504.58,18.7,3.48,30.29,29612504.58,458300.0,1090700.0,12442844.83,,,,,,,,,,,,,,,,,,12.63,,,42.0,41.28,633014.0,17186329.86,,17.44,42.0,27.72,0.2266,29.17,0.9825
2017-06-28,1100700.0,29608829.58,18.99,3.51,30.23,27187829.61,508300.0,1010700.0,13673269.81,,,50000.0,2.62,,,,,100000.0,,,,2.62,50000.0,,,180000.0,13.8,4.89,,46.58,45.79,583014.0,15683076.38,,15.83,46.58,25.74,0.2301,31.92,0.9915
2017-06-29,1010700.0,26793657.23,17.44,3.24,27.53,26793657.23,418300.0,1010700.0,11089133.1,,,,,,,,2.47,,90000.0,,,,,,,,11.26,,,38.33,37.68,673014.0,17841601.29,,18.12,38.33,27.98,0.2401,34.76,0.9105
2017-06-30,1051300.0,28017144.6,21.03,3.37,28.36,28017144.6,418300.0,1051300.0,11147694.84,,,,1.02,,,,,40600.0,,,,1.02,,,,,11.11,,,38.33,37.68,673014.0,17935822.84,,17.88,38.33,26.79,0.2275,33.48,0.947
2017-07-03,1051300.0,28237918.64,23.76,3.36,28.45,28237918.64,418300.0,1051300.0,11235538.26,,,,,,,,,,,,,,,,,,11.15,,,38.33,37.68,673014.0,18077156.45,,17.94,38.33,26.79,0.2268,33.31,0.947
2017-07-04,1051300.0,28038171.08,30.95,3.35,28.49,28038171.08,418300.0,1051300.0,11156061.03,,,,,,,,,,,,,,,,,,11.23,,,38.33,37.68,673014.0,17949283.43,,18.07,38.33,26.94,0.2268,33.22,0.947
2017-07-05,951300.0,25428248.56,28.91,3.03,25.73,25428248.56,418300.0,951300.0,11181158.81,,,,,,,,,,,,,,,,,100000.0,11.17,2.73,,38.33,37.68,673014.0,17989663.91,,17.97,38.33,26.23,0.2107,29.69,0.857
2017-07-06,879000.0,23275919.6,24.16,2.81,23.76,21361415.63,418300.0,806700.0,11076583.81,,,,,,,,,,,,,,,,,144600.0,11.18,3.84,,38.33,37.68,673014.0,17821410.41,,18.0,38.33,28.29,0.2266,32.19,0.7918
2017-07-07,582000.0,15399719.47,15.58,1.84,15.72,15399719.47,346000.0,582000.0,9155159.68,,,,,,,,2.04,,72300.0,,,,,,,224700.0,9.16,6.04,,31.7,31.17,745314.0,19721007.76,,19.73,31.7,34.14,0.3799,48.17,0.5243
2017-07-10,585000.0,15613650.31,13.17,1.75,15.61,11716910.23,346000.0,439000.0,9234740.18,,,,,,,,,,,,,,,,,143000.0,9.16,3.97,,31.7,31.17,745314.0,19892431.06,,19.72,31.7,19.15,0.4659,63.06,0.527
2017-07-11,200000.0,5358000.18,3.75,0.6,5.46,5358000.18,100000.0,200000.0,2679000.09,,,,,,,,6.45,,246000.0,,,,,,,239000.0,2.68,6.26,,9.16,9.01,991314.0,26557302.97,,26.52,9.16,48.95,0.5002,51.05,0.1802
2017-07-12,200000.0,5461999.89,1.73,0.6,5.49,5461999.89,100000.0,200000.0,2730999.95,,,,,,,,,,,,,,,,,,2.68,,,9.16,9.01,991314.0,27072784.81,,26.54,9.16,48.77,0.5003,51.23,0.1802
2017-07-13,200000.0,5493999.86,1.75,0.6,5.61,5493999.86,100000.0,200000.0,2746999.93,,,,,,,,,,,,,,,,,,2.73,,,9.16,9.01,991314.0,27231394.9,,27.1,9.16,48.74,0.5003,51.26,0.1802
2017-07-14,200000.0,5508000.18,1.71,0.6,5.62,5508000.18,100000.0,200000.0,2754000.09,,,,,,,,,,,,,,,,,,2.75,,,9.16,9.01,991314.0,27300788.47,,27.25,9.16,48.91,0.5002,51.09,0.1802
2017-07-17,200000.0,5486000.06,1.67,0.6,5.64,5486000.06,100000.0,200000.0,2743000.03,,,,,,,,,,,,,,,,,,2.76,,,9.16,9.01,991314.0,27191743.32,,27.32,9.16,48.86,0.5003,51.14,0.1802
2017-07-18,200000.0,5450000.0,1.65,0.6,5.6,5450000.0,100000.0,200000.0,2725000.0,,,,,,,,,,,,,,,,,,2.74,,,9.16,9.01,991314.0,27013306.5,,27.18,9.16,48.97,0.5002,51.03,0.1802
2017-07-19,300000.0,8294999.89,2.48,0.9,8.32,5529999.92,100000.0,200000.0,2764999.96,,,,,,,,,,,,,,,,,,2.72,,,9.16,9.01,991314.0,27409831.72,,27.0,9.16,34.56,0.5477,65.44,0.2702
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.7,,100000.0,,,,,,,200000.0,0.0,5.54,,0.0,0.0,1110094.0,30338868.94,,30.64,0.0,,0.0,100.0,0.0
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1110094.0,30216757.92,,30.3,0.0,,0.0,,0.0
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1110094.0,30438777.56,,30.18,0.0,,0.0,,0.0
2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1110094.0,30460979.95,,30.39,0.0,,0.0,,0.0
2017-07-26,26400.0,726264.01,0.22,0.08,0.73,726264.01,0.0,26400.0,0.0,,,,,,26400.0,,,,,,,,,0.73,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0238
2017-07-27,26400.0,730488.0,0.22,0.08,0.73,730488.0,0.0,26400.0,0.0,0.73,,,,,,26400.0,,,,0.73,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0238
2017-07-28,26400.0,716231.98,0.16,0.08,0.72,716231.98,0.0,26400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.51,0.5,50.49,0.0238
2017-07-31,26400.0,715968.02,0.15,0.07,0.72,715968.02,0.0,26400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0238
2017-08-01,163600.0,4459736.04,0.95,0.46,4.45,4459736.04,68600.0,163600.0,1870036.02,,,,,,137200.0,,,,,,,,,3.74,68600.0,,1.86,,,6.29,6.18,1022714.0,27879183.87,,27.73,6.29,8.03,0.7174,83.93,0.1473
2017-08-02,1199600.0,32413192.55,6.09,3.32,32.61,10797192.18,924400.0,399600.0,24977288.42,,,855800.0,6.39,,,,,236000.0,,,,6.39,855800.0,,,,25.17,,,84.71,83.22,166914.0,4510016.36,,4.55,84.71,20.6,0.5021,66.81,1.0799
2017-08-03,1232000.0,33091520.75,6.13,3.41,33.28,33091520.75,940600.0,1232000.0,25264516.57,,,16200.0,0.84,,800000.0,,,32400.0,,,,0.84,16200.0,21.62,,,25.42,,,86.19,84.68,150714.0,4048178.13,,4.07,86.19,22.7,0.4863,64.96,1.1091
2017-08-04,1312000.0,35791360.9,6.24,3.61,35.36,35791360.9,940600.0,1312000.0,25659568.65,,,,2.13,,,,,80000.0,,,,2.13,,,,,25.3,,,86.19,84.68,150714.0,4111478.02,,4.05,86.19,21.39,0.4365,60.85,1.1811
2017-08-07,1402100.0,38375478.18,6.66,3.92,38.3,38375478.18,957600.0,1402100.0,26209512.8,,,,2.5,,,,,90100.0,,,,2.5,,,17000.0,,26.14,,,86.4,86.21,150714.0,4125042.31,,4.11,86.4,20.11,0.3967,57.02,1.2622
2017-08-08,1402100.0,38782085.79,6.44,3.92,38.46,38782085.79,957600.0,1402100.0,26487215.85,,,,,,,,,,,,,,,,,,26.22,,,86.4,86.21,150714.0,4168749.22,,4.13,86.4,20.23,0.3962,56.94,1.2622
2017-08-09,1402100.0,38179182.36,5.86,3.92,38.82,38179182.36,957600.0,1402100.0,26075447.56,,,,,,,,,,,,,,,,,,26.51,,,86.4,86.21,150714.0,4103942.15,,4.17,86.4,20.06,0.397,57.06,1.2622
2017-08-10,1174100.0,31454140.07,4.91,3.28,31.88,31454140.07,729600.0,1174100.0,19545984.67,,,,,,,,6.59,,228000.0,,,,,,,228000.0,19.88,6.53,,65.83,65.68,378714.0,10145748.41,,10.32,65.82,23.66,0.34,48.91,1.057
2017-08-11,1174100.0,31031463.36,4.9,3.28,31.33,31031463.36,729600.0,1174100.0,19283328.22,,,,,,,,,,,,,,,,,,19.54,,,65.83,65.68,378714.0,10009411.14,,10.15,65.82,23.72,0.3401,48.92,1.057
2017-08-14,1174100.0,31501102.91,4.85,3.26,31.11,31501102.91,504600.0,1174100.0,13538417.96,,,,,,,,6.26,,225000.0,,,,,,,,13.33,,,45.53,45.43,603714.0,16197646.57,,15.94,45.54,24.23,0.3386,48.55,1.057
2017-08-15,1339100.0,36061963.41,5.34,3.71,35.96,36061963.41,734600.0,1339100.0,19782778.22,,,230000.0,3.53,,40000.0,,,125000.0,,,,3.53,230000.0,1.08,,,19.71,,,66.28,66.13,373714.0,10064118.13,,10.03,66.28,21.06,0.3498,52.01,1.2055
2017-08-16,1549100.0,42197483.65,6.07,4.29,42.09,42197483.65,784600.0,1549100.0,21372503.82,,,50000.0,5.87,,,,,210000.0,,,,5.87,50000.0,,,,21.25,,,70.79,70.63,323714.0,8817969.29,,8.77,70.8,18.3,0.3067,48.06,1.3946
2017-08-17,1549100.0,41934136.53,6.08,4.29,42.08,41934136.53,784600.0,1549100.0,21239121.76,,,,,,,,,,,,,,,,,,21.33,,,70.79,70.63,323714.0,8762937.88,,8.8,70.79,18.17,0.308,48.26,1.3946
2017-08-18,1549100.0,42011593.3,6.07,4.25,41.99,42011593.3,904600.0,1549100.0,24532752.76,,,120000.0,,,,,,,,,,,120000.0,,,,24.5,,,81.62,81.29,203714.0,5524723.85,,5.52,81.62,18.17,0.3075,48.18,1.392
2017-08-21,1408500.0,37987244.03,5.64,3.87,38.13,34195262.13,904600.0,1267900.0,24397061.38,,,,,,,,,,,,,,,,,281200.0,24.51,7.58,,81.62,81.4,203714.0,5494166.44,,5.52,81.62,16.37,0.3427,53.09,1.2674
2017-08-22,1051700.0,28795545.12,4.25,2.87,28.44,28795545.12,764000.0,1051700.0,20918319.36,,,,,,,,4.03,,140600.0,,,,,,,216200.0,20.61,6.09,,68.93,68.74,344314.0,9427317.03,,9.29,68.94,20.33,0.3547,51.87,0.9463
2017-08-23,927300.0,25361655.35,4.99,2.53,25.4,25361655.35,564000.0,927300.0,15425400.22,,,,,,,,5.1,,200000.0,,,,,,,124400.0,15.45,3.3,,50.89,50.75,544314.0,14886988.11,,14.91,50.89,21.55,0.4135,59.01,0.8344
2017-08-24,927300.0,25454385.71,5.01,2.52,25.36,25454385.71,564000.0,927300.0,15481800.43,,,,,,,,,,,,,,,,,,15.42,,,50.89,50.75,544314.0,14941419.72,,14.88,50.89,21.63,0.4131,58.94,0.8344
2017-08-25,927300.0,25408019.65,5.18,2.52,25.52,25408019.65,564000.0,927300.0,15453599.78,,,,,,,,,,,,,,,,,,15.53,,,50.89,50.75,544314.0,14914203.39,,14.99,50.89,21.54,0.4137,59.03,0.8344
2017-08-28,917300.0,24858830.35,5.06,2.49,25.07,20793830.29,564000.0,767300.0,15284400.22,,,,,,,,,,,,,,,,,160000.0,15.45,4.35,,50.89,50.75,544314.0,14750909.61,,14.92,50.88,21.62,0.4107,58.7,0.8254
2017-08-29,767300.0,20586658.94,4.25,2.08,20.66,20586658.94,390700.0,767300.0,10482480.97,,,,,,,,4.85,,173300.0,,,,,,,,10.55,,,35.68,35.15,704314.0,18896744.57,,19.02,35.68,25.88,0.3505,50.58,0.6904
2017-08-30,740800.0,20142352.4,4.09,1.99,19.84,20142352.4,390700.0,740800.0,10623133.21,,,,,,,,,,,,,,,,,26500.0,10.47,0.79,,35.68,35.15,704314.0,19150298.04,,18.87,35.68,27.0,0.3674,52.24,0.6666
2017-08-31,740800.0,20283103.38,4.02,1.99,20.19,20283103.38,363000.0,740800.0,9938939.7,,,,,,,,0.59,,27700.0,,,,,,,,9.89,,,33.26,32.66,728314.0,19941236.71,,19.85,33.26,27.0,0.3674,52.25,0.6666
2017-09-01,620800.0,17090624.43,3.36,1.66,16.99,17090624.43,363000.0,620800.0,9993390.25,,,,,,,,,,,,,,,,,120000.0,9.94,3.27,,33.26,32.66,728314.0,20050484.92,,19.94,33.26,32.23,0.4936,62.31,0.5586
2017-09-04,587000.0,15978139.6,3.17,1.57,15.99,15978139.6,363000.0,587000.0,9880859.75,,,,,,,,,,,,,,,,,33800.0,10.0,0.93,,33.26,32.66,728314.0,19824706.58,,20.07,33.26,34.07,0.5508,65.93,0.5282
