,CI2 FP Equity_DX_SI_QTY,CI2 FP Equity_DX_SHORT_INTEREST_VALUE,CI2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CI2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CI2 FP Equity_DX_SI_MV,CI2 FP Equity_DX_DSS,CI2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CI2 FP Equity_DX_SUPPLY_SI_QTY,CI2 FP Equity_DX_BROKER_SI_QTY,CI2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CI2 FP Equity_DX_BROKER_SI_MV_NEW_x,CI2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CI2 FP Equity_DX_BROKER_SI_MV_INC_x,CI2 FP Equity_DX_BROKER_SI_QTY_ADD,CI2 FP Equity_DX_BROKER_SI_QTY_NEW,CI2 FP Equity_DX_SUPPLY_SI_MV_DEC,CI2 FP Equity_DX_BROKER_SI_QTY_INC,CI2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CI2 FP Equity_DX_BROKER_SI_MV_NEW_y,CI2 FP Equity_DX_BROKER_SI_MV_INC_y,CI2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CI2 FP Equity_DX_BROKER_SI_MV_ADD,CI2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CI2 FP Equity_DX_BROKER_SI_QTY_DEC,CI2 FP Equity_DX_SUPPLY_SI_MV,CI2 FP Equity_DX_BROKER_SI_MV_DEC,CI2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CI2 FP Equity_DX_UTILIZATION_QUANTITY,CI2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CI2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CI2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CI2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CI2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CI2 FP Equity_DX_BROKER_SI_CON_RATIO,CI2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CI2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CI2 FP Equity_PX_LAST
2022-11-21,42.0,32521.29,0.1,0.03,0.03,,0.0,42.0,0.0,32521.29,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,774.3165
2022-11-22,42.0,32628.46,0.1,0.03,0.03,,0.0,42.0,0.0,32628.46,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,776.868
2022-11-23,42.0,32163.53,0.1,0.03,0.03,,0.0,42.0,0.0,32163.53,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,765.7983
2022-11-24,42.0,32501.53,0.1,0.03,0.03,,0.0,42.0,0.0,32501.53,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,773.846
2022-11-25,42.0,32612.63,0.1,0.03,0.03,,0.0,42.0,0.0,32612.63,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,776.4912
2022-11-28,42.0,32747.22,0.1,0.03,0.03,,0.0,42.0,0.0,32747.22,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,779.6958
2022-11-29,42.0,32944.41,0.1,0.03,0.03,,0.0,42.0,0.0,32944.41,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,784.3906
2022-11-30,42.0,33416.78,0.1,0.03,0.03,,0.0,42.0,0.0,33416.78,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,795.6376
2022-12-01,42.0,33141.52,0.1,0.03,0.03,,0.0,42.0,0.0,33141.52,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,789.0837
2022-12-02,42.0,32922.87,0.1,0.03,0.03,,0.0,42.0,0.0,32922.87,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,783.8778
2022-12-05,42.0,32481.76,0.1,0.03,0.03,,0.0,42.0,0.0,32481.76,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,773.3752
2022-12-06,42.0,32298.0,0.1,0.03,0.03,,0.0,42.0,0.0,32298.0,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,769.0
2022-12-07,42.0,32359.42,0.11,0.03,0.03,,0.0,42.0,0.0,32359.42,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,770.4624
2022-12-08,42.0,32340.0,0.11,0.03,0.03,,0.0,42.0,0.0,32340.0,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,770.0
2022-12-09,42.0,31989.17,0.11,0.03,0.03,,0.0,42.0,0.0,31989.17,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,761.647
2022-12-12,42.0,31797.21,0.11,0.03,0.03,,0.0,42.0,0.0,31797.21,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,757.0764
2022-12-13,42.0,31827.12,0.12,0.03,0.03,,0.0,42.0,0.0,31827.12,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,757.7885
2022-12-14,42.0,31859.27,0.12,0.03,0.03,,0.0,42.0,0.0,31859.27,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,758.5541
2022-12-15,42.0,31080.0,0.12,0.03,0.03,,0.0,42.0,0.0,31080.0,,,,,,,,,,,,,,,0.03,,100.0,20.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2079,740.0
2022-12-16,42.0,31159.8,0.12,0.03,0.03,,0.0,42.0,0.0,31159.8,,,,,,,,,,,,,,,0.03,,100.0,4.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0496,741.8999
2022-12-19,42.0,31432.8,0.12,0.03,0.03,,0.0,42.0,0.0,31432.8,,,,,,,,,,,,,,,0.03,,100.0,4.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0496,748.3999
2022-12-20,42.0,30952.29,0.13,0.03,0.03,,0.0,42.0,0.0,30952.29,,,,,,,,,,,,,,,0.03,,100.0,4.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0496,736.9594
2022-12-21,42.0,31004.4,0.45,0.03,0.03,,0.0,42.0,0.0,31004.4,,,,,,,,,,,,,,,0.03,,100.0,5.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0526,738.2
2022-12-22,42.0,30618.0,0.47,0.03,0.03,,0.0,42.0,0.0,30618.0,,,,,,,,,,,,,,,0.03,,100.0,5.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0526,729.0
2022-12-23,42.0,30223.64,0.47,0.03,0.03,,0.0,42.0,0.0,30223.64,,,,,,,,,,,,,,,0.03,,100.0,5.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0526,719.6104
2022-12-26,42.0,30223.64,0.49,0.03,0.03,,0.0,42.0,0.0,30223.64,,,,,,,,,,,,,,,0.03,,100.0,5.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0526,
2022-12-27,42.0,30576.0,0.49,0.03,0.03,,0.0,42.0,0.0,30576.0,,,,,,,,,,,,,,,0.03,,100.0,5.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0526,727.9999
2022-12-28,63.0,45857.7,0.71,0.05,0.05,,15285.9,63.0,21.0,45857.7,,,,21.0,,,,,,,,0.02,21.0,,0.05,,100.0,7.68,0.0,0.0,0.0,100.0,33.4,0.5551,66.6,0.0768,727.9
2022-12-29,63.0,46197.89,0.73,0.05,0.05,,15399.3,63.0,21.0,46197.89,,,,,,,,,,,,,,,0.05,,100.0,7.88,0.0,0.0,0.0,100.0,33.39,0.5552,66.61,0.0788,733.2999
2022-12-30,63.0,45481.24,0.75,0.05,0.05,,15160.41,63.0,21.0,45481.24,,,,,,,,,,,,,,,0.05,,100.0,7.88,0.0,0.0,0.0,100.0,32.89,0.5586,67.11,0.0788,721.9245
2023-01-02,63.0,46166.4,0.75,0.05,0.05,,15388.8,63.0,21.0,46166.4,,,,,,,,,,,,,,,0.05,,100.0,7.88,0.0,0.0,0.0,100.0,33.67,0.5533,66.33,0.0788,732.8
2023-01-03,63.0,46468.51,0.74,0.05,0.05,,15489.5,63.0,21.0,46468.51,,,,,,,,,,,,,,,0.05,,100.0,7.88,0.0,0.0,0.0,100.0,33.45,0.5548,66.55,0.0788,737.5954
2023-01-04,63.0,45875.25,0.73,0.05,0.05,,15291.75,63.0,21.0,45875.25,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.05,0.5575,66.95,0.0781,728.1786
2023-01-05,63.0,45832.04,0.72,0.05,0.05,,15277.35,63.0,21.0,45832.04,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.22,0.5563,66.78,0.0781,727.4927
2023-01-06,63.0,46007.44,0.86,0.05,0.05,,15335.81,63.0,21.0,46007.44,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.26,0.5561,66.74,0.0781,730.2769
2023-01-09,63.0,46329.89,0.89,0.05,0.05,,15443.3,63.0,21.0,46329.89,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.47,0.5546,66.53,0.0781,735.3951
2023-01-10,63.0,45941.96,0.83,0.05,0.05,,15313.99,63.0,21.0,45941.96,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.2,0.5564,66.8,0.0781,729.2374
2023-01-11,63.0,45543.49,0.69,0.05,0.05,,15181.16,63.0,21.0,45543.49,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.14,0.5568,66.86,0.0781,722.9126
2023-01-12,63.0,45453.04,0.68,0.05,0.05,,15151.01,63.0,21.0,45453.04,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.23,0.5563,66.77,0.0781,721.4769
2023-01-13,63.0,45736.22,0.8,0.05,0.05,,15245.41,63.0,21.0,45736.22,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.37,0.5553,66.63,0.0781,725.9717
2023-01-16,63.0,45377.98,0.8,0.05,0.05,,15125.99,63.0,21.0,45377.98,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.21,0.5564,66.79,0.0781,720.2854
2023-01-17,63.0,45816.25,0.77,0.05,0.05,,15272.08,63.0,21.0,45816.25,,,,,,,,,,,,,,,0.05,,100.0,7.81,0.0,0.0,0.0,100.0,33.61,0.5537,66.39,0.0781,727.242
2023-01-18,63.0,45969.61,0.78,0.05,0.05,,15323.2,63.0,21.0,45969.61,,,,,,,,,,,,,,,0.05,,100.0,7.8,0.0,0.0,0.0,100.0,33.38,0.5553,66.62,0.078,729.6763
2023-01-19,63.0,45881.05,0.81,0.05,0.05,,15293.68,63.0,21.0,45881.05,,,,,,,,,,,,,,,0.05,,100.0,7.8,0.0,0.0,0.0,100.0,33.28,0.5559,66.72,0.078,728.2706
2023-01-20,63.0,45838.21,0.83,0.05,0.05,,15279.4,63.0,21.0,45838.21,,,,,,,,,,,,,,,0.05,,100.0,7.8,0.0,0.0,0.0,100.0,33.27,0.556,66.73,0.078,727.5906
2023-01-23,63.0,45435.34,0.83,0.05,0.05,,15145.11,63.0,21.0,45435.34,,,,,,,,,,,,,,,0.05,,100.0,7.8,0.0,0.0,0.0,100.0,33.14,0.5568,66.86,0.078,721.1959
2023-01-24,63.0,45360.0,0.83,0.05,0.05,,15120.0,63.0,21.0,45360.0,,,,,,,,,,,,,,,0.05,,100.0,7.8,0.0,0.0,0.0,100.0,33.18,0.5566,66.82,0.078,720.0
2023-01-25,63.0,44478.0,0.83,0.05,0.05,,14826.0,63.0,21.0,44478.0,,,,,,,,,,,,,,,0.05,,100.0,7.8,0.0,0.0,0.0,100.0,32.88,0.5586,67.12,0.078,706.0
2023-01-26,63.0,44878.59,0.83,0.05,0.04,,14959.53,63.0,21.0,44878.59,,,,,,,,,,,,,,,0.04,,100.0,7.8,0.0,0.0,0.0,100.0,33.46,0.5547,66.54,0.078,712.3586
2023-01-27,63.0,43841.15,0.73,0.05,0.04,,14613.72,63.0,21.0,43841.15,,,,,,,,,,,,,,,0.04,,100.0,7.8,0.0,0.0,0.0,100.0,32.83,0.559,67.17,0.078,695.8913
2023-01-30,63.0,43802.71,0.8,0.05,0.04,,14600.9,63.0,21.0,43802.71,,,,,,,,,,,,,,,0.04,,100.0,7.8,0.0,0.0,0.0,100.0,33.35,0.5555,66.65,0.078,695.2811
2023-01-31,63.0,43874.81,0.71,0.05,0.04,,14624.94,63.0,21.0,43874.81,,,,,,,,,,,,,,,0.04,,100.0,7.7,0.0,0.0,0.0,100.0,33.34,0.5555,66.66,0.077,696.4255
2023-02-01,63.0,43378.4,0.71,0.05,0.04,,14459.47,63.0,21.0,43378.4,,,,,,,,,,,,,,,0.04,,100.0,7.7,0.0,0.0,0.0,100.0,33.08,0.5573,66.92,0.077,688.5461
2023-02-02,63.0,42831.55,0.67,0.05,0.04,,14277.18,63.0,21.0,42831.55,,,,,,,,,,,,,,,0.04,,100.0,15.07,0.0,0.0,0.0,100.0,33.1,0.5571,66.9,0.1507,679.8658
2023-02-03,63.0,43240.82,0.62,0.05,0.04,,14413.61,63.0,21.0,43240.82,,,,,,,,,,,,,,,0.04,,100.0,15.07,0.0,0.0,0.0,100.0,33.52,0.5543,66.48,0.1507,686.3622
2023-02-06,63.0,43459.52,0.62,0.05,0.04,,14486.51,63.0,21.0,43459.52,,,,,,,,,,,,,,,0.04,,100.0,15.11,0.0,0.0,0.0,100.0,33.44,0.5548,66.56,0.1511,689.8337
2023-02-07,63.0,43343.31,0.6,0.05,0.04,,14447.77,63.0,21.0,43343.31,,,,,,,,,,,,,,,0.04,,100.0,15.07,0.0,0.0,0.0,100.0,33.31,0.5557,66.69,0.1507,687.989
2023-02-08,63.0,43871.32,0.58,0.05,0.04,,14623.77,63.0,21.0,43871.32,,,,,,,,,,,,,,,0.04,,100.0,15.07,0.0,0.0,0.0,100.0,33.64,0.5536,66.36,0.1507,696.3702
2023-02-09,63.0,43503.47,0.52,0.05,0.04,,14501.16,63.0,21.0,43503.47,,,,,,,,,,,,,,,0.04,,100.0,15.07,0.0,0.0,0.0,100.0,33.27,0.5559,66.73,0.1507,690.5313
2023-02-10,84.0,58708.1,0.67,0.06,0.06,,14677.03,63.0,21.0,44031.08,,,,,,,,,,,,,,,0.04,,100.0,15.07,0.0,0.0,0.0,100.0,49.88,0.5,50.12,0.201,698.906
2023-02-13,42.0,29063.51,0.32,0.03,0.03,,0.0,42.0,0.0,29063.51,,,,,,0.01,,21.0,,,,,,21.0,0.03,0.01,100.0,10.05,0.0,0.0,0.0,100.0,33.31,1.0,100.0,0.1005,691.9883
2023-02-14,42.0,28987.95,0.32,0.03,0.03,,0.0,42.0,0.0,28987.95,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,690.1894
2023-02-15,42.0,29320.32,0.3,0.03,0.03,,0.0,42.0,0.0,29320.32,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,698.1029
2023-02-16,42.0,29314.23,0.3,0.03,0.03,,0.0,42.0,0.0,29314.23,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,697.9579
2023-02-17,42.0,29366.14,0.29,0.03,0.03,,0.0,42.0,0.0,29366.14,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,699.1939
2023-02-20,66.0,45751.99,0.45,0.05,0.05,,16637.09,66.0,24.0,45751.99,,,,24.0,,,,,,,,0.02,24.0,,0.05,,100.0,15.79,0.0,0.0,0.0,100.0,36.46,0.5367,63.54,0.1579,693.212
2023-02-21,66.0,45682.88,0.46,0.05,0.05,,16611.96,66.0,24.0,45682.88,,,,,,,,,,,,,,,0.05,,100.0,15.79,0.0,0.0,0.0,100.0,36.77,0.535,63.23,0.1579,692.1648
2023-02-22,55.0,37625.8,0.43,0.04,0.04,,8893.37,66.0,13.0,45150.96,,,,,,,,,,,,,,11.0,0.05,0.01,100.0,15.79,0.0,0.0,0.0,100.0,23.67,0.6387,76.33,0.1316,684.1054
2023-02-23,55.0,37663.14,0.43,0.04,0.04,,8902.2,66.0,13.0,45195.76,,,,,,,,,,,,,,,0.05,,100.0,15.79,0.0,0.0,0.0,100.0,23.63,0.6391,76.37,0.1316,684.7843
2023-02-24,55.0,37622.83,0.34,0.04,0.04,,8892.67,55.0,13.0,37622.83,,,,,,0.01,,11.0,,,,,,,0.04,,100.0,13.16,0.0,0.0,0.0,100.0,23.64,0.639,76.36,0.1316,684.0515
2023-02-27,44.0,29988.51,0.27,0.03,0.03,,1363.11,44.0,2.0,29988.51,,,,,,0.01,,11.0,,,,,,11.0,0.03,0.01,100.0,10.53,0.0,0.0,0.0,100.0,4.56,0.913,95.44,0.1053,681.5571
2023-02-28,44.0,29844.88,0.26,0.03,0.03,,1356.59,44.0,2.0,29844.88,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,4.55,0.9132,95.45,0.1053,678.2927
2023-03-01,42.0,28562.56,0.25,0.03,0.03,,0.0,42.0,0.0,28562.56,,,,,,0.0,,2.0,,,,,,2.0,0.03,0.0,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,680.061
2023-03-02,42.0,28600.21,0.24,0.03,0.03,,0.0,42.0,0.0,28600.21,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,680.9574
2023-03-03,42.0,29240.69,0.23,0.03,0.03,,0.0,42.0,0.0,29240.69,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,696.207
2023-03-06,42.0,29334.22,0.21,0.03,0.03,,0.0,42.0,0.0,29334.22,,,,,,,,,,,,,,,0.03,,100.0,10.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.1005,698.4337
2023-03-07,42.0,29422.39,0.21,0.03,0.03,,0.0,42.0,0.0,29422.39,,,,,,,,,,,,,,,0.03,,100.0,4.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0458,700.5332
2023-03-08,42.0,29451.26,0.21,0.03,0.03,,0.0,42.0,0.0,29451.26,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,701.2205
2023-03-09,42.0,29336.64,0.21,0.03,0.03,,0.0,42.0,0.0,29336.64,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,698.4914
2023-03-10,42.0,28906.5,0.2,0.03,0.03,,0.0,42.0,0.0,28906.5,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,688.2499
2023-03-13,42.0,28179.52,0.21,0.03,0.03,,0.0,42.0,0.0,28179.52,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,670.9409
2023-03-14,42.0,27996.6,0.23,0.03,0.03,,0.0,42.0,0.0,27996.6,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,666.5858
2023-03-15,42.0,27836.96,0.23,0.03,0.03,,0.0,42.0,0.0,27836.96,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,662.7847
2023-03-16,42.0,28171.4,0.23,0.03,0.03,,0.0,42.0,0.0,28171.4,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,670.7477
2023-03-17,42.0,28290.99,0.24,0.03,0.03,,0.0,42.0,0.0,28290.99,,,,,,,,,,,,,,,0.03,,100.0,4.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0453,673.5949
2023-03-20,42.0,27751.97,0.25,0.03,0.03,,0.0,42.0,0.0,27751.97,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,660.7612
2023-03-21,42.0,27913.35,0.25,0.03,0.03,,0.0,42.0,0.0,27913.35,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,664.6036
2023-03-22,42.0,27970.28,0.26,0.03,0.03,,0.0,42.0,0.0,27970.28,,,,,,,,,,,,,,,0.03,,100.0,4.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0478,665.959
2023-03-23,42.0,27910.52,0.27,0.03,0.03,,0.0,42.0,0.0,27910.52,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,664.5362
2023-03-24,42.0,27696.27,0.27,0.03,0.03,,0.0,42.0,0.0,27696.27,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,659.4349
2023-03-27,42.0,27814.38,0.28,0.03,0.03,,0.0,42.0,0.0,27814.38,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,662.2471
2023-03-28,42.0,27429.18,0.27,0.03,0.03,,0.0,42.0,0.0,27429.18,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,653.0757
2023-03-29,42.0,27603.66,0.28,0.03,0.03,,0.0,42.0,0.0,27603.66,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,657.23
2023-03-30,42.0,27580.87,0.29,0.03,0.03,,0.0,42.0,0.0,27580.87,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,656.6874
2023-03-31,42.0,28043.37,0.29,0.03,0.03,,0.0,42.0,0.0,28043.37,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,667.6994
2023-04-03,42.0,28070.56,0.3,0.03,0.03,,0.0,42.0,0.0,28070.56,,,,,,,,,,,,,,,0.03,,100.0,4.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0451,668.3466
2023-04-04,42.0,27981.33,0.3,0.03,0.03,,0.0,42.0,0.0,27981.33,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,666.2221
2023-04-05,42.0,28211.8,0.3,0.03,0.03,,0.0,42.0,0.0,28211.8,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,671.7096
2023-04-06,42.0,28355.69,0.29,0.03,0.03,,0.0,42.0,0.0,28355.69,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,675.1355
2023-04-07,42.0,28355.69,0.38,0.03,0.03,,0.0,42.0,0.0,28355.69,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,
2023-04-10,42.0,28355.69,0.38,0.03,0.03,,0.0,42.0,0.0,28355.69,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,
2023-04-11,42.0,28424.21,0.38,0.03,0.03,,0.0,42.0,0.0,28424.21,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,676.7669
2023-04-12,42.0,28476.0,0.38,0.03,0.03,,0.0,42.0,0.0,28476.0,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,678.0
2023-04-13,42.0,28367.54,0.44,0.03,0.03,,0.0,42.0,0.0,28367.54,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,675.4176
2023-04-14,42.0,28292.36,0.44,0.03,0.03,,0.0,42.0,0.0,28292.36,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,673.6276
2023-04-17,42.0,28460.45,0.44,0.03,0.03,,0.0,42.0,0.0,28460.45,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,677.6298
2023-04-18,42.0,28347.49,0.47,0.03,0.03,,0.0,42.0,0.0,28347.49,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,674.9403
2023-04-19,42.0,28217.52,0.59,0.03,0.03,,0.0,42.0,0.0,28217.52,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,671.8456
2023-04-20,42.0,28210.72,0.6,0.03,0.03,,0.0,42.0,0.0,28210.72,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,671.6838
2023-04-21,42.0,28107.21,0.6,0.03,0.03,,0.0,42.0,0.0,28107.21,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,669.2193
2023-04-24,42.0,28240.75,0.55,0.03,0.03,,0.0,42.0,0.0,28240.75,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,672.3989
2023-04-25,42.0,28293.85,0.49,0.03,0.03,,0.0,42.0,0.0,28293.85,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,673.6632
2023-04-26,42.0,28365.75,0.48,0.03,0.03,,0.0,42.0,0.0,28365.75,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,675.3751
2023-04-27,42.0,28698.0,0.48,0.03,0.03,,0.0,42.0,0.0,28698.0,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,683.2857
2023-04-28,42.0,28732.33,0.41,0.03,0.03,,0.0,42.0,0.0,28732.33,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,684.1032
2023-05-01,42.0,28732.33,0.41,0.03,0.03,,0.0,42.0,0.0,28732.33,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,
2023-05-02,42.0,28920.98,0.41,0.03,0.03,,0.0,42.0,0.0,28920.98,,,,,,,,,,,,,,,0.03,,100.0,4.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456,688.5948
