,MLCMB FP Equity_DX_SI_QTY,MLCMB FP Equity_DX_SHORT_INTEREST_VALUE,MLCMB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLCMB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLCMB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLCMB FP Equity_DX_SI_MV,MLCMB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLCMB FP Equity_DX_SUPPLY_SI_QTY,MLCMB FP Equity_DX_BROKER_SI_QTY,MLCMB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLCMB FP Equity_DX_SUPPLY_SI_MV,MLCMB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLCMB FP Equity_DX_UTILIZATION_QUANTITY,MLCMB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLCMB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLCMB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLCMB FP Equity_DX_ACTIVE_UTILIZATION_MV,MLCMB FP Equity_DX_BROKER_SI_CON_RATIO,MLCMB FP Equity_DX_DEMAND_SUPPLY_RATIO,MLCMB FP Equity_PX_LAST
1997-03-11,,,,,,,,,,,,,,,,,,,,71.651
1997-03-17,,,,,,,,,,,,,,,,,,,,68.6021
1997-03-21,,,,,,,,,,,,,,,,,,,,68.6021
1997-04-01,,,,,,,,,,,,,,,,,,,,74.7
1997-04-02,,,,,,,,,,,,,,,,,,,,74.6848
1997-04-09,,,,,,,,,,,,,,,,,,,,71.651
1997-04-21,,,,,,,,,,,,,,,,,,,,75.7977
1997-04-29,,,,,,,,,,,,,,,,,,,,76.0721
1997-05-05,,,,,,,,,,,,,,,,,,,,76.0568
1997-05-07,,,,,,,,,,,,,,,,,,,,74.2427
1997-05-14,,,,,,,,,,,,,,,,,,,,70.8888
1997-05-15,,,,,,,,,,,,,,,,,,,,70.8888
1997-05-16,,,,,,,,,,,,,,,,,,,,70.8888
1997-05-21,,,,,,,,,,,,,,,,,,,,75.9196
1997-06-04,,,,,,,,,,,,,,,,,,,,68.6021
1997-06-05,,,,,,,,,,,,,,,,,,,,61.8943
1997-06-06,,,,,,,,,,,,,,,,,,,,68.0837
1997-06-16,,,,,,,,,,,,,,,,,,,,67.0776
1997-06-20,,,,,,,,,,,,,,,,,,,,69.3643
1997-06-24,,,,,,,,,,,,,,,,,,,,75.4623
1997-06-25,,,,,,,,,,,,,,,,,,,,73.1755
1997-06-30,,,,,,,,,,,,,,,,,,,,75.7824
1997-07-01,,,,,,,,,,,,,,,,,,,,75.7672
1997-07-02,,,,,,,,,,,,,,,,,,,,75.7672
1997-07-03,,,,,,,,,,,,,,,,,,,,76.0721
1997-07-04,,,,,,,,,,,,,,,,,,,,75.7672
1997-07-07,,,,,,,,,,,,,,,,,,,,75.7672
1997-07-08,,,,,,,,,,,,,,,,,,,,75.7672
1997-07-09,,,,,,,,,,,,,,,,,,,,76.0721
1997-07-10,,,,,,,,,,,,,,,,,,,,76.0721
1997-07-16,,,,,,,,,,,,,,,,,,,,76.0721
1997-07-28,,,,,,,,,,,,,,,,,,,,76.0721
1997-07-29,,,,,,,,,,,,,,,,,,,,74.7
1997-07-31,,,,,,,,,,,,,,,,,,,,74.7
1997-08-01,,,,,,,,,,,,,,,,,,,,75.7672
1997-08-04,,,,,,,,,,,,,,,,,,,,76.9868
1997-08-05,,,,,,,,,,,,,,,,,,,,77.5965
1997-08-11,,,,,,,,,,,,,,,,,,,,77.749
1997-08-18,,,,,,,,,,,,,,,,,,,,74.7
1997-08-25,,,,,,,,,,,,,,,,,,,,78.0539
1997-08-27,,,,,,,,,,,,,,,,,,,,79.8833
1997-08-28,,,,,,,,,,,,,,,,,,,,78.0539
1997-09-04,,,,,,,,,,,,,,,,,,,,76.0721
1997-09-09,,,,,,,,,,,,,,,,,,,,77.9014
1997-09-16,,,,,,,,,,,,,,,,,,,,77.749
1997-09-18,,,,,,,,,,,,,,,,,,,,80.0357
1997-10-08,,,,,,,,,,,,,,,,,,,,87.6582
1997-10-29,,,,,,,,,,,,,,,,,,,,78.9686
1997-11-06,,,,,,,,,,,,,,,,,,,,78.9686
1997-11-12,,,,,,,,,,,,,,,,,,,,74.7
1997-11-18,,,,,,,,,,,,,,,,,,,,76.2245
1997-11-19,,,,,,,,,,,,,,,,,,,,76.0721
1997-11-20,,,,,,,,,,,,,,,,,,,,76.2245
1997-11-27,,,,,,,,,,,,,,,,,,,,76.2245
1997-11-28,,,,,,,,,,,,,,,,,,,,76.2245
1997-12-01,,,,,,,,,,,,,,,,,,,,79.2735
1997-12-02,,,,,,,,,,,,,,,,,,,,83.6945
1997-12-03,,,,,,,,,,,,,,,,,,,,83.847
1997-12-12,,,,,,,,,,,,,,,,,,,,83.6945
1997-12-15,,,,,,,,,,,,,,,,,,,,83.6945
1997-12-18,,,,,,,,,,,,,,,,,,,,75.4623
1997-12-23,,,,,,,,,,,,,,,,,,,,76.2245
1997-12-24,,,,,,,,,,,,,,,,,,,,76.2245
1997-12-31,,,,,,,,,,,,,,,,,,,,76.2245
1998-01-05,,,,,,,,,,,,,,,,,,,,76.377
1998-01-06,,,,,,,,,,,,,,,,,,,,76.9868
1998-01-12,,,,,,,,,,,,,,,,,,,,76.2245
1998-01-15,,,,,,,,,,,,,,,,,,,,76.5294
1998-01-19,,,,,,,,,,,,,,,,,,,,76.5294
1998-01-20,,,,,,,,,,,,,,,,,,,,76.5294
1998-01-22,,,,,,,,,,,,,,,,,,,,77.5965
1998-01-26,,,,,,,,,,,,,,,,,,,,77.749
1998-01-28,,,,,,,,,,,,,,,,,,,,83.9994
1998-02-05,,,,,,,,,,,,,,,,,,,,77.9014
1998-02-09,,,,,,,,,,,,,,,,,,,,85.219
1998-02-10,,,,,,,,,,,,,,,,,,,,79.5784
1998-02-12,,,,,,,,,,,,,,,,,,,,83.6945
1998-02-16,,,,,,,,,,,,,,,,,,,,83.0847
1998-02-18,,,,,,,,,,,,,,,,,,,,83.0847
1998-02-19,,,,,,,,,,,,,,,,,,,,82.3225
1998-02-20,,,,,,,,,,,,,,,,,,,,82.3225
1998-02-23,,,,,,,,,,,,,,,,,,,,80.798
1998-02-27,,,,,,,,,,,,,,,,,,,,79.2735
1998-03-03,,,,,,,,,,,,,,,,,,,,79.5784
1998-03-12,,,,,,,,,,,,,,,,,,,,83.6945
1998-03-13,,,,,,,,,,,,,,,,,,,,83.5421
1998-03-18,,,,,,,,,,,,,,,,,,,,90.0974
1998-03-24,,,,,,,,,,,,,,,,,,,,91.4694
1998-03-26,,,,,,,,,,,,,,,,,,,,92.9939
1998-03-31,,,,,,,,,,,,,,,,,,,,91.4694
1998-04-16,,,,,,,,,,,,,,,,,,,,91.317
1998-04-23,,,,,,,,,,,,,,,,,,,,86.8959
1998-04-24,,,,,,,,,,,,,,,,,,,,88.4204
1998-05-07,,,,,,,,,,,,,,,,,,,,89.9449
1998-05-11,,,,,,,,,,,,,,,,,,,,89.9449
1998-05-13,,,,,,,,,,,,,,,,,,,,91.6219
1998-05-18,,,,,,,,,,,,,,,,,,,,89.9449
1998-05-26,,,,,,,,,,,,,,,,,,,,91.6219
1998-05-28,,,,,,,,,,,,,,,,,,,,91.6219
1998-05-29,,,,,,,,,,,,,,,,,,,,91.6219
1998-06-02,,,,,,,,,,,,,,,,,,,,95.2806
1998-06-03,,,,,,,,,,,,,,,,,,,,95.1282
1998-06-04,,,,,,,,,,,,,,,,,,,,95.2806
1998-06-09,,,,,,,,,,,,,,,,,,,,95.2806
1998-06-17,,,,,,,,,,,,,,,,,,,,95.2806
1998-06-18,,,,,,,,,,,,,,,,,,,,95.2806
1998-06-22,,,,,,,,,,,,,,,,,,,,94.3659
1998-06-26,,,,,,,,,,,,,,,,,,,,94.6708
1998-07-01,,,,,,,,,,,,,,,,,,,,93.7561
1998-07-02,,,,,,,,,,,,,,,,,,,,94.3659
1998-07-03,,,,,,,,,,,,,,,,,,,,94.2135
1998-07-07,,,,,,,,,,,,,,,,,,,,93.7561
1998-07-17,,,,,,,,,,,,,,,,,,,,92.9939
1998-07-20,,,,,,,,,,,,,,,,,,,,92.9939
1998-07-22,,,,,,,,,,,,,,,,,,,,98.6345
1998-07-29,,,,,,,,,,,,,,,,,,,,94.5184
1998-07-31,,,,,,,,,,,,,,,,,,,,97.5674
1998-08-11,,,,,,,,,,,,,,,,,,,,87.8106
1998-08-19,,,,,,,,,,,,,,,,,,,,92.0792
1998-08-21,,,,,,,,,,,,,,,,,,,,91.4694
1998-08-28,,,,,,,,,,,,,,,,,,,,86.8959
1998-08-31,,,,,,,,,,,,,,,,,,,,78.2063
1998-09-02,,,,,,,,,,,,,,,,,,,,83.5421
1998-09-03,,,,,,,,,,,,,,,,,,,,91.4694
1998-09-04,,,,,,,,,,,,,,,,,,,,91.4694
1998-09-08,,,,,,,,,,,,,,,,,,,,91.4694
1998-09-09,,,,,,,,,,,,,,,,,,,,91.4694
1998-09-10,,,,,,,,,,,,,,,,,,,,91.4694
1998-09-11,,,,,,,,,,,,,,,,,,,,91.317
1998-09-21,,,,,,,,,,,,,,,,,,,,91.317
1998-09-23,,,,,,,,,,,,,,,,,,,,91.4694
1998-10-01,,,,,,,,,,,,,,,,,,,,91.1645
1998-10-02,,,,,,,,,,,,,,,,,,,,98.9394
1998-10-06,,,,,,,,,,,,,,,,,,,,92.9939
1998-10-07,,,,,,,,,,,,,,,,,,,,92.9939
1998-10-09,,,,,,,,,,,,,,,,,,,,92.8415
1998-10-13,,,,,,,,,,,,,,,,,,,,92.2317
1998-10-14,,,,,,,,,,,,,,,,,,,,92.9939
1998-10-26,,,,,,,,,,,,,,,,,,,,91.4694
1998-10-27,,,,,,,,,,,,,,,,,,,,91.4694
1998-10-29,,,,,,,,,,,,,,,,,,,,91.4694
1998-11-06,,,,,,,,,,,,,,,,,,,,91.4694
1998-11-18,,,,,,,,,,,,,,,,,,,,83.9994
1998-11-19,,,,,,,,,,,,,,,,,,,,91.4694
1998-11-20,,,,,,,,,,,,,,,,,,,,91.4694
1998-11-23,,,,,,,,,,,,,,,,,,,,91.4694
1998-11-30,,,,,,,,,,,,,,,,,,,,91.4694
1998-12-07,,,,,,,,,,,,,,,,,,,,91.6219
1998-12-16,,,,,,,,,,,,,,,,,,,,91.4694
1998-12-18,,,,,,,,,,,,,,,,,,,,91.317
1998-12-23,,,,,,,,,,,,,,,,,,,,91.317
1998-12-30,,,,,,,,,,,,,,,,,,,,95.2806
1999-01-08,,,,,,,,,,,,,,,,,,,,96.1
1999-01-12,,,,,,,,,,,,,,,,,,,,95.25
1999-01-27,,,,,,,,,,,,,,,,,,,,95.25
1999-02-01,,,,,,,,,,,,,,,,,,,,102.0
1999-02-03,,,,,,,,,,,,,,,,,,,,92.6
1999-02-11,,,,,,,,,,,,,,,,,,,,92.6
1999-02-12,,,,,,,,,,,,,,,,,,,,101.8
1999-02-15,,,,,,,,,,,,,,,,,,,,103.0
1999-02-16,,,,,,,,,,,,,,,,,,,,105.0
1999-02-17,,,,,,,,,,,,,,,,,,,,107.0
1999-02-19,,,,,,,,,,,,,,,,,,,,110.0
1999-02-22,,,,,,,,,,,,,,,,,,,,111.0
1999-02-23,,,,,,,,,,,,,,,,,,,,112.0
1999-02-24,,,,,,,,,,,,,,,,,,,,111.2
1999-02-25,,,,,,,,,,,,,,,,,,,,115.2
1999-02-26,,,,,,,,,,,,,,,,,,,,118.0
1999-03-01,,,,,,,,,,,,,,,,,,,,120.0
1999-03-02,,,,,,,,,,,,,,,,,,,,115.0
1999-03-03,,,,,,,,,,,,,,,,,,,,116.0
1999-03-10,,,,,,,,,,,,,,,,,,,,104.4
1999-03-15,,,,,,,,,,,,,,,,,,,,94.6
1999-03-24,,,,,,,,,,,,,,,,,,,,100.0
1999-03-25,,,,,,,,,,,,,,,,,,,,100.0
1999-03-29,,,,,,,,,,,,,,,,,,,,96.1
1999-04-01,,,,,,,,,,,,,,,,,,,,97.1
1999-04-06,,,,,,,,,,,,,,,,,,,,95.05
1999-04-13,,,,,,,,,,,,,,,,,,,,95.0
1999-04-14,,,,,,,,,,,,,,,,,,,,96.0
1999-04-15,,,,,,,,,,,,,,,,,,,,95.05
1999-04-16,,,,,,,,,,,,,,,,,,,,94.5
1999-04-19,,,,,,,,,,,,,,,,,,,,94.5
1999-04-21,,,,,,,,,,,,,,,,,,,,95.05
1999-04-27,,,,,,,,,,,,,,,,,,,,96.5
1999-04-29,,,,,,,,,,,,,,,,,,,,100.0
1999-05-04,,,,,,,,,,,,,,,,,,,,100.0
1999-05-11,,,,,,,,,,,,,,,,,,,,110.0
1999-05-12,,,,,,,,,,,,,,,,,,,,100.0
1999-05-28,,,,,,,,,,,,,,,,,,,,100.0
1999-06-04,,,,,,,,,,,,,,,,,,,,100.0
1999-06-07,,,,,,,,,,,,,,,,,,,,105.0
1999-06-11,,,,,,,,,,,,,,,,,,,,100.0
1999-06-22,,,,,,,,,,,,,,,,,,,,98.0
1999-06-28,,,,,,,,,,,,,,,,,,,,107.0
1999-06-30,,,,,,,,,,,,,,,,,,,,101.0
1999-07-06,,,,,,,,,,,,,,,,,,,,101.0
1999-07-16,,,,,,,,,,,,,,,,,,,,101.0
1999-07-22,,,,,,,,,,,,,,,,,,,,98.0
1999-07-23,,,,,,,,,,,,,,,,,,,,97.0
1999-07-26,,,,,,,,,,,,,,,,,,,,95.0
1999-07-28,,,,,,,,,,,,,,,,,,,,94.5
1999-07-29,,,,,,,,,,,,,,,,,,,,91.0
1999-08-10,,,,,,,,,,,,,,,,,,,,93.0
1999-08-25,,,,,,,,,,,,,,,,,,,,97.05
1999-08-26,,,,,,,,,,,,,,,,,,,,105.5
1999-08-27,,,,,,,,,,,,,,,,,,,,105.5
1999-08-30,,,,,,,,,,,,,,,,,,,,105.5
1999-08-31,,,,,,,,,,,,,,,,,,,,106.0
1999-09-01,,,,,,,,,,,,,,,,,,,,100.0
1999-09-06,,,,,,,,,,,,,,,,,,,,100.5
1999-09-07,,,,,,,,,,,,,,,,,,,,109.5
1999-09-08,,,,,,,,,,,,,,,,,,,,106.0
1999-09-09,,,,,,,,,,,,,,,,,,,,108.9
1999-09-13,,,,,,,,,,,,,,,,,,,,108.9
1999-09-14,,,,,,,,,,,,,,,,,,,,106.7
1999-09-15,,,,,,,,,,,,,,,,,,,,106.0
1999-09-16,,,,,,,,,,,,,,,,,,,,109.0
1999-09-17,,,,,,,,,,,,,,,,,,,,115.0
1999-09-27,,,,,,,,,,,,,,,,,,,,115.0
1999-09-28,,,,,,,,,,,,,,,,,,,,115.5
1999-10-05,,,,,,,,,,,,,,,,,,,,105.0
1999-10-06,,,,,,,,,,,,,,,,,,,,105.0
1999-10-07,,,,,,,,,,,,,,,,,,,,105.0
1999-10-18,,,,,,,,,,,,,,,,,,,,110.0
1999-10-19,,,,,,,,,,,,,,,,,,,,110.0
1999-10-22,,,,,,,,,,,,,,,,,,,,106.7
1999-10-25,,,,,,,,,,,,,,,,,,,,96.5
1999-10-26,,,,,,,,,,,,,,,,,,,,105.0
1999-10-27,,,,,,,,,,,,,,,,,,,,105.0
1999-10-28,,,,,,,,,,,,,,,,,,,,105.0
1999-11-02,,,,,,,,,,,,,,,,,,,,104.0
1999-11-04,,,,,,,,,,,,,,,,,,,,110.1
1999-11-11,,,,,,,,,,,,,,,,,,,,110.1
1999-11-12,,,,,,,,,,,,,,,,,,,,115.0
1999-11-29,,,,,,,,,,,,,,,,,,,,105.0
1999-12-01,,,,,,,,,,,,,,,,,,,,114.0
1999-12-02,,,,,,,,,,,,,,,,,,,,115.0
1999-12-07,,,,,,,,,,,,,,,,,,,,111.9
1999-12-08,,,,,,,,,,,,,,,,,,,,100.8
1999-12-09,,,,,,,,,,,,,,,,,,,,105.0
1999-12-10,,,,,,,,,,,,,,,,,,,,100.0
1999-12-13,,,,,,,,,,,,,,,,,,,,99.05
1999-12-14,,,,,,,,,,,,,,,,,,,,102.0
1999-12-16,,,,,,,,,,,,,,,,,,,,102.0
1999-12-20,,,,,,,,,,,,,,,,,,,,99.05
1999-12-24,,,,,,,,,,,,,,,,,,,,99.9
1999-12-29,,,,,,,,,,,,,,,,,,,,94.7
1999-12-30,,,,,,,,,,,,,,,,,,,,94.6
2000-01-07,,,,,,,,,,,,,,,,,,,,95.25
2000-01-12,,,,,,,,,,,,,,,,,,,,100.0
2000-01-18,,,,,,,,,,,,,,,,,,,,95.25
2000-01-24,,,,,,,,,,,,,,,,,,,,95.25
2000-01-25,,,,,,,,,,,,,,,,,,,,100.0
2000-01-27,,,,,,,,,,,,,,,,,,,,100.0
2000-02-02,,,,,,,,,,,,,,,,,,,,100.0
2000-02-08,,,,,,,,,,,,,,,,,,,,95.5
2000-02-10,,,,,,,,,,,,,,,,,,,,95.65
2000-02-11,,,,,,,,,,,,,,,,,,,,99.8
2000-02-14,,,,,,,,,,,,,,,,,,,,95.65
2000-02-18,,,,,,,,,,,,,,,,,,,,95.75
2000-02-22,,,,,,,,,,,,,,,,,,,,95.75
2000-02-25,,,,,,,,,,,,,,,,,,,,95.5
2000-02-28,,,,,,,,,,,,,,,,,,,,85.95
2000-02-29,,,,,,,,,,,,,,,,,,,,85.95
2000-03-01,,,,,,,,,,,,,,,,,,,,94.5
2000-03-02,,,,,,,,,,,,,,,,,,,,94.9
2000-03-03,,,,,,,,,,,,,,,,,,,,94.9
2000-03-06,,,,,,,,,,,,,,,,,,,,94.9
2000-03-07,,,,,,,,,,,,,,,,,,,,94.85
2000-03-08,,,,,,,,,,,,,,,,,,,,94.9
2000-03-24,,,,,,,,,,,,,,,,,,,,94.9
2000-03-28,,,,,,,,,,,,,,,,,,,,95.05
2000-04-04,,,,,,,,,,,,,,,,,,,,96.0
2000-04-05,,,,,,,,,,,,,,,,,,,,96.05
2000-04-06,,,,,,,,,,,,,,,,,,,,96.0
2000-04-17,,,,,,,,,,,,,,,,,,,,94.0
2000-04-19,,,,,,,,,,,,,,,,,,,,93.0
2000-04-26,,,,,,,,,,,,,,,,,,,,92.95
2000-04-27,,,,,,,,,,,,,,,,,,,,93.0
2000-05-02,,,,,,,,,,,,,,,,,,,,90.0
2000-05-17,,,,,,,,,,,,,,,,,,,,97.0
2000-05-18,,,,,,,,,,,,,,,,,,,,94.0
2000-05-26,,,,,,,,,,,,,,,,,,,,98.5
2000-06-05,,,,,,,,,,,,,,,,,,,,98.2
2000-06-21,,,,,,,,,,,,,,,,,,,,88.4
2000-06-22,,,,,,,,,,,,,,,,,,,,80.5
2000-07-10,,,,,,,,,,,,,,,,,,,,85.2
2000-07-13,,,,,,,,,,,,,,,,,,,,85.1
2000-07-25,,,,,,,,,,,,,,,,,,,,93.6
2000-07-26,,,,,,,,,,,,,,,,,,,,97.0
2000-08-02,,,,,,,,,,,,,,,,,,,,95.0
2000-08-10,,,,,,,,,,,,,,,,,,,,96.0
2000-08-22,,,,,,,,,,,,,,,,,,,,96.0
2000-08-24,,,,,,,,,,,,,,,,,,,,87.0
2000-08-30,,,,,,,,,,,,,,,,,,,,87.0
2000-08-31,,,,,,,,,,,,,,,,,,,,87.0
2000-09-08,,,,,,,,,,,,,,,,,,,,95.7
2000-09-11,,,,,,,,,,,,,,,,,,,,99.0
2000-09-15,,,,,,,,,,,,,,,,,,,,99.0
2000-10-02,,,,,,,,,,,,,,,,,,,,94.95
2000-10-03,,,,,,,,,,,,,,,,,,,,95.0
2000-10-06,,,,,,,,,,,,,,,,,,,,95.0
2000-11-20,,,,,,,,,,,,,,,,,,,,92.5
2000-11-22,,,,,,,,,,,,,,,,,,,,92.5
2000-11-23,,,,,,,,,,,,,,,,,,,,94.9
2000-12-05,,,,,,,,,,,,,,,,,,,,92.0
2000-12-18,,,,,,,,,,,,,,,,,,,,90.0
2001-01-02,,,,,,,,,,,,,,,,,,,,81.0
2001-01-04,,,,,,,,,,,,,,,,,,,,74.0
2001-01-08,,,,,,,,,,,,,,,,,,,,81.4
2001-01-09,,,,,,,,,,,,,,,,,,,,89.5
2001-01-10,,,,,,,,,,,,,,,,,,,,89.5
2001-01-11,,,,,,,,,,,,,,,,,,,,89.5
2001-01-12,,,,,,,,,,,,,,,,,,,,94.9
2001-01-18,,,,,,,,,,,,,,,,,,,,96.0
2001-01-24,,,,,,,,,,,,,,,,,,,,96.0
2001-01-30,,,,,,,,,,,,,,,,,,,,95.0
2001-02-09,,,,,,,,,,,,,,,,,,,,85.5
2001-02-12,,,,,,,,,,,,,,,,,,,,76.95
2001-02-13,,,,,,,,,,,,,,,,,,,,84.6
2001-02-14,,,,,,,,,,,,,,,,,,,,92.0
2001-02-15,,,,,,,,,,,,,,,,,,,,92.0
2001-02-19,,,,,,,,,,,,,,,,,,,,92.15
2001-02-20,,,,,,,,,,,,,,,,,,,,92.1
2001-03-01,,,,,,,,,,,,,,,,,,,,82.9
2001-03-02,,,,,,,,,,,,,,,,,,,,92.1
2001-03-05,,,,,,,,,,,,,,,,,,,,92.0
2001-04-06,,,,,,,,,,,,,,,,,,,,88.0
2001-04-12,,,,,,,,,,,,,,,,,,,,92.0
2001-04-18,,,,,,,,,,,,,,,,,,,,96.0
2001-04-19,,,,,,,,,,,,,,,,,,,,95.95
2001-04-23,,,,,,,,,,,,,,,,,,,,90.0
2001-04-26,,,,,,,,,,,,,,,,,,,,88.0
2001-04-27,,,,,,,,,,,,,,,,,,,,88.1
2001-04-30,,,,,,,,,,,,,,,,,,,,90.0
2001-06-08,,,,,,,,,,,,,,,,,,,,90.0
2001-06-15,,,,,,,,,,,,,,,,,,,,88.0
2001-06-25,,,,,,,,,,,,,,,,,,,,90.0
2001-06-26,,,,,,,,,,,,,,,,,,,,90.0
2001-06-29,,,,,,,,,,,,,,,,,,,,90.0
2001-07-04,,,,,,,,,,,,,,,,,,,,90.0
2001-07-16,,,,,,,,,,,,,,,,,,,,91.0
2001-07-25,,,,,,,,,,,,,,,,,,,,96.0
2001-08-29,,,,,,,,,,,,,,,,,,,,91.1
2001-08-30,,,,,,,,,,,,,,,,,,,,90.9
2001-08-31,,,,,,,,,,,,,,,,,,,,90.0
2001-09-05,,,,,,,,,,,,,,,,,,,,96.0
2001-09-07,,,,,,,,,,,,,,,,,,,,98.0
2001-09-12,,,,,,,,,,,,,,,,,,,,88.2
2001-09-13,,,,,,,,,,,,,,,,,,,,90.0
2001-09-28,,,,,,,,,,,,,,,,,,,,93.0
2001-10-16,,,,,,,,,,,,,,,,,,,,87.0
2001-10-17,,,,,,,,,,,,,,,,,,,,90.0
2001-10-30,,,,,,,,,,,,,,,,,,,,90.0
2001-11-12,,,,,,,,,,,,,,,,,,,,90.0
2001-11-23,,,,,,,,,,,,,,,,,,,,89.0
2001-11-26,,,,,,,,,,,,,,,,,,,,87.0
2001-12-03,,,,,,,,,,,,,,,,,,,,82.0
2001-12-06,,,,,,,,,,,,,,,,,,,,85.0
2001-12-11,,,,,,,,,,,,,,,,,,,,90.0
2001-12-12,,,,,,,,,,,,,,,,,,,,90.0
2001-12-13,,,,,,,,,,,,,,,,,,,,90.0
2001-12-17,,,,,,,,,,,,,,,,,,,,82.0
2001-12-19,,,,,,,,,,,,,,,,,,,,90.2
2001-12-20,,,,,,,,,,,,,,,,,,,,91.85
2001-12-21,,,,,,,,,,,,,,,,,,,,85.1
2002-01-07,,,,,,,,,,,,,,,,,,,,93.0
2002-01-08,,,,,,,,,,,,,,,,,,,,90.0
2002-01-10,,,,,,,,,,,,,,,,,,,,90.0
2002-01-14,,,,,,,,,,,,,,,,,,,,94.5
2002-01-15,,,,,,,,,,,,,,,,,,,,85.1
2002-01-16,,,,,,,,,,,,,,,,,,,,93.55
2002-01-30,,,,,,,,,,,,,,,,,,,,85.3
2002-01-31,,,,,,,,,,,,,,,,,,,,91.9
2002-02-07,,,,,,,,,,,,,,,,,,,,91.9
2002-02-13,,,,,,,,,,,,,,,,,,,,91.9
2002-02-14,,,,,,,,,,,,,,,,,,,,82.75
2002-02-18,,,,,,,,,,,,,,,,,,,,91.0
2002-02-19,,,,,,,,,,,,,,,,,,,,90.9
2002-02-25,,,,,,,,,,,,,,,,,,,,91.7
2002-02-28,,,,,,,,,,,,,,,,,,,,82.75
2002-03-04,,,,,,,,,,,,,,,,,,,,91.0
2002-03-05,,,,,,,,,,,,,,,,,,,,91.0
2002-03-13,,,,,,,,,,,,,,,,,,,,85.0
2002-03-20,,,,,,,,,,,,,,,,,,,,91.0
2002-03-27,,,,,,,,,,,,,,,,,,,,90.5
2002-04-17,,,,,,,,,,,,,,,,,,,,90.0
2002-04-22,,,,,,,,,,,,,,,,,,,,90.0
2002-04-25,,,,,,,,,,,,,,,,,,,,90.0
2002-04-29,,,,,,,,,,,,,,,,,,,,90.0
2002-04-30,,,,,,,,,,,,,,,,,,,,90.0
2002-05-02,,,,,,,,,,,,,,,,,,,,93.0
2002-05-10,,,,,,,,,,,,,,,,,,,,92.0
2002-05-22,,,,,,,,,,,,,,,,,,,,93.0
2002-05-28,,,,,,,,,,,,,,,,,,,,90.05
2002-06-05,,,,,,,,,,,,,,,,,,,,90.05
2002-06-14,,,,,,,,,,,,,,,,,,,,90.05
2002-06-21,,,,,,,,,,,,,,,,,,,,90.0
2002-06-24,,,,,,,,,,,,,,,,,,,,90.05
2002-06-26,,,,,,,,,,,,,,,,,,,,90.05
2002-07-08,,,,,,,,,,,,,,,,,,,,91.0
2002-07-19,,,,,,,,,,,,,,,,,,,,91.55
2002-07-22,,,,,,,,,,,,,,,,,,,,93.0
2002-07-24,,,,,,,,,,,,,,,,,,,,93.0
2002-07-31,,,,,,,,,,,,,,,,,,,,93.0
2002-08-08,,,,,,,,,,,,,,,,,,,,80.1
2002-08-12,,,,,,,,,,,,,,,,,,,,88.0
2002-08-20,,,,,,,,,,,,,,,,,,,,88.0
2002-08-22,,,,,,,,,,,,,,,,,,,,85.0
2002-08-28,,,,,,,,,,,,,,,,,,,,85.25
2002-08-29,,,,,,,,,,,,,,,,,,,,91.8
2002-08-30,,,,,,,,,,,,,,,,,,,,91.8
2002-09-02,,,,,,,,,,,,,,,,,,,,92.0
2002-09-04,,,,,,,,,,,,,,,,,,,,86.0
2002-09-10,,,,,,,,,,,,,,,,,,,,90.0
2002-09-11,,,,,,,,,,,,,,,,,,,,86.1
2002-09-18,,,,,,,,,,,,,,,,,,,,86.3
2002-09-23,,,,,,,,,,,,,,,,,,,,86.4
2002-09-30,,,,,,,,,,,,,,,,,,,,89.95
2002-10-02,,,,,,,,,,,,,,,,,,,,90.05
2002-10-03,,,,,,,,,,,,,,,,,,,,90.05
2002-10-10,,,,,,,,,,,,,,,,,,,,90.0
2002-10-14,,,,,,,,,,,,,,,,,,,,89.0
2002-10-16,,,,,,,,,,,,,,,,,,,,87.75
2002-10-17,,,,,,,,,,,,,,,,,,,,88.05
2002-10-25,,,,,,,,,,,,,,,,,,,,88.0
2002-11-04,,,,,,,,,,,,,,,,,,,,89.6
2002-11-06,,,,,,,,,,,,,,,,,,,,82.05
2002-11-08,,,,,,,,,,,,,,,,,,,,88.3
2002-11-13,,,,,,,,,,,,,,,,,,,,89.0
2002-11-18,,,,,,,,,,,,,,,,,,,,90.2
2002-11-20,,,,,,,,,,,,,,,,,,,,91.0
2002-11-21,,,,,,,,,,,,,,,,,,,,91.1
2002-11-25,,,,,,,,,,,,,,,,,,,,91.1
2002-11-26,,,,,,,,,,,,,,,,,,,,93.0
2002-11-27,,,,,,,,,,,,,,,,,,,,95.0
2002-11-28,,,,,,,,,,,,,,,,,,,,102.0
2002-12-03,,,,,,,,,,,,,,,,,,,,90.5
2002-12-05,,,,,,,,,,,,,,,,,,,,94.05
2002-12-06,,,,,,,,,,,,,,,,,,,,90.55
