,SWP FP Equity_DX_SI_QTY,SWP FP Equity_DX_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SWP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SWP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SWP FP Equity_DX_SI_MV,SWP FP Equity_DX_DSS,SWP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY,SWP FP Equity_DX_BROKER_SI_QTY,SWP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SWP FP Equity_DX_BROKER_SI_MV_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SWP FP Equity_DX_BROKER_SI_MV_INC_x,SWP FP Equity_DX_SUPPLY_SI_MV_NEW,SWP FP Equity_DX_BROKER_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_NEW,SWP FP Equity_DX_SUPPLY_SI_MV_DEC,SWP FP Equity_DX_BROKER_SI_QTY_INC,SWP FP Equity_DX_SUPPLY_SI_QTY_DEC,SWP FP Equity_DX_BROKER_SI_MV_NEW_y,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SWP FP Equity_DX_BROKER_SI_MV_INC_y,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SWP FP Equity_DX_BROKER_SI_MV_ADD,SWP FP Equity_DX_SUPPLY_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_DEC,SWP FP Equity_DX_SUPPLY_SI_MV,SWP FP Equity_DX_BROKER_SI_MV_DEC,SWP FP Equity_DX_SUPPLY_SI_MV_RMV,SWP FP Equity_DX_BROKER_SI_MV_RMV,SWP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SWP FP Equity_DX_UTILIZATION_QUANTITY,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SWP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SWP FP Equity_DX_ACTIVE_UTILIZATION_MV,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SWP FP Equity_DX_BROKER_SI_CON_RATIO,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SWP FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,684965.0,12638751.75,,22.55,0.0,,0.0,,0.0
2006-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,684962.0,12715294.55,,22.59,0.0,,0.0,,0.0
2006-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,684967.0,12711557.44,,22.63,0.0,,0.0,,0.0
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,683962.0,12620244.72,,22.67,0.0,,0.0,,0.0
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,689547.0,12838963.66,,22.78,0.0,,0.0,,0.0
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,689547.0,12761852.77,,22.74,0.0,,0.0,,0.0
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,689547.0,12908363.47,,22.82,0.0,,0.0,,0.0
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,689547.0,12916074.56,,22.83,0.0,,0.0,,0.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,690560.0,12896437.22,,22.83,0.0,,0.0,,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,690552.0,12931038.3,,22.95,0.0,,0.0,,0.0
2006-10-26,5000.0,93376.66,0.07,0.61,0.07,0.17,0.0,93376.66,0.0,5000.0,0.0,,,,,,5000.0,,,,,,,,,0.17,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2006-10-27,5000.0,94494.94,0.07,0.62,0.07,0.17,0.0,94494.94,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2006-10-30,5000.0,94494.94,0.07,0.6,0.07,0.17,0.0,94494.94,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2006-10-31,5000.0,97542.27,0.07,0.6,0.07,0.17,0.0,97542.27,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2006-11-01,5000.0,96423.98,0.07,0.57,0.07,0.17,0.0,96423.98,5000.0,5000.0,96423.98,,,,,,,,,,,,,,,,5000.0,,0.17,,,,0.77,0.72,640874.0,12359124.58,,22.15,0.75,,1.0,100.0,0.0072
2006-11-02,5000.0,95892.8,0.07,0.6,0.07,0.17,0.0,95892.8,5000.0,5000.0,95892.8,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,12291040.11,,22.11,0.75,,1.0,100.0,0.0072
2006-11-03,5000.0,95529.36,0.07,0.57,0.07,0.17,0.0,95529.36,5000.0,5000.0,95529.36,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,12244455.99,,22.13,0.75,,1.0,100.0,0.0072
2006-11-06,5000.0,95054.08,0.07,0.6,0.07,0.17,0.0,95054.08,5000.0,5000.0,95054.08,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,12183538.3,,22.08,0.75,,1.0,100.0,0.0072
2006-11-07,5000.0,94634.73,0.07,0.57,0.07,0.17,0.0,94634.73,5000.0,5000.0,94634.73,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,12129787.39,,22.09,0.75,,1.0,100.0,0.0072
2006-11-08,5000.0,94466.99,0.07,0.53,0.07,0.17,0.0,94466.99,5000.0,5000.0,94466.99,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,12108287.03,,21.61,0.77,,1.0,100.0,0.0072
2006-11-09,5000.0,93656.23,0.07,0.52,0.07,0.17,0.0,93656.23,5000.0,5000.0,93656.23,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,12004368.62,,21.48,0.77,,1.0,100.0,0.0072
2006-11-10,5000.0,92817.52,0.07,0.52,0.07,0.17,0.0,92817.52,5000.0,5000.0,92817.52,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,11896866.81,,21.53,0.77,,1.0,100.0,0.0072
2006-11-13,5000.0,89462.67,0.07,0.57,0.07,0.17,0.0,89462.67,5000.0,5000.0,89462.67,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,11466859.57,,21.48,0.77,,1.0,100.0,0.0072
2006-11-14,5000.0,89742.24,0.07,0.55,0.07,0.16,0.0,89742.24,5000.0,5000.0,89742.24,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.72,640874.0,11502693.51,,21.41,0.77,,1.0,100.0,0.0072
2006-11-15,5000.0,90580.95,0.07,0.54,0.07,0.16,0.0,90580.95,5000.0,5000.0,90580.95,,,,,,,,,,,,,,,,,,0.16,,,,0.77,0.71,642559.0,11640721.1,,20.68,0.79,,1.0,100.0,0.0071
2006-11-16,5000.0,91587.41,0.07,0.55,0.07,0.16,0.0,91587.41,5000.0,5000.0,91587.41,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.71,642559.0,11770062.44,,20.72,0.79,,1.0,100.0,0.0071
2006-11-17,5000.0,91140.09,0.07,0.55,0.07,0.16,0.0,91140.09,5000.0,5000.0,91140.09,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.71,642559.0,11712577.4,,20.73,0.79,,1.0,100.0,0.0071
2006-11-20,5000.0,94494.94,0.07,0.56,0.07,0.16,0.0,94494.94,5000.0,5000.0,94494.94,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.71,642559.0,12143715.22,,20.79,0.79,,1.0,100.0,0.0071
2006-11-21,5000.0,95193.87,0.07,0.49,0.07,0.17,0.0,95193.87,5000.0,5000.0,95193.87,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.71,642559.0,12233535.6,,20.76,0.79,,1.0,100.0,0.0071
2006-11-22,5000.0,98660.55,0.07,0.48,0.07,0.17,0.0,98660.55,5000.0,5000.0,98660.55,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.71,646258.0,12752033.75,,22.01,0.75,,1.0,100.0,0.0071
2006-11-23,5000.0,97542.27,0.07,0.44,0.07,0.18,0.0,97542.27,5000.0,5000.0,97542.27,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.7,646258.0,12607493.84,,22.02,0.75,,1.0,100.0,0.007
2006-11-24,5000.0,97849.79,0.07,0.48,0.07,0.17,0.0,97849.79,5000.0,5000.0,97849.79,,,,,,,,,,,,,,,,,,0.17,,,,0.77,0.7,646258.0,12647242.32,,21.95,0.75,,1.0,100.0,0.007
2006-11-27,5000.0,98129.36,0.07,0.47,0.07,0.18,0.0,98129.36,5000.0,5000.0,98129.36,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.007
2006-11-28,5000.0,97570.22,0.07,0.46,0.07,0.18,0.0,97570.22,5000.0,5000.0,97570.22,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.007
2006-11-29,5000.0,97849.79,0.07,0.42,0.07,0.17,0.0,97849.79,5000.0,5000.0,97849.79,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.007
2006-11-30,5000.0,97178.82,0.07,0.45,0.07,0.18,0.0,97178.82,5000.0,5000.0,97178.82,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.007
2006-12-01,5000.0,97682.05,0.07,0.43,0.07,0.17,0.0,97682.05,5000.0,5000.0,97682.05,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0049
2006-12-04,5000.0,96731.51,0.07,0.44,0.07,0.17,0.0,96731.51,5000.0,5000.0,96731.51,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0049
2006-12-05,5000.0,96312.15,0.07,0.44,0.07,0.17,0.0,96312.15,5000.0,5000.0,96312.15,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0049
2006-12-06,6816.0,131330.84,0.1,0.64,0.09,0.23,0.0,115608.13,5816.0,6000.0,112062.82,,,,,,1000.0,,,,,,,,,0.03,816.0,,0.19,,,,100.0,0.57,0.0,0.0,,0.0,100.0,16.69,0.7219,83.31,0.0067
2006-12-07,6814.0,133730.7,0.1,0.66,0.09,0.23,0.0,117755.24,5814.0,6000.0,114104.82,,,,,,,,0.0,,2.0,,,,,,,,0.19,,,,100.0,0.57,0.0,0.0,,0.0,100.0,16.95,0.7185,83.05,0.0067
2006-12-08,7238.0,141687.83,0.1,0.69,0.1,0.25,0.0,117453.3,6238.0,6000.0,122112.28,,,424.0,,,,,,,,,,,424.0,,,,0.21,,,,100.0,0.62,0.0,0.0,,0.0,100.0,16.61,0.723,83.39,0.0071
2006-12-11,7224.0,144322.03,0.1,0.7,0.1,0.25,0.0,119868.79,6224.0,6000.0,124343.89,,,,,,,,0.0,,13.0,,,,,,,,0.21,,,,100.0,0.61,0.0,0.0,,0.0,100.0,16.96,0.7183,83.04,0.0071
2006-12-12,10725.0,214085.56,0.15,1.0,0.14,0.38,0.0,189632.9,6225.0,9500.0,124259.45,,,0.0,,,3500.0,,,,,,,,0.0,0.13,,,0.21,,,,0.61,0.61,1007752.0,20116098.23,,35.39,0.59,36.78,0.4243,52.72,0.0106
2006-12-13,10733.0,214125.23,0.15,1.03,0.14,0.38,0.0,189526.66,6233.0,9500.0,124349.44,,,8.0,,,,,,,,,,,8.0,,,,0.21,,,,0.61,0.61,1007743.0,20104649.16,,35.91,0.58,36.8,0.4242,52.7,0.0106
2006-12-14,10732.0,212665.11,0.15,1.02,0.14,0.38,0.0,188251.82,6232.0,9500.0,123493.19,,,,,,,,0.0,,0.0,,,,,,,,0.21,,,,0.61,0.61,1007743.0,19969416.09,,36.01,0.58,36.87,0.4244,52.68,0.0106
2006-12-15,10728.0,211746.06,0.15,1.07,0.14,0.38,0.0,187508.16,6228.0,9500.0,122926.4,,,,,,,,0.0,,4.0,,,,,,,,0.21,,,,0.61,0.61,1010307.0,19941137.6,,36.06,0.58,37.03,0.4239,52.52,0.0106
2006-12-18,10720.0,209730.02,0.15,1.03,0.14,0.38,0.0,185861.49,6220.0,9500.0,121690.36,,,,,,,,0.0,,8.0,,,,,,,,0.21,,,,0.6,0.6,1025318.0,20059697.85,,36.38,0.57,37.22,0.4236,52.37,0.0104
2006-12-19,11701.0,228399.26,0.16,1.17,0.16,0.41,0.0,204956.18,6201.0,10500.0,121041.26,,,,0.04,,,,0.0,1000.0,19.0,,,0.04,,,,,0.21,,,,0.6,0.6,1026395.0,20034856.65,,36.3,0.57,43.19,0.42,47.39,0.0113
2006-12-20,11712.0,231822.82,0.17,1.27,0.16,0.41,0.0,207832.96,6212.0,10500.0,122957.94,,,10.0,,,,,,,,,,,10.0,,,,0.21,,,,0.6,0.6,1026380.0,20315770.86,,36.0,0.58,43.27,0.4188,47.16,0.0113
2006-12-21,11722.0,231365.33,0.17,1.33,0.16,0.41,0.0,207245.86,6222.0,10500.0,122807.98,,,10.0,,,,,,,,,,,10.0,,,,0.21,,,,0.6,0.6,1026425.0,20259269.87,,36.11,0.58,43.02,0.4196,47.49,0.0114
2006-12-22,11722.0,229988.94,0.17,1.34,0.16,0.41,0.0,206012.95,6222.0,10500.0,122077.39,,,1.0,,,,,,,,,,,1.0,,,,0.21,,,,0.6,0.6,1026406.0,20138374.52,,36.12,0.58,43.02,0.42,47.55,0.0114
2006-12-25,10500.0,206012.95,0.15,1.24,0.14,0.42,0.0,206012.95,5000.0,10500.0,98101.41,,,,,,,,0.0,,1222.0,,,,,,,,0.21,,,,0.51,0.51,982412.0,19275199.86,,34.85,0.6,43.04,0.4203,47.56,0.0106
2006-12-26,11715.0,229851.6,0.17,1.38,0.16,0.41,0.0,206012.95,6215.0,10500.0,121940.05,,,1215.0,,,,,,,,,,,1215.0,,,,0.21,,,,0.6,0.6,1026386.0,20137982.11,,35.98,0.58,43.06,0.4199,47.5,0.0113
2006-12-27,11714.0,230552.45,0.17,1.38,0.16,0.41,0.0,206658.76,6214.0,10500.0,122302.62,,,,,,,,0.0,,1.0,,,,,,,,0.21,,,,0.6,0.6,1026390.0,20201189.31,,36.08,0.58,43.04,0.4198,47.49,0.0113
2006-12-28,10714.0,212667.86,0.15,1.3,0.14,0.38,0.0,188570.53,6214.0,9500.0,123344.98,,,1.0,,,,,,,,,,,1.0,,,1000.0,0.21,0.04,,,0.6,0.6,1026409.0,20373735.68,,36.12,0.58,47.6,0.5012,52.4,0.0104
2006-12-29,10724.0,214365.41,0.15,1.32,0.14,0.38,0.0,189898.49,6223.0,9500.0,124393.51,,,9.0,,,,,,,,,,,9.0,,,,0.21,,,,0.6,0.6,1026450.0,20518032.25,,36.02,0.58,47.56,0.5012,52.44,0.0104
2007-01-01,9500.0,189898.49,0.13,1.19,0.13,0.38,0.0,189898.49,5000.0,9500.0,99946.57,,,,,,,,0.0,,1223.0,,,,,,,,0.21,,,,0.51,0.51,983442.0,19658331.8,,34.65,0.6,47.4,0.5014,52.6,0.0096
2007-01-02,10727.0,213225.8,0.15,1.34,0.14,0.38,0.0,188836.12,6227.0,9500.0,123777.11,,,1227.0,,,,,,,,,,,1227.0,,,,0.21,,,,0.59,0.59,1052956.0,20930118.72,,37.03,0.56,47.39,0.5014,52.61,0.0101
2007-01-03,10739.0,216166.41,0.15,1.38,0.14,0.38,0.0,191226.45,6239.0,9500.0,125585.46,,,12.0,,,,,,,,,,,12.0,,,,0.21,,,,0.6,0.6,1026438.0,20661273.45,,36.55,0.57,47.46,0.5013,52.54,0.0104
2007-01-04,10744.0,218670.02,0.15,1.38,0.15,0.38,0.0,193351.19,6244.0,9500.0,127082.61,,,5.0,,,,,,,,,,,5.0,,,,0.21,,,,0.6,0.6,1026462.0,20891331.62,,36.84,0.57,47.01,0.5018,52.99,0.0104
2007-01-05,10755.0,221900.69,0.15,1.64,0.15,0.39,0.0,196007.11,6255.0,9500.0,129055.21,,,11.0,,,,,,,,,,,11.0,,,,0.21,,,,0.61,0.61,1026496.0,21179001.96,,37.06,0.56,46.81,0.502,53.19,0.0104
2007-01-08,10753.0,231479.34,0.15,1.7,0.15,0.39,0.0,204506.07,6253.0,9500.0,134608.05,,,,,,,,0.0,,2.0,,,,,,,,0.21,,,,0.61,0.61,1026532.0,22098107.63,,37.47,0.56,46.38,0.5026,53.62,0.0104
2007-01-09,10790.0,236800.69,0.15,1.92,0.15,0.4,0.0,208489.95,6290.0,9500.0,138042.29,,,38.0,,,,,,,,,,,38.0,,,,0.21,,,,0.61,0.61,1026636.0,22530872.67,,38.14,0.56,45.33,0.5044,54.67,0.0104
2007-01-10,10810.0,235788.98,0.15,1.83,0.15,0.4,0.0,207215.11,6310.0,9500.0,137634.46,,,20.0,,,,,,,,,,,20.0,,,,0.21,,,,0.61,0.61,1026686.0,22394194.88,,40.79,0.52,44.91,0.5052,55.09,0.0105
2007-01-11,10795.0,241256.3,0.15,1.88,0.15,0.4,0.0,212314.48,6295.0,9500.0,140686.28,,,,,,,,0.0,,15.0,,,,,,,,0.22,,,,0.61,0.61,1026642.0,22944311.94,,40.98,0.52,44.82,0.5054,55.18,0.0105
2007-01-12,10807.0,241705.76,0.15,1.96,0.15,0.41,0.0,212473.84,6307.0,9500.0,141060.26,,,12.0,,,,,,,,,,,12.0,,,,0.22,,,,0.61,0.61,1026715.0,22963165.78,,41.3,0.52,44.34,0.5064,55.66,0.0105
2007-01-15,10810.0,239838.68,0.15,2.22,0.15,0.41,0.0,210774.05,6310.0,9500.0,139998.34,,,3.0,,,,,,,,,,,3.0,,,,0.22,,,,0.61,0.61,1026719.0,22779549.21,,41.36,0.52,44.41,0.5063,55.59,0.0105
2007-01-16,10808.0,237981.34,0.15,2.17,0.15,0.41,0.0,209180.49,6308.0,9500.0,138895.85,,,,,,,,0.0,,2.0,,,,,,,,0.22,,,,0.61,0.61,1026697.0,22606840.37,,41.15,0.53,44.66,0.5057,55.34,0.0105
2007-01-17,10795.0,229244.79,0.15,2.47,0.15,0.4,0.0,201743.91,6295.0,9500.0,133681.88,,,,,,,,0.0,,13.0,,,,,,,,0.22,,,,0.61,0.61,1026673.0,21802633.99,,40.41,0.54,44.77,0.5055,55.23,0.0104
2007-01-18,10767.0,227987.94,0.15,2.24,0.15,0.4,0.0,201159.6,6267.0,9500.0,132701.81,,,,,,,,0.0,,28.0,,,,,,,,0.22,,,,0.59,0.59,1053088.0,22298817.44,,40.8,0.53,45.73,0.5036,54.27,0.0102
2007-01-19,10767.0,234610.25,0.15,2.25,0.15,0.39,0.0,207002.64,6267.0,9500.0,136556.37,,,0.0,,,,,,,,,,,0.0,,,,0.22,,,,0.59,0.59,1053078.0,22946307.47,,40.83,0.53,45.81,0.5035,54.19,0.0102
2007-01-22,10789.0,233159.2,0.15,2.22,0.15,0.4,0.0,205302.84,6289.0,9500.0,135910.48,,,22.0,,,,,,,,,,,22.0,,,,0.22,,,,0.59,0.59,1053147.0,22759376.29,,41.24,0.53,45.04,0.5049,54.96,0.0102
2007-01-23,10778.0,240635.31,0.15,2.2,0.15,0.4,0.0,212102.01,6278.0,9500.0,140165.94,,,,,,,,0.0,,11.0,,,,,,,,0.22,,,,0.59,0.59,1053147.0,23513115.01,,41.06,0.52,45.38,0.5043,54.62,0.0102
2007-01-24,10817.0,241868.94,0.15,1.88,0.15,0.41,0.0,212420.72,6317.0,9500.0,141248.6,,,39.0,,,,,,,,,,,39.0,,,,0.22,,,,0.6,0.6,1054038.0,23568369.34,,41.94,0.52,44.55,0.5059,55.45,0.0102
2007-01-25,10815.0,235837.57,0.15,1.85,0.15,0.41,0.0,207161.99,6315.0,9500.0,137708.21,,,,,,,,0.0,,2.0,,,,,,,,0.22,,,,0.6,0.6,1054348.0,22991666.35,,41.97,0.52,44.45,0.5062,55.55,0.0102
2007-01-26,10794.0,234172.56,0.15,1.94,0.15,0.4,0.0,206099.62,6294.0,9500.0,136546.42,,,,,,,,0.0,,21.0,,,,,,,,0.22,,,,0.59,0.59,1061764.0,23034648.25,,41.9,0.51,45.1,0.5048,54.9,0.0101
2007-01-29,10787.0,238242.72,0.15,2.0,0.15,0.4,0.0,209817.91,6287.0,9500.0,138855.29,,,,,,,,0.0,,7.0,,,,,,,,0.22,,,,0.59,0.59,1063111.0,23479971.77,,41.83,0.51,45.26,0.5045,54.74,0.0101
2007-01-30,11299.0,247845.01,0.16,1.58,0.15,0.42,0.0,219351.28,6299.0,10000.0,138169.37,,,12.0,0.02,,,,,500.0,,,,0.02,12.0,,,,0.22,,,,0.59,0.59,1064067.0,23340445.74,,42.15,0.51,47.65,0.5011,52.35,0.0106
2007-01-31,11291.0,249058.45,0.16,1.56,0.15,0.42,0.0,220581.39,6291.0,10000.0,138767.75,,,,,,,,0.0,,8.0,,,,,,,,0.22,,,,0.59,0.59,1062526.0,23437346.27,,41.79,0.51,47.92,0.5009,52.08,0.0106
2007-02-01,11299.0,248350.43,0.16,1.6,0.15,0.42,0.0,219798.59,6299.0,10000.0,138451.13,,,8.0,,,,,,,,,,,8.0,,,,0.22,,,,0.58,0.58,1079083.0,23718092.44,,42.5,0.51,47.64,0.5011,52.36,0.0104
2007-02-02,11300.0,249572.89,0.16,1.6,0.15,0.42,0.0,220860.96,6300.0,10000.0,139142.41,,,0.0,,,,,,,,,,,0.0,,,,0.22,,,,0.58,0.58,1079058.0,23832178.74,,42.58,0.51,47.68,0.5011,52.32,0.0104
2007-02-05,11303.0,247427.15,0.16,1.59,0.15,0.42,0.0,218903.97,6303.0,10000.0,137975.17,,,3.0,,,,,,,,,,,3.0,,,,0.22,,,,0.58,0.58,1079081.0,23621511.02,,42.68,0.51,47.66,0.5011,52.34,0.0104
2007-02-06,11285.0,247285.52,0.16,1.54,0.15,0.42,0.0,219127.62,6285.0,10000.0,137721.71,,,,,,,,0.0,,17.0,,,,,,,,0.22,,,,0.6,0.6,1040061.0,22790609.4,,41.01,0.53,47.84,0.5009,52.16,0.0108
2007-02-07,211373.0,4595128.18,2.98,28.62,2.85,5.84,1.0,4565279.95,206373.0,210000.0,4486431.04,,,200088.0,,,200000.0,,,,,,,,200088.0,5.41,,,8.44,,,,19.01,19.01,879334.0,19116218.46,,34.01,19.89,3.38,0.8767,93.52,0.1947
2007-02-08,211371.0,4632904.33,2.89,28.1,2.77,5.81,1.0,4602854.27,206371.0,210000.0,4523312.56,,,,,,,,0.0,,2.0,,,,,,,,8.37,,,,19.01,19.01,879328.0,19273422.08,,33.79,19.86,3.34,0.8771,93.54,0.1947
2007-02-09,211382.0,4704060.92,2.89,27.84,2.77,5.9,1.0,4673306.12,206382.0,210000.0,4592791.73,,,11.0,,,,,,,,,,,11.0,,,,8.35,,,,19.01,19.01,879337.0,19568623.72,,33.93,19.76,3.34,0.878,93.59,0.1947
2007-02-12,211392.0,4722013.17,2.89,25.09,2.77,6.0,1.0,4690919.08,206392.0,210000.0,4610324.62,,,10.0,,,,,,,,,,,10.0,,,,8.37,,,,19.01,19.01,879367.0,19643044.95,,34.19,19.67,3.35,0.8787,93.63,0.1947
2007-02-13,211639.0,4741730.93,2.89,24.48,2.77,6.02,1.0,4705009.45,206639.0,210000.0,4629706.89,,,,,,,,0.0,,3.0,,,,,,250.0,,8.34,,,,19.03,19.03,879159.0,19697387.64,,34.09,19.65,3.33,0.8762,93.5,0.1949
2007-02-14,211635.0,4757024.72,2.89,23.68,2.77,6.07,1.0,4725893.39,206635.0,210250.0,4644637.25,,,,,,250.0,,0.0,,4.0,,,,,0.01,,,8.34,,,,18.72,18.72,897039.0,20163189.93,,35.77,18.91,3.33,0.8767,93.52,0.1918
2007-02-15,211653.0,4769263.72,2.89,21.64,2.77,6.09,1.0,4737649.35,206653.0,210250.0,4656596.67,,,18.0,,,,,,,,,,,18.0,,,,8.29,,,,18.74,18.74,895986.0,20189619.44,,35.73,18.83,3.3,0.8772,93.55,0.192
2007-02-16,211653.0,4934945.34,2.89,21.44,2.77,6.13,1.0,4902232.7,206653.0,210250.0,4818364.3,,,0.0,,,,,,,,,,,0.0,,,,8.29,,,,18.74,18.74,895972.0,20890669.37,,35.83,18.78,3.31,0.8774,93.56,0.192
2007-02-19,211680.0,4994754.43,2.89,20.94,2.77,6.34,1.0,4961012.47,206680.0,210250.0,4876775.54,,,27.0,,,,,,,,,,,27.0,,,,8.28,,,,18.75,18.75,895650.0,21133559.17,,35.9,18.75,3.31,0.8792,93.66,0.192
2007-02-20,211689.0,4971293.96,2.89,20.67,2.77,6.43,1.0,4937500.56,206689.0,210250.0,4853874.21,,,9.0,,,,,,,,,,,9.0,,,,8.31,,,,18.73,18.73,896692.0,21057870.4,,36.64,18.49,3.32,0.8799,93.7,0.1919
2007-02-21,211686.0,4966489.01,2.89,20.1,2.77,6.38,1.0,4932798.18,206686.0,210250.0,4849181.09,,,,,,,,0.0,,3.0,,,,,,,,8.31,,,,18.73,18.73,896691.0,21037791.82,,37.89,17.98,3.32,0.8794,93.68,0.1919
2007-02-22,211684.0,4946320.66,2.89,19.88,2.77,6.38,1.0,4912813.06,206684.0,210250.0,4829488.01,,,,,,,,0.0,,1.0,,,,,,,,8.32,,,,19.42,19.42,857681.0,20041029.32,,36.4,18.61,3.32,0.8793,93.67,0.1989
2007-02-23,211676.0,4959152.98,2.89,19.74,2.77,6.34,1.0,4925744.61,206676.0,210250.0,4842012.8,,,,,,,,0.0,,9.0,,,,,,,,8.33,,,,18.73,18.73,896680.0,21007451.48,,37.94,18.0,3.32,0.879,93.65,0.1918
2007-02-26,215679.0,5042081.85,2.94,20.78,2.82,6.52,1.0,5008675.1,206679.0,214250.0,4831682.43,,,3.0,0.17,,,,,4000.0,,,,0.17,3.0,,,,8.31,,,,19.42,19.42,857681.0,20050620.63,,36.31,18.63,5.37,0.8363,91.24,0.2026
