,ORA FP Equity_DX_SI_QTY,ORA FP Equity_DX_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ORA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ORA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ORA FP Equity_DX_SI_MV,ORA FP Equity_DX_DSS,ORA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY,ORA FP Equity_DX_BROKER_SI_QTY,ORA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ORA FP Equity_DX_BROKER_SI_MV_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ORA FP Equity_DX_BROKER_SI_MV_INC_x,ORA FP Equity_DX_SUPPLY_SI_MV_NEW,ORA FP Equity_DX_BROKER_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_NEW,ORA FP Equity_DX_SUPPLY_SI_MV_DEC,ORA FP Equity_DX_BROKER_SI_QTY_INC,ORA FP Equity_DX_SUPPLY_SI_QTY_DEC,ORA FP Equity_DX_BROKER_SI_MV_NEW_y,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ORA FP Equity_DX_BROKER_SI_MV_INC_y,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ORA FP Equity_DX_BROKER_SI_MV_ADD,ORA FP Equity_DX_SUPPLY_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_DEC,ORA FP Equity_DX_SUPPLY_SI_MV,ORA FP Equity_DX_BROKER_SI_MV_DEC,ORA FP Equity_DX_SUPPLY_SI_MV_RMV,ORA FP Equity_DX_BROKER_SI_MV_RMV,ORA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ORA FP Equity_DX_UTILIZATION_QUANTITY,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ORA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ORA FP Equity_DX_ACTIVE_UTILIZATION_MV,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ORA FP Equity_DX_BROKER_SI_CON_RATIO,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ORA FP Equity_DX_DEMAND_SUPPLY_RATIO,ORA FP Equity_PX_LAST
2020-01-20,22532496.0,294274397.76,1.13,2.93,0.85,296.56,0.0,142387799.28,16098347.0,10902588.0,210244411.82,,,17207.0,1.83,,,,5.58,124916.0,439052.0,,,1.83,17207.0,,,,209.84,,,,3.19,3.19,488205472.0,6375963464.32,,6367.44,3.19,21.78,0.1654,25.97,0.0447,13.06
2020-01-21,20839574.0,272998419.4,1.04,2.89,0.78,276.09,0.0,150716888.6,14273872.0,11505106.0,186987723.2,,,875688.0,17.44,,,,41.25,1275468.0,3171128.0,,,17.44,875688.0,,470965.0,672950.0,186.5,8.63,,,2.83,2.83,490272832.0,6422574099.2,,6411.64,2.83,19.75,0.1365,20.46,0.0413,13.1
2020-01-22,22008720.0,288974493.6,1.1,3.15,0.83,291.92,0.0,145720639.61,15837533.0,11098297.0,207946808.29,,,922642.0,0.13,,,,0.19,8000.0,16981.0,,,0.13,922642.0,,658000.0,414809.0,207.61,5.33,,,3.14,3.14,488954752.0,6419975893.76,,6409.78,3.14,19.31,0.1509,23.57,0.0436,13.13
2020-01-23,21234112.0,277317502.72,1.06,3.06,0.8,281.32,0.0,144837385.12,15038170.0,11090152.0,196398500.2,,,,0.0,,36100.0,,11.12,3100.0,865383.0,,,0.0,,0.32,66020.0,47345.0,197.49,0.67,,,2.98,2.98,489449600.0,6392211776.0,,6421.87,2.98,19.95,0.1453,20.85,0.0421,13.06
2020-01-24,20460984.0,267834280.56,1.02,2.95,0.77,270.78,0.0,141830856.86,14219040.0,10835054.0,186127233.6,,,1885.0,0.61,,,,11.02,46058.0,821015.0,,,0.61,1885.0,,,301156.0,185.97,4.13,,,2.83,2.83,487639616.0,6383202573.44,,6377.74,2.83,20.08,0.1459,20.82,0.0408,13.09
2020-01-27,19423776.0,251440780.32,0.97,2.84,0.73,255.18,0.0,130223424.92,14277449.0,10059747.0,184821577.31,,,5000.0,4.44,,,,4.43,336809.0,340900.0,,,4.44,5000.0,,394309.0,1112116.0,186.57,15.14,,,2.85,2.85,486605792.0,6299111977.44,,6352.04,2.85,21.1,0.156,21.9,0.0388,12.945
2020-01-28,19914372.0,260878273.2,1.0,2.88,0.75,258.26,0.0,137817816.4,14345846.0,10520444.0,187930582.6,,,139197.0,0.52,,437700.0,,1.41,47497.0,70800.0,,,0.52,139197.0,1.99,,24500.0,185.99,0.32,,,2.85,2.85,488370112.0,6397648467.2,,6344.95,2.85,21.13,0.154,21.97,0.0396,13.1
2020-01-29,19759462.0,255983830.21,0.99,2.87,0.74,253.39,0.0,145418281.54,13980468.0,11224877.0,181116962.94,,,7622.0,7.05,,473511.0,,10.69,717616.0,859394.0,,,7.05,7622.0,6.14,486394.0,486694.0,182.66,6.4,,,2.78,2.78,488387520.0,6327060321.6,,6377.24,2.78,20.83,0.1478,21.62,0.0393,12.955
2020-01-30,19563264.0,251877024.0,0.98,2.86,0.74,250.63,0.0,135453742.13,14118257.0,10520679.0,181772558.88,,,525509.0,0.21,,,,6.9,17509.0,521707.0,,,0.21,525509.0,,,721707.0,182.33,7.67,,,2.74,2.74,501756640.0,6460116740.0,,6487.96,2.73,20.92,0.153,21.72,0.0379,12.875
2020-01-31,18993664.0,243213867.52,0.95,2.77,0.71,245.88,0.0,123373485.95,14313839.0,9634790.0,183288708.4,,,415589.0,0.48,,,,0.91,48111.0,68511.0,,,0.48,415589.0,,,934000.0,183.49,7.77,1.96,,2.84,2.84,488959008.0,6261120097.44,151496.0,6281.81,2.84,21.1,0.1638,21.95,0.0377,12.805
2020-02-03,18204476.0,233017292.8,0.91,2.66,0.68,227.36,0.0,131834368.0,13028699.0,10299560.0,166767347.2,,,58485.0,,,764000.0,,19.35,,1512443.0,,,,58485.0,2.03,,99230.0,166.4,1.27,,,2.52,2.52,502985888.0,6438219366.4,,6413.74,2.53,22.86,0.16,23.74,0.0353,12.8
2020-02-04,18074944.0,228286542.72,0.91,2.7,0.68,231.9,0.0,115371715.68,13721550.0,9134736.0,173303176.5,,,1671762.0,0.88,,499.0,,7.78,56888.0,606491.0,,,0.88,1671762.0,0.01,,849791.0,175.31,3.32,,,2.66,2.66,501838016.0,6338214142.08,,6408.69,2.66,22.32,0.1698,23.17,0.0351,12.63
2020-02-05,18016976.0,227103982.48,0.9,2.67,0.68,225.89,0.0,122953985.11,13290107.0,9754382.0,167521798.74,,,394061.0,5.15,,438900.0,,29.2,395963.0,2241762.0,,,5.15,394061.0,1.47,1416258.0,215217.0,168.08,2.86,,,2.58,2.58,502168928.0,6329839337.44,,6349.02,2.58,22.85,0.1638,23.69,0.035,12.605
2020-02-06,17526692.0,223640589.92,0.88,2.68,0.66,221.01,0.0,119004213.24,12799823.0,9326349.0,163325741.48,,,214426.0,1.63,,,,8.92,123705.0,704710.0,,,1.63,214426.0,,,551738.0,161.88,7.11,,,2.48,2.48,503363744.0,6422921373.44,,6373.38,2.48,23.58,0.1714,24.48,0.034,12.76
2020-02-07,17178688.0,219715419.52,0.86,2.59,0.65,214.77,0.0,114537570.76,12205418.0,8955244.0,156107296.22,,,23100.0,0.28,,,,7.59,246400.0,617505.0,,,0.28,23100.0,,,617505.0,156.02,7.93,,,2.37,2.37,503753056.0,6443001586.24,,6439.21,2.37,21.38,0.1698,25.31,0.0333,12.79
2020-02-10,17281052.0,220765439.3,0.87,2.55,0.65,214.49,0.0,115293953.43,12238061.0,9024967.0,156341229.28,,,32643.0,0.11,,,,,143623.0,,,,0.11,32643.0,,,73900.0,156.84,0.94,,,2.37,2.37,504067552.0,6439462976.8,,6456.92,2.37,21.43,0.1705,25.33,0.0335,12.775
2020-02-11,20084056.0,254967090.92,1.01,2.98,0.76,250.04,0.0,143366894.71,12642065.0,11293178.0,160491015.18,,,388461.0,,,2500000.0,,4.17,,319389.0,,,,388461.0,32.9,334932.0,231789.0,161.34,3.03,,,2.45,2.45,503081120.0,6386614818.4,,6419.12,2.45,18.36,0.1507,21.2,0.0389,12.695
2020-02-12,19706872.0,253134770.84,0.99,2.87,0.74,246.28,0.0,145205724.48,12264881.0,11304455.0,157542396.45,,,,0.12,,,,5.33,11277.0,413617.0,,,0.12,,,36433.0,,156.39,,,,2.38,2.38,503932960.0,6473018871.2,,6432.08,2.37,18.41,0.1499,21.79,0.0382,12.845
2020-02-13,19630682.0,260499150.14,0.98,2.74,0.74,251.07,0.0,149399697.85,12234691.0,11258455.0,162354349.57,,,,,,,,0.58,,50980.0,,,,,,20790.0,46000.0,158.66,0.59,,,2.37,2.37,504193120.0,6690642702.4,,6549.91,2.37,18.6,0.1511,22.03,0.038,13.27
2020-02-14,23819278.0,318225554.08,1.19,3.17,0.9,305.38,0.0,157033413.28,16037907.0,11753998.0,214266437.52,,,1386378.0,2.02,,26000.0,,0.21,469543.0,16510.0,,,2.02,1386378.0,0.35,2433348.0,,212.72,,,,3.1,3.1,500744608.0,6689947962.88,,6658.07,3.1,17.5,0.1404,19.82,0.0461,13.36
2020-02-17,24050952.0,321921992.52,1.2,3.13,0.9,306.92,0.0,159893154.35,16077973.0,11945697.0,215203668.61,,,91.0,0.33,,,,0.98,191699.0,73347.0,,,0.33,91.0,,113322.0,,214.23,,,,3.11,3.11,500329088.0,6696904842.88,,6685.43,3.11,17.36,0.1394,19.75,0.0466,13.385
2020-02-18,23871460.0,320593707.8,1.2,3.11,0.9,308.91,0.0,182161874.29,15551536.0,13563803.0,208857128.48,,,12000.0,4.45,,1557127.0,,14.81,329650.0,1133081.0,,,4.45,12000.0,21.07,594644.0,268671.0,208.2,1.13,,,3.01,3.01,501041344.0,6728985249.92,,6721.94,3.0,16.65,0.1256,19.68,0.0462,13.43
2020-02-19,21878452.0,294374571.66,1.1,2.83,0.82,283.76,0.0,179282345.0,13937346.0,13324589.0,187526990.43,,,,2.3,,,,23.76,164383.0,1776473.0,,,2.3,,,162283.0,403597.0,186.88,4.22,,,2.99,2.99,451929600.0,6080712768.0,,6073.69,2.99,16.75,0.1271,19.89,0.047,13.455
2020-02-20,22222930.0,298676179.2,1.11,2.88,0.84,292.98,0.0,184513862.4,14580838.0,13728710.0,195966462.72,,,16316.0,10.21,,,,5.76,755992.0,435621.0,,,10.21,16316.0,,1062797.0,351871.0,195.75,0.46,,,3.13,3.13,450934912.0,6060565217.28,,6066.64,3.13,16.26,0.1217,19.21,0.0477,13.44
2020-02-21,21750456.0,292217376.36,1.09,2.85,0.82,285.59,0.0,173757152.39,13719084.0,12933171.0,184315893.54,,,,3.87,,,,12.52,283000.0,921754.0,,,3.87,,,60000.0,1078539.0,183.52,14.62,,,2.94,2.94,452803808.0,6083419160.48,,6078.27,2.93,16.63,0.1322,19.68,0.0466,13.435
2020-02-24,21415512.0,283327223.76,1.07,2.81,0.81,282.85,0.0,164773947.87,13977083.0,12454569.0,184916808.09,,,436165.0,,,,,9.64,,720154.0,,,,436165.0,,541988.0,478602.0,186.74,3.38,,,2.99,2.99,453407616.0,5998582759.68,,6069.67,2.98,16.38,0.1332,19.58,0.0458,13.23
2020-02-25,20937768.0,271248784.44,1.05,2.66,0.79,269.77,0.0,166727948.08,13744818.0,12869776.0,178064117.19,,,240758.0,4.3,,,,11.31,504059.0,832434.0,,,4.3,240758.0,,359411.0,88852.0,182.0,2.49,,,2.95,2.95,452471296.0,5861765639.68,,5968.73,2.96,16.03,0.1333,19.63,0.0449,12.955
2020-02-26,22594840.0,291699384.4,1.13,2.8,0.85,291.36,0.0,173131439.86,15121829.0,13410646.0,195222812.39,,,454198.0,10.35,,,,3.45,818541.0,164766.0,,,10.35,454198.0,,1087579.0,277671.0,195.52,0.54,,,3.24,3.24,451205408.0,5825061817.28,,5840.33,3.24,16.97,0.1254,18.07,0.0485,12.91
2020-02-27,24254688.0,308762178.24,1.21,2.92,0.91,311.61,0.0,163243218.65,17344456.0,12823505.0,220794924.88,,,1678626.0,5.31,,,,15.95,425031.0,1227846.0,,,5.31,1678626.0,,1771848.0,1012172.0,221.52,10.81,,,3.71,3.71,450160192.0,5730539244.16,,5774.87,3.69,17.45,0.1313,18.36,0.0519,12.73
2020-02-28,24330838.0,296592915.22,1.22,2.87,0.91,303.88,0.0,165224832.51,16511594.0,13554129.0,201276330.86,,724000.0,52530.0,9.94,8.83,,,5.84,812424.0,429903.0,,724000.0,9.94,52530.0,,76610.0,81800.0,206.98,1.04,16.22,,3.59,3.59,443383168.0,5404840817.92,1256100.0,5586.55,3.57,15.03,0.1249,18.03,0.0529,12.19
2020-03-02,24289824.0,295850056.32,1.22,2.69,0.91,297.58,0.0,166928093.64,16288360.0,13705098.0,198392224.8,,48736.0,64735.0,3.78,0.59,,,4.83,347462.0,330262.0,,48736.0,3.78,64735.0,,238786.0,196493.0,197.64,3.74,3.11,,3.54,3.54,444001280.0,5407935590.4,245229.0,5400.18,3.53,15.02,0.1243,18.34,0.0528,12.18
2020-03-03,25614804.0,310323350.46,1.28,2.7,0.96,313.94,0.0,195684896.43,17372704.0,16152282.0,210470308.96,,,64598.0,30.89,,,,9.53,2492855.0,803739.0,,,30.89,64598.0,,1823486.0,45671.0,211.42,0.3,,,3.77,3.77,442847040.0,5365091889.6,,5393.48,3.77,17.19,0.1297,17.84,0.0557,12.115
2020-03-04,28570796.0,358277781.84,1.43,2.93,1.07,356.17,1.0,248001122.16,17757068.0,19776804.0,222673632.72,,,1540996.0,52.1,,,,14.31,4125054.0,1174577.0,,,52.1,1540996.0,,17944.0,500533.0,217.43,6.08,,,3.86,3.86,442424480.0,5548002979.2,,5423.05,3.85,15.49,0.1522,26.76,0.0621,12.54
2020-03-05,28530964.0,352072095.76,1.43,2.84,1.07,358.46,1.0,246438092.48,17532454.0,19970672.0,216350482.36,,,21816.0,4.13,,4000.0,,2.49,271869.0,246430.0,,,4.13,21816.0,0.05,,82000.0,218.2,1.08,,,3.84,3.84,439056480.0,5417956963.2,,5476.06,3.83,15.18,0.1539,27.23,0.0625,12.34
2020-03-06,29096680.0,352069828.0,1.46,2.87,1.09,356.33,1.0,231325234.8,17848204.0,19117788.0,215963268.4,,,572600.0,13.91,,204700.0,,20.04,1197189.0,1605350.0,,,13.91,572600.0,1.1,1348500.0,2254774.0,217.49,29.75,,,3.9,3.9,439554624.0,5318610950.4,,5397.79,3.87,15.0,0.1693,31.76,0.0636,12.1
2020-03-09,29382880.0,332026544.0,1.47,2.82,1.1,343.11,1.0,221510374.4,17645504.0,19602688.0,199394195.2,,,900.0,5.87,,,,2.52,657786.0,203600.0,,,5.87,900.0,,,172886.0,207.82,2.68,,,3.85,3.85,440591648.0,4978685622.4,,5260.81,3.8,14.57,0.1716,32.43,0.0641,11.3
2020-03-10,29170512.0,316354202.64,1.46,2.65,1.1,328.73,1.0,216429739.11,16727424.0,19956638.0,181408913.28,,,590930.0,7.23,,,,21.6,715428.0,1894150.0,,,7.23,590930.0,,385140.0,361477.0,189.57,1.29,,,3.67,3.67,439635296.0,4767844785.12,,4974.07,3.67,14.58,0.165,31.72,0.0639,10.845
2020-03-11,32403156.0,347361832.32,1.62,2.83,1.22,351.49,1.0,252765979.52,19487172.0,23578916.0,208902483.84,,,2944333.0,34.81,,501400.0,,9.24,3519981.0,741632.0,,,34.81,2944333.0,1.42,557048.0,399104.0,214.69,5.58,,,4.28,4.28,435484736.0,4668396369.92,,4752.37,4.32,13.18,0.19,36.75,0.0712,10.72
2020-03-12,30724648.0,295263867.28,1.54,2.61,1.16,319.52,1.0,217858565.46,19019996.0,22669986.0,182782161.56,,,11995.0,,,,,8.97,,789072.0,,,,11995.0,,309900.0,908929.0,203.71,6.62,,,4.18,4.18,436268320.0,4192538555.2,,4611.63,4.23,12.85,0.2064,39.23,0.0675,9.61
2020-03-13,34081800.0,327457934.4,1.71,2.7,1.28,331.48,1.0,253022529.34,18939216.0,26334568.0,181967987.33,,,274891.0,25.9,,,,7.73,3882030.0,531703.0,,,25.9,274891.0,,176032.0,217449.0,187.65,6.39,,,4.17,4.17,435468160.0,4183978081.28,,4203.07,4.27,12.15,0.2226,42.08,0.075,9.608
2020-03-16,33822136.0,317995722.67,1.69,2.52,1.27,326.17,1.0,256109991.1,18953724.0,27239948.0,178202913.05,,,1191847.0,24.2,,15591.0,,13.13,2571466.0,1366744.0,,,24.2,1191847.0,0.15,189404.0,1681676.0,186.52,16.81,,,4.18,4.18,434358016.0,4083834066.43,,4127.77,4.32,11.85,0.2632,47.05,0.0746,9.402
2020-03-17,34542432.0,361313838.72,1.73,2.44,1.3,341.45,1.0,295905638.68,20694752.0,28289258.0,216467105.92,,,1090159.0,12.02,,1382663.0,,11.26,908666.0,1148168.0,,,12.02,1090159.0,13.72,1799039.0,1242019.0,205.72,13.94,,,4.58,4.58,431302592.0,4511425112.32,,4163.83,4.71,11.15,0.2148,40.83,0.0764,10.46
2020-03-18,36510024.0,382807601.64,1.83,2.5,1.37,383.92,1.0,302248096.29,23019816.0,28826714.0,241362770.76,,,1676046.0,9.45,,,,19.51,785034.0,2524079.0,,,9.45,1676046.0,,3173095.0,247578.0,243.57,0.0,,,5.08,5.08,429800608.0,4506459374.88,,4471.99,5.17,10.05,0.2062,39.93,0.0806,10.485
2020-03-19,42578000.0,465590430.0,2.13,2.83,1.6,456.63,1.0,376397440.38,28033280.0,34421348.0,306543916.8,,,1974037.0,65.4,,,,3.87,5918169.0,380757.0,,,65.4,1974037.0,,3420185.0,323536.0,302.98,1.62,,,6.2,6.2,424119232.0,4637743801.92,,4495.43,6.31,12.72,0.1905,37.57,0.0942,10.935
2020-03-20,49806080.0,554590700.8,2.49,3.25,1.87,551.56,1.0,464525787.78,32455824.0,41717628.0,361395600.24,,,640170.0,93.21,,,,0.88,7584682.0,87000.0,,,93.21,640170.0,,3869373.0,288400.0,357.26,0.8,,,7.21,7.21,417538240.0,4649288302.4,,4564.66,7.26,18.67,0.215,39.55,0.1107,11.135
2020-03-23,48904908.0,547245920.52,2.45,3.08,1.84,547.29,1.0,471162648.72,36196216.0,42105688.0,405035657.04,,,75346.0,38.43,,,,20.24,3158403.0,1905740.0,,,38.43,75346.0,,4977478.0,2770342.0,405.26,30.11,,,8.05,8.05,413209504.0,4623814349.76,,4589.22,8.11,18.89,0.2585,45.45,0.1088,11.19
2020-03-24,54328616.0,632928376.4,2.72,3.35,2.04,619.1,1.0,558128479.6,41028116.0,47908024.0,477977551.4,,,908667.0,106.49,,,,39.26,9009966.0,3551475.0,,,106.49,908667.0,,7474708.0,3207630.0,464.8,34.6,,,9.09,9.09,410370304.0,4780814041.6,,4617.27,9.15,19.27,0.2358,41.45,0.1204,11.65
2020-03-25,53371988.0,610041822.84,2.67,3.26,2.01,619.04,1.0,496877187.6,39812820.0,43471320.0,455060532.6,,,252358.0,5.3,,,,48.11,374527.0,4372413.0,,,5.3,252358.0,,2904761.0,4811233.0,462.62,45.67,,,8.84,8.84,410506144.0,4692085225.92,,4735.9,8.9,23.29,0.2301,38.87,0.1185,11.43
2020-03-26,52051648.0,596772144.32,2.61,3.18,1.96,597.74,1.0,504636010.68,38047172.0,44015352.0,436210826.98,,,43641.0,0.39,,,,30.71,572034.0,2603456.0,,,0.39,43641.0,,794165.0,28000.0,434.58,0.3,,,8.45,8.45,412124000.0,4725001660.0,,4674.59,8.51,22.09,0.2319,39.59,0.1156,11.465
2020-03-27,50378700.0,550891084.5,2.52,3.1,1.89,571.84,1.0,465959420.64,37635672.0,42611744.0,411546073.32,,,933851.0,1.41,,,,16.71,134364.0,1463945.0,,,1.41,933851.0,,118593.0,1537974.0,429.06,21.16,,,8.44,8.44,408342144.0,4465221344.64,,4636.04,8.47,21.95,0.2432,41.58,0.113,10.935
2020-03-30,49764896.0,557864484.16,2.49,3.07,1.87,556.53,1.0,498892889.12,39582080.0,44504272.0,443715116.8,,,357201.0,30.14,,260402.0,,12.01,2650661.0,975987.0,,,30.14,357201.0,2.86,2565194.0,1018536.0,437.44,10.65,,,8.86,8.86,407213184.0,4564859792.64,,4468.55,8.92,15.73,0.2206,40.9,0.1114,11.21
2020-03-31,44905276.0,500020248.26,2.25,2.75,1.69,508.02,1.0,434556024.36,35114496.0,39026136.0,390999912.96,,,19630.0,1.21,,,,49.25,103904.0,4567686.0,,,1.21,19630.0,,80476.0,5582038.0,395.69,57.49,,,7.85,7.85,411920064.0,4586729912.64,,4600.69,7.92,16.55,0.2113,39.45,0.1005,11.135
2020-04-01,45528128.0,495118392.0,2.28,2.77,1.71,509.45,1.0,430805077.5,35087640.0,39614260.0,381578085.0,,,213134.0,14.39,,,,3.91,1340591.0,342020.0,,,14.39,213134.0,,102030.0,752468.0,392.27,11.47,,,7.8,7.8,414567360.0,4508420040.0,,4587.34,7.88,15.37,0.2039,38.69,0.1013,10.875
2020-04-02,45026484.0,497542648.2,2.26,2.72,1.69,499.56,1.0,433741406.8,34614052.0,39252616.0,382485274.6,,,308847.0,0.52,,,,10.37,95626.0,832486.0,,,0.52,308847.0,,50050.0,457269.0,381.35,10.47,,,7.69,7.69,415711712.0,4593614417.6,,4542.75,7.74,15.89,0.2006,38.02,0.1,11.05
2020-04-03,43174336.0,474270080.96,2.16,2.6,1.62,483.07,1.0,406087943.56,35480668.0,36967496.0,389755137.98,,,154529.0,5.03,,,,2.06,465026.0,189405.0,,,5.03,154529.0,,901492.0,2750149.0,394.22,30.58,,,7.85,7.85,416483904.0,4575075685.44,,4590.8,7.91,11.05,0.2061,39.99,0.0955,10.985
2020-04-06,42623096.0,485050832.48,2.13,2.57,1.6,479.16,1.0,421128507.6,35068032.0,37006020.0,399074204.16,,,191046.0,4.93,,,,15.0,560692.0,1349854.0,,,4.93,191046.0,,746170.0,851320.0,390.17,8.27,,,7.75,7.75,417398976.0,4750000346.88,,4615.27,7.79,11.03,0.2107,40.58,0.0942,11.38
2020-04-07,41543052.0,470682779.16,2.08,2.54,1.56,477.43,1.0,409993588.84,34063856.0,36186548.0,385943488.48,,,357000.0,10.74,,,,14.32,405110.0,1268049.0,,,10.74,357000.0,,31918.0,1224582.0,387.92,12.48,1.38,,7.6,7.6,414314432.0,4694182514.56,125045.0,4684.86,7.65,9.75,0.2216,42.21,0.0927,11.33
2020-04-08,40110000.0,459861150.0,2.01,2.46,1.51,462.59,1.0,395380339.04,32999560.0,34485856.0,378339955.4,,,339396.0,0.75,,218000.0,,24.2,53280.0,2079892.0,,,0.75,339396.0,2.38,676202.0,1971974.0,376.41,22.52,,,7.37,7.37,414511904.0,4752378979.36,,4703.62,7.41,10.22,0.2206,42.13,0.0896,11.465
2020-04-09,41780940.0,474840383.1,2.09,2.6,1.57,481.49,1.0,392360213.94,35288412.0,34523556.0,401052802.38,,,2346188.0,7.51,,,,4.88,606063.0,429258.0,,,7.51,2346188.0,,371921.0,568361.0,404.73,6.53,,,7.83,7.83,415431456.0,4721378497.44,,4728.94,7.88,12.42,0.2116,40.36,0.0927,11.365
2020-04-10,41789128.0,474933439.72,2.09,2.65,1.57,481.13,1.0,392360213.94,31801128.0,34523556.0,361419819.72,,,96053.0,,,,,40.91,,3583336.0,,,,96053.0,,,,363.49,,,,7.06,7.06,418473792.0,4755954646.08,,4748.27,7.11,12.42,0.2116,40.36,0.0928,
2020-04-13,41330044.0,469715950.06,2.07,2.62,1.55,476.43,1.0,387142724.28,31401128.0,34064472.0,356873819.72,,,,0.25,,,,4.55,25000.0,400000.0,,,0.25,,,,484083.0,358.85,4.62,,,6.9,6.9,423515936.0,4813258612.64,,4808.1,6.95,12.56,0.2091,39.99,0.0909,
2020-04-14,39149932.0,456096707.8,1.96,2.49,1.47,453.97,1.0,371872636.7,30897220.0,31920398.0,359952613.0,,,44946.0,0.36,,,,9.94,43041.0,883587.0,,,0.36,44946.0,,334732.0,2187116.0,353.1,23.43,,,6.81,6.81,422593952.0,4923219540.8,,4805.64,6.84,13.27,0.2047,38.84,0.0863,11.65
2020-04-15,37745568.0,427091101.92,1.89,2.5,1.42,443.08,1.0,348262122.0,30213362.0,30778800.0,341864191.03,,,250598.0,11.83,,,,10.54,646011.0,969913.0,,,11.83,250598.0,,35457.0,1787608.0,352.82,20.7,,,6.68,6.68,422162336.0,4776766831.84,,4891.51,6.73,13.43,0.2187,40.99,0.0834,11.315
2020-04-16,36844204.0,411181316.64,1.85,2.49,1.39,423.64,1.0,340997594.4,29521856.0,30555340.0,329463912.96,,,407874.0,2.7,,,,21.27,689561.0,1676922.0,,,2.7,407874.0,,577543.0,913022.0,336.13,11.02,,,6.53,6.53,422246816.0,4712274466.56,,4767.88,6.59,15.41,0.2304,41.94,0.0816,11.16
2020-04-17,34985452.0,397609661.98,1.75,2.41,1.32,398.91,1.0,328219131.57,28060536.0,28879818.0,318907991.64,,,16390.0,,,,,17.35,,1502028.0,,,,16390.0,,24318.0,1675522.0,315.75,21.82,,,6.22,6.22,422784096.0,4804941251.04,,4725.15,6.26,14.91,0.2353,42.73,0.0776,11.365
2020-04-20,32612590.0,375370910.9,1.63,2.28,1.23,377.32,1.0,305095063.56,27982266.0,26506956.0,322075881.66,,,135043.0,3.76,,,,9.64,274236.0,884246.0,,,3.76,135043.0,,670932.0,2647097.0,320.45,27.12,,,6.2,6.2,423406944.0,4873413925.44,,4821.07,6.23,16.4,0.26,45.69,0.0722,11.51
2020-04-21,33027870.0,363636848.7,1.65,2.33,1.24,382.21,1.0,301022538.3,27732550.0,27340830.0,305335375.5,,,785460.0,12.31,,,,29.83,833873.0,2468539.0,,,12.31,785460.0,,1433363.0,,317.15,,,,6.14,6.14,424129536.0,4669666191.36,,4843.73,6.15,12.9,0.2625,46.96,0.0731,11.01
2020-04-22,34055148.0,384993448.14,1.71,2.44,1.28,384.04,1.0,321190470.02,28762326.0,28411364.0,325158095.43,,,2454169.0,22.16,,,,19.37,2704756.0,1651980.0,,,22.16,2454169.0,,227587.0,1634222.0,318.33,20.46,,,6.37,6.37,423018592.0,4782225182.56,,4690.2,6.36,11.84,0.3082,51.92,0.0754,11.305
2020-04-23,32652698.0,369302014.38,1.64,2.46,1.23,374.24,1.0,309631404.42,27627136.0,27376782.0,312462908.16,,,211173.0,1.02,,,,14.31,90000.0,1346364.0,,,1.02,211173.0,,,1124582.0,312.85,7.7,,,6.12,6.12,423851360.0,4793758881.6,,4800.59,6.12,10.61,0.3254,53.9,0.0723,11.31
2020-04-24,34127108.0,381711702.98,1.71,2.68,1.28,389.32,1.0,322723399.92,30349704.0,28853232.0,339461439.24,,,54502.0,20.29,,,,11.88,1800501.0,1047277.0,,,20.29,54502.0,,3715345.0,324052.0,344.46,3.97,,,6.72,6.72,421459040.0,4714019362.4,,4754.78,6.76,10.0,0.3569,57.19,0.0755,11.185
2020-04-27,34108488.0,386108084.16,1.71,2.77,1.28,386.71,1.0,303174073.84,29697880.0,26782162.0,336180001.6,,,592826.0,,,,,17.43,,1536772.0,,,,592826.0,,292121.0,2071069.0,334.7,26.34,,,6.57,6.57,422107424.0,4778256039.68,,4729.53,6.61,12.99,0.3174,52.88,0.0755,11.32
2020-04-28,30388360.0,341869050.0,1.52,2.69,1.14,347.2,1.0,263227927.5,26901980.0,23398038.0,302647275.0,,,224704.0,,,,,48.16,,4355081.0,,,,224704.0,,1334476.0,3384124.0,306.34,36.14,,,5.95,5.95,425187104.0,4783354920.0,,4809.14,5.99,14.57,0.2822,48.57,0.0672,11.25
