,UBBB FP Equity_DX_SI_QTY,UBBB FP Equity_DX_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UBBB FP Equity_DX_SI_MV,UBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SUPPLY_SI_QTY,UBBB FP Equity_DX_BROKER_SI_QTY,UBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,UBBB FP Equity_DX_BROKER_SI_MV_INC_x,UBBB FP Equity_DX_BROKER_SI_QTY_ADD,UBBB FP Equity_DX_SUPPLY_SI_MV_DEC,UBBB FP Equity_DX_BROKER_SI_QTY_INC,UBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,UBBB FP Equity_DX_BROKER_SI_MV_INC_y,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,UBBB FP Equity_DX_BROKER_SI_MV_ADD,UBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,UBBB FP Equity_DX_BROKER_SI_QTY_DEC,UBBB FP Equity_DX_SUPPLY_SI_MV,UBBB FP Equity_DX_BROKER_SI_MV_DEC,UBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UBBB FP Equity_DX_UTILIZATION_QUANTITY,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UBBB FP Equity_DX_BROKER_SI_CON_RATIO,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,UBBB FP Equity_PX_LAST
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83050.0,4371752.0,4.36,0.0,,0.0,,0.0,52.64
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83050.0,4401816.1,4.35,0.0,,0.0,,0.0,53.002
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83050.0,4387033.2,4.36,0.0,,0.0,,0.0,52.824
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83050.0,4433292.05,4.38,0.0,,0.0,,0.0,53.381
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83050.0,4414273.6,4.39,0.0,,0.0,,0.0,53.152
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4412508.32,4.37,0.0,,0.0,,0.0,53.086
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4414420.08,4.34,0.0,,0.0,,0.0,53.109
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4394637.52,4.34,0.0,,0.0,,0.0,52.871
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4375935.52,4.34,0.0,,0.0,,0.0,52.646
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4383000.72,4.31,0.0,,0.0,,0.0,52.731
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4340443.28,4.31,0.0,,0.0,,0.0,52.219
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4314592.96,4.26,0.0,,0.0,,0.0,51.908
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4330884.48,4.28,0.0,,0.0,,0.0,52.104
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4320826.96,4.29,0.0,,0.0,,0.0,51.983
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4333211.84,4.29,0.0,,0.0,,0.0,52.132
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4326479.12,4.31,0.0,,0.0,,0.0,52.051
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4314343.6,4.3,0.0,,0.0,,0.0,51.905
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4303787.36,4.29,0.0,,0.0,,0.0,51.778
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4304618.56,4.26,0.0,,0.0,,0.0,51.788
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4269458.8,4.2,0.0,,0.0,,0.0,51.365
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,83120.0,4303205.52,4.25,0.0,,0.0,,0.0,51.771
2022-09-05,5800.0,298479.6,1.2,0.22,0.3,149239.8,2900.0,2900.0,149239.8,,,2900.0,,,,,,0.15,2900.0,,0.15,,3.86,3.49,72270.0,3719158.74,3.72,3.86,,1.0,100.0,0.0698,51.462
2022-09-06,5800.0,298589.8,1.21,0.22,0.3,149294.9,2900.0,2900.0,149294.9,,,,,,,,,,,,0.15,,3.86,3.49,72270.0,3720531.87,3.7,3.86,,1.0,100.0,0.0698,51.481
2022-09-07,5800.0,299587.4,1.34,0.22,0.3,149793.7,2900.0,2900.0,149793.7,,,,,,,,,,,,0.15,,3.86,3.49,72270.0,3732962.31,3.76,3.86,,1.0,100.0,0.0698,51.653
2022-09-08,2900.0,149506.6,0.7,0.11,0.15,149506.6,0.0,2900.0,0.0,,,,0.15,,2900.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0352,51.554
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2900.0,0.0,0.15,0.0,0.0,82370.0,4257622.93,4.26,0.0,,0.0,,0.0,51.689
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82370.0,4285216.88,4.26,0.0,,0.0,,0.0,52.024
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4197195.36,4.15,0.0,,0.0,,0.0,51.44
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4202009.41,4.16,0.0,,0.0,,0.0,51.499
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4178918.3,4.18,0.0,,0.0,,0.0,51.216
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4184956.26,4.17,0.0,,0.0,,0.0,51.29
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4184793.07,4.15,0.0,,0.0,,0.0,51.288
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4160151.68,4.14,0.0,,0.0,,0.0,50.986
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4140079.56,4.08,0.0,,0.0,,0.0,50.74
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4112419.19,4.09,0.0,,0.0,,0.0,50.401
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,81594.0,4082066.23,4.04,0.0,,0.0,,0.0,50.029
2022-09-26,4000.0,198928.0,1.78,0.15,0.2,99464.0,2000.0,2000.0,99464.0,,,2000.0,,,,,,0.1,2000.0,,0.1,,2.7,2.45,72147.0,3588014.6,3.59,2.7,,1.0,100.0,0.049,49.732
2022-09-27,2000.0,98984.0,0.89,0.08,0.1,98984.0,0.0,2000.0,0.0,,,,0.1,,2000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0253,49.492
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2000.0,0.0,0.1,0.0,0.0,79066.0,3961364.73,3.94,0.0,,0.0,,0.0,50.102
2022-09-29,89000.0,4451424.0,45.45,3.54,4.54,2225712.0,44500.0,44500.0,2225712.0,,,44500.0,,,,,,2.26,44500.0,,2.27,,61.28,56.28,28119.0,1406399.9,1.44,61.28,,1.0,100.0,1.1256,50.016
2022-09-30,44500.0,2234923.5,25.27,1.7,2.22,2234923.5,0.0,44500.0,0.0,,,,2.27,,44500.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5628,50.223
2022-10-03,44500.0,2253569.0,28.68,1.69,2.24,2253569.0,0.0,44500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5628,50.642
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,44500.0,0.0,2.24,0.0,0.0,79066.0,4016552.8,4.04,0.0,,0.0,,0.0,50.8
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3974885.02,3.97,0.0,,0.0,,0.0,50.273
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3976782.6,3.94,0.0,,0.0,,0.0,50.297
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3954090.66,3.92,0.0,,0.0,,0.0,50.01
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3916929.64,3.91,0.0,,0.0,,0.0,49.54
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3942547.02,3.91,0.0,,0.0,,0.0,49.864
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3931319.65,3.91,0.0,,0.0,,0.0,49.722
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3933296.3,3.94,0.0,,0.0,,0.0,49.747
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3917324.97,3.9,0.0,,0.0,,0.0,49.545
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3943021.42,3.93,0.0,,0.0,,0.0,49.87
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3943179.55,3.94,0.0,,0.0,,0.0,49.872
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3931003.39,3.9,0.0,,0.0,,0.0,49.718
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3930291.79,3.92,0.0,,0.0,,0.0,49.709
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3923492.12,3.94,0.0,,0.0,,0.0,49.623
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3950928.02,3.92,0.0,,0.0,,0.0,49.97
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3984214.81,3.96,0.0,,0.0,,0.0,50.391
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3994018.99,4.0,0.0,,0.0,,0.0,50.515
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4002083.72,3.94,0.0,,0.0,,0.0,50.617
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3991251.68,3.96,0.0,,0.0,,0.0,50.48
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3965318.03,3.94,0.0,,0.0,,0.0,50.152
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3971010.78,3.95,0.0,,0.0,,0.0,50.224
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3976308.21,3.92,0.0,,0.0,,0.0,50.291
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3935272.95,3.9,0.0,,0.0,,0.0,49.772
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3976940.73,3.99,0.0,,0.0,,0.0,50.299
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3984689.2,3.99,0.0,,0.0,,0.0,50.397
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4002004.66,3.99,0.0,,0.0,,0.0,50.616
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,3994335.25,3.96,0.0,,0.0,,0.0,50.519
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4075773.23,4.03,0.0,,0.0,,0.0,51.549
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4087554.07,4.11,0.0,,0.0,,0.0,51.698
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4073954.72,4.06,0.0,,0.0,,0.0,51.526
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4100995.29,4.04,0.0,,0.0,,0.0,51.868
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4108190.29,4.05,0.0,,0.0,,0.0,51.959
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4087079.67,4.06,0.0,,0.0,,0.0,51.692
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4104474.19,4.05,0.0,,0.0,,0.0,51.912
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4077196.42,4.03,0.0,,0.0,,0.0,51.567
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4070871.14,4.07,0.0,,0.0,,0.0,51.487
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4122659.37,4.1,0.0,,0.0,,0.0,52.142
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4133570.48,4.09,0.0,,0.0,,0.0,52.28
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,79066.0,4107794.96,4.09,0.0,,0.0,,0.0,51.954
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4055375.42,4.02,0.0,,0.0,,0.0,51.863
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4065540.64,4.0,0.0,,0.0,,0.0,51.993
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4053342.38,4.02,0.0,,0.0,,0.0,51.837
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4097991.15,4.09,0.0,,0.0,,0.0,52.408
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4123873.37,4.07,0.0,,0.0,,0.0,52.739
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4111518.71,4.05,0.0,,0.0,,0.0,52.581
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4097678.38,4.05,0.0,,0.0,,0.0,52.404
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4113551.76,4.07,0.0,,0.0,,0.0,52.607
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,78194.0,4118634.37,4.09,0.0,,0.0,,0.0,52.672
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2011334.23,1.96,0.0,,0.0,,0.0,52.661
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2010226.61,1.96,0.0,,0.0,,0.0,52.632
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2028215.98,1.98,0.0,,0.0,,0.0,53.103
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2022295.91,1.98,0.0,,0.0,,0.0,52.948
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2012059.92,1.97,0.0,,0.0,,0.0,52.68
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,1995292.75,1.96,0.0,,0.0,,0.0,52.241
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2001823.93,1.97,0.0,,0.0,,0.0,52.412
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2001136.44,1.97,0.0,,0.0,,0.0,52.394
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2005185.0,1.96,0.0,,0.0,,0.0,52.5
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2012250.89,1.95,0.0,,0.0,,0.0,52.685
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2007744.0,1.97,0.0,,0.0,,0.0,52.567
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2007744.0,1.97,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2006445.4,1.97,0.0,,0.0,,0.0,52.533
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2000983.66,1.95,0.0,,0.0,,0.0,52.39
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2002816.97,1.97,0.0,,0.0,,0.0,52.438
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2003122.52,1.97,0.0,,0.0,,0.0,52.446
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2011525.2,1.96,0.0,,0.0,,0.0,52.666
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,1996553.16,1.94,0.0,,0.0,,0.0,52.274
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2009004.4,1.97,0.0,,0.0,,0.0,52.6
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,1991855.29,1.94,0.0,,0.0,,0.0,52.151
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2020653.57,1.98,0.0,,0.0,,0.0,52.905
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2027948.62,1.99,0.0,,0.0,,0.0,53.096
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2029056.25,1.98,0.0,,0.0,,0.0,53.125
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2018018.18,1.98,0.0,,0.0,,0.0,52.836
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2036083.95,1.99,0.0,,0.0,,0.0,53.309
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2038948.5,1.99,0.0,,0.0,,0.0,53.384
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2042004.02,1.99,0.0,,0.0,,0.0,53.464
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2032684.68,1.99,0.0,,0.0,,0.0,53.22
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38194.0,2046549.1,1.98,0.0,,0.0,,0.0,53.583
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,1994087.38,1.97,0.0,,0.0,,0.0,53.078
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2009227.69,1.97,0.0,,0.0,,0.0,53.481
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2011331.55,1.95,0.0,,0.0,,0.0,53.537
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2007386.81,1.97,0.0,,0.0,,0.0,53.432
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2017830.99,1.97,0.0,,0.0,,0.0,53.71
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2017906.13,1.97,0.0,,0.0,,0.0,53.712
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2010617.74,1.96,0.0,,0.0,,0.0,53.518
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2011143.71,1.96,0.0,,0.0,,0.0,53.532
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37569.0,2009903.93,1.96,0.0,,0.0,,0.0,53.499
