,MTB FP Equity_DX_SI_QTY,MTB FP Equity_DX_SHORT_INTEREST_VALUE,MTB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTB FP Equity_DX_SI_MV,MTB FP Equity_DX_DSS,MTB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTB FP Equity_DX_SUPPLY_SI_QTY,MTB FP Equity_DX_BROKER_SI_QTY,MTB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTB FP Equity_DX_BROKER_SI_MV_NEW_x,MTB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTB FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTB FP Equity_DX_BROKER_SI_MV_INC_x,MTB FP Equity_DX_SUPPLY_SI_MV_NEW,MTB FP Equity_DX_BROKER_SI_QTY_ADD,MTB FP Equity_DX_BROKER_SI_QTY_NEW,MTB FP Equity_DX_SUPPLY_SI_MV_DEC,MTB FP Equity_DX_BROKER_SI_QTY_INC,MTB FP Equity_DX_SUPPLY_SI_QTY_DEC,MTB FP Equity_DX_BROKER_SI_MV_NEW_y,MTB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTB FP Equity_DX_BROKER_SI_MV_INC_y,MTB FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTB FP Equity_DX_BROKER_SI_MV_ADD,MTB FP Equity_DX_SUPPLY_SI_QTY_ADD,MTB FP Equity_DX_BROKER_SI_QTY_DEC,MTB FP Equity_DX_SUPPLY_SI_MV,MTB FP Equity_DX_BROKER_SI_MV_DEC,MTB FP Equity_DX_SUPPLY_SI_MV_RMV,MTB FP Equity_DX_BROKER_SI_MV_RMV,MTB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTB FP Equity_DX_UTILIZATION_QUANTITY,MTB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTB FP Equity_DX_ACTIVE_UTILIZATION_MV,MTB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTB FP Equity_DX_BROKER_SI_CON_RATIO,MTB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTB FP Equity_DX_DEMAND_SUPPLY_RATIO,MTB FP Equity_PX_LAST
2020-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,606724.05,,0.08,0.0,,0.0,,0.0,155.85
2020-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,605984.38,,0.08,0.0,,0.0,,0.0,155.66
2020-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,606334.75,,0.08,0.0,,0.0,,0.0,155.75
2020-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,606724.05,,0.08,0.0,,0.0,,0.0,155.85
2020-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,606685.12,,0.08,0.0,,0.0,,0.0,155.84
2020-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607152.28,,0.08,0.0,,0.0,,0.0,155.96
2020-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607697.3,,0.08,0.0,,0.0,,0.0,156.1
2020-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607736.23,,0.08,0.0,,0.0,,0.0,156.11
2020-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607541.58,,0.08,0.0,,0.0,,0.0,156.06
2020-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607930.88,,0.08,0.0,,0.0,,0.0,156.16
2020-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607891.95,,0.08,0.0,,0.0,,0.0,156.15
2020-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607814.09,,0.08,0.0,,0.0,,0.0,156.13
2020-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607269.07,,0.08,0.0,,0.0,,0.0,155.99
2020-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607308.0,,0.08,0.0,,0.0,,0.0,156.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607035.49,,0.08,0.0,,0.0,,0.0,155.93
2020-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,606996.56,,0.08,0.0,,0.0,,0.0,155.92
2020-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3893.0,607113.35,,0.08,0.0,,0.0,,0.0,155.95
2020-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,598547.25,,0.08,0.0,,0.0,,0.0,155.75
2020-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,598662.54,,0.08,0.0,,0.0,,0.0,155.78
2020-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,598662.54,,0.08,0.0,,0.0,,0.0,
2020-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,599200.56,,0.08,0.0,,0.0,,0.0,155.92
2020-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,599315.85,,0.08,0.0,,0.0,,0.0,155.95
2020-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,599162.13,,0.08,0.0,,0.0,,0.0,155.91
2020-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,598739.4,,0.08,0.0,,0.0,,0.0,155.8
2021-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,598739.4,,0.08,0.0,,0.0,,0.0,
2021-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,599200.56,,0.08,0.0,,0.0,,0.0,155.92
2021-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3843.0,598777.83,,0.08,0.0,,0.0,,0.0,155.81
2021-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8385.0,1306131.45,,0.28,0.0,,0.0,,0.0,155.77
2021-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,793028.08,,0.28,0.0,,0.0,,0.0,155.74
2021-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,793282.68,,0.28,0.0,,0.0,,0.0,155.79
2021-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792773.48,,0.28,0.0,,0.0,,0.0,155.69
2021-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791347.72,,0.28,0.0,,0.0,,0.0,155.41
2021-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792417.04,,0.28,0.0,,0.0,,0.0,155.62
2021-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792366.12,,0.28,0.0,,0.0,,0.0,155.61
2021-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792467.96,,0.28,0.0,,0.0,,0.0,155.63
2021-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792009.68,,0.28,0.0,,0.0,,0.0,155.54
2021-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792264.28,,0.28,0.0,,0.0,,0.0,155.59
2021-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792060.6,,0.28,0.0,,0.0,,0.0,155.55
2021-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791296.8,,0.28,0.0,,0.0,,0.0,155.4
2021-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791042.2,,0.28,0.0,,0.0,,0.0,155.35
2021-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792060.6,,0.28,0.0,,0.0,,0.0,155.55
2021-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792162.44,,0.28,0.0,,0.0,,0.0,155.57
2021-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792569.8,,0.28,0.0,,0.0,,0.0,155.65
2021-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792620.72,,0.28,0.0,,0.0,,0.0,155.66
2021-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792162.44,,0.28,0.0,,0.0,,0.0,155.57
2021-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792264.28,,0.28,0.0,,0.0,,0.0,155.59
2021-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791500.48,,0.28,0.0,,0.0,,0.0,155.44
2021-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791856.92,,0.28,0.0,,0.0,,0.0,155.51
2021-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791907.84,,0.28,0.0,,0.0,,0.0,155.52
2021-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791755.08,,0.28,0.0,,0.0,,0.0,155.49
2021-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792009.68,,0.28,0.0,,0.0,,0.0,155.54
2021-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791958.76,,0.28,0.0,,0.0,,0.0,155.53
2021-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792060.6,,0.28,0.0,,0.0,,0.0,155.55
2021-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,792671.64,,0.28,0.0,,0.0,,0.0,155.67
2021-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791907.84,,0.28,0.0,,0.0,,0.0,155.52
2021-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,791042.2,,0.28,0.0,,0.0,,0.0,155.35
2021-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790583.92,,0.28,0.0,,0.0,,0.0,155.26
2021-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790533.0,,0.28,0.0,,0.0,,0.0,155.25
2021-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789514.6,,0.28,0.0,,0.0,,0.0,155.05
2021-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789412.76,,0.28,0.0,,0.0,,0.0,155.03
2021-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789972.88,,0.28,0.0,,0.0,,0.0,155.14
2021-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789718.28,,0.28,0.0,,0.0,,0.0,155.09
2021-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789260.0,,0.28,0.0,,0.0,,0.0,155.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,787121.36,,0.28,0.0,,0.0,,0.0,154.58
2021-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,787732.4,,0.28,0.0,,0.0,,0.0,154.7
2021-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790074.72,,0.28,0.0,,0.0,,0.0,155.16
2021-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789921.96,,0.28,0.0,,0.0,,0.0,155.13
2021-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789005.4,,0.28,0.0,,0.0,,0.0,154.95
2021-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789412.76,,0.28,0.0,,0.0,,0.0,155.03
2021-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789310.92,,0.28,0.0,,0.0,,0.0,155.01
2021-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789158.16,,0.28,0.0,,0.0,,0.0,154.98
2021-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789667.36,,0.28,0.0,,0.0,,0.0,155.08
2021-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790074.72,,0.28,0.0,,0.0,,0.0,155.16
2021-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790889.44,,0.28,0.0,,0.0,,0.0,155.32
2021-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789871.04,,0.28,0.0,,0.0,,0.0,155.12
2021-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790991.28,,0.28,0.0,,0.0,,0.0,155.34
2021-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790787.6,,0.28,0.0,,0.0,,0.0,155.3
2021-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790023.8,,0.28,0.0,,0.0,,0.0,155.15
2021-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789871.04,,0.28,0.0,,0.0,,0.0,155.12
2021-03-19,1400.0,217350.0,1.41,0.06,0.22,,108675.0,700.0,700.0,108675.0,,,,,,700.0,,,,,,,,,0.11,700.0,,0.11,,,,100.0,13.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2749,155.25
2021-03-22,1400.0,217378.0,1.32,0.06,0.22,,108689.0,700.0,700.0,108689.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,13.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2749,155.27
2021-03-23,1400.0,217616.0,1.35,0.06,0.22,,108808.0,700.0,700.0,108808.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,13.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2749,155.44
2021-03-24,1400.0,217672.0,1.45,0.06,0.22,,108836.0,700.0,700.0,108836.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,13.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2749,155.48
2021-03-25,700.0,108892.0,1.15,0.03,0.11,,108892.0,0.0,700.0,0.0,,,,,,,,0.11,,700.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1375,155.56
2021-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,700.0,0.0,0.11,,,0.0,0.0,5092.0,791602.32,,0.28,0.0,,0.0,,0.0,155.46
2021-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790889.44,,0.28,0.0,,0.0,,0.0,155.32
2021-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789820.12,,0.28,0.0,,0.0,,0.0,155.11
2021-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790329.32,,0.28,0.0,,0.0,,0.0,155.21
2021-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790940.36,,0.28,0.0,,0.0,,0.0,155.33
2021-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790940.36,,0.28,0.0,,0.0,,0.0,
2021-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790940.36,,0.28,0.0,,0.0,,0.0,
2021-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790125.64,,0.28,0.0,,0.0,,0.0,155.17
2021-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790329.32,,0.28,0.0,,0.0,,0.0,155.21
2021-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,790787.6,,0.28,0.0,,0.0,,0.0,155.3
2021-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789565.52,,0.28,0.0,,0.0,,0.0,155.06
2021-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789565.52,,0.28,0.0,,0.0,,0.0,155.06
2021-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789310.92,,0.28,0.0,,0.0,,0.0,155.01
2021-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788750.8,,0.28,0.0,,0.0,,0.0,154.9
2021-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789209.08,,0.28,0.0,,0.0,,0.0,154.99
2021-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788903.56,,0.28,0.0,,0.0,,0.0,154.93
2021-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788394.36,,0.28,0.0,,0.0,,0.0,154.83
2021-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788699.88,,0.28,0.0,,0.0,,0.0,154.89
2021-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,789107.24,,0.28,0.0,,0.0,,0.0,154.97
2021-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788801.72,,0.28,0.0,,0.0,,0.0,154.91
2021-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788750.8,,0.28,0.0,,0.0,,0.0,154.9
2021-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788547.12,,0.28,0.0,,0.0,,0.0,154.86
2021-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788598.04,,0.28,0.0,,0.0,,0.0,154.87
2021-04-28,1249.0,193357.69,0.52,0.05,0.19,,0.0,1249.0,0.0,193357.69,,,,,,,,,,,,,,,,1249.0,,0.19,,,,24.53,24.53,3843.0,594934.83,,0.08,69.79,,0.0,,0.2453,154.81
2021-04-29,1249.0,193195.32,0.42,0.05,0.19,,0.0,1249.0,0.0,193195.32,,,,,,,,,,,,,,,,,,0.19,,,,24.53,24.53,3843.0,594435.24,,0.08,69.78,,0.0,,0.2453,154.68
2021-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.19,,1249.0,,,,,,,,0.0,,,,0.0,0.0,5092.0,787885.16,,0.28,0.0,,0.0,,0.0,154.73
2021-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788139.76,,0.28,0.0,,0.0,,0.0,154.78
2021-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788801.72,,0.28,0.0,,0.0,,0.0,154.91
2021-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788190.68,,0.28,0.0,,0.0,,0.0,154.79
2021-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,788547.12,,0.28,0.0,,0.0,,0.0,154.86
2021-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,787426.88,,0.28,0.0,,0.0,,0.0,154.64
2021-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5092.0,787783.32,,0.28,0.0,,0.0,,0.0,154.71
