,VETO FP Equity_DX_SI_QTY,VETO FP Equity_DX_SHORT_INTEREST_VALUE,VETO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VETO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VETO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VETO FP Equity_DX_SI_MV,VETO FP Equity_DX_DSS,VETO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VETO FP Equity_DX_SUPPLY_SI_QTY,VETO FP Equity_DX_BROKER_SI_QTY,VETO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VETO FP Equity_DX_BROKER_SI_MV_NEW_x,VETO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VETO FP Equity_DX_SUPPLY_SI_QTY_INC_x,VETO FP Equity_DX_BROKER_SI_MV_INC_x,VETO FP Equity_DX_SUPPLY_SI_MV_NEW,VETO FP Equity_DX_BROKER_SI_QTY_ADD,VETO FP Equity_DX_BROKER_SI_QTY_NEW,VETO FP Equity_DX_SUPPLY_SI_MV_DEC,VETO FP Equity_DX_BROKER_SI_QTY_INC,VETO FP Equity_DX_SUPPLY_SI_QTY_DEC,VETO FP Equity_DX_BROKER_SI_MV_NEW_y,VETO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VETO FP Equity_DX_BROKER_SI_MV_INC_y,VETO FP Equity_DX_SUPPLY_SI_QTY_INC_y,VETO FP Equity_DX_BROKER_SI_MV_ADD,VETO FP Equity_DX_SUPPLY_SI_QTY_ADD,VETO FP Equity_DX_BROKER_SI_QTY_DEC,VETO FP Equity_DX_SUPPLY_SI_MV,VETO FP Equity_DX_BROKER_SI_MV_DEC,VETO FP Equity_DX_SUPPLY_SI_MV_RMV,VETO FP Equity_DX_BROKER_SI_MV_RMV,VETO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VETO FP Equity_DX_UTILIZATION_QUANTITY,VETO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VETO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VETO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VETO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VETO FP Equity_DX_ACTIVE_UTILIZATION_MV,VETO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VETO FP Equity_DX_BROKER_SI_CON_RATIO,VETO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VETO FP Equity_DX_DEMAND_SUPPLY_RATIO,VETO FP Equity_PX_LAST
2023-12-29,6470.0,662528.0,0.17,2.63,0.05,0.64,0.0,479846.4,5129.0,4686.0,525209.6,,,443.0,,,,,0.04,,413.0,,,,443.0,,,236.0,0.53,0.02,,,2.02,2.02,248999.0,25497497.6,,25.58,2.02,24.32,0.2558,37.19,0.0255,102.4
2024-01-01,6470.0,662528.0,0.17,2.54,0.05,0.64,0.0,479846.4,5129.0,4686.0,525209.6,,,,,,,,,,,,,,,,,,0.53,,,,2.02,2.02,248999.0,25497497.6,,25.57,2.01,24.33,0.2559,37.2,0.0255,
2024-01-02,6192.0,632822.4,0.16,2.43,0.05,0.62,0.0,478909.2,4851.0,4686.0,495772.2,,,,,,,,0.03,,278.0,,,,,,,,0.5,,,,1.91,1.91,248625.0,25409475.0,,25.57,1.92,25.67,0.2751,38.75,0.0244,102.2
2024-01-03,6192.0,620438.4,0.16,2.43,0.05,0.61,0.0,469537.2,4851.0,4686.0,486070.2,,,,,,,,,,,,,,,,,,0.49,,,,2.03,2.03,234016.0,23448403.2,,23.8,2.03,26.06,0.2744,38.42,0.0259,100.2
2024-01-04,6192.0,615484.8,0.16,2.4,0.05,0.6,0.0,465788.4,4851.0,4686.0,482189.4,,,,,,,,,,,,,,,,,,0.48,,,,2.01,2.01,236012.0,23459592.8,,23.54,2.01,26.18,0.2748,38.46,0.0257,99.4
2024-01-05,6192.0,607435.2,0.16,2.42,0.05,0.6,0.0,459696.6,4851.0,4686.0,475883.1,,,,,,,,,,,,,,,,,,0.48,,,,2.01,2.01,236012.0,23152777.2,,23.38,2.02,26.0,0.2747,38.52,0.0257,98.1
2024-01-08,6206.0,620600.0,0.16,2.44,0.05,0.6,0.0,469300.0,4858.0,4693.0,485800.0,,,,,,7.0,,,,,,,,,0.0,7.0,,0.48,,,,2.02,2.02,236112.0,23611200.0,,23.34,2.01,25.69,0.2744,38.77,0.0258,100.0
2024-01-09,6292.0,640525.6,0.16,2.45,0.05,0.62,0.0,477034.8,4951.0,4686.0,504011.8,,,,,,,,0.0,,7.0,,,,,,100.0,7.0,0.5,0.0,,,2.05,2.05,236012.0,24026021.6,,23.79,2.05,25.06,0.2739,38.37,0.0261,101.8
2024-01-10,6292.0,640525.6,0.16,2.48,0.05,0.62,0.0,477034.8,4951.0,4686.0,504011.8,,,,,,,,,,,,,,,,,,0.5,,,,2.06,2.06,235908.0,24015434.4,,23.95,2.05,24.95,0.2734,38.25,0.0261,101.8
2024-01-11,6295.0,644608.0,0.16,2.41,0.05,0.62,0.0,480153.6,4954.0,4689.0,507289.6,,,,,,3.0,,,,,,,,,0.0,3.0,,0.5,,,,2.06,2.06,235905.0,24156672.0,,24.05,2.05,24.86,0.2734,38.33,0.0261,102.4
2024-01-12,5703.0,594252.6,0.15,2.15,0.05,0.57,0.0,490677.8,4339.0,4709.0,452123.8,,,20.0,0.0,,,,0.06,20.0,635.0,,,0.0,20.0,,,,0.45,,,,1.8,1.8,236387.0,24631525.4,,24.33,1.8,27.22,0.2926,42.82,0.0237,104.2
2024-01-15,6449.0,674565.4,0.17,2.41,0.05,0.65,0.0,492561.4,5085.0,4709.0,531891.0,,,,,,,,0.02,,188.0,,,,,,934.0,,0.53,,,,2.11,2.11,235949.0,24680265.4,,24.63,2.11,23.9,0.248,37.63,0.0268,104.6
2024-01-16,5771.0,587487.8,0.15,2.21,0.05,0.57,0.0,416463.8,5025.0,4091.0,511545.0,,,,0.0,,,,0.01,17.0,100.0,,,0.0,,,40.0,635.0,0.52,0.06,,,2.09,2.09,235635.0,23987643.0,,24.54,2.09,27.41,0.2937,41.77,0.024,101.8
2024-01-17,7771.0,811292.4,0.2,2.97,0.07,0.78,0.0,531500.4,6025.0,5091.0,629010.0,,,1000.0,,,1000.0,,,,,,,,1000.0,0.1,,,0.62,,,,2.49,2.49,235626.0,24599354.4,,24.19,2.49,26.02,0.2288,31.05,0.0322,104.4
2024-01-18,7129.0,751396.6,0.18,2.73,0.06,0.72,0.0,536591.4,5383.0,5091.0,567368.2,,,,,,,,0.07,,642.0,,,,,,,,0.56,,,,2.24,2.24,235236.0,24793874.4,,24.6,2.23,28.81,0.2572,33.87,0.0296,105.4
2024-01-19,8539.0,908549.6,0.22,2.64,0.07,0.88,0.0,669362.4,6793.0,6291.0,722775.2,,,554.0,,,1200.0,,0.03,,292.0,,,,554.0,0.13,1148.0,,0.71,,,,2.82,2.82,233826.0,24879086.4,,24.66,2.82,23.97,0.2008,28.18,0.0355,106.4
2024-01-22,8539.0,922212.0,0.22,2.67,0.07,0.89,0.0,679428.0,6793.0,6291.0,733644.0,,,,,,,,,,,,,,,,,,0.72,,,,2.83,2.83,233024.0,25166592.0,,24.92,2.82,23.88,0.201,28.3,0.0356,108.0
2024-01-23,8068.0,879412.0,0.21,2.5,0.07,0.85,0.0,562440.0,6362.0,5160.0,693458.0,,,700.0,0.01,,,,0.13,69.0,1200.0,,,0.01,700.0,,69.0,1200.0,0.69,0.13,,,2.64,2.64,234579.0,25569111.0,,25.45,2.64,25.44,0.2103,29.9,0.0335,109.0
2024-01-24,8068.0,877798.4,0.21,2.56,0.07,0.85,0.0,561408.0,6362.0,5160.0,692185.6,,,,,,,,,,,,,,,,,,0.69,,,,2.65,2.65,233770.0,25434176.0,,25.41,2.65,25.58,0.2103,29.84,0.0336,108.8
2024-01-25,8068.0,814868.0,0.21,2.58,0.07,0.83,0.0,521160.0,6362.0,5160.0,642562.0,,,,,,,,,,,,,,,,,,0.69,,,,2.65,2.65,233763.0,23610063.0,,24.96,2.68,26.28,0.2081,28.44,0.0336,101.0
2024-01-26,8566.0,873732.0,0.22,2.43,0.07,0.85,0.0,526320.0,6860.0,5160.0,699720.0,,,1000.0,,,,,0.06,,502.0,,,,1000.0,,,,0.69,,,,2.86,2.86,233391.0,23805882.0,,23.64,2.85,23.7,0.1964,27.92,0.0357,102.0
2024-01-29,9266.0,959957.6,0.24,2.65,0.08,0.93,0.0,607096.0,6860.0,5860.0,710696.0,,,,,,700.0,,,,,,,,,0.07,,,0.7,,,,2.84,2.84,234731.0,24318131.6,,24.1,2.83,21.89,0.1851,25.86,0.0384,103.6
2024-01-30,9335.0,985776.0,0.24,2.64,0.08,0.95,0.0,618816.0,6860.0,5860.0,724416.0,,,,,,,,,,,,,,,,,,0.71,,,,2.96,2.96,224686.0,23726841.6,,23.37,2.96,21.73,0.1827,25.81,0.0403,105.6
2024-01-31,8913.0,950125.8,0.23,2.54,0.08,0.92,0.0,613056.6,6507.0,5751.0,693646.2,,,,,,,,0.03,,353.0,,,,,,,109.0,0.69,0.01,,,2.8,2.8,225546.0,24043203.6,,23.92,2.8,22.9,0.1948,27.08,0.0384,106.6
2024-02-01,6245.0,656974.0,0.16,1.8,0.05,0.63,0.0,499805.2,4839.0,4751.0,509062.8,,,500.0,,,,,0.23,,2168.0,,,,500.0,,,1000.0,0.51,0.11,,,2.1,2.1,225872.0,23761734.4,,23.96,2.1,24.7,0.2552,38.63,0.0271,105.2
2024-02-02,5545.0,567808.0,0.14,1.59,0.05,0.55,0.0,414822.4,4839.0,4051.0,495513.6,,,,,,,,,,,,,,,,,700.0,0.51,0.07,,,2.08,2.08,227356.0,23281254.4,,23.75,2.09,28.97,0.3089,43.1,0.0239,102.4
2024-02-05,5257.0,549882.2,0.14,1.6,0.04,0.53,0.0,423734.6,4551.0,4051.0,476034.6,,,,,,,,0.03,,288.0,,,,,,,,0.47,,,,1.95,1.95,228425.0,23893255.0,,23.63,1.95,30.4,0.3327,45.99,0.0226,104.6
2024-02-06,5257.0,550933.6,0.14,1.64,0.04,0.53,0.0,424544.8,4551.0,4051.0,476944.8,,,,,,,,,,,,,,,,,,0.48,,,,1.94,1.94,230118.0,24116366.4,,24.04,1.94,30.31,0.3321,45.96,0.0224,104.8
2024-02-07,5257.0,541471.0,0.14,1.65,0.04,0.53,0.0,417253.0,4551.0,4051.0,468753.0,,,,,,,,,,,,,,,,,,0.47,,,,1.84,1.84,242469.0,24974307.0,,25.24,1.85,30.56,0.3311,45.69,0.0213,103.0
2024-02-08,5257.0,533059.8,0.14,1.68,0.04,0.52,0.0,410771.4,4551.0,4051.0,461471.4,,,,,,,,,,,,,,,,,,0.47,,,,1.84,1.84,242734.0,24613227.6,,24.86,1.84,30.92,0.3308,45.44,0.0213,101.4
2024-02-09,5257.0,529905.6,0.14,1.69,0.04,0.51,0.0,408340.8,4551.0,4051.0,458740.8,,,,,,,,,,,,,,,,,,0.46,,,,1.84,1.84,242633.0,24457406.4,,24.54,1.84,30.61,0.3315,45.72,0.0213,100.8
2024-02-12,5257.0,542522.4,0.14,1.67,0.04,0.52,0.0,418063.2,4551.0,4051.0,469663.2,,,,,,,,,,,,,,,,,,0.46,,,,1.85,1.85,241909.0,24965008.8,,24.58,1.84,30.23,0.333,46.12,0.0213,103.2
2024-02-13,5257.0,537265.4,0.14,1.69,0.04,0.52,0.0,414012.2,4551.0,4051.0,465112.2,,,,,,,,,,,,,,,,,,0.47,,,,1.85,1.85,241872.0,24719318.4,,24.97,1.85,30.41,0.3312,45.79,0.0213,102.2
2024-02-14,4992.0,509184.0,0.13,1.62,0.04,0.49,0.0,413202.0,4286.0,4051.0,437172.0,,,,,,,,0.03,,265.0,,,,,,,,0.44,,,,1.73,1.73,242901.0,24775902.0,,24.78,1.73,32.16,0.3608,48.33,0.0202,102.0
2024-02-15,5375.0,542875.0,0.14,1.74,0.05,0.53,0.0,409151.0,4669.0,4051.0,471569.0,,,283.0,,,,,,,,,,,283.0,,100.0,,0.47,,,,1.89,1.89,242527.0,24495227.0,,24.6,1.89,29.89,0.3216,44.7,0.0217,101.0
2024-02-16,5040.0,509040.0,0.13,1.63,0.04,0.49,0.0,409151.0,4334.0,4051.0,437734.0,,,,,,,,0.03,,335.0,,,,,,,,0.44,,,,1.75,1.75,242665.0,24509165.0,,24.49,1.75,31.93,0.3548,47.8,0.0204,101.0
2024-02-19,5562.0,555643.8,0.14,1.8,0.05,0.54,0.0,404694.9,4856.0,4051.0,485114.4,,,,,,,,,,,,,,,,522.0,,0.49,,,,1.97,1.97,242143.0,24190085.7,,24.36,1.97,29.03,0.298,42.97,0.0225,99.9
2024-02-20,6084.0,609616.8,0.16,1.95,0.05,0.59,0.0,458214.6,4856.0,4573.0,486571.2,,,,,,522.0,,,,,,,,,0.05,,,0.48,,,,1.97,1.97,242151.0,24263530.2,,24.17,1.96,26.4,0.2722,39.41,0.0246,100.2
2024-02-21,6084.0,613267.2,0.16,1.94,0.05,0.6,0.0,460958.4,4856.0,4573.0,489484.8,,,,,,,,,,,,,,,,,,0.49,,,,1.97,1.97,241987.0,24392289.6,,24.29,1.96,26.29,0.2721,39.45,0.0246,100.8
2024-02-22,6084.0,612050.4,0.16,1.98,0.05,0.6,0.0,460043.8,4856.0,4573.0,488513.6,,,,,,,,,,,,,,,,,,0.49,,,,1.97,1.97,242001.0,24345300.6,,24.35,1.97,26.29,0.2717,39.36,0.0246,100.6
2024-02-23,6084.0,609616.8,0.16,1.97,0.05,0.59,0.0,458214.6,4856.0,4573.0,486571.2,,,,,,,,,,,,,,,,,,0.49,,,,1.97,1.97,241882.0,24236576.4,,24.28,1.97,26.34,0.2716,39.31,0.0247,100.2
2024-02-26,6084.0,598665.6,0.16,2.07,0.05,0.59,0.0,449983.2,4856.0,4573.0,477830.4,,,,,,,,,,,,,,,,,,0.48,,,,1.97,1.97,241706.0,23783870.4,,24.05,1.97,26.56,0.2707,39.02,0.0247,98.4
2024-02-27,5562.0,555643.8,0.14,1.87,0.05,0.54,0.0,456842.7,4334.0,4573.0,432966.6,,,,,,,,0.05,,522.0,,,,,,,,0.43,,,,1.76,1.76,242313.0,24207068.7,,23.96,1.75,29.0,0.2997,43.21,0.0226,99.9
2024-02-28,5040.0,508032.0,0.13,1.65,0.04,0.49,0.0,408340.8,4334.0,4051.0,436867.2,,,,,,,,,,,,,,,,,522.0,0.43,0.05,,,1.76,1.76,242422.0,24436137.6,,24.29,1.75,31.85,0.3551,47.89,0.0204,100.8
2024-02-29,5590.0,563472.0,0.14,1.83,0.05,0.55,0.0,408340.8,4884.0,4051.0,492307.2,,,,,,,,,,,,,,,,550.0,,0.49,,,,1.98,1.98,241920.0,24385536.0,,24.42,1.98,28.61,0.3076,43.05,0.0227,100.8
2024-03-01,5590.0,561236.0,0.14,2.31,0.05,0.54,0.0,406720.4,4884.0,4051.0,490353.6,,,,,,,,,,,,,,,,,,0.49,,,,1.98,1.98,242024.0,24299209.6,,24.33,1.98,28.71,0.3073,42.94,0.0226,100.4
2024-03-04,5590.0,572416.0,0.14,2.26,0.05,0.55,0.0,414822.4,4884.0,4051.0,500121.6,,,,,,,,,,,,,,,,,,0.49,,,,1.98,1.98,242024.0,24783257.6,,24.39,1.97,28.38,0.3088,43.37,0.0226,102.4
2024-03-05,5040.0,513072.0,0.13,2.03,0.04,0.5,0.0,412391.8,4334.0,4051.0,441201.2,,,,,,,,0.06,,550.0,,,,,,,,0.44,,,,1.75,1.75,243309.0,24768856.2,,24.88,1.75,31.59,0.3549,48.02,0.0204,101.8
2024-03-06,5040.0,517104.0,0.13,2.02,0.04,0.5,0.0,415632.6,4334.0,4051.0,444668.4,,,,,,,,,,,,,,,,,,0.44,,,,1.74,1.74,244495.0,25085187.0,,24.91,1.74,31.39,0.3556,48.2,0.0203,102.6
2024-03-07,5040.0,519120.0,0.13,2.03,0.04,0.5,0.0,417253.0,4334.0,4051.0,446402.0,,,,,,,,,,,,,,,,,,0.44,,,,1.74,1.74,244836.0,25218108.0,,25.09,1.74,31.26,0.3556,48.27,0.0202,103.0
2024-03-08,5040.0,527184.0,0.13,2.44,0.04,0.5,0.0,423734.6,4334.0,4051.0,453336.4,,,,,,,,,,,,,,,,,,0.45,,,,1.74,1.74,244836.0,25609845.6,,25.31,1.74,30.88,0.3566,48.61,0.0202,104.6
2024-03-11,5040.0,525168.0,0.13,2.39,0.04,0.51,0.0,422114.2,4334.0,4051.0,451602.8,,,,,,,,,,,,,,,,,,0.45,,,,1.74,1.74,244836.0,25511911.2,,25.63,1.74,31.46,0.355,48.09,0.0202,104.2
2024-03-12,5999.0,635894.0,0.16,2.82,0.05,0.61,0.0,429406.0,5293.0,4051.0,561058.0,,,959.0,,,,,,,,,,,959.0,,,,0.55,,,,2.12,2.12,243995.0,25863470.0,,25.55,2.12,25.98,0.2753,40.37,0.0241,106.0
2024-03-13,6958.0,723632.0,0.18,3.31,0.06,0.7,0.0,521040.0,5293.0,5010.0,550472.0,,,,,,959.0,,,,,,,,,0.1,,,0.56,,,,2.12,2.12,243989.0,25374856.0,,25.68,2.12,28.35,0.2625,34.45,0.0279,104.0
2024-03-14,7030.0,732526.0,0.18,3.39,0.06,0.72,0.0,525793.2,5329.0,5046.0,555281.8,,,,,,36.0,,,,,,,,,0.0,36.0,,0.56,,,,2.14,2.14,243913.0,25415734.6,,25.46,2.14,28.2,0.2574,34.0,0.0282,104.2
2024-03-15,7155.0,741258.0,0.19,3.37,0.06,0.72,0.0,539445.2,5490.0,5207.0,568764.0,,,,0.02,,,,,161.0,,,,0.02,,,161.0,,0.57,,,,2.2,2.2,244024.0,25280886.4,,25.37,2.2,27.53,0.2486,33.4,0.0287,103.6
2024-03-18,7316.0,771106.4,0.19,3.51,0.06,0.75,0.0,548817.8,5490.0,5207.0,578646.0,,,,,,,,,,,,,,,,,,0.57,,,,2.2,2.2,243924.0,25709589.6,,25.39,2.21,26.93,0.2402,32.97,0.0293,105.4
2024-03-19,7030.0,724090.0,0.18,3.36,0.06,0.71,0.0,519738.0,5329.0,5046.0,548887.0,,,,,,,,0.02,,161.0,,,,,,,161.0,0.56,0.02,,,2.14,2.14,243939.0,25125717.0,,25.57,2.14,28.02,0.2567,33.96,0.0282,103.0
2024-03-20,6692.0,649124.0,0.17,3.05,0.06,0.65,0.0,491014.0,5027.0,5062.0,487619.0,,,,0.0,,,,0.1,16.0,900.0,,,0.0,,,598.0,,0.51,,,,2.02,2.02,244245.0,23691765.0,,24.65,2.01,24.42,0.2354,34.8,0.0268,97.0
2024-03-21,6708.0,660738.0,0.17,2.82,0.06,0.65,0.0,498607.0,5027.0,5062.0,495159.5,,,,,,,,,,,,,,,,,,0.49,,,,2.01,2.01,244461.0,24079408.5,,23.81,2.02,24.25,0.2357,35.12,0.0269,98.5
2024-03-22,6272.0,630963.2,0.16,2.5,0.05,0.61,0.0,464067.8,5523.0,4613.0,555613.8,,,519.0,0.05,,,,0.0,519.0,23.0,,,0.05,519.0,,,968.0,0.55,0.1,,,2.21,2.21,244153.0,24561791.8,,24.24,2.21,33.68,0.297,38.37,0.0251,100.6
2024-03-25,5977.0,591723.0,0.15,2.31,0.05,0.58,0.0,456687.0,5228.0,4613.0,517572.0,,,,,,,,0.03,,342.0,,,,,,47.0,,0.52,,,,2.09,2.09,244644.0,24219756.0,,24.5,2.08,35.71,0.313,40.08,0.0239,99.0
2024-03-26,5970.0,592224.0,0.15,2.13,0.05,0.58,0.0,456915.2,5228.0,4606.0,518617.6,,,342.0,,,,,,,,,,,342.0,,,7.0,0.52,0.0,,,2.09,2.09,244874.0,24291500.8,,24.26,2.09,35.71,0.314,40.18,0.0239,99.2
2024-03-27,6051.0,604494.9,0.16,2.12,0.05,0.59,0.0,476523.0,5345.0,4770.0,533965.5,,,,0.02,,,,0.01,164.0,83.0,,,0.02,,,200.0,,0.53,,,,2.14,2.14,244960.0,24471504.0,,24.35,2.14,35.11,0.3061,39.71,0.0242,99.9
2024-03-28,5107.0,508146.5,0.13,1.73,0.04,0.49,0.0,403074.5,4920.0,4051.0,489540.0,,,108.0,,,,,0.06,,575.0,,,,108.0,,42.0,719.0,0.49,0.07,,,1.97,1.97,245218.0,24399191.0,,24.53,1.97,31.6,0.3467,47.07,0.0204,99.5
2024-03-29,5107.0,508146.5,0.13,1.67,0.04,0.49,0.0,403074.5,4920.0,4051.0,489540.0,,,,,,,,,,,,,,,,,,0.49,,,,1.97,1.97,245271.0,24404464.5,,24.41,1.96,31.59,0.3467,47.07,0.0204,
2024-04-01,5107.0,508146.5,0.13,1.67,0.04,0.5,0.0,403074.5,4920.0,4051.0,489540.0,,,,,,,,,,,,,,,,,,0.49,,,,1.97,1.97,245428.0,24420086.0,,24.49,1.97,31.64,0.3474,47.14,0.0204,
2024-04-02,5107.0,498443.2,0.13,1.67,0.04,0.49,0.0,395377.6,4920.0,4051.0,480192.0,,,,,,,,,,,,,,,,,,0.49,,,,1.95,1.95,247191.0,24125841.6,,24.43,1.95,32.08,0.3465,46.77,0.0203,97.6
2024-04-03,7035.0,681691.5,0.18,2.25,0.06,0.67,0.0,491767.5,6530.0,5075.0,632757.0,,,1294.0,,,1024.0,,0.03,,350.0,,,,1294.0,0.1,666.0,,0.63,,,,2.58,2.58,246145.0,23851450.5,,23.89,2.58,29.69,0.2732,33.63,0.0278,96.9
2024-04-04,7554.0,728205.6,0.2,2.32,0.06,0.72,0.0,539261.6,6530.0,5594.0,629492.0,,,,0.05,,,,,519.0,,,,0.05,,,,,0.63,,,,2.59,2.59,246068.0,23720955.2,,23.79,2.59,28.57,0.2714,31.33,0.0299,96.4
2024-04-05,7554.0,727450.2,0.2,2.33,0.06,0.72,0.0,538702.2,6530.0,5594.0,628839.0,,,,,,,,,,,,,,,,,,0.63,,,,2.58,2.58,246113.0,23700681.9,,23.75,2.58,28.68,0.2714,31.27,0.0299,96.3
2024-04-08,5957.0,578424.7,0.15,1.84,0.05,0.59,0.0,432192.1,4933.0,4451.0,478994.3,,,,,,,,0.16,,1652.0,,,,,,55.0,1143.0,0.48,0.09,,,1.95,1.95,248028.0,24083518.8,,23.89,1.95,33.61,0.3057,38.42,0.0235,97.1
2024-04-09,4939.0,476119.6,0.13,1.52,0.04,0.49,0.0,429076.4,3915.0,4451.0,377406.0,,,203.0,,,,,0.15,,1506.0,,,,203.0,,285.0,,0.38,,,,1.55,1.55,249124.0,24015553.6,,24.13,1.55,24.1,0.3197,45.94,0.0195,96.4
2024-04-10,6553.0,625811.5,0.17,1.93,0.06,0.65,0.0,427171.5,5529.0,4473.0,528019.5,,,1159.0,,,22.0,,,,,,,,1159.0,0.0,455.0,,0.54,,,,2.18,2.18,247693.0,23654681.5,,23.95,2.19,31.05,0.2742,34.55,0.0259,95.5
2024-04-11,6947.0,673859.0,0.18,2.05,0.06,0.68,0.0,522054.0,5888.0,5382.0,571136.0,,,43.0,0.0,,853.0,,0.05,56.0,537.0,,,0.0,43.0,0.08,853.0,,0.57,,,,2.32,2.32,247399.0,23997703.0,,23.77,2.32,29.0,0.2438,33.04,0.0274,97.0
2024-04-12,7453.0,713997.4,0.19,2.24,0.06,0.73,0.0,513488.0,6416.0,5360.0,614652.8,,,,,,,,0.0,,22.0,,,,,,550.0,22.0,0.62,0.0,,,2.54,2.54,246651.0,23629165.8,,23.92,2.53,27.4,0.2272,30.55,0.0295,95.8
2024-04-15,6997.0,680808.1,0.18,2.06,0.06,0.69,0.0,517344.1,5960.0,5317.0,579908.0,,,15.0,,,,,0.04,,471.0,,,,15.0,,,43.0,0.57,0.0,,,2.36,2.36,247112.0,24043997.6,,23.78,2.36,28.76,0.2423,32.9,0.0276,97.3
2024-04-16,6420.0,620172.0,0.17,1.81,0.05,0.64,0.0,463486.8,5383.0,4798.0,519997.8,,,,,,,,0.05,,577.0,,,,,,,519.0,0.52,0.05,,,2.13,2.13,247664.0,23924342.4,,24.06,2.13,31.75,0.2632,35.46,0.0254,96.6
2024-04-17,6217.0,608022.6,0.16,1.71,0.05,0.62,0.0,471200.4,5160.0,4818.0,504648.0,,,,,,20.0,,0.02,,243.0,,,,,0.0,20.0,,0.5,,,,2.04,2.04,247922.0,24246771.6,,23.98,2.04,32.47,0.2752,36.93,0.0246,97.8
2024-04-18,6235.0,589207.5,0.16,1.5,0.05,0.61,0.0,456151.5,5169.0,4827.0,488470.5,,,9.0,0.0,,,,,9.0,,,,0.0,9.0,,,,0.5,,,,2.04,2.04,248165.0,23451592.5,,24.03,2.04,33.04,0.2724,35.96,0.0246,94.5
2024-04-19,6451.0,619941.1,0.17,1.55,0.05,0.63,0.0,477328.7,5274.0,4967.0,506831.4,,,,0.01,,,,0.0,140.0,35.0,,,0.01,,,140.0,,0.5,,,,1.83,1.83,283473.0,27241755.3,,26.88,1.83,31.21,0.258,35.76,0.0223,96.1
2024-04-22,5347.0,522401.9,0.14,1.28,0.05,0.53,0.0,388259.8,4281.0,3974.0,418253.7,,,,,,,,0.1,,993.0,,,,,,,993.0,0.41,0.1,,,1.48,1.48,284405.0,27786368.5,,27.44,1.48,37.48,0.3459,43.13,0.0185,97.7
2024-04-23,5347.0,528818.3,0.14,1.28,0.05,0.54,0.0,393028.6,4281.0,3974.0,423390.9,,,,,,,,,,,,,,,,,,0.42,,,,1.48,1.48,284350.0,28122215.0,,27.78,1.48,37.76,0.347,43.09,0.0185,98.9
2024-04-24,5347.0,534165.3,0.14,1.28,0.05,0.54,0.0,397002.6,4281.0,3974.0,427671.9,,,,,,,,,,,,,,,,,,0.42,,,,1.76,1.76,238587.0,23834841.3,,23.65,1.76,37.92,0.3477,43.07,0.022,99.9
2024-04-25,5347.0,524006.0,0.14,1.28,0.05,0.54,0.0,389452.0,4281.0,3974.0,419538.0,,,,,,,,,,,,,,,,,,0.42,,,,1.76,1.76,238689.0,23391522.0,,23.68,1.76,38.37,0.3471,42.58,0.022,98.0
2024-04-26,5935.0,591126.0,0.15,1.39,0.05,0.6,0.0,455271.6,4878.0,4571.0,485848.8,,,606.0,0.06,,,,0.0,606.0,9.0,,,0.06,606.0,,,9.0,0.48,0.0,,,2.01,2.01,237722.0,23677111.2,,23.46,2.01,33.9,0.3143,38.72,0.0245,99.6
2024-04-29,5289.0,520966.5,0.14,1.23,0.04,0.53,0.0,388582.5,4252.0,3945.0,418822.0,,,,,,,,0.06,,626.0,,,,,,,626.0,0.42,0.06,,,1.75,1.75,238483.0,23490575.5,,23.63,1.75,38.54,0.3523,42.88,0.0218,98.5
2024-04-30,5289.0,498752.7,0.14,1.25,0.04,0.52,0.0,372013.5,4252.0,3945.0,400963.6,,,,,,,,,,,,,,,,,,0.41,,,,1.75,1.75,238551.0,22495359.3,,23.32,1.71,39.06,0.3509,42.16,0.0218,94.3
2024-05-01,5289.0,498752.7,0.14,1.17,0.04,0.51,0.0,372013.5,4252.0,3945.0,400963.6,,,,,,,,,,,,,,,,,,0.4,,,,1.75,1.75,238507.0,22491210.1,,22.47,1.75,38.09,0.3495,42.78,0.0218,
2024-05-02,6056.0,578953.6,0.16,1.34,0.05,0.59,0.0,377142.0,5019.0,3945.0,479816.4,,,767.0,,,,,,,,,,,767.0,,,,0.47,,,,2.07,2.07,237825.0,22736070.0,,22.45,2.07,33.2,0.2967,37.8,0.0249,95.6
2024-05-03,5749.0,543855.4,0.15,1.26,0.05,0.56,0.0,373197.0,4712.0,3945.0,445755.2,,,,,,,,0.03,,307.0,,,,,,,,0.45,,,,1.94,1.94,238566.0,22568343.6,,22.71,1.93,35.29,0.3118,39.4,0.0236,94.6
