,BAIN FP Equity_DX_SI_QTY,BAIN FP Equity_DX_SHORT_INTEREST_VALUE,BAIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BAIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BAIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BAIN FP Equity_DX_SI_MV,BAIN FP Equity_DX_DSS,BAIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BAIN FP Equity_DX_SUPPLY_SI_QTY,BAIN FP Equity_DX_BROKER_SI_QTY,BAIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BAIN FP Equity_DX_BROKER_SI_MV_NEW_x,BAIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BAIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BAIN FP Equity_DX_BROKER_SI_MV_INC_x,BAIN FP Equity_DX_SUPPLY_SI_MV_NEW,BAIN FP Equity_DX_BROKER_SI_QTY_ADD,BAIN FP Equity_DX_BROKER_SI_QTY_NEW,BAIN FP Equity_DX_SUPPLY_SI_MV_DEC,BAIN FP Equity_DX_BROKER_SI_QTY_INC,BAIN FP Equity_DX_SUPPLY_SI_QTY_DEC,BAIN FP Equity_DX_BROKER_SI_MV_NEW_y,BAIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BAIN FP Equity_DX_BROKER_SI_MV_INC_y,BAIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BAIN FP Equity_DX_BROKER_SI_MV_ADD,BAIN FP Equity_DX_SUPPLY_SI_QTY_ADD,BAIN FP Equity_DX_BROKER_SI_QTY_DEC,BAIN FP Equity_DX_SUPPLY_SI_MV,BAIN FP Equity_DX_BROKER_SI_MV_DEC,BAIN FP Equity_DX_SUPPLY_SI_MV_RMV,BAIN FP Equity_DX_BROKER_SI_MV_RMV,BAIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BAIN FP Equity_DX_UTILIZATION_QUANTITY,BAIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BAIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BAIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BAIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BAIN FP Equity_DX_ACTIVE_UTILIZATION_MV,BAIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BAIN FP Equity_DX_BROKER_SI_CON_RATIO,BAIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BAIN FP Equity_DX_DEMAND_SUPPLY_RATIO,BAIN FP Equity_PX_LAST
2022-07-08,666.0,63536.4,0.01,0.68,0.0,0.06,0.0,48654.0,566.0,510.0,53996.4,,,,,,,,,,,,,,,,,,0.05,,,,1.5,1.07,37266.0,3555176.4,,3.33,1.5,29.15,0.4848,62.7,0.0126,95.4
2022-07-11,666.0,60606.0,0.01,0.76,0.0,0.07,0.0,46410.0,566.0,510.0,51506.0,,,,,,,,,,,,,,,,,,0.05,,,,1.5,1.07,37266.0,3391206.0,,3.56,1.5,28.86,0.4863,62.95,0.0126,91.0
2022-07-12,1076.0,96840.0,0.01,1.27,0.0,0.1,0.0,82800.0,976.0,920.0,87840.0,,,226.0,0.03,,,,,410.0,,,,0.03,226.0,,184.0,,0.09,,,,2.55,1.85,37266.0,3353940.0,,3.39,2.56,18.27,0.6228,76.61,0.0204,90.0
2022-07-13,1076.0,90384.0,0.01,1.33,0.0,0.1,0.0,77280.0,976.0,920.0,81984.0,,,,,,,,,,,,,,,,,,0.09,,,,2.55,1.85,37266.0,3130344.0,,3.35,2.55,18.68,0.6166,76.09,0.0204,84.0
2022-07-14,1076.0,90384.0,0.01,1.2,0.0,0.09,0.0,77280.0,976.0,920.0,81984.0,,,,,,,,,,,,,,,,,,0.08,,,,2.55,1.85,37266.0,3130344.0,,3.13,2.56,18.19,0.624,76.7,0.0204,84.0
2022-07-15,1076.0,91244.8,0.01,1.17,0.0,0.09,0.0,78016.0,976.0,920.0,82764.8,,,,,,,,,,,,,,,,,,0.08,,,,2.55,1.85,37266.0,3160156.8,,3.13,2.55,18.24,0.6239,76.68,0.0204,84.8
2022-07-18,1076.0,90814.4,0.01,1.18,0.0,0.09,0.0,77648.0,976.0,920.0,82374.4,,,,,,,,,,,,,,,,,,0.08,,,,2.55,1.85,37266.0,3145250.4,,3.16,2.54,18.29,0.6231,76.62,0.0204,84.4
2022-07-19,1486.0,126310.0,0.02,1.61,0.01,0.13,0.0,113050.0,1386.0,1330.0,117810.0,,,410.0,0.04,,,,,410.0,,,,0.04,410.0,,,,0.12,,,,3.59,2.62,37266.0,3167610.0,,3.15,3.57,13.23,0.7093,83.09,0.0281,85.0
2022-07-20,1100.0,92400.0,0.01,1.25,0.0,0.09,0.0,62496.0,1176.0,744.0,98784.0,,,200.0,,,200.0,,0.03,,410.0,,,,200.0,0.02,,786.0,0.1,0.07,,,100.0,2.22,0.0,0.0,,0.0,100.0,36.47,0.3302,40.15,0.0207,84.0
2022-07-21,1100.0,92400.0,0.01,1.23,0.0,0.09,0.0,62496.0,800.0,744.0,67200.0,,,,,,,,0.03,,376.0,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.43,0.3307,40.28,0.0207,84.0
2022-07-22,1100.0,92400.0,0.01,1.22,0.0,0.09,0.0,62496.0,800.0,744.0,67200.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.36,0.3309,40.39,0.0207,84.0
2022-07-25,1100.0,93060.0,0.01,1.21,0.0,0.09,0.0,62942.4,800.0,744.0,67680.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.27,0.3313,40.53,0.0207,84.6
2022-07-26,1100.0,92840.0,0.01,1.5,0.0,0.09,0.0,62793.6,800.0,744.0,67520.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.36,0.3305,40.32,0.0207,84.4
2022-07-27,1100.0,92840.0,0.01,1.53,0.0,0.09,0.0,62793.6,800.0,744.0,67520.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.49,0.3306,40.19,0.0207,84.4
2022-07-28,1100.0,97240.0,0.01,1.47,0.0,0.09,0.0,65769.6,800.0,744.0,70720.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,35.74,0.3335,41.39,0.0207,88.4
2022-07-29,1340.0,118456.0,0.01,1.73,0.01,0.12,0.0,76377.6,920.0,864.0,81328.0,,,120.0,0.01,,,,,120.0,,,,0.01,120.0,,,,0.08,,,,100.0,1.73,0.0,0.0,,0.0,100.0,33.09,0.3621,47.8,0.0252,88.4
2022-08-01,1340.0,114704.0,0.01,1.73,0.01,0.12,0.0,73958.4,920.0,864.0,78752.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.73,0.0,0.0,,0.0,100.0,32.46,0.3627,48.26,0.0252,85.6
2022-08-02,1340.0,115240.0,0.01,1.87,0.01,0.12,0.0,74304.0,920.0,864.0,79120.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.73,0.0,0.0,,0.0,100.0,33.29,0.3616,47.63,0.0252,86.0
2022-08-03,1340.0,113364.0,0.01,1.93,0.01,0.11,0.0,73094.4,920.0,864.0,77832.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.73,0.0,0.0,,0.0,100.0,32.69,0.3623,48.08,0.0252,84.6
2022-08-04,1340.0,114436.0,0.01,1.88,0.01,0.11,0.0,73785.6,920.0,864.0,78568.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.73,0.0,0.0,,0.0,100.0,33.29,0.362,47.67,0.0252,85.4
2022-08-05,1340.0,115508.0,0.01,1.98,0.01,0.11,0.0,74476.8,920.0,864.0,79304.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.73,0.0,0.0,,0.0,100.0,33.29,0.3616,47.63,0.0252,86.2
2022-08-08,1100.0,94820.0,0.01,1.61,0.0,0.09,0.0,64132.8,800.0,744.0,68960.0,,,,,,,,0.01,,120.0,,,,,,,120.0,0.07,0.01,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.33,0.331,40.42,0.0207,86.2
2022-08-09,1100.0,97240.0,0.01,1.65,0.0,0.1,0.0,65769.6,800.0,744.0,70720.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,35.98,0.3325,41.0,0.0207,88.4
2022-08-10,1100.0,99000.0,0.01,1.62,0.0,0.1,0.0,66960.0,800.0,744.0,72000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.05,0.3325,40.93,0.0207,90.0
2022-08-11,1100.0,99220.0,0.01,1.42,0.0,0.1,0.0,67108.8,800.0,744.0,72160.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,36.31,0.3311,40.46,0.0207,90.2
2022-08-12,700.0,63420.0,0.01,0.92,0.0,0.06,0.0,49286.4,600.0,544.0,54360.0,,,,,,,,0.02,,200.0,,,,,,,200.0,0.05,0.02,,,100.0,1.13,0.0,0.0,,0.0,100.0,28.5,0.4905,63.47,0.0132,90.6
2022-08-15,700.0,63980.0,0.01,0.94,0.0,0.06,0.0,49721.6,600.0,544.0,54840.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.13,0.0,0.0,,0.0,100.0,28.33,0.4919,63.66,0.0132,91.4
2022-08-16,700.0,63560.0,0.01,0.98,0.0,0.06,0.0,49395.2,600.0,544.0,54480.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.68,0.4894,63.3,0.0132,90.8
2022-08-17,700.0,63280.0,0.01,1.02,0.0,0.06,0.0,49177.6,600.0,544.0,54240.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.69,0.4895,63.31,0.0132,90.4
2022-08-18,700.0,63000.0,0.01,1.0,0.0,0.06,0.0,48960.0,600.0,544.0,54000.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.57,0.4896,63.36,0.0132,90.0
2022-08-19,700.0,63700.0,0.01,1.11,0.0,0.06,0.0,49504.0,600.0,544.0,54600.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.37,0.492,63.65,0.0132,91.0
2022-08-22,700.0,65520.0,0.01,1.12,0.0,0.07,0.0,50918.4,600.0,544.0,56160.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.12,0.0,0.0,,0.0,100.0,27.99,0.4955,64.1,0.0131,93.6
2022-08-23,700.0,65520.0,0.01,0.95,0.0,0.07,0.0,50918.4,600.0,544.0,56160.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.55,0.4909,63.49,0.0132,93.6
2022-08-24,700.0,66360.0,0.01,0.94,0.0,0.07,0.0,51571.2,600.0,544.0,56880.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.3,0.4932,63.78,0.0132,94.8
2022-08-25,700.0,66360.0,0.01,1.07,0.0,0.07,0.0,51571.2,600.0,544.0,56880.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.56,0.4906,63.45,0.0132,94.8
2022-08-26,1240.0,119040.0,0.01,1.79,0.01,0.12,0.0,78144.0,870.0,814.0,83520.0,,,270.0,,,270.0,,,,,,,,270.0,0.03,,,0.08,,,,100.0,1.65,0.0,0.0,,0.0,100.0,36.2,0.3461,43.28,0.0235,96.0
2022-08-29,704.0,65612.8,0.01,0.98,0.0,0.07,0.0,50887.2,602.0,546.0,56106.4,,,,,,,,0.02,,268.0,,,,,,,268.0,0.06,0.03,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.92,0.48,62.44,0.0133,93.2
2022-08-30,704.0,66457.6,0.01,1.01,0.0,0.07,0.0,51542.4,602.0,546.0,56828.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.23,0.4869,63.32,0.0133,94.4
2022-08-31,700.0,64120.0,0.01,1.07,0.0,0.06,0.0,49830.4,600.0,544.0,54960.0,,,,,,,,0.0,,2.0,,,,,,,2.0,0.06,0.0,,,100.0,1.14,0.0,0.0,,0.0,100.0,29.13,0.4851,62.74,0.0132,91.6
2022-09-01,700.0,63280.0,0.01,0.99,0.0,0.06,0.0,49177.6,600.0,544.0,54240.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.81,0.487,63.04,0.0132,90.4
2022-09-02,700.0,63420.0,0.01,0.89,0.0,0.06,0.0,49286.4,600.0,544.0,54360.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.5,0.4915,63.56,0.0132,90.6
2022-09-05,700.0,62580.0,0.01,0.89,0.0,0.06,0.0,48633.6,600.0,544.0,53640.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.93,0.4869,62.98,0.0132,89.4
2022-09-06,700.0,63000.0,0.01,0.88,0.0,0.06,0.0,48960.0,600.0,544.0,54000.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.45,0.4914,63.57,0.0132,90.0
2022-09-07,700.0,62720.0,0.01,0.77,0.0,0.06,0.0,48742.4,600.0,544.0,53760.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.77,0.4892,63.25,0.0132,89.6
2022-09-08,750.0,67050.0,0.01,0.84,0.0,0.07,0.0,50868.6,625.0,569.0,55875.0,,,25.0,,,25.0,,,,,,,,25.0,0.0,,,0.06,,,,100.0,1.18,0.0,0.0,,0.0,100.0,26.77,0.4305,59.06,0.0142,89.4
2022-09-09,750.0,67500.0,0.01,0.88,0.0,0.07,0.0,51210.0,625.0,569.0,56250.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.18,0.0,0.0,,0.0,100.0,26.57,0.4331,59.38,0.0142,90.0
2022-09-12,750.0,67350.0,0.01,0.88,0.0,0.07,0.0,51096.2,625.0,569.0,56125.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.18,0.0,0.0,,0.0,100.0,26.85,0.43,58.98,0.0142,89.8
2022-09-13,750.0,66750.0,0.01,0.88,0.0,0.07,0.0,50641.0,625.0,569.0,55625.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.18,0.0,0.0,,0.0,100.0,26.71,0.4299,59.02,0.0142,89.0
2022-09-14,750.0,66150.0,0.01,0.86,0.0,0.07,0.0,50185.8,625.0,569.0,55125.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.18,0.0,0.0,,0.0,100.0,26.77,0.4303,59.03,0.0142,88.2
2022-09-15,750.0,66300.0,0.01,0.86,0.0,0.07,0.0,50299.6,625.0,569.0,55250.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.18,0.0,0.0,,0.0,100.0,26.64,0.4321,59.26,0.0142,88.4
2022-09-16,700.0,63420.0,0.01,0.8,0.0,0.06,0.0,49286.4,600.0,544.0,54360.0,,,,,,,,0.0,,25.0,,,,,,,25.0,0.05,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,28.11,0.4953,64.04,0.0132,90.6
2022-09-19,700.0,63700.0,0.01,0.78,0.0,0.06,0.0,49504.0,600.0,544.0,54600.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.14,0.0,0.0,,0.0,100.0,28.48,0.4914,63.56,0.0132,91.0
2022-09-20,922.0,83902.0,0.01,1.03,0.0,0.08,0.0,59605.0,711.0,655.0,64701.0,,,111.0,,,111.0,,,,,,,,111.0,0.01,,,0.06,,,,100.0,1.34,0.0,0.0,,0.0,100.0,24.05,0.3408,48.2,0.0174,91.0
2022-09-21,994.0,91249.2,0.01,1.11,0.0,0.09,0.0,63433.8,747.0,691.0,68574.6,,,36.0,0.0,,,,,36.0,,,,0.0,36.0,,,,0.07,,,,100.0,1.41,0.0,0.0,,0.0,100.0,29.39,0.3316,44.95,0.0188,91.8
2022-09-22,1004.0,89356.0,0.01,1.21,0.0,0.09,0.0,61944.0,752.0,696.0,66928.0,,,5.0,0.0,,,,,5.0,,,,0.0,5.0,,,,0.07,,,,100.0,1.42,0.0,0.0,,0.0,100.0,30.71,0.3266,43.39,0.0189,89.0
2022-09-23,1004.0,86745.6,0.01,1.19,0.0,0.09,0.0,60134.4,752.0,696.0,64972.8,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.42,0.0,0.0,,0.0,100.0,30.64,0.3269,43.49,0.0189,86.4
2022-09-26,1004.0,86344.0,0.01,1.03,0.0,0.09,0.0,59856.0,752.0,696.0,64672.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.42,0.0,0.0,,0.0,100.0,30.28,0.3298,44.19,0.0189,86.0
2022-09-27,1004.0,85340.0,0.01,0.99,0.0,0.09,0.0,59160.0,752.0,696.0,63920.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.42,0.0,0.0,,0.0,100.0,30.39,0.3291,44.0,0.0189,85.0
2022-09-28,1004.0,85340.0,0.01,0.98,0.0,0.08,0.0,59160.0,752.0,696.0,63920.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.42,0.0,0.0,,0.0,100.0,30.45,0.3294,43.99,0.0189,85.0
2022-09-29,932.0,79220.0,0.01,0.88,0.0,0.08,0.0,56100.0,716.0,660.0,60860.0,,,,,,,,0.0,,36.0,,,,,,,36.0,0.06,0.0,,,100.0,1.35,0.0,0.0,,0.0,100.0,24.97,0.3381,47.52,0.0176,85.0
2022-09-30,932.0,77917.43,0.01,0.83,0.0,0.08,0.0,55177.58,716.0,660.0,59859.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.35,0.0,0.0,,0.0,100.0,24.95,0.3379,47.51,0.0176,84.6
2022-10-03,932.0,78101.64,0.01,0.79,0.0,0.08,0.0,55308.03,716.0,660.0,60000.83,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.35,0.0,0.0,,0.0,100.0,24.88,0.3388,47.67,0.0176,84.8
2022-10-04,932.0,78847.2,0.01,0.87,0.0,0.08,0.0,55836.0,716.0,660.0,60573.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.35,0.0,0.0,,0.0,100.0,24.99,0.3384,47.55,0.0176,84.6
2022-10-05,1282.0,108970.0,0.01,1.17,0.01,0.11,0.0,56100.0,1066.0,660.0,90610.0,,,350.0,,,,,,,,,,,350.0,,,,0.09,,,,100.0,2.01,0.0,0.0,,0.0,100.0,27.5,0.2535,34.55,0.0242,85.0
2022-10-06,1192.0,100366.4,0.01,1.07,0.0,0.1,0.0,66518.0,846.0,790.0,71233.2,,,130.0,0.01,,,,0.03,130.0,350.0,,,0.01,130.0,,,,0.07,,,,100.0,1.59,0.0,0.0,,0.0,100.0,37.11,0.3391,41.34,0.0224,84.2
2022-10-07,1136.0,96560.0,0.01,1.07,0.0,0.1,0.0,67150.0,790.0,790.0,67150.0,,,,,,,,0.0,,56.0,,,,,,,,0.07,,,,100.0,1.49,0.0,0.0,,0.0,100.0,39.42,0.3716,43.07,0.0214,85.0
2022-10-10,1136.0,96560.0,0.01,1.09,0.0,0.1,0.0,67150.0,790.0,790.0,67150.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.49,0.0,0.0,,0.0,100.0,39.08,0.3713,43.31,0.0214,85.0
2022-10-11,1126.0,95710.0,0.01,1.09,0.0,0.1,0.0,66725.0,785.0,785.0,66725.0,,,,,,,,0.0,,5.0,,,,,,,5.0,0.07,0.0,,,100.0,1.48,0.0,0.0,,0.0,100.0,39.44,0.3703,42.8,0.0212,85.0
2022-10-12,1144.0,97697.6,0.01,1.05,0.0,0.1,0.0,67807.6,794.0,794.0,67807.6,,,9.0,0.0,,,,,9.0,,,,0.0,9.0,,,,0.07,,,,100.0,1.49,0.0,0.0,,0.0,100.0,38.91,0.3723,43.64,0.0215,85.4
2022-10-13,1144.0,97240.0,0.01,1.12,0.0,0.1,0.0,67490.0,794.0,794.0,67490.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.49,0.0,0.0,,0.0,100.0,38.54,0.3721,43.9,0.0215,85.0
2022-10-14,1144.0,98384.0,0.01,1.2,0.0,0.1,0.0,68284.0,794.0,794.0,68284.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.49,0.0,0.0,,0.0,100.0,39.16,0.3724,43.46,0.0215,86.0
2022-10-17,1588.0,133392.0,0.02,1.6,0.01,0.13,0.0,103992.0,1238.0,1238.0,103992.0,,,444.0,0.04,,,,,444.0,,,,0.04,444.0,,,,0.11,,,,100.0,2.33,0.0,0.0,,0.0,100.0,31.94,0.424,55.29,0.0299,84.0
2022-10-18,1366.0,116929.6,0.01,1.38,0.01,0.12,0.0,96471.2,1127.0,1127.0,96471.2,,,,,,,,0.01,,111.0,,,,,,,111.0,0.09,0.01,,,100.0,2.13,0.0,0.0,,0.0,100.0,20.11,0.4894,65.42,0.0258,85.6
2022-10-19,1366.0,116110.0,0.01,1.55,0.01,0.12,0.0,95795.0,1127.0,1127.0,95795.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.13,0.0,0.0,,0.0,100.0,20.42,0.4844,64.89,0.0258,85.0
2022-10-20,1348.0,114580.0,0.01,1.57,0.01,0.12,0.0,95030.0,1118.0,1118.0,95030.0,,,,,,,,0.0,,9.0,,,,,,,9.0,0.09,0.0,,,100.0,2.11,0.0,0.0,,0.0,100.0,19.22,0.4944,66.0,0.0254,85.0
2022-10-21,1348.0,114580.0,0.01,1.57,0.01,0.11,0.0,95030.0,1118.0,1118.0,95030.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,2.11,0.0,0.0,,0.0,100.0,19.37,0.4917,65.73,0.0254,
2022-10-24,1030.0,87550.0,0.01,1.21,0.0,0.09,0.0,68000.0,800.0,800.0,68000.0,,,,,,,,0.03,,318.0,,,,,,,318.0,0.07,0.03,,,100.0,1.51,0.0,0.0,,0.0,100.0,25.17,0.4094,55.58,0.0194,85.0
2022-10-25,1030.0,86932.0,0.01,1.22,0.0,0.09,0.0,67520.0,800.0,800.0,67520.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,25.35,0.4064,55.15,0.0194,84.4
2022-10-26,1030.0,86726.0,0.01,1.24,0.0,0.09,0.0,67360.0,800.0,800.0,67360.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,25.32,0.4067,55.2,0.0194,84.2
2022-10-27,1030.0,87550.0,0.01,1.28,0.0,0.09,0.0,68000.0,800.0,800.0,68000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,25.07,0.4097,55.65,0.0194,85.0
2022-10-28,1030.0,87550.0,0.01,1.21,0.0,0.09,0.0,68000.0,800.0,800.0,68000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.51,0.0,0.0,,0.0,100.0,25.26,0.4075,55.31,0.0194,85.0
2022-10-31,956.0,80877.6,0.01,1.19,0.0,0.08,0.0,61419.6,726.0,726.0,61419.6,,,,,,,,0.01,,74.0,,,,,,,74.0,0.06,0.01,,,100.0,1.37,0.0,0.0,,0.0,100.0,27.27,0.3862,51.75,0.018,84.6
2022-11-01,256.0,21760.0,0.0,0.32,0.0,0.02,0.0,8840.0,596.0,104.0,50660.0,,,,,,,,0.01,,130.0,,,,,,,622.0,0.05,0.05,,,100.0,1.13,0.0,0.0,,0.0,100.0,21.96,0.6572,78.04,0.0048,85.0
2022-11-02,700.0,59500.0,0.01,0.85,0.0,0.06,0.0,51000.0,600.0,600.0,51000.0,,,214.0,0.04,,,,0.02,496.0,210.0,,,0.04,214.0,,,,0.05,,,,100.0,1.13,0.0,0.0,,0.0,100.0,28.46,0.5928,71.54,0.0132,85.0
2022-11-03,876.0,74109.6,0.01,1.11,0.0,0.07,0.0,58204.8,688.0,688.0,58204.8,,,88.0,,,88.0,,,,,,,,88.0,0.01,,,0.06,,,,100.0,1.3,0.0,0.0,,0.0,100.0,22.89,0.4175,56.96,0.0165,84.6
2022-11-04,876.0,74460.0,0.01,1.05,0.0,0.07,0.0,58480.0,688.0,688.0,58480.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.3,0.0,0.0,,0.0,100.0,22.86,0.4179,57.02,0.0165,85.0
2022-11-07,856.0,72760.0,0.01,1.17,0.0,0.07,0.0,56440.0,688.0,664.0,58480.0,,,,,,,,,,,,,,,,,24.0,0.06,0.0,,,100.0,1.3,0.0,0.0,,0.0,100.0,23.39,0.411,56.03,0.0162,85.0
2022-11-08,852.0,72420.0,0.01,1.02,0.0,0.07,0.0,56440.0,664.0,664.0,56440.0,,,,,,,,0.0,,24.0,,,,,,,,0.06,,,,100.0,1.25,0.0,0.0,,0.0,100.0,23.48,0.4098,55.86,0.0161,85.0
2022-11-09,852.0,72420.0,0.01,0.9,0.0,0.07,0.0,56440.0,664.0,664.0,56440.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.25,0.0,0.0,,0.0,100.0,23.45,0.4102,55.91,0.0161,85.0
2022-11-10,852.0,73272.0,0.01,0.94,0.0,0.07,0.0,57104.0,664.0,664.0,57104.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.25,0.0,0.0,,0.0,100.0,23.35,0.4114,56.09,0.0161,86.0
2022-11-11,852.0,73612.8,0.01,0.6,0.0,0.07,0.0,57369.6,664.0,664.0,57369.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.25,0.0,0.0,,0.0,100.0,23.44,0.4103,55.93,0.0161,86.4
2022-11-14,852.0,71568.0,0.01,0.62,0.0,0.07,0.0,55776.0,664.0,664.0,55776.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.25,0.0,0.0,,0.0,100.0,23.84,0.4053,55.18,0.0161,84.0
2022-11-15,664.0,57369.6,0.01,0.49,0.0,0.06,0.0,48729.6,576.0,564.0,49766.4,,,,,,,,0.01,,88.0,,,,,,,100.0,0.05,0.01,,,100.0,1.09,0.0,0.0,,0.0,100.0,29.48,0.5842,70.52,0.0126,86.4
2022-11-16,664.0,57768.0,0.01,0.51,0.0,0.06,0.0,49068.0,564.0,564.0,49068.0,,,,,,,,0.0,,12.0,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,29.95,0.5804,70.05,0.0126,87.0
2022-11-17,200.0,17360.0,0.0,0.15,0.0,0.02,0.0,8680.0,100.0,100.0,8680.0,,,,,,,,0.04,,464.0,,,,,,,464.0,0.01,0.04,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0038,86.8
2022-11-18,664.0,56572.8,0.01,0.51,0.0,0.06,0.0,48052.8,564.0,564.0,48052.8,,,,,,464.0,,,,,,,,,0.04,464.0,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,30.43,0.5766,69.57,0.0126,85.2
2022-11-21,664.0,55776.0,0.01,0.51,0.0,0.06,0.0,47376.0,564.0,564.0,47376.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,30.43,0.5766,69.57,0.0126,84.0
