,ALINT FP Equity_DX_SI_QTY,ALINT FP Equity_DX_SHORT_INTEREST_VALUE,ALINT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALINT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALINT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALINT FP Equity_DX_SI_MV,ALINT FP Equity_DX_DSS,ALINT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALINT FP Equity_DX_SUPPLY_SI_QTY,ALINT FP Equity_DX_BROKER_SI_QTY,ALINT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALINT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALINT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALINT FP Equity_DX_BROKER_SI_MV_INC_x,ALINT FP Equity_DX_SUPPLY_SI_MV_NEW,ALINT FP Equity_DX_BROKER_SI_QTY_ADD,ALINT FP Equity_DX_SUPPLY_SI_MV_DEC,ALINT FP Equity_DX_BROKER_SI_QTY_INC,ALINT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALINT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALINT FP Equity_DX_BROKER_SI_MV_INC_y,ALINT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALINT FP Equity_DX_BROKER_SI_MV_ADD,ALINT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALINT FP Equity_DX_BROKER_SI_QTY_DEC,ALINT FP Equity_DX_SUPPLY_SI_MV,ALINT FP Equity_DX_BROKER_SI_MV_DEC,ALINT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALINT FP Equity_DX_UTILIZATION_QUANTITY,ALINT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALINT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALINT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALINT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALINT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALINT FP Equity_DX_BROKER_SI_CON_RATIO,ALINT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALINT FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-05-09,15100.0,22574.5,0.23,0.24,0.23,0.02,0.0,22574.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.847
2019-05-10,15100.0,22046.0,0.23,0.23,0.23,0.02,0.0,22046.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.5025,53.55,0.847
2019-05-13,15100.0,20309.5,0.23,0.23,0.23,0.02,0.0,20309.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.87,0.5053,55.13,0.847
2019-05-14,15100.0,20385.0,0.23,0.22,0.23,0.02,0.0,20385.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.93,0.5019,53.07,0.847
2019-05-15,15100.0,20083.0,0.23,0.22,0.23,0.02,0.0,20083.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.55,0.5024,53.45,0.847
2019-05-16,15100.0,20234.0,0.23,0.22,0.23,0.02,0.0,20234.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.5018,53.0,0.847
2019-05-17,15100.0,20385.0,0.23,0.23,0.23,0.02,0.0,20385.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.14,0.5016,52.86,0.847
2019-05-20,15100.0,19932.0,0.23,0.23,0.23,0.02,0.0,19932.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.42,0.5026,53.58,0.847
2019-05-21,15100.0,20611.5,0.23,0.23,0.23,0.02,0.0,20611.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0.501,52.2,0.847
2019-05-22,15100.0,20158.5,0.23,0.24,0.23,0.02,0.0,20158.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.36,0.5027,53.64,0.847
2019-05-23,15100.0,19328.0,0.23,0.24,0.23,0.02,0.0,19328.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.95,0.5033,54.05,0.847
2019-05-24,15100.0,19252.5,0.23,0.24,0.23,0.02,0.0,19252.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.99,0.5018,53.01,0.847
2019-05-27,15100.0,18724.0,0.23,0.24,0.23,0.02,0.0,18724.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.31,0.5027,53.69,0.847
2019-05-28,15100.0,20385.0,0.23,0.25,0.23,0.02,0.0,20385.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.06,0.5002,50.94,0.847
2019-05-29,15100.0,19630.0,0.23,0.27,0.23,0.02,0.0,19630.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.5032,54.01,0.0
2019-05-30,15100.0,19932.0,0.23,0.3,0.23,0.02,0.0,19932.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.35,0.5014,52.66,0.0
2019-05-31,15100.0,20309.5,0.23,0.32,0.23,0.02,0.0,20309.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.5012,52.5,0.0
2019-06-03,15100.0,19856.5,0.23,0.34,0.23,0.02,0.0,19856.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.56,0.5024,53.44,0.0
2019-06-04,15100.0,19781.0,0.23,0.35,0.23,0.02,0.0,19781.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.87,0.502,53.13,0.0
2019-06-05,15100.0,20687.0,0.23,0.38,0.23,0.02,0.0,20687.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.07,0.5007,51.93,0.0
2019-06-06,15100.0,20385.0,0.23,0.39,0.23,0.02,0.0,20385.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.61,0.5023,53.39,0.0
2019-06-07,15100.0,20913.5,0.23,0.43,0.23,0.02,0.0,20913.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.68,0.5011,52.32,0.0
2019-06-10,15100.0,21366.5,0.23,0.45,0.23,0.02,0.0,21366.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.37,0.5014,52.63,0.0
2019-06-11,15100.0,21442.0,0.23,0.45,0.23,0.02,0.0,21442.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.99,0.5018,53.01,0.0
2019-06-12,15100.0,20913.5,0.23,0.49,0.23,0.02,0.0,20913.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.36,0.5026,53.64,0.0
2019-06-13,15100.0,21140.0,0.23,0.52,0.23,0.02,0.0,21140.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.16,0.5016,52.84,0.0
2019-06-14,15100.0,20913.5,0.23,0.52,0.23,0.02,0.0,20913.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.62,0.5023,53.38,0.0
2019-06-17,15100.0,19630.0,0.23,0.71,0.23,0.02,0.0,19630.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.37,0.5043,54.63,0.0
2019-06-18,15100.0,19479.0,0.23,0.81,0.23,0.02,0.0,19479.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.58,0.5023,53.42,0.0
2019-06-19,15100.0,19630.0,0.23,0.84,0.23,0.02,0.0,19630.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.17,0.5016,52.83,0.0
2019-06-20,15100.0,19630.0,0.23,0.83,0.23,0.02,0.0,19630.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.14,0.5016,52.86,0.0
2019-06-21,15100.0,19479.0,0.23,0.86,0.23,0.02,0.0,19479.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.86,0.502,53.14,0.0
2019-06-24,15100.0,19403.5,0.23,0.89,0.23,0.02,0.0,19403.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.92,0.5019,53.08,0.0
2019-06-25,15100.0,18422.0,0.23,1.0,0.23,0.02,0.0,18422.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.62,0.5038,54.38,0.0
2019-06-26,15100.0,18724.0,0.23,1.04,0.23,0.02,0.0,18724.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.39,0.5014,52.61,0.0
2019-06-27,15100.0,18271.0,0.23,1.03,0.23,0.02,0.0,18271.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.5028,53.75,0.0
2019-06-28,15100.0,18799.5,0.23,0.97,0.23,0.02,0.0,18799.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.5011,52.3,0.0
2019-07-01,15100.0,19705.5,0.23,0.93,0.23,0.02,0.0,19705.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.02,0.5008,51.98,0.0
2019-07-02,15100.0,20385.0,0.23,0.89,0.23,0.02,0.0,20385.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.78,0.501,52.22,0.0
2019-07-03,15100.0,20687.0,0.23,0.71,0.23,0.02,0.0,20687.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.28,0.5015,52.72,0.0
2019-07-04,15100.0,20687.0,0.23,0.61,0.23,0.02,0.0,20687.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.96,0.5018,53.04,0.0
2019-07-05,15100.0,20838.0,0.23,0.6,0.23,0.02,0.0,20838.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.01,0.5018,52.99,0.0
2019-07-08,15100.0,21140.0,0.23,0.54,0.23,0.02,0.0,21140.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.34,0.5014,52.66,0.0
2019-07-09,15100.0,21140.0,0.23,0.51,0.23,0.02,0.0,21140.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.5018,53.0,0.0
2019-07-10,15100.0,20687.0,0.23,0.52,0.23,0.02,0.0,20687.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.57,0.5024,53.43,0.0
2019-07-11,15100.0,22046.0,0.23,0.52,0.23,0.02,0.0,22046.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.5005,51.5,0.0
2019-07-12,15100.0,20309.5,0.23,0.45,0.23,0.02,0.0,20309.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.89,0.5052,55.11,0.0
2019-07-15,15100.0,19403.5,0.23,0.37,0.23,0.02,0.0,19403.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.81,0.5035,54.19,0.0
2019-07-16,15100.0,19328.0,0.23,0.36,0.23,0.02,0.0,19328.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.5021,53.2,0.0
2019-07-17,15100.0,19403.5,0.23,0.36,0.23,0.02,0.0,19403.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.08,0.5017,52.92,0.0
2019-07-18,14100.0,18541.5,0.22,0.33,0.22,0.02,0.0,18541.5,0.0,14100.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.5001,50.8,0.0
2019-07-19,14100.0,18612.0,0.22,0.31,0.22,0.02,0.0,18612.0,0.0,14100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.63,0.5,50.37,0.0
2019-07-22,13600.0,18224.0,0.21,0.3,0.21,0.02,0.0,18224.0,0.0,13600.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78,0.5003,51.22,0.0
2019-07-23,13600.0,18496.0,0.21,0.29,0.21,0.02,0.0,18496.0,0.0,13600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.65,0.5004,51.35,0.0
2019-07-24,13600.0,18836.0,0.21,0.28,0.21,0.02,0.0,18836.0,0.0,13600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.92,0.5002,51.08,0.0
2019-07-25,11600.0,15776.0,0.18,0.23,0.18,0.02,0.0,15776.0,0.0,11600.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.5082,56.4,0.0
2019-07-26,11600.0,15660.0,0.18,0.23,0.18,0.02,0.0,15660.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.38,0.5088,56.62,0.0
2019-07-29,11600.0,15544.0,0.18,0.22,0.18,0.02,0.0,15544.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.38,0.5088,56.62,0.0
2019-07-30,11600.0,14732.0,0.18,0.22,0.18,0.02,0.0,14732.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.53,0.506,55.47,0.0
2019-07-31,11600.0,15428.0,0.18,0.21,0.18,0.02,0.0,15428.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.07,0.5126,57.93,0.0
2019-08-01,11600.0,14848.0,0.18,0.2,0.18,0.02,0.0,14848.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.32,0.5065,55.68,0.0
2019-08-02,11600.0,14152.0,0.18,0.2,0.18,0.01,0.0,14152.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.26,0.5066,55.74,0.0
2019-08-05,11600.0,14152.0,0.18,0.19,0.18,0.01,0.0,14152.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.01,0.5098,56.99,0.0
2019-08-06,11600.0,14152.0,0.18,0.19,0.18,0.01,0.0,14152.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.19,0.5093,56.81,0.0
2019-08-07,11600.0,13746.0,0.18,0.19,0.18,0.01,0.0,13746.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.83,0.5076,56.17,0.0
2019-08-08,11600.0,14210.0,0.18,0.2,0.18,0.01,0.0,14210.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.34,0.5117,57.66,0.0
2019-08-09,11600.0,14036.0,0.18,0.2,0.18,0.01,0.0,14036.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.51,0.5084,56.49,0.0
2019-08-12,11600.0,14036.0,0.18,0.2,0.18,0.01,0.0,14036.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.13,0.5094,56.87,0.0
2019-08-13,11600.0,13920.0,0.18,0.2,0.18,0.01,0.0,13920.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.41,0.5087,56.59,0.0
2019-08-14,11600.0,13804.0,0.18,0.22,0.18,0.01,0.0,13804.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.5085,56.5,0.0
2019-08-15,11600.0,13572.0,0.18,0.23,0.18,0.01,0.0,13572.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.66,0.5081,56.34,0.0
2019-08-16,11600.0,13572.0,0.18,0.23,0.18,0.01,0.0,13572.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.11,0.5095,56.89,0.0
2019-08-19,11600.0,13514.0,0.18,0.25,0.18,0.01,0.0,13514.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.24,0.5091,56.76,0.0
2019-08-20,11600.0,14268.0,0.18,0.25,0.18,0.01,0.0,14268.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0.5131,58.1,0.0
2019-08-21,11600.0,13978.0,0.18,0.26,0.18,0.01,0.0,13978.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.69,0.508,56.31,0.0
2019-08-22,11600.0,13920.0,0.18,0.26,0.18,0.01,0.0,13920.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.28,0.509,56.72,0.0
2019-08-23,11600.0,14152.0,0.18,0.29,0.18,0.01,0.0,14152.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.79,0.5104,57.21,0.0
2019-08-26,11600.0,13804.0,0.18,0.35,0.18,0.01,0.0,13804.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.5077,56.2,0.0
2019-08-27,11600.0,14094.0,0.18,0.36,0.18,0.01,0.0,14094.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.72,0.5106,57.28,0.0
2019-08-28,11600.0,13862.0,0.18,0.37,0.18,0.01,0.0,13862.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.58,0.5082,56.42,0.0
2019-08-29,11600.0,13862.0,0.18,0.36,0.18,0.01,0.0,13862.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.22,0.5092,56.78,0.0
2019-08-30,11600.0,13978.0,0.18,0.4,0.18,0.01,0.0,13978.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.12,0.5095,56.88,0.0
2019-09-02,11600.0,13804.0,0.18,0.4,0.18,0.01,0.0,13804.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.54,0.5084,56.46,0.0
2019-09-03,11600.0,13572.0,0.18,0.45,0.18,0.01,0.0,13572.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.62,0.5082,56.38,0.0
2019-09-04,11600.0,13456.0,0.18,0.48,0.18,0.01,0.0,13456.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.28,0.509,56.72,0.0
2019-09-05,11600.0,13456.0,0.18,0.52,0.18,0.01,0.0,13456.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.08,0.5096,56.92,0.0
2019-09-06,11600.0,13456.0,0.18,0.53,0.18,0.01,0.0,13456.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.23,0.5092,56.77,0.0
2019-09-09,11600.0,13572.0,0.18,0.56,0.18,0.01,0.0,13572.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.99,0.5098,57.01,0.0
2019-09-10,11600.0,14268.0,0.18,0.54,0.18,0.01,0.0,14268.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.01,0.5128,57.99,0.0
2019-09-11,11600.0,13920.0,0.18,0.56,0.18,0.01,0.0,13920.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.84,0.5076,56.16,0.0
2019-09-12,11600.0,14326.0,0.18,0.68,0.18,0.01,0.0,14326.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.34,0.5117,57.66,0.0
2019-09-13,11600.0,13978.0,0.18,0.68,0.18,0.01,0.0,13978.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.5079,56.27,0.0
2019-09-16,11600.0,14268.0,0.18,0.8,0.18,0.01,0.0,14268.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.85,0.5102,57.15,0.0
2019-09-17,11600.0,14384.0,0.18,0.77,0.18,0.01,0.0,14384.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.5101,57.1,0.0
2019-09-18,11600.0,14732.0,0.18,0.81,0.18,0.01,0.0,14732.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.64,0.5108,57.36,0.0
2019-09-19,11600.0,14500.0,0.18,0.75,0.18,0.01,0.0,14500.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.57,0.5083,56.43,0.0
2019-09-20,11600.0,14036.0,0.18,0.74,0.18,0.01,0.0,14036.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.11,0.5069,55.89,0.0
2019-09-23,11600.0,13920.0,0.18,0.73,0.18,0.01,0.0,13920.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.46,0.5086,56.54,0.0
2019-09-24,11600.0,13804.0,0.18,0.59,0.18,0.01,0.0,13804.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.31,0.5089,56.69,0.0
2019-09-25,11600.0,13514.0,0.18,0.58,0.18,0.01,0.0,13514.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.74,0.5078,56.26,0.0
2019-09-26,11600.0,13398.0,0.18,0.57,0.18,0.01,0.0,13398.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.5087,56.6,0.0
2019-09-27,11600.0,13282.0,0.18,0.6,0.18,0.01,0.0,13282.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.55,0.5083,56.45,0.0
2019-09-30,11600.0,13108.0,0.18,0.59,0.18,0.01,0.0,13108.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.5081,56.37,0.0
2019-10-01,11600.0,13224.0,0.18,0.59,0.18,0.01,0.0,13224.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.98,0.5098,57.02,0.0
2019-10-02,11600.0,12760.0,0.18,0.59,0.18,0.01,0.0,12760.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.01,0.5072,55.99,0.0
2019-10-03,11600.0,12180.0,0.18,0.59,0.18,0.01,0.0,12180.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.27,0.5066,55.73,0.0
2019-10-04,11600.0,12064.0,0.18,0.57,0.18,0.01,0.0,12064.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.46,0.5086,56.54,0.0
2019-10-07,11600.0,11600.0,0.18,0.57,0.18,0.01,0.0,11600.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.17,0.5068,55.83,0.0
2019-10-08,11600.0,11391.2,0.18,0.48,0.18,0.01,0.0,11391.2,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.64,0.5081,56.36,0.0
2019-10-09,11600.0,11484.0,0.18,0.47,0.18,0.01,0.0,11484.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.93,0.51,57.07,0.0
2019-10-10,11600.0,11600.0,0.18,0.45,0.18,0.01,0.0,11600.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.83,0.5103,57.17,0.0
