,ALHRS FP Equity_DX_SI_QTY,ALHRS FP Equity_DX_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHRS FP Equity_DX_SI_MV,ALHRS FP Equity_DX_DSS,ALHRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY,ALHRS FP Equity_DX_BROKER_SI_QTY,ALHRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHRS FP Equity_DX_BROKER_SI_MV_INC_x,ALHRS FP Equity_DX_SUPPLY_SI_MV_NEW,ALHRS FP Equity_DX_BROKER_SI_QTY_ADD,ALHRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALHRS FP Equity_DX_BROKER_SI_QTY_INC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHRS FP Equity_DX_BROKER_SI_MV_INC_y,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHRS FP Equity_DX_BROKER_SI_MV_ADD,ALHRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHRS FP Equity_DX_BROKER_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV,ALHRS FP Equity_DX_BROKER_SI_MV_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV_RMV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHRS FP Equity_DX_BROKER_SI_CON_RATIO,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHRS FP Equity_PX_LAST
2023-08-28,95166.0,1922353.2,2.35,23.59,0.62,1.94,0.0,1173155.4,53677.0,58077.0,1084275.4,,,,,,0.0,,48.0,,,,,,48.0,1.09,0.0,,100.0,28.63,0.0,0.0,,0.0,100.0,19.77,0.3931,57.45,0.5075,20.2
2023-08-29,94999.0,1923729.75,2.34,23.46,0.62,1.92,0.0,1172677.5,53510.0,57910.0,1083577.5,,,,,,0.0,,167.0,,,,,,167.0,1.08,0.01,,100.0,28.54,0.0,0.0,,0.0,100.0,19.52,0.393,57.48,0.5066,20.25
2023-08-30,94999.0,1899980.0,2.34,24.16,0.62,1.92,0.0,1158200.0,53510.0,57910.0,1070200.0,,,,,,,,,,,,,,,1.08,,,100.0,28.54,0.0,0.0,,0.0,100.0,19.55,0.3938,57.57,0.5066,20.0
2023-08-31,94697.0,1884470.3,2.34,24.72,0.62,1.9,0.0,1147951.4,53208.0,57686.0,1058839.2,,,,,,0.01,,302.0,,,,,,224.0,1.07,0.01,,100.0,28.39,0.0,0.0,,0.0,100.0,19.35,0.396,57.81,0.5053,19.9
2023-09-01,93921.0,1887812.1,2.32,25.06,0.62,1.87,0.0,1148534.1,52741.0,57141.0,1060094.1,,,,,,0.01,,467.0,,,,,,545.0,1.05,0.01,,100.0,28.14,0.0,0.0,,0.0,100.0,18.59,0.3986,58.21,0.5012,20.1
2023-09-04,93921.0,1878420.0,2.32,23.44,0.62,1.89,0.0,1142820.0,52741.0,57141.0,1054820.0,,,,,,,,,,,,,,,1.06,,,100.0,28.18,0.0,0.0,,0.0,100.0,18.64,0.3986,58.2,0.5018,20.0
2023-09-05,93881.0,1870109.52,2.32,21.96,0.62,1.88,0.0,1137451.92,52701.0,57101.0,1049803.92,,,,,,0.0,,40.0,,,,,,40.0,1.06,0.0,,100.0,28.16,0.0,0.0,,0.0,100.0,18.56,0.4002,58.39,0.5016,19.92
2023-09-06,93171.0,1796336.88,2.3,22.14,0.61,1.85,0.0,1087218.48,51991.0,56391.0,1002386.48,,,,,,0.01,,710.0,,,,,,710.0,1.03,0.02,,100.0,27.78,0.0,0.0,,0.0,100.0,17.66,0.4067,59.23,0.4978,19.28
2023-09-07,93171.0,1826151.6,2.3,21.83,0.61,1.8,0.0,1105263.6,51991.0,56391.0,1019023.6,,,,,,,,,,,,,,,1.0,,,100.0,27.89,0.0,0.0,,0.0,100.0,17.53,0.403,58.84,0.4998,19.6
2023-09-08,93171.0,1813107.66,2.3,21.88,0.61,1.82,0.0,1097368.86,51991.0,56391.0,1011744.86,,,,,,,,,,,,,,,1.02,,,100.0,27.89,0.0,0.0,,0.0,100.0,17.61,0.405,59.04,0.4998,19.46
2023-09-11,93171.0,1760931.9,2.3,23.47,0.61,1.81,0.0,1065789.9,51991.0,56391.0,982629.9,,,,,,,,,,,,,,,1.0,,,100.0,27.89,0.0,0.0,,0.0,100.0,17.66,0.4057,59.14,0.4998,18.9
2023-09-12,93171.0,1788883.2,2.3,22.89,0.61,1.77,0.0,1082707.2,51991.0,56391.0,998227.2,,,,,,,,,,,,,,,0.99,,,100.0,27.89,0.0,0.0,,0.0,100.0,17.54,0.4032,58.86,0.4998,19.2
2023-09-13,91108.0,1725585.52,2.25,22.36,0.6,1.75,0.0,1026377.54,51991.0,54191.0,984709.54,,,,,,,,,,,,,,2200.0,1.0,0.04,,100.0,27.89,0.0,0.0,,0.0,100.0,18.24,0.4245,61.16,0.4887,18.94
2023-09-14,84734.0,1576052.4,2.09,21.12,0.56,1.6,0.0,932864.4,45754.0,50154.0,851024.4,,,,,,0.13,,6237.0,,,,,,4037.0,0.87,0.09,,100.0,24.54,0.0,0.0,,0.0,100.0,19.8,0.3993,58.42,0.4545,18.6
2023-09-15,84992.0,1478860.8,2.1,20.72,0.56,1.58,0.0,877168.8,46012.0,50412.0,800608.8,,258.0,0.0,,,,258.0,,,0.0,258.0,,,,0.85,,,100.0,24.68,0.0,0.0,,0.0,100.0,19.67,0.4049,59.05,0.4559,17.4
2023-09-18,75678.0,1357663.32,1.87,17.72,0.5,1.32,0.0,820844.7,41355.0,45755.0,741908.7,,,,,,0.11,,4657.0,,,,,,4657.0,0.73,0.09,,100.0,22.99,0.0,0.0,,0.0,100.0,13.93,0.4485,64.15,0.4206,17.94
2023-09-19,75678.0,1351609.08,1.87,17.19,0.5,1.36,0.0,817184.3,41355.0,45755.0,738600.3,,,,,,,,,,,,,,,0.74,,,100.0,22.99,0.0,0.0,,0.0,100.0,13.67,0.4516,64.44,0.4206,17.86
2023-09-20,78083.0,1375822.46,1.93,17.31,0.51,1.4,0.0,848579.2,42055.0,48160.0,741009.1,,700.0,0.04,,,,2405.0,,,0.04,700.0,,,,0.75,,,100.0,23.28,0.0,0.0,,0.0,100.0,15.99,0.4223,61.36,0.4323,17.62
2023-09-21,78321.0,1380016.02,1.93,17.56,0.51,1.38,0.0,852772.76,42055.0,48398.0,741009.1,,,0.0,,,,238.0,,,0.0,,,,,0.74,,,100.0,23.28,0.0,0.0,,0.0,100.0,16.36,0.4194,61.03,0.4336,17.62
2023-09-22,68102.0,1187698.88,1.68,15.12,0.45,1.2,0.0,764813.76,36360.0,43854.0,634118.4,,100.0,,,,0.1,,5795.0,,,100.0,,,4544.0,0.64,0.08,,100.0,20.12,0.0,0.0,,0.0,100.0,14.18,0.4812,67.08,0.3768,17.44
2023-09-25,67610.0,1179118.4,1.67,15.21,0.44,1.18,0.0,756233.28,36786.0,43362.0,641547.84,,426.0,,,,,,,,,426.0,,,492.0,0.64,0.01,,100.0,20.27,0.0,0.0,,0.0,100.0,14.39,0.4891,67.74,0.3726,17.44
2023-09-26,67615.0,1173796.4,1.67,15.17,0.44,1.18,0.0,752851.12,36791.0,43367.0,638691.76,,105.0,0.0,,,0.0,5.0,100.0,,0.0,105.0,,,,0.64,,,100.0,20.23,0.0,0.0,,0.0,100.0,14.37,0.4892,67.75,0.3718,17.36
2023-09-27,68106.0,1182320.16,1.68,14.99,0.45,1.19,0.0,761374.88,37282.0,43858.0,647215.52,,491.0,0.01,,,,491.0,,,0.01,491.0,,,,0.65,,,100.0,20.54,0.0,0.0,,0.0,100.0,14.24,0.4803,67.0,0.3752,17.36
2023-09-28,67560.0,1156627.2,1.67,14.69,0.44,1.17,0.0,741501.44,36736.0,43312.0,628920.32,,,,,,0.01,,546.0,,,,,,546.0,0.64,0.01,,100.0,20.24,0.0,0.0,,0.0,100.0,14.33,0.4905,67.86,0.3722,17.12
2023-09-29,67541.0,1121180.6,1.67,13.88,0.44,1.15,0.0,718663.8,36813.0,43293.0,611095.8,,77.0,0.0,,,,77.0,,,0.0,77.0,,,96.0,0.62,0.0,,100.0,20.27,0.0,0.0,,0.0,100.0,14.19,0.4922,67.99,0.3719,16.6
2023-10-02,67611.0,1081776.0,1.67,13.86,0.44,1.13,0.0,693808.0,36883.0,43363.0,590128.0,,70.0,0.0,,,,70.0,,,0.0,70.0,,,,0.61,,,100.0,20.31,0.0,0.0,,0.0,100.0,14.36,0.4879,67.63,0.3724,16.0
2023-10-03,67499.0,1017884.92,1.67,11.31,0.44,1.08,0.0,652225.08,37051.0,43251.0,558729.08,,168.0,,,,,,,,,168.0,,,112.0,0.59,0.0,,100.0,20.35,0.0,0.0,,0.0,100.0,13.94,0.4926,68.07,0.3708,15.08
2023-10-04,67655.0,1008059.5,1.67,11.41,0.44,1.02,0.0,645602.1,37129.0,43329.0,553222.1,,78.0,0.0,,,,78.0,,,0.0,78.0,,,,0.56,,,100.0,20.45,0.0,0.0,,0.0,100.0,14.26,0.4857,67.49,0.3726,14.9
2023-10-05,67794.0,894880.8,1.67,11.08,0.44,1.01,0.0,573777.6,37268.0,43468.0,491937.6,,139.0,0.0,,,,139.0,,,0.0,139.0,,,,0.54,,,100.0,20.53,0.0,0.0,,0.0,100.0,13.4,0.491,68.01,0.3734,13.2
2023-10-06,67606.0,915385.24,1.67,9.83,0.44,0.9,0.0,586011.2,37268.0,43280.0,504608.72,,,,,,,,,,,,,,188.0,0.5,0.01,,100.0,20.53,0.0,0.0,,0.0,100.0,14.29,0.4808,67.11,0.3724,13.54
2023-10-09,78055.0,1131797.5,1.93,10.26,0.51,1.06,0.0,686575.0,42968.0,47350.0,623036.0,,6457.0,0.06,,,0.02,4070.0,757.0,,0.06,6457.0,,,,0.59,,,100.0,23.67,0.0,0.0,,0.0,100.0,14.91,0.4214,61.37,0.4299,14.5
2023-10-10,77026.0,1141525.32,1.9,9.29,0.51,1.12,0.0,686477.22,42017.0,46321.0,622691.94,,,,,,0.01,,951.0,,,,,,1029.0,0.61,0.01,,100.0,23.17,0.0,0.0,,0.0,100.0,13.65,0.4386,63.16,0.4247,14.82
2023-10-11,77026.0,1146146.88,1.9,8.92,0.51,1.15,0.0,689256.48,42017.0,46321.0,625212.96,,,,,,,,,,,,,,,0.62,,,100.0,23.14,0.0,0.0,,0.0,100.0,13.51,0.4402,63.31,0.4242,14.88
2023-10-12,77026.0,1139984.8,1.9,8.8,0.51,1.15,0.0,685550.8,42017.0,46321.0,621851.6,,,,,,,,,,,,,,,0.63,,,100.0,23.14,0.0,0.0,,0.0,100.0,13.43,0.4413,63.42,0.4242,14.8
2023-10-13,77022.0,1143006.48,1.9,8.72,0.51,1.15,0.0,687344.28,42017.0,46317.0,623532.28,,,,,,,,,,,,,,4.0,0.62,0.0,,100.0,23.14,0.0,0.0,,0.0,100.0,13.49,0.4408,63.36,0.4242,14.84
2023-10-16,76922.0,1129214.96,1.89,8.8,0.5,1.14,0.0,678465.56,42017.0,46217.0,616809.56,,,,,,,,,,,,,,100.0,0.62,0.0,,100.0,23.24,0.0,0.0,,0.0,100.0,13.44,0.4428,63.52,0.4255,14.68
2023-10-17,76882.0,1134778.32,1.89,9.01,0.5,1.13,0.0,683048.52,41977.0,46277.0,619580.52,,60.0,0.0,,,0.0,60.0,100.0,,0.0,60.0,,,,0.62,,,100.0,23.21,0.0,0.0,,0.0,100.0,13.54,0.4408,63.34,0.4252,14.76
2023-10-18,76882.0,1137853.6,1.89,8.94,0.5,1.14,0.0,684899.6,41977.0,46277.0,621259.6,,,,,,,,,,,,,,,0.62,,,100.0,23.22,0.0,0.0,,0.0,100.0,13.5,0.4416,63.42,0.4253,14.8
2023-10-19,76882.0,1145541.8,1.89,9.01,0.5,1.14,0.0,689527.3,41977.0,46277.0,625457.3,,,,,,,,,,,,,,,0.62,,,100.0,23.22,0.0,0.0,,0.0,100.0,13.55,0.4408,63.34,0.4253,14.9
2023-10-20,79295.0,1181495.5,1.95,9.21,0.52,1.18,0.0,725481.0,41977.0,48690.0,625457.3,,,0.04,,,,2413.0,,,0.04,,,,,0.62,,,100.0,23.22,0.0,0.0,,0.0,100.0,17.29,0.415,60.42,0.4387,14.9
2023-10-23,79365.0,1171427.4,1.95,9.26,0.52,1.19,0.0,719697.6,42047.0,48760.0,620613.72,,70.0,0.0,,,,70.0,,,0.0,70.0,,,,0.62,,,100.0,23.26,0.0,0.0,,0.0,100.0,17.27,0.4144,60.39,0.439,14.76
2023-10-24,79365.0,1168252.8,1.95,8.93,0.52,1.18,0.0,717747.2,42047.0,48760.0,618931.84,,,,,,,,,,,,,,,0.62,,,100.0,23.26,0.0,0.0,,0.0,100.0,17.27,0.4141,60.36,0.439,14.72
2023-10-25,79365.0,1157141.7,1.95,8.65,0.52,1.17,0.0,710920.8,42047.0,48760.0,613045.26,,,,,,,,,,,,,,,0.62,,,100.0,23.26,0.0,0.0,,0.0,100.0,17.27,0.4142,60.38,0.439,14.58
2023-10-26,66391.0,970636.42,1.63,7.13,0.44,0.97,0.0,617592.66,35530.0,42243.0,519448.6,,,,,,0.1,,6517.0,,,,,,6517.0,0.52,0.1,,100.0,19.65,0.0,0.0,,0.0,100.0,14.71,0.5061,69.07,0.3673,14.62
2023-10-27,60371.0,882624.02,1.49,6.47,0.4,0.91,0.0,620531.28,30052.0,42444.0,439360.24,,943.0,0.0,,,0.09,201.0,6421.0,,0.0,943.0,,,,0.44,,,100.0,16.62,0.0,0.0,,0.0,100.0,14.13,0.5152,69.85,0.334,14.62
2023-10-30,47901.0,703186.68,1.18,5.25,0.31,0.73,0.0,619114.32,9069.0,42174.0,133132.92,,,,,,0.31,,20983.0,,,,,,270.0,0.13,0.0,,100.0,5.04,0.0,0.0,,0.0,100.0,14.31,0.5188,70.11,0.2664,14.68
2023-10-31,18915.0,277672.2,0.47,2.08,0.12,0.28,0.0,190663.84,9891.0,12988.0,145199.88,,882.0,0.0,,,0.0,317.0,60.0,,0.0,882.0,,,29503.0,0.15,0.46,,100.0,5.5,0.0,0.0,,0.0,100.0,17.11,0.2629,42.37,0.1052,14.68
2023-11-01,18783.0,273856.14,0.37,2.08,0.12,0.28,0.0,190356.48,10040.0,13056.0,146383.2,,349.0,0.01,,,0.0,349.0,200.0,,0.01,349.0,,,281.0,0.15,0.01,,100.0,5.58,0.0,0.0,,0.0,100.0,18.05,0.2742,42.79,0.1044,14.58
2023-11-02,19049.0,270876.78,0.38,2.12,0.12,0.28,0.0,189438.84,10322.0,13322.0,146778.84,,389.0,0.01,,,0.0,389.0,107.0,,0.01,389.0,,,123.0,0.15,0.0,,100.0,5.73,0.0,0.0,,0.0,100.0,20.22,0.2705,41.83,0.1057,14.22
2023-11-03,19256.0,306555.52,0.38,2.12,0.13,0.28,0.0,212197.68,10329.0,13329.0,164437.68,,7.0,0.0,,,,7.0,,,0.0,7.0,,,,0.15,,,100.0,5.73,0.0,0.0,,0.0,100.0,19.17,0.2788,43.45,0.1067,15.92
2023-11-06,19229.0,296126.6,0.38,2.05,0.13,0.3,0.0,204850.8,10302.0,13302.0,158650.8,,,0.01,,,0.0,32.0,27.0,,0.01,,,,59.0,0.16,0.0,,100.0,5.72,0.0,0.0,,0.0,100.0,20.38,0.2705,41.52,0.1067,15.4
2023-11-07,23447.0,354987.58,0.46,2.48,0.15,0.36,0.0,234897.1,10102.0,15515.0,152944.28,,2205.0,0.03,,,0.04,2213.0,2405.0,,0.03,2205.0,,,,0.16,,,100.0,5.61,0.0,0.0,,0.0,100.0,26.05,0.2576,36.77,0.1302,15.14
2023-11-08,21215.0,327559.6,0.42,2.25,0.14,0.32,0.0,222073.52,8970.0,14383.0,138496.8,,,,,,0.02,,1132.0,,,,,,1132.0,0.14,0.02,,100.0,4.98,0.0,0.0,,0.0,100.0,27.5,0.2794,39.83,0.1178,15.44
2023-11-09,21399.0,322268.94,0.42,2.27,0.14,0.33,0.0,219379.02,9154.0,14567.0,137859.24,,184.0,0.0,,,,184.0,,,0.0,184.0,,,,0.14,,,100.0,5.08,0.0,0.0,,0.0,100.0,27.55,0.2754,38.73,0.1189,15.06
2023-11-10,21399.0,317561.16,0.42,2.33,0.14,0.32,0.0,216174.28,9154.0,14567.0,135845.36,,,,,,,,,,,,,,,0.14,,,100.0,5.08,0.0,0.0,,0.0,100.0,27.46,0.2759,38.9,0.1189,14.84
2023-11-13,26225.0,382885.0,0.52,2.7,0.17,0.39,0.0,247908.0,11567.0,16980.0,168878.2,,2413.0,0.03,,,,2413.0,,,0.03,2413.0,,,,0.17,,,100.0,6.43,0.0,0.0,,0.0,100.0,34.28,0.2875,36.43,0.1457,14.6
2023-11-14,28658.0,418406.8,0.56,3.29,0.19,0.42,0.0,249849.8,14113.0,17113.0,206049.8,,2546.0,0.04,,,,2546.0,,,0.04,2546.0,,,2413.0,0.2,0.04,,100.0,7.84,0.0,0.0,,0.0,100.0,23.79,0.3076,45.77,0.1592,14.6
2023-11-15,28658.0,451650.08,0.56,3.35,0.19,0.43,0.0,269700.88,14113.0,17113.0,222420.88,,,,,,,,,,,,,,,0.21,,,100.0,7.84,0.0,0.0,,0.0,100.0,23.15,0.3163,47.29,0.1592,15.76
2023-11-16,28658.0,467125.4,0.56,3.31,0.19,0.46,0.0,278941.9,14113.0,17113.0,230041.9,,,,,,,,,,,,,,,0.22,,,100.0,7.84,0.0,0.0,,0.0,100.0,23.5,0.3117,46.5,0.1592,16.3
2023-11-17,28474.0,457861.92,0.56,3.54,0.19,0.46,0.0,272218.32,13929.0,16929.0,223978.32,,,,,,0.0,,184.0,,,,,,184.0,0.23,0.0,,100.0,7.74,0.0,0.0,,0.0,100.0,24.14,0.3089,46.0,0.1582,16.08
2023-11-20,28228.0,460116.4,0.56,3.81,0.19,0.46,0.0,271932.9,13683.0,16683.0,223032.9,,,,,,0.0,,246.0,,,,,,246.0,0.22,0.0,,100.0,7.6,0.0,0.0,,0.0,100.0,24.21,0.3156,47.13,0.1568,16.3
2023-11-21,28228.0,456729.04,0.56,4.19,0.19,0.46,0.0,269930.94,13683.0,16683.0,221390.94,,,,,,,,,,,,,,,0.22,,,100.0,7.6,0.0,0.0,,0.0,100.0,24.38,0.3135,46.77,0.1568,16.18
2023-11-22,25928.0,414329.44,0.51,4.05,0.17,0.42,0.0,229840.34,13683.0,14383.0,218654.34,,,,,,,,,,,,,,2300.0,0.22,0.04,,100.0,7.6,0.0,0.0,,0.0,100.0,27.79,0.2778,39.33,0.144,15.98
2023-11-23,28341.0,441552.78,0.56,4.46,0.19,0.45,0.0,261681.68,13683.0,16796.0,213181.14,,2300.0,0.04,,,0.04,2413.0,2300.0,,0.04,2300.0,,,,0.22,,,100.0,7.71,0.0,0.0,,0.0,100.0,25.58,0.2853,41.82,0.1597,15.58
2023-11-24,32641.0,521603.18,0.64,5.21,0.21,0.51,0.0,337114.08,15683.0,21096.0,250614.34,,2000.0,0.07,,,,4300.0,,,0.07,2000.0,,,,0.24,,,100.0,8.84,0.0,0.0,,0.0,100.0,31.7,0.2749,32.86,0.184,15.98
2023-11-27,31205.0,509889.7,0.61,5.0,0.2,0.5,0.0,321244.4,14247.0,19660.0,232795.98,,,,,,0.02,,1436.0,,,,,,1436.0,0.23,0.02,,100.0,8.03,0.0,0.0,,0.0,100.0,34.03,0.2841,35.5,0.176,16.34
2023-11-28,31205.0,502400.5,0.61,5.02,0.2,0.51,0.0,316526.0,14247.0,19660.0,229376.7,,,,,,,,,,,,,,,0.23,,,100.0,8.03,0.0,0.0,,0.0,100.0,33.23,0.2827,35.93,0.1758,16.1
2023-11-29,30619.0,496640.18,0.6,4.91,0.2,0.49,0.0,309380.28,13661.0,19074.0,221581.42,,,,,,0.01,,586.0,,,,,,586.0,0.22,0.01,,100.0,7.69,0.0,0.0,,0.0,100.0,34.77,0.2904,36.78,0.1725,16.22
2023-11-30,39537.0,663430.86,0.78,6.37,0.26,0.65,0.0,392215.72,19979.0,23374.0,335247.62,,6318.0,0.07,,,,4300.0,,,0.07,6318.0,,,,0.33,,,100.0,11.26,0.0,0.0,,0.0,100.0,28.86,0.2901,38.96,0.2228,16.78
2023-12-01,38426.0,652473.48,0.76,6.26,0.25,0.65,0.0,378025.74,19263.0,22263.0,327085.74,,,,,,0.01,,716.0,,,,,,1111.0,0.32,0.02,,100.0,10.86,0.0,0.0,,0.0,100.0,29.8,0.2996,41.39,0.2166,16.98
2023-12-04,37876.0,649194.64,0.75,6.11,0.25,0.64,0.0,372160.82,18713.0,21713.0,320740.82,,,,,,0.01,,550.0,,,,,,550.0,0.32,0.01,,100.0,10.55,0.0,0.0,,0.0,100.0,30.55,0.306,42.44,0.2136,17.14
2023-12-05,37876.0,643892.0,0.75,6.26,0.25,0.65,0.0,369121.0,18713.0,21713.0,318121.0,,,,,,,,,,,,,,,0.32,,,100.0,10.55,0.0,0.0,,0.0,100.0,30.22,0.3061,42.64,0.2135,17.0
2023-12-06,28640.0,501772.8,0.56,4.98,0.19,0.49,0.0,299504.4,14095.0,17095.0,246944.4,,,,,,0.08,,4618.0,,,,,,4618.0,0.24,0.08,,100.0,7.94,0.0,0.0,,0.0,100.0,26.68,0.2776,39.37,0.1614,17.52
2023-12-07,28640.0,502345.6,0.56,4.76,0.19,0.5,0.0,299846.3,14095.0,17095.0,247226.3,,,,,,,,,,,,,,,0.25,,,100.0,7.96,0.0,0.0,,0.0,100.0,27.01,0.2748,38.61,0.1617,17.54
2023-12-08,28066.0,491155.0,0.55,4.74,0.18,0.49,0.0,289117.5,13521.0,16521.0,236617.5,,,,,,0.01,,574.0,,,,,,574.0,0.24,0.01,,100.0,7.63,0.0,0.0,,0.0,100.0,27.99,0.2803,39.88,0.1584,17.5
2023-12-11,29466.0,531566.64,0.58,5.04,0.19,0.52,0.0,323294.84,14921.0,17921.0,269174.84,,1400.0,0.03,,,,1400.0,,,0.03,1400.0,,,,0.26,,,100.0,8.41,0.0,0.0,,0.0,100.0,25.39,0.2723,37.33,0.1661,18.04
2023-12-12,28197.0,522208.44,0.56,4.77,0.18,0.51,0.0,308395.04,13652.0,16652.0,252835.04,,,,,,0.02,,1269.0,,,,,,1269.0,0.25,0.02,,100.0,7.69,0.0,0.0,,0.0,100.0,27.46,0.2814,40.24,0.1589,18.52
2023-12-13,28197.0,535743.0,0.56,4.61,0.18,0.52,0.0,316388.0,13652.0,16652.0,259388.0,,,,,,,,,,,,,,,0.25,,,100.0,7.69,0.0,0.0,,0.0,100.0,27.53,0.2807,40.07,0.1588,19.0
2023-12-14,28197.0,523336.32,0.56,4.51,0.18,0.53,0.0,309061.12,13652.0,16652.0,253381.12,,,,,,,,,,,,,,,0.26,,,100.0,7.69,0.0,0.0,,0.0,100.0,28.04,0.2774,39.12,0.1589,18.56
2023-12-15,29597.0,555239.72,0.58,4.61,0.19,0.55,0.0,338655.52,15052.0,18052.0,282375.52,,1400.0,0.03,,,,1400.0,,,0.03,1400.0,,,,0.28,,,100.0,8.45,0.0,0.0,,0.0,100.0,25.32,0.2708,36.65,0.1661,18.76
2023-12-18,28185.0,539460.9,0.56,4.55,0.18,0.53,0.0,318489.6,13640.0,16640.0,261069.6,,,,,,0.03,,1412.0,,,,,,1412.0,0.26,0.03,,100.0,7.71,0.0,0.0,,0.0,100.0,27.54,0.2809,40.12,0.1594,19.14
2023-12-19,29479.0,571892.6,0.58,4.75,0.19,0.57,0.0,335367.8,14287.0,17287.0,277167.8,,647.0,0.01,,,,647.0,,,0.01,647.0,,,,0.27,,,100.0,8.09,0.0,0.0,,0.0,100.0,30.3,0.2811,38.51,0.1669,19.4
2023-12-20,29479.0,565407.22,0.58,4.69,0.19,0.57,0.0,331564.66,14287.0,17287.0,274024.66,,,,,,,,,,,,,,,0.28,,,100.0,8.08,0.0,0.0,,0.0,100.0,30.56,0.2794,37.98,0.1667,19.18
2023-12-21,29479.0,531801.16,0.58,4.66,0.19,0.56,0.0,311857.48,14287.0,17287.0,257737.48,,,,,,,,,,,,,,,0.27,,,100.0,8.08,0.0,0.0,,0.0,100.0,31.19,0.2754,36.7,0.1667,18.04
2023-12-22,29479.0,521778.3,0.58,4.54,0.19,0.53,0.0,305979.9,14287.0,17287.0,252879.9,,,,,,,,,,,,,,,0.26,,,100.0,8.08,0.0,0.0,,0.0,100.0,30.67,0.2786,37.74,0.1667,17.7
2023-12-25,29479.0,521778.3,0.58,4.9,0.19,0.52,0.0,305979.9,14287.0,17287.0,252879.9,,,,,,,,,,,,,,,0.25,,,100.0,8.08,0.0,0.0,,0.0,100.0,30.43,0.2795,38.13,0.1667,
2023-12-26,29479.0,521778.3,0.58,4.9,0.19,0.52,0.0,305979.9,14287.0,17287.0,252879.9,,,,,,,,,,,,,,,0.25,,,100.0,8.08,0.0,0.0,,0.0,100.0,30.48,0.2799,38.13,0.1667,
2023-12-27,29688.0,504102.24,0.59,4.94,0.19,0.51,0.0,297082.08,14287.0,17496.0,242593.26,,,0.0,,,,209.0,,,0.0,,,,,0.25,,,100.0,8.07,0.0,0.0,,0.0,100.0,29.91,0.2743,37.11,0.1678,16.98
2023-12-28,29806.0,521008.88,0.59,4.58,0.2,0.51,0.0,306861.4,14346.0,17555.0,250768.08,,,0.0,,,,59.0,,,0.0,,,59.0,,0.24,,,100.0,8.1,0.0,0.0,,0.0,100.0,29.62,0.2797,38.37,0.1684,17.48
2023-12-29,28606.0,497172.28,0.56,4.23,0.19,0.5,0.0,294677.9,13746.0,16955.0,238905.48,,,,,,0.0,,600.0,,,,,,600.0,0.24,0.01,,100.0,7.76,0.0,0.0,,0.0,100.0,31.11,0.2921,38.8,0.1616,17.38
2024-01-01,28606.0,497172.28,0.56,4.29,0.19,0.5,0.0,294677.9,13746.0,16955.0,238905.48,,,,,,,,,,,,,,,0.24,,,100.0,7.76,0.0,0.0,,0.0,100.0,31.05,0.2924,38.91,0.1616,
2024-01-02,40606.0,730908.0,0.8,6.1,0.27,0.73,0.0,413190.0,19746.0,22955.0,355428.0,,6000.0,0.1,,,,6000.0,,,0.1,6000.0,,,,0.36,,,100.0,11.14,0.0,0.0,,0.0,100.0,29.1,0.2468,29.26,0.2291,18.0
2024-01-03,40606.0,725223.16,0.8,6.15,0.27,0.73,0.0,409976.3,19746.0,22955.0,352663.56,,,,,,,,,,,,,,,0.36,,,100.0,11.13,0.0,0.0,,0.0,100.0,28.56,0.2459,29.7,0.2289,17.86
2024-01-04,61882.0,1084172.64,1.22,9.32,0.41,1.1,0.0,611185.2,31110.0,34885.0,545047.2,,11364.0,0.21,,,,11930.0,,,0.21,11364.0,,,,0.55,,,100.0,17.34,0.0,0.0,,0.0,100.0,30.02,0.2843,38.53,0.3448,17.52
