,DSP5 FP Equity_DX_SI_QTY,DSP5 FP Equity_DX_SHORT_INTEREST_VALUE,DSP5 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSP5 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSP5 FP Equity_DX_SI_MV,DSP5 FP Equity_DX_DSS,DSP5 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSP5 FP Equity_DX_SUPPLY_SI_QTY,DSP5 FP Equity_DX_BROKER_SI_QTY,DSP5 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSP5 FP Equity_DX_BROKER_SI_MV_INC_x,DSP5 FP Equity_DX_BROKER_SI_QTY_ADD,DSP5 FP Equity_DX_SUPPLY_SI_MV_DEC,DSP5 FP Equity_DX_BROKER_SI_QTY_INC,DSP5 FP Equity_DX_SUPPLY_SI_QTY_DEC,DSP5 FP Equity_DX_BROKER_SI_MV_INC_y,DSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSP5 FP Equity_DX_BROKER_SI_MV_ADD,DSP5 FP Equity_DX_SUPPLY_SI_QTY_ADD,DSP5 FP Equity_DX_BROKER_SI_QTY_DEC,DSP5 FP Equity_DX_SUPPLY_SI_MV,DSP5 FP Equity_DX_BROKER_SI_MV_DEC,DSP5 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSP5 FP Equity_DX_UTILIZATION_QUANTITY,DSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSP5 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSP5 FP Equity_DX_ACTIVE_UTILIZATION_MV,DSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSP5 FP Equity_DX_BROKER_SI_CON_RATIO,DSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSP5 FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-02-03,157700.0,1344392.5,1.66,2.51,1.35,,1343540.0,100.0,157600.0,852.5,,,,0.02,,1900.0,,,,,25000.0,0.0,0.23,100.0,2.56,0.0,0.0,0.0,100.0,1.46,0.9712,98.54,40.3945
2022-02-04,2100.0,18272.1,0.02,0.04,0.02,,17402.0,100.0,2000.0,870.1,,,,,,,,,,,155600.0,0.0,1.33,100.0,2.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.5379
2022-02-07,4000.0,34360.0,0.04,0.07,0.04,,17180.0,2000.0,2000.0,17180.0,1900.0,,,,,,,1900.0,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-08,4000.0,34436.0,0.04,0.07,0.04,,17218.0,2000.0,2000.0,17218.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-09,4000.0,33268.0,0.04,0.07,0.04,,16634.0,2000.0,2000.0,16634.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-10,4000.0,33468.0,0.04,0.07,0.04,,16734.0,2000.0,2000.0,16734.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-11,4000.0,34608.0,0.04,0.07,0.04,,17304.0,2000.0,2000.0,17304.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-14,4000.0,36196.0,0.04,0.07,0.04,,18098.0,2000.0,2000.0,18098.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-15,4000.0,35040.0,0.04,0.06,0.04,,17520.0,2000.0,2000.0,17520.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-02-16,25200.0,222919.2,0.22,0.38,0.52,,111459.6,12600.0,12600.0,111459.6,10600.0,,10600.0,,,,,10600.0,0.39,,,0.11,,100.0,86.28,0.0,0.0,0.0,100.0,7.06,0.8688,92.94,1.7256
2022-02-17,36300.0,324957.6,0.31,0.55,0.61,,212162.4,12600.0,23700.0,112795.2,,0.1,,,11100.0,,0.1,,,,,0.11,,100.0,86.28,0.0,0.0,0.0,100.0,5.95,0.8881,94.05,2.4856
2022-02-18,25700.0,237031.1,0.21,0.39,0.23,,120821.3,12600.0,13100.0,116209.8,,,,,,,,,,,10600.0,0.11,0.39,100.0,86.28,0.0,0.0,0.0,100.0,15.94,0.732,84.06,1.7598
2022-02-21,15100.0,141985.3,0.12,0.23,0.14,,123179.3,2000.0,13100.0,18806.0,,,,0.09,,10600.0,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,26.77,0.608,73.23,3.7712
2022-02-22,15100.0,141079.3,0.12,0.23,0.14,,122393.3,2000.0,13100.0,18686.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,26.5,0.6104,73.5,3.7712
2022-02-23,23500.0,224542.5,0.19,0.39,0.33,,165301.5,6200.0,17300.0,59241.0,4200.0,0.15,,,4200.0,,0.15,4200.0,,,,0.06,,100.0,75.57,0.0,0.0,0.0,100.0,11.2,0.801,88.8,2.8645
2022-02-24,54800.0,553480.0,0.44,0.9,0.92,,386830.0,16500.0,38300.0,166650.0,10300.0,0.48,,,21000.0,,0.48,10300.0,,,,0.16,,100.0,89.17,0.0,0.0,0.0,100.0,4.18,0.9199,95.82,2.9615
2022-02-25,43700.0,403263.6,0.32,0.72,0.82,,251001.6,16500.0,27200.0,152262.0,,,,,,,,,,,11100.0,0.16,0.1,100.0,89.17,0.0,0.0,0.0,100.0,4.82,0.9083,95.18,2.3617
2022-02-28,43700.0,398849.9,0.32,0.71,0.8,,248254.4,16500.0,27200.0,150595.5,,,,,,,,,,,,0.15,,100.0,89.17,0.0,0.0,0.0,100.0,4.63,0.9118,95.37,2.3617
2022-03-01,23100.0,219219.0,0.16,0.38,0.33,,160381.0,6200.0,16900.0,58838.0,,,,0.1,,10300.0,,,,,10300.0,0.06,0.38,100.0,75.57,0.0,0.0,0.0,100.0,11.21,0.8009,88.79,2.8157
2022-03-02,14700.0,135357.6,0.1,0.24,0.14,,116941.6,2000.0,12700.0,18416.0,,,,0.04,,4200.0,,,,,4200.0,0.02,0.15,100.0,49.95,0.0,0.0,0.0,100.0,27.24,0.6036,72.76,3.6713
2022-03-03,14700.0,137386.2,0.1,0.24,0.14,,118694.2,2000.0,12700.0,18692.0,,,,,,,,,,,,0.02,,100.0,49.95,0.0,0.0,0.0,100.0,27.06,0.6052,72.94,3.6713
2022-03-04,4000.0,39052.0,0.03,0.07,0.04,,19526.0,2000.0,2000.0,19526.0,,,,,,,,,,,10700.0,0.02,0.1,100.0,49.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.999
2022-03-07,4000.0,39860.0,0.03,0.08,0.04,,19930.0,2000.0,2000.0,19930.0,,,,,,,,,,,,0.02,,100.0,6.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.1394
2022-03-08,4000.0,41596.0,0.03,0.08,0.04,,20798.0,2000.0,2000.0,20798.0,,,,,,,,,,,,0.02,,100.0,6.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.1394
2022-03-09,29000.0,280952.0,0.22,0.6,0.3,,261576.0,2000.0,27000.0,19376.0,,,25000.0,,,,,,0.26,,,0.02,,100.0,6.97,0.0,0.0,0.0,100.0,13.84,0.7615,86.16,1.0103
2022-03-10,29000.0,289623.0,0.21,0.6,0.28,,269649.0,2000.0,27000.0,19974.0,,,,,,,,,,,,0.02,,100.0,6.97,0.0,0.0,0.0,100.0,13.75,0.7629,86.25,1.0103
2022-03-11,27000.0,267219.0,0.2,0.56,0.27,,247425.0,2000.0,25000.0,19794.0,,,,,,,,,,,2000.0,0.02,0.02,100.0,6.97,0.0,0.0,0.0,100.0,7.21,0.8663,92.79,0.9406
2022-03-14,25000.0,252850.0,0.19,0.52,0.25,,252850.0,0.0,25000.0,0.0,,,,0.02,,2000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9362
2022-03-15,25000.0,247350.0,0.18,0.52,0.25,,247350.0,0.0,25000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,12.4751
2022-03-16,25000.0,236500.0,0.18,0.52,0.25,,236500.0,0.0,25000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,12.4751
2022-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,25000.0,0.0,0.24,0.0,0.0,2004.0,18336.6,0.01,0.0,,0.0,,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17967.86,0.01,0.0,,0.0,,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17797.52,0.01,0.0,,0.0,,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17506.94,0.01,0.0,,0.0,,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17516.96,0.01,0.0,,0.0,,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17607.14,0.01,0.0,,0.0,,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17382.7,0.01,0.0,,0.0,,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17262.46,0.01,0.0,,0.0,,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,16510.96,0.01,0.0,,0.0,,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,16424.78,0.01,0.0,,0.0,,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,16615.16,0.01,0.0,,0.0,,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17174.28,0.01,0.0,,0.0,,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,16955.84,0.01,0.0,,0.0,,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17054.04,0.01,0.0,,0.0,,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17821.57,0.01,0.0,,0.0,,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17935.8,0.01,0.0,,0.0,,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17522.98,0.01,0.0,,0.0,,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,18070.07,0.01,0.0,,0.0,,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,17977.88,0.01,0.0,,0.0,,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2004.0,18216.36,0.01,0.0,,0.0,,0.0
2022-04-14,11900.0,108658.9,0.12,0.27,0.43,,108658.9,0.0,11900.0,0.0,,,11900.0,,,,,,0.43,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.9381
2022-04-15,11900.0,108658.9,0.12,0.27,0.43,,108658.9,0.0,11900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.9381
2022-04-18,23800.0,217317.8,0.24,0.54,0.54,,108658.9,11900.0,11900.0,108658.9,,,,,,,,,,11900.0,,0.11,,100.0,8.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1651
2022-04-19,23800.0,215509.0,0.24,0.54,0.54,,107754.5,11900.0,11900.0,107754.5,,,,,,,,,,,,0.11,,100.0,8.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1651
2022-04-20,263800.0,2348611.4,2.86,6.02,2.72,,1174305.7,131900.0,131900.0,1174305.7,,1.09,,,120000.0,,1.09,,,120000.0,,1.2,,100.0,91.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.83
2022-04-21,273800.0,2433808.2,3.15,6.25,2.76,,1216904.1,136900.0,136900.0,1216904.1,5000.0,0.02,,,5000.0,,0.02,5000.0,,,,1.22,,100.0,94.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.8994
2022-04-22,273800.0,2601921.4,3.32,6.25,2.77,,1300960.7,136900.0,136900.0,1300960.7,,,,,,,,,,,,1.22,,100.0,94.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.8994
2022-04-25,261300.0,2639913.9,3.36,5.97,2.48,,1377038.9,125000.0,136300.0,1262875.0,,,,0.11,,11900.0,,,,,600.0,1.19,0.26,100.0,88.87,0.0,0.0,0.0,100.0,,1.0,100.0,1.8578
2022-04-26,261300.0,2651672.4,3.29,5.97,2.63,,1383172.4,125000.0,136300.0,1268500.0,,,,,,,,,,,,1.26,,100.0,91.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.9052
2022-04-27,261300.0,2678325.0,3.23,5.97,2.65,,1397075.0,125000.0,136300.0,1281250.0,,,,,,,,,,,,1.27,,100.0,91.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.9177
2022-04-28,21300.0,217749.9,0.29,0.49,0.22,,166634.9,5000.0,16300.0,51115.0,,,,1.22,,120000.0,,,,,120000.0,0.05,1.22,3.69,3.67,130650.0,1335634.95,1.34,3.69,,1.0,100.0,0.1563
2022-04-29,21300.0,216365.4,0.28,0.49,0.22,,165575.4,5000.0,16300.0,50790.0,,,,,,,,,,,,0.05,,3.69,3.67,130650.0,1327142.7,1.33,3.69,,1.0,100.0,0.1563
2022-05-02,21300.0,228016.5,0.28,0.49,0.22,,174491.5,5000.0,16300.0,53525.0,,,,,,,,,,,,0.05,,3.69,3.67,130650.0,1398608.25,1.33,3.69,,1.0,100.0,0.1563
2022-05-03,10000.0,102790.0,0.13,0.23,0.1,,51395.0,5000.0,5000.0,51395.0,,,,,,,,,,,11300.0,0.05,0.12,3.69,3.67,130650.0,1342951.35,1.4,3.69,,1.0,100.0,0.0734
2022-05-04,10000.0,104910.0,0.13,0.23,0.1,,52455.0,5000.0,5000.0,52455.0,,,,,,,,,,,,0.05,,3.69,3.67,130650.0,1370649.15,1.35,3.68,,1.0,100.0,0.0734
2022-05-05,10000.0,104630.0,0.13,0.23,0.11,,52315.0,5000.0,5000.0,52315.0,,,,,,,,,,,,0.05,,3.69,3.67,130650.0,1366990.95,1.37,3.69,,1.0,100.0,0.0734
2022-05-06,10000.0,104940.0,0.12,0.23,0.1,,52470.0,5000.0,5000.0,52470.0,,,,,,,,,,,,0.05,,3.69,3.67,130650.0,1371041.1,1.36,3.69,,1.0,100.0,0.0734
2022-05-09,10000.0,111480.0,0.12,0.23,0.1,,55740.0,5000.0,5000.0,55740.0,,,,,,,,,,,,0.05,,3.69,3.67,130650.0,1456486.2,1.37,3.69,,1.0,100.0,0.0734
2022-05-10,10000.0,113330.0,0.12,0.23,0.11,,56665.0,5000.0,5000.0,56665.0,,,,,,,,,,,,0.06,,3.69,3.67,130650.0,1480656.45,1.46,3.69,,1.0,100.0,0.0734
2022-05-11,10000.0,110180.0,0.11,0.23,0.11,,55090.0,5000.0,5000.0,55090.0,,,,,,,,,,,,0.06,,3.69,3.67,130650.0,1439501.7,1.48,3.69,,1.0,100.0,0.0734
2022-05-12,13557.0,159226.97,0.15,0.31,0.15,,100501.97,8557.0,8557.0,100501.97,3557.0,,3557.0,,,,,3557.0,0.04,,,0.09,,6.31,6.28,127093.0,1492707.29,1.4,6.31,42.25,0.512,57.75,0.0995
2022-05-13,13557.0,151580.82,0.14,0.31,0.16,,95675.82,8557.0,8557.0,95675.82,,,,,,,,,,,,0.1,,6.31,6.28,127093.0,1421026.83,1.49,6.31,41.57,0.5142,58.43,0.0995
2022-05-16,13557.0,153492.35,0.14,0.31,0.15,,96882.35,8557.0,8557.0,96882.35,,,,,,,,,,,,0.1,,6.31,6.28,127093.0,1438946.95,1.42,6.31,41.57,0.5142,58.43,0.0995
2022-05-17,13557.0,146618.95,0.14,0.31,0.15,,92543.96,8557.0,8557.0,92543.96,,,,,,,,,,,,0.1,,6.31,6.28,127093.0,1374510.8,1.44,6.31,41.57,0.5142,58.43,0.0995
2022-05-18,13557.0,152909.4,0.14,0.31,0.15,,96514.4,8557.0,8557.0,96514.4,,,,,,,,,,,,0.09,,6.31,6.28,127093.0,1433481.95,1.37,6.31,41.57,0.5142,58.43,0.0995
2022-05-19,13557.0,157206.97,0.14,0.31,0.15,,99226.97,8557.0,8557.0,99226.97,,,,,,,,,,,,0.1,,6.84,6.8,116593.0,1352012.43,1.31,6.83,41.57,0.5142,58.43,0.1078
2022-05-20,13557.0,159593.0,0.13,0.31,0.16,,100733.0,8557.0,8557.0,100733.0,,,,,,,,,,,,0.1,,6.84,6.8,116593.0,1372532.8,1.35,6.84,41.57,0.5142,58.43,0.1078
2022-05-23,13557.0,150252.23,0.13,0.31,0.16,,94837.23,8557.0,8557.0,94837.23,,,,,,,,,,,,0.1,,6.84,6.8,116593.0,1292200.22,1.37,6.84,41.57,0.5142,58.43,0.1078
2022-05-24,13557.0,155403.89,0.13,0.31,0.15,,98088.89,8557.0,8557.0,98088.89,,,,,,,,,,,,0.09,,6.84,6.79,116593.0,1336505.56,1.29,6.84,41.57,0.5142,58.43,0.1076
2022-05-25,13557.0,151838.4,0.13,0.31,0.16,,95838.4,8557.0,8557.0,95838.4,,,,,,,,,,,,0.1,,6.84,6.8,116593.0,1305841.6,1.34,6.83,41.57,0.5142,58.43,0.1077
2022-05-26,13557.0,144110.91,0.13,0.31,0.15,,90960.91,8557.0,8557.0,90960.91,,,,,,,,,,,,0.1,,6.84,6.8,116593.0,1239383.59,1.31,6.84,41.57,0.5142,58.43,0.1078
2022-05-27,13557.0,138525.43,0.13,0.31,0.14,,87435.43,8557.0,8557.0,87435.43,,,,,,,,,,,,0.09,,6.84,6.8,116593.0,1191347.27,1.24,6.83,41.57,0.5142,58.43,0.1078
2022-05-30,13557.0,133766.92,0.13,0.31,0.14,,84431.92,8557.0,8557.0,84431.92,,,,,,,,,,,,0.09,,6.84,6.8,116593.0,1150423.13,1.19,6.84,41.57,0.5142,58.43,0.1078
2022-05-31,13557.0,138416.97,0.12,0.31,0.13,,87366.97,8557.0,8557.0,87366.97,,,,,,,,,,,,0.08,,7.77,7.73,101593.0,1037264.53,1.0,7.77,41.57,0.5142,58.43,0.1224
2022-06-01,13557.0,142104.47,0.13,0.31,0.14,,89694.47,8557.0,8557.0,89694.47,,,,,,,,,,,,0.09,,7.84,7.8,100593.0,1054415.83,1.03,7.84,41.57,0.5142,58.43,0.1235
2022-06-02,13557.0,138850.79,0.12,0.31,0.14,,87640.79,8557.0,8557.0,87640.79,,,,,,,,,,,,0.09,,7.84,7.8,100593.0,1030273.51,1.05,7.83,41.57,0.5142,58.43,0.1235
2022-06-03,13557.0,139447.3,0.12,0.31,0.14,,88017.3,8557.0,8557.0,88017.3,,,,,,,,,,,,0.09,,7.84,7.8,100593.0,1034699.6,1.03,7.84,41.57,0.5142,58.43,0.1235
2022-06-06,13557.0,137495.09,0.12,0.31,0.14,,86785.09,8557.0,8557.0,86785.09,,,,,,,,,,,,0.09,,7.84,7.8,100593.0,1020214.21,1.03,7.84,41.57,0.5142,58.43,0.1235
2022-06-07,13557.0,138959.25,0.12,0.31,0.14,,87709.25,8557.0,8557.0,87709.25,,,,,,,,,,,,0.09,,7.84,7.8,100593.0,1031078.25,1.02,7.84,41.57,0.5142,58.43,0.1235
2022-06-08,13557.0,135854.7,0.12,0.31,0.14,,85749.7,8557.0,8557.0,85749.7,,,,,,,,,,,,0.09,,7.84,7.8,100593.0,1008042.45,1.03,7.84,41.57,0.5142,58.43,0.1235
2022-06-09,13557.0,141169.04,0.12,0.31,0.14,,89104.04,8557.0,8557.0,89104.04,,,,,,,,,,,,0.09,,7.84,7.79,100593.0,1047474.91,1.0,7.84,41.57,0.5142,58.43,0.1234
2022-06-10,13557.0,156095.3,0.12,0.31,0.14,,98525.3,8557.0,8557.0,98525.3,,,,,,,,,,,,0.09,,7.84,7.79,100593.0,1158227.8,1.05,7.85,41.57,0.5142,58.43,0.1234
2022-06-13,13557.0,168513.51,0.11,0.31,0.16,,106363.51,8557.0,8557.0,106363.51,,,,,,,,,,,,0.1,,100.0,7.8,0.0,0.0,0.0,100.0,43.8,0.5077,56.2,0.1235
2022-06-14,13557.0,170763.97,0.11,0.31,0.17,,107783.97,8557.0,8557.0,107783.97,,,,,,,,,,,,0.11,,100.0,7.63,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.121
2022-06-15,13557.0,168988.01,0.1,0.31,0.17,,106663.01,8557.0,8557.0,106663.01,,,,,,,,,,,,0.11,,100.0,7.61,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.1206
2022-06-16,13557.0,175752.95,0.1,0.31,0.17,,110932.95,8557.0,8557.0,110932.95,,,,,,,,,,,,0.11,,100.0,7.61,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.1206
2022-06-17,13557.0,175563.15,0.1,0.31,0.18,,110813.15,8557.0,8557.0,110813.15,,,,,,,,,,,,0.11,,100.0,7.61,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.1206
2022-06-20,13557.0,171401.15,0.1,0.31,0.18,,108186.15,8557.0,8557.0,108186.15,,,,,,,,,,,,0.11,,100.0,7.63,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.121
2022-06-21,10000.0,121880.0,0.08,0.21,0.13,,60940.0,5000.0,5000.0,60940.0,,,,0.05,,3557.0,,,,,3557.0,0.06,0.05,100.0,4.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0887
2022-06-22,10000.0,120510.0,0.07,0.21,0.12,,60255.0,5000.0,5000.0,60255.0,,,,,,,,,,,,0.06,,100.0,4.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0871
2022-06-23,10000.0,121820.0,0.08,0.21,0.12,,60910.0,5000.0,5000.0,60910.0,,,,,,,,,,,,0.06,,100.0,4.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0871
2022-06-24,10000.0,114770.0,0.08,0.21,0.12,,57385.0,5000.0,5000.0,57385.0,,,,,,,,,,,,0.06,,100.0,4.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0871
2022-06-27,10000.0,112050.0,0.08,0.21,0.11,,56025.0,5000.0,5000.0,56025.0,,,,,,,,,,,,0.06,,100.0,4.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0871
2022-06-28,28400.0,327565.6,0.22,0.57,0.31,,163782.8,14200.0,14200.0,163782.8,,0.1,,,9200.0,,0.1,,,9200.0,,0.16,,100.0,11.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.229
2022-06-29,39600.0,472150.8,0.3,0.79,0.45,,302844.2,14200.0,25400.0,169306.6,,0.13,,,11200.0,,0.13,,,,,0.16,,100.0,11.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.3193
2022-06-30,48600.0,591219.0,0.36,0.97,0.56,,418476.0,14200.0,34400.0,172743.0,,0.12,,,9000.0,,0.12,,,,,0.16,,100.0,11.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.3918
2022-07-01,29400.0,360473.4,0.22,0.59,0.35,,247672.2,9200.0,20200.0,112801.2,,,,0.06,,5000.0,,,,,14200.0,0.1,0.16,100.0,7.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.237
2022-07-04,290400.0,3501933.6,2.16,5.82,3.51,,2341857.8,96200.0,194200.0,1160075.8,,1.04,87000.0,,87000.0,,1.04,,1.07,87000.0,,1.16,,100.0,77.56,0.0,0.0,0.0,100.0,43.44,0.5086,56.56,2.3412
2022-07-05,301600.0,3811922.4,2.23,5.76,3.62,,2596050.6,96200.0,205400.0,1215871.8,,0.1,,,11200.0,,0.1,,,,,1.16,,100.0,77.56,0.0,0.0,0.0,100.0,41.02,0.5161,58.98,2.4315
2022-07-06,393600.0,4857417.6,2.88,7.52,4.95,,2571864.4,185200.0,208400.0,2285553.2,89000.0,0.08,,,3000.0,,0.08,89000.0,,,,2.34,,100.0,86.93,0.0,0.0,0.0,100.0,28.63,0.5913,71.37,1.8476
2022-07-07,331200.0,3935980.8,2.42,6.33,4.08,,2105844.8,154000.0,177200.0,1830136.0,,,,0.45,,31200.0,,,,,31200.0,1.9,0.43,100.0,80.28,0.0,0.0,0.0,100.0,30.37,0.5771,69.63,1.7265
2022-07-08,324124.0,3785768.32,2.37,6.19,3.85,,1987048.32,155924.0,170124.0,1821192.32,1924.0,,1924.0,,,,,1924.0,0.02,,9000.0,1.86,0.15,100.0,81.28,0.0,0.0,0.0,100.0,31.23,0.5594,67.96,1.6896
2022-07-11,254524.0,3085085.4,1.89,4.86,2.94,,1572384.6,126724.0,129724.0,1536021.6,,,,0.4,,29200.0,,,,,40400.0,1.48,0.55,69.94,68.82,54476.0,660303.6,0.63,69.94,28.14,0.5817,70.88,1.3822
2022-07-12,254524.0,3090430.41,1.88,4.86,3.04,,1575108.81,126724.0,129724.0,1538682.81,,,,,,,,,,,,1.53,,69.94,68.82,54476.0,661447.59,0.66,69.93,28.29,0.5804,70.73,1.3822
2022-07-13,30524.0,382648.86,0.22,0.58,0.36,,276092.86,10424.0,22024.0,130675.26,,,,1.4,,116300.0,,,,,107700.0,0.13,1.28,8.66,8.45,109976.0,1378659.14,1.33,8.66,6.52,0.8781,93.48,0.2475
2022-07-14,30524.0,394309.03,0.22,0.58,0.37,,284506.03,10424.0,22024.0,134657.23,,,,,,,,,,,,0.13,,8.66,8.45,109976.0,1420669.97,1.38,8.66,6.58,0.8771,93.42,0.2475
2022-07-15,29448.0,356762.52,0.21,0.56,0.36,,230475.76,10424.0,19024.0,126286.76,,,,,,,,,,,3000.0,0.13,0.03,8.66,8.45,109976.0,1332359.24,1.42,8.64,7.38,0.8633,92.62,0.2388
2022-07-18,12448.0,147259.84,0.09,0.24,0.15,,124498.92,1924.0,10524.0,22760.92,,,,0.11,,8500.0,,,,,8500.0,0.02,0.1,1.72,1.68,109976.0,1301016.08,1.33,1.71,18.29,0.7011,81.71,0.1084
