,ALAGO FP Equity_DX_SI_QTY,ALAGO FP Equity_DX_SHORT_INTEREST_VALUE,ALAGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGO FP Equity_DX_SI_MV,ALAGO FP Equity_DX_DSS,ALAGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGO FP Equity_DX_SUPPLY_SI_QTY,ALAGO FP Equity_DX_BROKER_SI_QTY,ALAGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGO FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGO FP Equity_DX_BROKER_SI_MV_INC_x,ALAGO FP Equity_DX_BROKER_SI_QTY_ADD,ALAGO FP Equity_DX_BROKER_SI_QTY_NEW,ALAGO FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGO FP Equity_DX_BROKER_SI_QTY_INC,ALAGO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGO FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGO FP Equity_DX_BROKER_SI_MV_INC_y,ALAGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGO FP Equity_DX_BROKER_SI_MV_ADD,ALAGO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGO FP Equity_DX_BROKER_SI_QTY_DEC,ALAGO FP Equity_DX_SUPPLY_SI_MV,ALAGO FP Equity_DX_BROKER_SI_MV_DEC,ALAGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGO FP Equity_DX_UTILIZATION_QUANTITY,ALAGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGO FP Equity_DX_BROKER_SI_CON_RATIO,ALAGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAGO FP Equity_PX_LAST
2024-10-28,491766.0,35849.74,3.68,0.18,2.94,0.03,2.0,17924.87,245883.0,245883.0,17924.87,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,40.1,0.5171,59.69,1.5647,0.0729
2024-10-29,491766.0,34079.38,3.68,0.18,2.94,0.04,2.0,17039.69,245883.0,245883.0,17039.69,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,40.7,0.5149,59.1,1.5647,0.0693
2024-10-30,491766.0,33489.26,3.68,0.19,2.94,0.03,2.0,16744.63,245883.0,245883.0,16744.63,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,40.31,0.5164,59.49,1.5647,0.0681
2024-10-31,491766.0,31866.44,3.68,0.18,2.94,0.03,2.0,15933.22,245883.0,245883.0,15933.22,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,40.69,0.515,59.11,1.5647,0.0648
2024-11-01,491766.0,30243.61,3.68,0.19,2.94,0.03,2.0,15121.8,245883.0,245883.0,15121.8,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,40.72,0.5148,59.08,1.5647,0.0615
2024-11-04,491766.0,34423.62,3.68,0.19,2.94,0.03,2.0,17211.81,245883.0,245883.0,17211.81,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,38.51,0.5239,61.28,1.5647,0.07
2024-11-05,491766.0,33440.09,3.68,0.18,2.94,0.03,2.0,16720.04,245883.0,245883.0,16720.04,,,,,,,,,,,,,,,0.02,,100.0,78.24,0.0,0.0,0.0,100.0,40.45,0.5158,59.35,1.5647,0.068
2024-11-06,491766.0,32210.67,3.68,0.19,2.94,0.03,2.0,16105.34,245883.0,245883.0,16105.34,,,,,,,,,,,,,,,0.02,,100.0,77.18,0.0,0.0,0.0,100.0,40.55,0.5155,59.25,1.5436,0.0655
2024-11-07,491766.0,32653.26,3.68,0.21,2.94,0.03,2.0,16326.63,245883.0,245883.0,16326.63,,,,,,,,,,,,,,,0.02,,100.0,71.27,0.0,0.0,0.0,100.0,39.94,0.5178,59.86,1.4255,0.0664
2024-11-08,491766.0,31423.85,3.68,0.22,2.94,0.03,2.0,15711.92,245883.0,245883.0,15711.92,,,,,,,,,,,,,,,0.02,,100.0,71.27,0.0,0.0,0.0,100.0,40.56,0.5154,59.24,1.4255,0.0639
2024-11-11,491766.0,30538.67,3.68,0.22,2.94,0.03,2.0,15269.33,245883.0,245883.0,15269.33,,,,,,,,,,,,,,,0.02,,100.0,71.27,0.0,0.0,0.0,100.0,40.44,0.5159,59.36,1.4255,0.0621
2024-11-12,491766.0,32997.5,3.68,0.23,2.94,0.03,2.0,16498.75,245883.0,245883.0,16498.75,,,,,,,,,,,,,,,0.02,,100.0,71.27,0.0,0.0,0.0,100.0,39.16,0.521,60.64,1.4255,0.0671
2024-11-13,491766.0,31718.91,3.68,0.22,2.94,0.03,2.0,15859.45,245883.0,245883.0,15859.45,,,,,,,,,,,,,,,0.02,,100.0,71.14,0.0,0.0,0.0,100.0,40.57,0.5154,59.23,1.4228,0.0645
2024-11-14,294566.0,19294.07,2.21,0.14,1.76,0.02,2.0,9647.04,147283.0,147283.0,9647.04,,,,,,0.01,,98600.0,,,,,,98600.0,0.01,0.01,100.0,59.62,0.0,0.0,0.0,100.0,0.34,0.9932,99.66,1.1924,0.0655
2024-11-15,294566.0,21738.97,2.21,0.14,1.76,0.02,2.0,10869.49,147283.0,147283.0,10869.49,,,,,,,,,,,,,,,0.01,,100.0,66.75,0.0,0.0,0.0,100.0,0.34,0.9932,99.66,1.3351,0.0738
2024-11-18,334890.0,24179.06,2.51,0.16,2.0,0.02,2.0,12089.53,167445.0,167445.0,12089.53,,20162.0,,20162.0,,,,,,,20162.0,0.0,,,0.01,,100.0,69.54,0.0,0.0,0.0,100.0,12.16,0.7812,87.54,1.3908,0.0722
2024-11-19,357980.0,37945.88,2.68,0.16,2.14,0.03,2.0,18972.94,178990.0,178990.0,18972.94,,11545.0,0.0,,,,11545.0,,,0.0,11545.0,,,,0.01,,100.0,70.93,0.0,0.0,0.0,100.0,14.85,0.7421,84.86,1.4186,0.106
2024-11-20,357980.0,28316.22,2.68,0.15,2.14,0.03,2.0,14158.11,178990.0,178990.0,14158.11,,,,,,,,,,,,,,,0.02,,100.0,70.93,0.0,0.0,0.0,100.0,19.78,0.6783,79.95,1.4186,0.0791
2024-11-21,357980.0,25058.6,2.68,0.13,2.14,0.03,2.0,12529.3,178990.0,178990.0,12529.3,,,,,,,,,,,,,,,0.01,,100.0,65.72,0.0,0.0,0.0,100.0,18.59,0.6928,81.13,1.3144,0.07
2024-11-22,357980.0,26490.52,2.68,0.12,2.14,0.03,2.0,13245.26,178990.0,178990.0,13245.26,,,,,,,,,,,,,,,0.01,,100.0,71.12,0.0,0.0,0.0,100.0,17.31,0.7091,82.41,1.4223,0.074
2024-11-25,346273.0,24239.11,2.59,0.12,2.07,0.03,2.0,13929.3,198990.0,198990.0,13929.3,,,0.0,,,,20000.0,,,0.0,,,20000.0,,0.01,,100.0,71.92,0.0,0.0,0.0,100.0,15.69,0.7307,84.03,1.2515,0.07
2024-11-26,346273.0,25451.07,2.59,0.13,2.07,0.02,2.0,14625.77,198990.0,198990.0,14625.77,,,,,,,,,,,,,,,0.01,,100.0,75.32,0.0,0.0,0.0,100.0,14.62,0.7454,85.09,1.3107,0.0735
2024-11-27,346273.0,25901.22,2.59,0.14,2.07,0.03,2.0,14884.45,198990.0,198990.0,14884.45,,,,,,,,,,,,,,,0.01,,100.0,75.18,0.0,0.0,0.0,100.0,15.25,0.7366,84.46,1.3082,0.0748
2024-11-28,346273.0,29433.21,2.59,0.15,2.07,0.03,2.0,16914.15,198990.0,198990.0,16914.15,,,,,,,,,,,,,,,0.01,,100.0,74.61,0.0,0.0,0.0,100.0,14.44,0.748,85.27,1.2984,0.085
2024-11-29,346273.0,30472.02,2.59,0.14,2.07,0.03,2.0,17511.12,198990.0,198990.0,17511.12,,,,,,,,,,,,,,,0.02,,100.0,63.84,0.0,0.0,0.0,100.0,15.0,0.7402,84.72,1.111,0.088
2024-12-02,346273.0,34627.3,2.59,0.14,2.07,0.03,2.0,19899.0,198990.0,198990.0,19899.0,,,,,,,,,,,,,,,0.02,,100.0,68.22,0.0,0.0,0.0,100.0,14.22,0.7511,85.49,1.1871,0.1
2024-12-03,346273.0,31580.1,2.59,0.14,2.07,0.03,2.0,18147.89,198990.0,198990.0,18147.89,,,,,,,,,,,,,,,0.02,,100.0,71.79,0.0,0.0,0.0,100.0,16.02,0.7262,83.7,1.2492,0.0912
2024-12-04,346273.0,36774.19,2.59,0.14,2.07,0.03,2.0,21132.74,198990.0,198990.0,21132.74,,,,,,,,,,,,,,,0.02,,100.0,62.74,0.0,0.0,0.0,100.0,14.4,0.7485,85.31,1.0917,0.1062
2024-12-05,346273.0,48824.49,2.59,0.14,2.07,0.04,2.0,28057.59,198990.0,198990.0,28057.59,,,,,,,,,,,,,,,0.02,,100.0,78.9,0.0,0.0,0.0,100.0,13.26,0.7648,86.44,1.3731,0.141
2024-12-06,346273.0,40790.96,2.59,0.13,2.07,0.05,2.0,23441.02,198990.0,198990.0,23441.02,,,,,,,,,,,,,,,0.03,,100.0,78.9,0.0,0.0,0.0,100.0,16.39,0.7212,83.33,1.3731,0.1178
2024-12-09,346273.0,47300.89,2.59,0.12,2.07,0.04,2.0,27182.03,198990.0,198990.0,27182.03,,,,,,,,,,,,,,,0.02,,100.0,78.9,0.0,0.0,0.0,100.0,14.07,0.7532,85.64,1.3731,0.1366
2024-12-10,357980.0,32218.2,2.68,0.12,2.14,0.04,2.0,16109.1,178990.0,178990.0,16109.1,,,,,,0.0,,20000.0,,,,,,20000.0,0.02,0.0,100.0,70.97,0.0,0.0,0.0,100.0,20.61,0.6685,79.12,1.4195,0.09
2024-12-11,340011.0,33729.09,2.55,0.11,2.03,0.03,2.0,19118.62,192728.0,192728.0,19118.62,,,0.0,,,0.01,13738.0,20162.0,,0.0,,,33900.0,,0.02,,100.0,72.47,0.0,0.0,0.0,100.0,18.02,0.7,81.7,1.2786,0.0992
2024-12-12,294566.0,27983.77,2.21,0.09,1.76,0.03,2.0,13991.89,147283.0,147283.0,13991.89,,,,,,0.0,,45445.0,,,,,,45445.0,0.01,0.01,100.0,66.8,0.0,0.0,0.0,100.0,0.34,0.9932,99.66,1.336,0.095
2024-12-13,363666.0,36730.27,2.72,0.11,2.17,0.04,2.0,21854.68,216383.0,216383.0,21854.68,,,,69100.0,,,,,,,,0.01,69100.0,,0.02,,100.0,87.08,0.0,0.0,0.0,100.0,19.31,0.6839,80.41,1.4635,0.101
2024-12-16,363666.0,34548.27,2.72,0.11,2.17,0.04,2.0,20556.38,216383.0,216383.0,20556.38,,,,,,,,,,,,,,,0.02,,100.0,86.19,0.0,0.0,0.0,100.0,20.35,0.6716,79.39,1.4486,0.095
2024-12-17,363666.0,39494.13,2.72,0.11,2.17,0.04,2.0,23499.19,216383.0,216383.0,23499.19,,,,,,,,,,,,,,,0.02,,100.0,79.83,0.0,0.0,0.0,100.0,18.73,0.6911,81.0,1.3417,0.1086
2024-12-18,363666.0,37966.73,2.72,0.11,2.17,0.04,2.0,22590.39,216383.0,216383.0,22590.39,,,,,,,,,,,,,,,0.02,,100.0,75.01,0.0,0.0,0.0,100.0,19.5,0.6816,80.22,1.2606,0.1044
2024-12-19,370082.0,35194.8,2.77,0.11,2.21,0.04,2.0,17597.4,185041.0,185041.0,17597.4,,37758.0,,,,0.01,,69100.0,,,37758.0,,,31342.0,0.02,0.0,100.0,55.03,0.0,0.0,0.0,100.0,21.16,0.6622,78.58,1.1006,0.0951
2024-12-20,370082.0,35564.88,2.77,0.11,2.21,0.04,2.0,17782.44,185041.0,185041.0,17782.44,,,,,,,,,,,,,,,0.02,,100.0,56.72,0.0,0.0,0.0,100.0,20.32,0.6719,79.41,1.1344,0.0961
2024-12-23,370082.0,36008.98,2.77,0.11,2.21,0.04,2.0,18004.49,185041.0,185041.0,18004.49,,,,,,,,,,,,,,,0.02,,100.0,64.65,0.0,0.0,0.0,100.0,20.3,0.6721,79.43,1.2929,0.0973
2024-12-24,370082.0,36453.08,2.77,0.11,2.21,0.04,2.0,18226.54,185041.0,185041.0,18226.54,,,,,,,,,,,,,,,0.02,,100.0,64.65,0.0,0.0,0.0,100.0,20.31,0.6721,79.42,1.2929,0.0985
2024-12-25,370082.0,36453.08,2.77,0.11,2.21,0.04,2.0,18226.54,185041.0,185041.0,18226.54,,,,,,,,,,,,,,,0.02,,100.0,64.65,0.0,0.0,0.0,100.0,20.41,0.6709,79.32,1.2929,
2024-12-26,370082.0,36453.08,2.77,0.11,2.21,0.04,2.0,18226.54,185041.0,185041.0,18226.54,,,,,,,,,,,,,,,0.02,,100.0,64.65,0.0,0.0,0.0,100.0,20.38,0.6712,79.35,1.2929,
2024-12-27,451624.0,43491.39,3.38,0.14,2.7,0.05,2.0,24473.78,304341.0,254141.0,29308.04,,50200.0,0.01,,,,69100.0,,,0.01,50200.0,,69100.0,,0.03,,100.0,90.46,0.0,0.0,0.0,100.0,29.51,0.4569,59.92,1.3424,0.0963
2024-12-30,413866.0,41386.6,3.1,0.13,2.47,0.04,2.0,21638.3,304341.0,216383.0,30434.1,,,,,,,,,,,,,,37758.0,0.03,0.01,100.0,90.46,0.0,0.0,0.0,100.0,17.0,0.5453,70.87,1.2301,0.1
2024-12-31,413866.0,46187.45,3.1,0.13,2.47,0.04,2.0,24148.34,266583.0,216383.0,29750.66,,,,,,0.0,,37758.0,,,,,,,0.03,,100.0,79.24,0.0,0.0,0.0,100.0,17.36,0.5465,70.93,1.2301,0.1116
2025-01-01,413866.0,46187.45,3.1,0.12,2.47,0.04,2.0,24148.34,266583.0,216383.0,29750.66,,,,,,,,,,,,,,,0.03,,100.0,79.24,0.0,0.0,0.0,100.0,18.64,0.5352,69.83,1.2301,
2025-01-02,413866.0,89395.06,3.1,0.12,2.47,0.06,2.0,46738.73,266583.0,216383.0,57581.93,,,,,,,,,,,,,,,0.03,,100.0,89.25,0.0,0.0,0.0,100.0,13.34,0.6247,77.38,1.3856,0.216
2025-01-03,413866.0,52560.98,3.1,0.11,2.47,0.08,2.0,27480.64,266583.0,216383.0,33856.04,,,,,,,,,,,,,,,0.06,,100.0,89.25,0.0,0.0,0.0,100.0,19.86,0.4919,65.76,1.3856,0.127
2025-01-06,344766.0,44474.81,2.58,0.09,2.06,0.04,1.0,18999.51,197483.0,147283.0,25475.31,,,,,,0.01,,69100.0,,,,,,69100.0,0.03,0.02,100.0,61.01,0.0,0.0,0.0,100.0,14.46,0.7476,85.25,1.0651,0.129
2025-01-07,344766.0,41027.15,2.58,0.09,2.06,0.04,1.0,17526.68,197483.0,147283.0,23500.48,,,,,,,,,,,,,,,0.03,,100.0,58.8,0.0,0.0,0.0,100.0,15.06,0.7393,84.65,1.0264,0.119
2025-01-08,379315.0,52345.47,2.84,0.11,2.27,0.05,1.0,25092.82,232032.0,181832.0,32020.42,,,,34549.0,,,,,,,,0.01,34549.0,,0.03,,100.0,67.08,0.0,0.0,0.0,100.0,12.19,0.6185,76.97,1.0967,0.138
2025-01-09,379315.0,56897.25,2.84,0.1,2.27,0.05,1.0,27274.8,232032.0,181832.0,34804.8,,,,,,,,,,,,,,,0.03,,100.0,71.2,0.0,0.0,0.0,100.0,12.79,0.6331,78.02,1.164,0.15
2025-01-10,344766.0,63023.22,2.58,0.09,2.06,0.06,1.0,26923.33,197483.0,147283.0,36099.89,,,,,,0.0,,34549.0,,,,,,34549.0,0.03,0.0,100.0,58.62,0.0,0.0,0.0,100.0,13.32,0.764,86.39,1.0234,0.1828
2025-01-13,418766.0,71441.48,3.14,0.1,2.5,0.08,1.0,37750.88,271483.0,221283.0,46315.0,,,,74000.0,,,,,,,,0.01,74000.0,,0.05,,100.0,82.05,0.0,0.0,0.0,100.0,19.47,0.518,68.23,1.2656,0.1706
2025-01-14,344766.0,53093.96,2.58,0.08,2.06,0.06,1.0,22681.58,197483.0,147283.0,30412.38,,,,,,0.01,,74000.0,,,,,,74000.0,0.03,0.01,100.0,59.68,0.0,0.0,0.0,100.0,15.19,0.7375,84.52,1.042,0.154
2025-01-15,344766.0,49991.07,2.58,0.08,2.06,0.05,1.0,21356.04,197483.0,147283.0,28635.04,,,,,,,,,,,,,,,0.03,,100.0,59.68,0.0,0.0,0.0,100.0,14.93,0.741,84.78,1.042,0.145
2025-01-16,344766.0,53369.78,2.58,0.08,2.06,0.05,1.0,22799.41,197483.0,147283.0,30570.37,,,,,,,,,,,,,,,0.03,,100.0,59.57,0.0,0.0,0.0,100.0,14.15,0.752,85.56,1.0399,0.1548
2025-01-17,344766.0,56334.76,2.58,0.08,2.06,0.05,1.0,24066.04,197483.0,147283.0,32268.72,,,,,,,,,,,,,,,0.03,,100.0,57.82,0.0,0.0,0.0,100.0,14.22,0.751,85.49,1.0095,0.1634
2025-01-20,344766.0,53369.78,2.58,0.08,2.06,0.06,1.0,22799.41,197483.0,147283.0,30570.37,,,,,,,,,,,,,,,0.03,,100.0,57.82,0.0,0.0,0.0,100.0,14.9,0.7416,84.82,1.0095,0.1548
2025-01-21,463525.0,69714.16,3.47,0.11,2.77,0.08,1.0,40012.72,316242.0,266042.0,47562.8,,,,118759.0,,,,,,,,0.02,118759.0,,0.05,,100.0,73.28,0.0,0.0,0.0,100.0,23.54,0.4145,58.58,1.0741,0.1504
2025-01-22,495166.0,80216.89,3.71,0.12,2.96,0.08,1.0,48224.65,338742.0,297683.0,54876.2,,22500.0,0.0,,,,31641.0,,,0.0,22500.0,,,,0.05,,100.0,94.35,0.0,0.0,0.0,100.0,22.24,0.3925,56.65,1.3792,0.162
2025-01-23,495166.0,80216.89,3.71,0.13,2.96,0.08,1.0,48224.65,338742.0,297683.0,54876.2,,,,,,,,,,,,,,,0.05,,100.0,94.35,0.0,0.0,0.0,100.0,21.46,0.3912,56.7,1.3792,0.162
2025-01-24,506350.0,88509.98,3.79,0.13,3.02,0.09,1.0,53989.95,338742.0,308867.0,59212.1,,,0.0,,,,11184.0,,,0.0,,,,,0.05,,100.0,90.93,0.0,0.0,0.0,100.0,20.56,0.3879,56.46,1.3592,0.1748
2025-01-27,509550.0,107515.05,3.82,0.14,3.04,0.1,1.0,65846.14,341942.0,312067.0,72149.76,,3200.0,0.0,,,,3200.0,,,0.0,3200.0,,,,0.06,,100.0,92.61,0.0,0.0,0.0,100.0,18.61,0.4039,58.53,1.38,0.211
2025-01-28,489225.0,94126.89,3.67,0.13,2.92,0.1,1.0,56131.16,341942.0,291742.0,65789.64,,,,,,,,,,,,,,20325.0,0.07,0.0,100.0,92.61,0.0,0.0,0.0,100.0,18.04,0.41,59.36,1.325,0.1924
2025-01-29,523966.0,107937.0,3.93,0.14,3.13,0.1,1.0,58067.9,332083.0,281883.0,68409.1,,18900.0,,,,0.0,,28759.0,,,18900.0,,,9859.0,0.06,0.0,100.0,85.56,0.0,0.0,0.0,100.0,17.39,0.3857,56.5,1.35,0.206
2025-01-30,542086.0,121969.35,4.06,0.14,3.24,0.11,1.0,67050.68,334083.0,298003.0,75168.68,,2000.0,0.0,,,,16120.0,,,0.0,2000.0,,,,0.07,,100.0,87.43,0.0,0.0,0.0,100.0,19.37,0.3794,55.56,1.4186,0.225
2025-01-31,518096.0,122788.75,3.88,0.13,3.09,0.12,1.0,75985.28,349183.0,320613.0,82756.37,,15100.0,0.01,,,,22610.0,,,0.01,15100.0,,,,0.08,,100.0,91.38,0.0,0.0,0.0,100.0,16.38,0.3996,58.26,1.3558,0.237
2025-02-03,524586.0,149507.01,3.93,0.13,3.13,0.13,1.0,93224.36,363183.0,327103.0,103507.16,,14000.0,0.0,,,,6490.0,,,0.0,14000.0,,,,0.09,,100.0,90.87,0.0,0.0,0.0,100.0,16.69,0.4135,59.78,1.3126,0.285
2025-02-04,504566.0,160451.99,3.78,0.12,3.01,0.14,1.0,86554.19,322383.0,272183.0,102517.79,,,,,,0.0,,40800.0,,,,,,54920.0,0.09,0.01,100.0,88.7,0.0,0.0,0.0,100.0,14.11,0.4405,62.77,1.3883,0.318
2025-02-05,504566.0,140269.35,3.78,0.11,3.01,0.14,1.0,75666.87,322383.0,272183.0,89622.47,,,,,,,,,,,,,,,0.1,,100.0,88.7,0.0,0.0,0.0,100.0,15.42,0.4211,60.78,1.3883,0.278
2025-02-06,466766.0,152865.87,3.5,0.1,2.79,0.13,1.0,82950.18,303483.0,253283.0,99390.68,,,,,,0.01,,18900.0,,,,,,18900.0,0.08,0.01,100.0,90.72,0.0,0.0,0.0,100.0,13.84,0.5025,68.35,1.3953,0.3275
2025-02-07,444066.0,132775.73,2.05,0.09,1.77,0.13,1.0,68944.32,280783.0,230583.0,83954.12,,,,,,0.0,,22700.0,,,,,,22700.0,0.09,0.0,100.0,83.31,0.0,0.0,0.0,100.0,12.4,0.5131,69.38,1.3176,0.299
2025-02-10,485066.0,120053.84,2.24,0.09,1.94,0.13,1.0,67711.79,278783.0,273583.0,68998.79,,,0.02,,,0.01,63000.0,2000.0,,0.02,,,,20000.0,0.09,0.0,100.0,83.21,0.0,0.0,0.0,100.0,21.0,0.4264,60.37,1.4478,0.2475
2025-02-11,524570.0,125896.8,2.43,0.1,2.1,0.13,1.0,72068.88,312287.0,300287.0,74948.88,,33504.0,0.0,,,,26704.0,,,0.0,33504.0,,,,0.08,,100.0,93.21,0.0,0.0,0.0,100.0,21.7,0.3868,55.87,1.5657,0.24
2025-02-12,586068.0,123367.31,2.71,0.11,2.34,0.13,1.0,76155.74,353087.0,361785.0,74324.81,,40800.0,,61498.0,,,,,,,40800.0,0.02,,,0.08,,100.0,95.29,0.0,0.0,0.0,100.0,18.86,0.3126,49.07,1.5817,0.2105
2025-02-13,554618.0,127007.52,2.56,0.1,2.22,0.12,1.0,81783.91,312287.0,357135.0,71513.72,,,0.0,,,0.02,9350.0,40800.0,,0.0,,,,14000.0,0.07,0.01,100.0,85.08,0.0,0.0,0.0,100.0,16.38,0.3493,54.09,1.5111,0.229
2025-02-14,566818.0,126967.23,2.62,0.11,2.26,0.13,1.0,82731.04,324487.0,369335.0,72685.09,,12200.0,0.0,,,,12200.0,,,0.0,12200.0,,,,0.07,,100.0,84.89,0.0,0.0,0.0,100.0,16.45,0.3339,52.07,1.4829,0.224
2025-02-17,596018.0,136488.12,2.76,0.12,2.38,0.13,1.0,91264.52,341787.0,398535.0,78269.22,,17300.0,0.01,,,,34500.0,,,0.01,17300.0,,,5300.0,0.08,0.0,100.0,88.61,0.0,0.0,0.0,100.0,21.63,0.3229,49.71,1.5452,0.229
2025-02-18,574080.0,124001.28,2.65,0.12,2.29,0.13,1.0,77024.95,361787.0,356597.0,78145.99,,20000.0,,,,,,,,,20000.0,,,41938.0,0.08,0.01,100.0,92.47,0.0,0.0,0.0,100.0,22.51,0.2751,43.67,1.4674,0.216
2025-02-19,545142.0,113934.68,2.35,0.12,2.05,0.12,1.0,82261.77,312849.0,393597.0,65385.44,,,0.0,20000.0,,0.01,17000.0,48938.0,,0.0,,0.0,,,0.07,,100.0,91.4,0.0,0.0,0.0,100.0,26.9,0.2526,38.08,1.5926,0.209
2025-02-20,572442.0,111626.19,2.47,0.13,2.15,0.12,1.0,82074.91,340149.0,420897.0,66329.05,,27300.0,0.01,,,,27300.0,,,0.01,27300.0,,,,0.07,,100.0,89.37,0.0,0.0,0.0,100.0,25.39,0.2417,35.83,1.5041,0.195
2025-02-21,612931.0,119644.13,2.65,0.14,2.31,0.12,1.0,90062.55,382094.0,461386.0,74584.75,,41945.0,0.01,,,,40489.0,,,0.01,41945.0,,,,0.07,,100.0,87.53,0.0,0.0,0.0,100.0,24.37,0.2389,33.8,1.4041,0.1952
2025-02-24,624901.0,118981.15,2.7,0.15,2.35,0.12,1.0,87847.89,394064.0,461386.0,75029.79,,11970.0,,,,,,,,,11970.0,,,,0.08,,100.0,94.71,0.0,0.0,0.0,100.0,23.38,0.231,33.16,1.5018,0.1904
2025-02-25,624901.0,129979.41,2.7,0.16,2.35,0.12,1.0,95968.29,394064.0,461386.0,81965.31,,,,,,,,,,,,,,,0.07,,100.0,92.48,0.0,0.0,0.0,100.0,22.85,0.2344,34.2,1.4666,0.208
2025-02-26,627485.0,124242.03,2.71,0.16,2.36,0.13,1.0,91866.06,394064.0,463970.0,78024.67,,,0.0,,,,2584.0,,,0.0,,,,,0.08,,100.0,93.58,0.0,0.0,0.0,100.0,23.81,0.2317,32.85,1.4901,0.198
2025-02-27,615585.0,113267.64,2.66,0.16,2.32,0.12,1.0,83180.88,394064.0,452070.0,72507.78,,,,,,,,,,,,,,11900.0,0.08,0.0,100.0,99.49,0.0,0.0,0.0,100.0,24.25,0.23,33.06,1.5541,0.184
2025-02-28,592351.0,96790.15,2.56,0.15,2.23,0.11,1.0,70071.8,377849.0,428836.0,61740.53,,,,,,0.01,,16215.0,,,,,,23234.0,0.07,0.01,100.0,95.63,0.0,0.0,0.0,100.0,24.14,0.2299,33.72,1.4993,0.1634
2025-03-03,600682.0,97310.48,2.59,0.15,2.26,0.1,1.0,70821.05,372949.0,437167.0,60417.74,,,0.0,,,0.0,13231.0,4900.0,,0.0,,,,4900.0,0.06,0.0,100.0,94.39,0.0,0.0,0.0,100.0,25.36,0.2346,34.18,1.5203,0.162
2025-03-04,550395.0,80908.07,2.38,0.14,2.07,0.09,1.0,56871.36,355949.0,386880.0,52324.5,,,0.0,,,0.0,20214.0,17000.0,,0.0,,,,70501.0,0.06,0.01,100.0,95.4,0.0,0.0,0.0,100.0,31.67,0.257,36.16,1.4752,0.147
2025-03-05,498117.0,74219.43,2.15,0.13,1.88,0.08,1.0,49855.7,302761.0,334602.0,45111.39,,,,,,0.01,,53188.0,,,,,,52278.0,0.04,0.01,100.0,72.41,0.0,0.0,0.0,100.0,33.63,0.3026,40.99,1.1914,0.149
2025-03-06,564041.0,78063.27,2.43,0.15,2.12,0.09,1.0,55432.66,389045.0,400525.0,53843.83,,86284.0,0.01,,,,65923.0,,,0.01,86284.0,,,,0.06,,100.0,93.05,0.0,0.0,0.0,100.0,35.25,0.3175,41.94,1.3491,0.1384
2025-03-07,481326.0,81825.42,2.08,0.13,1.81,0.07,1.0,53959.7,332099.0,317410.0,56456.83,,,0.0,400.0,,0.01,1.0,56946.0,,0.0,,0.0,,83516.0,0.05,0.01,100.0,78.49,0.0,0.0,0.0,100.0,29.76,0.3082,44.44,1.1376,0.17
2025-03-10,532148.0,82057.22,2.3,0.14,2.0,0.09,1.0,56781.37,382921.0,368232.0,59046.42,,51300.0,,51300.0,,0.0,,478.0,,,51300.0,0.01,,478.0,0.07,0.0,100.0,91.65,0.0,0.0,0.0,100.0,28.81,0.2533,37.77,1.2737,0.1542
2025-03-11,530548.0,78308.88,2.29,0.14,2.0,0.08,1.0,54232.96,382121.0,367432.0,56401.06,,,,,,0.0,,800.0,,,,,,800.0,0.06,0.0,100.0,91.63,0.0,0.0,0.0,100.0,29.01,0.2534,37.63,1.2723,0.1476
2025-03-12,551056.0,99190.08,2.38,0.16,2.07,0.09,1.0,66229.2,386044.0,367940.0,69487.92,,20000.0,0.0,,,0.0,508.0,16077.0,,0.0,20000.0,,,,0.06,,100.0,89.36,0.0,0.0,0.0,100.0,26.36,0.2528,39.17,1.2756,0.18
