,AF FP Equity_DX_SI_QTY,AF FP Equity_DX_SHORT_INTEREST_VALUE,AF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AF FP Equity_DX_SI_MV,AF FP Equity_DX_DSS,AF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AF FP Equity_DX_SUPPLY_SI_QTY,AF FP Equity_DX_BROKER_SI_QTY,AF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AF FP Equity_DX_BROKER_SI_MV_NEW_x,AF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AF FP Equity_DX_SUPPLY_SI_QTY_INC_x,AF FP Equity_DX_BROKER_SI_MV_INC_x,AF FP Equity_DX_SUPPLY_SI_MV_NEW,AF FP Equity_DX_BROKER_SI_QTY_ADD,AF FP Equity_DX_BROKER_SI_QTY_NEW,AF FP Equity_DX_SUPPLY_SI_MV_DEC,AF FP Equity_DX_BROKER_SI_QTY_INC,AF FP Equity_DX_SUPPLY_SI_QTY_DEC,AF FP Equity_DX_BROKER_SI_MV_NEW_y,AF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AF FP Equity_DX_BROKER_SI_MV_INC_y,AF FP Equity_DX_SUPPLY_SI_QTY_INC_y,AF FP Equity_DX_BROKER_SI_MV_ADD,AF FP Equity_DX_SUPPLY_SI_QTY_ADD,AF FP Equity_DX_BROKER_SI_QTY_DEC,AF FP Equity_DX_SUPPLY_SI_MV,AF FP Equity_DX_BROKER_SI_MV_DEC,AF FP Equity_DX_SUPPLY_SI_MV_RMV,AF FP Equity_DX_BROKER_SI_MV_RMV,AF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AF FP Equity_DX_UTILIZATION_QUANTITY,AF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AF FP Equity_DX_ACTIVE_UTILIZATION_MV,AF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AF FP Equity_DX_BROKER_SI_CON_RATIO,AF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AF FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-10-29,31817068.0,209738112.26,13.9,5.18,10.6,215.78,3.0,196180266.75,18691466.0,29760356.0,123214143.87,,,103000.0,4.32,,,,,560781.0,,,,4.32,103000.0,,,,124.57,,,,94.11,90.78,1170000.0,7712640.0,,7.73,94.16,15.26,0.1025,18.48,1.5453
2014-10-30,31833720.0,208479032.28,13.91,5.16,10.6,214.29,3.0,195081651.29,18644866.0,29788006.0,122105227.43,,,,0.81,,,,0.37,140000.0,46600.0,,,0.81,,,,112350.0,123.34,0.95,,,94.1,90.52,1170000.0,7662330.0,,7.67,94.14,15.22,0.1023,18.45,1.5454
2014-10-31,31131746.0,209672309.31,13.6,4.99,10.37,209.76,3.0,198663965.28,18538240.0,29497248.0,124855046.4,,,297789.0,4.17,,,,2.87,570052.0,409941.0,,,4.17,297789.0,,5525.0,860809.0,121.95,5.72,,,94.49,89.83,1080822.0,7279336.17,,7.25,94.39,16.07,0.1076,18.75,1.5086
2014-11-03,31809268.0,221646979.42,13.9,5.1,10.6,220.25,3.0,209949965.06,18421670.0,30130592.0,128362196.56,,,4642.0,7.66,,,,0.68,877115.0,121211.0,,,7.66,4642.0,,,243771.0,124.4,1.06,,,94.46,89.26,1080822.0,7531167.7,,7.49,94.32,15.83,0.1053,18.32,1.5413
2014-11-04,30779112.0,214099503.07,13.45,5.11,10.25,217.56,3.0,202938628.9,18221692.0,29174616.0,126750089.55,,,66189.0,4.66,,,,0.58,324330.0,299307.0,,,4.66,66189.0,,33141.0,1280307.0,126.5,8.31,,,93.45,88.58,1277638.0,8887249.93,,8.89,93.43,16.01,0.1099,19.32,1.4962
2014-11-05,30428312.0,211355055.15,13.29,5.03,10.14,215.96,3.0,201495235.94,18476692.0,29008816.0,128339102.63,,,315000.0,1.24,,,,1.62,165000.0,235000.0,,,1.24,315000.0,,175000.0,330800.0,128.79,2.11,,,95.6,90.76,850000.0,5904100.0,,5.9,95.62,16.65,0.1132,19.6,1.4946
2014-11-06,30171312.0,214819741.44,13.18,5.07,10.05,215.49,3.0,204613249.92,17871192.0,28737816.0,127242887.04,,,15000.0,2.68,,,,4.32,340000.0,620500.0,,,2.68,15000.0,,,611000.0,124.65,4.39,,,95.97,88.68,750000.0,5340000.0,,5.34,95.89,16.77,0.1151,19.67,1.4971
2014-11-07,29062194.0,204016601.88,12.7,4.9,9.68,209.44,2.0,194100865.92,17974574.0,27649696.0,126181509.48,,,50000.0,0.29,,,,1.02,70000.0,251119.0,,,0.29,50000.0,,304500.0,1158119.0,127.43,7.03,,,94.67,89.03,1012638.0,7108718.76,,7.14,94.7,17.61,0.121,20.53,1.4394
2014-11-10,27945198.0,196287070.75,12.21,4.8,9.31,200.44,2.0,186520212.8,17745462.0,26554700.0,124644125.09,,,,0.45,,,,1.67,100000.0,229112.0,,,0.45,,,,1194996.0,124.42,8.22,,,98.54,87.7,262638.0,1844769.31,,1.84,98.54,18.63,0.1218,21.25,1.3811
2014-11-11,27092204.0,194684577.94,11.83,4.73,9.02,194.64,2.0,185339213.69,17046766.0,25791708.0,122498060.48,,,200000.0,0.35,,,,6.31,50000.0,898696.0,,,0.35,200000.0,,,812993.0,119.54,5.44,,,98.43,84.27,271456.0,1950682.82,,1.91,98.43,19.07,0.1232,21.82,1.3393
2014-11-12,26059864.0,181011815.34,11.38,4.56,8.68,189.59,2.0,171631270.13,16446765.0,24709368.0,114239229.69,,,59215.0,3.1,,,,5.73,239000.0,909216.0,,,3.1,59215.0,,250000.0,1321340.0,117.72,8.43,,,93.3,81.48,1181863.0,8209220.4,,8.37,93.36,20.59,0.1346,23.0,1.291
2014-11-13,24363720.0,167598029.88,10.64,4.32,8.12,172.37,2.0,159546187.9,14723334.0,23193224.0,101281814.59,,,175000.0,1.46,,,,14.71,325000.0,1898431.0,,,1.46,175000.0,,,1841144.0,102.0,16.42,,,88.71,73.09,1874091.0,12891871.99,,12.98,88.71,18.61,0.1361,24.4,1.2095
2014-11-14,24606432.0,176452723.87,10.75,4.44,8.2,173.59,2.0,166059420.68,14872379.0,23157080.0,106649829.81,,,373493.0,4.82,,,,2.68,760475.0,381332.0,,,4.82,373493.0,,156884.0,796620.0,102.23,6.42,,,86.76,74.04,2269317.0,16273272.21,,15.75,86.65,19.14,0.1343,23.28,1.2251
2014-11-17,23977518.0,174484398.49,10.47,4.36,7.99,175.57,2.0,166736198.18,14854023.0,22912766.0,108092725.37,,,327431.0,2.36,,,,1.09,279600.0,420274.0,,,2.36,327431.0,,74487.0,523913.0,106.66,0.84,,,86.53,73.87,2311365.0,16819803.11,,16.57,86.55,19.75,0.1368,23.61,1.1925
2014-11-18,23471244.0,171527851.15,10.25,4.27,7.82,173.1,2.0,164733223.54,11777660.0,22541492.0,86071139.28,,,78450.0,2.95,,,,24.59,322513.0,3421079.0,,,2.95,78450.0,,266266.0,693788.0,85.35,4.89,,,83.59,70.66,2311365.0,16891455.42,,16.82,83.53,20.87,0.1442,24.61,1.4081
2014-11-19,23641868.0,175611795.5,10.33,4.46,7.87,176.23,2.0,168705597.65,11720215.0,22712116.0,87057757.02,,,37246.0,3.81,,,,0.6,482168.0,94691.0,,,3.81,37246.0,,,311542.0,85.57,1.38,,,83.31,70.32,2348365.0,17443655.22,,17.22,83.25,20.39,0.1412,24.4,1.4185
2014-11-20,23859660.0,176489905.02,10.42,4.69,7.95,179.61,2.0,169612529.48,12053663.0,22929908.0,89160945.21,,,866654.0,5.32,,149970.0,,4.91,562621.0,683176.0,,,5.32,866654.0,1.11,149970.0,494800.0,89.37,3.45,,,85.68,72.39,2015132.0,14905931.4,,14.95,85.67,21.04,0.1494,25.6,1.4329
2014-11-21,23556772.0,180916008.96,10.29,4.74,7.85,180.17,2.0,173597982.72,11870366.0,22603904.0,91164410.88,,,201920.0,2.09,,,,2.9,270670.0,385217.0,,,2.09,201920.0,,,596675.0,88.37,3.94,,,86.91,70.87,1787740.0,13729843.2,,13.44,86.8,21.19,0.1442,24.01,1.4063
2014-11-24,23660812.0,180650299.62,10.34,5.04,7.88,183.39,2.0,171947407.44,11648998.0,22520944.0,88940099.73,,,66486.0,3.25,,,,3.24,325408.0,474854.0,,,3.25,66486.0,,187000.0,408368.0,89.16,1.89,,,84.9,69.43,2072371.0,15822552.59,,15.88,84.88,20.9,0.1406,23.46,1.4103
2014-11-25,23269952.0,177573003.71,10.16,5.11,7.75,180.97,2.0,168302346.0,10570744.0,22055084.0,80665347.46,,,671217.0,6.0,,,,14.17,684705.0,1859137.0,,,6.0,671217.0,,109666.0,1150564.0,80.6,9.17,,,89.05,63.63,1299565.0,9916980.52,,9.91,89.05,21.5,0.1331,22.28,1.4007
2014-11-26,22273028.0,170010022.72,9.73,4.94,7.42,172.99,2.0,160130264.44,10149659.0,20978680.0,77472347.15,,,14507.0,0.12,,,,5.18,20591.0,678681.0,,,0.12,14507.0,,243089.0,1096995.0,77.39,8.69,,,86.66,60.34,1562935.0,11929882.86,,11.93,86.64,19.53,0.1323,23.38,1.3242
2014-11-27,21988456.0,175226005.86,9.61,5.23,7.32,172.47,2.0,164831656.65,10097384.0,20684108.0,80466053.1,,,58031.0,1.55,,,,3.83,200000.0,504317.0,,,1.55,58031.0,,394011.0,494571.0,77.48,3.4,,,81.3,59.11,2322191.0,18505540.08,,17.91,81.23,19.64,0.1353,23.55,1.2873
2014-11-28,21657680.0,183570495.68,9.46,5.51,7.21,175.53,2.0,171958816.43,10028985.0,20287732.0,85005676.86,,,71600.0,3.9,,,,1.4,293624.0,312184.0,,,3.9,71600.0,,172185.0,690000.0,80.36,4.21,,,78.84,57.07,2691336.0,22811763.94,,21.86,78.61,20.51,0.1365,22.79,1.2325
2014-12-01,21041548.0,175465468.77,9.19,5.11,7.01,178.86,2.0,163958082.4,9959335.0,19661600.0,83050894.57,,23391.0,379554.0,6.22,0.2,,,3.82,243563.0,653225.0,,23391.0,6.22,379554.0,,204021.0,869697.0,84.25,6.06,0.19,,77.09,56.39,2959510.0,24679353.89,23391.0,24.98,77.13,21.71,0.1366,23.2,1.1913
2014-12-02,20696466.0,171987632.46,9.04,5.13,6.89,174.2,2.0,163237634.58,9611322.0,19643518.0,79870085.82,,,452362.0,7.49,,,,11.0,935047.0,1254022.0,,,7.49,452362.0,,453647.0,953128.0,80.3,8.71,,,74.52,51.95,3285890.0,27305745.9,,27.38,74.57,21.65,0.1386,23.87,1.1187
2014-12-03,22104004.0,185452593.56,9.66,5.65,7.36,187.61,2.0,176599901.84,9873628.0,21048856.0,82839738.92,,,567070.0,16.85,,,,3.52,2012688.0,419741.0,,,16.85,567070.0,,114977.0,607350.0,82.36,4.97,,,77.93,54.19,2795997.0,23458414.83,,23.3,77.95,22.54,0.1394,23.01,1.2131
2014-12-04,20823776.0,177481042.85,9.1,5.41,6.94,177.4,2.0,170250572.84,10009562.0,19975428.0,85311496.93,,,188710.0,1.7,,50800.0,,13.24,180000.0,1607962.0,,,1.7,188710.0,0.43,1555186.0,1304228.0,83.92,10.81,,,72.16,54.32,3861746.0,32913661.16,,32.5,72.08,23.12,0.1492,25.33,1.1301
2014-12-05,19991704.0,176686679.95,8.73,5.2,6.66,174.56,2.0,169012538.5,8586149.0,19123392.0,75884384.86,,,84271.0,4.2,,,,14.21,433000.0,1737376.0,,,4.2,84271.0,,229692.0,1285035.0,73.8,9.65,,,65.15,46.73,4593521.0,40597538.6,,39.41,65.19,23.23,0.1574,26.38,1.088
2014-12-08,21341904.0,185098333.39,9.32,5.57,7.11,191.0,2.0,178260991.19,8294270.0,20553556.0,71936203.71,,,11487.0,7.14,,1000000.0,,6.15,733163.0,736324.0,,,7.14,11487.0,9.3,432958.0,303000.0,72.84,2.56,,,77.15,55.05,2456798.0,21307809.05,,21.49,77.22,21.85,0.147,24.8,1.4165
2014-12-09,20911752.0,170911749.1,9.13,5.63,6.97,182.73,2.0,165922704.71,7984929.0,20301322.0,65260824.72,,6664.0,400000.0,0.55,0.06,2600.0,,6.75,203166.0,746505.0,,6664.0,0.55,400000.0,0.02,30500.0,458000.0,68.43,5.02,,,71.98,51.01,3108391.0,25404879.64,,26.5,72.08,22.59,0.1447,23.09,1.336
2014-12-10,20215168.0,166310187.14,8.83,5.34,6.73,169.1,2.0,161264173.14,8121035.0,19601820.0,66811754.95,,,278790.0,0.22,,,,3.4,276487.0,346375.0,,,0.22,278790.0,,203691.0,975988.0,66.34,12.48,,,74.03,52.25,2848788.0,23436978.88,,23.33,73.98,22.69,0.152,25.1,1.3006
2014-12-11,21188696.0,172412419.35,9.26,5.62,7.06,176.98,2.0,166925249.68,9087526.0,20514348.0,73945199.06,,,810272.0,13.89,,100.0,,3.78,1679866.0,467022.0,,,13.89,810272.0,0.0,623241.0,767439.0,74.66,6.64,,,85.66,50.22,1521678.0,12381893.89,,12.45,85.71,24.25,0.1615,24.42,1.171
2014-12-12,20812410.0,168913519.56,9.09,5.59,6.93,171.93,2.0,163973651.23,9239295.0,20203752.0,74986118.22,,,453652.0,2.43,,,,3.2,371845.0,372895.0,,,2.43,453652.0,,71012.0,682441.0,74.91,6.62,,,89.31,51.09,1105575.0,8972846.7,,8.95,89.33,24.05,0.1706,26.56,1.151
2014-12-15,21137464.0,167070515.46,9.23,5.73,7.04,174.24,2.0,161730984.06,9705667.0,20461916.0,76713591.97,,,419098.0,3.26,,130000.0,,0.27,384155.0,26642.0,,,3.26,419098.0,1.11,73916.0,255991.0,78.51,2.0,,,92.84,53.88,748164.0,5913488.26,,6.01,92.89,22.53,0.1676,27.39,1.1734
2014-12-16,22176928.0,180875024.77,9.69,6.06,7.39,179.45,2.0,176406254.5,11638847.0,21629016.0,94926436.13,,,476047.0,8.45,,,,1.79,1378000.0,202127.0,,,8.45,476047.0,,1659260.0,210900.0,92.03,2.5,,,77.74,63.77,3333594.0,27188792.66,,26.5,77.65,22.66,0.1817,30.53,1.2152
2014-12-17,22772508.0,181223618.66,9.95,6.27,7.59,189.91,2.0,172199453.57,11227813.0,21638534.0,89350935.85,,,615420.0,4.95,,,,4.71,466000.0,620100.0,,,4.95,615420.0,,50132.0,456482.0,91.23,0.15,3.58,,77.46,60.45,3267248.0,26000759.58,456486.0,26.57,77.44,24.32,0.1757,27.94,1.2261
2014-12-18,22177164.0,184136992.69,9.69,6.1,7.39,181.92,2.0,174804653.18,11578864.0,21053192.0,96139307.79,,,69098.0,,,,,0.23,,25300.0,,,,69098.0,,307253.0,585343.0,93.04,7.21,,,77.99,61.05,3267248.0,27127960.14,,26.14,78.07,22.76,0.1728,28.42,1.1694
2014-12-19,23266360.0,177568859.52,10.16,6.44,7.75,196.83,2.0,169054722.43,13267267.0,22150776.0,101255781.74,,,3026458.0,11.71,,60000.0,,10.76,1130026.0,1376189.0,,,11.71,3026458.0,0.51,38134.0,92441.0,109.37,0.0,,,95.39,71.83,640751.0,4890211.63,,5.1,95.55,26.59,0.1796,26.95,1.2597
2014-12-22,24497536.0,181796214.66,10.7,6.46,8.16,190.86,2.0,173526934.99,13420717.0,23383228.0,99595140.86,,,283644.0,8.06,,,,5.07,1540000.0,321887.0,,,8.06,283644.0,,191693.0,307549.0,102.17,6.65,,,94.83,73.16,731527.0,5428661.87,,5.55,94.85,24.3,0.1671,25.33,1.3353
2014-12-23,26254330.0,199532908.0,11.47,6.82,8.75,201.64,2.0,189956497.6,14383237.0,24994276.0,109312601.2,,,773930.0,11.08,,,,0.47,1649375.0,50004.0,,,11.08,773930.0,,238594.0,38326.0,107.24,0.42,,,97.05,78.56,436510.0,3317476.0,,3.24,97.06,22.58,0.1566,23.49,1.434
2014-12-24,26643818.0,202892674.07,11.64,6.86,8.87,206.85,2.0,194597578.42,15262725.0,25554508.0,116225650.88,,,91779.0,6.7,,5745.0,,4.01,744488.0,642291.0,,,6.7,91779.0,0.05,1430000.0,190000.0,115.67,0.97,,,93.79,80.3,1011096.0,7699496.04,,7.67,93.78,23.29,0.1596,23.89,1.4017
2014-12-25,26643818.0,202892674.07,11.64,7.03,8.87,207.08,2.0,194597578.42,15262725.0,25554508.0,116225650.88,,,,,,,,,,,,,,,,,,115.71,,,,93.79,80.34,1011096.0,7699496.04,,7.68,93.78,23.27,0.1593,23.86,1.4025
2014-12-26,26693818.0,203273424.07,11.66,7.04,8.89,208.05,2.0,194978328.42,15262725.0,25604508.0,116225650.88,,,,0.52,,,,,50000.0,,,,0.52,,,,,116.13,,,,93.79,80.5,1011096.0,7699496.04,,7.7,93.78,23.2,0.1587,23.81,1.4079
2014-12-29,26529068.0,200825044.76,11.59,7.0,8.84,206.42,2.0,192578968.06,15297864.0,25439758.0,115804830.48,,,130000.0,3.96,,,,0.97,514400.0,126861.0,,,3.96,130000.0,,32000.0,679151.0,116.28,5.27,,,93.95,80.56,984887.0,7455594.59,,7.5,93.94,21.39,0.1517,23.51,1.3971
2014-12-30,27142220.0,211193613.82,11.86,7.2,9.04,211.24,2.0,202258924.95,15143807.0,25993950.0,117833962.27,,,300816.0,6.24,,,,4.62,868592.0,601339.0,,,6.24,300816.0,,146466.0,314400.0,115.08,2.48,,,93.31,79.96,1085602.0,8447069.16,,8.22,93.33,20.86,0.1515,23.87,1.433
2014-12-31,26575466.0,211647011.22,11.61,7.09,8.85,211.83,2.0,203059668.94,14087492.0,25497196.0,112192786.29,,,96714.0,2.14,,,,8.71,212738.0,1234388.0,,,2.14,96714.0,,81359.0,709491.0,109.6,4.49,,,90.41,77.42,1494990.0,11906100.36,,11.57,90.45,21.42,0.1535,23.22,1.4605
2015-01-01,26575466.0,211647011.22,11.61,7.23,8.85,213.37,2.0,203059668.94,14087492.0,25497196.0,112192786.29,,,,,,,,,,,,,,,,,,110.85,,,,90.41,77.39,1494990.0,11906100.36,,11.72,90.44,21.44,0.1536,23.23,1.4599
2015-01-02,26627982.0,215180722.54,11.63,7.24,8.87,217.04,2.0,207518237.53,14534314.0,25679772.0,117451791.43,,450986.0,577618.0,6.6,3.62,,,0.08,640576.0,14142.0,,450986.0,6.6,577618.0,,11590.0,458000.0,115.77,3.83,4.61,,92.67,80.29,1149310.0,9287574.11,579230.0,9.01,92.78,21.48,0.1597,23.93,1.471
2015-01-05,27065682.0,223318942.18,11.82,7.35,9.02,224.36,2.0,215495261.47,14135264.0,26117472.0,116630063.26,,,80261.0,5.25,,,,6.4,527700.0,816103.0,,,5.25,80261.0,,336792.0,90000.0,114.75,0.72,,,91.0,77.33,1398238.0,11536861.74,,11.25,91.07,21.13,0.1558,23.47,1.4808
2015-01-06,26454142.0,210495607.89,11.56,7.06,8.81,221.24,2.0,202950700.92,14646480.0,25505932.0,116542041.36,,690750.0,52516.0,1.52,5.72,25000.0,,1.97,43600.0,247650.0,,690750.0,1.52,52516.0,0.2,15600.0,680140.0,120.33,5.08,,,92.9,77.7,1119180.0,8905315.26,,9.32,92.81,21.8,0.1613,24.23,1.4034
2015-01-07,26856154.0,207544358.11,11.73,7.12,8.95,217.36,2.0,194798861.38,14724628.0,25206892.0,113791925.18,,,225216.0,1.37,,,,1.43,360958.0,157372.0,,,1.37,225216.0,,10304.0,660000.0,117.2,6.91,,,93.29,79.09,1058835.0,8182676.88,,8.46,93.27,21.33,0.1554,24.04,1.4425
2015-01-08,26276104.0,196597810.13,11.48,6.91,8.75,206.83,2.0,184555426.38,15350478.0,24666590.0,114852276.4,,,187440.0,2.72,,,,1.69,332000.0,200385.0,,,2.72,187440.0,,638795.0,872301.0,118.01,10.83,,,98.16,84.22,287838.0,2153603.92,,2.38,98.02,20.19,0.15,23.2,1.4417
2015-01-09,26999348.0,200362161.51,11.79,6.9,8.99,206.1,2.0,193249043.96,14837196.0,26040836.0,110106831.52,,,37000.0,10.94,,,,5.07,1698000.0,636282.0,,,10.94,37000.0,,86000.0,323755.0,110.48,4.96,,,94.07,80.7,934643.0,6935985.7,,6.99,94.05,20.34,0.1447,22.47,1.4685
2015-01-12,27127654.0,206604212.86,11.85,7.0,9.04,207.55,2.0,199281596.42,15247831.0,26166176.0,116127480.9,,,195911.0,1.47,,,,1.65,217800.0,214389.0,,,1.47,195911.0,,429113.0,92458.0,113.37,1.02,,,94.19,80.77,940001.0,7159047.62,,6.98,94.2,20.69,0.1439,21.82,1.437
2015-01-13,30186054.0,236145500.44,13.19,7.63,10.05,236.49,3.0,227708567.05,16273453.0,29107576.0,127307222.82,,,1076390.0,25.89,,100000.0,,3.43,2841400.0,469313.0,,,25.89,1076390.0,0.76,418545.0,,124.35,,,,96.23,88.74,636901.0,4982476.52,,4.96,96.17,19.88,0.1457,24.03,1.6461
2015-01-14,29852194.0,223383967.7,13.04,7.63,9.94,236.24,3.0,215912356.83,16564994.0,28853716.0,123955850.1,,,41400.0,0.5,,252900.0,,0.7,74400.0,90859.0,,,0.5,41400.0,2.02,341000.0,581160.0,128.31,3.86,,,95.19,87.47,836902.0,6262537.67,,6.31,95.31,20.4,0.1487,24.45,1.5764
2015-01-15,30215194.0,231992259.53,13.2,8.26,10.06,234.29,3.0,224157029.45,15948812.0,29194716.0,122454978.54,,,147784.0,8.44,,,,7.49,1541000.0,811182.0,,,8.44,147784.0,,47216.0,1200000.0,120.21,11.01,,,90.6,83.54,1654768.0,12705308.7,,12.52,90.57,19.98,0.1343,20.52,1.5827
2015-01-16,29964864.0,222878658.43,13.09,8.26,9.98,234.1,3.0,215071941.9,16301139.0,28915292.0,121247871.88,,,391272.0,0.19,,,,0.41,11576.0,59233.0,,,0.19,391272.0,,20288.0,291000.0,124.65,1.53,,,92.3,85.56,1359917.0,10115062.65,,10.27,92.39,20.19,0.1341,20.23,1.5728
2015-01-19,29982864.0,223072508.16,13.1,8.13,9.99,230.85,3.0,214757772.48,16368640.0,28865292.0,121782681.6,,,95787.0,,,,,0.45,,32499.0,,,,95787.0,,4213.0,50000.0,121.22,0.98,,,92.64,85.01,1300924.0,9678874.56,,9.68,92.61,20.11,0.1333,20.2,1.5572
2015-01-20,31155932.0,242922801.8,13.61,8.47,10.38,239.92,3.0,231739408.76,17187488.0,29721612.0,134010843.94,,,713576.0,9.36,,50000.0,,0.73,1253000.0,98162.0,,,9.36,713576.0,0.37,203434.0,446680.0,128.85,4.5,,,94.47,87.44,1006194.0,7845294.62,,7.74,94.34,19.5,0.1287,19.68,1.585
2015-01-21,31782332.0,247616148.61,13.88,8.53,10.59,252.04,3.0,237571056.49,17387308.0,30493012.0,135464516.63,,,322501.0,12.35,,,,0.93,772400.0,162200.0,,,12.35,322501.0,,39519.0,1000.0,135.15,0.0,,,94.2,88.01,1071292.0,8346435.97,,8.35,94.18,19.33,0.1301,19.8,1.6088
2015-01-22,32000300.0,251682359.5,13.98,8.76,10.66,257.77,3.0,241545680.09,17182212.0,30711466.0,135138097.38,,,60458.0,6.19,,,,2.1,673900.0,278997.0,,,6.19,60458.0,,13442.0,455447.0,134.88,3.23,,,93.01,86.08,1291258.0,10155744.17,,10.12,93.02,19.22,0.1298,19.59,1.6032
2015-01-23,31554684.0,243255058.96,13.78,8.48,10.51,254.78,3.0,233315691.08,17064588.0,30265364.0,131550908.89,,,575876.0,3.99,,,,5.32,394000.0,693985.0,,,3.99,575876.0,,486.0,840102.0,134.63,7.21,,,95.4,85.18,823056.0,6344938.7,,6.4,95.47,18.61,0.1289,20.47,1.5751
2015-01-26,32053056.0,260783663.62,14.0,8.74,10.68,255.06,3.0,250293756.1,17969212.0,30763736.0,146197508.83,,,1096801.0,6.0,,,,1.85,1184623.0,226377.0,,,6.0,1096801.0,,34199.0,686250.0,139.69,4.44,,,95.61,86.44,825082.0,6712867.15,,6.65,95.45,18.18,0.1306,20.77,1.5419
2015-01-27,31439616.0,251045333.76,13.73,8.54,10.47,258.64,3.0,240750113.56,17896576.0,30150296.0,142904159.36,,,132162.0,3.38,,,,1.44,320400.0,204796.0,,,3.38,132162.0,,,933842.0,144.39,0.43,,,94.17,85.57,1107348.0,8842173.78,,8.91,94.19,18.41,0.1319,21.41,1.5032
2015-01-28,31232752.0,245020939.44,13.64,8.46,10.4,255.78,3.0,234906224.04,17568896.0,29943432.0,137827989.12,,,48400.0,0.21,,,,3.17,53900.0,376080.0,,,0.21,48400.0,,,260762.0,140.14,2.53,,,92.03,83.87,1521378.0,11935210.41,,12.03,92.09,18.57,0.1317,21.46,1.4909
2015-01-29,30455476.0,240659171.35,13.3,8.29,10.14,244.83,3.0,230470964.71,17600274.0,29166156.0,139077365.15,,,45902.0,0.96,,,,0.23,376346.0,24525.0,,,0.96,45902.0,,10000.0,1153623.0,138.11,10.11,,,92.45,83.26,1437290.0,11357465.58,,11.32,92.42,18.94,0.1339,22.52,1.4407
2015-01-30,30966782.0,242996338.35,13.53,8.5,10.31,250.42,3.0,232879044.31,17352880.0,29677462.0,136168049.36,,,353701.0,10.17,,,,6.79,1097000.0,905394.0,,,10.17,353701.0,,304299.0,585694.0,136.98,4.5,,,89.4,81.8,2058528.0,16153269.22,,16.22,89.41,19.82,0.1371,22.6,1.4597
2015-02-02,31089852.0,236282875.2,13.58,8.7,10.36,247.99,3.0,227380828.0,17561856.0,29918530.0,133470105.6,,,391302.0,3.9,,,,2.08,573891.0,230830.0,,,3.9,391302.0,,48503.0,332823.0,136.6,3.34,,,92.1,84.39,1507320.0,11455632.0,,11.72,92.1,19.57,0.1373,23.05,1.494
2015-02-03,30922004.0,233461130.2,13.51,8.59,10.3,239.81,3.0,224617664.2,17487392.0,29750684.0,132029809.6,,,61254.0,,,26000.0,,1.15,,119918.0,,,,61254.0,0.2,,193847.0,132.0,6.05,0.12,,92.89,84.33,1337736.0,10099906.8,15800.0,10.16,92.86,19.59,0.1358,22.67,1.4911
2015-02-04,31094020.0,235475013.46,13.58,8.69,10.36,241.88,3.0,228050156.49,16787470.0,30113582.0,127131510.31,,15800.0,155713.0,6.34,0.12,,,6.83,784333.0,871434.0,,15800.0,6.34,155713.0,,,421434.0,127.12,3.23,,,91.61,82.61,1537902.0,11646531.85,,11.61,91.63,21.14,0.1356,21.75,1.53
2015-02-05,29780392.0,225080202.74,13.01,8.82,9.92,230.25,3.0,220508761.55,16556841.0,29175544.0,125136604.28,,,31814.0,0.46,,,,4.42,65400.0,590851.0,,,0.46,31814.0,,328408.0,1003439.0,124.92,8.5,,,90.73,80.9,1692511.0,12791998.14,,12.82,90.69,19.69,0.1345,22.15,1.4551
2015-02-06,29151040.0,215455336.64,12.73,8.77,9.71,226.71,2.0,214620537.97,15799326.0,29038092.0,116772818.47,,,137425.0,3.64,,,,7.69,480000.0,988391.0,,,3.64,137425.0,,93451.0,617450.0,119.38,3.67,,,88.56,80.29,2040820.0,15083700.62,,15.43,88.55,17.78,0.1294,22.52,1.4815
2015-02-09,28703072.0,207465804.42,12.54,8.61,9.56,218.5,2.0,206649416.27,15296357.0,28590124.0,110562068.4,,,271132.0,0.0,,,,5.94,160000.0,774101.0,,,0.0,271132.0,,,607969.0,112.71,5.58,,,86.46,79.0,2395225.0,17312686.3,,17.65,86.46,18.42,0.131,22.96,1.4824
2015-02-10,29097272.0,211682653.8,12.71,8.54,9.69,216.72,2.0,210860957.1,15931726.0,28984324.0,115903306.65,,15004.0,620225.0,3.53,0.11,,,0.0,615000.0,247.0,,15004.0,3.53,620225.0,,387.0,220800.0,115.09,1.59,,,93.31,84.62,1142748.0,8313491.7,,8.28,93.29,17.69,0.1334,23.9,1.5454
