,ALCAT FP Equity_DX_SI_QTY,ALCAT FP Equity_DX_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAT FP Equity_DX_SI_MV,ALCAT FP Equity_DX_DSS,ALCAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY,ALCAT FP Equity_DX_BROKER_SI_QTY,ALCAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAT FP Equity_DX_BROKER_SI_MV_INC_x,ALCAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAT FP Equity_DX_BROKER_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_NEW,ALCAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAT FP Equity_DX_BROKER_SI_QTY_INC,ALCAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAT FP Equity_DX_BROKER_SI_MV_INC_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAT FP Equity_DX_BROKER_SI_MV_ADD,ALCAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV,ALCAT FP Equity_DX_BROKER_SI_MV_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAT FP Equity_DX_BROKER_SI_MV_RMV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAT FP Equity_DX_BROKER_SI_CON_RATIO,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-11,79243.0,471495.85,0.4,1.65,0.26,0.47,0.0,471495.85,74443.0,79243.0,442935.85,,,,,,,,,,,,,,,,,,0.45,,,,100.0,11.02,0.0,0.0,,0.0,100.0,6.33,0.8814,93.67,0.1173
2023-12-12,89225.0,523750.75,0.45,1.74,0.29,0.53,0.0,523750.75,86057.0,89225.0,505154.59,,,11614.0,0.06,,,,,11182.0,,,,0.06,11614.0,,,1200.0,0.51,0.01,,,100.0,12.73,0.0,0.0,,0.0,100.0,4.24,0.9188,95.76,0.132
2023-12-13,89657.0,519114.03,0.45,1.73,0.29,0.52,0.0,519114.03,86057.0,89657.0,498270.03,,,,0.0,,,,,432.0,,,,0.0,,,,,0.5,,,,100.0,12.81,0.0,0.0,,0.0,100.0,4.29,0.9179,95.71,0.1335
2023-12-14,101510.0,598909.0,0.51,1.86,0.33,0.6,0.0,598909.0,97910.0,101510.0,577669.0,,,11853.0,0.08,,,,,11853.0,,,,0.08,11853.0,,,,0.56,,,,100.0,14.59,0.0,0.0,,0.0,100.0,3.74,0.9281,96.26,0.1513
2023-12-15,101350.0,604046.0,0.51,1.93,0.33,0.61,0.0,604046.0,97910.0,101350.0,583543.6,,,,,,,,,,,,,,,,,160.0,0.58,0.0,,,100.0,14.59,0.0,0.0,,0.0,100.0,3.51,0.9323,96.49,0.151
2023-12-18,100250.0,598492.5,0.5,1.88,0.33,0.6,0.0,598492.5,97910.0,100250.0,584522.7,,,,,,,,,,,,,,,,,1100.0,0.58,0.01,,,100.0,14.57,0.0,0.0,,0.0,100.0,2.36,0.9539,97.64,0.1492
2023-12-19,111794.0,652876.96,0.56,2.04,0.36,0.66,0.0,652876.96,109454.0,111794.0,639211.36,,,13293.0,0.06,,,,0.01,11544.0,1749.0,,,0.06,13293.0,,,,0.65,,,,100.0,16.4,0.0,0.0,,0.0,100.0,2.16,0.9578,97.84,0.1675
2023-12-20,111794.0,632754.04,0.56,1.94,0.36,0.64,0.0,632754.04,109454.0,111794.0,619509.64,,,147.0,,,,,0.0,,147.0,,,,147.0,,,,0.64,,,,100.0,16.9,0.0,0.0,,0.0,100.0,2.21,0.9567,97.79,0.1726
2023-12-21,123061.0,696525.26,0.62,2.08,0.4,0.7,0.0,606163.36,109454.0,107096.0,619509.64,,,,,,,,,,,,,,,,,4698.0,0.62,0.03,,,100.0,17.0,0.0,0.0,,0.0,100.0,2.03,0.9602,97.97,0.1911
2023-12-22,107056.0,607007.52,0.54,1.79,0.35,0.61,0.0,607007.52,104756.0,107056.0,593966.52,,,,,,,,0.03,,4698.0,,,,,,,40.0,0.59,0.0,,,100.0,16.23,0.0,0.0,,0.0,100.0,2.28,0.9554,97.72,0.1659
2023-12-25,107056.0,607007.52,0.54,1.76,0.35,0.61,0.0,607007.52,104756.0,107056.0,593966.52,,,,,,,,,,,,,,,,,,0.59,,,,100.0,16.24,0.0,0.0,,0.0,100.0,2.29,0.9553,97.71,0.166
2023-12-26,107056.0,607007.52,0.54,1.76,0.35,0.61,0.0,607007.52,104756.0,107056.0,593966.52,,,,,,,,,,,,,,,,,,0.59,,,,100.0,16.21,0.0,0.0,,0.0,100.0,2.29,0.9553,97.71,0.1657
2023-12-27,107056.0,608078.08,0.54,1.76,0.35,0.61,0.0,608078.08,104756.0,107056.0,595014.08,,,,,,,,,,,,,,,,,,0.59,,,,100.0,16.22,0.0,0.0,,0.0,100.0,2.28,0.9554,97.72,0.1658
2023-12-28,123021.0,706140.54,0.62,1.98,0.4,0.71,0.0,596799.28,104756.0,103972.0,601299.44,,,,,,,,,,,,,,,,,3084.0,0.6,0.01,,,100.0,16.29,0.0,0.0,,0.0,100.0,1.96,0.9615,98.04,0.1914
2023-12-29,103972.0,594719.84,0.52,1.69,0.34,0.6,0.0,594719.84,101672.0,103972.0,581563.84,,,,,,,,0.02,,3084.0,,,,,,,,0.58,,,,100.0,15.8,0.0,0.0,,0.0,100.0,2.33,0.9546,97.67,0.1616
2024-01-01,103972.0,594719.84,0.52,1.66,0.34,0.6,0.0,594719.84,101672.0,103972.0,581563.84,,,,,,,,,,,,,,,,,,0.58,,,,100.0,15.8,0.0,0.0,,0.0,100.0,2.33,0.9545,97.67,0.1616
2024-01-02,103972.0,611355.36,0.52,1.66,0.34,0.61,0.0,611355.36,101672.0,103972.0,597831.36,,,,,,,,,,,,,,,,,,0.59,,,,100.0,16.09,0.0,0.0,,0.0,100.0,2.28,0.9555,97.72,0.1645
2024-01-03,119937.0,668049.09,0.6,1.87,0.39,0.68,0.0,579124.04,101672.0,103972.0,566313.04,,,,,,,,,,,,,,,,,,0.59,,,,100.0,15.82,0.0,0.0,,0.0,100.0,2.05,0.9598,97.95,0.1867
2024-01-04,103772.0,572821.44,0.52,1.58,0.34,0.58,0.0,572821.44,101672.0,103772.0,561229.44,,,,,,,,,,,,,,,,,200.0,0.56,0.0,,,100.0,15.82,0.0,0.0,,0.0,100.0,2.2,0.9569,97.8,0.1615
2024-01-05,119737.0,622632.4,0.6,1.82,0.39,0.63,0.0,539614.4,101672.0,103772.0,528694.4,,,,,,,,,,,,,,,,,,0.56,,,,100.0,15.82,0.0,0.0,,0.0,100.0,2.0,0.9607,98.0,0.1864
2024-01-08,103772.0,526124.04,0.52,1.49,0.34,0.53,0.0,526124.04,101672.0,103772.0,515477.04,,,,,,,,,,,,,,,,,,0.53,,,,100.0,15.77,0.0,0.0,,0.0,100.0,2.38,0.9535,97.62,0.1609
2024-01-09,103772.0,514709.12,0.52,1.41,0.34,0.52,0.0,514709.12,101672.0,103772.0,504293.12,,,,,,,,,,,,,,,,,,0.51,,,,100.0,15.7,0.0,0.0,,0.0,100.0,2.44,0.9524,97.56,0.1603
2024-01-10,112372.0,562983.72,0.56,1.47,0.37,0.57,0.0,562983.72,110272.0,112372.0,552462.72,,,8600.0,,,8600.0,,,,,,,,8600.0,0.05,,,0.55,,,,100.0,16.82,0.0,0.0,,0.0,100.0,8.11,0.8108,89.65,0.1714
2024-01-11,117541.0,584766.48,0.59,1.52,0.38,0.59,0.0,584766.48,112924.0,117541.0,561796.9,,,,0.02,,,,,5169.0,,,,0.02,,,2652.0,,0.56,,,,100.0,17.65,0.0,0.0,,0.0,100.0,9.9,0.7512,86.0,0.1837
2024-01-12,125959.0,639871.72,0.63,1.59,0.41,0.64,0.0,639871.72,121342.0,125959.0,616417.36,,,8418.0,0.04,,,,,8418.0,,,,0.04,8418.0,,,,0.61,,,,100.0,19.14,0.0,0.0,,0.0,100.0,15.92,0.6719,80.32,0.1987
2024-01-15,125959.0,654986.8,0.63,1.54,0.41,0.64,0.0,654986.8,121342.0,125959.0,630978.4,,,,,,,,,,,,,,,,,,0.62,,,,100.0,19.15,0.0,0.0,,0.0,100.0,15.92,0.6718,80.32,0.1988
2024-01-16,125190.0,681033.6,0.63,1.49,0.41,0.67,0.0,681033.6,120790.0,125190.0,657097.6,,,,,,,,0.0,,552.0,,,,,,,769.0,0.64,0.0,,,100.0,19.13,0.0,0.0,,0.0,100.0,14.92,0.6918,81.76,0.1983
2024-01-17,118667.0,617068.4,0.6,1.33,0.39,0.62,0.0,617068.4,114267.0,118667.0,594188.4,,,,,,,,0.03,,6523.0,,,,,,,6523.0,0.62,0.03,,,100.0,18.03,0.0,0.0,,0.0,100.0,11.0,0.743,85.42,0.1872
2024-01-18,129244.0,700502.48,0.65,1.42,0.42,0.69,0.0,700502.48,124844.0,129244.0,676654.48,,,5525.0,0.04,,2700.0,,,7877.0,,,,0.04,5525.0,0.01,5052.0,,0.65,,,,100.0,19.86,0.0,0.0,,0.0,100.0,17.55,0.6544,78.9,0.2056
2024-01-19,170326.0,907837.58,0.85,1.83,0.55,0.91,0.0,886277.73,161423.0,166281.0,860384.59,,,24307.0,0.12,,15000.0,,,22037.0,,,,0.12,24307.0,0.08,12272.0,,0.87,,,,100.0,25.11,0.0,0.0,,0.0,100.0,14.41,0.4125,60.34,0.265
2024-01-22,180908.0,1013084.8,0.91,1.93,0.59,0.99,0.0,1002332.8,174130.0,178988.0,975128.0,,,966.0,0.09,,,,0.03,15875.0,5293.0,,,0.09,966.0,,17034.0,3168.0,0.93,0.01,,,100.0,28.33,0.0,0.0,,0.0,100.0,19.85,0.3909,57.57,0.2943
2024-01-23,219230.0,1249611.0,1.1,2.51,0.71,1.23,0.0,1177015.8,212910.0,206494.0,1213587.0,,,33515.0,0.19,,,,0.01,32442.0,4936.0,,,0.19,33515.0,,10201.0,4936.0,1.2,0.02,,,100.0,33.07,0.0,0.0,,0.0,100.0,31.4,0.3323,46.99,0.3405
2024-01-24,255903.0,1481678.37,1.28,2.96,0.83,1.46,0.0,1148851.8,189683.0,198420.0,1098264.57,,,11295.0,0.09,,,,0.19,15650.0,34522.0,,,0.09,11295.0,,,23724.0,1.09,0.13,,,100.0,29.54,0.0,0.0,,0.0,100.0,30.84,0.2811,40.1,0.3986
2024-01-25,259640.0,1474755.2,1.3,3.09,0.85,1.49,0.0,1148251.76,193420.0,202157.0,1098625.6,,,3737.0,0.02,,,,,3737.0,,,,0.02,3737.0,,,,1.12,,,,100.0,30.28,0.0,0.0,,0.0,100.0,30.8,0.2706,38.7,0.4064
2024-01-26,267064.0,1538288.64,1.34,3.29,0.87,1.52,0.0,1192786.56,200844.0,207081.0,1156861.44,,,4924.0,0.03,,,,0.04,4924.0,7500.0,,,0.03,4924.0,,10000.0,,1.14,,,,100.0,31.88,0.0,0.0,,0.0,100.0,29.56,0.2618,38.37,0.4239
2024-01-29,265374.0,1539169.2,1.33,3.29,0.86,1.52,0.0,1214636.0,199252.0,209420.0,1155661.6,,,7332.0,0.01,,,,0.05,2339.0,8924.0,,,0.01,7332.0,,,,1.15,,,,100.0,31.83,0.0,0.0,,0.0,100.0,29.88,0.2626,38.36,0.4239
2024-01-30,262558.0,1504457.34,1.32,3.36,0.86,1.5,0.0,1185663.06,191636.0,206922.0,1098074.28,,,,0.03,,,,0.04,5000.0,7616.0,,,0.03,,,,7498.0,1.11,0.04,,,100.0,30.62,0.0,0.0,,0.0,100.0,27.47,0.2535,38.55,0.4196
2024-01-31,242023.0,1396472.71,1.22,3.16,0.79,1.38,0.0,1109097.86,187764.0,192218.0,1083398.28,,,1959.0,0.01,,,,0.03,1849.0,5831.0,,,0.01,1959.0,,,16553.0,1.08,0.1,,,100.0,30.03,0.0,0.0,,0.0,100.0,29.53,0.2895,42.31,0.387
2024-02-01,258621.0,1471553.49,1.3,3.4,0.84,1.48,0.0,1188163.04,201699.0,208816.0,1147667.31,,,13575.0,0.02,,12839.0,,0.03,3759.0,4829.0,,,0.02,13575.0,0.08,5189.0,,1.16,,,,100.0,32.46,0.0,0.0,,0.0,100.0,33.13,0.2836,38.89,0.4162
2024-02-02,254114.0,1450990.94,1.28,3.39,0.83,1.45,0.0,1166604.39,196997.0,204309.0,1124852.87,,,,0.01,,,,0.03,1545.0,4702.0,,,0.01,,,,6052.0,1.12,0.04,,,100.0,31.7,0.0,0.0,,0.0,100.0,31.44,0.2835,40.05,0.409
2024-02-05,264633.0,1534871.4,1.33,3.6,0.86,1.53,0.0,1246002.4,210516.0,214828.0,1220992.8,,,5463.0,0.07,,,,0.01,10519.0,1161.0,,,0.07,5463.0,,9217.0,,1.21,,,,100.0,36.5,0.0,0.0,,0.0,100.0,32.4,0.2777,38.61,0.4589
2024-02-06,261050.0,1521921.5,1.31,3.6,0.85,1.52,0.0,1231558.35,214933.0,211245.0,1253059.39,,,,0.01,,,,0.02,819.0,4402.0,,,0.01,,,8819.0,4402.0,1.25,0.03,,,100.0,37.42,0.0,0.0,,0.0,100.0,33.05,0.2853,39.02,0.4544
2024-02-07,263713.0,1526898.27,1.32,3.64,0.86,1.53,0.0,1267182.03,203491.0,218857.0,1178212.89,,,307.0,0.05,,,,0.07,8857.0,11749.0,,,0.05,307.0,,,1245.0,1.18,0.01,,,100.0,35.86,0.0,0.0,,0.0,100.0,36.02,0.2989,38.33,0.4648
2024-02-08,260722.0,1486115.4,1.31,3.6,0.85,1.5,0.0,1230641.4,206055.0,215902.0,1174513.5,,,2600.0,0.01,,,,0.0,2600.0,36.0,,,0.01,2600.0,,,5555.0,1.19,0.03,,,100.0,36.74,0.0,0.0,,0.0,100.0,34.3,0.2922,38.64,0.4649
2024-02-09,256722.0,1440210.42,1.29,3.52,0.84,1.47,0.0,1188770.22,204342.0,211902.0,1146358.62,,,,,,,,0.01,,1713.0,,,,,,,4000.0,1.16,0.03,,,100.0,36.68,0.0,0.0,,0.0,100.0,34.6,0.3007,39.59,0.4608
2024-02-12,265189.0,1487710.29,1.33,3.56,0.86,1.49,0.0,1247041.29,189805.0,222289.0,1064806.05,,,,,,20000.0,,0.08,,14537.0,,,,,0.11,,9613.0,1.07,0.06,,,100.0,34.07,0.0,0.0,,0.0,100.0,30.17,0.2635,38.11,0.476
2024-02-13,245655.0,1326537.0,1.23,3.35,0.8,1.37,0.0,1094877.0,189089.0,202755.0,1021080.6,,,,,,,,0.02,,3708.0,,,,,,2992.0,19534.0,1.06,0.12,,,100.0,34.17,0.0,0.0,,0.0,100.0,31.2,0.2494,34.77,0.444
2024-02-14,236752.0,1299768.48,1.19,3.2,0.77,1.3,0.0,1064247.48,171845.0,193852.0,943429.05,,,,,,,,0.13,,23413.0,,,,,,6169.0,8903.0,0.93,0.05,,,100.0,31.89,0.0,0.0,,0.0,100.0,27.73,0.2474,37.01,0.4394
2024-02-15,237684.0,1316769.36,1.19,3.26,0.77,1.31,0.0,1068023.36,169277.0,192784.0,937794.58,,,2000.0,0.02,,,,0.02,3500.0,4568.0,,,0.02,2000.0,,,4568.0,0.93,0.03,,,100.0,31.87,0.0,0.0,,0.0,100.0,28.46,0.2472,36.74,0.4474
2024-02-16,238284.0,1322476.2,1.2,3.28,0.78,1.32,0.0,1069951.2,169877.0,192784.0,942817.35,,,600.0,,,,,,,,,,,600.0,,,,0.94,,,,100.0,32.01,0.0,0.0,,0.0,100.0,28.52,0.2464,36.55,0.449
2024-02-19,244584.0,1389237.12,1.23,3.53,0.8,1.36,0.0,1105805.12,174277.0,194684.0,989893.36,,,2500.0,,,1900.0,,,,,,,,2500.0,0.01,1900.0,,0.97,,,,100.0,32.55,0.0,0.0,,0.0,100.0,28.0,0.239,35.78,0.4568
2024-02-20,195136.0,1061539.84,0.98,2.95,0.64,1.09,0.0,1023459.84,162080.0,188136.0,881715.2,,,,0.1,,,,0.07,15649.0,12197.0,,,0.1,,,,22197.0,0.91,0.13,,,100.0,30.37,0.0,0.0,,0.0,100.0,23.9,0.2961,44.17,0.3657
2024-02-21,229136.0,1255665.28,1.15,3.59,0.75,1.25,0.0,1173465.28,172080.0,214136.0,942998.4,,,,,,26000.0,,,,,,,,,0.14,10000.0,,0.94,,,,100.0,32.24,0.0,0.0,,0.0,100.0,23.4,0.2457,38.31,0.4294
2024-02-22,247668.0,1372080.72,1.24,3.99,0.81,1.37,0.0,1316680.72,197711.0,237668.0,1095318.94,,,14698.0,0.11,,8000.0,,0.02,18282.0,3602.0,,,0.11,14698.0,0.05,14535.0,2750.0,1.08,0.01,,,100.0,37.07,0.0,0.0,,0.0,100.0,21.67,0.2329,35.27,0.4644
2024-02-23,218926.0,1164686.32,1.1,3.62,0.71,1.19,0.0,1111486.32,193015.0,208926.0,1026839.8,,,,,,,,0.06,,11196.0,,,,,,6500.0,28742.0,1.06,0.16,,,100.0,36.34,0.0,0.0,,0.0,100.0,21.64,0.2519,39.33,0.4122
2024-02-26,235664.0,1272585.6,1.18,4.05,0.77,1.27,0.0,1126785.6,198945.0,208664.0,1074303.0,,,17000.0,0.03,,,,0.06,5600.0,11070.0,,,0.03,17000.0,,,5862.0,1.06,0.04,,,100.0,37.55,0.0,0.0,,0.0,100.0,26.35,0.2489,37.31,0.4449
2024-02-27,217588.0,1159744.04,1.09,3.86,0.71,1.18,0.0,1143754.04,191945.0,214588.0,1023066.85,,,,,,17000.0,,0.03,,7000.0,,,,,0.1,,11076.0,1.03,0.06,,,100.0,36.96,0.0,0.0,,0.0,100.0,29.01,0.2733,39.5,0.4189
2024-02-28,196979.0,1036109.54,0.99,3.83,0.64,1.05,0.0,967729.54,181045.0,183979.0,952296.7,,,6359.0,,,,,0.11,,20900.0,,,,6359.0,,3641.0,30609.0,0.96,0.17,,,100.0,34.91,0.0,0.0,,0.0,100.0,18.68,0.2654,43.75,0.3798
2024-02-29,198079.0,1049818.7,0.99,4.03,0.65,1.05,0.0,516310.1,180419.0,97417.0,956220.7,,,3500.0,0.03,,,,0.02,5500.0,4126.0,,,0.03,3500.0,,,92062.0,0.95,0.49,,,100.0,34.08,0.0,0.0,,0.0,100.0,18.47,0.272,43.75,0.3742
2024-03-01,157604.0,824268.92,0.79,3.43,0.51,0.84,0.0,490411.87,110984.0,93769.0,580446.32,,,292.0,0.0,,,,0.4,292.0,75115.0,,,0.0,292.0,,5388.0,3940.0,0.59,0.02,,,100.0,21.06,0.0,0.0,,0.0,100.0,22.96,0.2576,41.48,0.2991
2024-03-04,153587.0,758720.21,0.77,3.39,0.5,0.82,0.0,529504.08,134478.0,107187.0,664321.7,,,1800.0,0.06,,17435.0,,,12083.0,,,,0.06,1800.0,0.1,21694.0,16100.0,0.7,0.08,,,100.0,25.76,0.0,0.0,,0.0,100.0,24.58,0.2792,42.22,0.2942
2024-03-05,219528.0,1062515.52,1.1,4.96,0.71,1.13,0.0,496346.84,146939.0,102551.0,711184.76,,,17678.0,,,,,0.07,,12548.0,,,,17678.0,,7331.0,4636.0,0.75,0.03,,,100.0,28.33,0.0,0.0,,0.0,100.0,25.4,0.2808,39.96,0.4233
2024-03-06,187580.0,920079.9,0.94,4.2,0.61,0.92,0.0,385420.19,138965.0,78577.0,681623.33,,,2589.0,,,,,0.06,,10563.0,,,,2589.0,,,23974.0,0.67,0.14,,,100.0,26.8,0.0,0.0,,0.0,100.0,29.77,0.339,47.13,0.3617
2024-03-07,228545.0,1161008.6,1.15,5.21,0.74,1.13,0.0,455000.36,165930.0,89567.0,842924.4,,,12325.0,,,10990.0,,0.07,,14000.0,,,,12325.0,0.05,28640.0,,0.81,,,,100.0,32.97,0.0,0.0,,0.0,100.0,38.75,0.3328,40.37,0.4541
2024-03-08,251030.0,1267701.5,1.26,5.82,0.82,1.28,0.0,553136.6,188415.0,109532.0,951495.75,,,600.0,,,23400.0,,0.01,,1762.0,,,,600.0,0.12,23647.0,3435.0,0.96,0.02,,,100.0,33.52,0.0,0.0,,0.0,100.0,35.65,0.2974,36.98,0.4466
2024-03-11,292505.0,1474225.2,1.47,6.73,0.95,1.5,0.0,738395.28,194026.0,146507.0,977891.04,,,14032.0,,,44275.0,,0.04,,8421.0,,,,14032.0,0.24,,7300.0,0.98,0.04,,,100.0,34.78,0.0,0.0,,0.0,100.0,27.88,0.3507,50.16,0.5244
2024-03-12,292871.0,1490713.39,1.47,6.73,0.95,1.5,0.0,772219.17,197186.0,151713.0,1003676.74,,,,0.03,,,,,5206.0,,,,0.03,,,3160.0,,0.99,,,,100.0,35.69,0.0,0.0,,0.0,100.0,27.82,0.3411,49.2,0.53
2024-03-13,314877.0,1546046.07,1.58,7.23,1.03,1.62,1.0,575928.27,219192.0,117297.0,1076232.72,,,47293.0,,,,,0.19,,37979.0,,,,47293.0,,12692.0,34416.0,1.11,0.17,,,100.0,36.94,0.0,0.0,,0.0,100.0,25.88,0.3136,44.57,0.5307
2024-03-14,300104.0,1530530.4,1.51,6.68,0.98,1.5,1.0,622694.7,199619.0,122097.0,1018056.9,,,2800.0,0.02,,,,0.26,4800.0,50373.0,,,0.02,2800.0,,28000.0,,0.98,,,,100.0,36.58,0.0,0.0,,0.0,100.0,27.06,0.3152,46.32,0.55
2024-03-15,293484.0,1438071.6,1.47,6.39,0.96,1.52,0.0,719256.3,196309.0,146787.0,961914.1,,,,,,28000.0,,0.01,,3310.0,,,,,0.15,,3310.0,1.0,0.01,,,100.0,36.24,0.0,0.0,,0.0,100.0,27.42,0.307,44.98,0.5418
2024-03-18,278804.0,1272740.26,1.4,5.94,0.91,1.4,0.0,636575.56,188969.0,139447.0,862643.49,,,,,,,,0.04,,7340.0,,,,,,,7340.0,0.93,0.04,,,100.0,35.33,0.0,0.0,,0.0,100.0,28.82,0.2927,42.09,0.5212
2024-03-19,220131.0,1000495.4,1.11,3.89,0.72,0.98,0.0,754229.12,205735.0,165947.0,935065.58,,,,0.03,,23500.0,,0.07,6500.0,13220.0,,,0.03,,0.11,29986.0,3500.0,0.94,0.03,,,100.0,38.82,0.0,0.0,,0.0,100.0,14.99,0.2215,37.59,0.4154
2024-03-20,258393.0,1219614.96,1.3,4.48,0.84,1.21,0.0,844063.44,258017.0,178827.0,1217840.24,,,43718.0,0.13,,,,,28900.0,,,,0.13,43718.0,,8564.0,16020.0,1.17,0.01,,,100.0,47.84,0.0,0.0,,0.0,100.0,18.92,0.1978,31.19,0.4791
2024-03-21,277019.0,1308914.77,1.39,4.74,0.9,1.33,0.0,655485.07,206704.0,138727.0,976676.4,,,9700.0,0.05,,,,0.27,9700.0,61013.0,,,0.05,9700.0,,,49800.0,0.98,0.22,,,100.0,40.1,0.0,0.0,,0.0,100.0,29.8,0.2671,37.6,0.5374
2024-03-22,268393.0,1278892.65,1.35,4.65,0.87,1.29,0.0,629461.27,200078.0,132101.0,953371.67,,,1383.0,,,,,0.05,,10185.0,,,,1383.0,,2176.0,6626.0,0.95,0.03,,,100.0,40.12,0.0,0.0,,0.0,100.0,29.29,0.2624,37.06,0.5382
2024-03-25,272459.0,1295542.55,1.37,4.78,0.89,1.31,0.0,613713.59,194978.0,129067.0,927120.39,,,7100.0,0.05,,,,0.06,9166.0,12200.0,,,0.05,7100.0,,,12200.0,0.93,0.06,,,100.0,39.13,0.0,0.0,,0.0,100.0,28.58,0.2801,40.04,0.5468
2024-03-26,181279.0,867420.02,0.91,3.19,0.59,0.88,0.0,670378.5,181072.0,140100.0,866429.52,,,7104.0,0.13,,,,0.1,27433.0,21010.0,,,0.13,7104.0,,,16400.0,0.86,0.08,,,100.0,36.53,0.0,0.0,,0.0,100.0,22.27,0.3463,51.43,0.3657
2024-03-27,179279.0,846196.88,0.9,3.2,0.58,0.87,0.0,651832.0,179072.0,138100.0,845219.84,,,,,,,,0.01,,2000.0,,,,,,,2000.0,0.86,0.01,,,100.0,36.45,0.0,0.0,,0.0,100.0,22.55,0.3535,51.95,0.365
2024-03-28,182882.0,859545.4,0.92,3.27,0.6,0.88,0.0,666004.1,178072.0,141703.0,836938.4,,,,0.02,,,,0.01,4603.0,1000.0,,,0.02,,,,1000.0,0.84,0.0,,,100.0,36.32,0.0,0.0,,0.0,100.0,22.06,0.3627,53.23,0.3731
2024-03-29,182882.0,859545.4,0.92,3.21,0.6,0.88,0.0,666004.1,178072.0,141703.0,836938.4,,,,,,,,,,,,,,,,,,0.84,,,,100.0,36.9,0.0,0.0,,0.0,100.0,21.98,0.3625,53.22,0.379
2024-04-01,182882.0,859545.4,0.92,3.21,0.6,0.88,0.0,666004.1,178072.0,141703.0,836938.4,,,,,,,,,,,,,,,,,,0.84,,,,100.0,36.9,0.0,0.0,,0.0,100.0,22.11,0.3633,53.28,0.379
2024-04-02,196270.0,898916.6,0.99,3.45,0.64,0.94,0.0,710316.78,196063.0,155091.0,897968.54,,,2909.0,,,24500.0,,0.04,,9418.0,,,,2909.0,0.12,24500.0,11112.0,0.92,0.06,,,100.0,41.05,0.0,0.0,,0.0,100.0,20.59,0.2787,44.11,0.4109
2024-04-03,242413.0,1117523.93,1.22,4.09,0.79,1.12,0.0,527370.17,182121.0,114397.0,839577.81,,,,,,,,0.07,,13942.0,,,,,,,40694.0,0.83,0.21,,,100.0,38.41,0.0,0.0,,0.0,100.0,28.91,0.2518,34.77,0.5113
2024-04-04,249441.0,1129967.73,1.25,4.23,0.81,1.15,0.0,532388.25,185021.0,117525.0,838145.13,,,6500.0,0.03,,,,0.01,5728.0,3600.0,,,0.03,6500.0,,,2600.0,0.85,0.01,,,100.0,38.79,0.0,0.0,,0.0,100.0,25.89,0.2618,38.7,0.523
2024-04-05,245041.0,1102684.5,1.23,4.1,0.8,1.12,0.0,509062.5,180621.0,113125.0,812794.5,,,,,,,,0.02,,4400.0,,,,,,,4400.0,0.82,0.02,,,100.0,37.94,0.0,0.0,,0.0,100.0,26.41,0.2681,39.36,0.5147
2024-04-08,250093.0,1162932.45,1.26,4.06,0.81,1.13,0.0,548830.2,162997.0,118028.0,757936.05,,,4087.0,0.11,,,,0.1,25003.0,21711.0,,,0.11,4087.0,,,20100.0,0.73,0.09,,,100.0,34.38,0.0,0.0,,0.0,100.0,25.92,0.3425,49.23,0.5275
2024-04-09,153089.0,709567.52,0.77,2.37,0.5,0.72,0.0,583189.61,149248.0,125823.0,691764.48,,,,0.05,,,,0.06,7795.0,13749.0,,,0.05,,,,,0.69,,,,100.0,31.82,0.0,0.0,,0.0,100.0,17.68,0.4121,59.48,0.3264
