,GNFT FP Equity_DX_SI_QTY,GNFT FP Equity_DX_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GNFT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GNFT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GNFT FP Equity_DX_SI_MV,GNFT FP Equity_DX_DSS,GNFT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY,GNFT FP Equity_DX_BROKER_SI_QTY,GNFT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GNFT FP Equity_DX_BROKER_SI_MV_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GNFT FP Equity_DX_BROKER_SI_MV_INC_x,GNFT FP Equity_DX_SUPPLY_SI_MV_NEW,GNFT FP Equity_DX_BROKER_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_NEW,GNFT FP Equity_DX_SUPPLY_SI_MV_DEC,GNFT FP Equity_DX_BROKER_SI_QTY_INC,GNFT FP Equity_DX_SUPPLY_SI_QTY_DEC,GNFT FP Equity_DX_BROKER_SI_MV_NEW_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GNFT FP Equity_DX_BROKER_SI_MV_INC_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GNFT FP Equity_DX_BROKER_SI_MV_ADD,GNFT FP Equity_DX_SUPPLY_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV,GNFT FP Equity_DX_BROKER_SI_MV_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV_RMV,GNFT FP Equity_DX_BROKER_SI_MV_RMV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GNFT FP Equity_DX_UTILIZATION_QUANTITY,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GNFT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_MV,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GNFT FP Equity_DX_BROKER_SI_CON_RATIO,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GNFT FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-04-29,2123575.0,7865721.8,4.91,11.23,4.64,7.95,2.0,7098497.46,507626.0,1916441.0,1880246.7,,,,0.01,,,,,3000.0,,,,0.01,,,,7000.0,1.87,0.03,,,100.0,95.25,0.0,0.0,,0.0,100.0,14.36,0.2012,37.31,3.9845
2021-04-30,2145575.0,7938627.5,4.97,10.66,4.69,8.11,2.0,7172231.7,507626.0,1938441.0,1878216.2,,,,0.09,,,,,22000.0,,,,0.09,,,,,1.88,,,,100.0,95.25,0.0,0.0,,0.0,100.0,14.09,0.2007,37.09,4.0257
2021-05-03,2115575.0,8073034.2,4.9,10.38,4.62,8.0,2.0,7282610.86,507626.0,1908441.0,1937100.82,,,,,,,,,,,,,,,,,30000.0,1.92,0.11,,,100.0,95.25,0.0,0.0,,0.0,100.0,14.43,0.2042,37.37,3.9695
2021-05-04,2129525.0,7921833.0,4.93,9.59,4.65,8.23,2.0,7151294.52,507626.0,1922391.0,1888368.72,,,,0.1,,,,,23450.0,,,,0.1,,,,9500.0,1.91,0.04,,,100.0,95.25,0.0,0.0,,0.0,100.0,14.03,0.205,37.58,3.9956
2021-05-05,2202525.0,8153747.55,5.1,9.85,4.81,8.39,2.0,7385234.56,511626.0,1994931.0,1894039.45,,,4000.0,0.23,,,,,73000.0,,,,0.23,4000.0,,,460.0,1.9,0.0,,,100.0,94.58,0.0,0.0,,0.0,100.0,15.99,0.1977,35.85,4.0715
2021-05-06,2200065.0,8012636.73,5.09,9.82,4.81,8.3,2.0,7258254.7,511166.0,1992931.0,1861666.57,,,1472.0,0.04,,,,0.01,10000.0,1932.0,,,0.04,1472.0,,,12000.0,1.87,0.06,,,100.0,94.57,0.0,0.0,,0.0,100.0,16.05,0.1949,35.45,4.0704
2021-05-07,2191565.0,7885250.87,5.07,9.71,4.79,8.16,2.0,7139982.74,511166.0,1984431.0,1839175.27,,,,,,,,,,,,,,,,,8500.0,1.84,0.08,,,100.0,94.58,0.0,0.0,,0.0,100.0,16.08,0.1929,35.04,4.0552
2021-05-10,2174793.0,7764011.01,5.03,9.43,4.75,8.04,2.0,7024542.63,507166.0,1967659.0,1810582.62,,,,0.01,,,,0.02,3728.0,4000.0,,,0.01,,,,20500.0,1.82,0.1,,,100.0,95.25,0.0,0.0,,0.0,100.0,16.43,0.191,34.54,4.0846
2021-05-11,2075903.0,7332089.4,4.8,8.92,4.53,7.62,2.0,6653472.11,492166.0,1883769.0,1738330.31,,,,,,,,0.05,,15000.0,,,,,,,83890.0,1.74,0.32,,,100.0,92.44,0.0,0.0,,0.0,100.0,17.1,0.1974,35.93,3.8988
2021-05-12,2048832.0,7310232.58,4.74,8.79,4.48,7.44,2.0,6592839.79,501095.0,1847769.0,1787906.96,,,22429.0,,,,,0.05,,13500.0,,,,22429.0,,,36000.0,1.78,0.16,,,100.0,94.02,0.0,0.0,,0.0,100.0,17.32,0.2026,36.78,3.8444
2021-05-13,2054261.0,7161153.85,4.75,8.8,4.49,7.49,2.0,6460248.23,501095.0,1853198.0,1746817.17,,,,0.14,,,,,30429.0,,,,0.14,,,,25000.0,1.76,0.09,,,100.0,94.02,0.0,0.0,,0.0,100.0,18.31,0.2056,36.8,3.8546
2021-05-14,2092261.0,7218300.45,4.84,8.75,4.57,7.49,2.0,6524633.1,501095.0,1891198.0,1728777.75,,,146.0,0.12,,,,0.0,38000.0,146.0,,,0.12,146.0,,,,1.74,,,,100.0,94.05,0.0,0.0,,0.0,100.0,17.64,0.1976,35.86,3.927
2021-05-17,2092261.0,7134610.01,4.84,8.79,4.57,7.42,2.0,6448985.18,501095.0,1891198.0,1708733.95,,,,,,,,,,,,,,,,,,1.72,,,,100.0,94.05,0.0,0.0,,0.0,100.0,17.7,0.1976,35.88,3.927
2021-05-18,1893448.0,6460444.58,4.38,8.01,4.14,6.65,1.0,6023196.78,416182.0,1765298.0,1420012.98,,,1100.0,,,1100.0,,0.29,,86013.0,,,,1100.0,0.0,,127000.0,1.42,0.46,,,100.0,78.11,0.0,0.0,,0.0,100.0,19.58,0.2317,39.61,3.5538
2021-05-19,1732336.0,5844901.66,4.01,7.59,3.78,6.03,1.0,5653329.32,161811.0,1675557.0,545950.31,,,,,,,,0.87,,254371.0,,,,,,,89741.0,0.55,0.37,,,100.0,72.63,0.0,0.0,,0.0,100.0,20.78,0.2739,43.98,7.7755
2021-05-20,1722878.0,5682051.64,3.99,7.59,3.76,5.93,1.0,5494794.5,161811.0,1666099.0,533652.68,,,,,,,,,,,,,,,,,9458.0,0.55,0.03,,,100.0,72.63,0.0,0.0,,0.0,100.0,20.88,0.2763,44.15,7.7331
2021-05-21,1726485.0,5673229.71,4.0,7.14,3.77,5.87,1.0,5486653.92,163923.0,1669706.0,538650.98,,,2112.0,0.01,,,,,3607.0,,,,0.01,2112.0,,,,0.54,,,,100.0,72.21,0.0,0.0,,0.0,100.0,20.82,0.2727,43.68,7.6051
2021-05-24,1741950.0,5549852.7,4.03,7.25,3.81,5.86,1.0,5368954.81,164388.0,1685171.0,523740.17,,,465.0,0.05,,,,,15465.0,,,,0.05,465.0,,,,0.54,,,,100.0,72.26,0.0,0.0,,0.0,100.0,20.67,0.2689,43.46,7.6575
2021-05-25,1743445.0,5725473.38,4.03,7.19,3.81,5.73,1.0,5534101.56,164388.0,1685171.0,539850.19,,,,,,,,,,,,,,,,,,0.52,,,,100.0,69.22,0.0,0.0,,0.0,100.0,20.2,0.2655,43.1,7.3413
2021-05-26,1732843.0,5662930.92,4.01,7.07,3.79,5.85,1.0,5491756.35,156381.0,1680464.0,511053.11,,,,,,,,0.02,,8007.0,,,,,,,4707.0,0.52,0.01,,,100.0,67.47,0.0,0.0,,0.0,100.0,20.77,0.2702,43.57,7.4768
2021-05-27,1732843.0,5694122.1,4.01,7.0,3.79,5.82,1.0,5522004.7,156381.0,1680464.0,513867.97,,,,,,,,,,,,,,,,,,0.51,,,,100.0,67.47,0.0,0.0,,0.0,100.0,20.65,0.2696,43.51,7.4768
2021-05-28,1719607.0,5636871.75,3.98,7.38,3.76,5.8,1.0,5465173.38,156381.0,1667228.0,512616.92,,,,,,,,,,,,,,,,,13236.0,0.51,0.04,,,100.0,67.47,0.0,0.0,,0.0,100.0,20.91,0.2744,43.95,7.4196
2021-05-31,1723897.0,5688860.1,3.99,7.64,3.77,5.8,1.0,5516009.4,160671.0,1671518.0,530214.3,,,4290.0,0.01,,,,,4290.0,,,,0.01,4290.0,,,,0.53,,,,100.0,67.27,0.0,0.0,,0.0,100.0,20.87,0.2726,43.77,7.2174
2021-06-01,1764290.0,5804514.1,4.08,7.9,3.85,5.94,1.0,5500587.19,200671.0,1671911.0,660207.59,,,,0.0,,,,,393.0,,,,0.0,,,40000.0,,0.66,,,,100.0,84.01,0.0,0.0,,0.0,100.0,20.45,0.2628,42.99,7.3865
2021-06-02,1617290.0,5450267.3,3.74,7.27,3.53,5.47,1.0,5273750.07,203671.0,1564911.0,686371.27,,,3000.0,,,,,,,,,,,3000.0,,,107000.0,0.67,0.36,,,100.0,85.27,0.0,0.0,,0.0,100.0,22.24,0.2528,40.06,6.771
2021-06-03,1575919.0,5537779.37,3.65,7.12,3.44,5.41,1.0,5336149.56,198671.0,1518540.0,698129.89,,,,,,,,0.01,,5000.0,,,,,,,46371.0,0.68,0.13,,,100.0,79.83,0.0,0.0,,0.0,100.0,23.03,0.2592,40.36,6.3327
2021-06-04,1540919.0,5325416.06,3.57,6.84,3.37,5.44,1.0,5127114.24,198671.0,1483540.0,686606.98,,,,0.08,,,,,25000.0,,,,0.08,,,,60000.0,0.69,0.2,,,100.0,79.83,0.0,0.0,,0.0,100.0,23.55,0.269,41.66,6.1921
2021-06-07,1597119.0,5487700.88,3.7,7.14,3.49,5.62,1.0,5287797.84,199471.0,1538940.0,685382.36,,,800.0,0.18,,800.0,,,54600.0,,,,0.18,800.0,0.0,,,0.69,,,,100.0,80.16,0.0,0.0,,0.0,100.0,22.48,0.2519,39.71,6.4179
2021-06-08,1641719.0,5696764.93,3.8,7.44,3.59,5.74,1.0,5494883.8,199471.0,1583540.0,692164.37,,,,0.16,,,,,51600.0,,,,0.16,,,,7000.0,0.69,0.04,,,100.0,80.16,0.0,0.0,,0.0,100.0,21.94,0.2472,38.19,6.5971
2021-06-09,1577209.0,5488687.32,3.65,7.41,3.45,5.54,1.0,5285371.8,199716.0,1518785.0,695011.68,,,245.0,0.0,,,,,245.0,,,,0.0,245.0,,,65000.0,0.69,0.23,,,100.0,80.1,0.0,0.0,,0.0,100.0,21.83,0.2516,40.04,6.3254
2021-06-10,1575109.0,5418374.96,3.65,7.5,3.44,5.55,1.0,5217396.4,199716.0,1516685.0,687023.04,,,,,,,,,,,,,,,,,2100.0,0.69,0.0,,,100.0,80.1,0.0,0.0,,0.0,100.0,22.01,0.2518,39.99,6.317
2021-06-11,1515878.0,5175207.49,3.51,7.69,3.31,5.3,1.0,4960384.96,204216.0,1452954.0,697193.42,,,4500.0,0.0,,,,,1000.0,,,,0.0,4500.0,,,64731.0,0.7,0.24,,,100.0,81.97,0.0,0.0,,0.0,100.0,23.22,0.2595,41.59,6.0843
2021-06-14,1513536.0,5351863.3,3.5,7.6,3.31,5.25,1.0,5129364.03,204216.0,1450612.0,722107.78,,,,0.01,,,,,3500.0,,,,0.01,,,,5842.0,0.7,0.02,,,100.0,81.9,0.0,0.0,,0.0,100.0,23.12,0.2586,41.48,6.0701
2021-06-15,1494936.0,5163508.94,3.46,7.86,3.27,5.29,1.0,4952386.65,187416.0,1433812.0,647334.86,,,,,,,,0.05,,16800.0,,,,,,,16800.0,0.66,0.05,,,100.0,75.16,0.0,0.0,,0.0,100.0,22.77,0.2668,42.71,5.9955
2021-06-16,1480536.0,5019017.04,3.43,7.96,3.23,5.21,1.0,4811806.68,187416.0,1419412.0,635340.24,,,,,,,,,,,,,,,,,14400.0,0.65,0.05,,,100.0,75.16,0.0,0.0,,0.0,100.0,23.94,0.2702,42.52,5.9377
2021-06-17,1432320.0,4815459.84,3.31,7.77,3.13,4.97,1.0,4609960.95,190800.0,1371196.0,641469.6,,,3384.0,0.01,,,,,3384.0,,,,0.01,3384.0,,,51600.0,0.65,0.18,,,100.0,83.87,0.0,0.0,,0.0,100.0,24.56,0.2844,43.98,6.2964
2021-06-18,1398565.0,4643235.8,3.24,7.74,3.06,4.78,1.0,4440304.12,190800.0,1337441.0,633456.0,,,,0.09,,,,,26600.0,,,,0.09,,,,60355.0,0.64,0.22,,,100.0,83.87,0.0,0.0,,0.0,100.0,25.09,0.2883,45.15,6.148
2021-06-21,1398765.0,4518010.95,3.24,7.92,3.06,4.71,1.0,4320580.43,190800.0,1337641.0,616284.0,,,,0.0,,,,,200.0,,,,0.0,,,,,0.63,,,,100.0,83.87,0.0,0.0,,0.0,100.0,25.28,0.2883,45.07,6.1489
2021-06-22,1367765.0,4398732.24,3.17,7.82,2.99,4.49,1.0,4179645.46,197645.0,1299641.0,635626.32,,,7000.0,0.02,,,,0.01,8000.0,155.0,,,0.02,7000.0,,,46000.0,0.64,0.2,,,100.0,77.26,0.0,0.0,,0.0,100.0,26.18,0.272,42.59,5.347
2021-06-23,1318840.0,4193911.2,3.05,7.55,2.88,4.29,1.0,3977276.88,197320.0,1250716.0,627477.6,,,,,,,,0.0,,325.0,,,,,,,48925.0,0.63,0.16,,,100.0,77.24,0.0,0.0,,0.0,100.0,26.68,0.2899,44.5,5.1623
2021-06-24,1146940.0,3704616.2,2.65,6.57,2.51,3.71,1.0,3484575.68,197320.0,1078816.0,637343.6,,,,,,,,,,,,,,,,,171900.0,0.63,0.57,,,100.0,77.24,0.0,0.0,,0.0,100.0,30.88,0.2511,35.79,4.4894
2021-06-25,1149440.0,3719587.84,2.66,6.85,2.51,3.74,1.0,3499138.58,197320.0,1081316.0,638527.52,,,,0.01,,,,,2500.0,,,,0.01,,,,,0.64,,,,100.0,77.24,0.0,0.0,,0.0,100.0,30.32,0.2501,36.02,4.4992
2021-06-28,1028840.0,3306691.76,2.35,6.23,2.25,3.38,1.0,3087741.22,197320.0,960716.0,634186.48,,,,,,,,,,,,,,,,,120600.0,0.64,0.37,,,100.0,77.24,0.0,0.0,,0.0,100.0,22.79,0.2493,40.3,4.0271
2021-06-29,1050740.0,3404397.6,2.4,6.58,2.3,3.44,1.0,3183675.84,197320.0,982616.0,639316.8,,,,0.01,,18900.0,,,3000.0,,,,0.01,,0.06,,,0.64,,,,100.0,77.24,0.0,0.0,,0.0,100.0,22.41,0.2387,39.31,4.1129
2021-06-30,1051470.0,3413071.62,2.4,6.65,2.3,3.45,1.0,3190642.72,197720.0,982946.0,641799.12,,,400.0,0.0,,,,,400.0,,,,0.0,400.0,,,70.0,0.64,0.0,,,100.0,77.39,0.0,0.0,,0.0,100.0,22.15,0.239,39.48,4.1157
2021-07-01,1060389.0,3446264.25,2.42,6.81,2.32,3.49,1.0,3161811.25,246720.0,972865.0,801840.0,,49000.0,,,0.16,,,,,,,49000.0,,,,,10081.0,0.81,0.03,,,100.0,80.77,0.0,0.0,,0.0,100.0,22.08,0.2354,38.97,3.4713
2021-07-02,1060389.0,3499283.7,2.42,7.54,2.32,3.5,1.0,3210454.5,246720.0,972865.0,814176.0,,,,,,,,,,,,,,,,,,0.81,,,,100.0,80.77,0.0,0.0,,0.0,100.0,22.08,0.2352,38.96,3.4713
2021-07-05,1060389.0,3690153.72,2.42,7.68,2.32,3.53,1.0,3385570.2,246720.0,972865.0,858585.6,,,,,,,,,,,,,,,,,,0.82,,,,100.0,80.77,0.0,0.0,,0.0,100.0,21.92,0.2348,39.03,3.4713
2021-07-06,1040083.0,3550843.36,2.37,7.48,2.27,3.64,1.0,3252036.43,246720.0,952559.0,842302.08,,,,,,,,,,,,,,,,,20306.0,0.86,0.06,,,100.0,80.77,0.0,0.0,,0.0,100.0,21.62,0.2454,40.27,3.4048
2021-07-07,1037900.0,3418842.6,2.37,7.74,2.27,3.62,1.0,3131856.14,246320.0,950776.0,811378.08,,,,,,,,0.0,,400.0,,,,,,,1783.0,0.84,0.01,,,100.0,80.63,0.0,0.0,,0.0,100.0,22.89,0.245,39.59,3.3976
2021-07-08,1049900.0,3424773.8,2.4,8.05,2.29,3.53,1.0,3101431.31,258320.0,950776.0,842639.84,,,12000.0,,,,,,,,,,,12000.0,,,,0.85,,,,100.0,84.56,0.0,0.0,,0.0,100.0,23.02,0.2398,39.1,3.4369
2021-07-09,1055080.0,3471213.2,2.41,8.37,2.3,3.5,1.0,3127658.24,263620.0,950656.0,867309.8,,,8300.0,,,,,0.01,,3000.0,,,,8300.0,,,120.0,0.86,0.0,,,100.0,87.91,0.0,0.0,,0.0,100.0,22.39,0.2374,39.1,3.5184
2021-07-12,1055080.0,3386806.8,2.41,8.62,2.3,3.53,1.0,3051605.76,263620.0,950656.0,846220.2,,,,,,,,,,,,,,,,,,0.87,,,,100.0,87.91,0.0,0.0,,0.0,100.0,22.0,0.2375,39.12,3.5184
2021-07-13,1052461.0,3378399.81,2.4,8.72,2.3,3.46,1.0,3043198.77,263620.0,948037.0,846220.2,,,,,,,,,,,,,,,,,2619.0,0.85,0.01,,,100.0,87.91,0.0,0.0,,0.0,100.0,22.62,0.2387,39.1,3.5096
2021-07-14,1052486.0,3374270.12,2.4,8.92,2.3,3.43,1.0,3039406.62,263645.0,948037.0,845245.87,,,25.0,,,,,,,,,,,25.0,,,,0.85,,,,100.0,87.92,0.0,0.0,,0.0,100.0,22.26,0.2384,39.22,3.5097
2021-07-15,1049227.0,3338640.31,2.39,9.17,2.29,3.42,1.0,3006283.6,263645.0,944778.0,838918.39,,,,,,,,,,,,,,,,,3259.0,0.85,0.01,,,100.0,87.84,0.0,0.0,,0.0,100.0,22.35,0.2399,39.37,3.4958
2021-07-16,1047938.0,3328251.09,2.39,9.59,2.29,3.39,1.0,2997299.18,263400.0,943734.0,836558.4,,,,,,,,0.0,,245.0,,,,,,,1044.0,0.84,0.0,,,100.0,88.79,0.0,0.0,,0.0,100.0,22.47,0.2401,39.31,3.5326
2021-07-19,1011396.0,3139373.18,2.31,9.47,2.21,3.26,1.0,2815923.97,263400.0,907192.0,817593.6,,,,,,,,,,,,,,,,,36542.0,0.84,0.12,,,100.0,88.79,0.0,0.0,,0.0,100.0,23.19,0.2558,40.91,3.4094
2021-07-20,983500.0,3090157.0,2.24,9.17,2.15,3.12,1.0,2762748.03,263400.0,879296.0,827602.8,,,,,,,,,,,,,,,,,27896.0,0.82,0.09,,,100.0,88.79,0.0,0.0,,0.0,100.0,23.77,0.2687,41.91,3.3154
2021-07-21,980000.0,3249680.0,2.24,9.22,2.14,3.14,1.0,2904139.54,263400.0,875796.0,873434.4,,,,,,,,,,,,,,,,,3500.0,0.84,0.01,,,100.0,88.79,0.0,0.0,,0.0,100.0,23.9,0.2687,41.82,3.3036
2021-07-22,977316.0,3201687.22,2.23,9.05,2.14,3.31,1.0,2860314.91,263400.0,873112.0,862898.4,,,,,,,,,,,,,,,,,2684.0,0.87,0.01,,,100.0,88.79,0.0,0.0,,0.0,100.0,23.94,0.2733,42.3,3.2945
2021-07-23,976125.0,3244639.5,2.23,8.98,2.13,3.25,1.0,2898265.4,263400.0,871921.0,875541.6,,,,,,,,,,,,,,,,,1191.0,0.87,0.0,,,100.0,88.7,0.0,0.0,,0.0,100.0,24.05,0.2741,42.49,3.2872
2021-07-26,956125.0,3116967.5,2.18,9.17,2.09,3.24,1.0,2777262.46,263400.0,851921.0,858684.0,,,,,,,,,,,,,,,,,20000.0,0.87,0.05,,,100.0,88.65,0.0,0.0,,0.0,100.0,24.54,0.2677,41.09,3.2181
2021-07-27,955418.0,3068802.62,2.18,10.41,2.09,3.16,1.0,2734099.37,263245.0,851214.0,845542.94,,,,,,,,0.0,,155.0,,,,,,,707.0,0.85,0.0,,,100.0,88.65,0.0,0.0,,0.0,100.0,24.67,0.2689,41.32,3.2174
2021-07-28,915032.0,3059867.01,2.09,10.17,2.0,3.0,1.0,2710365.5,262547.0,810516.0,877957.17,,,,,,,,0.0,,698.0,,,,,,,40698.0,0.86,0.14,,,100.0,88.62,0.0,0.0,,0.0,100.0,21.13,0.2701,42.91,3.0887
2021-07-29,878727.0,2882224.56,2.01,9.73,1.92,2.99,1.0,2656409.68,226412.0,809881.0,742631.36,,,,,,,,0.12,,36135.0,,,,,,,635.0,0.75,0.0,,,100.0,76.59,0.0,0.0,,0.0,100.0,21.9,0.2882,44.35,2.9725
2021-07-30,865743.0,2900239.05,1.98,9.63,1.89,2.89,1.0,2683480.65,222070.0,801039.0,743934.5,,,,,,,,0.02,,4342.0,,,,,,,8842.0,0.73,0.03,,,100.0,77.36,0.0,0.0,,0.0,100.0,22.26,0.2976,45.27,3.0157
2021-08-02,865743.0,2900239.05,1.98,9.82,1.89,2.96,1.0,2683480.65,222070.0,801039.0,743934.5,,,,,,,,,,,,,,,,,,0.75,,,,100.0,77.36,0.0,0.0,,0.0,100.0,22.15,0.2969,45.08,3.0157
2021-08-03,833743.0,2801376.48,1.9,9.56,1.82,2.86,1.0,2583971.04,222070.0,769039.0,746155.2,,,,,,,,,,,,,,,,,32000.0,0.75,0.11,,,100.0,77.36,0.0,0.0,,0.0,100.0,23.01,0.3173,46.86,2.9042
2021-08-04,809191.0,2731828.82,1.85,9.62,1.77,2.78,1.0,2577532.11,203070.0,763487.0,685564.32,,,,,,15000.0,,0.07,,19000.0,,,,,0.05,,20552.0,0.69,0.07,,,100.0,70.74,0.0,0.0,,0.0,100.0,23.79,0.3282,48.43,2.8187
2021-08-05,823792.0,2744874.94,1.88,10.18,1.8,2.84,1.0,2542609.22,218070.0,763088.0,726609.24,,,15000.0,,,,,,,,,,,15000.0,,,399.0,0.74,0.0,,,100.0,75.96,0.0,0.0,,0.0,100.0,23.38,0.3172,47.52,2.8696
2021-08-06,824059.0,2724339.05,1.88,10.58,1.8,2.81,1.0,2522990.43,218270.0,763155.0,721600.62,,,,,,200.0,,,,,,,,,0.0,200.0,133.0,0.73,0.0,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.31,0.3166,47.45,2.8705
2021-08-09,824059.0,2702913.52,1.88,10.81,1.8,2.77,1.0,2503148.4,218270.0,763155.0,715925.6,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.47,0.3185,47.76,2.8705
2021-08-10,824059.0,2691376.69,1.88,10.82,1.8,2.75,1.0,2492464.23,218270.0,763155.0,712869.82,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.45,0.318,47.69,2.8705
2021-08-11,824059.0,2714450.35,1.88,10.85,1.8,2.74,1.0,2513832.57,218270.0,763155.0,718981.38,,,,,,,,,,,,,,,,,,0.72,,,,100.0,81.86,0.0,0.0,,0.0,100.0,23.44,0.3178,47.67,3.0904
2021-08-12,824059.0,2732579.64,1.88,11.07,1.8,2.76,1.0,2530621.98,218270.0,763155.0,723783.32,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.47,0.3186,47.81,2.8705
2021-08-13,824559.0,2717746.46,1.88,11.13,1.8,2.77,1.0,2517006.88,218270.0,763655.0,719417.92,,,,,,500.0,,,,,,,,,0.0,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.51,0.3178,47.68,2.8722
2021-08-16,824559.0,2694658.81,1.88,11.4,1.8,2.76,1.0,2495624.54,218270.0,763655.0,713306.36,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.45,0.318,47.72,2.8722
2021-08-17,824559.0,2696307.93,1.88,12.69,1.8,2.75,1.0,2497151.85,218270.0,763655.0,713742.9,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.39,0.3176,47.67,2.8722
2021-08-18,824559.0,2742483.23,1.88,12.94,1.8,2.75,1.0,2539916.53,218270.0,763655.0,725966.02,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.4,0.3172,47.63,2.8722
2021-08-19,824559.0,2704553.52,1.88,12.47,1.8,2.79,1.0,2504788.4,218270.0,763655.0,715925.6,,,,,,,,,,,,,,,,,,0.73,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.47,0.3183,47.73,2.8722
2021-08-20,824559.0,2721044.7,1.88,12.54,1.8,2.75,1.0,2520061.5,218270.0,763655.0,720291.0,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.42,0.3176,47.66,2.8722
2021-08-23,824559.0,2688062.34,1.88,12.51,1.8,2.76,1.0,2489515.3,218270.0,763655.0,711560.2,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.5,0.3179,47.67,2.8722
2021-08-24,824559.0,2681465.87,1.88,12.54,1.8,2.73,1.0,2483406.06,218270.0,763655.0,709814.04,,,,,,,,,,,,,,,,,,0.71,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.43,0.3176,47.66,2.8722
2021-08-25,824559.0,2716097.35,1.88,12.54,1.8,2.73,1.0,2515479.57,218270.0,763655.0,718981.38,,,,,,,,,,,,,,,,,,0.71,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.4,0.3173,47.64,2.8722
2021-08-26,824559.0,2709500.87,1.88,12.38,1.8,2.76,1.0,2509370.33,218270.0,763655.0,717235.22,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.45,0.3181,47.73,2.8722
2021-08-27,815959.0,2664922.09,1.86,12.61,1.78,2.72,1.0,2466009.63,218270.0,755055.0,712869.82,,,,,,,,,,,,,,,,,8600.0,0.72,0.03,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.72,0.3146,47.14,2.8423
2021-08-30,815959.0,2708983.88,1.86,12.46,1.78,2.71,1.0,2506782.6,218270.0,755055.0,724656.4,,,,,,,,,,,,,,,,,,0.72,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.69,0.3138,47.05,2.8423
2021-08-31,831459.0,3051454.53,1.9,12.66,1.82,2.83,1.0,2827936.85,218270.0,770555.0,801050.9,,,,0.11,,,,,25000.0,,,,0.11,,,,9500.0,0.73,0.01,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.01,0.3014,44.66,2.8963
2021-09-01,831459.0,2918421.09,1.9,9.61,1.82,3.11,1.0,2704648.05,218270.0,770555.0,766127.7,,,,,,,,,,,,,,,,,,0.79,,,,100.0,76.03,0.0,0.0,,0.0,100.0,23.18,0.3038,44.86,2.8963
2021-09-02,837884.0,2974488.2,1.91,9.03,1.83,3.0,1.0,2733429.0,225270.0,769980.0,799708.5,,,7000.0,,,,,,,,,,,7000.0,,,575.0,0.8,0.05,,,100.0,74.82,0.0,0.0,,0.0,100.0,22.98,0.2979,44.49,2.7829
2021-09-03,665626.0,2360309.8,1.52,6.89,1.45,2.41,1.0,2119522.21,195459.0,597722.0,693097.61,,,,,,,,0.1,,29811.0,,,,,,,172258.0,0.7,0.6,,,100.0,73.63,0.0,0.0,,0.0,100.0,29.25,0.2487,29.61,2.5076
