,AFLT FP Equity_DX_SI_QTY,AFLT FP Equity_DX_SHORT_INTEREST_VALUE,AFLT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFLT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFLT FP Equity_DX_SI_MV,AFLT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFLT FP Equity_DX_SUPPLY_SI_QTY,AFLT FP Equity_DX_BROKER_SI_QTY,AFLT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFLT FP Equity_DX_BROKER_SI_MV_NEW_x,AFLT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFLT FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFLT FP Equity_DX_BROKER_SI_MV_INC_x,AFLT FP Equity_DX_SUPPLY_SI_MV_NEW,AFLT FP Equity_DX_BROKER_SI_QTY_ADD,AFLT FP Equity_DX_BROKER_SI_QTY_NEW,AFLT FP Equity_DX_SUPPLY_SI_MV_DEC,AFLT FP Equity_DX_BROKER_SI_QTY_INC,AFLT FP Equity_DX_SUPPLY_SI_QTY_DEC,AFLT FP Equity_DX_BROKER_SI_MV_NEW_y,AFLT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFLT FP Equity_DX_BROKER_SI_MV_INC_y,AFLT FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFLT FP Equity_DX_BROKER_SI_MV_ADD,AFLT FP Equity_DX_SUPPLY_SI_QTY_ADD,AFLT FP Equity_DX_BROKER_SI_QTY_DEC,AFLT FP Equity_DX_SUPPLY_SI_MV,AFLT FP Equity_DX_BROKER_SI_MV_DEC,AFLT FP Equity_DX_SUPPLY_SI_MV_RMV,AFLT FP Equity_DX_BROKER_SI_MV_RMV,AFLT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFLT FP Equity_DX_UTILIZATION_QUANTITY,AFLT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFLT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFLT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFLT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFLT FP Equity_DX_ACTIVE_UTILIZATION_MV,AFLT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFLT FP Equity_DX_BROKER_SI_CON_RATIO,AFLT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFLT FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-04,10026.0,1121289.79,1.97,0.14,1.12,1098922.15,409.0,9826.0,45741.82,,,,,,,,,,,,,,,,,,0.05,,,,0.14,0.14,284712.0,31841677.6,,31.76,0.14,2.12,0.9188,95.81,0.0352
2022-01-05,10026.0,1121264.73,2.08,0.14,1.12,1098897.59,409.0,9826.0,45740.8,,,,,,,,,,,,,,,,,,0.05,,,,0.14,0.14,284712.0,31840965.82,,31.76,0.14,2.13,0.9187,95.8,0.0352
2022-01-06,10026.0,1121570.52,2.07,0.14,1.12,1099197.28,409.0,9826.0,45753.28,,,,,,,,,,,,,,,,,,0.05,,,,0.14,0.14,284712.0,31849649.53,,31.76,0.14,2.12,0.9187,95.8,0.0352
2022-01-07,10026.0,1120304.24,1.89,0.14,1.13,1097956.26,409.0,9826.0,45701.62,,,,,,,,,,,,,,,,,,0.05,,,,0.14,0.14,285962.0,31953365.28,,31.91,0.14,2.13,0.9188,95.81,0.035
2022-01-10,10026.0,1121453.22,1.73,0.14,1.12,1099082.32,409.0,9826.0,45748.49,,,,,,,,,,,,,,,,,,0.05,,,,0.14,0.14,288062.0,32221030.98,,32.11,0.14,2.12,0.9189,95.81,0.0348
2022-01-11,10026.0,1121434.17,1.69,0.14,1.13,1099063.65,409.0,9826.0,45747.71,,,,,,,,,,,,,,,,,,0.05,,,,0.14,0.14,288062.0,32220483.66,,32.14,0.14,2.13,0.9188,95.81,0.0348
2022-01-12,10026.0,1121458.23,1.67,0.14,1.13,1099087.23,409.0,9826.0,45748.7,,,,,,,,,,,,,,,,,,0.05,,,,0.15,0.15,275455.0,30811019.03,,30.73,0.15,2.13,0.9189,95.81,0.0363
2022-01-13,9817.0,1098351.48,1.64,0.14,1.1,1075974.96,200.0,9617.0,22376.52,,,,,,,,0.02,,209.0,,,,,,,209.0,0.02,0.02,,,0.07,0.07,275664.0,30842005.05,,30.76,0.07,2.12,0.9586,97.88,0.0356
2022-01-14,9817.0,1098186.56,1.65,0.14,1.1,1075813.4,200.0,9617.0,22373.16,,,,,,,,,,,,,,,,,,0.02,,,,0.07,0.07,275664.0,30837373.89,,30.76,0.07,2.12,0.9585,97.88,0.0356
2022-01-17,14417.0,1613838.98,2.78,0.2,1.61,1333988.98,2500.0,11917.0,279850.0,,,,,,2300.0,,,,,,,,,0.26,2300.0,,0.28,,,,100.0,0.91,0.0,0.0,,0.0,100.0,19.26,0.662,79.03,0.0523
2022-01-18,31417.0,3514151.68,5.73,0.44,3.5,2283745.58,11000.0,20417.0,1230406.1,,,8500.0,0.94,,,,,8500.0,,,,0.94,8500.0,,,,1.23,,,,34.24,3.99,21123.0,2362715.28,,2.36,34.21,46.19,0.4923,52.81,0.1139
2022-01-19,31417.0,3514371.6,5.63,0.44,3.52,2283888.5,11000.0,20417.0,1230483.1,,,,,,,,,,,,,,,,,,1.23,,,,34.24,3.99,21123.0,2362863.14,,2.36,34.25,46.13,0.4925,52.88,0.114
2022-01-20,164917.0,18447582.64,27.98,2.32,18.43,12239363.74,55500.0,109417.0,6208218.9,,,,4.96,,44500.0,,,44500.0,,,,4.96,,4.98,44500.0,,6.21,,,,22.07,20.13,195972.0,21921388.73,,21.92,22.07,35.86,0.4675,57.89,0.5982
2022-01-21,159047.0,17791617.7,27.03,2.24,17.8,12254354.65,49630.0,109547.0,5551805.36,,,130.0,,,130.0,,0.67,,6000.0,,,,130.0,0.01,,,5.55,,,,19.76,18.03,201533.0,22544267.36,,22.54,19.76,35.91,0.4663,57.75,0.5779
2022-01-24,159047.0,17791856.27,27.8,2.24,17.79,12254518.97,49630.0,109547.0,5551879.8,,,,,,,,,,,,,,,,,,5.55,,,,19.8,18.06,201063.0,22491992.92,,22.49,19.8,35.86,0.4664,57.8,0.5789
2022-01-25,159647.0,17846028.14,26.04,2.24,17.85,11943817.1,52930.0,106847.0,5916743.0,,,3300.0,,,,,,,,,,,3300.0,,,2700.0,5.92,0.31,,,21.11,19.24,197763.0,22106798.52,,22.12,21.11,34.7,0.4705,58.84,0.5804
2022-01-26,199647.0,22330157.59,31.09,2.8,22.28,14187608.63,72930.0,126847.0,8157089.23,,,20000.0,2.21,,,,,20000.0,,,,2.21,20000.0,,,,8.15,,,,29.49,26.54,174379.0,19503977.27,,19.49,29.49,42.26,0.4525,52.05,0.7264
2022-01-27,215847.0,24131241.32,33.63,3.03,24.05,15086791.21,81030.0,134947.0,9058983.84,,,,0.86,,,,,8100.0,,,,0.86,,,8100.0,,9.06,,,,31.73,29.81,174379.0,19495206.0,,19.5,31.72,42.78,0.4147,47.66,0.7941
2022-01-28,239747.0,26815342.33,46.48,3.36,26.82,18415519.98,75230.0,164647.0,8414362.65,,,,3.42,,,,0.65,29700.0,5800.0,,,3.42,,,,,8.41,,,,29.36,27.68,181039.0,20248940.59,,20.24,29.36,40.94,0.4293,50.83,0.882
2022-01-31,120347.0,13461582.17,23.75,1.69,13.51,12533174.05,8430.0,112047.0,942949.45,,,,,,,,7.47,,66800.0,,,,,,,52600.0,0.94,5.85,,,24.02,3.1,26660.0,2982091.62,,2.98,24.03,36.9,0.3796,48.24,0.4427
2022-02-01,55847.0,6247436.35,10.82,0.78,6.27,5318940.25,8430.0,47547.0,943038.81,,,,,,,,,,,,,,,,,64500.0,0.94,7.23,,,22.23,3.05,29490.0,3298957.83,,3.3,22.23,16.87,0.5123,68.03,0.2018
2022-02-02,55847.0,6249050.33,11.23,0.78,6.27,5320314.36,8430.0,47547.0,943282.44,,,,,,,,,,,,,,,,,,0.94,,,,22.47,3.05,29093.0,3255387.42,,3.25,22.47,16.85,0.5125,68.04,0.202
2022-02-03,47747.0,5336830.21,9.33,0.67,5.41,5314475.59,330.0,47547.0,36885.12,,,,,,,,0.91,,8100.0,,,,,,,,0.04,,,,1.23,0.12,26540.0,2966458.07,,2.97,1.23,19.8,0.6713,79.5,0.1743
2022-02-04,40247.0,4501538.41,7.69,0.56,4.5,4479168.85,930.0,40047.0,104018.45,,,600.0,0.07,,,,,600.0,,,,0.07,600.0,,,8100.0,0.1,0.96,,,3.39,0.34,26540.0,2968440.61,,2.97,3.39,23.48,0.6059,74.19,0.1469
2022-02-07,20117.0,2250800.6,3.74,0.28,2.25,2228423.5,800.0,19917.0,89508.4,,,,,,,,0.01,,130.0,,,,,,,20130.0,0.09,2.26,,,2.93,0.29,26540.0,2969441.17,,2.97,2.93,47.26,0.4616,48.71,0.0734
2022-02-08,28717.0,3214552.26,5.2,0.4,3.21,2710826.76,5100.0,24217.0,570888.9,,,4300.0,0.48,,,,,4300.0,,,,0.48,4300.0,,,,0.57,,,,16.12,1.85,26540.0,2970861.06,,2.97,16.09,38.94,0.4858,57.75,0.1043
2022-02-09,28717.0,3212918.27,5.04,0.4,3.21,2709448.82,5100.0,24217.0,570598.71,,,,,,,,,,,,,,,,,,0.57,,,,16.12,1.86,26540.0,2969350.93,,2.97,16.13,38.83,0.4862,57.85,0.1048
2022-02-10,56517.0,6313926.64,9.63,0.79,6.32,4258328.32,19000.0,38117.0,2122628.7,,,13900.0,1.55,,,,,13900.0,,,,1.55,13900.0,,,,2.13,,,,60.05,6.94,12640.0,1412106.67,,1.41,60.07,24.68,0.5972,73.22,0.2063
2022-02-11,56517.0,6323845.38,7.05,0.79,6.28,4265017.86,19000.0,38117.0,2125963.2,,,,,,,,,,,,,,,,,,2.12,,,,60.05,6.94,12640.0,1414324.99,,1.41,60.0,24.83,0.5957,73.06,0.2063
2022-02-14,55917.0,6256150.53,6.85,0.78,6.24,4197507.01,18400.0,37517.0,2058643.52,,,,,,,,0.06,,600.0,,,,,,,600.0,2.06,0.07,,,59.06,6.65,12756.0,1427177.0,,1.43,59.04,25.16,0.6153,74.29,0.202
2022-02-15,50817.0,5685192.53,6.13,0.7,5.71,4689497.91,8900.0,41917.0,995694.62,,,,0.52,,,,1.06,4400.0,9500.0,,,0.52,,,,,1.0,,,,28.5,3.05,22326.0,2497739.11,,2.5,28.55,22.44,0.6445,77.08,0.1742
2022-02-16,14217.0,1590504.13,1.73,0.2,1.59,1568129.45,200.0,14017.0,22374.68,,,,,,,,0.98,,8700.0,,,,,,,27900.0,0.02,3.14,,,0.07,0.07,291437.0,32604048.08,,32.53,0.07,31.38,0.5498,67.17,0.0487
2022-02-17,9817.0,1098265.09,1.18,0.13,1.1,1075890.33,200.0,9617.0,22374.76,,,,,,,,,,,,,,,,,4400.0,0.02,0.49,,,0.07,0.07,291137.0,32570602.51,,32.49,0.07,2.12,0.9585,97.88,0.0337
2022-02-18,9817.0,1098137.47,1.2,0.13,1.1,1075765.31,200.0,9617.0,22372.16,,,,,,,,,,,,,,,,,,0.02,,,,0.07,0.07,291137.0,32566817.73,,32.49,0.07,2.12,0.9585,97.88,0.0337
2022-02-21,9817.0,1098220.92,1.24,0.13,1.1,1075847.06,200.0,9617.0,22373.86,,,,,,,,,,,,,,,,,,0.02,,,,0.07,0.07,292437.0,32714722.48,,32.6,0.07,2.12,0.9585,97.88,0.0335
2022-02-22,9817.0,1098044.21,1.26,0.13,1.1,1075673.95,200.0,9617.0,22370.26,,,,,,,,,,,,,,,,,,0.02,,,,0.07,0.07,291779.0,32635860.46,,32.61,0.07,2.12,0.9585,97.88,0.0336
2022-02-23,9817.0,1098067.77,1.28,0.13,1.1,1075697.03,200.0,9617.0,22370.74,,,,,,,,,,,,,,,,,,0.02,,,,0.07,0.07,291600.0,32616538.92,,32.58,0.07,2.12,0.9584,97.88,0.0336
2022-02-24,54817.0,6123590.62,7.11,0.74,6.1,3587780.43,22700.0,32117.0,2535810.19,,,22500.0,,,22500.0,,,,,,,,22500.0,2.49,,,2.54,,,,100.0,7.78,0.0,0.0,,0.0,100.0,29.58,0.5745,69.78,0.1879
2022-02-25,54817.0,6132701.21,7.21,0.74,6.14,3593118.28,22700.0,32117.0,2539582.93,,,,,,,,,,,,,,,,,,2.54,,,,78.52,7.73,6208.0,694525.59,,0.69,78.52,29.29,0.5769,70.07,0.1866
2022-02-28,54817.0,6130645.57,7.34,0.74,6.11,3591913.89,22700.0,32117.0,2538731.68,,,,,,,,,,,,,,,,,,2.54,,,,78.52,7.7,6208.0,694292.79,,0.69,78.52,29.55,0.5747,69.81,0.1859
2022-03-01,55098.0,6164033.65,7.21,0.74,6.13,3624493.85,22981.0,32398.0,2570976.39,,,,,,281.0,,,,,,,,,0.03,281.0,,2.57,,,,78.73,7.79,6208.0,694513.79,,0.69,78.73,29.21,0.5655,69.29,0.1869
2022-03-02,55098.0,6157548.62,7.2,0.74,6.15,3620680.61,22981.0,32398.0,2568271.53,,,,,,,,,,,,,,,,,,2.57,,,,78.73,7.79,6208.0,693783.11,,0.69,78.73,29.16,0.566,69.34,0.1869
2022-03-03,53598.0,5986039.03,7.2,0.72,5.96,3618338.23,21481.0,32398.0,2399084.0,,,,,,,,0.17,,1500.0,,,,,,,,2.4,,,,73.59,7.29,7708.0,860860.27,,0.86,73.59,29.24,0.5652,69.25,0.1818
2022-03-04,53708.0,5997631.44,6.71,0.72,5.97,3617920.3,21591.0,32398.0,2411090.72,,,110.0,,,,,,,,,,,110.0,,,,2.41,,,,73.97,7.32,7598.0,848477.02,,0.85,73.97,29.28,0.565,69.22,0.1822
2022-03-07,31208.0,3475716.1,3.9,0.41,3.44,3441190.59,591.0,30898.0,65821.21,,,,,,,,2.35,,21000.0,,,,,,,1500.0,0.07,0.18,,,2.02,0.2,28598.0,3185033.61,,3.19,2.02,30.71,0.5528,67.71,0.1059
2022-03-08,19408.0,2161655.28,2.58,0.26,2.17,1614781.44,5191.0,14498.0,578171.5,,,4600.0,,,,,,,,,,,4600.0,,,16400.0,0.58,1.79,,,15.36,1.76,28598.0,3185233.8,,3.19,15.43,31.81,0.5221,64.83,0.0658
2022-03-09,19127.0,2131235.54,2.65,0.25,2.16,1584136.33,4910.0,14217.0,547099.2,,,,,,,,0.03,,281.0,,,,,,,281.0,0.56,0.03,,,14.65,1.67,28598.0,3186546.45,,3.18,14.85,32.5,0.5424,66.07,0.0649
2022-03-10,19127.0,2131124.6,2.6,0.25,2.11,1584053.87,4910.0,14217.0,547070.73,,,,,,,,,,,,,,,,,,0.54,,,,14.65,1.67,28598.0,3186380.58,,3.19,14.56,32.4,0.5428,66.15,0.0649
2022-03-11,19127.0,2130254.32,2.78,0.25,2.12,1583407.0,4910.0,14217.0,546847.32,,,,,,,,,,,,,,,,,,0.54,,,,14.65,1.67,28598.0,3185079.37,,3.19,14.58,32.5,0.5422,66.06,0.0649
2022-03-14,19127.0,2128150.35,2.76,0.25,2.13,1581843.13,4910.0,14217.0,546307.22,,,,,,,,,,,,,,,,,,0.55,,,,14.65,1.67,28598.0,3181933.59,,3.19,14.69,32.48,0.5423,66.08,0.0649
2022-03-15,19127.0,2126880.32,2.76,0.25,2.13,1580899.12,4910.0,14217.0,545981.2,,,,,,,,,,,,,,,,,,0.55,,,,14.65,1.67,28598.0,3180034.68,,3.18,14.67,32.45,0.5426,66.11,0.0649
2022-03-16,9927.0,1104753.0,1.43,0.13,1.11,1070253.81,310.0,9617.0,34499.19,,,,,,,,0.51,,4600.0,,,,,,,4600.0,0.03,0.51,,,0.11,0.11,294522.0,32776675.98,,32.72,0.11,2.12,0.9585,97.88,0.0337
2022-03-17,9927.0,1104033.29,1.46,0.13,1.11,1069556.58,310.0,9617.0,34476.71,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,294522.0,32755323.13,,32.74,0.11,2.11,0.9587,97.89,0.0337
2022-03-18,9927.0,1105580.91,1.49,0.13,1.11,1071055.87,310.0,9617.0,34525.04,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,293822.0,32723279.34,,32.65,0.11,2.11,0.9587,97.89,0.0338
2022-03-21,9927.0,1106156.68,1.5,0.13,1.11,1071613.65,310.0,9617.0,34543.02,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,294722.0,32840607.21,,32.79,0.11,2.12,0.9585,97.88,0.0336
2022-03-22,9927.0,1105774.49,1.54,0.13,1.11,1071243.4,310.0,9617.0,34531.09,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,283722.0,31603963.81,,31.58,0.11,2.12,0.9586,97.88,0.035
2022-03-23,9927.0,1106018.69,1.6,0.13,1.11,1071479.98,310.0,9617.0,34538.71,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,283722.0,31610943.37,,31.57,0.11,2.12,0.9585,97.88,0.035
2022-03-24,9927.0,1105961.11,1.62,0.13,1.11,1071424.2,310.0,9617.0,34536.91,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,285222.0,31776411.89,,31.74,0.11,2.12,0.9584,97.88,0.0348
2022-03-25,9927.0,1105963.1,2.22,0.13,1.11,1071426.12,310.0,9617.0,34536.98,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,285622.0,31821032.77,,31.79,0.11,2.12,0.9584,97.88,0.0347
2022-03-28,9927.0,1106006.78,2.21,0.13,1.11,1071468.44,310.0,9617.0,34538.34,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,285622.0,31822289.51,,31.79,0.11,2.12,0.9585,97.88,0.0347
2022-03-29,9927.0,1106400.88,2.29,0.13,1.11,1071850.23,310.0,9617.0,34550.65,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,285622.0,31833628.7,,31.79,0.11,2.12,0.9584,97.88,0.0347
2022-03-30,9927.0,1106832.7,2.22,0.13,1.11,1072268.57,310.0,9617.0,34564.13,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,286164.0,31906484.74,,31.86,0.11,2.12,0.9586,97.88,0.0347
2022-03-31,9927.0,1106436.62,2.03,0.13,1.11,1071884.85,310.0,9617.0,34551.76,,,,,,,,,,,,,,,,,,0.03,,,,0.11,0.11,288914.0,32201574.37,,32.18,0.11,2.12,0.9586,97.88,0.0343
2022-04-01,510.0,56891.16,0.11,0.01,0.06,22310.26,310.0,200.0,34580.9,,,,,,,,,,,,,,,,,,0.03,,,1.05,1.07,0.11,28590.0,3189251.67,,3.19,1.07,,1.0,100.0,0.0018
2022-04-04,510.0,56880.61,0.11,0.01,0.06,22306.12,310.0,200.0,34574.49,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-04-05,510.0,56924.31,0.1,0.01,0.06,22323.26,310.0,200.0,34601.05,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-04-06,113710.0,12692992.46,20.67,1.52,12.69,6340356.8,56910.0,56800.0,6352635.66,,,24200.0,,,56600.0,,,,,,,,24200.0,6.32,32400.0,,6.34,,,,100.0,17.86,0.0,0.0,,0.0,100.0,33.05,0.5543,66.71,0.3568
2022-04-07,115510.0,12892775.71,20.58,1.54,12.88,6440248.97,57810.0,57700.0,6452526.74,,,900.0,0.09,,,,,900.0,,,,0.09,900.0,,,,6.44,,,,100.0,18.08,0.0,0.0,,0.0,100.0,32.71,0.5566,67.05,0.3613
2022-04-08,115510.0,12892937.43,20.2,1.54,12.87,6440329.75,57810.0,57700.0,6452607.68,,,,,,,,,,,,,,,,,,6.43,,,,100.0,18.01,0.0,0.0,,0.0,100.0,32.76,0.5563,67.01,0.3598
2022-04-11,134200.0,14979806.6,23.31,1.78,14.98,7489903.3,67100.0,67100.0,7489903.3,,,,1.03,,,,0.0,9400.0,110.0,,,1.03,,,9400.0,,7.49,,,,100.0,20.9,0.0,0.0,,0.0,100.0,26.92,0.4891,63.93,0.418
2022-04-12,134200.0,14980397.08,24.96,1.78,14.04,7490198.54,67100.0,67100.0,7490198.54,,,,,,,,,,,,,,,,,,6.58,,,,100.0,20.91,0.0,0.0,,0.0,100.0,29.08,0.4657,60.97,0.4181
2022-04-13,102200.0,11407267.62,18.76,1.34,10.55,5703633.81,51100.0,51100.0,5703633.81,,,,,,,,1.77,,16000.0,,,,,,,16000.0,4.82,1.72,,,85.91,16.28,8378.0,935128.06,,0.94,83.74,27.67,0.4437,59.21,0.3257
2022-04-14,51310.0,5726842.51,7.27,0.67,4.82,1908575.46,34210.0,17100.0,3818267.05,,,,,,,,1.89,,16890.0,,,,,,,34000.0,2.92,3.84,,,57.52,10.89,25268.0,2820227.18,,2.82,50.91,24.22,0.5148,67.03,0.1633
2022-04-15,51310.0,5726842.51,7.88,0.67,4.83,1908575.46,34210.0,17100.0,3818267.05,,,,,,,,,,,,,,,,,,2.92,,,,57.52,10.89,25268.0,2820227.18,,2.82,50.9,24.19,0.5154,67.09,0.1633
2022-04-18,34310.0,3829428.31,5.27,0.45,3.82,1908575.46,17210.0,17100.0,1920852.85,,,,,,,,1.01,,17000.0,,,,,,,,1.92,,,,40.52,5.79,25268.0,2820227.18,,2.82,40.48,31.55,0.4371,57.11,0.1154
2022-04-19,34550.0,3855838.74,5.31,0.45,3.85,1908389.07,17450.0,17100.0,1947449.67,,,350.0,,,,,0.01,,110.0,,,,350.0,,,,1.95,,,,40.74,5.86,25378.0,2832227.94,,2.83,40.74,31.47,0.437,57.14,0.1161
2022-04-20,68800.0,7676229.28,10.54,0.9,7.7,4362508.21,29700.0,39100.0,3313721.07,,,22000.0,2.48,,,,1.09,22000.0,9750.0,,,2.48,22000.0,,,,3.32,,,,100.0,9.94,0.0,0.0,,0.0,100.0,7.52,0.8522,92.01,0.2302
2022-04-21,44400.0,4954502.76,6.87,0.58,4.95,2477251.38,22200.0,22200.0,2477251.38,,,,,,,,0.84,,7500.0,,,,,,,16900.0,2.48,1.91,,,77.14,7.51,6578.0,734025.21,,0.73,77.14,0.92,0.9817,99.08,0.1501
2022-04-22,44400.0,4956114.48,6.72,0.58,4.94,2478057.24,22200.0,22200.0,2478057.24,,,,,,,,,,,,,,,,,,2.48,,,,77.14,6.9,6578.0,734263.99,,0.73,77.14,0.92,0.9817,99.08,0.1379
2022-04-25,43200.0,4818968.64,6.59,0.57,4.79,3636536.52,10600.0,32600.0,1182432.12,,,,1.14,,,,2.46,10400.0,22000.0,,,1.14,,,10400.0,,1.18,,,,100.0,3.29,0.0,0.0,,0.0,100.0,24.35,0.6244,75.17,0.1342
2022-04-26,21200.0,2364840.92,3.2,0.28,2.36,1182420.46,10600.0,10600.0,1182420.46,,,,,,,,,,,,,,,,,22000.0,1.18,2.43,,,100.0,3.29,0.0,0.0,,0.0,100.0,49.3,0.4904,49.72,0.0659
2022-04-27,21200.0,2363263.64,3.21,0.28,2.35,1181631.82,10600.0,10600.0,1181631.82,,,,,,,,,,,,,,,,,,1.18,,,,100.0,3.25,0.0,0.0,,0.0,100.0,49.26,0.4904,49.76,0.0649
2022-04-28,21200.0,2364005.64,3.24,0.28,2.36,1182002.82,10600.0,10600.0,1182002.82,,,,,,,,,,,,,,,,,,1.18,,,,100.0,3.25,0.0,0.0,,0.0,100.0,49.36,0.4904,49.67,0.0649
2022-04-29,21200.0,2363785.16,3.18,0.28,2.37,1181892.58,10600.0,10600.0,1181892.58,,,,,,,,,,,,,,,,,,1.18,,,,100.0,3.25,0.0,0.0,,0.0,100.0,49.43,0.4904,49.6,0.0649
2022-05-02,10800.0,1202797.08,1.6,0.14,1.2,1180523.06,200.0,10600.0,22274.02,,,,,,,,1.16,,10400.0,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,1.94,0.962,98.06,0.0322
2022-05-03,400.0,44638.44,0.06,0.01,0.05,22319.22,200.0,200.0,22319.22,,,,,,,,,,,,,,,,,10400.0,0.02,1.15,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-04,400.0,44556.24,0.06,0.01,0.05,22278.12,200.0,200.0,22278.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-05,400.0,44569.92,0.05,0.01,0.05,22284.96,200.0,200.0,22284.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-06,400.0,44580.36,0.05,0.01,0.05,22290.18,200.0,200.0,22290.18,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-09,400.0,44599.28,0.04,0.01,0.05,22299.64,200.0,200.0,22299.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-10,400.0,44528.88,0.04,0.01,0.05,22264.44,200.0,200.0,22264.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-11,400.0,44546.44,0.04,0.01,0.05,22273.22,200.0,200.0,22273.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-12,400.0,44540.68,0.04,0.01,0.05,22270.34,200.0,200.0,22270.34,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-13,400.0,44595.84,0.04,0.01,0.05,22297.92,200.0,200.0,22297.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-16,400.0,44500.04,0.04,0.01,0.05,22250.02,200.0,200.0,22250.02,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-17,400.0,44572.32,0.04,0.01,0.05,22286.16,200.0,200.0,22286.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-18,400.0,44519.2,0.04,0.01,0.05,22259.6,200.0,200.0,22259.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-19,400.0,44520.32,0.04,0.01,0.05,22260.16,200.0,200.0,22260.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-20,400.0,44524.48,0.04,0.01,0.05,22262.24,200.0,200.0,22262.24,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-23,400.0,44528.08,0.04,0.01,0.05,22264.04,200.0,200.0,22264.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-24,400.0,44560.44,0.04,0.01,0.05,22280.22,200.0,200.0,22280.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-25,400.0,44530.68,0.04,0.01,0.05,22265.34,200.0,200.0,22265.34,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2022-05-26,400.0,44492.04,0.05,0.01,0.05,22246.02,200.0,200.0,22246.02,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
