,AL2SI FP Equity_DX_SI_QTY,AL2SI FP Equity_DX_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AL2SI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AL2SI FP Equity_DX_SI_MV,AL2SI FP Equity_DX_DSS,AL2SI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SUPPLY_SI_QTY,AL2SI FP Equity_DX_BROKER_SI_QTY,AL2SI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AL2SI FP Equity_DX_BROKER_SI_MV_INC_x,AL2SI FP Equity_DX_BROKER_SI_QTY_ADD,AL2SI FP Equity_DX_SUPPLY_SI_MV_DEC,AL2SI FP Equity_DX_BROKER_SI_QTY_INC,AL2SI FP Equity_DX_SUPPLY_SI_QTY_DEC,AL2SI FP Equity_DX_BROKER_SI_MV_INC_y,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AL2SI FP Equity_DX_BROKER_SI_MV_ADD,AL2SI FP Equity_DX_SUPPLY_SI_QTY_ADD,AL2SI FP Equity_DX_BROKER_SI_QTY_DEC,AL2SI FP Equity_DX_SUPPLY_SI_MV,AL2SI FP Equity_DX_BROKER_SI_MV_DEC,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AL2SI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_MV,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AL2SI FP Equity_DX_BROKER_SI_CON_RATIO,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AL2SI FP Equity_DX_DEMAND_SUPPLY_RATIO,AL2SI FP Equity_PX_LAST
2023-09-13,20856.0,32639.64,0.27,2.63,0.12,0.03,0.0,29040.14,18556.0,18556.0,29040.14,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.56,0.3689,49.4,1.1037,1.565
2023-09-14,20856.0,31075.44,0.27,2.19,0.12,0.03,0.0,27648.44,18556.0,18556.0,27648.44,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,31.72,0.3702,50.03,1.1037,1.49
2023-09-15,20856.0,32848.2,0.27,2.1,0.12,0.03,0.0,29225.7,18556.0,18556.0,29225.7,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,33.16,0.3667,48.8,1.1037,1.575
2023-09-18,20856.0,32118.24,0.27,1.96,0.12,0.03,0.0,28576.24,18556.0,18556.0,28576.24,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.11,0.3699,49.77,1.1037,1.54
2023-09-19,20856.0,31492.56,0.27,2.03,0.12,0.03,0.0,28019.56,18556.0,18556.0,28019.56,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.12,0.3692,49.7,1.1037,1.51
2023-09-20,20856.0,30866.88,0.27,2.0,0.12,0.03,0.0,27462.88,18556.0,18556.0,27462.88,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.08,0.3686,49.65,1.1037,1.48
2023-09-21,20856.0,31492.56,0.27,1.99,0.12,0.03,0.0,28019.56,18556.0,18556.0,28019.56,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.63,0.3671,49.17,1.1037,1.51
2023-09-22,20856.0,30866.88,0.27,1.98,0.12,0.03,0.0,27462.88,18556.0,18556.0,27462.88,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.08,0.3686,49.65,1.1037,1.48
2023-09-25,20856.0,31179.72,0.27,2.06,0.12,0.03,0.0,27741.22,18556.0,18556.0,27741.22,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,32.48,0.3673,49.27,1.1037,1.495
2023-09-26,20856.0,29406.96,0.27,2.25,0.12,0.03,0.0,26163.96,18556.0,18556.0,26163.96,,,,,,,,,,,,0.03,,100.0,98.2,0.0,0.0,0.0,100.0,31.51,0.3688,50.0,1.1037,1.41
2023-09-27,22156.0,31683.08,0.29,2.26,0.12,0.03,0.0,28394.08,18556.0,19856.0,26535.08,,0.0,,,1300.0,,0.0,,,,,0.03,,100.0,98.72,0.0,0.0,0.0,100.0,30.55,0.3814,52.07,1.1788,1.43
2023-09-28,22156.0,30353.72,0.29,2.02,0.12,0.03,0.0,27202.72,18556.0,19856.0,25421.72,,,,,,,,,,,,0.03,,100.0,98.72,0.0,0.0,0.0,100.0,29.81,0.3836,52.67,1.1788,1.37
2023-09-29,22156.0,30132.16,0.29,2.01,0.12,0.03,0.0,27004.16,18556.0,19856.0,25236.16,,,,,,,,,,,,0.03,,100.0,98.72,0.0,0.0,0.0,100.0,30.21,0.381,52.19,1.1788,1.36
2023-10-02,22156.0,28138.12,0.29,2.03,0.12,0.03,0.0,25217.12,18556.0,19856.0,23566.12,,,,,,,,,,,,0.03,,100.0,98.72,0.0,0.0,0.0,100.0,30.28,0.3806,52.12,1.1788,1.27
2023-10-03,22156.0,28138.12,0.29,1.88,0.12,0.03,0.0,25217.12,18556.0,19856.0,23566.12,,,,,,,,,,,,0.02,,100.0,98.72,0.0,0.0,0.0,100.0,30.17,0.3779,51.88,1.1788,1.27
2023-10-04,22156.0,28138.12,0.29,1.77,0.12,0.03,0.0,25217.12,18556.0,19856.0,23566.12,,,,,,,,,,,,0.02,,100.0,98.72,0.0,0.0,0.0,100.0,30.19,0.3777,51.86,1.1788,1.27
2023-10-05,22156.0,26476.42,0.29,1.67,0.12,0.03,0.0,23727.92,18556.0,19856.0,22174.42,,,,,,,,,,,,0.02,,100.0,98.72,0.0,0.0,0.0,100.0,29.35,0.3797,52.49,1.1788,1.195
2023-10-06,22456.0,25263.0,0.29,1.67,0.13,0.03,0.0,22675.5,18856.0,20156.0,21213.0,300.0,0.0,,,300.0,,0.0,300.0,,,,0.02,,100.0,98.74,0.0,0.0,0.0,100.0,29.65,0.3788,52.28,1.176,1.125
2023-10-09,22456.0,22456.0,0.29,1.64,0.13,0.03,0.0,20156.0,18856.0,20156.0,18856.0,,,,,,,,,,,,0.02,,100.0,98.23,0.0,0.0,0.0,100.0,27.96,0.3804,53.24,1.1698,1.0
2023-10-10,22456.0,25150.72,0.29,1.51,0.13,0.02,0.0,22574.72,18856.0,20156.0,21118.72,,,,,,,,,,,,0.02,,100.0,98.23,0.0,0.0,0.0,100.0,30.91,0.3682,50.47,1.1698,1.12
2023-10-11,22556.0,25037.16,0.29,1.17,0.13,0.03,0.0,22484.16,18956.0,20256.0,21041.16,100.0,0.0,,,100.0,,0.0,100.0,,,,0.02,,100.0,98.24,0.0,0.0,0.0,100.0,29.3,0.3747,51.97,1.1689,1.11
2023-10-12,22056.0,25143.84,0.29,1.12,0.12,0.03,0.0,22521.84,18456.0,19756.0,21039.84,,,,0.0,,500.0,,,,,500.0,0.02,0.0,100.0,95.65,0.0,0.0,0.0,100.0,30.4,0.367,50.51,1.143,1.14
2023-10-13,22456.0,25150.72,0.29,1.12,0.13,0.03,0.0,22574.72,18856.0,20156.0,21118.72,400.0,0.0,,,400.0,,0.0,400.0,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,29.3,0.3746,51.94,1.1638,1.12
2023-10-16,22456.0,23241.96,0.29,1.07,0.13,0.03,0.0,20861.46,18856.0,20156.0,19515.96,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,28.49,0.3754,52.41,1.1638,1.035
2023-10-17,22456.0,22006.88,0.29,1.05,0.13,0.02,0.0,19752.88,18856.0,20156.0,18478.88,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,28.62,0.3709,51.86,1.1638,0.98
2023-10-18,22456.0,22276.35,0.29,1.04,0.13,0.02,0.0,19994.75,18856.0,20156.0,18705.15,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,29.41,0.3669,51.04,1.1638,0.992
2023-10-19,22456.0,21872.14,0.29,1.0,0.13,0.02,0.0,19631.94,18856.0,20156.0,18365.74,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,29.01,0.3677,51.32,1.1638,0.974
2023-10-20,22456.0,20434.96,0.29,0.99,0.13,0.02,0.0,18341.96,18856.0,20156.0,17158.96,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,28.31,0.3686,51.74,1.1638,0.91
2023-10-23,23456.0,18530.24,0.3,0.99,0.13,0.02,0.0,16713.24,18856.0,21156.0,14896.24,,,1000.0,,,,,,0.0,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,24.25,0.3036,46.41,1.2156,0.79
2023-10-24,23456.0,18483.33,0.3,0.93,0.13,0.02,0.0,16670.93,18856.0,21156.0,14858.53,,,,,,,,,,,,0.01,,100.0,97.72,0.0,0.0,0.0,100.0,27.5,0.3302,48.19,1.2156,0.788
2023-10-25,23456.0,18811.71,0.3,0.92,0.13,0.02,0.0,16967.11,18856.0,21156.0,15122.51,,,,,,,,,,,,0.01,,100.0,97.72,0.0,0.0,0.0,100.0,27.75,0.3294,47.97,1.2156,0.802
2023-10-26,23456.0,18764.8,0.3,0.94,0.13,0.02,0.0,16924.8,18856.0,21156.0,15084.8,,,,,,,,,,,,0.02,,100.0,97.32,0.0,0.0,0.0,100.0,27.51,0.3304,48.2,1.2106,0.8
2023-10-27,23456.0,18201.86,0.3,0.93,0.13,0.02,0.0,16417.06,18856.0,21156.0,14632.26,,,,,,,,,,,,0.02,,100.0,97.32,0.0,0.0,0.0,100.0,27.18,0.3311,48.46,1.2106,0.776
2023-10-30,23456.0,18717.89,0.3,0.92,0.13,0.02,0.0,16882.49,18856.0,21156.0,15047.09,,,,,,,,,,,,0.01,,100.0,97.32,0.0,0.0,0.0,100.0,27.46,0.333,48.56,1.2106,0.798
2023-10-31,23856.0,19037.09,0.31,0.87,0.13,0.02,0.0,17201.69,19256.0,21556.0,15366.29,400.0,0.0,,,400.0,,0.0,400.0,,,,0.02,,100.0,97.37,0.0,0.0,0.0,100.0,27.11,0.3353,49.02,1.2063,0.798
2023-11-01,23856.0,19037.09,0.31,0.88,0.13,0.02,0.0,17201.69,19256.0,21556.0,15366.29,,,,,,,,,,,,0.02,,100.0,97.37,0.0,0.0,0.0,100.0,27.11,0.3352,49.01,1.2063,0.798
2023-11-02,23856.0,19037.09,0.31,0.89,0.13,0.02,0.0,17201.69,19256.0,21556.0,15366.29,,,,,,,,,,,,0.02,,100.0,97.37,0.0,0.0,0.0,100.0,27.14,0.3355,49.02,1.2063,0.798
2023-11-03,23856.0,19037.09,0.31,0.9,0.13,0.02,0.0,17201.69,19256.0,21556.0,15366.29,,,,,,,,,,,,0.02,,100.0,97.37,0.0,0.0,0.0,100.0,27.14,0.3354,49.01,1.2063,0.798
2023-11-06,27131.0,21650.54,0.35,1.03,0.15,0.02,0.0,17201.69,19256.0,21556.0,15366.29,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.67,0.3125,43.33,1.409,0.798
2023-11-07,24956.0,19914.89,0.32,0.95,0.14,0.02,0.0,15466.04,19256.0,19381.0,15366.29,,,,,,,,,,,2175.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,25.98,0.3165,46.93,1.296,0.798
2023-11-08,21681.0,17301.44,0.28,0.85,0.12,0.02,0.0,15466.04,17081.0,19381.0,13630.64,,,,0.0,,2175.0,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,20.17,0.3547,53.68,1.2693,0.798
2023-11-09,21681.0,17301.44,0.28,0.89,0.12,0.02,0.0,15466.04,17081.0,19381.0,13630.64,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,20.16,0.3547,53.68,1.2693,0.798
2023-11-10,21681.0,17301.44,0.28,0.89,0.12,0.02,0.0,15466.04,14446.0,19381.0,11527.91,,,,0.0,,2635.0,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,19.99,0.3507,53.22,1.5008,0.798
2023-11-13,21381.0,17062.04,0.28,0.88,0.12,0.02,0.0,15226.64,14446.0,19081.0,11527.91,,,,,,,,,,,300.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,20.73,0.369,55.08,1.4801,0.798
2023-11-14,21381.0,17062.04,0.28,0.92,0.12,0.02,0.0,15226.64,14446.0,19081.0,11527.91,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,20.78,0.3703,55.21,1.4801,0.798
2023-11-15,21381.0,17062.04,0.28,0.96,0.12,0.02,0.0,15226.64,14446.0,19081.0,11527.91,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,20.7,0.3693,55.12,1.4801,0.798
2023-11-16,21381.0,17062.04,0.28,1.01,0.12,0.02,0.0,15226.64,14446.0,19081.0,11527.91,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,20.7,0.3694,55.13,1.4801,0.798
2023-11-17,21381.0,17746.23,0.28,1.03,0.12,0.02,0.0,15837.23,14446.0,19081.0,11990.18,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,21.06,0.3686,54.95,1.4801,0.83
2023-11-20,21381.0,29505.78,0.28,0.73,0.12,0.02,0.0,26331.78,14446.0,19081.0,19935.48,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.01,0.3565,51.98,1.4801,1.38
2023-11-21,20981.0,26331.16,0.27,0.45,0.12,0.03,0.0,23444.66,14046.0,18681.0,17627.73,,,,0.0,,400.0,,,,,400.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,22.1,0.4164,59.63,1.4937,1.255
2023-11-22,22181.0,27726.25,0.29,0.5,0.12,0.03,0.0,23226.25,13946.0,18581.0,17432.5,,0.0,,0.0,200.0,100.0,0.0,,,,300.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,21.9,0.3335,50.69,1.5905,1.25
2023-11-23,20281.0,25351.25,0.26,0.43,0.11,0.03,0.0,22226.25,12846.0,17781.0,16057.5,,,,0.0,,1100.0,,,,,800.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,24.53,0.4013,56.58,1.5788,1.25
2023-11-24,20681.0,27092.11,0.27,0.42,0.12,0.03,0.0,23293.11,12846.0,17781.0,16828.26,,0.0,,,400.0,,0.0,,,,400.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,28.52,0.3873,53.51,1.6099,1.31
2023-11-27,20681.0,33089.6,0.27,0.38,0.12,0.03,0.0,28449.6,12846.0,17781.0,20553.6,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,30.38,0.3859,52.55,1.6099,1.6
2023-11-28,20681.0,34640.68,0.27,0.33,0.12,0.03,0.0,29783.18,12846.0,17781.0,21517.05,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,29.2,0.4003,54.8,1.6099,1.675
2023-11-29,20681.0,43843.72,0.27,0.31,0.12,0.04,0.0,37695.72,12846.0,17781.0,27233.52,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,30.79,0.3849,52.23,1.6099,2.12
2023-11-30,20681.0,49220.78,0.27,0.25,0.12,0.04,0.0,42318.78,12846.0,17781.0,30573.48,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,29.59,0.381,52.3,1.6099,2.38
2023-12-01,20681.0,45084.58,0.24,0.22,0.11,0.05,0.0,38762.58,12846.0,17781.0,28004.28,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.68,0.3856,53.65,1.6099,2.18
2023-12-04,20681.0,46532.23,0.24,0.21,0.11,0.05,0.0,40007.23,12846.0,17781.0,28903.49,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,29.33,0.3758,51.71,1.6099,2.45
2023-12-05,29527.0,62892.51,0.34,0.28,0.16,0.07,0.0,35743.53,12846.0,16781.0,27361.98,,0.0,,,300.0,,0.0,,,,1300.0,0.03,0.0,100.0,100.0,0.0,0.0,0.0,100.0,20.21,0.4938,66.5,2.2985,2.13
2023-12-06,28227.0,54195.84,0.32,0.26,0.15,0.06,0.0,29723.52,12846.0,15481.0,24664.32,,,,,,,,,,,1300.0,0.03,0.0,100.0,100.0,0.0,0.0,0.0,100.0,19.57,0.547,70.65,2.1973,1.92
2023-12-07,28227.0,52643.36,0.32,0.25,0.15,0.06,0.0,28872.07,12846.0,15481.0,23957.79,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,19.28,0.5449,70.52,2.1973,1.865
2023-12-08,20264.0,43770.24,0.23,0.18,0.11,0.04,0.0,37506.24,14729.0,17364.0,31814.64,,0.0,,0.01,1883.0,2400.0,0.0,,,4283.0,,0.03,,100.0,84.86,0.0,0.0,0.0,100.0,28.14,0.4452,59.15,1.1675,2.16
2023-12-11,21198.0,42396.0,0.24,0.18,0.11,0.05,0.0,36596.0,15929.0,18298.0,31858.0,1200.0,0.0,,,1200.0,,0.0,1200.0,,,266.0,0.03,0.0,100.0,98.59,0.0,0.0,0.0,100.0,26.51,0.4653,61.75,1.312,2.0
2023-12-12,16529.0,32727.42,0.19,0.14,0.09,0.03,0.0,31539.42,7029.0,15929.0,13917.42,,,,0.02,,8900.0,,,,,2369.0,0.01,0.01,100.0,43.5,0.0,0.0,0.0,100.0,20.31,0.6671,79.11,1.023,1.98
2023-12-13,18829.0,37658.0,0.1,0.16,0.1,0.04,0.0,31858.0,15929.0,15929.0,31858.0,8900.0,,,,,,,8900.0,,,,0.03,,100.0,98.59,0.0,0.0,0.0,100.0,29.86,0.574,69.63,1.1654,2.0
2023-12-14,19229.0,37977.28,0.1,0.16,0.1,0.04,0.0,32249.78,16329.0,16329.0,32249.78,400.0,0.0,,,400.0,,0.0,400.0,,,,0.03,,100.0,98.62,0.0,0.0,0.0,100.0,29.13,0.58,70.36,1.1614,1.975
2023-12-15,19229.0,40957.77,0.25,0.16,0.1,0.04,0.0,34780.77,16329.0,16329.0,34780.77,,,,,,,,,,,,0.03,,100.0,98.62,0.0,0.0,0.0,100.0,29.91,0.5738,69.59,1.1614,2.13
2023-12-18,11683.0,24884.79,0.15,0.09,0.06,0.02,0.0,18707.79,8783.0,8783.0,18707.79,,,,0.01,,7546.0,,,,,7546.0,0.02,0.02,100.0,97.47,0.0,0.0,0.0,100.0,49.56,0.5,50.44,1.2965,2.13
2023-12-19,22268.0,45649.4,0.33,0.18,0.12,0.05,0.0,31094.4,12983.0,15168.0,26615.15,4200.0,0.01,,,6385.0,,0.01,4200.0,,,,0.03,,100.0,98.27,0.0,0.0,0.0,100.0,26.91,0.6067,73.09,1.6856,2.05
2023-12-20,20185.0,33305.25,0.3,0.16,0.11,0.04,0.0,21590.25,10900.0,13085.0,17985.0,,,,0.01,,2083.0,,,,,2083.0,0.02,0.0,100.0,82.51,0.0,0.0,0.0,100.0,20.75,0.6711,79.25,1.5279,1.65
2023-12-21,22483.0,30914.13,0.33,0.16,0.12,0.03,0.0,21151.63,15383.0,15383.0,21151.63,4483.0,,3600.0,,,,,4483.0,0.01,,1302.0,0.03,0.0,100.0,98.54,0.0,0.0,0.0,100.0,17.96,0.4839,65.02,1.4402,1.375
2023-12-22,24268.0,38464.78,0.35,0.17,0.13,0.04,0.0,27211.28,14983.0,17168.0,23748.06,,0.01,,0.0,2185.0,400.0,0.01,,,,400.0,0.02,0.0,100.0,98.5,0.0,0.0,0.0,100.0,13.94,0.5677,72.86,1.5954,1.585
2023-12-25,24268.0,38464.78,0.35,0.16,0.13,0.04,0.0,27211.28,14983.0,17168.0,23748.06,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,14.95,0.5388,70.34,1.5954,
2023-12-26,24268.0,38464.78,0.35,0.16,0.13,0.04,0.0,27211.28,14983.0,17168.0,23748.06,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,14.96,0.5387,70.33,1.5954,
2023-12-27,22416.0,35417.28,0.33,0.15,0.12,0.04,0.0,24199.28,14983.0,15316.0,23673.14,,0.0,,,333.0,,0.0,,,,2185.0,0.02,0.0,100.0,98.5,0.0,0.0,0.0,100.0,17.56,0.5058,67.21,1.4737,1.58
2023-12-28,22416.0,35193.12,0.33,0.15,0.12,0.04,0.0,24046.12,14983.0,15316.0,23523.31,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,17.59,0.5058,67.21,1.4737,1.57
2023-12-29,22416.0,33624.0,0.33,0.15,0.12,0.03,0.0,22974.0,14983.0,15316.0,22474.5,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,17.83,0.5012,66.76,1.4737,1.5
2024-01-01,22416.0,33624.0,0.33,0.14,0.12,0.03,0.0,22974.0,14983.0,15316.0,22474.5,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,17.47,0.5099,67.61,1.4737,
2024-01-02,22416.0,34072.32,0.32,0.14,0.12,0.03,0.0,23280.32,14983.0,15316.0,22774.16,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,17.46,0.5081,67.44,1.4737,1.52
2024-01-03,22416.0,34072.32,0.32,0.14,0.12,0.03,0.0,23280.32,14983.0,15316.0,22774.16,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,17.55,0.5065,67.29,1.4737,1.52
2024-01-04,22416.0,33960.24,0.32,0.15,0.12,0.03,0.0,23203.74,14983.0,15316.0,22699.25,,,,,,,,,,,,0.02,,100.0,98.5,0.0,0.0,0.0,100.0,17.57,0.5062,67.25,1.4737,1.515
2024-01-05,22616.0,35054.8,0.33,0.17,0.12,0.03,0.0,24049.8,15183.0,15516.0,23533.65,200.0,0.0,,,200.0,,0.0,200.0,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,18.12,0.5031,66.92,1.4675,1.55
2024-01-08,22773.0,32451.53,0.33,0.18,0.12,0.03,0.0,22334.03,15183.0,15673.0,21635.78,,0.0,,,157.0,,0.0,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,19.39,0.4869,65.25,1.4777,1.425
2024-01-09,22773.0,37006.13,0.33,0.18,0.12,0.03,0.0,25468.63,15183.0,15673.0,24672.38,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,17.95,0.512,67.78,1.4777,1.625
2024-01-10,22773.0,36322.94,0.33,0.18,0.12,0.04,0.0,24998.44,15183.0,15673.0,24216.89,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,18.96,0.4939,65.98,1.4777,1.595
2024-01-11,22773.0,34842.69,0.33,0.19,0.12,0.04,0.0,23979.69,15183.0,15673.0,23229.99,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,19.11,0.4913,65.71,1.4777,1.53
2024-01-12,22773.0,34614.96,0.33,0.2,0.12,0.03,0.0,23822.96,15183.0,15673.0,23078.16,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,18.88,0.4957,66.15,1.4777,1.52
2024-01-15,22773.0,35298.15,0.33,0.22,0.12,0.03,0.0,24293.15,15183.0,15673.0,23533.65,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,18.84,0.4957,66.16,1.4777,1.55
2024-01-16,25480.0,39111.8,0.37,0.28,0.13,0.04,0.0,28213.3,15183.0,18380.0,23305.91,,0.0,,,2707.0,,0.0,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,24.1,0.435,59.03,1.6534,1.535
2024-01-17,25480.0,38984.4,0.37,0.33,0.13,0.04,0.0,28121.4,15183.0,18380.0,23229.99,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,24.02,0.4357,59.12,1.6534,1.53
2024-01-18,25480.0,38602.2,0.37,0.36,0.13,0.04,0.0,27845.7,15183.0,18380.0,23002.25,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,24.02,0.4353,59.08,1.6534,1.515
2024-01-19,25480.0,59878.0,0.37,0.41,0.13,0.05,0.0,43193.0,15183.0,18380.0,35680.05,,,,,,,,,,,,0.02,,100.0,98.52,0.0,0.0,0.0,100.0,20.44,0.4875,65.2,1.6534,2.35
2024-01-22,25780.0,58262.8,0.37,0.34,0.14,0.06,0.0,42216.8,15183.0,18680.0,34313.58,,0.0,,,300.0,,0.0,,,,,0.04,,100.0,98.52,0.0,0.0,0.0,100.0,24.03,0.4358,59.13,1.6728,2.26
2024-01-23,25780.0,60583.0,0.37,0.33,0.14,0.06,0.0,43898.0,15183.0,18680.0,35680.05,,,,,,,,,,,,0.03,,100.0,98.52,0.0,0.0,0.0,100.0,23.46,0.4435,60.13,1.6728,2.35
2024-01-24,25780.0,74762.0,0.37,0.33,0.14,0.07,0.0,54172.0,15183.0,18680.0,44030.7,,,,,,,,,,,,0.04,,100.0,96.02,0.0,0.0,0.0,100.0,22.03,0.463,62.49,1.6304,2.9
2024-01-25,25780.0,71668.4,0.37,0.3,0.14,0.07,0.0,51930.4,15183.0,18680.0,42208.74,,,,,,,,,,,,0.04,,100.0,96.02,0.0,0.0,0.0,100.0,24.08,0.4353,59.07,1.6304,2.78
2024-01-26,27197.0,76151.6,0.39,0.3,0.14,0.08,0.0,56271.6,16600.0,20097.0,46480.0,1417.0,0.0,,,1417.0,,0.0,1417.0,,,,0.05,,100.0,88.63,0.0,0.0,0.0,100.0,22.37,0.414,56.52,1.4521,2.8
2024-01-29,29696.0,78694.4,0.43,0.33,0.16,0.08,0.0,54579.4,17099.0,20596.0,45312.35,2000.0,0.0,,0.0,2000.0,1501.0,0.0,2000.0,,,1501.0,0.05,0.0,100.0,90.82,0.0,0.0,0.0,100.0,19.57,0.4805,64.58,1.5772,2.65
2024-01-30,29396.0,85542.36,0.42,0.32,0.15,0.08,0.0,59061.36,17099.0,20296.0,49758.09,,,,,,,,,,,300.0,0.05,0.0,100.0,90.82,0.0,0.0,0.0,100.0,18.79,0.4946,66.06,1.5613,2.91
2024-01-31,29396.0,110235.0,0.42,0.31,0.15,0.09,0.0,76110.0,17099.0,20296.0,64121.25,,,,,,,,,,,,0.05,,100.0,90.82,0.0,0.0,0.0,100.0,17.81,0.5203,68.56,1.5613,3.75
2024-02-01,28772.0,109333.6,0.41,0.24,0.15,0.11,0.0,74753.6,19182.0,19672.0,72891.6,2083.0,,,,,,,2083.0,,,624.0,0.07,0.0,100.0,91.73,0.0,0.0,0.0,100.0,19.7,0.4983,66.33,1.3759,3.8
2024-02-02,28772.0,113361.68,0.41,0.23,0.15,0.11,0.0,77507.68,19182.0,19672.0,75577.08,,,,,,,,,,,,0.07,,100.0,91.73,0.0,0.0,0.0,100.0,19.58,0.5025,66.74,1.3759,3.94
2024-02-05,28699.0,132302.39,0.41,0.23,0.15,0.12,0.0,90351.39,19266.0,19599.0,88816.26,84.0,0.0,,,84.0,,0.0,84.0,,,157.0,0.08,0.0,100.0,91.76,0.0,0.0,0.0,100.0,18.26,0.5186,68.36,1.3669,4.61
