,COVH FP Equity_DX_SI_QTY,COVH FP Equity_DX_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COVH FP Equity_DX_SI_MV,COVH FP Equity_DX_DSS,COVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY,COVH FP Equity_DX_BROKER_SI_QTY,COVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COVH FP Equity_DX_BROKER_SI_MV_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,COVH FP Equity_DX_BROKER_SI_MV_INC_x,COVH FP Equity_DX_SUPPLY_SI_MV_NEW,COVH FP Equity_DX_BROKER_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_NEW,COVH FP Equity_DX_SUPPLY_SI_MV_DEC,COVH FP Equity_DX_BROKER_SI_QTY_INC,COVH FP Equity_DX_SUPPLY_SI_QTY_DEC,COVH FP Equity_DX_BROKER_SI_MV_NEW_y,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COVH FP Equity_DX_BROKER_SI_MV_INC_y,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,COVH FP Equity_DX_BROKER_SI_MV_ADD,COVH FP Equity_DX_SUPPLY_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_DEC,COVH FP Equity_DX_SUPPLY_SI_MV,COVH FP Equity_DX_BROKER_SI_MV_DEC,COVH FP Equity_DX_SUPPLY_SI_MV_RMV,COVH FP Equity_DX_BROKER_SI_MV_RMV,COVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COVH FP Equity_DX_UTILIZATION_QUANTITY,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COVH FP Equity_DX_ACTIVE_UTILIZATION_MV,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COVH FP Equity_DX_BROKER_SI_CON_RATIO,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COVH FP Equity_DX_DEMAND_SUPPLY_RATIO,COVH FP Equity_PX_LAST
2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141015.0,3934318.5,,3.89,0.0,,0.0,,0.0,27.9
2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141015.0,3934318.5,,3.9,0.0,,0.0,,0.0,27.9
2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141015.0,3920217.0,,3.91,0.0,,0.0,,0.0,27.8
2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141015.0,3892014.0,,3.9,0.0,,0.0,,0.0,27.6
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141015.0,3920217.0,,3.88,0.0,,0.0,,0.0,27.8
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141015.0,3962521.5,,3.91,0.0,,0.0,,0.0,28.1
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141113.0,3937052.7,,3.95,0.0,,0.0,,0.0,27.9
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141113.0,3965275.3,,3.92,0.0,,0.0,,0.0,28.1
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141309.0,3914259.3,,3.93,0.0,,0.0,,0.0,27.7
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141309.0,3942521.1,,3.89,0.0,,0.0,,0.0,27.9
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141309.0,3928390.2,,3.91,0.0,,0.0,,0.0,27.8
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141309.0,3942521.1,,3.91,0.0,,0.0,,0.0,27.9
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141278.0,3955784.0,,3.94,0.0,,0.0,,0.0,28.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141278.0,3969911.8,,3.96,0.0,,0.0,,0.0,28.1
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141376.0,3972665.6,,3.95,0.0,,0.0,,0.0,28.1
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141572.0,4048959.2,,3.97,0.0,,0.0,,0.0,28.6
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141572.0,3992330.4,,4.02,0.0,,0.0,,0.0,28.2
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141572.0,3992330.4,,3.97,0.0,,0.0,,0.0,28.2
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141670.0,3966760.0,,3.97,0.0,,0.0,,0.0,28.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141670.0,3966760.0,,3.95,0.0,,0.0,,0.0,28.0
2019-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141670.0,3980927.0,,3.94,0.0,,0.0,,0.0,28.1
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141670.0,3966760.0,,3.94,0.0,,0.0,,0.0,28.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141731.0,3925948.7,,3.93,0.0,,0.0,,0.0,27.7
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141823.0,3914314.8,,3.91,0.0,,0.0,,0.0,27.6
2019-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142021.0,3933981.7,,3.91,0.0,,0.0,,0.0,27.7
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142021.0,3962385.9,,3.92,0.0,,0.0,,0.0,27.9
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142021.0,4004992.2,,3.97,0.0,,0.0,,0.0,28.2
2019-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142219.0,3967910.1,,3.99,0.0,,0.0,,0.0,27.9
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142417.0,4001917.7,,3.95,0.0,,0.0,,0.0,28.1
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142417.0,3944950.9,,3.97,0.0,,0.0,,0.0,27.7
2019-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142417.0,3930709.2,,3.92,0.0,,0.0,,0.0,27.6
2019-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142417.0,3916467.5,,3.91,0.0,,0.0,,0.0,27.5
2019-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142417.0,3916467.5,,3.88,0.0,,0.0,,0.0,27.5
2019-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141417.0,3959676.0,,3.88,0.0,,0.0,,0.0,28.0
2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141417.0,3945534.3,,3.94,0.0,,0.0,,0.0,27.9
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136615.0,3879866.0,,3.79,0.0,,0.0,,0.0,28.4
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136615.0,3920850.5,,3.86,0.0,,0.0,,0.0,28.7
2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136615.0,3907189.0,,3.88,0.0,,0.0,,0.0,28.6
2019-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136615.0,3961835.0,,3.88,0.0,,0.0,,0.0,29.0
2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136615.0,3893527.5,,3.91,0.0,,0.0,,0.0,28.5
2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136813.0,3967577.0,,3.86,0.0,,0.0,,0.0,29.0
2019-12-13,200.0,5860.0,0.0,0.06,0.0,0.0,0.0,0.0,200.0,0.0,5860.0,,,,,,,,,,,,,,,,200.0,,0.0,,,,0.15,0.15,136613.0,4002760.9,,3.93,0.12,,0.0,,0.0015,29.3
2019-12-16,200.0,5720.0,0.0,0.06,0.0,0.01,0.0,0.0,200.0,0.0,5720.0,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,136613.0,3907131.8,,3.96,0.15,,0.0,,0.0015,28.6
2019-12-17,200.0,5720.0,0.0,0.06,0.0,0.01,0.0,0.0,200.0,0.0,5720.0,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,136613.0,3907131.8,,3.88,0.15,,0.0,,0.0015,28.6
2019-12-18,200.0,5620.0,0.0,0.06,0.0,0.01,0.0,0.0,200.0,0.0,5620.0,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,135941.0,3819942.1,,3.87,0.15,,0.0,,0.0015,28.1
2019-12-19,200.0,5600.0,0.0,0.06,0.0,0.01,0.0,0.0,200.0,0.0,5600.0,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,135467.0,3793076.0,,3.83,0.15,,0.0,,0.0015,28.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,200.0,,,,,,,,0.0,,,,0.0,0.0,136537.0,3904958.2,,3.83,0.0,,0.0,,0.0,28.6
2019-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136537.0,3891304.5,,3.88,0.0,,0.0,,0.0,28.5
2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137181.0,3909658.5,,3.9,0.0,,0.0,,0.0,28.5
2019-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137181.0,3909658.5,,3.9,0.0,,0.0,,0.0,
2019-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137181.0,3909658.5,,3.88,0.0,,0.0,,0.0,
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137181.0,3937094.7,,3.86,0.0,,0.0,,0.0,28.7
2019-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137181.0,3882222.3,,3.89,0.0,,0.0,,0.0,28.3
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137457.0,3917524.5,,3.86,0.0,,0.0,,0.0,28.5
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137457.0,3917524.5,,3.86,0.0,,0.0,,0.0,
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31107.0,886549.5,,0.86,0.0,,0.0,,0.0,28.5
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31107.0,895881.6,,0.87,0.0,,0.0,,0.0,28.8
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31107.0,880328.1,,0.86,0.0,,0.0,,0.0,28.3
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31107.0,895881.6,,0.86,0.0,,0.0,,0.0,28.8
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31291.0,904309.9,,0.87,0.0,,0.0,,0.0,28.9
2020-01-09,2000.0,58000.0,0.0,0.64,0.0,0.06,0.0,29000.0,1000.0,1000.0,29000.0,,,,,,1000.0,,,,,,,,,0.03,1000.0,,0.03,,,,100.0,3.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0639,29.0
2020-01-10,2000.0,57800.0,0.0,0.63,0.0,0.06,0.0,28900.0,1000.0,1000.0,28900.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0635,28.9
2020-01-13,1000.0,28500.0,0.0,0.31,0.0,0.03,0.0,0.0,1000.0,0.0,28500.0,,,,,,,,,,,,,,,,,1000.0,0.03,0.03,,,100.0,3.18,0.0,0.0,,0.0,100.0,,0.0,,0.0318,28.5
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.03,,1000.0,,,,,,,,0.0,,,,0.0,0.0,31475.0,922217.5,,0.88,0.0,,0.0,,0.0,29.3
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31659.0,927608.7,,0.89,0.0,,0.0,,0.0,29.3
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31751.0,930304.3,,0.89,0.0,,0.0,,0.0,29.3
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31935.0,945276.0,,0.9,0.0,,0.0,,0.0,29.6
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31935.0,958050.0,,0.91,0.0,,0.0,,0.0,30.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31935.0,958050.0,,0.91,0.0,,0.0,,0.0,30.0
2020-01-22,1000.0,30000.0,0.0,0.47,0.0,0.03,0.0,30000.0,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,31935.0,958050.0,,0.91,0.0,,1.0,100.0,0.0313,30.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.03,,,0.0,0.0,31935.0,951663.0,,0.91,0.0,,0.0,,0.0,29.8
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19154.0,565043.0,,0.52,0.0,,0.0,,0.0,29.5
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19154.0,555466.0,,0.52,0.0,,0.0,,0.0,29.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32211.0,927676.8,,0.89,0.0,,0.0,,0.0,28.8
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32211.0,953445.6,,0.9,0.0,,0.0,,0.0,29.6
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32211.0,943782.3,,0.9,0.0,,0.0,,0.0,29.3
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32395.0,939455.0,,0.9,0.0,,0.0,,0.0,29.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32579.0,967596.3,,0.9,0.0,,0.0,,0.0,29.7
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32855.0,965937.0,,0.92,0.0,,0.0,,0.0,29.4
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32855.0,972508.0,,0.93,0.0,,0.0,,0.0,29.6
2020-02-06,500.0,14600.0,0.0,0.23,0.0,0.01,0.0,14600.0,500.0,500.0,14600.0,,,,,,500.0,,,,,,,,,0.01,500.0,,0.01,,,,100.0,1.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148,29.2
2020-02-07,17.0,493.0,0.0,0.01,0.0,0.0,0.0,493.0,17.0,17.0,493.0,,,,,,,,0.01,,483.0,,,,,,,483.0,0.0,0.01,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,29.0
2020-02-10,17.0,501.5,0.0,0.01,0.0,0.0,0.0,501.5,17.0,17.0,501.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,29.5
2020-02-11,17.0,499.8,0.0,0.01,0.0,0.0,0.0,499.8,17.0,17.0,499.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,29.4
2020-02-12,217.0,6358.1,0.0,0.1,0.0,0.01,0.0,6358.1,217.0,217.0,6358.1,,,200.0,0.01,,,,,200.0,,,,0.01,200.0,,,,0.01,,,,100.0,0.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0065,29.3
2020-02-13,160.0,4688.0,0.0,0.07,0.0,0.0,0.0,4688.0,160.0,160.0,4688.0,,,,,,,,0.0,,57.0,,,,,,,57.0,0.0,0.0,,,100.0,0.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0048,29.3
2020-02-14,160.0,4640.0,0.0,0.07,0.0,0.0,0.0,4640.0,160.0,160.0,4640.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0048,29.0
2020-02-17,160.0,4592.0,0.0,0.07,0.0,0.0,0.0,4592.0,160.0,160.0,4592.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0048,28.7
2020-02-18,160.0,4640.0,0.0,0.08,0.0,0.0,0.0,4640.0,160.0,160.0,4640.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0047,29.0
2020-02-19,160.0,4624.0,0.0,0.08,0.0,0.0,0.0,4624.0,160.0,160.0,4624.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0047,28.9
2020-02-20,160.0,4624.0,0.0,0.08,0.0,0.0,0.0,4624.0,160.0,160.0,4624.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0047,28.9
2020-02-21,160.0,4624.0,0.0,0.07,0.0,0.0,0.0,4624.0,160.0,160.0,4624.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0047,28.9
2020-02-24,1160.0,32364.0,0.0,0.57,0.0,0.03,0.0,4464.0,1160.0,160.0,32364.0,,,,,,,,,,,,,,,,1000.0,,0.03,,,,3.44,3.44,32598.0,909484.2,,0.89,3.63,,1.0,100.0,0.0344,27.9
2020-02-25,160.0,4240.0,0.0,0.07,0.0,0.0,0.0,4240.0,160.0,160.0,4240.0,,,,,,,,0.03,,1000.0,,,,,,,,0.0,,,,100.0,0.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0047,26.5
2020-02-26,160.0,4336.0,0.0,0.05,0.0,0.0,0.0,4336.0,160.0,160.0,4336.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056,27.1
2020-02-27,160.0,4288.0,0.0,0.05,0.0,0.0,0.0,4288.0,160.0,160.0,4288.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,26.8
2020-02-28,160.0,3936.0,0.0,0.02,0.0,0.0,0.0,3936.0,160.0,160.0,3936.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,24.6
2020-03-02,160.0,4160.0,0.0,0.02,0.0,0.0,0.0,4160.0,160.0,160.0,4160.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054,26.0
2020-03-03,160.0,4080.0,0.0,0.02,0.0,0.0,0.0,4080.0,160.0,160.0,4080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054,25.5
2020-03-04,160.0,4144.0,0.0,0.02,0.0,0.0,0.0,4144.0,160.0,160.0,4144.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054,25.9
2020-03-05,160.0,4032.0,0.0,0.02,0.0,0.0,0.0,4032.0,160.0,160.0,4032.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054,25.2
2020-03-06,160.0,3920.0,0.0,0.02,0.0,0.0,0.0,3920.0,160.0,160.0,3920.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054,24.5
2020-03-09,160.0,3744.0,0.0,0.02,0.0,0.0,0.0,3744.0,160.0,160.0,3744.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054,23.4
2020-03-10,7760.0,188568.0,0.01,0.95,0.01,0.19,0.0,96228.0,3960.0,3960.0,96228.0,,,,,,3800.0,,,,,,,,,0.1,3800.0,,0.09,,,,13.48,13.48,25423.0,617778.9,,0.65,12.5,3.53,0.9318,96.47,0.2641,24.3
2020-03-11,7760.0,195552.0,0.01,0.9,0.01,0.2,0.0,99792.0,3960.0,3960.0,99792.0,,,,,,,,,,,,,,,,,,0.1,,,,13.48,13.48,25423.0,640659.6,,0.66,12.8,3.66,0.9294,96.34,0.2641,25.2
2020-03-12,7760.0,172272.0,0.01,0.88,0.01,0.2,0.0,87912.0,3960.0,3960.0,87912.0,,,,,,,,,,,,,,,,,,0.1,,,,13.48,13.48,25423.0,564390.6,,0.63,13.68,3.79,0.927,96.21,0.2641,22.2
2020-03-13,7605.0,159705.0,0.01,0.84,0.01,0.18,0.0,79905.0,3805.0,3805.0,79905.0,,,,,,,,0.0,,155.0,,,,,,,155.0,0.08,0.0,,,13.1,13.1,25237.0,529977.0,,0.6,11.67,0.11,0.9978,99.89,0.2619,21.0
2020-03-16,7605.0,144495.0,0.01,0.83,0.01,0.18,0.0,72295.0,3805.0,3805.0,72295.0,,,,,,,,,,,,,,,,,,0.08,,,,13.14,13.14,25145.0,477755.0,,0.58,12.09,0.1,0.9979,99.9,0.2627,19.0
