,ALERS FP Equity_DX_SI_QTY,ALERS FP Equity_DX_SHORT_INTEREST_VALUE,ALERS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALERS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALERS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALERS FP Equity_DX_SI_MV,ALERS FP Equity_DX_DSS,ALERS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALERS FP Equity_DX_SUPPLY_SI_QTY,ALERS FP Equity_DX_BROKER_SI_QTY,ALERS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALERS FP Equity_DX_BROKER_SI_MV_NEW_x,ALERS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALERS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALERS FP Equity_DX_BROKER_SI_MV_INC_x,ALERS FP Equity_DX_SUPPLY_SI_MV_NEW,ALERS FP Equity_DX_BROKER_SI_QTY_ADD,ALERS FP Equity_DX_BROKER_SI_QTY_NEW,ALERS FP Equity_DX_SUPPLY_SI_MV_DEC,ALERS FP Equity_DX_BROKER_SI_QTY_INC,ALERS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALERS FP Equity_DX_BROKER_SI_MV_NEW_y,ALERS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALERS FP Equity_DX_BROKER_SI_MV_INC_y,ALERS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALERS FP Equity_DX_BROKER_SI_MV_ADD,ALERS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALERS FP Equity_DX_BROKER_SI_QTY_DEC,ALERS FP Equity_DX_SUPPLY_SI_MV,ALERS FP Equity_DX_BROKER_SI_MV_DEC,ALERS FP Equity_DX_SUPPLY_SI_MV_RMV,ALERS FP Equity_DX_BROKER_SI_MV_RMV,ALERS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALERS FP Equity_DX_UTILIZATION_QUANTITY,ALERS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALERS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALERS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALERS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALERS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALERS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALERS FP Equity_DX_BROKER_SI_CON_RATIO,ALERS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALERS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALERS FP Equity_PX_LAST
2018-01-04,4000.0,18960.0,0.04,0.27,0.04,0.02,0.0,18960.0,3000.0,4000.0,14220.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.84,0.5003,51.16,0.0884,4.74
2018-01-05,4000.0,18880.0,0.04,0.27,0.04,0.02,0.0,18880.0,3000.0,4000.0,14160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.62,0.5004,51.38,0.0884,4.72
2018-01-08,4000.0,19080.0,0.04,0.27,0.04,0.02,0.0,19080.0,3000.0,4000.0,14310.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.56,0.5004,51.44,0.0884,4.77
2018-01-09,4000.0,19200.0,0.04,0.28,0.04,0.02,0.0,19200.0,3000.0,4000.0,14400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.68,0.5004,51.32,0.0884,4.8
2018-01-10,4000.0,19660.0,0.04,0.3,0.04,0.02,0.0,19660.0,3000.0,4000.0,14745.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.74,0.5003,51.26,0.0884,4.915
2018-01-11,4000.0,19320.0,0.04,0.28,0.04,0.02,0.0,19320.0,3000.0,4000.0,14490.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.87,0.5003,51.13,0.0884,4.83
2018-01-12,4000.0,19220.0,0.04,0.27,0.04,0.02,0.0,19220.0,3000.0,4000.0,14415.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.4,0.5005,51.6,0.0884,4.805
2018-01-15,4000.0,19220.0,0.04,0.27,0.04,0.02,0.0,19220.0,3000.0,4000.0,14415.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.33,0.5006,51.67,0.0884,4.805
2018-01-16,4000.0,19180.0,0.04,0.28,0.04,0.02,0.0,19180.0,3000.0,4000.0,14385.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.74,0.5003,51.26,0.0884,4.795
2018-01-17,4000.0,19040.0,0.04,0.28,0.04,0.02,0.0,19040.0,3000.0,4000.0,14280.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.59,0.5004,51.41,0.0884,4.76
2018-01-18,4000.0,18720.0,0.04,0.28,0.04,0.02,0.0,18720.0,3000.0,4000.0,14040.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,6.63,0.0,0.0,,0.0,100.0,48.71,0.5003,51.29,0.0884,4.68
2018-01-19,4000.0,18680.0,0.04,0.28,0.04,0.02,0.0,18680.0,3000.0,4000.0,14010.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.86,0.0,0.0,,0.0,100.0,48.65,0.5004,51.35,0.0782,4.67
2018-01-22,4000.0,18560.0,0.04,0.27,0.04,0.02,0.0,18560.0,3000.0,4000.0,13920.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.86,0.0,0.0,,0.0,100.0,48.72,0.5003,51.28,0.0782,4.64
2018-01-23,4000.0,18540.0,0.04,0.28,0.04,0.02,0.0,18540.0,3000.0,4000.0,13905.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.86,0.0,0.0,,0.0,100.0,48.8,0.5003,51.2,0.0782,4.635
2018-01-24,4000.0,18580.0,0.04,0.26,0.04,0.02,0.0,13935.0,3000.0,3000.0,13935.0,,,,,,,,,,,,,,,,,1000.0,0.01,0.0,,,100.0,5.86,0.0,0.0,,0.0,100.0,49.62,0.5,50.38,0.0782,4.645
2018-01-25,3000.0,13890.0,0.03,0.21,0.03,0.01,0.0,13890.0,2000.0,3000.0,9260.0,,,,,,,,0.0,,1000.0,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.47,0.5483,65.53,0.0586,4.63
2018-01-26,3000.0,13920.0,0.03,0.22,0.03,0.01,0.0,13920.0,2000.0,3000.0,9280.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.54,0.5478,65.46,0.0586,4.64
2018-01-29,3000.0,13860.0,0.03,0.22,0.03,0.01,0.0,13860.0,2000.0,3000.0,9240.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.53,0.5479,65.47,0.0586,4.62
2018-01-30,3000.0,13995.0,0.03,0.23,0.03,0.01,0.0,13995.0,2000.0,3000.0,9330.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.34,0.549,65.66,0.0586,4.665
2018-01-31,3000.0,14010.0,0.03,0.24,0.03,0.01,0.0,14010.0,2000.0,3000.0,9340.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.42,0.5486,65.58,0.0586,4.67
2018-02-01,3000.0,14040.0,0.03,0.26,0.03,0.01,0.0,14040.0,2000.0,3000.0,9360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.26,0.5495,65.74,0.0586,4.68
2018-02-02,3000.0,13875.0,0.03,0.26,0.03,0.01,0.0,13875.0,2000.0,3000.0,9250.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.49,0.5481,65.51,0.0586,4.625
2018-02-05,3000.0,13860.0,0.03,0.25,0.03,0.01,0.0,13860.0,2000.0,3000.0,9240.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.58,0.5475,65.42,0.0586,4.62
2018-02-06,3000.0,13890.0,0.03,0.24,0.03,0.01,0.0,13890.0,2000.0,3000.0,9260.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.51,0.548,65.49,0.0586,4.63
2018-02-07,3000.0,13950.0,0.03,0.23,0.03,0.01,0.0,13950.0,2000.0,3000.0,9300.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.58,0.5475,65.42,0.0586,4.65
2018-02-08,3000.0,13830.0,0.03,0.25,0.03,0.01,0.0,13830.0,2000.0,3000.0,9220.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.51,0.548,65.49,0.0586,4.61
2018-02-09,3000.0,13470.0,0.03,0.26,0.03,0.01,0.0,13470.0,2000.0,3000.0,8980.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.44,0.5484,65.56,0.0586,4.49
2018-02-12,3000.0,13500.0,0.03,0.26,0.03,0.01,0.0,13500.0,2000.0,3000.0,9000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.34,0.5491,65.66,0.0586,4.5
2018-02-13,3000.0,13380.0,0.03,0.26,0.03,0.01,0.0,13380.0,2000.0,3000.0,8920.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.31,0.5492,65.69,0.0586,4.46
2018-02-14,3000.0,13455.0,0.03,0.25,0.03,0.01,0.0,13455.0,2000.0,3000.0,8970.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.29,0.5494,65.71,0.0586,4.485
2018-02-15,3000.0,13515.0,0.03,0.25,0.03,0.01,0.0,13515.0,2000.0,3000.0,9010.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.31,0.5492,65.69,0.0586,4.505
2018-02-16,3000.0,13665.0,0.03,0.25,0.03,0.01,0.0,13665.0,2000.0,3000.0,9110.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.25,0.5496,65.75,0.0586,4.555
2018-02-19,3000.0,13515.0,0.03,0.25,0.03,0.01,0.0,13515.0,2000.0,3000.0,9010.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.0,0.5512,66.0,0.0586,4.505
2018-02-20,3000.0,13680.0,0.03,0.25,0.03,0.01,0.0,13680.0,2000.0,3000.0,9120.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.58,0.5476,65.42,0.0586,4.56
2018-02-21,3000.0,13740.0,0.03,0.26,0.03,0.01,0.0,13740.0,2000.0,3000.0,9160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.53,0.5479,65.47,0.0586,4.58
2018-02-22,3000.0,13740.0,0.03,0.28,0.03,0.01,0.0,13740.0,2000.0,3000.0,9160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.39,0.5487,65.61,0.0586,4.58
2018-02-23,3000.0,13740.0,0.03,0.29,0.03,0.01,0.0,13740.0,2000.0,3000.0,9160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.5,0.548,65.5,0.0586,4.58
2018-02-26,3000.0,13485.0,0.03,0.3,0.03,0.01,0.0,13485.0,2000.0,3000.0,8990.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.38,0.5488,65.62,0.0586,4.495
2018-02-27,3000.0,13590.0,0.03,0.29,0.03,0.01,0.0,13590.0,2000.0,3000.0,9060.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.57,0.5476,65.43,0.0586,4.53
2018-02-28,3000.0,13410.0,0.03,0.29,0.03,0.01,0.0,13410.0,2000.0,3000.0,8940.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.54,0.5478,65.46,0.0586,4.47
2018-03-01,3000.0,13425.0,0.03,0.29,0.03,0.01,0.0,13425.0,2000.0,3000.0,8950.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.33,0.5491,65.67,0.0586,4.475
2018-03-02,3000.0,13200.0,0.03,0.3,0.03,0.01,0.0,13200.0,2000.0,3000.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.21,0.5499,65.79,0.0586,4.4
2018-03-05,3000.0,13170.0,0.03,0.3,0.03,0.01,0.0,13170.0,2000.0,3000.0,8780.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.38,0.5488,65.62,0.0586,4.39
2018-03-06,3000.0,13050.0,0.03,0.31,0.03,0.01,0.0,13050.0,2000.0,3000.0,8700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.33,0.5491,65.67,0.0586,4.35
2018-03-07,3000.0,13320.0,0.03,0.33,0.03,0.01,0.0,13320.0,2000.0,3000.0,8880.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.43,0.5485,65.57,0.0586,4.44
2018-03-08,3000.0,13500.0,0.03,0.32,0.03,0.01,0.0,13500.0,2000.0,3000.0,9000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.6,0.5474,65.4,0.0586,4.5
2018-03-09,3000.0,13245.0,0.03,0.29,0.03,0.01,0.0,13245.0,2000.0,3000.0,8830.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.46,0.5483,65.54,0.0586,4.415
2018-03-12,3000.0,13350.0,0.03,0.29,0.03,0.01,0.0,13350.0,2000.0,3000.0,8900.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.44,0.5484,65.56,0.0586,4.45
2018-03-13,3000.0,13335.0,0.03,0.28,0.03,0.01,0.0,13335.0,2000.0,3000.0,8890.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.33,0.5491,65.67,0.0586,4.445
2018-03-14,3000.0,13590.0,0.03,0.31,0.03,0.01,0.0,13590.0,2000.0,3000.0,9060.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.52,0.5479,65.48,0.0586,4.53
2018-03-15,3000.0,13260.0,0.03,0.31,0.03,0.01,0.0,13260.0,2000.0,3000.0,8840.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.57,0.5476,65.43,0.0586,4.42
2018-03-16,3000.0,13200.0,0.03,0.31,0.03,0.01,0.0,13200.0,2000.0,3000.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.5,0.5481,65.5,0.0586,4.4
2018-03-19,3000.0,13200.0,0.03,0.31,0.03,0.01,0.0,13200.0,2000.0,3000.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.35,0.549,65.65,0.0586,4.4
2018-03-20,3000.0,13050.0,0.03,0.33,0.03,0.01,0.0,13050.0,2000.0,3000.0,8700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.6,0.5474,65.4,0.0586,4.35
2018-03-21,3000.0,13200.0,0.03,0.35,0.03,0.01,0.0,13200.0,2000.0,3000.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.31,0.5492,65.69,0.0586,4.4
2018-03-22,3000.0,13110.0,0.03,0.36,0.03,0.01,0.0,13110.0,2000.0,3000.0,8740.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.37,0.5489,65.63,0.0586,4.37
2018-03-23,3000.0,12915.0,0.03,0.36,0.03,0.01,0.0,12915.0,2000.0,3000.0,8610.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.49,0.5481,65.51,0.0586,4.305
2018-03-26,3000.0,12600.0,0.03,0.36,0.03,0.01,0.0,12600.0,2000.0,3000.0,8400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.82,0.5461,65.18,0.0586,4.2
2018-03-27,3000.0,12570.0,0.03,0.34,0.03,0.01,0.0,12570.0,2000.0,3000.0,8380.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,35.33,0.5431,64.67,0.0586,4.19
2018-03-28,3000.0,12840.0,0.03,0.34,0.03,0.01,0.0,12840.0,2000.0,3000.0,8560.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.61,0.5474,65.39,0.0586,4.28
2018-03-29,3000.0,12945.0,0.03,0.34,0.03,0.01,0.0,12945.0,2000.0,3000.0,8630.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.05,0.5509,65.95,0.0586,4.315
2018-03-30,3000.0,12945.0,0.03,0.34,0.03,0.01,0.0,12945.0,2000.0,3000.0,8630.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,33.83,0.5523,66.17,0.0586,
2018-04-02,3000.0,12945.0,0.03,0.34,0.03,0.01,0.0,12945.0,2000.0,3000.0,8630.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.47,0.5482,65.53,0.0586,
2018-04-03,3000.0,12585.0,0.03,0.34,0.03,0.01,0.0,12585.0,2000.0,3000.0,8390.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.91,0.0,0.0,,0.0,100.0,34.57,0.5476,65.43,0.0586,4.195
2018-04-04,3000.0,13035.0,0.03,0.35,0.03,0.01,0.0,13035.0,2000.0,3000.0,8690.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.41,0.5486,65.59,0.057,4.345
2018-04-05,3000.0,13170.0,0.03,0.35,0.03,0.01,0.0,13170.0,2000.0,3000.0,8780.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.57,0.5476,65.43,0.057,4.39
2018-04-06,3000.0,12990.0,0.03,0.35,0.03,0.01,0.0,12990.0,2000.0,3000.0,8660.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.38,0.5488,65.62,0.057,4.33
2018-04-09,3000.0,13050.0,0.03,0.33,0.03,0.01,0.0,13050.0,2000.0,3000.0,8700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.37,0.5489,65.63,0.057,4.35
2018-04-10,3000.0,12885.0,0.03,0.33,0.03,0.01,0.0,12885.0,2000.0,3000.0,8590.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.37,0.5489,65.63,0.057,4.295
2018-04-11,3000.0,12945.0,0.03,0.33,0.03,0.01,0.0,12945.0,0.0,3000.0,0.0,,,,,,,,0.01,,2000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.42,0.5485,65.58,0.1843,4.315
2018-04-12,3000.0,12960.0,0.03,0.35,0.03,0.01,0.0,12960.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.56,0.5477,65.44,0.1843,4.32
2018-04-13,3000.0,12960.0,0.03,0.36,0.03,0.01,0.0,12960.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.43,0.5485,65.57,0.1843,4.32
2018-04-16,3000.0,13200.0,0.03,0.36,0.03,0.01,0.0,13200.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.35,0.549,65.65,0.1843,4.4
2018-04-17,3000.0,13050.0,0.03,0.36,0.03,0.01,0.0,13050.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.45,0.5483,65.55,0.1843,4.35
2018-04-18,3000.0,13125.0,0.03,0.37,0.03,0.01,0.0,13125.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.43,0.5485,65.57,0.1843,4.375
2018-04-19,3000.0,12990.0,0.03,0.36,0.03,0.01,0.0,12990.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.49,0.5481,65.51,0.1843,4.33
2018-04-20,3000.0,13080.0,0.03,0.35,0.03,0.01,0.0,13080.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.59,0.5475,65.41,0.1843,4.36
2018-04-23,3000.0,13290.0,0.03,0.33,0.03,0.01,0.0,13290.0,2000.0,3000.0,8860.0,,,,,,,,,,,,,,,,2000.0,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.57,0.5476,65.43,0.057,4.43
2018-04-24,3000.0,13200.0,0.03,0.29,0.03,0.01,0.0,13200.0,2000.0,3000.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.41,0.5486,65.59,0.057,4.4
2018-04-25,3000.0,13200.0,0.03,0.3,0.03,0.01,0.0,13200.0,2000.0,3000.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.55,0.5478,65.45,0.057,4.4
2018-04-26,3000.0,13545.0,0.03,0.3,0.03,0.01,0.0,13545.0,2000.0,3000.0,9030.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.58,0.5476,65.42,0.057,4.515
2018-04-27,3000.0,13455.0,0.03,0.27,0.03,0.01,0.0,13455.0,2000.0,3000.0,8970.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.4,0.5487,65.6,0.057,4.485
2018-04-30,3000.0,13755.0,0.03,0.26,0.03,0.01,0.0,13755.0,2000.0,3000.0,9170.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.51,0.548,65.49,0.057,4.585
2018-05-01,3000.0,13755.0,0.03,0.25,0.03,0.01,0.0,13755.0,2000.0,3000.0,9170.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.61,0.5474,65.39,0.057,
2018-05-02,3000.0,13785.0,0.03,0.25,0.03,0.01,0.0,13785.0,2000.0,3000.0,9190.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.55,0.5478,65.45,0.057,4.595
2018-05-03,3000.0,14220.0,0.03,0.22,0.03,0.01,0.0,14220.0,2000.0,3000.0,9480.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.39,0.5488,65.61,0.057,4.74
2018-05-04,3000.0,14265.0,0.03,0.18,0.03,0.01,0.0,14265.0,2000.0,3000.0,9510.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.67,0.5533,66.33,0.057,4.755
2018-05-07,3000.0,14310.0,0.03,0.18,0.03,0.01,0.0,14310.0,2000.0,3000.0,9540.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.72,0.553,66.28,0.057,4.77
2018-05-08,3000.0,14220.0,0.03,0.17,0.03,0.01,0.0,14220.0,2000.0,3000.0,9480.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.73,0.5529,66.27,0.057,4.74
2018-05-09,3000.0,14190.0,0.03,0.17,0.03,0.01,0.0,14190.0,2000.0,3000.0,9460.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.91,0.5518,66.09,0.057,4.73
2018-05-10,3000.0,14190.0,0.03,0.17,0.03,0.01,0.0,14190.0,2000.0,3000.0,9460.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.78,0.5526,66.22,0.057,4.73
2018-05-11,3000.0,14220.0,0.03,0.18,0.03,0.01,0.0,14220.0,2000.0,3000.0,9480.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.77,0.5527,66.23,0.057,4.74
2018-05-14,3000.0,14310.0,0.03,0.17,0.03,0.01,0.0,14310.0,2000.0,3000.0,9540.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.77,0.5527,66.23,0.057,4.77
2018-05-15,3000.0,13800.0,0.03,0.18,0.03,0.01,0.0,13800.0,2000.0,3000.0,9200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,33.72,0.553,66.28,0.057,4.6
2018-05-16,3000.0,13815.0,0.03,0.17,0.03,0.01,0.0,13815.0,2000.0,3000.0,9210.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.57,0.5476,65.43,0.057,4.605
2018-05-17,3000.0,13860.0,0.03,0.17,0.03,0.01,0.0,13860.0,2000.0,3000.0,9240.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.42,0.5486,65.58,0.057,4.62
2018-05-18,3000.0,14010.0,0.03,0.17,0.03,0.01,0.0,14010.0,2000.0,3000.0,9340.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.46,0.5483,65.54,0.057,4.67
2018-05-21,3000.0,14160.0,0.03,0.17,0.03,0.01,0.0,14160.0,2000.0,3000.0,9440.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.4,0.5487,65.6,0.057,4.72
2018-05-22,3000.0,14160.0,0.03,0.17,0.03,0.01,0.0,14160.0,2000.0,3000.0,9440.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.8,0.0,0.0,,0.0,100.0,34.41,0.5486,65.59,0.057,4.72
