,AFRN FP Equity_DX_SI_QTY,AFRN FP Equity_DX_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFRN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFRN FP Equity_DX_SI_MV,AFRN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY,AFRN FP Equity_DX_BROKER_SI_QTY,AFRN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFRN FP Equity_DX_BROKER_SI_MV_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFRN FP Equity_DX_BROKER_SI_MV_INC_x,AFRN FP Equity_DX_SUPPLY_SI_MV_NEW,AFRN FP Equity_DX_BROKER_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_NEW,AFRN FP Equity_DX_SUPPLY_SI_MV_DEC,AFRN FP Equity_DX_BROKER_SI_QTY_INC,AFRN FP Equity_DX_SUPPLY_SI_QTY_DEC,AFRN FP Equity_DX_BROKER_SI_MV_NEW_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFRN FP Equity_DX_BROKER_SI_MV_INC_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFRN FP Equity_DX_BROKER_SI_MV_ADD,AFRN FP Equity_DX_SUPPLY_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV,AFRN FP Equity_DX_BROKER_SI_MV_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV_RMV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFRN FP Equity_DX_UTILIZATION_QUANTITY,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFRN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_MV,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFRN FP Equity_DX_BROKER_SI_CON_RATIO,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFRN FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.42,,4100.0,,,,,,,4100.0,0.0,0.42,,0.0,0.0,107538.0,10961219.29,,10.97,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103406.0,10532624.94,,10.52,0.0,,0.0,,0.0
2023-08-01,8800.0,897600.0,2.14,0.06,0.9,448800.0,4400.0,4400.0,448800.0,,,,,,4400.0,,,,,,,,,0.45,4400.0,,0.45,,,100.0,4.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0817
2023-08-02,21800.0,2223809.28,4.81,0.16,2.22,1162909.44,10400.0,11400.0,1060899.84,,,,0.71,,,,,7000.0,,,,0.71,,,6000.0,,1.06,,,9.65,9.65,97322.0,9927778.29,,9.92,9.66,,1.0,100.0,0.2024
2023-08-03,13000.0,1325379.9,2.98,0.1,1.33,713666.1,6000.0,7000.0,611713.8,,,,,,,,0.45,,4400.0,,,,,,,4400.0,0.61,0.45,,5.8,5.8,97522.0,9942592.2,,9.93,5.81,,1.0,100.0,0.1256
2023-08-04,12000.0,1223661.6,3.1,0.09,1.22,611830.8,6000.0,6000.0,611830.8,,,,,,,,,,,,,,,,,1000.0,0.61,0.1,,5.81,5.81,97286.0,9920428.53,,9.88,5.82,,1.0,100.0,0.1162
2023-08-07,15600.0,1591210.92,4.83,0.12,1.59,795605.46,7800.0,7800.0,795605.46,,,,0.18,,,,,1800.0,,,,0.18,,,1800.0,,0.8,,,7.43,7.43,97230.0,9917528.06,,9.93,7.43,,1.0,100.0,0.1485
2023-08-08,15600.0,1590987.84,4.72,0.12,1.59,795493.92,7800.0,7800.0,795493.92,,,,,,,,,,,,,,,,,,0.8,,,7.4,7.4,97566.0,9950405.1,,9.96,7.41,,1.0,100.0,0.1481
2023-08-09,17600.0,1795358.4,5.48,0.13,1.79,897679.2,8800.0,8800.0,897679.2,,,1000.0,0.1,,,,,1000.0,,,,0.1,1000.0,,,,0.9,,,8.28,8.28,97452.0,9940981.07,,9.94,8.28,,1.0,100.0,0.1656
2023-08-10,18700.0,1909587.9,5.2,0.14,1.9,1010958.3,8800.0,9900.0,898629.6,,,,0.11,,,,,1100.0,,,,0.11,,,,,0.9,,,8.28,8.28,97482.0,9954569.39,,9.93,8.28,,1.0,100.0,0.1759
2023-08-11,19300.0,1970618.78,5.32,0.14,1.97,1072098.3,8800.0,10500.0,898520.48,,,,0.06,,,,,600.0,,,,0.06,,,,,0.9,,,8.27,8.27,97545.0,9959793.21,,9.97,8.27,,1.0,100.0,0.1815
2023-08-14,19300.0,1969526.4,5.34,0.14,1.97,1071504.0,8800.0,10500.0,898022.4,,,,,,,,,,,,,,,,,,0.9,,,8.3,8.3,97229.0,9922024.99,,9.91,8.3,,1.0,100.0,0.182
2023-08-15,19300.0,1971855.91,5.44,0.14,1.97,1072771.35,8800.0,10500.0,899084.56,,,,,,,,,,,,,,,,,,0.9,,,8.3,8.3,97229.0,9933760.53,,9.92,8.3,,1.0,100.0,0.182
2023-08-16,19300.0,1972232.26,5.99,0.14,1.97,1072976.1,8800.0,10500.0,899256.16,,,,,,,,,,,,,,,,,,0.9,,,8.3,8.3,97229.0,9935656.5,,9.93,8.3,,1.0,100.0,0.182
2023-08-17,19300.0,1971701.51,6.06,0.14,1.97,1072687.35,8800.0,10500.0,899014.16,,,,,,,,,,,,,,,,,,0.9,,,8.31,8.31,97133.0,9923175.27,,9.92,8.31,,1.0,100.0,0.1822
2023-08-18,19300.0,1972703.18,6.14,0.14,1.97,1073232.3,8800.0,10500.0,899470.88,,,,,,,,,,,,,,,,,,0.9,,,8.3,8.3,97181.0,9933122.68,,9.93,8.3,,1.0,100.0,0.1821
2023-08-21,19300.0,1972054.7,6.4,0.14,1.97,1072879.5,8800.0,10500.0,899175.2,,,,,,,,,,,,,,,,,,0.9,,,8.3,8.3,97181.0,9929857.4,,9.93,8.3,,1.0,100.0,0.1821
2023-08-22,31300.0,3198462.49,10.26,0.23,3.2,1686090.45,14800.0,16500.0,1512372.04,,,,0.61,,,,,6000.0,,,,0.61,,,6000.0,,1.51,,,100.0,13.22,0.0,0.0,,0.0,100.0,23.71,0.6383,76.29,0.2796
2023-08-23,42288.0,4321592.56,13.96,0.32,4.32,2678308.21,24508.0,26208.0,2504577.9,,,1280.0,0.14,,8428.0,,,1280.0,,,,0.14,1280.0,0.86,8428.0,,2.51,,,100.0,21.64,0.0,0.0,,0.0,100.0,23.22,0.4442,60.25,0.3734
2023-08-24,42288.0,4324586.55,14.01,0.32,4.32,2680163.74,24508.0,26208.0,2506313.07,,,,,,,,,,,,,,,,,,2.5,,,100.0,21.64,0.0,0.0,,0.0,100.0,23.24,0.4441,60.23,0.3734
2023-08-25,42288.0,4327479.05,14.0,0.32,4.33,2681956.37,24508.0,26208.0,2507989.42,,,,,,,,,,,,,,,,,,2.51,,,100.0,21.69,0.0,0.0,,0.0,100.0,23.24,0.4441,60.23,0.3743
2023-08-28,42288.0,4326366.87,13.32,0.32,4.33,2681267.1,24508.0,26208.0,2507344.86,,,,,,,,,,,,,,,,,,2.51,,,100.0,21.68,0.0,0.0,,0.0,100.0,23.23,0.4441,60.23,0.3742
2023-08-29,42288.0,4324527.35,13.32,0.32,4.33,2680127.05,24508.0,26208.0,2506278.76,,,,,,,,,,,,,,,,,,2.51,,,100.0,21.72,0.0,0.0,,0.0,100.0,23.22,0.4442,60.24,0.3748
2023-08-30,16428.0,1678563.76,5.23,0.12,1.68,1269855.76,12428.0,12428.0,1269855.76,,,,,,,,1.23,,12080.0,,,,,,,13780.0,1.27,1.4,,100.0,11.63,0.0,0.0,,0.0,100.0,32.19,0.5634,67.81,0.1538
2023-08-31,12428.0,1270836.33,5.63,0.1,1.27,1066324.53,10428.0,10428.0,1066324.53,,,,,,,,0.21,,2000.0,,,,,,,2000.0,1.07,0.21,,100.0,10.13,0.0,0.0,,0.0,100.0,19.17,0.69,80.83,0.1207
2023-09-01,12428.0,1270515.68,5.61,0.1,1.27,1066055.48,10428.0,10428.0,1066055.48,,,,,,,,,,,,,,,,,,1.07,,,100.0,10.14,0.0,0.0,,0.0,100.0,19.19,0.6899,80.81,0.1209
2023-09-04,8428.0,862647.94,3.76,0.06,0.86,862647.94,8428.0,8428.0,862647.94,,,,,,,,0.2,,2000.0,,,,,,,2000.0,0.86,0.2,,100.0,8.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.082
2023-09-05,8428.0,862208.0,3.73,0.06,0.86,862208.0,8428.0,8428.0,862208.0,,,,,,,,,,,,,,,,,,0.86,,,100.0,8.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0821
2023-09-06,8428.0,862074.84,3.67,0.06,0.86,862074.84,8428.0,8428.0,862074.84,,,,,,,,,,,,,,,,,,0.86,,,100.0,8.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0823
2023-09-07,17028.0,1743229.58,7.37,0.13,1.74,1303020.09,12728.0,12728.0,1303020.09,,,,,,4300.0,,,,,,,,,0.44,4300.0,,1.3,,,100.0,11.97,0.0,0.0,,0.0,100.0,49.53,0.5,50.47,0.1601
2023-09-08,15742.0,1611256.67,6.45,0.12,1.61,1171134.47,10442.0,11442.0,1068780.47,,,,0.1,,,,0.23,1000.0,2286.0,,,0.1,,,,2286.0,1.07,0.23,,100.0,9.81,0.0,0.0,,0.0,100.0,39.01,0.5241,60.99,0.1479
2023-09-11,6142.0,628449.44,2.64,0.05,0.63,628449.44,6142.0,6142.0,628449.44,,,,,,,,0.44,,4300.0,,,,,,,5300.0,0.63,0.54,,100.0,6.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0632
2023-09-12,10484.0,1071860.05,4.44,0.08,1.07,587048.87,4742.0,5742.0,484811.17,,,,,,4900.0,,0.54,,5300.0,,,,,0.5,3900.0,5300.0,0.49,0.54,,35.73,4.68,8528.0,871883.11,,0.87,35.73,16.06,0.7304,83.94,0.1035
2023-09-13,22000.0,2252701.0,10.56,0.16,2.25,1177548.25,10500.0,11500.0,1075152.75,,,,0.67,,,,0.09,6600.0,842.0,,,0.67,,,6600.0,842.0,1.07,0.09,,12.39,10.39,74223.0,7600101.2,,7.59,12.39,5.2,1.0,100.0,0.2178
2023-09-14,15400.0,1577540.58,6.99,0.12,1.58,1178033.55,3900.0,11500.0,399507.03,,,,,,,,0.68,,6600.0,,,,,,,,0.4,,,100.0,4.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1948
2023-09-15,14400.0,1476352.8,5.82,0.11,1.47,1076507.25,3900.0,10500.0,399845.55,,,,,,,,,,,,,,,,,1000.0,0.4,0.1,,100.0,4.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1771
2023-09-18,7800.0,799734.0,2.97,0.06,0.8,399867.0,3900.0,3900.0,399867.0,,,,,,,,,,,,,,,,,6600.0,0.4,0.67,,100.0,4.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0959
2023-09-19,8800.0,902796.4,3.37,0.07,0.9,502693.45,3900.0,4900.0,400102.95,,,,0.1,,,,,1000.0,,,,0.1,,,,,0.4,,,100.0,4.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1087
2023-09-20,18200.0,1865243.38,6.82,0.14,1.85,983864.64,8600.0,9600.0,881378.74,,,,0.48,,,,,4700.0,,,,0.48,,,4700.0,,0.88,,,100.0,10.06,0.0,0.0,,0.0,100.0,25.83,0.6168,74.17,0.2129
2023-09-21,9400.0,964289.6,3.98,0.07,0.96,482144.8,4700.0,4700.0,482144.8,,,,,,,,0.4,,3900.0,,,,,,,4900.0,0.48,0.5,,100.0,5.76,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.1152
2023-09-22,9400.0,964275.5,4.01,0.07,0.96,482137.75,4700.0,4700.0,482137.75,,,,,,,,,,,,,,,,,,0.48,,,100.0,5.75,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.1149
2023-09-25,9400.0,963315.76,3.95,0.07,0.96,481657.88,4700.0,4700.0,481657.88,,,,,,,,,,,,,,,,,,0.48,,,100.0,5.75,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.1151
2023-09-26,9400.0,964227.56,3.72,0.07,0.96,482113.78,4700.0,4700.0,482113.78,,,,,,,,,,,,,,,,,,0.48,,,100.0,5.76,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.1152
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.48,,4700.0,,,,,,,4700.0,0.0,0.49,,0.0,0.0,77003.0,7906206.02,,7.88,0.0,,0.0,,0.0
2023-09-28,9600.0,984957.12,3.65,0.07,0.99,543778.41,4300.0,5300.0,441178.71,,,,,,5300.0,,,,,,,,,0.54,4300.0,,0.44,,,100.0,5.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1181
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.44,,4300.0,,,,,,,5300.0,0.0,0.54,,0.0,0.0,76690.0,7866377.05,,7.85,0.0,,0.0,,0.0
2023-10-02,9100.0,933945.74,3.42,0.07,0.93,533683.28,3900.0,5200.0,400262.46,,,,,,5200.0,,,,,,,,,0.53,3900.0,,0.4,,,100.0,4.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1127
2023-10-03,13900.0,1429015.91,5.26,0.11,1.43,781332.44,6300.0,7600.0,647683.47,,,,0.25,,,,,2400.0,,,,0.25,,,2400.0,,0.65,,,33.12,7.81,12721.0,1307806.57,,1.31,33.12,,1.0,100.0,0.1723
2023-10-04,11900.0,1222056.22,4.47,0.09,1.22,821550.4,3900.0,8000.0,400505.82,,,,0.04,,,,0.25,400.0,2400.0,,,0.04,,,,,0.4,,,100.0,4.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1485
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4,,3900.0,,,,,,,8000.0,0.0,0.82,,0.0,0.0,76627.0,7865638.95,,7.87,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,76667.0,7875763.24,,7.88,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,76417.0,7851067.3,,7.87,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,76342.0,7841850.24,,7.82,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,75927.0,7805606.9,,7.79,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,75902.0,7794391.56,,7.77,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,75986.0,7819605.28,,7.8,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,75564.0,7768168.11,,7.77,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,75534.0,7771088.99,,7.74,0.0,,0.0,,0.0
2023-10-18,11600.0,1193559.96,2.97,0.1,1.19,596779.98,5800.0,5800.0,596779.98,,,,,,5800.0,,,,,,,,,0.6,5800.0,,0.6,,,32.21,7.34,12207.0,1256016.07,,1.26,32.22,,1.0,100.0,0.1468
2023-10-19,27300.0,2809841.58,6.86,0.23,2.81,1523284.08,12500.0,14800.0,1286557.5,,,,0.93,,,,0.24,9000.0,2300.0,,,0.93,,,9000.0,,1.28,,,100.0,15.8,0.0,0.0,,0.0,100.0,32.97,0.558,67.03,0.3452
2023-10-20,18000.0,1851451.2,4.87,0.15,1.85,925725.6,9000.0,9000.0,925725.6,,,,,,,,0.36,,3500.0,,,,,,,5800.0,0.93,0.59,,100.0,11.38,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.2276
2023-10-23,23400.0,2408271.84,6.11,0.2,2.41,1204135.92,11700.0,11700.0,1204135.92,,,,0.28,,,,,2700.0,,,,0.28,,,2700.0,,1.2,,,100.0,14.92,0.0,0.0,,0.0,100.0,38.46,0.5266,61.54,0.2984
2023-10-24,25200.0,2595083.4,6.58,0.21,2.59,1297541.7,12600.0,12600.0,1297541.7,,,900.0,0.08,,,,,900.0,,,,0.08,900.0,,,,1.3,,,100.0,16.0,0.0,0.0,,0.0,100.0,35.71,0.5408,64.29,0.3199
2023-10-25,48400.0,4985069.32,13.2,0.41,4.98,2492534.66,24200.0,24200.0,2492534.66,,,1500.0,1.19,,,,,11600.0,,,,1.19,1500.0,,10100.0,,2.49,,,41.12,30.02,34658.0,3569680.42,,3.56,41.12,23.5,0.6404,76.5,0.6004
2023-10-26,51000.0,5248583.4,14.31,0.43,5.27,3900417.86,13100.0,37900.0,1348165.54,,,,1.42,,,,1.15,13700.0,11100.0,,,1.42,,,,,1.35,,,100.0,16.25,0.0,0.0,,0.0,100.0,15.69,0.7355,84.31,0.6326
2023-10-27,12500.0,1286535.0,3.66,0.11,1.29,0.0,12500.0,0.0,1286535.0,,,,,,,,0.06,,600.0,,,,,,,37900.0,1.29,3.9,,100.0,15.69,0.0,0.0,,0.0,100.0,36.0,0.5392,64.0,0.1569
2023-10-30,4500.0,463502.7,1.3,0.04,0.46,0.0,4500.0,0.0,463502.7,,,,,,,,0.82,,8000.0,,,,,,,,0.46,,,100.0,5.69,0.0,0.0,,0.0,100.0,36.01,1.0,100.0,0.0569
2023-10-31,4500.0,463734.9,1.28,0.04,0.46,0.0,4500.0,0.0,463734.9,,,,,,,,,,,,,,,,,,0.46,,,100.0,5.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0584
2023-11-01,4500.0,463982.4,1.27,0.04,0.47,0.0,4500.0,0.0,463982.4,,,,,,,,,,,,,,,,,,0.47,,,100.0,5.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0584
2023-11-02,6300.0,648918.9,1.77,0.06,0.65,92702.7,5400.0,900.0,556216.2,,,900.0,,,900.0,,,,,,,,900.0,0.09,,,0.56,,,100.0,6.92,0.0,0.0,,0.0,100.0,28.57,0.5918,71.43,0.0808
2023-11-03,4500.0,463939.2,1.26,0.04,0.46,0.0,4500.0,0.0,463939.2,,,,,,,,0.09,,900.0,,,,,,,900.0,0.46,0.09,,100.0,5.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0577
2023-11-06,4500.0,464010.75,1.27,0.04,0.46,0.0,4500.0,0.0,464010.75,,,,,,,,,,,,,,,,,,0.46,,,100.0,5.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0578
2023-11-07,4500.0,463998.6,1.2,0.04,0.47,0.0,4500.0,0.0,463998.6,,,,,,,,,,,,,,,,,,0.47,,,100.0,5.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0584
2023-11-08,4500.0,463992.75,1.21,0.04,0.46,0.0,4500.0,0.0,463992.75,,,,,,,,,,,,,,,,,,0.46,,,100.0,5.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0583
2023-11-09,17700.0,1824891.24,4.74,0.16,1.82,680467.92,11100.0,6600.0,1144423.32,,,600.0,,,6600.0,,,,,,,,600.0,0.68,6000.0,,1.14,,,100.0,13.55,0.0,0.0,,0.0,100.0,33.9,0.345,40.68,0.2161
2023-11-10,41900.0,4320912.36,11.33,0.38,4.32,1928426.28,23200.0,18700.0,2392486.08,,,,1.25,,,,,12100.0,,,,1.25,,,12100.0,,2.39,,,35.2,28.49,42718.0,4405268.12,,4.41,35.19,20.13,0.4828,64.77,0.5145
2023-11-13,34600.0,3567308.44,9.22,0.31,3.57,2422882.9,11100.0,23500.0,1144425.54,,,,0.5,,,,1.25,4800.0,12100.0,,,0.5,,,,,1.14,,,100.0,13.61,0.0,0.0,,0.0,100.0,17.34,0.5321,69.65,0.4242
2023-11-14,25300.0,2608839.86,6.83,0.23,2.61,1319887.36,12500.0,12800.0,1288952.5,,,,,,,,0.66,,6600.0,,,,,,8000.0,10700.0,1.29,1.06,,100.0,16.67,0.0,0.0,,0.0,100.0,31.62,0.3876,50.59,0.3374
2023-11-15,31700.0,3268872.3,8.44,0.29,3.27,1649904.0,15700.0,16000.0,1618968.3,,,,0.32,,,,,3200.0,,,,0.32,,,3200.0,,1.62,,,100.0,20.08,0.0,0.0,,0.0,100.0,25.24,0.3487,50.47,0.4054
2023-11-16,25300.0,2608976.48,6.82,0.23,2.61,1319956.48,12500.0,12800.0,1289020.0,,,,,,,,0.33,,3200.0,,,,,,,3200.0,1.29,0.33,,100.0,16.67,0.0,0.0,,0.0,100.0,31.62,0.3876,50.59,0.3374
2023-11-17,25300.0,2612348.97,7.72,0.23,2.62,1321662.72,12500.0,12800.0,1290686.25,,,,,,,,,,,,,,,,,,1.29,,,100.0,16.67,0.0,0.0,,0.0,100.0,31.62,0.3876,50.6,0.3374
2023-11-20,20500.0,2115280.2,6.25,0.19,2.12,825475.2,12500.0,8000.0,1289805.0,,,,,,,,,,,,,,,,,4800.0,1.29,0.49,,100.0,16.64,0.0,0.0,,0.0,100.0,39.02,0.3528,39.02,0.273
2023-11-21,12500.0,1291226.25,3.86,0.12,1.29,0.0,12500.0,0.0,1291226.25,,,,,,,,,,,,,,,,,8000.0,1.29,0.83,,100.0,16.65,0.0,0.0,,0.0,100.0,36.0,0.5392,64.0,0.1665
2023-11-22,4500.0,464996.7,1.52,0.04,0.47,0.0,4500.0,0.0,464996.7,,,,,,,,0.83,,8000.0,,,,,,,,0.47,,,100.0,5.99,0.0,0.0,,0.0,100.0,36.06,1.0,100.0,0.0599
2023-11-23,4500.0,464526.0,1.56,0.04,0.47,0.0,4500.0,0.0,464526.0,,,,,,,,,,,,,,,,,,0.47,,,100.0,5.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0599
2023-11-24,4500.0,464828.4,1.49,0.04,0.46,0.0,4500.0,0.0,464828.4,,,,,,,,,,,,,,,,,,0.46,,,100.0,6.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0601
2023-11-27,4500.0,464926.5,1.66,0.04,0.47,0.0,4500.0,0.0,464926.5,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.06
2023-11-28,4500.0,465063.3,1.79,0.04,0.47,0.0,4500.0,0.0,465063.3,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-11-29,4500.0,465077.7,1.86,0.04,0.46,0.0,4500.0,0.0,465077.7,,,,,,,,,,,,,,,,,,0.46,,,100.0,6.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0601
2023-11-30,4500.0,464842.8,1.86,0.04,0.47,0.0,4500.0,0.0,464842.8,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-01,4500.0,465007.05,1.88,0.04,0.46,0.0,4500.0,0.0,465007.05,,,,,,,,,,,,,,,,,,0.46,,,100.0,6.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0601
2023-12-04,4500.0,465698.25,1.98,0.04,0.47,0.0,4500.0,0.0,465698.25,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-05,4500.0,465116.4,1.96,0.04,0.47,0.0,4500.0,0.0,465116.4,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0603
2023-12-06,4500.0,465156.0,1.96,0.04,0.46,0.0,4500.0,0.0,465156.0,,,,,,,,,,,,,,,,,,0.46,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-07,4500.0,465339.6,1.96,0.04,0.46,0.0,4500.0,0.0,465339.6,,,,,,,,,,,,,,,,,,0.46,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-08,4500.0,465464.7,2.05,0.04,0.47,0.0,4500.0,0.0,465464.7,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-11,4500.0,465213.6,2.18,0.04,0.47,0.0,4500.0,0.0,465213.6,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-12,4500.0,465616.8,2.28,0.04,0.47,0.0,4500.0,0.0,465616.8,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0602
2023-12-13,4500.0,465820.2,2.34,0.04,0.47,0.0,4500.0,0.0,465820.2,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0604
2023-12-14,4500.0,465796.35,2.45,0.04,0.47,0.0,4500.0,0.0,465796.35,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0603
2023-12-15,4500.0,466306.2,2.46,0.04,0.47,0.0,4500.0,0.0,466306.2,,,,,,,,,,,,,,,,,,0.47,,,100.0,6.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0607
2023-12-18,5700.0,590449.32,3.11,0.06,0.59,62152.56,5100.0,600.0,528296.76,,,600.0,,,600.0,,,,,,,,600.0,0.06,,,0.53,,,100.0,6.98,0.0,0.0,,0.0,100.0,21.05,0.6676,78.95,0.078
2023-12-19,3800.0,393913.32,2.17,0.04,0.39,62196.84,3200.0,600.0,331716.48,,,,,,,,0.19,,1900.0,,,,,,,,0.33,,,100.0,4.5,0.0,0.0,,0.0,100.0,31.58,0.5679,68.42,0.0534
2023-12-20,2600.0,269438.0,1.41,0.03,0.27,0.0,2600.0,0.0,269438.0,,,,,,,,0.06,,600.0,,,,,,,600.0,0.27,0.06,,100.0,3.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0368
2023-12-21,3100.0,319602.87,1.7,0.03,0.32,0.0,3100.0,0.0,319602.87,,,,,,,,,,,,,,,,500.0,,0.32,,,32.94,4.34,6311.0,650649.58,,0.66,32.94,,1.0,100.0,0.0434
2023-12-22,3100.0,321408.0,1.2,0.03,0.32,0.0,3100.0,0.0,321408.0,,,,,,,,,,,,,,,,,,0.32,,,32.94,4.34,6311.0,654324.48,,0.65,32.93,,1.0,100.0,0.0434
