,ERO FP Equity_DX_SI_QTY,ERO FP Equity_DX_SHORT_INTEREST_VALUE,ERO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ERO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ERO FP Equity_DX_SI_MV,ERO FP Equity_DX_DSS,ERO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ERO FP Equity_DX_SUPPLY_SI_QTY,ERO FP Equity_DX_BROKER_SI_QTY,ERO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ERO FP Equity_DX_BROKER_SI_MV_NEW_x,ERO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ERO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ERO FP Equity_DX_BROKER_SI_MV_INC_x,ERO FP Equity_DX_SUPPLY_SI_MV_NEW,ERO FP Equity_DX_BROKER_SI_QTY_ADD,ERO FP Equity_DX_BROKER_SI_QTY_NEW,ERO FP Equity_DX_SUPPLY_SI_MV_DEC,ERO FP Equity_DX_BROKER_SI_QTY_INC,ERO FP Equity_DX_SUPPLY_SI_QTY_DEC,ERO FP Equity_DX_BROKER_SI_MV_NEW_y,ERO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ERO FP Equity_DX_BROKER_SI_MV_INC_y,ERO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ERO FP Equity_DX_BROKER_SI_MV_ADD,ERO FP Equity_DX_SUPPLY_SI_QTY_ADD,ERO FP Equity_DX_BROKER_SI_QTY_DEC,ERO FP Equity_DX_SUPPLY_SI_MV,ERO FP Equity_DX_BROKER_SI_MV_DEC,ERO FP Equity_DX_SUPPLY_SI_MV_RMV,ERO FP Equity_DX_BROKER_SI_MV_RMV,ERO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ERO FP Equity_DX_UTILIZATION_QUANTITY,ERO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ERO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ERO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ERO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ERO FP Equity_DX_ACTIVE_UTILIZATION_MV,ERO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ERO FP Equity_DX_BROKER_SI_CON_RATIO,ERO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ERO FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-03-08,24400.0,2905796.0,2.79,0.74,2.89,,2905796.0,7000.0,24400.0,833630.0,,,,,,,,2.87,,24000.0,,,,,,,48030.0,0.83,5.85,,,27.66,5.18,18305.0,2179942.45,,2.18,27.66,28.69,0.5908,71.31,0.1804
2011-03-09,24400.0,2899208.0,2.76,0.74,2.91,,2899208.0,7000.0,24400.0,831740.0,,,,,,,,,,,,,,,,,,0.83,,,,27.66,4.4,18305.0,2175000.1,,2.18,27.66,28.69,0.5908,71.31,0.1535
2011-03-10,24400.0,2863584.0,2.76,0.74,2.89,,2863584.0,7000.0,24400.0,821520.0,,,,,,,,,,,,,,,,,,0.82,,,,28.11,4.41,17905.0,2101330.8,,2.1,28.11,28.69,0.5908,71.31,0.1539
2011-03-11,24400.0,2839184.0,2.5,0.74,2.87,,2839184.0,7000.0,24400.0,814520.0,,,,,,,,,,,,,,,,,,0.82,,,,28.11,4.41,17905.0,2083425.8,,2.09,28.11,28.69,0.5908,71.31,0.1539
2011-03-14,24400.0,2804292.0,2.49,0.74,2.84,,2804292.0,7000.0,24400.0,804510.0,,,,,,,,,,,,,,,,,,0.8,,,,28.28,4.42,17755.0,2040582.15,,2.04,28.28,28.69,0.5908,71.31,0.154
2011-03-15,24400.0,2742804.0,2.34,0.74,2.81,,2742804.0,7000.0,24400.0,786870.0,,,,,,,,,,,,,,,,,,0.79,,,,28.11,4.76,17905.0,2012701.05,,2.02,28.11,28.69,0.5908,71.31,0.1658
2011-03-16,20400.0,2257668.0,1.87,0.62,2.3,,2257668.0,0.0,20400.0,0.0,,,,,,,,0.02,,7000.0,,,,,,,4000.0,0.78,0.51,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.31,0.5492,65.69,0.1386
2011-03-17,13400.0,1510582.0,1.2,0.41,1.48,,1510582.0,0.0,13400.0,0.0,,,,,,,,0.77,,0.0,,,,,,,7000.0,0.0,0.78,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0875
2011-03-18,51400.0,5805630.0,4.47,1.56,5.8,,5805630.0,20000.0,51400.0,2259000.0,,,,2.07,,20000.0,,,18000.0,,,,2.07,,2.26,20000.0,,2.26,,,,100.0,13.06,0.0,0.0,,0.0,100.0,38.91,0.5246,61.09,0.3356
2011-03-21,28000.0,3220000.0,2.39,0.88,3.16,,3220000.0,0.0,28000.0,0.0,,,,,,,,1.1,,20000.0,,,,,,,23400.0,1.15,2.61,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.71,0.5408,64.29,0.1908
2011-03-22,33000.0,3788730.0,2.94,1.04,3.78,,2066580.0,15000.0,18000.0,1722150.0,,,15000.0,,,,,,,,,,,15000.0,,,10000.0,1.72,1.13,,,60.47,10.22,9805.0,1125712.05,,1.12,60.47,45.41,0.5042,54.59,0.2249
2011-03-23,33000.0,3808200.0,3.01,1.04,3.78,,3808200.0,15000.0,33000.0,1731000.0,,,,,,15000.0,,,,,,,,,1.72,,,1.73,,,,60.47,10.22,9805.0,1131497.0,,1.13,60.47,45.45,0.5041,54.55,0.2249
2011-03-24,50400.0,5866560.0,4.62,1.59,5.8,,5866560.0,0.0,50400.0,0.0,,,,,,17400.0,,0.0,,15000.0,,,,,2.0,,,1.74,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.41,0.3353,35.78,0.3346
2011-03-25,17400.0,2031798.0,1.69,0.55,2.03,,2031798.0,0.0,17400.0,0.0,,,,,,,,1.76,,0.0,,,,,,,33000.0,0.0,3.83,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1122
2011-03-28,17400.0,2037540.0,1.48,0.55,2.03,,2037540.0,0.0,17400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1122
2011-03-29,17400.0,2033016.0,1.48,0.55,2.04,,2033016.0,0.0,17400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1129
2011-03-30,17400.0,2047980.0,1.51,0.55,2.03,,2047980.0,0.0,17400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1129
2011-03-31,17400.0,2032146.0,1.53,0.55,2.04,,2032146.0,0.0,17400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1142
2011-04-01,17400.0,2062770.0,1.52,0.55,2.03,,2062770.0,0.0,17400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1161
2011-04-04,17400.0,2061900.0,1.51,0.55,2.06,,2061900.0,0.0,17400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1179
2011-04-05,22400.0,2659776.0,1.92,0.71,2.65,,2659776.0,5000.0,22400.0,593700.0,,,,,,5000.0,,,,,,,,,0.59,5000.0,,0.59,,,,20.28,3.39,19655.0,2333834.7,,2.33,20.28,22.32,0.6532,77.68,0.1518
2011-04-06,5000.0,595300.0,0.43,0.16,0.59,,595300.0,5000.0,5000.0,595300.0,,,,,,,,,,,,,,,,,17400.0,0.6,2.05,,,20.28,3.39,19655.0,2340124.3,,2.34,20.28,,1.0,100.0,0.0339
2011-04-07,5000.0,594050.0,0.5,0.16,0.6,,594050.0,5000.0,5000.0,594050.0,,,,,,,,,,,,,,,,,,0.59,,,,20.28,3.39,19655.0,2335210.55,,2.34,20.28,,1.0,100.0,0.0339
2011-04-08,43000.0,5119580.0,4.83,1.35,5.13,,5119580.0,15000.0,43000.0,1785900.0,,,10000.0,1.2,,28000.0,,,10000.0,,,,1.2,10000.0,3.34,,,1.79,,,,60.84,10.17,9655.0,1149524.3,,1.15,60.84,34.88,0.5457,65.12,0.2915
2011-04-11,43000.0,5119150.0,5.02,1.35,5.12,,5119150.0,15000.0,43000.0,1785750.0,,,,,,,,,,,,,,,,,,1.79,,,,60.84,10.23,9655.0,1149427.75,,1.15,60.84,34.88,0.5457,65.12,0.2932
2011-04-12,43000.0,5026270.0,4.77,1.35,5.12,,5026270.0,15000.0,43000.0,1753350.0,,,,,,,,,,,,,,,,,,1.75,,,,60.84,10.33,9655.0,1128572.95,,1.13,60.84,34.88,0.5457,65.12,0.2961
2011-04-13,43000.0,5064540.0,4.74,1.35,5.02,,5064540.0,15000.0,43000.0,1766700.0,,,,,,,,,,,,,,,,,,1.77,,,,60.84,10.33,9655.0,1137165.9,,1.14,60.84,34.88,0.5457,65.12,0.2961
2011-04-14,43000.0,5040460.0,4.69,1.35,5.07,,5040460.0,15000.0,43000.0,1758300.0,,,,,,,,,,,,,,,,,,1.76,,,,60.84,10.33,9655.0,1131759.1,,1.13,60.84,34.88,0.5457,65.12,0.2961
2011-04-15,43000.0,5053790.0,4.93,1.38,5.04,,5053790.0,15000.0,43000.0,1762950.0,,,,,,,,,,,,,,,,,,1.76,,,,60.84,10.33,9655.0,1134752.15,,1.14,60.84,34.88,0.5457,65.12,0.2961
2011-04-18,43000.0,4977250.0,4.91,1.38,5.05,,4977250.0,15000.0,43000.0,1736250.0,,,,,,,,,,,,,,,,,,1.74,,,,59.3,10.29,10295.0,1191646.25,,1.19,59.3,34.88,0.5457,65.12,0.2948
2011-04-19,43000.0,4991010.0,4.49,1.38,4.99,,4991010.0,15000.0,43000.0,1741050.0,,,,,,,,,,,,,,,,,,1.74,,,,59.3,10.29,10295.0,1194940.65,,1.2,59.3,34.88,0.5457,65.12,0.2948
2011-04-20,27900.0,3299733.0,2.92,0.89,3.24,,3299733.0,15000.0,27900.0,1774050.0,,,,,,,,,,,,,,,,,15100.0,1.78,1.71,,,59.3,10.29,10295.0,1217589.65,,1.22,59.3,46.24,0.5028,53.76,0.1914
2011-04-21,17900.0,2125088.0,1.88,0.57,2.11,,2125088.0,5000.0,17900.0,593600.0,,,,,,,,1.17,,10000.0,,,,,,,10000.0,0.59,1.14,,,19.77,3.43,20295.0,2409422.4,,2.41,19.77,27.93,0.5974,72.07,0.1228
2011-04-22,17900.0,2125088.0,2.08,0.57,2.11,,2125088.0,5000.0,17900.0,593600.0,,,,,,,,,,,,,,,,,,0.59,,,,19.77,3.43,20295.0,2409422.4,,2.41,19.77,27.93,0.5974,72.07,0.1228
2011-04-25,17900.0,2125088.0,2.08,0.57,2.12,,2125088.0,5000.0,17900.0,593600.0,,,,,,,,,,,,,,,,,,0.59,,,,19.77,3.43,20295.0,2409422.4,,2.41,19.77,27.93,0.5974,72.07,0.1228
2011-04-26,17900.0,2133680.0,2.08,0.57,2.12,,2133680.0,5000.0,17900.0,596000.0,,,,,,,,,,,,,,,,,,0.6,,,,19.77,3.34,20295.0,2419164.0,,2.42,19.77,28.01,0.5967,71.99,0.1197
2011-04-27,17900.0,2141198.0,2.11,0.57,2.15,,2141198.0,5000.0,17900.0,598100.0,,,,,,,,,,,,,,,,,,0.6,,,,19.77,3.34,20295.0,2427687.9,,2.44,19.77,27.93,0.5974,72.07,0.1197
2011-04-28,17900.0,2150148.0,2.3,0.57,2.15,,2150148.0,5000.0,17900.0,600600.0,,,,,,,,,,,,,,,,,,0.6,,,,19.77,3.34,20295.0,2437835.4,,2.44,19.77,27.93,0.5974,72.07,0.1197
2011-04-29,17900.0,2158740.0,1.67,0.57,2.15,,2158740.0,5000.0,17900.0,603000.0,,,,,,,,,,,,,,,,,,0.6,,,,19.77,3.34,20295.0,2447577.0,,2.45,19.77,27.93,0.5974,72.07,0.1197
2011-05-02,37900.0,4575288.0,3.58,1.21,4.56,,4575288.0,25000.0,37900.0,3018000.0,,,20000.0,2.41,,,,,20000.0,,,,2.41,20000.0,,,,3.01,,,,100.0,16.91,0.0,0.0,,0.0,100.0,34.04,0.551,65.96,0.2563
2011-05-03,37900.0,4548758.0,3.66,1.21,4.57,,4548758.0,25000.0,37900.0,3000500.0,,,,,,,,,,,,,,,,,,3.0,,,,100.0,16.91,0.0,0.0,,0.0,100.0,34.04,0.551,65.96,0.2563
2011-05-04,37900.0,4490771.0,3.71,1.19,4.54,,4490771.0,25000.0,37900.0,2962250.0,,,,,,,,,,,,,,,,,,2.96,,,,100.0,16.9,0.0,0.0,,0.0,100.0,34.04,0.551,65.96,0.2563
2011-05-05,25000.0,2951000.0,2.43,0.79,2.96,,2951000.0,25000.0,25000.0,2951000.0,,,,,,,,,,,,,,,,,12900.0,2.94,1.57,,,100.0,16.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.169
2011-05-06,75000.0,8985750.0,6.65,2.36,8.91,,8985750.0,25000.0,75000.0,2995250.0,,,,,,50000.0,,,,,,,,,5.98,,,2.98,,,,100.0,17.06,0.0,0.0,,0.0,100.0,32.91,0.5584,67.09,0.5119
2011-05-09,75000.0,8960250.0,6.61,2.33,9.02,,8960250.0,25000.0,75000.0,2986750.0,,,,,,,,,,,,,,,,,,3.0,,,,100.0,17.06,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.5119
2011-05-10,75000.0,9033750.0,6.5,2.33,8.99,,9033750.0,25000.0,75000.0,3011250.0,,,,,,,,,,,,,,,,,,3.02,,,,100.0,17.06,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.5119
2011-05-11,75000.0,9070500.0,7.41,2.33,9.01,,6047000.0,25000.0,50000.0,3023500.0,,,,,,,,,,,,,,,,,25000.0,3.02,3.03,,,100.0,17.17,0.0,0.0,,0.0,100.0,33.53,0.5542,66.47,0.5151
2011-05-12,50000.0,6000000.0,4.79,1.55,6.04,,6000000.0,0.0,50000.0,0.0,,,,,,,,3.02,,25000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3234
2011-05-13,31000.0,3699850.0,2.93,0.96,3.72,,3699850.0,0.0,31000.0,0.0,,,,,,,,,,,,,,,,,19000.0,0.0,2.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1872
2011-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31000.0,0.0,3.7,,,0.0,0.0,185985.0,22217768.1,,22.17,0.0,,0.0,,0.0
2011-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190685.0,22561849.2,,22.8,0.0,,0.0,,0.0
2011-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190655.0,22596430.6,,22.5,0.0,,0.0,,0.0
2011-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190575.0,22737503.25,,22.62,0.0,,0.0,,0.0
2011-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,188112.0,22406020.32,,22.43,0.0,,0.0,,0.0
2011-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,188051.0,22062143.32,,22.36,0.0,,0.0,,0.0
2011-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183751.0,21596255.03,,21.54,0.0,,0.0,,0.0
2011-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,175551.0,20795771.46,,20.67,0.0,,0.0,,0.0
2011-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,175551.0,20797526.97,,20.76,0.0,,0.0,,0.0
2011-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,174051.0,20759062.77,,20.53,0.0,,0.0,,0.0
2011-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,173651.0,20669678.53,,20.69,0.0,,0.0,,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,167051.0,20057813.57,,19.89,0.0,,0.0,,0.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,166961.0,19858341.34,,19.92,0.0,,0.0,,0.0
2011-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,166961.0,19567829.2,,19.76,0.0,,0.0,,0.0
2011-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,166600.0,19475540.0,,19.39,0.0,,0.0,,0.0
2011-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,166600.0,19385576.0,,19.41,0.0,,0.0,,0.0
2011-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,166600.0,19383910.0,,19.34,0.0,,0.0,,0.0
2011-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,162400.0,18726344.0,,18.88,0.0,,0.0,,0.0
2011-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160440.0,18662380.8,,18.59,0.0,,0.0,,0.0
2011-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160440.0,18606226.8,,18.72,0.0,,0.0,,0.0
2011-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160440.0,18444182.4,,18.59,0.0,,0.0,,0.0
2011-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160440.0,18601413.6,,18.41,0.0,,0.0,,0.0
2011-06-15,1139.0,130768.59,0.12,0.04,0.13,,130768.59,0.0,1139.0,0.0,,,,,,1139.0,,,,,,,,,0.13,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2011-06-16,1139.0,130096.58,0.11,0.04,0.13,,130096.58,0.0,1139.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2011-06-17,1139.0,130347.16,0.12,0.04,0.13,,130347.16,0.0,1139.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2011-06-20,1139.0,129743.49,0.12,0.04,0.13,,129743.49,0.0,1139.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2011-06-21,1139.0,131440.6,0.12,0.04,0.13,,131440.6,0.0,1139.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2011-06-22,1139.0,130848.32,0.11,0.04,0.13,,130848.32,0.0,1139.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0072
2011-06-23,539.0,61025.58,0.06,0.02,0.06,,61025.58,0.0,539.0,0.0,,,,,,,,,,,,,,,,,600.0,0.0,0.07,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0034
2011-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,539.0,0.0,0.06,,,0.0,0.0,159240.0,18016413.6,,18.03,0.0,,0.0,,0.0
2011-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,159240.0,18010044.0,,17.97,0.0,,0.0,,0.0
2011-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,162340.0,18469421.8,,18.36,0.0,,0.0,,0.0
2011-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,164140.0,18979508.2,,18.74,0.0,,0.0,,0.0
2011-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,164140.0,19184683.2,,18.97,0.0,,0.0,,0.0
2011-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,163950.0,19303473.0,,19.24,0.0,,0.0,,0.0
2011-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,152030.0,17951702.4,,17.89,0.0,,0.0,,0.0
2011-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151830.0,17950860.9,,17.95,0.0,,0.0,,0.0
2011-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143780.0,16957413.2,,17.07,0.0,,0.0,,0.0
2011-07-07,5000.0,592200.0,0.55,0.17,0.59,,592200.0,5000.0,5000.0,592200.0,,,,,,5000.0,,,,,,,,,0.59,5000.0,,0.59,,,,20.61,3.6,19265.0,2281746.6,,2.28,20.61,,1.0,100.0,0.036
2011-07-08,5000.0,588100.0,0.57,0.17,0.59,,588100.0,5000.0,5000.0,588100.0,,,,,,,,,,,,,,,,,,0.59,,,,20.61,3.62,19265.0,2265949.3,,2.27,20.61,,1.0,100.0,0.0363
2011-07-11,5000.0,579450.0,0.55,0.17,0.59,,579450.0,5000.0,5000.0,579450.0,,,,,,,,,,,,,,,,,,0.58,,,,20.61,3.63,19265.0,2232620.85,,2.23,20.61,,1.0,100.0,0.0363
2011-07-12,5000.0,576000.0,0.55,0.17,0.58,,576000.0,5000.0,5000.0,576000.0,,,,,,,,,,,,,,,,,,0.57,,,,20.82,3.66,19015.0,2190528.0,,2.19,20.82,,1.0,100.0,0.0366
2011-07-13,5000.0,579750.0,0.55,0.17,0.58,,579750.0,5000.0,5000.0,579750.0,,,,,,,,,,,,,,,,,,0.58,,,,20.82,3.66,19015.0,2204789.25,,2.19,20.82,,1.0,100.0,0.0366
2011-07-14,5000.0,574900.0,0.57,0.17,0.58,,574900.0,5000.0,5000.0,574900.0,,,,,,,,,,,,,,,,,,0.58,,,,20.82,3.66,19015.0,2186344.7,,2.19,20.82,,1.0,100.0,0.0366
2011-07-15,5000.0,573350.0,0.58,0.17,0.58,,573350.0,5000.0,5000.0,573350.0,,,,,,,,,,,,,,,,,,0.57,,,,21.06,3.67,18740.0,2148915.8,,2.15,21.06,,1.0,100.0,0.0367
2011-07-18,5000.0,563500.0,0.6,0.17,0.58,,563500.0,5000.0,5000.0,563500.0,,,,,,,,,,,,,,,,,,0.57,,,,20.93,3.66,18885.0,2128339.5,,2.14,20.93,,1.0,100.0,0.0366
2011-07-19,5000.0,567400.0,0.59,0.17,0.56,,567400.0,5000.0,5000.0,567400.0,,,,,,,,,,,,,,,,,,0.57,,,,20.93,3.69,18885.0,2143069.8,,2.14,20.93,,1.0,100.0,0.0369
2011-07-20,5000.0,574750.0,0.62,0.17,0.57,,574750.0,5000.0,5000.0,574750.0,,,,,,,,,,,,,,,,,,0.58,,,,20.93,3.69,18885.0,2170830.75,,2.17,20.93,,1.0,100.0,0.0369
2011-07-21,10000.0,1162200.0,1.12,0.35,1.15,,1162200.0,10000.0,10000.0,1162200.0,,,5000.0,0.59,,,,,5000.0,,,,0.59,5000.0,,,,1.17,,,,41.87,7.38,13885.0,1613714.7,,1.62,41.87,,1.0,100.0,0.0738
2011-07-22,5000.0,584350.0,0.55,0.17,0.58,,584350.0,5000.0,5000.0,584350.0,,,,,,,,0.58,,5000.0,,,,,,,5000.0,0.58,0.57,,,21.9,3.72,17835.0,2084376.45,,2.08,21.9,,1.0,100.0,0.0372
2011-07-25,5000.0,582950.0,0.53,0.17,0.58,,582950.0,5000.0,5000.0,582950.0,,,,,,,,,,,,,,,,,,0.58,,,,20.93,3.7,18885.0,2201802.15,,2.2,20.93,,1.0,100.0,0.037
2011-07-26,5000.0,580650.0,0.48,0.17,0.58,,580650.0,5000.0,5000.0,580650.0,,,,,,,,,,,,,,,,,,0.58,,,,20.93,3.7,18885.0,2193115.05,,2.2,20.93,,1.0,100.0,0.037
2011-07-27,5000.0,574700.0,0.48,0.17,0.58,,574700.0,5000.0,5000.0,574700.0,,,,,,,,,,,,,,,,,,0.57,,,,20.93,3.7,18885.0,2170641.9,,2.17,20.93,,1.0,100.0,0.037
2011-07-28,5000.0,574150.0,0.52,0.17,0.58,,574150.0,5000.0,5000.0,574150.0,,,,,,,,,,,,,,,,,,0.58,,,,20.93,3.7,18885.0,2168564.55,,2.17,20.93,,1.0,100.0,0.037
2011-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.57,,5000.0,,,,,,,5000.0,0.0,0.57,,,0.0,0.0,156336.0,17834810.88,,17.85,0.0,,0.0,,0.0
2011-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,155576.0,17494521.2,,17.77,0.0,,0.0,,0.0
2011-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,158726.0,17574142.72,,17.76,0.0,,0.0,,0.0
2011-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,161776.0,17523576.32,,17.78,0.0,,0.0,,0.0
2011-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,162951.0,17026749.99,,17.5,0.0,,0.0,,0.0
2011-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,162951.0,16757880.84,,16.87,0.0,,0.0,,0.0
