,TFI FP Equity_DX_SI_QTY,TFI FP Equity_DX_SHORT_INTEREST_VALUE,TFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TFI FP Equity_DX_SI_MV,TFI FP Equity_DX_DSS,TFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TFI FP Equity_DX_SUPPLY_SI_QTY,TFI FP Equity_DX_BROKER_SI_QTY,TFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TFI FP Equity_DX_BROKER_SI_MV_NEW_x,TFI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TFI FP Equity_DX_SUPPLY_SI_QTY_INC_x,TFI FP Equity_DX_BROKER_SI_MV_INC_x,TFI FP Equity_DX_SUPPLY_SI_MV_NEW,TFI FP Equity_DX_BROKER_SI_QTY_ADD,TFI FP Equity_DX_BROKER_SI_QTY_NEW,TFI FP Equity_DX_SUPPLY_SI_MV_DEC,TFI FP Equity_DX_BROKER_SI_QTY_INC,TFI FP Equity_DX_SUPPLY_SI_QTY_DEC,TFI FP Equity_DX_BROKER_SI_MV_NEW_y,TFI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TFI FP Equity_DX_BROKER_SI_MV_INC_y,TFI FP Equity_DX_SUPPLY_SI_QTY_INC_y,TFI FP Equity_DX_BROKER_SI_MV_ADD,TFI FP Equity_DX_SUPPLY_SI_QTY_ADD,TFI FP Equity_DX_BROKER_SI_QTY_DEC,TFI FP Equity_DX_SUPPLY_SI_MV,TFI FP Equity_DX_BROKER_SI_MV_DEC,TFI FP Equity_DX_SUPPLY_SI_MV_RMV,TFI FP Equity_DX_BROKER_SI_MV_RMV,TFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TFI FP Equity_DX_UTILIZATION_QUANTITY,TFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TFI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TFI FP Equity_DX_ACTIVE_UTILIZATION_MV,TFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TFI FP Equity_DX_BROKER_SI_CON_RATIO,TFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TFI FP Equity_DX_DEMAND_SUPPLY_RATIO,TFI FP Equity_PX_LAST
2024-02-01,4937625.0,39797257.5,4.63,39.84,2.34,41.56,1.0,26320695.7,4815060.0,3265595.0,38809383.6,,,12350.0,7.08,,,,0.61,834553.0,68078.0,,,7.08,12350.0,,,13899.0,39.28,0.13,,,23.62,23.62,15567566.0,125474581.96,,126.78,23.66,26.09,0.5266,67.55,0.2422,8.06
2024-02-02,4938952.0,40054900.72,4.63,40.65,2.34,41.37,1.0,26584133.95,4749664.0,3277945.0,38519775.04,,,,0.05,,,,0.53,12350.0,65396.0,,,0.05,,,,,38.5,,,,23.3,23.3,15637892.0,126823304.12,,126.14,23.38,25.8,0.5287,67.81,0.2423,8.11
2024-02-05,4936484.0,39590601.68,4.63,41.07,2.34,41.59,1.0,26252724.14,4801569.0,3273407.0,38508583.38,,,10624.0,,,,,0.02,,4538.0,,,,10624.0,,45819.0,4538.0,39.15,0.0,,,23.57,23.57,15573159.0,124896735.18,,126.27,23.67,25.84,0.5287,67.8,0.2423,8.02
2024-02-06,4947040.0,39230027.2,4.64,40.61,2.35,40.88,1.0,25852022.04,4815470.0,3260028.0,38186677.1,,,,,,,,0.15,,10034.0,,,,,,23935.0,13379.0,38.62,0.31,,,23.63,23.63,15563086.0,123415271.98,,124.55,23.67,26.35,0.5243,67.28,0.2428,7.93
2024-02-07,4951153.0,38371435.75,4.65,40.76,2.35,40.5,1.0,25247376.5,4816238.0,3257726.0,37325844.5,,,7000.0,,,,,0.1,,6232.0,,,,7000.0,,,2302.0,38.21,0.17,,,23.63,23.63,15561656.0,120602834.0,,122.96,23.71,26.39,0.5238,67.22,0.243,7.75
2024-02-08,4931825.0,39035394.88,4.63,39.65,2.34,39.55,1.0,25784901.29,4796910.0,3257726.0,37967542.65,,,12641.0,,,,,0.25,,31969.0,,,,12641.0,,,,37.31,,,,23.53,23.53,15590664.0,123400105.56,,121.31,23.52,26.0,0.5244,67.41,0.2419,7.915
2024-02-09,4959033.0,38630867.07,4.65,39.83,2.35,40.5,1.0,25329839.36,4836666.0,3251584.0,37677628.14,,,35679.0,,,,,0.06,,19273.0,,,,35679.0,,23350.0,6142.0,38.32,0.0,,,23.71,23.71,15563880.0,121242625.2,,122.89,23.77,26.47,0.5225,67.09,0.2431,7.79
2024-02-12,4979188.0,39310689.26,4.67,38.9,2.36,40.18,1.0,25870075.47,4831638.0,3276767.0,38145782.01,,,,0.04,,,,0.04,25189.0,5028.0,,,0.04,,,,6.0,37.78,0.15,,,23.68,23.68,15574762.0,122962745.99,,121.64,23.7,26.32,0.5246,67.31,0.244,7.895
2024-02-13,4977601.0,39422599.92,4.67,39.36,2.36,40.74,1.0,25951796.64,4831008.0,3276742.0,38261583.36,,,3113.0,,,,,0.0,,3743.0,,,,3113.0,,,25.0,38.4,0.0,,,23.67,23.67,15577308.0,123372279.36,,123.18,23.76,26.32,0.5246,67.31,0.2439,7.92
2024-02-14,4974471.0,39795768.0,4.67,38.36,2.36,40.56,1.0,26221640.0,4841062.0,3277705.0,38728496.0,,,14147.0,0.0,,,,0.03,963.0,4093.0,,,0.0,14147.0,,,,38.36,,,,23.72,23.72,15568326.0,124546608.0,,123.47,23.7,26.31,0.5244,67.3,0.2437,8.0
2024-02-15,4990001.0,40843158.19,4.68,38.05,2.37,41.1,1.0,26885064.88,4862576.0,3284675.0,39800184.56,,,10250.0,0.27,,,,0.01,14141.0,986.0,,,0.27,10250.0,,12250.0,7171.0,38.87,0.0,,,23.83,23.83,15545832.0,127242634.92,,124.7,23.76,26.4,0.5237,67.22,0.2445,8.185
2024-02-16,5010626.0,43792871.24,4.7,37.59,2.38,42.44,1.0,28888322.0,4863070.0,3305300.0,42503231.8,,,9756.0,0.57,,,,0.0,20625.0,9262.0,,,0.57,9756.0,,,,40.0,,,,23.81,23.81,15560388.0,135997791.12,,128.79,23.7,26.38,0.521,67.01,0.2453,8.74
2024-02-19,5040626.0,43777836.81,4.73,33.87,2.39,43.51,1.0,28706530.5,4865112.0,3305300.0,42253497.72,,,16000.0,,,,,0.22,,27958.0,,,,16000.0,,14000.0,,42.57,,,,23.82,23.82,15560778.0,135145356.93,,135.78,23.87,27.33,0.5075,65.6,0.2468,8.685
2024-02-20,4904647.0,42278057.14,4.6,32.86,2.33,43.79,1.0,28235163.42,4757091.0,3275541.0,41006124.42,,,,,,,,0.96,,108021.0,,,,,,,29759.0,41.3,0.0,,,23.28,23.28,15674413.0,135113440.06,,135.82,23.32,24.75,0.53,68.29,0.2401,8.62
2024-02-21,4808805.0,40971018.6,4.51,31.83,2.28,42.73,1.0,27131053.92,4661249.0,3184396.0,39713841.48,,,,,,,,0.91,,99993.0,,,,,,4151.0,91145.0,40.22,0.88,,,22.82,22.82,15766957.0,134334473.64,,135.64,22.87,25.13,0.5282,68.02,0.2354,8.52
2024-02-22,4713795.0,40114395.45,4.42,31.48,2.24,41.47,1.0,26482132.84,4566239.0,3111884.0,38858693.89,,,,,,,,0.87,,95010.0,,,,,,,72512.0,38.96,0.8,,,22.32,22.32,15895045.0,135266832.95,,135.31,22.36,25.15,0.5291,68.07,0.2304,8.51
2024-02-23,4689120.0,39646509.6,4.4,31.36,2.22,41.09,1.0,26310979.22,4541564.0,3111884.0,38398923.62,,,,,,,,0.21,,24675.0,,,,,,,,38.69,,,,22.2,22.2,15915780.0,134567919.9,,135.19,22.25,24.81,0.5314,68.36,0.2292,8.455
2024-02-26,4677751.0,38965665.83,4.39,30.55,2.22,40.7,1.0,25864066.9,4530195.0,3104930.0,37736524.35,,,630.0,,,,,0.13,,11999.0,,,,630.0,,,6954.0,38.29,0.13,,,22.15,22.15,15924255.0,132649044.15,,134.2,22.2,24.74,0.532,68.43,0.2287,8.33
2024-02-27,4661461.0,39412652.76,4.37,29.72,2.21,40.1,1.0,26130202.87,4513905.0,3090503.0,38165066.78,,,,,,,,0.15,,16290.0,,,,,,,14427.0,37.72,0.45,,,22.06,22.06,15950831.0,134864276.1,,133.21,22.07,24.84,0.5303,68.26,0.2278,8.455
2024-02-28,4651514.0,39816959.84,4.36,29.38,2.21,40.59,1.0,26414319.6,4515578.0,3085785.0,38653347.68,,,8980.0,,,,,0.04,,7307.0,,,,8980.0,,,4718.0,38.31,0.0,,,22.05,22.05,15960830.0,136624704.8,,135.23,22.07,24.8,0.5304,68.29,0.2272,8.56
2024-02-29,4622882.0,39132696.13,4.34,29.21,2.19,40.79,1.0,26112527.26,4512798.0,3084764.0,38200835.07,,,24831.0,,,,,0.21,,27611.0,,,,24831.0,,,1021.0,38.78,0.0,,,22.03,22.03,15970426.0,135189656.09,,136.52,22.12,24.57,0.5324,68.52,0.2257,8.465
2024-03-01,4652135.0,39705972.23,4.36,28.86,2.21,40.57,1.0,26540393.33,4533091.0,3109595.0,38689931.69,,,6287.0,0.07,,,,0.02,24831.0,1845.0,,,0.07,6287.0,,15851.0,,38.4,,,,22.13,22.13,15950275.0,136135597.13,,135.13,22.13,24.48,0.5338,68.66,0.2271,8.535
2024-03-04,4669669.0,39365309.67,4.38,29.18,2.21,41.06,1.0,26347678.38,4546763.0,3125466.0,38329212.09,,,22014.0,0.26,,,,0.08,15871.0,10310.0,,,0.26,22014.0,,1968.0,,38.83,,,,22.19,22.19,15947077.0,134433859.11,,135.74,22.24,24.22,0.5365,68.94,0.2279,8.43
2024-03-05,4666110.0,39078671.25,4.38,28.91,2.21,40.69,1.0,26232853.38,4531195.0,3132281.0,37948758.13,,,,0.0,,,,0.15,6815.0,15568.0,,,0.0,,,,,38.29,,,,22.06,22.06,16006951.0,134058214.63,,134.79,22.12,23.94,0.539,69.22,0.2272,8.375
2024-03-06,4664321.0,39133653.19,4.38,32.36,2.21,40.26,1.0,26279837.59,4536335.0,3132281.0,38059850.65,,,,,,,,0.02,,1789.0,,,,,,6929.0,,37.99,,,,22.07,22.07,16021417.0,134419688.63,,134.14,22.07,23.98,0.5384,69.16,0.2269,8.39
2024-03-07,4635131.0,39190032.6,4.35,33.01,2.2,40.02,1.0,26504277.43,4511756.0,3134746.0,38146896.98,,,11540.0,0.03,,,,0.3,2465.0,36119.0,,,0.03,11540.0,,,,37.84,,,,21.9,21.9,16085312.0,136001312.96,,135.0,21.89,23.48,0.5421,69.6,0.225,8.455
2024-03-08,5807511.0,49625181.5,5.45,41.86,2.75,50.4,1.0,26878553.85,5310748.0,3145530.0,45380341.66,,,774675.0,0.27,,,,,10784.0,,,,0.27,774675.0,,24317.0,,45.01,,,,25.78,25.78,15286900.0,130626560.5,,129.4,25.81,18.69,0.6091,75.67,0.282,8.545
2024-03-11,5391383.0,45880669.33,5.06,39.0,2.56,47.45,1.0,33507342.08,5267289.0,3937408.0,44824629.39,,1393.0,,6.98,0.01,,,0.47,791878.0,55673.0,,1393.0,6.98,,,10821.0,,45.14,,,,25.54,25.54,15354153.0,130663842.03,,131.2,25.6,19.25,0.5989,74.83,0.2614,8.51
2024-03-12,5373377.0,45512503.19,5.04,39.35,2.55,47.02,1.0,33333761.23,5238462.0,3935509.0,44369773.14,,,,,,,,0.25,,28827.0,,,,,,,1899.0,44.66,0.13,,,25.39,25.39,15397490.0,130416740.3,,130.9,25.44,19.0,0.6013,75.05,0.2604,8.47
2024-03-13,5335638.0,44846037.39,5.01,40.25,2.53,46.41,1.0,33039517.08,5212023.0,3930936.0,43807053.32,,,11300.0,,,,,0.32,,37739.0,,,,11300.0,,,4573.0,44.17,0.17,,,25.24,25.24,15439675.0,129770468.38,,130.48,25.29,18.51,0.6064,75.51,0.2584,8.405
2024-03-14,5321282.0,44539130.34,4.99,40.28,2.52,46.21,1.0,32963612.85,5197180.0,3938305.0,43500396.6,,,10813.0,0.01,,,,0.22,7369.0,25656.0,,,0.01,10813.0,,,,43.94,,,,25.08,25.08,15527234.0,129962948.58,,130.53,25.19,18.15,0.6102,75.85,0.2568,8.37
2024-03-15,5282736.0,44612705.52,4.96,39.93,2.5,45.52,1.0,33170693.25,5169089.0,3927850.0,43652956.61,,,333.0,,,,,0.25,,28424.0,,,,333.0,,,10455.0,43.33,0.25,,,24.97,24.97,15529839.0,131149490.36,,130.14,24.98,17.74,0.6154,76.29,0.2552,8.445
2024-03-18,5262025.0,44621972.0,4.94,37.82,2.5,45.81,1.0,33391662.08,5149505.0,3937696.0,43667802.4,,,10973.0,0.31,,,,0.31,9846.0,39124.0,,,0.31,10973.0,,8567.0,,43.48,,,,24.88,24.88,15545387.0,131824881.76,,131.48,24.85,17.28,0.6204,76.72,0.2543,8.48
2024-03-19,5222784.0,44054183.04,4.9,37.28,2.48,45.64,1.0,33252364.22,5091813.0,3942189.0,42949442.66,,,,0.1,,,,0.47,4493.0,57692.0,,,0.1,,,,,43.31,,,,24.6,24.6,15610361.0,131673395.04,,132.29,24.66,16.85,0.6254,77.14,0.2523,8.435
2024-03-20,5200528.0,43606427.28,4.88,36.82,2.47,44.99,1.0,33004944.77,5080603.0,3936189.0,42600856.16,,,11257.0,,,,,0.2,,22467.0,,,,11257.0,,,6000.0,42.8,0.24,,,24.47,24.47,15678685.0,131465773.73,,131.87,24.5,16.61,0.628,77.36,0.2505,8.385
2024-03-21,5189095.0,43744070.85,4.87,35.97,2.46,44.91,1.0,33275191.05,5072752.0,3947235.0,42763299.36,,,14153.0,0.07,,,,0.19,11046.0,22767.0,,,0.07,14153.0,,763.0,,42.71,,,,24.41,24.41,15707896.0,132417563.28,,131.73,24.48,16.16,0.6329,77.77,0.2497,8.43
2024-03-22,5153076.0,43079715.36,4.83,34.98,2.44,44.92,1.0,33105733.76,5022105.0,3960016.0,41984797.8,,,,0.3,,,,0.41,12781.0,50647.0,,,0.3,,,,,42.52,,,,24.16,24.16,15764571.0,131791813.56,,132.78,24.25,15.33,0.6432,78.59,0.2479,8.36
2024-03-25,5126046.0,43058786.4,4.81,35.02,2.43,44.15,1.0,33246150.0,4997216.0,3957875.0,41976614.4,,,,,,,,0.24,,24889.0,,,,,,,2141.0,42.01,0.27,,,24.2,24.2,15650620.0,131465208.0,,130.62,24.34,14.94,0.6473,78.93,0.2483,8.4
2024-03-26,5096652.0,43245092.22,4.78,33.65,2.42,44.24,1.0,33582569.38,4977629.0,3957875.0,42235182.07,,,,,,,,0.25,,31535.0,,,,,,11948.0,,41.93,,,,24.09,24.09,15686575.0,133100588.88,,132.0,24.11,14.44,0.6533,79.4,0.2466,8.485
2024-03-27,5069093.0,43036599.57,4.76,33.57,2.4,44.41,1.0,33606332.07,4938122.0,3958343.0,41924655.78,,,,0.22,,,,0.32,468.0,39507.0,,,0.22,,,,,42.01,,,,23.94,23.94,15690002.0,133208116.98,,133.1,23.99,13.97,0.659,79.84,0.2457,8.49
2024-03-28,5042200.0,42707434.0,4.73,33.53,2.39,44.25,1.0,33527165.21,4893855.0,3958343.0,41450951.85,,,,,,,,0.37,,44325.0,,,,,,58.0,,41.73,,,,24.01,24.01,15485141.0,131159144.27,,131.49,24.09,13.53,0.6643,80.24,0.2474,8.47
2024-03-29,5042200.0,42707434.0,4.73,34.02,2.39,44.14,1.0,33527165.21,4893855.0,3958343.0,41450951.85,,,,,,,,,,,,,,,,,,41.51,,,,24.03,24.03,15472175.0,131049322.25,,131.01,24.06,13.5,0.665,80.29,0.2476,
2024-04-01,5042200.0,42707434.0,4.73,34.02,2.39,44.25,1.0,33527165.21,4893855.0,3958343.0,41450951.85,,,,,,,,,,,,,,,,,,41.68,,,,24.03,24.03,15472175.0,131049322.25,,131.22,24.11,13.52,0.6645,80.26,0.2476,
2024-04-02,5019469.0,43644282.96,4.71,33.86,2.38,43.9,1.0,34340528.62,4893200.0,3949457.0,42546374.0,,,17685.0,,,,,0.18,,19299.0,,,,17685.0,,959.0,8886.0,41.56,0.17,,,24.34,24.34,15208470.0,132237646.65,,129.3,24.33,13.48,0.6643,80.25,0.2497,8.695
2024-04-03,5280733.0,46919312.71,4.95,38.14,2.5,47.14,1.0,34508629.2,5161302.0,3883920.0,45858168.27,,,11540.0,,,,,6.27,,743438.0,,,,11540.0,,1000000.0,65537.0,44.89,0.57,,,26.49,26.49,14323776.0,127266749.76,,124.76,26.46,19.77,0.595,74.44,0.271,8.885
2024-04-04,5219165.0,45928652.0,4.9,37.35,2.47,47.8,1.0,34213423.2,5099414.0,3887889.0,44874843.2,,,11220.0,0.6,,,,0.6,3969.0,73108.0,,,0.6,11220.0,,,,45.4,,,,24.89,24.89,15385042.0,135388369.6,,136.37,24.98,19.93,0.6104,75.44,0.2548,8.8
2024-04-05,5259825.0,46286460.0,4.93,37.79,2.49,47.75,1.0,34571231.2,5128854.0,3928549.0,45133915.2,,,,0.18,,,,,40660.0,,,,0.18,,,29440.0,,45.27,,,,24.96,24.96,15421314.0,135707563.2,,135.77,25.01,19.75,0.6047,75.1,0.256,8.8
2024-04-08,5252174.0,46823131.21,4.93,37.5,2.49,47.58,1.0,34954805.67,5121203.0,3920898.0,45655524.75,,,,,,,,0.07,,7651.0,,,,,,,7651.0,45.12,0.12,,,24.89,24.89,15457085.0,137799912.78,,136.11,24.9,19.82,0.6037,75.02,0.2552,8.915
2024-04-09,5174770.0,44813508.2,4.85,36.63,2.45,47.56,1.0,33859214.4,5050834.0,3909840.0,43740222.44,,,,,,,,0.87,,99716.0,,,,,,29347.0,11058.0,45.12,0.0,,,24.54,24.54,15535082.0,134533810.12,,137.84,24.66,18.84,0.6159,76.07,0.2514,8.66
2024-04-10,5253735.0,45760031.85,4.93,37.24,2.49,47.21,1.0,34054706.4,5123954.0,3909840.0,44629639.34,,,40031.0,,,,,0.78,,66225.0,,,,40031.0,,99314.0,,44.72,,,,24.96,24.96,15404398.0,134172306.58,,133.9,25.04,18.44,0.6272,76.92,0.2559,8.71
2024-04-11,5473102.0,47917008.01,5.13,38.7,2.6,49.2,1.0,27886487.29,5106809.0,3185207.0,44710112.8,,,228150.0,,,,,8.97,,1033034.0,,,,228150.0,,787739.0,724633.0,44.65,6.25,,,25.76,25.76,14715883.0,128837555.67,,128.32,25.81,17.79,0.6264,76.98,0.2761,8.755
2024-04-12,5502734.0,47928813.14,5.16,39.27,2.61,50.34,1.0,36711247.69,5075574.0,4214839.0,44208249.54,,,10669.0,10.05,,,,0.36,1059072.0,41904.0,,,10.05,10669.0,,,29440.0,44.72,0.26,,,25.61,25.61,14742474.0,128406948.54,,129.1,25.73,17.48,0.6391,77.88,0.2777,8.71
2024-04-15,5510133.0,48406518.41,5.17,38.78,2.61,49.93,1.0,37092360.83,5072304.0,4222238.0,44560190.64,,,,0.0,,,,0.03,7399.0,3270.0,,,0.0,,,,,44.32,,,,25.28,25.28,14995908.0,131739051.78,,130.74,25.32,17.53,0.6386,77.83,0.2746,8.785
2024-04-16,5480695.0,47956081.25,5.14,39.13,2.6,50.1,1.0,36687000.0,5072304.0,4192800.0,44382660.0,,,,,,,,,,,,,,,,,29438.0,44.69,0.06,,,25.25,25.25,15013054.0,131364222.5,,131.8,25.32,17.62,0.6372,77.72,0.2729,8.75
2024-04-17,6290373.0,56770616.33,5.9,44.08,2.98,56.7,1.0,35846108.7,5282129.0,3971868.0,47671214.23,,,215314.0,,,,,2.5,,272370.0,,,,215314.0,,266881.0,220932.0,46.1,2.23,,,26.66,26.66,14533331.0,131163312.28,,127.58,26.54,15.5,0.6776,80.76,0.3174,9.025
2024-04-18,5819873.0,52669850.65,5.46,38.87,2.76,53.99,1.0,35624800.1,5087055.0,3936442.0,46037847.75,,,18062.0,2.69,,,,2.08,240000.0,238190.0,,,2.69,18062.0,,25054.0,275426.0,45.92,2.17,,,25.67,25.67,14730165.0,133307993.25,,132.87,25.69,17.29,0.7118,82.58,0.2937,9.05
2024-04-19,5222311.0,44285201.25,4.9,34.66,2.48,48.8,1.0,35289438.36,4959725.0,4161490.0,42058471.77,,,97468.0,2.23,,,,2.03,225048.0,224798.0,,,2.23,97468.0,,,,44.87,,,,25.27,25.27,14664787.0,124357404.91,,132.64,25.28,19.18,0.6875,80.67,0.2661,9.03
2024-04-22,5116019.0,43972183.31,4.8,32.94,2.43,47.61,1.0,34131638.88,4776880.0,3971104.0,41057283.6,,,6527.0,,,,,2.87,,316970.0,,,,6527.0,,127598.0,190386.0,43.07,1.84,,,24.34,24.34,14847896.0,127617666.12,,132.63,24.51,21.38,0.6614,78.46,0.2607,8.595
2024-04-23,5366046.0,46094335.14,5.03,33.18,2.54,47.73,1.0,36259515.29,4775784.0,4221131.0,41023984.56,,,1235.0,1.74,,27.0,,0.2,250000.0,2358.0,,,1.74,1235.0,0.0,27.0,,40.91,,,,83.58,24.34,938263.0,8059679.17,,8.06,83.53,20.42,0.6727,79.44,0.2735,8.59
2024-04-24,5469780.0,46465781.1,5.13,33.12,2.59,48.62,1.0,36723868.01,4777651.0,4322998.0,40586145.24,,,,0.78,,1867.0,,0.0,100000.0,288.0,,,0.78,,0.02,2155.0,,41.02,,,,83.59,24.28,938263.0,7970544.19,,8.06,83.58,20.01,0.6766,79.78,0.278,8.495
2024-04-25,5469780.0,46329036.6,5.13,32.32,2.59,47.99,1.0,36615793.06,5003897.0,4322998.0,42383007.59,,,,,,,,,,,,,,,,226246.0,,42.39,,,,84.21,25.14,938263.0,7947087.61,,7.97,84.17,20.07,0.6759,79.73,0.2748,8.47
2024-04-26,5481210.0,46699909.2,5.14,31.73,2.6,48.19,1.0,36929326.56,5014965.0,4334428.0,42727501.8,,,987.0,0.21,,,,0.01,11430.0,987.0,,,0.21,987.0,,11068.0,,42.55,,,,25.23,25.23,14858279.0,126592537.08,,126.29,25.2,19.94,0.6774,79.85,0.2758,8.52
2024-04-29,5358704.0,47478117.44,5.13,30.39,2.54,47.25,1.0,38501094.56,4881391.0,4345496.0,43249124.26,,,1500.0,0.12,,,,1.15,11068.0,135074.0,,,0.12,1500.0,,,,41.52,,,,81.06,24.56,1140853.0,10107957.58,,9.79,80.92,18.04,0.7008,81.75,0.2696,8.86
2024-04-30,5358148.0,45972909.84,5.13,28.6,2.54,49.31,1.0,37284312.78,4880840.0,4345491.0,41877607.2,,,15406.0,,,,,0.01,,15957.0,,,,15406.0,,,5.0,42.94,0.0,,,82.76,24.63,1016394.0,8720660.52,,8.98,82.7,17.97,0.7017,81.82,0.2704,8.58
2024-05-01,5358148.0,45972909.84,5.13,28.59,2.54,47.6,1.0,37284312.78,4880840.0,4345491.0,41877607.2,,,,,,,,,,,,,,,,,,41.8,,,,82.76,24.63,1016718.0,8723440.44,,8.72,82.73,18.02,0.701,81.76,0.2704,
2024-05-02,6221561.0,53194346.55,5.95,33.2,2.95,55.24,1.0,36996952.95,4873195.0,4327129.0,41665817.25,,,2706.0,0.02,,,,0.2,2706.0,21260.0,,,0.02,2706.0,,10909.0,21068.0,41.75,0.0,,,82.12,24.55,1060910.0,9070780.5,,9.1,82.1,15.53,0.7331,84.2,0.3135,8.55
2024-05-03,6244366.0,53077111.0,5.97,32.26,2.96,55.09,1.0,36974439.0,4885091.0,4349934.0,41523273.5,,,12.0,0.03,,,,0.0,22805.0,12.0,,,0.03,12.0,,11896.0,,41.61,,,,64.96,24.61,2634967.0,22397219.5,,22.53,64.87,15.52,0.7302,84.03,0.3146,8.5
2024-05-06,5325205.0,45610380.83,5.1,27.43,2.53,47.2,1.0,36701007.87,4869690.0,4284998.0,41708894.85,,,6085.0,,,,,0.4,,47535.0,,,,6085.0,,26049.0,64936.0,41.39,0.59,,,24.54,24.54,14976954.0,128277611.01,,127.38,24.52,18.58,0.6889,80.89,0.2683,8.565
2024-05-07,5475127.0,46675457.68,5.24,28.53,2.6,48.86,1.0,36335033.35,5019612.0,4262174.0,42792192.3,,,14320.0,,,,,0.19,,22824.0,,,,14320.0,,158426.0,22824.0,43.05,0.01,,,25.29,25.29,14825876.0,126390592.9,,126.94,25.33,21.1,0.659,78.39,0.2759,8.525
2024-05-08,6506912.0,56349857.92,6.23,34.14,3.09,57.46,1.0,36910426.84,6116442.0,4262174.0,52968387.72,,,667748.0,,,,,0.02,,1798.0,,,,667748.0,,430880.0,,52.23,,,,30.86,30.86,13704310.0,118679324.6,,117.05,30.86,18.21,0.4953,66.34,0.3283,8.66
2024-05-09,4793851.0,41322995.62,4.59,24.94,2.27,43.37,1.0,37284534.24,4347368.0,4325352.0,37474312.16,,,81816.0,0.97,,,,17.07,76941.0,2008933.0,,,0.97,81816.0,,158043.0,13763.0,37.52,0.12,,,21.95,21.95,15462136.0,133283612.32,,133.53,21.93,9.18,0.8284,90.55,0.242,8.62
2024-05-10,4791950.0,41546206.5,4.58,25.57,2.27,43.33,1.0,37484320.17,4337888.0,4323451.0,37609488.96,,,,,,,,0.08,,9480.0,,,,,,,1901.0,37.44,0.04,,,21.9,21.9,15471206.0,134135356.02,,133.4,21.92,9.22,0.8278,90.52,0.2419,8.67
2024-05-13,4684188.0,40729014.66,4.48,25.24,2.22,42.48,1.0,36724888.91,4249025.0,4223679.0,36945272.38,,,9195.0,,,,,0.84,,98058.0,,,,9195.0,,,99772.0,36.79,0.8,,,21.44,21.44,15565187.0,135339300.97,,134.76,21.44,9.28,0.8267,90.45,0.2364,8.695
2024-05-14,4658495.0,40924878.58,4.46,25.06,2.21,42.43,1.0,37020165.7,4212590.0,4214020.0,37007603.15,,,,,,,,0.31,,36435.0,,,,,,,9659.0,36.6,0.03,,,21.27,21.27,15594708.0,136999509.78,,135.8,21.23,9.03,0.8307,90.7,0.2352,8.785
2024-05-15,4727221.0,41079550.49,4.52,24.92,2.24,43.22,1.0,36987203.55,4284022.0,4256295.0,37228151.18,,,74138.0,,,44981.0,,0.02,,2706.0,,,,74138.0,0.39,,2706.0,37.42,0.02,,,21.63,21.63,15517386.0,134846084.34,,135.54,21.63,9.42,0.8103,89.52,0.2387,8.69
2024-05-16,4762959.0,41699706.05,4.56,25.82,2.26,43.37,1.0,37195398.63,4330810.0,4248475.0,37916241.55,,,4010.0,,,,,0.07,,7820.0,,,,4010.0,,50598.0,7820.0,37.65,0.12,,,21.87,21.87,15473758.0,135472751.29,,134.55,21.87,10.27,0.7967,88.66,0.2405,8.755
2024-05-17,3927459.0,34993659.69,3.76,21.72,1.86,35.99,1.0,30409607.25,3694688.0,3412975.0,32919670.08,,,,,,,,5.47,,636122.0,,,,,,,835500.0,32.4,7.44,,,18.66,18.66,16102790.0,143475858.9,,141.49,18.63,12.54,0.7749,87.13,0.1984,8.91
2024-05-20,3946012.0,35080046.68,3.78,21.64,1.87,36.8,1.0,30294488.56,3717048.0,3407704.0,33044556.72,,,23824.0,,,,,0.01,,1464.0,,,,23824.0,,,5271.0,33.17,0.0,,,18.78,18.78,16079694.0,142948479.66,,142.97,18.83,12.94,0.769,86.73,0.1993,8.89
2024-05-21,4273118.0,37881191.07,4.09,23.39,2.03,39.6,1.0,30202531.97,4045085.0,3406941.0,35859678.53,,,66124.0,,,,,,,,,,,66124.0,,261913.0,763.0,35.99,0.07,,,20.43,20.43,15755723.0,139674484.4,,139.73,20.48,16.47,0.7197,83.22,0.2158,8.865
2024-05-22,4257778.0,37681335.3,4.07,23.4,2.02,39.47,1.0,30063458.85,4047911.0,3397001.0,35824012.35,,,,0.0,,,,0.07,763.0,8024.0,,,0.0,,,10850.0,10703.0,35.97,0.08,,,20.42,20.42,15775859.0,139616352.15,,139.66,20.48,16.38,0.7208,83.3,0.2148,8.85
