,CJ1 FP Equity_DX_SI_QTY,CJ1 FP Equity_DX_SHORT_INTEREST_VALUE,CJ1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CJ1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CJ1 FP Equity_DX_SI_MV,CJ1 FP Equity_DX_DSS,CJ1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CJ1 FP Equity_DX_SUPPLY_SI_QTY,CJ1 FP Equity_DX_BROKER_SI_QTY,CJ1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CJ1 FP Equity_DX_BROKER_SI_MV_NEW_x,CJ1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CJ1 FP Equity_DX_BROKER_SI_MV_INC_x,CJ1 FP Equity_DX_BROKER_SI_QTY_ADD,CJ1 FP Equity_DX_BROKER_SI_QTY_NEW,CJ1 FP Equity_DX_SUPPLY_SI_MV_DEC,CJ1 FP Equity_DX_BROKER_SI_QTY_INC,CJ1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CJ1 FP Equity_DX_BROKER_SI_MV_NEW_y,CJ1 FP Equity_DX_BROKER_SI_MV_INC_y,CJ1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CJ1 FP Equity_DX_BROKER_SI_MV_ADD,CJ1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CJ1 FP Equity_DX_BROKER_SI_QTY_DEC,CJ1 FP Equity_DX_SUPPLY_SI_MV,CJ1 FP Equity_DX_BROKER_SI_MV_DEC,CJ1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CJ1 FP Equity_DX_UTILIZATION_QUANTITY,CJ1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CJ1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CJ1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CJ1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CJ1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CJ1 FP Equity_DX_BROKER_SI_CON_RATIO,CJ1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CJ1 FP Equity_DX_DEMAND_SUPPLY_RATIO,CJ1 FP Equity_PX_LAST
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.1022
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5709
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.8021
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.2744
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2902
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7519
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.2541
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.7989
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.8819
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7006
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.2682
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0147
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7633
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.6673
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3093
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4331
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5965
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.9002
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.8496
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0777
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.4591
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.1926
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.6361
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.8136
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.005
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.3985
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.3715
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.3569
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.65
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1488
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.4784
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.8412
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5781
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.9746
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.6846
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4686
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.6958
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.2194
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.2031
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.9107
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.7192
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.989
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5761
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.9539
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0749
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.913
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4567
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.975
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.7177
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.2403
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.3298
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2303
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5975
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2253
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2542
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0044
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.5694
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5375
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.6612
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.7275
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4091
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.6503
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9904
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.5622
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.675
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.4789
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.1635
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.6243
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5159
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5232
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.1559
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.3977
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0214
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9034
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.7315
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.6134
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.5729
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.6978
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5964
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.9685
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.17
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.46
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.067
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4628
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.2219
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.1184
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5314
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.3213
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4706
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6968
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.2742
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.7861
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.94
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.2301
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3751
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.2001
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.4976
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4882
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.4379
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.2869
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5389
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.6501
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0484
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.2687
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4089
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.4013
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0476
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.6175
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.5261
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.921
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.4562
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.2545
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0515
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.3436
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.8166
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.4923
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8017
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.3362
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.439
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.6052
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5639
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5216
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5393
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.5111
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8191
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.666
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.3631
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0321
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.5052
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.3332
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.1424
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0406
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.1841
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.3119
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5529
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.687
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.5827
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.6366
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.6072
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2265
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.2113
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.1319
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.8558
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2462
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.8021
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4326
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0232
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.1872
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.762
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4365
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5678
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.1256
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.7331
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.9225
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.1295
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4694
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8358
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.207
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.6416
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3975
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0313
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0275
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.2572
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.868
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8932
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.8801
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.8564
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0451
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.6007
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0999
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.189
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.5843
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4433
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.3538
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.9048
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.9499
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.1
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.7409
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4655
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.6497
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.9908
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.189
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5152
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5909
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5989
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5676
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.8434
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.728
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.5742
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.8608
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.8411
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.4556
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.3613
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.8
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.7131
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5825
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0415
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4821
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2098
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5852
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.5399
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.136
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2572
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.6878
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.8978
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.1078
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.2266
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.6616
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.9435
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.413
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.3859
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.1084
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.6942
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7696
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.2383
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6363
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5413
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0392
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.066
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.481
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.4849
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.8269
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7199
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.5648
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.284
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0238
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.8531
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0109
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4117
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.9298
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.4484
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.8537
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.5592
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.3993
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.9827
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0407
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7317
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.9733
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.9591
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0353
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.1193
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4785
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.6874
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3027
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0121
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5649
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2364
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.444
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.1243
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.7533
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.7846
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.7456
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.5574
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.8214
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.7176
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.3765
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.1698
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.7598
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.2057
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6804
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.1143
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.1044
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.4305
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0227
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3247
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.5408
