,CNAA FP Equity_DX_SI_QTY,CNAA FP Equity_DX_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNAA FP Equity_DX_SI_MV,CNAA FP Equity_DX_DSS,CNAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY,CNAA FP Equity_DX_BROKER_SI_QTY,CNAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNAA FP Equity_DX_BROKER_SI_MV_NEW_x,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNAA FP Equity_DX_BROKER_SI_MV_INC_x,CNAA FP Equity_DX_BROKER_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_NEW,CNAA FP Equity_DX_SUPPLY_SI_MV_DEC,CNAA FP Equity_DX_BROKER_SI_QTY_INC,CNAA FP Equity_DX_SUPPLY_SI_QTY_DEC,CNAA FP Equity_DX_BROKER_SI_MV_NEW_y,CNAA FP Equity_DX_BROKER_SI_MV_INC_y,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNAA FP Equity_DX_BROKER_SI_MV_ADD,CNAA FP Equity_DX_SUPPLY_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV,CNAA FP Equity_DX_BROKER_SI_MV_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV_RMV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNAA FP Equity_DX_UTILIZATION_QUANTITY,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_MV,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNAA FP Equity_DX_BROKER_SI_CON_RATIO,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-12,239500.0,29956660.0,199.94,17.68,30.02,,29956660.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.9633
2024-04-15,239500.0,30727850.0,199.54,17.68,29.97,,30727850.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.9633
2024-04-16,239500.0,30323095.0,201.8,17.68,30.71,,30323095.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.9633
2024-04-17,239500.0,31022435.0,196.42,17.68,30.49,,31022435.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.4153
2024-04-18,239500.0,30725455.0,211.72,17.85,30.41,,30725455.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.4153
2024-04-19,239700.0,30976431.0,212.95,18.35,30.5,,30950585.0,200.0,239500.0,25846.0,,,,,,,,,,,,,200.0,,0.03,,,100.0,11.81,0.0,0.0,,0.0,100.0,0.08,0.9983,99.92,141.583
2024-04-22,239700.0,30736731.0,214.85,18.35,30.35,,30711085.0,200.0,239500.0,25646.0,,,,,,,,,,,,,,,0.03,,,100.0,11.81,0.0,0.0,,0.0,100.0,0.08,0.9983,99.92,141.583
2024-04-23,239500.0,30428475.0,217.79,18.34,30.45,,30428475.0,0.0,239500.0,0.0,,,,,,0.03,,200.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,150.3453
2024-04-24,239500.0,30107545.0,215.02,18.34,30.39,,30107545.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.4153
2024-04-25,239500.0,30136285.0,215.75,18.34,30.15,,30136285.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.4153
2024-04-26,239500.0,30960165.0,223.03,18.34,30.08,,30960165.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.2007
2024-04-29,239500.0,31350550.0,225.85,18.34,30.55,,31350550.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.2007
2024-04-30,239500.0,31173320.0,225.91,18.34,30.62,,31173320.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,160.2007
2024-05-01,239500.0,31173320.0,267.76,18.34,30.69,,31173320.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,166.0888
2024-05-02,239500.0,31695430.0,267.76,18.34,30.63,,31695430.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,151.0088
2024-05-03,239500.0,31757700.0,269.24,18.34,31.13,,31757700.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,151.0088
2024-05-06,239500.0,31697825.0,269.0,18.34,31.23,,31697825.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,151.0088
2024-05-07,239500.0,31690640.0,253.03,18.34,31.16,,31690640.0,0.0,239500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,151.0088
2024-05-08,240300.0,31493718.0,250.19,18.4,31.16,,31441294.0,400.0,239900.0,52424.0,,,,400.0,,,,,,,,0.05,400.0,,0.05,,,100.0,19.18,0.0,0.0,,0.0,100.0,0.34,0.9932,99.66,115.1965
2024-05-09,241100.0,32015669.0,303.63,18.46,31.4,,31962553.0,400.0,240700.0,53116.0,,,0.1,,,,800.0,,,0.1,,,,,0.05,,,100.0,19.18,0.0,0.0,,0.0,100.0,0.67,0.9867,99.33,115.5801
2024-05-10,241100.0,31919229.0,306.28,18.46,31.3,,31866273.0,400.0,240700.0,52956.0,,,,,,,,,,,,,,,0.05,,,100.0,19.18,0.0,0.0,,0.0,100.0,0.68,0.9865,99.32,115.5801
2024-05-13,241100.0,31748048.0,328.09,18.46,31.26,,31695376.0,400.0,240700.0,52672.0,,,,,,,,,,,,,,,0.05,,,100.0,19.18,0.0,0.0,,0.0,100.0,0.68,0.9866,99.32,115.5801
2024-05-14,244100.0,32082063.0,340.49,18.04,31.55,,32029491.0,400.0,243700.0,52572.0,,,0.39,,,,3000.0,,,0.39,,,,,0.05,,,100.0,19.18,0.0,0.0,,0.0,100.0,1.91,0.9625,98.09,117.0182
2024-05-15,244100.0,31830640.0,375.31,18.04,31.83,,31778480.0,400.0,243700.0,52160.0,,,,,,,,,,,,,,,0.05,,,100.0,19.18,0.0,0.0,,0.0,100.0,1.9,0.9628,98.1,117.0182
2024-05-16,244100.0,31964895.0,390.12,18.04,31.71,,31912515.0,400.0,243700.0,52380.0,,,,,,,,,,,,,,,0.05,,,100.0,14.73,0.0,0.0,,0.0,100.0,1.89,0.9629,98.11,89.8748
2024-05-17,244346.0,32546887.2,455.08,17.95,31.82,,32493607.2,646.0,243946.0,86047.2,,,,246.0,,,,,,,,0.03,246.0,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,1.89,0.9609,98.01,93.4044
2024-05-20,242746.0,31906534.24,444.45,17.83,32.32,,31906534.24,246.0,242746.0,32334.24,,,,,,0.05,,400.0,,,,,,1200.0,0.03,0.15,,100.0,11.1,0.0,0.0,,0.0,100.0,1.23,0.9738,98.67,109.5424
2024-05-21,239846.0,31374255.26,399.34,17.62,31.61,,31361174.26,346.0,239746.0,45260.26,,,,,,,,,,,,,100.0,3000.0,0.05,0.4,,100.0,14.94,0.0,0.0,,0.0,100.0,0.1,0.9971,99.86,103.5604
2024-05-22,239846.0,31448607.52,443.39,17.62,31.57,,31435495.52,346.0,239746.0,45367.52,,,,,,,,,,,,,,,0.05,,,100.0,14.94,0.0,0.0,,0.0,100.0,0.1,0.9971,99.86,103.5604
2024-05-23,239746.0,30987170.5,487.88,17.61,31.41,,30987170.5,246.0,239746.0,31795.5,,,,,,0.01,,100.0,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,108.1886
2024-05-24,239746.0,30687488.0,513.08,17.47,30.91,,30687488.0,246.0,239746.0,31488.0,,,,,,,,,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,108.1886
2024-05-27,239746.0,31023132.4,515.77,17.47,30.73,,31023132.4,246.0,239746.0,31832.4,,,,,,,,,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,108.1886
2024-05-28,239746.0,30447742.0,517.21,17.47,30.85,,30447742.0,246.0,239746.0,31242.0,,,,,,,,,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,108.1886
2024-05-29,239746.0,30603576.9,503.03,17.47,30.42,,30603576.9,246.0,239746.0,31401.9,,,,,,,,,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,108.1886
2024-05-30,239746.0,30917644.16,529.71,17.47,30.55,,30917644.16,246.0,239746.0,31724.16,,,,,,,,,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,108.1886
2024-05-31,239746.0,30248752.82,455.68,17.47,30.77,,30248752.82,246.0,239746.0,31037.82,,,,,,,,,,,,,,,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,108.1886
2024-06-03,240546.0,30638344.02,463.03,17.53,30.41,,30587396.02,646.0,240146.0,82281.02,,,,400.0,,,,,,,,0.05,400.0,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,0.33,0.9913,99.56,91.9518
2024-06-04,242346.0,31194777.12,468.81,17.13,30.84,,31143289.12,646.0,241946.0,83153.12,,,0.23,,,,1800.0,,,0.23,,,,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,1.07,0.9769,98.83,92.6399
2024-06-05,242346.0,30964548.42,463.2,17.13,31.12,,30913440.42,646.0,241946.0,82539.42,,,,,,,,,,,,,,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,1.07,0.9768,98.83,92.6399
2024-06-06,242346.0,30882150.78,473.21,17.13,31.32,,30831178.78,646.0,241946.0,82319.78,,,,,,,,,,,,,,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,1.07,0.9767,98.82,92.6399
2024-06-07,243146.0,30940328.5,465.32,17.19,31.18,,30889428.5,646.0,242746.0,82203.5,,,0.1,,,,800.0,,,0.1,,,,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,1.39,0.9705,98.51,92.9457
2024-06-10,243146.0,31117825.08,452.03,17.19,31.14,,31066633.08,646.0,242746.0,82675.08,,,,,,,,,,,,,,,0.08,,,100.0,24.69,0.0,0.0,,0.0,100.0,1.39,0.9706,98.51,92.9457
2024-06-11,243146.0,30852795.94,458.85,17.19,30.89,,30802039.94,646.0,242746.0,81970.94,,,,,,,,,,,,,,,0.08,,,100.0,24.68,0.0,0.0,,0.0,100.0,1.4,0.9704,98.5,92.9102
2024-06-12,243146.0,30804166.74,456.9,17.19,31.04,,30753490.74,646.0,242746.0,81841.74,,,,,,,,,,,,,,,0.08,,,100.0,23.43,0.0,0.0,,0.0,100.0,1.4,0.9704,98.5,88.1922
2024-06-13,242346.0,30756130.86,481.99,17.13,30.84,,30756130.86,246.0,242346.0,31219.86,,,,,,0.05,,400.0,,,,,,400.0,0.03,0.05,,100.0,10.44,0.0,0.0,,0.0,100.0,1.07,0.9768,98.83,102.8197
2024-06-14,242346.0,30981512.64,482.06,17.13,30.71,,30981512.64,246.0,242346.0,31448.64,,,,,,,,,,,,,,,0.03,,,100.0,10.44,0.0,0.0,,0.0,100.0,1.07,0.9769,98.83,102.8197
2024-06-17,241546.0,30596631.82,485.26,17.08,30.64,,30596631.82,246.0,241546.0,31160.82,,,,,,,,,,,,,,800.0,0.03,0.1,,100.0,10.44,0.0,0.0,,0.0,100.0,0.75,0.9831,99.15,102.4803
2024-06-18,241546.0,30816438.68,546.36,17.08,30.65,,30816438.68,246.0,241546.0,31384.68,,,,,,,,,,,,,,,0.03,,,100.0,10.44,0.0,0.0,,0.0,100.0,0.75,0.9831,99.15,102.4803
2024-06-19,239746.0,30378215.66,566.64,16.95,30.53,,30378215.66,246.0,239746.0,31170.66,,,,,,,,,,,,,,1800.0,0.03,0.23,,100.0,10.44,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.7166
2024-06-20,239746.0,30078533.16,580.83,16.95,30.46,,30078533.16,246.0,239746.0,30863.16,,,,,,,,,,,,,,,0.03,,,100.0,10.44,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.7166
2024-06-21,239746.0,30042571.26,580.36,16.95,29.96,,30042571.26,246.0,239746.0,30826.26,,,,,,,,,,,,,,,0.03,,,100.0,10.44,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.7166
2024-06-24,239746.0,29968250.0,581.25,16.95,30.15,,29968250.0,246.0,239746.0,30750.0,,,,,,,,,,,,,,,0.03,,,100.0,10.44,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.7166
2024-06-25,239746.0,29694939.56,574.56,17.51,30.04,,29694939.56,246.0,239746.0,30469.56,,,,,,,,,,,,,,,0.03,,,100.0,10.44,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.7166
2024-06-26,239746.0,29822004.94,566.51,17.51,29.68,,29822004.94,246.0,239746.0,30599.94,,,,,,,,,,,,,,,0.03,,,100.0,10.01,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,97.5767
2024-06-27,239746.0,29608631.0,571.28,17.51,29.56,,29608631.0,246.0,239746.0,30381.0,,,,,,,,,,,,,,,0.03,,,100.0,10.4,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.3297
2024-06-28,239746.0,29726106.54,558.59,17.51,29.64,,29726106.54,246.0,239746.0,30501.54,,,,,,,,,,,,,,,0.03,,,100.0,10.4,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,101.3297
2024-07-01,246.0,30673.74,0.57,0.02,0.03,,30673.74,246.0,246.0,30673.74,,,,,,,,,,,,,,239500.0,0.03,29.58,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.104
2024-07-02,239746.0,29795632.88,698.09,17.51,29.58,,29795632.88,246.0,239746.0,30572.88,,,,239500.0,,,,,,,,29.55,,,0.03,,,100.0,10.4,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,101.3297
2024-07-03,239746.0,29594246.24,736.77,17.51,29.62,,29594246.24,246.0,239746.0,30366.24,,,,,,,,,,,,,,,0.03,,,100.0,10.4,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.3297
2024-07-04,239746.0,29196267.88,721.04,17.51,29.67,,29196267.88,246.0,239746.0,29957.88,,,,,,,,,,,,,,,0.03,,,100.0,10.4,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,101.3297
2024-07-05,239746.0,29119549.16,721.91,17.51,29.24,,29119549.16,246.0,239746.0,29879.16,,,,,,,,,,,,,,,0.03,,,100.0,10.36,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,100.9882
2024-07-08,239746.0,28942137.12,725.7,17.51,29.22,,28942137.12,246.0,239746.0,29697.12,,,,,,,,,,,,,,,0.03,,,100.0,10.36,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,100.9882
2024-07-09,239746.0,29256204.38,716.37,17.51,28.87,,29256204.38,246.0,239746.0,30019.38,,,,,,,,,,,,,,,0.03,,,100.0,9.94,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,96.9062
2024-07-10,239474.0,29239775.4,747.5,17.49,28.83,,29239775.4,246.0,239474.0,30036.6,,,,900.0,,,,,,,,0.11,,1172.0,0.03,0.09,,100.0,10.32,0.0,0.0,,0.0,100.0,0.38,0.9903,99.52,100.4927
2024-07-11,239474.0,29644486.46,780.64,17.49,28.85,,29644486.46,246.0,239474.0,30452.34,,,,,,,,,,,,,,,0.03,,,100.0,10.32,0.0,0.0,,0.0,100.0,0.38,0.9903,99.52,100.4927
2024-07-12,239474.0,29366696.62,1021.5,17.49,29.48,,29366696.62,246.0,239474.0,30166.98,,,,,,,,,,,,,,,0.03,,,100.0,10.32,0.0,0.0,,0.0,100.0,0.38,0.9904,99.52,100.4927
2024-07-15,238049.0,29158622.01,940.91,17.38,29.23,,29158622.01,246.0,238049.0,30132.54,,,,,,,,,,,,,,1425.0,0.03,0.2,,100.0,10.32,0.0,0.0,,0.0,100.0,0.38,0.9904,99.52,99.8947
2024-07-16,239221.0,29536616.87,902.49,17.47,29.3,,29536616.87,246.0,239221.0,30373.62,,,0.14,,,,1172.0,,,0.14,,,,,0.03,,,100.0,12.41,0.0,0.0,,0.0,100.0,0.37,0.9905,99.52,120.6359
2024-07-17,238321.0,29220537.81,916.62,17.4,29.43,,29220537.81,246.0,238321.0,30162.06,,,,,,,,,,,,,,900.0,0.03,0.11,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,126.5645
2024-07-18,237113.0,29456547.99,929.0,17.49,29.16,,29456547.99,246.0,237113.0,30560.58,,,,,,,,,,,,,,1208.0,0.03,0.26,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,125.923
2024-07-19,238538.0,29760000.88,853.34,17.6,29.29,,29760000.88,246.0,238538.0,30690.96,,,0.12,,,,1425.0,,,0.12,,,,,0.03,,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,126.6798
2024-07-22,237113.0,29411496.52,902.94,17.49,29.28,,29411496.52,246.0,237113.0,30513.84,,,,,,,,,,,,,,1425.0,0.03,0.14,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,125.923
2024-07-23,237113.0,28804487.24,875.49,17.49,29.18,,28804487.24,246.0,237113.0,29884.08,,,,,,,,,,,,,,,0.03,,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,125.923
2024-07-24,239746.0,29105164.4,884.24,17.69,29.03,,29105164.4,246.0,239746.0,29864.4,,,0.0,,,,2633.0,,,0.0,,,,,0.03,,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,127.3213
2024-07-25,239746.0,29042830.44,883.26,17.69,29.02,,29042830.44,246.0,239746.0,29800.44,,,,,,,,,,,,,,,0.03,,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,127.3213
2024-07-26,234006.0,28211763.36,881.27,17.26,28.5,,28211763.36,246.0,234006.0,29657.76,,,,,,,,,,,,,,5740.0,0.03,0.66,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.9979,99.9,124.273
2024-07-29,239746.0,28944534.58,948.86,17.69,29.06,,28944534.58,246.0,239746.0,29699.58,,,0.59,,,,5740.0,,,0.59,,,,,0.03,,,100.0,13.06,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,127.3213
2024-07-30,239746.0,28841443.8,653.79,17.69,29.04,,28841443.8,246.0,239746.0,29593.8,,,,,,,,,,,,,,,0.03,,,100.0,13.3,0.0,0.0,,0.0,100.0,0.1,0.998,99.9,129.6625
2024-07-31,237006.0,29355563.16,635.12,17.49,28.83,,29355563.16,246.0,237006.0,30469.56,,,,3000.0,,,,,,,,0.36,,5740.0,0.03,0.67,,100.0,13.3,0.0,0.0,,0.0,100.0,1.25,0.9731,98.64,128.1806
2024-08-01,240215.0,29445554.7,527.13,17.72,28.79,,29445554.7,348.0,240215.0,42657.84,,102.0,0.3,,,,3209.0,,,0.3,102.0,,,,0.04,,,100.0,18.82,0.0,0.0,,0.0,100.0,1.27,0.972,98.58,129.9162
2024-08-02,234475.0,28608294.75,449.76,17.3,28.34,,28608294.75,348.0,234475.0,42459.48,,,,,,,,,,,,,,5740.0,0.04,0.36,,100.0,18.82,0.0,0.0,,0.0,100.0,1.29,0.9715,98.56,126.8118
2024-08-05,234647.0,28394633.47,434.75,17.31,28.56,,28384226.61,434.0,234561.0,52518.34,,,0.1,,,,86.0,,,0.1,,,86.0,,0.05,,,100.0,23.47,0.0,0.0,,0.0,100.0,1.29,0.9717,98.57,126.9048
2024-08-06,234647.0,28150600.59,429.26,17.31,28.46,,28140283.17,434.0,234561.0,52066.98,,,,,,,,,,,,,,,0.05,,,100.0,23.47,0.0,0.0,,0.0,100.0,1.28,0.9719,98.58,126.9048
2024-08-07,234647.0,28155293.53,433.01,17.31,28.47,,28144974.39,434.0,234561.0,52075.66,,,,,,,,,,,,,,,0.05,,,100.0,23.47,0.0,0.0,,0.0,100.0,1.27,0.9721,98.59,126.9048
2024-08-08,233547.0,28226490.42,427.72,17.23,28.1,,28216096.46,434.0,233461.0,52453.24,,,,,,,,,,,,,,1100.0,0.05,0.13,,100.0,23.46,0.0,0.0,,0.0,100.0,0.81,0.9809,99.04,126.2416
2024-08-09,239287.0,28661796.86,454.4,17.65,28.77,,28651495.78,434.0,239201.0,51984.52,,,0.73,,,,5740.0,,,0.73,,,,,0.05,,,100.0,23.43,0.0,0.0,,0.0,100.0,0.8,0.9813,99.06,129.2046
2024-08-12,239635.0,28794541.6,467.28,17.68,28.65,,28742392.16,434.0,239201.0,52149.44,,,,,,,,,,,,,,,0.05,,,100.0,21.15,0.0,0.0,,0.0,100.0,0.79,0.9785,98.92,116.7812
2024-08-13,236316.0,28355556.84,453.2,17.43,28.37,,28303481.18,434.0,235882.0,52075.66,,,,,,,,,,,,,,3319.0,0.05,0.24,,100.0,21.15,0.0,0.0,,0.0,100.0,0.8,0.9783,98.91,115.1637
2024-08-14,236316.0,27835661.64,451.67,17.43,28.5,,27784540.78,434.0,235882.0,51120.86,,,,,,,,,,,,,,,0.05,,,100.0,21.15,0.0,0.0,,0.0,100.0,0.81,0.9783,98.9,115.1637
2024-08-15,239635.0,28660346.0,456.91,17.68,28.66,,28608439.6,434.0,239201.0,51906.4,,,0.29,,,,3319.0,,,0.29,,,,,0.05,,,100.0,23.43,0.0,0.0,,0.0,100.0,0.78,0.9788,98.93,129.3925
2024-08-16,239635.0,28624400.75,448.98,17.68,28.7,,28572559.45,434.0,239201.0,51841.3,,,,,,,,,,,,,,,0.05,,,100.0,23.43,0.0,0.0,,0.0,100.0,0.78,0.9788,98.93,129.3925
2024-08-19,236316.0,28365009.48,445.26,17.43,28.3,,28312916.46,434.0,235882.0,52093.02,,,,,,,,,,,,,,3319.0,0.05,0.29,,100.0,23.43,0.0,0.0,,0.0,100.0,0.8,0.9783,98.91,127.6004
2024-08-20,236316.0,27923098.56,449.53,17.43,28.37,,27871817.12,434.0,235882.0,51281.44,,,,,,,,,,,,,,,0.05,,,100.0,23.43,0.0,0.0,,0.0,100.0,0.8,0.9783,98.91,127.6004
2024-08-21,236316.0,27899466.96,443.29,17.43,28.16,,27848228.92,434.0,235882.0,51238.04,,,,,,,,,,,,,,,0.05,,,100.0,23.43,0.0,0.0,,0.0,100.0,0.8,0.9784,98.91,127.6004
2024-08-22,239635.0,28068447.55,450.72,17.68,28.29,,28017613.13,434.0,239201.0,50834.42,,,0.29,,,,3319.0,,,0.29,,,,,0.05,,,100.0,23.43,0.0,0.0,,0.0,100.0,0.79,0.9787,98.92,129.3925
2024-08-23,235968.0,27839504.64,451.15,17.41,28.14,,27829358.36,86.0,235882.0,10146.28,,,,,,0.04,,348.0,,,,,,3319.0,0.01,0.17,,100.0,4.64,0.0,0.0,,0.0,100.0,0.79,0.9814,99.06,127.4125
2024-08-26,235620.0,27402606.0,467.13,17.38,27.99,,27392604.2,86.0,235534.0,10001.8,,,,,,,,,,,,,,348.0,0.01,0.04,,100.0,4.62,0.0,0.0,,0.0,100.0,0.8,0.9841,99.2,126.6774
2024-08-27,238939.0,27836393.5,475.34,17.63,28.55,,27826374.5,86.0,238853.0,10019.0,,,0.45,,,,3319.0,,,0.45,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,0.78,0.9844,99.22,128.4618
2024-08-28,234420.0,27188031.6,463.59,17.29,27.7,,27178057.32,86.0,234334.0,9974.28,,,,,,,,,,,,,,4519.0,0.01,1.0,,100.0,4.62,0.0,0.0,,0.0,100.0,0.3,0.9941,99.7,126.0323
2024-08-29,233720.0,27389646.8,476.23,17.24,27.58,,27379568.46,86.0,233634.0,10078.34,,,,,,,,,,,,,,700.0,0.01,0.08,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,125.6559
2024-08-30,235307.0,27895644.85,515.38,17.36,27.66,,27885449.55,86.0,235221.0,10195.3,,,0.12,,,,1587.0,,,0.12,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,126.5091
2024-09-02,235307.0,27370910.24,473.17,17.36,27.75,,27360906.72,86.0,235221.0,10003.52,,,,,,,,,,,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,126.5091
2024-09-03,235307.0,27469739.18,475.85,17.36,27.6,,27459699.54,86.0,235221.0,10039.64,,,,,,,,,,,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,126.5091
2024-09-04,233720.0,27179298.8,481.8,17.24,27.43,,27169297.86,86.0,233634.0,10000.94,,,,,,,,,,,,,,1587.0,0.01,0.1,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,125.6559
2024-09-05,233720.0,27221368.4,478.77,17.24,27.58,,27211351.98,86.0,233634.0,10016.42,,,,,,,,,,,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,125.6559
2024-09-06,233720.0,26903509.2,478.71,17.24,27.67,,26893609.74,86.0,233634.0,9899.46,,,,,,,,,,,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,125.6559
2024-09-09,233720.0,26688486.8,483.73,17.24,27.52,,26678666.46,86.0,233634.0,9820.34,,,,,,,,,,,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,125.6559
2024-09-10,235307.0,26834410.28,652.6,17.36,27.71,,26824602.84,86.0,235221.0,9807.44,,,0.14,,,,1587.0,,,0.14,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,126.4412
2024-09-11,235307.0,26897943.17,649.42,17.36,26.65,,26888112.51,86.0,235221.0,9830.66,,,,,,,,,,,,,,,0.01,,,100.0,4.62,0.0,0.0,,0.0,100.0,,1.0,100.0,126.4412
2024-09-12,234520.0,26603948.8,818.0,17.67,26.71,,26548816.96,486.0,234034.0,55131.84,,,,400.0,,,,,,,,0.05,400.0,1587.0,0.06,0.03,,100.0,21.49,0.0,0.0,,0.0,100.0,0.34,0.9932,99.66,103.724
