,ALLEC FP Equity_DX_SI_QTY,ALLEC FP Equity_DX_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLEC FP Equity_DX_SI_MV,ALLEC FP Equity_DX_DSS,ALLEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SUPPLY_SI_QTY,ALLEC FP Equity_DX_BROKER_SI_QTY,ALLEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLEC FP Equity_DX_BROKER_SI_MV_INC_x,ALLEC FP Equity_DX_BROKER_SI_QTY_ADD,ALLEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALLEC FP Equity_DX_BROKER_SI_QTY_INC,ALLEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLEC FP Equity_DX_BROKER_SI_MV_INC_y,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLEC FP Equity_DX_BROKER_SI_MV_ADD,ALLEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLEC FP Equity_DX_BROKER_SI_QTY_DEC,ALLEC FP Equity_DX_SUPPLY_SI_MV,ALLEC FP Equity_DX_BROKER_SI_MV_DEC,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLEC FP Equity_DX_BROKER_SI_CON_RATIO,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLEC FP Equity_PX_LAST
2020-08-17,324.0,2015.28,0.01,0.16,0.0,0.0,0.0,2015.28,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.22
2020-08-18,324.0,2015.28,0.01,0.16,0.0,0.0,0.0,2015.28,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.22
2020-08-19,324.0,1995.84,0.01,0.17,0.0,0.0,0.0,1995.84,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.16
2020-08-20,324.0,1989.36,0.01,0.17,0.0,0.0,0.0,1989.36,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.14
2020-08-21,324.0,1963.44,0.01,0.17,0.0,0.0,0.0,1963.44,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.06
2020-08-24,324.0,1950.48,0.01,0.17,0.0,0.0,0.0,1950.48,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.02
2020-08-25,324.0,1944.0,0.01,0.18,0.0,0.0,0.0,1944.0,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.0
2020-08-26,324.0,1944.0,0.01,0.18,0.0,0.0,0.0,1944.0,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.0
2020-08-27,324.0,1982.88,0.01,0.18,0.0,0.0,0.0,1982.88,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.12
2020-08-28,324.0,1982.88,0.01,0.18,0.0,0.0,0.0,1982.88,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.12
2020-08-31,324.0,1944.0,0.01,0.18,0.0,0.0,0.0,1944.0,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.0
2020-09-01,324.0,1989.36,0.01,0.18,0.0,0.0,0.0,1989.36,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.14
2020-09-02,324.0,1944.0,0.01,0.19,0.0,0.0,0.0,1944.0,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.0
2020-09-03,324.0,1911.6,0.01,0.19,0.0,0.0,0.0,1911.6,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,5.9
2020-09-04,324.0,1931.04,0.01,0.18,0.0,0.0,0.0,1931.04,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,5.96
2020-09-07,324.0,1982.88,0.01,0.19,0.0,0.0,0.0,1982.88,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.12
2020-09-08,324.0,2015.28,0.01,0.19,0.0,0.0,0.0,2015.28,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.22
2020-09-09,324.0,2034.72,0.01,0.2,0.0,0.0,0.0,2034.72,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.28
2020-09-10,324.0,2054.16,0.01,0.19,0.0,0.0,0.0,2054.16,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.34
2020-09-11,324.0,2073.6,0.01,0.19,0.0,0.0,0.0,2073.6,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.4
2020-09-14,324.0,2086.56,0.01,0.19,0.0,0.0,0.0,2086.56,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.44
2020-09-15,324.0,2060.64,0.01,0.19,0.0,0.0,0.0,2060.64,0.0,324.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.019,6.36
2020-09-16,1.0,6.38,0.0,0.0,0.0,0.0,0.0,6.38,0.0,1.0,0.0,,,,,,,,,,,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.38
2020-09-17,1.0,6.32,0.0,0.0,0.0,0.0,0.0,6.32,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.32
2020-09-18,1.0,6.32,0.0,0.0,0.0,0.0,0.0,6.32,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.32
2020-09-21,1.0,6.34,0.0,0.0,0.0,0.0,0.0,6.34,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.34
2020-09-22,1.0,6.28,0.0,0.0,0.0,0.0,0.0,6.28,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.28
2020-09-23,1.0,6.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.2
2020-09-24,1.0,6.16,0.0,0.0,0.0,0.0,0.0,6.16,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.16
2020-09-25,1.0,6.16,0.0,0.0,0.0,0.0,0.0,6.16,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.16
2020-09-28,1.0,6.18,0.0,0.0,0.0,0.0,0.0,6.18,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.18
2020-09-29,1.0,6.06,0.0,0.0,0.0,0.0,0.0,6.06,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.06
2020-09-30,1.0,6.62,0.0,0.0,0.0,0.0,0.0,6.62,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.62
2020-10-01,1.0,6.92,0.0,0.0,0.0,0.0,0.0,6.92,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.92
2020-10-02,1.0,6.92,0.0,0.0,0.0,0.0,0.0,6.92,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0001,6.92
2020-10-05,1.0,6.92,0.0,0.0,0.0,0.0,0.0,6.92,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.92
2020-10-06,1.0,7.04,0.0,0.0,0.0,0.0,0.0,7.04,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.04
2020-10-07,1.0,7.2,0.0,0.0,0.0,0.0,0.0,7.2,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.2
2020-10-08,1.0,7.18,0.0,0.0,0.0,0.0,0.0,7.18,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.18
2020-10-09,1.0,7.04,0.0,0.0,0.0,0.0,0.0,7.04,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.04
2020-10-12,1.0,7.26,0.0,0.0,0.0,0.0,0.0,7.26,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.26
2020-10-13,1.0,7.24,0.0,0.0,0.0,0.0,0.0,7.24,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.24
2020-10-14,1.0,7.26,0.0,0.0,0.0,0.0,0.0,7.26,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.26
2020-10-15,1.0,7.28,0.0,0.0,0.0,0.0,0.0,7.28,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.28
2020-10-16,1.0,7.38,0.0,0.0,0.0,0.0,0.0,7.38,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.38
2020-10-19,1.0,7.42,0.0,0.0,0.0,0.0,0.0,7.42,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.42
2020-10-20,1.0,7.3,0.0,0.0,0.0,0.0,0.0,7.3,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.3
2020-10-21,1.0,7.4,0.0,0.0,0.0,0.0,0.0,7.4,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.4
2020-10-22,1.0,7.46,0.0,0.0,0.0,0.0,0.0,7.46,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.46
2020-10-23,1.0,7.54,0.0,0.0,0.0,0.0,0.0,7.54,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.54
2020-10-26,1.0,7.46,0.0,0.0,0.0,0.0,0.0,7.46,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.46
2020-10-27,1.0,7.06,0.0,0.0,0.0,0.0,0.0,7.06,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.06
2020-10-28,1.0,6.42,0.0,0.0,0.0,0.0,0.0,6.42,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.42
2020-10-29,1.0,6.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.5
2020-10-30,1.0,6.4,0.0,0.0,0.0,0.0,0.0,6.4,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.4
2020-11-02,1.0,6.56,0.0,0.0,0.0,0.0,0.0,6.56,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.56
2020-11-03,1.0,6.48,0.0,0.0,0.0,0.0,0.0,6.48,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.48
2020-11-04,1.0,6.76,0.0,0.0,0.0,0.0,0.0,6.76,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.76
2020-11-05,1.0,6.64,0.0,0.0,0.0,0.0,0.0,6.64,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.64
2020-11-06,1.0,6.78,0.0,0.0,0.0,0.0,0.0,6.78,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.78
2020-11-09,1.0,6.74,0.0,0.0,0.0,0.0,0.0,6.74,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.74
2020-11-10,1.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.8
2020-11-11,1.0,6.86,0.0,0.0,0.0,0.0,0.0,6.86,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,6.86
2020-11-12,1.0,7.08,0.0,0.0,0.0,0.0,0.0,7.08,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.08
2020-11-13,1.0,7.1,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.1
2020-11-16,1.0,7.2,0.0,0.0,0.0,0.0,0.0,7.2,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.2
2020-11-17,1.0,7.22,0.0,0.0,0.0,0.0,0.0,7.22,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.22
2020-11-18,1.0,7.1,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.1
2020-11-19,1.0,7.1,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,7.1
2020-11-20,301.0,2173.22,0.01,0.14,0.0,0.0,0.0,2173.22,0.0,301.0,0.0,,0.0,,,300.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.22
2020-11-23,301.0,2173.22,0.01,0.13,0.0,0.0,0.0,2173.22,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.22
2020-11-24,301.0,2173.22,0.01,0.12,0.0,0.0,0.0,2173.22,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.22
2020-11-25,301.0,2167.2,0.01,0.12,0.0,0.0,0.0,2167.2,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.2
2020-11-26,301.0,2161.18,0.01,0.11,0.0,0.0,0.0,2161.18,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.18
2020-11-27,301.0,2155.16,0.01,0.12,0.0,0.0,0.0,2155.16,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.16
2020-11-30,301.0,2179.24,0.01,0.12,0.0,0.0,0.0,2179.24,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.24
2020-12-01,301.0,2197.3,0.01,0.11,0.0,0.0,0.0,2197.3,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.3
2020-12-02,301.0,2197.3,0.01,0.11,0.0,0.0,0.0,2197.3,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.3
2020-12-03,301.0,2167.2,0.01,0.11,0.0,0.0,0.0,2167.2,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.2
2020-12-04,301.0,2143.12,0.01,0.11,0.0,0.0,0.0,2143.12,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.12
2020-12-07,301.0,2161.18,0.01,0.11,0.0,0.0,0.0,2161.18,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.18
2020-12-08,301.0,2088.94,0.01,0.12,0.0,0.0,0.0,2088.94,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,6.94
2020-12-09,301.0,2100.98,0.01,0.12,0.0,0.0,0.0,2100.98,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,6.98
2020-12-10,301.0,2107.0,0.01,0.13,0.0,0.0,0.0,2107.0,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.0
2020-12-11,301.0,2137.1,0.01,0.13,0.0,0.0,0.0,2137.1,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.1
2020-12-14,301.0,2155.16,0.01,0.13,0.0,0.0,0.0,2155.16,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.16
2020-12-15,301.0,2155.16,0.01,0.13,0.0,0.0,0.0,2155.16,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.16
2020-12-16,301.0,2155.16,0.01,0.13,0.0,0.0,0.0,2155.16,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.16
2020-12-17,301.0,2167.2,0.01,0.13,0.0,0.0,0.0,2167.2,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.2
2020-12-18,301.0,2113.02,0.01,0.13,0.0,0.0,0.0,2113.02,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.02
2020-12-21,301.0,2113.02,0.01,0.13,0.0,0.0,0.0,2113.02,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.02
2020-12-22,301.0,2155.16,0.01,0.14,0.0,0.0,0.0,2155.16,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.16
2020-12-23,301.0,2113.02,0.01,0.14,0.0,0.0,0.0,2113.02,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.02
2020-12-24,301.0,2137.1,0.01,0.14,0.0,0.0,0.0,2137.1,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.1
2020-12-25,301.0,2137.1,0.01,0.14,0.0,0.0,0.0,2137.1,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,
2020-12-28,301.0,2094.96,0.01,0.14,0.0,0.0,0.0,2094.96,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,6.96
2020-12-29,301.0,2143.12,0.01,0.14,0.0,0.0,0.0,2143.12,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.12
2020-12-30,301.0,2143.12,0.01,0.14,0.0,0.0,0.0,2143.12,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.12
2020-12-31,301.0,2149.14,0.01,0.14,0.0,0.0,0.0,2149.14,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.14
2021-01-01,301.0,2149.14,0.01,0.17,0.0,0.0,0.0,2149.14,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,
2021-01-04,301.0,2197.3,0.01,0.17,0.0,0.0,0.0,2197.3,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.3
2021-01-05,301.0,2245.46,0.01,0.17,0.0,0.0,0.0,2245.46,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.46
2021-01-06,301.0,2269.54,0.01,0.21,0.0,0.0,0.0,2269.54,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.54
2021-01-07,301.0,2287.6,0.01,0.23,0.0,0.0,0.0,2287.6,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.6
2021-01-08,301.0,2323.72,0.01,0.22,0.0,0.0,0.0,2323.72,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.72
2021-01-11,301.0,2377.9,0.01,0.26,0.0,0.0,0.0,2377.9,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.9
2021-01-12,301.0,2414.02,0.01,0.22,0.0,0.0,0.0,2414.02,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,8.02
2021-01-13,301.0,2371.88,0.01,0.23,0.0,0.0,0.0,2371.88,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.88
2021-01-14,301.0,2365.86,0.01,0.23,0.0,0.0,0.0,2365.86,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.86
2021-01-15,301.0,2347.8,0.01,0.23,0.0,0.0,0.0,2347.8,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.8
2021-01-18,301.0,2329.74,0.01,0.25,0.0,0.0,0.0,2329.74,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.74
2021-01-19,301.0,2377.9,0.01,0.28,0.0,0.0,0.0,2377.9,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.9
2021-01-20,301.0,2377.9,0.01,0.28,0.0,0.0,0.0,2377.9,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.9
2021-01-21,301.0,2287.6,0.01,0.27,0.0,0.0,0.0,2287.6,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.6
2021-01-22,301.0,2317.7,0.01,0.26,0.0,0.0,0.0,2317.7,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0075,7.7
2021-01-25,301.0,2197.3,0.01,0.25,0.0,0.0,0.0,2197.3,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.3
2021-01-26,301.0,2227.4,0.01,0.23,0.0,0.0,0.0,2227.4,0.0,301.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0053,7.4
