,ACA FP Equity_DX_SI_QTY,ACA FP Equity_DX_SHORT_INTEREST_VALUE,ACA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ACA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACA FP Equity_DX_SI_MV,ACA FP Equity_DX_DSS,ACA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACA FP Equity_DX_SUPPLY_SI_QTY,ACA FP Equity_DX_BROKER_SI_QTY,ACA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACA FP Equity_DX_BROKER_SI_MV_NEW_x,ACA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACA FP Equity_DX_BROKER_SI_MV_INC_x,ACA FP Equity_DX_SUPPLY_SI_MV_NEW,ACA FP Equity_DX_BROKER_SI_QTY_ADD,ACA FP Equity_DX_BROKER_SI_QTY_NEW,ACA FP Equity_DX_SUPPLY_SI_MV_DEC,ACA FP Equity_DX_BROKER_SI_QTY_INC,ACA FP Equity_DX_SUPPLY_SI_QTY_DEC,ACA FP Equity_DX_BROKER_SI_MV_NEW_y,ACA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACA FP Equity_DX_BROKER_SI_MV_INC_y,ACA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACA FP Equity_DX_BROKER_SI_MV_ADD,ACA FP Equity_DX_SUPPLY_SI_QTY_ADD,ACA FP Equity_DX_BROKER_SI_QTY_DEC,ACA FP Equity_DX_SUPPLY_SI_MV,ACA FP Equity_DX_BROKER_SI_MV_DEC,ACA FP Equity_DX_SUPPLY_SI_MV_RMV,ACA FP Equity_DX_BROKER_SI_MV_RMV,ACA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACA FP Equity_DX_UTILIZATION_QUANTITY,ACA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACA FP Equity_DX_ACTIVE_UTILIZATION_MV,ACA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACA FP Equity_DX_BROKER_SI_CON_RATIO,ACA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACA FP Equity_DX_DEMAND_SUPPLY_RATIO,ACA FP Equity_PX_LAST
2023-02-24,32999656.0,374546095.6,2.33,4.91,1.09,378.54,1.0,291500392.9,19381138.0,25682854.0,219975916.3,,,975764.0,24.36,,44161.0,,10.59,2145463.0,930449.0,,,24.36,975764.0,0.51,1197526.0,131135.0,224.65,0.61,,,8.63,8.63,205198064.0,2328998026.4,,2352.01,8.72,22.15,0.1422,24.5,0.1469,11.35
2023-02-27,32937582.0,377728190.38,2.33,4.89,1.09,373.3,1.0,264384671.1,19634986.0,23054122.0,225174019.45,,,643701.0,4.23,,,,33.81,613354.0,2946342.0,,,4.23,643701.0,,2556489.0,3242086.0,224.7,37.08,,,8.85,8.85,202154816.0,2318311429.89,,2295.36,8.92,22.22,0.1408,24.52,0.1485,11.468
2023-02-28,31111554.0,359711787.35,2.2,4.61,1.03,356.63,1.0,260995963.2,19259650.0,22573600.0,222680073.3,,,355386.0,15.62,,657665.0,,17.59,1273100.0,1600401.0,,,15.62,355386.0,7.46,869679.0,2411288.0,223.67,26.48,,,8.7,8.7,201992320.0,2335435203.84,,2323.53,8.78,15.73,0.1289,26.37,0.1406,11.562
2023-03-01,34125104.0,388684934.56,2.41,5.03,1.13,386.21,1.0,271404564.8,20176568.0,23828320.0,229811109.52,,,546532.0,28.74,,,,13.41,2455032.0,1184941.0,,,28.74,546532.0,,1555327.0,1200310.0,234.07,13.65,,,9.11,9.11,201318464.0,2293017304.96,,2313.96,9.19,14.23,0.1211,25.98,0.1541,11.39
2023-03-02,32792132.0,370616675.86,2.32,4.78,1.08,372.33,1.0,261604997.98,20336462.0,23146788.0,229842693.52,,,1167195.0,17.82,,,,18.61,1608266.0,1613269.0,,,17.82,1167195.0,,605968.0,2289800.0,234.39,23.74,,,9.15,9.15,201809840.0,2280854811.68,,2300.46,9.25,19.39,0.1365,26.09,0.1476,11.302
2023-03-03,34243416.0,391128297.55,2.42,5.01,1.13,386.93,1.0,269057408.7,21907424.0,23556068.0,250226596.93,,,1451716.0,4.34,,1123749.0,,9.07,408384.0,780014.0,,,4.34,1451716.0,13.29,899259.0,1122852.0,249.96,13.35,,,9.81,9.81,201369344.0,2300040647.17,,2280.22,9.88,19.1,0.1261,24.53,0.1534,11.422
2023-03-06,37435480.0,431631084.4,2.65,5.45,1.24,426.56,1.0,278632181.32,21657350.0,24165844.0,249709245.5,,,1177632.0,32.58,,,,34.99,2751865.0,3102877.0,,,32.58,1177632.0,,1675172.0,2142089.0,249.02,24.23,,,9.72,9.72,201060992.0,2318233237.76,,2296.42,9.78,21.1,0.1307,22.39,0.1681,11.53
2023-03-07,33136372.0,377622095.31,2.34,4.73,1.1,386.06,1.0,243455163.95,18461240.0,21363212.0,210384291.04,,,939785.0,4.76,,,,48.17,343252.0,4249500.0,,,4.76,939785.0,,113604.0,3145884.0,215.83,30.76,,,8.0,8.0,212353952.0,2419985636.99,,2452.14,8.09,20.44,0.1389,25.04,0.1436,11.396
2023-03-08,36431616.0,416704823.81,2.58,5.19,1.2,420.5,1.0,275798294.6,20890816.0,24112458.0,238949153.41,,,838282.0,43.85,,,,12.29,3848841.0,1040395.0,,,43.85,838282.0,,2631691.0,1099596.0,241.23,14.21,,,9.04,9.04,210097392.0,2403093969.7,,2399.95,9.13,16.87,0.1212,22.23,0.1577,11.438
2023-03-09,37043368.0,418590058.4,2.62,5.25,1.22,425.67,1.0,273049719.6,22099860.0,24163692.0,249728418.0,,,1079384.0,7.79,,,,13.65,679336.0,1187741.0,,,7.79,1079384.0,,1317399.0,628102.0,254.19,6.83,,,9.57,9.57,208912432.0,2360710481.6,,2379.88,9.65,15.47,0.1173,21.97,0.1604,11.3
2023-03-10,42477436.0,468101344.72,3.01,5.99,1.4,484.67,1.0,285204652.8,25026668.0,25880640.0,275793881.36,,,1880848.0,25.8,,270438.0,,14.48,2418208.0,1217782.0,,,25.8,1880848.0,3.1,2263742.0,971698.0,285.11,10.24,,,10.69,10.69,209055312.0,2303789538.24,,2351.77,10.81,19.46,0.1334,22.97,0.1815,11.02
2023-03-13,46039884.0,491798040.89,3.26,6.22,1.52,510.97,1.0,314285675.82,26346254.0,29421988.0,281430685.23,,,1695406.0,40.6,,5297.0,,17.51,4047043.0,1351330.0,,,40.6,1695406.0,0.06,975512.0,510992.0,291.79,8.13,,,11.21,11.21,208634880.0,2228637788.16,,2278.59,11.35,17.88,0.1299,22.61,0.1959,10.682
2023-03-14,52167604.0,562575441.54,3.69,6.65,1.72,564.34,1.0,363245667.84,30430788.0,33683760.0,328165617.79,,,3329774.0,45.19,,,,9.08,4790223.0,815970.0,,,45.19,3329774.0,,1570728.0,528452.0,328.52,6.01,,,12.83,12.83,206790544.0,2230029226.5,,2212.57,12.93,16.71,0.1244,20.52,0.2199,10.784
2023-03-15,50738344.0,518647352.37,3.59,6.31,1.68,548.13,1.0,347303939.53,32295718.0,33976124.0,330126829.4,,,2733026.0,56.53,,,,41.2,5323038.0,3854008.0,,,56.53,2733026.0,,2985914.0,5030673.0,350.68,56.04,,,13.7,13.7,203474800.0,2079919405.6,,2184.98,13.83,19.1,0.1347,23.08,0.2152,10.222
2023-03-16,44499744.0,454965382.66,3.15,5.17,1.47,462.44,1.0,325298827.87,26721868.0,31817178.0,273204378.43,,,1252267.0,34.46,,,,88.25,3555867.0,7565804.0,,,34.46,1252267.0,,739685.0,5714813.0,274.17,64.11,,,11.51,11.51,205490928.0,2100939247.87,,2095.11,11.57,12.2,0.1342,25.44,0.1916,10.224
2023-03-17,43688688.0,436449993.12,3.09,4.97,1.44,449.91,1.0,318018383.28,28157644.0,31833672.0,281294863.56,,,1598690.0,47.35,,56845.0,,31.28,4673434.0,3046271.0,,,47.35,1598690.0,0.58,2883359.0,4713783.0,287.77,50.05,,,12.15,12.15,203611984.0,2034083720.16,,2070.04,12.21,15.37,0.1398,25.82,0.1885,9.99
2023-03-20,39311548.0,395316926.69,2.78,4.16,1.3,397.28,1.0,309192033.12,24194092.0,30747020.0,243295789.15,,,427543.0,17.32,,,,56.13,1847724.0,5334585.0,,,17.32,427543.0,,943490.0,2934376.0,242.34,31.99,,,10.5,10.5,206162240.0,2073167485.44,,2056.43,10.54,17.12,0.1537,29.18,0.1707,10.056
2023-03-21,40835300.0,419868554.6,2.89,4.18,1.35,414.15,1.0,357887589.27,28547592.0,34807196.0,293526340.94,,,4931781.0,125.49,,,,63.29,12346879.0,6376247.0,,,125.49,4931781.0,,5797966.0,8286705.0,288.18,83.65,,,12.38,12.38,201961536.0,2076568513.15,,2035.49,12.4,16.01,0.1237,23.6,0.1772,10.282
2023-03-22,41471572.0,425581271.86,2.93,4.17,1.37,427.91,1.0,366188222.85,26785480.0,35683904.0,274872595.76,,,754112.0,36.6,,496677.0,,28.14,3504767.0,2803427.0,,,36.6,754112.0,4.99,287203.0,3124732.0,274.09,28.83,,,11.48,11.48,206585600.0,2119981427.2,,2117.37,11.46,15.84,0.1059,17.55,0.1777,10.262
2023-03-23,40175384.0,407780147.6,2.84,4.06,1.33,415.92,1.0,352574094.6,26375644.0,34736364.0,267712786.6,,,533146.0,13.21,,,,19.17,1243884.0,1875039.0,,,13.21,533146.0,,932058.0,2191428.0,270.58,22.34,,,11.26,11.26,207929440.0,2110483816.0,,2126.87,11.29,15.33,0.1027,16.07,0.1715,10.15
2023-03-24,35645720.0,354354102.52,2.52,3.7,1.18,365.88,1.0,292696779.75,26022582.0,29443394.0,258690487.66,,,1248913.0,0.61,,463262.0,,35.37,60425.0,3444922.0,,,0.61,1248913.0,4.73,1842945.0,5816656.0,264.42,61.82,,,11.33,11.33,203729200.0,2025271977.2,,2068.84,11.33,14.61,0.1002,18.08,0.1551,9.941
2023-03-27,32156024.0,322524920.72,2.28,3.27,1.06,324.42,1.0,255480067.76,25226516.0,25471592.0,253021955.48,,,223577.0,5.12,,,,13.75,633228.0,1299875.0,,,5.12,223577.0,,280230.0,4605031.0,251.89,49.56,,,10.99,10.99,204263984.0,2048767759.52,,2031.95,11.03,11.9,0.1025,19.72,0.1401,10.03
2023-03-28,30178544.0,303897938.08,2.14,3.02,1.0,305.38,0.0,239863855.36,23170176.0,23819648.0,233323672.32,,,140158.0,19.9,,194098.0,,21.71,2002502.0,2196495.0,,,19.9,140158.0,2.03,,3848543.0,232.87,38.06,,,10.09,10.09,206493616.0,2079390713.12,,2067.67,10.12,17.22,0.1202,23.03,0.1314,10.07
2023-03-29,33212576.0,340495329.15,2.35,3.29,1.1,337.62,1.0,269838709.18,25359164.0,26320592.0,259982149.33,,,1606844.0,25.98,,,,7.45,2575518.0,752902.0,,,25.98,1606844.0,,1335044.0,74574.0,256.64,0.63,,,11.07,11.07,203680912.0,2088136709.82,,2056.59,11.09,15.63,0.1091,20.85,0.145,10.252
2023-03-30,33068052.0,342915699.24,2.34,3.24,1.09,341.39,1.0,274330178.44,24520416.0,26454212.0,254276713.92,,,185000.0,13.53,,,,9.65,1193380.0,1023747.0,,,13.53,185000.0,,,1059761.0,251.72,9.74,,,10.66,10.66,205595744.0,2132027865.28,,2106.38,10.67,15.98,0.1089,20.99,0.1437,10.37
2023-03-31,29441280.0,306130429.44,2.09,2.86,0.97,308.84,0.0,246471654.89,21384436.0,23703756.0,222355365.53,,,769693.0,3.57,,628600.0,,41.67,306423.0,4114423.0,,,3.57,769693.0,6.54,208751.0,3685479.0,222.45,36.68,,,9.29,9.29,208762624.0,2170713764.35,,2171.52,9.29,12.03,0.1066,23.32,0.1279,10.398
2023-04-03,32764048.0,342974054.46,2.32,3.18,1.08,343.32,1.0,274915263.79,23356172.0,26262444.0,244492408.5,,,2087195.0,42.37,,,,7.7,4076325.0,745095.0,,,42.37,2087195.0,,633198.0,1517637.0,243.13,15.91,0.04,,10.37,10.37,201835696.0,2112816065.73,3562.0,2098.33,10.38,11.66,0.0959,18.66,0.1455,10.468
2023-04-04,34186740.0,358003541.28,2.42,3.31,1.13,360.57,1.0,279132207.2,24351116.0,26655100.0,255004886.75,,3562.0,2112562.0,52.21,0.04,,,47.08,4928193.0,4548768.0,,3562.0,52.21,2112562.0,,3427586.0,4535537.0,255.3,46.95,,,10.86,10.86,199866816.0,2093005297.15,,2088.04,10.89,13.14,0.1136,24.51,0.1525,10.472
2023-04-05,39552456.0,414114214.32,2.8,3.85,1.31,418.37,1.0,312997760.28,24638500.0,29894724.0,257965095.0,,,1830784.0,51.14,,770000.0,,33.32,4802577.0,3201055.0,,,51.14,1830784.0,8.06,1657655.0,2332952.0,259.26,24.05,,,11.01,11.01,199162368.0,2085229992.96,,2090.39,11.03,18.31,0.1191,21.9,0.1767,10.47
2023-04-06,37254100.0,395191492.8,2.64,3.66,1.23,393.5,1.0,289689246.91,24183122.0,27308564.0,256534558.18,,,615783.0,4.76,,,,12.49,500849.0,1184941.0,,,4.76,615783.0,,113782.0,3087009.0,254.42,32.83,,,10.8,10.8,199675424.0,2118156897.79,,2096.16,10.82,13.03,0.1125,23.42,0.1664,10.608
2023-04-07,37213196.0,394757583.17,2.64,3.67,1.23,395.41,1.0,289689246.91,24142218.0,27308564.0,256100648.54,,,,,,,,0.39,,40905.0,,,,,,,,256.21,,,,10.78,10.78,199731696.0,2118753831.17,,2118.29,10.79,13.14,0.1121,23.22,0.1662,
2023-04-10,37069296.0,393231091.97,2.63,3.65,1.23,396.71,1.0,287850244.03,24171676.0,27135204.0,256413139.01,,,,,,,,,,,,,,,,29458.0,173359.0,257.34,1.05,,,10.8,10.8,199706400.0,2118485491.2,,2123.32,10.81,13.11,0.1112,22.95,0.1656,
2023-04-11,41345388.0,440741836.08,2.93,4.07,1.37,441.88,1.0,332198603.36,28850822.0,31163096.0,307549762.52,,,2897360.0,75.13,,,,33.08,7090103.0,3126556.0,,,75.13,2897360.0,,4908342.0,3062211.0,306.75,32.72,,,12.85,12.85,195750192.0,2086697046.72,,2073.51,12.89,18.08,0.1281,21.3,0.1841,10.66
2023-04-12,38325584.0,410313702.3,2.72,3.79,1.27,411.36,1.0,289724273.16,27881984.0,27061860.0,298504520.7,,,684130.0,6.6,,,,26.0,582949.0,2483170.0,,,6.6,684130.0,,830204.0,4684184.0,297.68,49.12,,,12.16,12.16,201367872.0,2155844437.63,,2143.04,12.2,17.21,0.1156,19.65,0.1672,10.706
2023-04-13,34753016.0,372204801.36,2.46,3.45,1.15,373.68,1.0,252131992.56,23693644.0,23541736.0,253758927.24,,,306988.0,2.51,,,,47.79,216582.0,4495332.0,,,2.51,306988.0,,4.0,3736709.0,253.98,40.15,,,10.67,10.67,198357904.0,2124413151.84,,2118.75,10.7,16.26,0.1178,19.77,0.1565,10.71
2023-04-14,35468432.0,388592140.99,2.51,3.58,1.17,383.48,1.0,272270623.68,23474640.0,24851280.0,257188155.84,,,946329.0,14.88,,,,14.88,1309544.0,1409147.0,,,14.88,946329.0,,243812.0,,253.48,,,,10.57,10.57,198696736.0,2176921439.62,,2143.89,10.57,16.0,0.1073,16.62,0.1596,10.956
2023-04-17,34273968.0,370844333.76,2.43,3.45,1.13,377.41,1.0,266142288.28,25648008.0,24597254.0,277511446.56,,,2426763.0,33.84,,881406.0,,17.63,2930803.0,1655452.0,,,33.84,2426763.0,9.54,1402058.0,4066233.0,281.26,41.1,,,11.62,11.62,195047296.0,2110411742.72,,2136.6,11.63,15.01,0.0944,18.72,0.1553,10.82
2023-04-18,30805192.0,335160488.96,2.18,3.09,1.02,334.92,1.0,217863513.6,21281978.0,20024220.0,231547920.64,,,1266923.0,0.47,,262157.0,,70.44,66823.0,6386650.0,,,0.47,1266923.0,2.83,753696.0,4902014.0,230.63,56.45,,,9.65,9.65,199279984.0,2168166225.92,,2154.53,9.67,9.4,0.0914,20.66,0.1397,10.88
2023-04-19,35002476.0,385657280.57,2.48,3.51,1.16,385.68,1.0,254414478.47,22870188.0,23090804.0,251983731.38,,,2098980.0,58.49,,117500.0,,19.84,5061723.0,1850283.0,,,58.49,2098980.0,1.28,1339512.0,2112640.0,249.8,22.29,0.48,,10.42,10.42,196689360.0,2167123368.48,45700.0,2146.75,10.42,13.7,0.0915,18.22,0.1594,11.018
2023-04-20,31585522.0,346809031.56,2.24,3.2,1.04,350.92,1.0,238196913.84,19309482.0,21693708.0,212018112.36,,,48304.0,10.05,,,,45.28,840958.0,4240405.0,,,10.05,48304.0,,631396.0,2238055.0,212.97,24.01,,,8.8,8.8,200168000.0,2197844640.0,,2202.4,8.82,12.33,0.0949,21.1,0.1439,10.98
2023-04-21,30259648.0,329406528.13,2.14,3.06,1.0,335.49,1.0,218819137.65,19035020.0,20100968.0,207215227.72,,,417520.0,12.95,,,,14.0,1184047.0,1267741.0,,,12.95,417520.0,,575760.0,2776786.0,209.29,31.22,,,8.65,8.65,200903168.0,2187031886.85,,2200.5,8.68,12.79,0.1105,24.0,0.1376,10.886
2023-04-24,29715596.0,326158381.7,2.11,3.02,0.98,327.54,0.0,233534025.09,19474560.0,21276788.0,213752770.56,,,393565.0,13.13,,296917.0,,17.7,1216809.0,1594819.0,,,13.13,393565.0,3.27,1640794.0,337907.0,212.64,3.98,,,8.91,8.91,199107136.0,2185399924.74,,2166.08,8.94,13.21,0.1136,24.39,0.1359,10.976
2023-04-25,35083640.0,379324315.68,2.49,3.59,1.16,388.6,1.0,292790538.55,22750176.0,27080146.0,245974902.91,,,1539298.0,68.89,,,,11.8,6194144.0,1089574.0,,,68.89,1539298.0,,2825891.0,390785.0,250.31,3.94,,,10.41,10.41,195755312.0,2116506433.34,,2145.27,10.45,11.97,0.1077,23.07,0.1606,10.812
2023-04-26,40997568.0,447611447.42,2.9,4.33,1.35,448.5,1.0,311863542.55,27811210.0,28564164.0,303642790.78,,,2607804.0,15.75,,34700.0,,15.71,1615304.0,1435153.0,,,15.75,2607804.0,0.38,3888382.0,165987.0,301.52,2.21,,,12.71,12.71,191009600.0,2085442812.8,,2065.05,12.74,13.18,0.0984,20.06,0.1874,10.918
2023-04-27,34870468.0,385527894.21,2.47,3.83,1.15,384.11,1.0,258617772.83,24432452.0,23391622.0,270125189.31,,,1193833.0,20.77,,,,52.69,1694086.0,4942979.0,,,20.77,1193833.0,,370390.0,6866628.0,268.29,76.39,,,11.17,11.17,194322208.0,2148426331.65,,2129.02,11.19,13.74,0.1134,24.48,0.1594,11.056
2023-04-28,38034168.0,421570718.11,2.69,4.24,1.26,422.13,1.0,279504163.94,24859092.0,25216904.0,275538175.73,,,1329239.0,25.23,,2482374.0,,23.79,2260887.0,2210713.0,,,25.23,1329239.0,27.55,1308112.0,2917978.0,275.67,31.48,,,11.41,11.41,193014624.0,2139374092.42,,2134.21,11.44,9.82,0.0891,20.05,0.1746,11.084
2023-05-01,38240304.0,423855529.54,2.71,4.54,1.26,425.58,1.0,281788975.36,24859092.0,25423040.0,275538175.73,,,,2.28,,,,,206135.0,,,,2.28,,,,,276.58,,,,11.5,11.5,191254208.0,2119861641.47,,2124.15,11.52,9.77,0.0888,19.93,0.1769,
2023-05-02,40133752.0,439464584.4,2.84,4.76,1.33,443.57,1.0,310434865.2,29189236.0,28350216.0,319622134.2,,,4162944.0,59.44,,,,21.76,5440501.0,1944764.0,,,59.44,4162944.0,,2111964.0,2513323.0,323.08,29.44,,,13.53,13.53,186473728.0,2041887321.6,,2059.75,13.56,15.85,0.0937,16.46,0.1861,10.95
2023-05-03,38934696.0,423064406.74,2.76,4.77,1.29,427.43,1.0,316440282.23,29541010.0,29122058.0,320992614.66,,,2188110.0,55.3,,127549.0,,56.3,5156264.0,5026161.0,,,55.3,2188110.0,1.42,3189826.0,4511971.0,323.11,49.73,,,13.69,13.69,186253568.0,2023831269.89,,2029.71,13.73,17.26,0.1535,29.36,0.1804,10.866
2023-05-04,38988420.0,418579677.12,2.76,5.29,1.29,424.67,1.0,313064186.34,29866756.0,29160226.0,320649492.42,,,1600571.0,24.43,,,,28.33,2493926.0,2570070.0,,,24.43,1600571.0,,1295244.0,2455759.0,325.14,26.89,,,13.83,13.83,186057840.0,1997516970.24,,2018.95,13.87,18.21,0.1683,30.94,0.1806,10.736
2023-05-05,42347084.0,468443443.21,3.0,6.04,1.4,462.78,1.0,343358727.76,33047060.0,31039480.0,365566577.72,,,1684091.0,43.22,,180000.0,,20.18,3889272.0,1844150.0,,,43.22,1684091.0,2.03,3340364.0,2190019.0,357.66,25.3,,,15.35,15.35,182305728.0,2016665963.14,,1968.75,15.37,21.61,0.1652,28.89,0.1966,11.062
2023-05-08,42550216.0,473924305.81,3.01,6.17,1.41,476.29,1.0,346648865.04,32680792.0,31123080.0,363998661.3,,,87045.0,17.19,,,,12.19,1240692.0,1195414.0,,,17.19,87045.0,,742101.0,1157091.0,363.3,10.35,,,15.19,15.19,182491264.0,2032587698.43,,2021.64,15.23,24.41,0.1628,26.14,0.1978,11.138
2023-05-09,47253516.0,526593182.3,3.35,6.95,1.56,531.29,1.0,391632789.63,35035828.0,35142928.0,390439267.23,,,2416558.0,5.66,,5137013.0,,20.61,446064.0,1897677.0,,,5.66,2416558.0,57.05,1836154.0,1563228.0,391.98,17.2,,,16.37,16.37,178978208.0,1994533149.95,,1996.66,16.41,20.03,0.1275,22.04,0.2208,11.144
2023-05-10,48077208.0,562791796.85,3.41,7.12,1.59,548.08,1.0,408862672.9,36001208.0,34927616.0,421430140.85,,,1020104.0,10.99,,,,11.57,769134.0,1063826.0,,,10.99,1020104.0,,1009105.0,984446.0,406.02,6.53,,,16.81,16.81,178192672.0,2085923418.43,,2006.92,16.83,18.79,0.1235,21.34,0.2245,11.706
2023-05-11,52179304.0,602775319.81,3.7,7.68,1.72,609.64,1.0,441990425.09,39928772.0,38260944.0,461257174.14,,,3246862.0,53.56,,121935.0,,12.46,4335238.0,1124507.0,,,53.56,3246862.0,1.51,1805205.0,1123847.0,468.47,9.9,,,18.67,18.67,173981008.0,2009828604.42,,2034.74,18.71,16.54,0.1176,18.35,0.2439,11.552
2023-05-12,60379132.0,707522668.78,4.28,8.9,2.0,707.44,1.0,460880048.66,47870584.0,39330948.0,560947503.31,,,3361935.0,39.38,,,,19.45,3252233.0,1677776.0,,,39.38,3361935.0,,6257652.0,2182226.0,558.25,23.97,,,22.36,22.36,166260800.0,1948244054.4,,1928.96,22.44,12.72,0.1025,17.39,0.282,11.718
2023-05-15,68334752.0,798013233.86,4.84,10.18,2.26,804.48,1.0,531593350.47,53399260.0,45520924.0,623596558.28,,,2259951.0,77.21,,10000.0,,11.48,6472027.0,1034455.0,,,77.21,2259951.0,0.12,4303183.0,292051.0,628.44,3.54,,,25.06,25.06,159691888.0,1864881868.06,,1867.18,25.18,14.18,0.1019,17.64,0.3207,11.678
2023-05-16,78188608.0,916995994.62,5.54,11.87,2.58,921.8,1.0,600219618.43,60369500.0,51178344.0,708013496.0,,,2691209.0,50.26,,2170000.0,,19.12,4210217.0,1626470.0,,,50.26,2691209.0,26.31,5905502.0,722800.0,708.93,8.52,,,28.21,28.21,153614672.0,1801592873.22,,1793.36,28.33,15.75,0.096,17.05,0.3654,11.728
2023-05-17,86556640.0,1012193348.16,6.13,13.34,2.86,1022.86,1.0,585482094.72,69126688.0,50066880.0,808367489.47,,,4242008.0,21.97,,,,47.33,1741182.0,4083060.0,,,21.97,4242008.0,,8598237.0,2852642.0,814.58,32.96,,,31.76,31.76,148505968.0,1736628789.79,,1739.9,31.89,15.68,0.0974,15.69,0.3977,11.694
2023-05-18,102818904.0,1214291256.24,7.28,16.04,3.4,1219.75,1.0,815842358.4,87363280.0,69080640.0,1031760336.8,,,12116645.0,236.75,,,,32.31,19775680.0,2749250.0,,,236.75,12116645.0,,8869198.0,761928.0,1029.52,8.94,,,40.04,40.04,130827488.0,1545072633.28,,1532.69,40.18,14.59,0.1126,20.8,0.4712,11.81
2023-05-19,101649056.0,1206574294.72,7.2,15.88,3.36,1211.79,1.0,800772040.8,86573632.0,67461840.0,1027629011.84,,,2796001.0,73.08,,749230.0,,70.75,5993995.0,6044049.0,,,73.08,2796001.0,8.85,2458396.0,8362019.0,1025.89,96.73,,,39.44,39.44,132913824.0,1577687090.88,,1567.41,39.56,16.16,0.1128,19.24,0.4631,11.87
2023-05-22,100336248.0,1196409421.15,7.11,15.6,3.32,1201.51,1.0,782002295.89,83946480.0,65582212.0,1000977827.52,,,1205356.0,74.19,,98000.0,,79.42,6000758.0,6734777.0,,,74.19,1205356.0,1.16,2902277.0,7978388.0,999.0,94.29,,,38.19,38.19,135894752.0,1620409022.85,,1611.49,38.27,16.4,0.1143,22.19,0.4564,11.924
2023-05-23,107432856.0,1285111823.47,7.61,16.84,3.55,1292.05,1.0,740447656.46,84262504.0,61899988.0,1007948072.85,,,10477822.0,61.1,,,,176.33,5070838.0,14917235.0,,,61.1,10477822.0,,4755436.0,8753061.0,1011.6,103.3,,,38.31,38.31,135664672.0,1622820806.46,,1617.01,38.48,15.19,0.1164,22.32,0.4885,11.962
2023-05-24,103026176.0,1218387557.38,7.3,16.3,3.4,1242.74,1.0,600632416.94,85127672.0,50789144.0,1006719849.07,,,8400936.0,19.68,,331053.0,,125.09,1620420.0,10501725.0,,,19.68,8400936.0,4.12,2965955.0,13062316.0,1025.71,156.71,,,38.68,38.68,134979712.0,1596270074.11,,1614.3,38.85,16.67,0.1111,22.23,0.4681,11.826
2023-05-25,106173048.0,1255177773.46,7.52,16.68,3.51,1267.61,1.0,606608383.33,81247072.0,51311824.0,960502885.18,,,4123006.0,63.07,,,,132.73,5377680.0,10981067.0,,,63.07,4123006.0,,2977462.0,4855001.0,967.7,61.1,,,37.05,37.05,138041968.0,1631932145.7,,1634.84,37.18,17.48,0.1094,19.17,0.4842,11.822
2023-05-26,100860728.0,1201251270.48,7.15,15.79,3.33,1205.61,1.0,590156649.96,80079656.0,49551356.0,953748702.96,,,1871729.0,15.16,,748974.0,,40.12,1230405.0,3383349.0,,,15.16,1871729.0,8.86,344205.0,3739848.0,952.77,44.2,,,36.34,36.34,140301536.0,1670991293.76,,1663.32,36.42,18.45,0.1117,20.33,0.4577,11.91
2023-05-29,98406816.0,1070862571.39,6.97,15.18,3.25,1181.56,1.0,512279055.85,80096464.0,47075836.0,871609395.42,,,65483.0,,,,,5.36,,462936.0,,,,65483.0,,414262.0,2475518.0,958.41,28.81,,,36.34,36.34,140314352.0,1526900207.67,,1669.33,36.47,18.95,0.1153,20.77,0.4465,11.932
2023-05-30,90259376.0,968663623.23,6.39,14.03,2.98,1078.23,1.0,415783823.15,77206744.0,38742436.0,828582776.61,,,771972.0,9.16,,55400.0,,45.82,856487.0,3845086.0,,,9.16,771972.0,0.66,183389.0,9245288.0,920.3,109.54,,,35.0,35.0,143379840.0,1538752442.88,,1681.65,35.37,20.79,0.1314,22.26,0.4092,10.732
2023-05-31,88590864.0,947213517.89,6.28,13.63,2.93,968.66,1.0,444952241.71,79234952.0,41615436.0,847180106.78,,1359315.0,2630342.0,24.04,14.59,2232806.0,,32.61,3697043.0,2731454.0,,1359315.0,24.04,2630342.0,23.87,2239320.0,3056850.0,857.7,37.73,17.5,,37.4,37.4,132611304.0,1417880062.37,1469315.0,1424.33,37.58,21.05,0.1343,22.3,0.4182,10.692
