,ALGEC FP Equity_DX_SI_QTY,ALGEC FP Equity_DX_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEC FP Equity_DX_SI_MV,ALGEC FP Equity_DX_DSS,ALGEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY,ALGEC FP Equity_DX_BROKER_SI_QTY,ALGEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEC FP Equity_DX_BROKER_SI_MV_INC_x,ALGEC FP Equity_DX_SUPPLY_SI_MV_NEW,ALGEC FP Equity_DX_BROKER_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_NEW,ALGEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEC FP Equity_DX_BROKER_SI_QTY_INC,ALGEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALGEC FP Equity_DX_BROKER_SI_MV_INC_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEC FP Equity_DX_BROKER_SI_MV_ADD,ALGEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV,ALGEC FP Equity_DX_BROKER_SI_MV_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV_RMV,ALGEC FP Equity_DX_BROKER_SI_MV_RMV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGEC FP Equity_DX_BROKER_SI_CON_RATIO,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEC FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-09-20,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.39,0.7681,86.61,
2013-09-23,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.4,0.7679,86.6,
2013-09-24,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.43,0.7675,86.57,
2013-09-25,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.4,0.768,86.6,
2013-09-26,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.41,0.7678,86.59,
2013-09-27,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.37,0.7683,86.63,
2013-09-30,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.39,0.768,86.61,
2013-10-01,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.36,0.7685,86.64,
2013-10-02,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.38,0.7682,86.62,
2013-10-03,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.54,0.7658,86.46,
2013-10-04,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.56,0.7656,86.44,
2013-10-07,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.34,0.7688,86.66,
2013-10-08,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.56,0.7655,86.44,
2013-10-09,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.61,0.7648,86.39,
2013-10-10,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.38,0.7682,86.62,
2013-10-11,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.35,0.7686,86.65,
2013-10-14,84534.0,,0.39,,0.25,0.13,0.0,,69534.0,74534.0,,,,,,,,,,,,,,,,,,,0.11,,,,100.0,65.86,0.0,,,0.0,100.0,13.35,0.7687,86.65,
2013-10-15,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,0.02,,9534.0,,,,,,,9534.0,0.09,0.02,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-16,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-17,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-18,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-21,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-22,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-23,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-24,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-25,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-28,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-29,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-30,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-10-31,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-01,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-04,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-05,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-06,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-07,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-08,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-11,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-12,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-13,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-14,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-15,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-18,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-19,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-20,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-21,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-22,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-25,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-26,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-27,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-28,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-11-29,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-02,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-03,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-04,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-05,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-06,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-09,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-10,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-11,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-12,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-13,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-16,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-17,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-18,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-19,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-20,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-23,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-24,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-25,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-26,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-27,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-30,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2013-12-31,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-01,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-02,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-03,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-06,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-07,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-08,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-09,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-10,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-13,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-14,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-15,75000.0,,0.35,,0.22,0.12,0.0,,60000.0,65000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-16,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,5000.0,0.09,0.01,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-01-17,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,1000.0,,,,,,,,,0.0,,,0.09,,,,56.83,56.83,45574.0,,,0.07,55.91,1.72,0.9663,98.28,
2014-01-20,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-01-21,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9661,98.28,
2014-01-22,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-01-23,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.73,0.9661,98.27,
2014-01-24,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-01-27,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-01-28,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-01-29,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.73,0.9661,98.27,
2014-01-30,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-01-31,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-03,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9661,98.28,
2014-02-04,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-05,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-06,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.73,0.966,98.27,
2014-02-07,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.73,0.9661,98.27,
2014-02-10,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-11,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9663,98.28,
2014-02-12,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9661,98.28,
2014-02-13,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-14,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-17,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9662,98.28,
2014-02-18,71000.0,,0.33,,0.21,0.11,0.0,,60000.0,61000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,1.72,0.9661,98.28,
2014-02-19,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,1000.0,0.09,0.0,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-20,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-21,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-24,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-25,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-26,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-27,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-02-28,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-03,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-04,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-05,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-06,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-07,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-10,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-11,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-12,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-13,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-14,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
2014-03-17,70000.0,,0.32,,0.21,0.11,0.0,,60000.0,60000.0,,,,,,,,,,,,,,,,,,,0.09,,,,100.0,56.83,0.0,,,0.0,100.0,,1.0,100.0,
