,PHXM FP Equity_DX_SI_QTY,PHXM FP Equity_DX_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PHXM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PHXM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PHXM FP Equity_DX_SI_MV,PHXM FP Equity_DX_DSS,PHXM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY,PHXM FP Equity_DX_BROKER_SI_QTY,PHXM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PHXM FP Equity_DX_BROKER_SI_MV_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PHXM FP Equity_DX_BROKER_SI_MV_INC_x,PHXM FP Equity_DX_SUPPLY_SI_MV_NEW,PHXM FP Equity_DX_BROKER_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_NEW,PHXM FP Equity_DX_SUPPLY_SI_MV_DEC,PHXM FP Equity_DX_BROKER_SI_QTY_INC,PHXM FP Equity_DX_SUPPLY_SI_QTY_DEC,PHXM FP Equity_DX_BROKER_SI_MV_NEW_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PHXM FP Equity_DX_BROKER_SI_MV_INC_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PHXM FP Equity_DX_BROKER_SI_MV_ADD,PHXM FP Equity_DX_SUPPLY_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV,PHXM FP Equity_DX_BROKER_SI_MV_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV_RMV,PHXM FP Equity_DX_BROKER_SI_MV_RMV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PHXM FP Equity_DX_UTILIZATION_QUANTITY,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PHXM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_MV,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PHXM FP Equity_DX_BROKER_SI_CON_RATIO,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PHXM FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-09-08,151181.0,122003.07,0.51,0.87,0.49,0.12,0.0,99491.8,55675.0,123286.0,44929.73,,,,,,,,,,,,,,,,,3561.0,0.04,0.0,,,100.0,73.6,0.0,0.0,,0.0,100.0,25.34,0.2187,28.14,1.9986
2022-09-09,151181.0,122456.61,0.51,0.87,0.49,0.12,0.0,99861.66,55675.0,123286.0,45096.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,73.6,0.0,0.0,,0.0,100.0,25.28,0.2187,28.18,1.9986
2022-09-12,151181.0,120642.44,0.51,0.87,0.49,0.12,0.0,98382.23,55675.0,123286.0,44428.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,73.6,0.0,0.0,,0.0,100.0,25.36,0.2186,28.31,1.9986
2022-09-13,153781.0,119795.4,0.52,0.88,0.5,0.12,0.0,98065.19,58275.0,125886.0,45396.23,,,2600.0,0.0,,,,,2600.0,,,,0.0,2600.0,,,,0.05,,,,100.0,74.48,0.0,0.0,,0.0,100.0,25.21,0.2184,27.61,1.9654
2022-09-14,153781.0,116950.45,0.52,0.9,0.5,0.12,0.0,95736.3,58275.0,125886.0,44318.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,77.04,0.0,0.0,,0.0,100.0,25.52,0.2185,27.2,2.033
2022-09-15,153781.0,117796.25,0.52,0.89,0.5,0.12,0.0,96428.68,58275.0,125886.0,44638.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.04,0.0,0.0,,0.0,100.0,25.59,0.22,27.38,2.033
2022-09-16,153781.0,117334.9,0.52,0.89,0.5,0.12,0.0,96051.02,58275.0,125886.0,44463.83,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.04,0.0,0.0,,0.0,100.0,25.46,0.2197,27.42,2.033
2022-09-19,153781.0,116258.44,0.52,0.89,0.5,0.12,0.0,95169.82,58275.0,125886.0,44055.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.04,0.0,0.0,,0.0,100.0,25.46,0.2196,27.49,2.033
2022-09-20,153781.0,115950.87,0.52,0.89,0.5,0.12,0.0,94918.04,58275.0,125886.0,43939.35,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.04,0.0,0.0,,0.0,100.0,25.55,0.2196,27.35,2.033
2022-09-21,154281.0,109539.51,0.52,0.94,0.5,0.12,0.0,89734.06,58775.0,126386.0,41730.25,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.04,,,,100.0,77.19,0.0,0.0,,0.0,100.0,25.87,0.2186,27.54,2.0262
2022-09-22,154281.0,101979.74,0.52,0.94,0.5,0.11,0.0,83541.15,58775.0,126386.0,38850.28,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.7,0.0,0.0,,0.0,100.0,25.64,0.2163,26.68,2.0396
2022-09-23,154281.0,96579.91,0.52,0.93,0.5,0.1,0.0,79117.64,58775.0,126386.0,36793.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.7,0.0,0.0,,0.0,100.0,25.84,0.2189,27.54,2.0396
2022-09-26,154281.0,95037.1,0.52,0.97,0.5,0.1,0.0,77853.78,58775.0,126386.0,36205.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.7,0.0,0.0,,0.0,100.0,25.65,0.2187,27.67,2.0396
2022-09-27,154281.0,90177.24,0.52,0.95,0.5,0.09,0.0,73872.62,58775.0,126386.0,34353.99,,,,,,,,,,,,,,,,,,0.04,,,,100.0,77.7,0.0,0.0,,0.0,100.0,25.03,0.2184,27.89,2.0396
2022-09-28,154281.0,84545.99,0.52,0.98,0.5,0.09,0.0,69259.53,58775.0,126386.0,32208.7,,,,,,,,,,,,,,,,,,0.03,,,,100.0,77.7,0.0,0.0,,0.0,100.0,25.46,0.2197,27.95,2.0396
2022-09-29,154281.0,88171.59,0.52,1.04,0.5,0.08,0.0,72229.6,58775.0,126386.0,33589.91,,,,,,,,,,,,,,,,,,0.03,,,,100.0,78.74,0.0,0.0,,0.0,100.0,27.05,0.2211,27.69,2.0669
2022-09-30,154281.0,86474.5,0.52,1.01,0.5,0.09,0.0,70839.35,58775.0,126386.0,32943.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,78.74,0.0,0.0,,0.0,100.0,25.47,0.2201,27.5,2.0669
2022-10-03,154281.0,89482.98,0.52,1.01,0.5,0.09,0.0,73303.88,58775.0,126386.0,34089.5,,,,,,,,,,,,,,,,,,0.03,,,,100.0,78.74,0.0,0.0,,0.0,100.0,26.28,0.2211,27.09,2.0669
2022-10-04,144281.0,88011.41,0.48,0.95,0.47,0.09,0.0,74045.46,53775.0,121386.0,32802.75,,,,,,,,0.0,,5000.0,,,,,,,5000.0,0.03,0.0,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.58,0.2201,27.41,1.9329
2022-10-05,144281.0,91907.0,0.48,0.94,0.47,0.09,0.0,77322.88,53775.0,121386.0,34254.68,,,,,,,,,,,,,,,,,,0.03,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.46,0.2182,27.28,1.9329
2022-10-06,144281.0,92628.4,0.48,0.94,0.47,0.09,0.0,77929.81,53775.0,121386.0,34523.55,,,,,,,,,,,,,,,,,,0.03,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.2,0.2164,27.09,1.9329
2022-10-07,144281.0,93205.53,0.48,1.64,0.47,0.09,0.0,78415.36,53775.0,121386.0,34738.65,,,,,,,,,,,,,,,,,,0.03,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.21,0.2159,27.01,1.9329
2022-10-10,144281.0,119536.81,0.48,1.76,0.47,0.1,0.0,100568.3,53775.0,121386.0,44552.59,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,23.55,0.2254,31.65,1.9329
2022-10-11,144281.0,109220.72,0.48,1.6,0.47,0.12,0.0,91889.2,53775.0,121386.0,40707.68,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.64,0.2145,25.97,1.9329
2022-10-12,144281.0,99842.45,0.48,1.44,0.47,0.11,0.0,83999.11,53775.0,121386.0,37212.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.3,0.2154,26.88,1.9329
2022-10-13,144281.0,105469.41,0.48,1.39,0.47,0.1,0.0,88733.17,53775.0,121386.0,39309.53,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.79,0.2193,27.36,1.9329
2022-10-14,144281.0,106046.54,0.48,1.42,0.47,0.11,0.0,89218.71,53775.0,121386.0,39524.63,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.35,0.2162,26.99,1.9329
2022-10-17,144281.0,106479.38,0.48,1.45,0.47,0.11,0.0,89582.87,53775.0,121386.0,39685.95,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.25,0.2165,27.06,1.9329
2022-10-18,144281.0,103738.04,0.48,1.42,0.47,0.11,0.0,87276.53,53775.0,121386.0,38664.23,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.41,0.2154,26.5,1.9329
2022-10-19,144281.0,106190.82,0.48,1.39,0.47,0.11,0.0,89340.1,53775.0,121386.0,39578.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.36,0.2163,27.2,1.9329
2022-10-20,144281.0,109653.56,0.48,1.38,0.47,0.11,0.0,92253.36,53775.0,121386.0,40869.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.08,0.2172,27.54,1.9329
2022-10-21,144281.0,113909.85,0.48,1.38,0.47,0.11,0.0,95834.25,53775.0,121386.0,42455.36,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.78,0.2191,27.08,1.9329
2022-10-24,144281.0,113621.29,0.48,1.34,0.47,0.11,0.0,95591.48,53775.0,121386.0,42347.81,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.01,0.2172,26.82,1.9329
2022-10-25,144281.0,108860.01,0.48,1.38,0.47,0.11,0.0,91585.74,53775.0,121386.0,40573.24,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.32,0.2159,26.4,1.9329
2022-10-26,144281.0,107056.5,0.48,1.39,0.47,0.11,0.0,90068.41,53775.0,121386.0,39901.05,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.5,0.2175,26.5,1.9329
2022-10-27,144281.0,105397.27,0.48,1.4,0.47,0.11,0.0,88672.47,53775.0,121386.0,39282.64,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.36,0.2154,26.62,1.9329
2022-10-28,144281.0,109581.42,0.48,1.4,0.47,0.11,0.0,92192.67,53775.0,121386.0,40842.11,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.12,0.2173,27.6,1.9329
2022-10-31,144281.0,110230.68,0.48,1.39,0.47,0.11,0.0,92738.9,53775.0,121386.0,41084.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.25,0.2173,26.66,1.9329
2022-11-01,144281.0,109942.12,0.48,1.39,0.47,0.11,0.0,92496.13,53775.0,121386.0,40976.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.23,0.2172,26.57,1.9329
2022-11-02,144281.0,110374.97,0.48,1.39,0.47,0.11,0.0,92860.29,53775.0,121386.0,41137.88,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.24,0.2172,26.64,1.9329
2022-11-03,144281.0,108066.47,0.48,1.42,0.47,0.11,0.0,90918.11,53775.0,121386.0,40277.48,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.21,0.2168,26.44,1.9329
2022-11-04,144281.0,106767.94,0.48,1.47,0.47,0.11,0.0,89825.64,53775.0,121386.0,39793.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.04,0.0,0.0,,0.0,100.0,25.26,0.2166,27.06,1.9329
2022-11-07,137568.0,100837.34,0.46,1.41,0.44,0.1,0.0,84055.31,53775.0,114673.0,39417.07,,,,,,,,,,,,,,,,,6713.0,0.04,0.01,,,100.0,72.04,0.0,0.0,,0.0,100.0,26.48,0.213,26.58,1.843
2022-11-08,133768.0,98319.48,0.45,1.47,0.43,0.1,0.0,84284.66,47062.0,114673.0,34590.57,,,,,,,,0.01,,6713.0,,,,,,,,0.03,,,,100.0,66.24,0.0,0.0,,0.0,100.0,27.18,0.2123,27.28,1.8829
2022-11-09,133768.0,92366.8,0.45,1.48,0.43,0.1,0.0,79181.71,47062.0,114673.0,32496.31,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,26.34,0.2102,28.11,1.8882
2022-11-10,133768.0,89490.79,0.45,1.48,0.43,0.09,0.0,76716.24,47062.0,114673.0,31484.48,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,27.24,0.2136,28.03,1.8882
2022-11-11,133768.0,91363.54,0.45,1.51,0.43,0.09,0.0,78321.66,47062.0,114673.0,32143.35,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,26.81,0.2141,28.06,1.8882
2022-11-14,133768.0,94774.63,0.45,1.51,0.43,0.09,0.0,81245.82,47062.0,114673.0,33343.43,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,26.66,0.2134,27.83,1.8882
2022-11-15,133768.0,95777.89,0.45,1.5,0.43,0.1,0.0,82105.87,47062.0,114673.0,33696.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,26.98,0.2129,27.62,1.8882
2022-11-16,133768.0,94707.74,0.45,1.54,0.43,0.1,0.0,81188.48,47062.0,114673.0,33319.9,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,27.15,0.2128,27.64,1.8882
2022-11-17,133768.0,93570.72,0.45,1.55,0.43,0.1,0.0,80213.76,47062.0,114673.0,32919.87,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,27.05,0.2127,27.77,1.8882
2022-11-18,133768.0,95510.35,0.45,1.55,0.43,0.1,0.0,81876.52,47062.0,114673.0,33602.27,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,27.1,0.2134,27.6,1.8882
2022-11-21,133768.0,91898.62,0.45,1.57,0.43,0.1,0.0,78780.35,47062.0,114673.0,32331.59,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,27.15,0.2123,27.87,1.8882
2022-11-22,133768.0,92634.34,0.45,2.01,0.43,0.09,0.0,79411.05,47062.0,114673.0,32590.44,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,26.9,0.2134,27.9,1.8882
2022-11-23,133768.0,92299.92,0.45,2.48,0.43,0.09,0.0,79124.37,47062.0,114673.0,32472.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.43,0.0,0.0,,0.0,100.0,27.04,0.2134,27.87,1.8882
2022-11-24,133768.0,92299.92,0.45,2.75,0.43,0.09,0.0,79124.37,47062.0,114673.0,32472.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,66.46,0.0,0.0,,0.0,100.0,26.93,0.2131,27.92,1.8891
2022-11-25,146468.0,100623.52,0.49,3.16,0.47,0.1,0.0,87505.25,59762.0,127373.0,41056.49,,,1700.0,0.01,,,,,12700.0,,,,0.01,1700.0,,11000.0,,0.04,,,,100.0,73.05,0.0,0.0,,0.0,100.0,24.56,0.2299,34.29,1.7903
2022-11-28,138946.0,89759.12,0.47,2.99,0.45,0.1,0.0,77423.75,59762.0,119851.0,38606.25,,,,,,,,,,,,,,,,,7522.0,0.04,0.01,,,100.0,73.05,0.0,0.0,,0.0,100.0,26.22,0.2188,30.84,1.6984
2022-11-29,148246.0,96359.9,0.5,3.06,0.48,0.1,0.0,76798.15,58062.0,118151.0,37740.3,,,,,,,,0.0,,1700.0,,,,,,,1700.0,0.04,0.0,,,100.0,70.97,0.0,0.0,,0.0,100.0,24.41,0.2298,34.36,1.8121
2022-11-30,147446.0,92669.81,0.49,3.05,0.48,0.1,0.0,74006.5,57662.0,117751.0,36240.57,,,,,,,,0.0,,400.0,,,,,,,400.0,0.04,0.0,,,100.0,70.83,0.0,0.0,,0.0,100.0,24.46,0.233,35.21,1.8111
2022-12-01,140456.0,88346.82,0.47,2.91,0.45,0.09,0.0,71867.02,54167.0,114256.0,34071.04,,,,,,,,0.0,,3495.0,,,,,,,3495.0,0.03,0.0,,,100.0,69.52,0.0,0.0,,0.0,100.0,20.97,0.2295,35.7,1.8027
2022-12-02,136956.0,83954.03,0.46,2.89,0.44,0.09,0.0,67893.43,54167.0,110756.0,33204.37,,,,,,,,,,,,,,,,,3500.0,0.03,0.0,,,100.0,69.52,0.0,0.0,,0.0,100.0,20.29,0.2306,36.78,1.7577
2022-12-05,136956.0,86008.37,0.46,2.88,0.44,0.08,0.0,69554.77,54167.0,110756.0,34016.88,,,,,,,,,,,,,,,,,,0.03,,,,100.0,69.52,0.0,0.0,,0.0,100.0,21.02,0.2308,36.6,1.7577
2022-12-06,136956.0,85597.5,0.46,2.79,0.44,0.09,0.0,69222.5,54167.0,110756.0,33854.38,,,,,,,,,,,,,,,,,,0.03,,,,100.0,69.52,0.0,0.0,,0.0,100.0,20.56,0.23,36.61,1.7577
2022-12-07,136956.0,85255.11,0.46,2.66,0.44,0.09,0.0,68945.61,54167.0,110756.0,33718.96,,,,,,,,,,,,,,,,,,0.03,,,,100.0,68.64,0.0,0.0,,0.0,100.0,20.6,0.2304,36.65,1.7355
2022-12-08,136956.0,77791.01,0.46,2.72,0.44,0.08,0.0,62909.41,54167.0,110756.0,30766.86,,,,,,,,,,,,,,,,,,0.03,,,,100.0,68.64,0.0,0.0,,0.0,100.0,19.44,0.2328,37.77,1.7355
2022-12-09,136956.0,70669.3,0.46,2.34,0.44,0.08,0.0,57150.1,54167.0,110756.0,27950.17,,,,,,,,,,,,,,,,,,0.03,,,,100.0,68.64,0.0,0.0,,0.0,100.0,18.87,0.235,38.13,1.7355
2022-12-12,136956.0,71217.12,0.46,2.14,0.44,0.07,0.0,57593.12,54167.0,110756.0,28166.84,,,,,,,,,,,,,,,,,,0.03,,,,100.0,68.64,0.0,0.0,,0.0,100.0,20.73,0.2299,36.59,1.7355
2022-12-13,151356.0,77040.2,0.51,2.33,0.49,0.08,0.0,60039.6,61367.0,117956.0,31235.8,,,3800.0,0.0,,,,,7200.0,,,,0.0,3800.0,,3400.0,,0.03,,,,100.0,74.55,0.0,0.0,,0.0,100.0,18.8,0.2046,34.0,1.8387
2022-12-14,151356.0,76737.49,0.51,2.19,0.49,0.08,0.0,59803.69,61367.0,117956.0,31113.07,,,,,,,,,,,,,,,,,,0.03,,,,100.0,74.55,0.0,0.0,,0.0,100.0,18.99,0.2049,34.04,1.8387
2022-12-15,151356.0,76737.49,0.51,2.09,0.49,0.08,0.0,59803.69,61367.0,117956.0,31113.07,,,,,,,,,,,,,,,,,,0.03,,,,100.0,74.55,0.0,0.0,,0.0,100.0,19.01,0.2049,34.04,1.8387
2022-12-16,151356.0,75678.0,0.51,2.08,0.49,0.08,0.0,58978.0,61367.0,117956.0,30683.5,,,,,,,,,,,,,,,,,,0.03,,,,100.0,77.37,0.0,0.0,,0.0,100.0,18.78,0.2048,34.12,1.9083
2022-12-19,151356.0,75345.02,0.51,2.1,0.49,0.08,0.0,58718.5,61367.0,117956.0,30548.49,,,,,,,,,,,,,,,,,,0.03,,,,100.0,77.37,0.0,0.0,,0.0,100.0,18.92,0.2054,34.2,1.9083
2022-12-20,147556.0,63449.08,0.49,2.04,0.48,0.07,0.0,49259.08,60967.0,114556.0,26215.81,,,,,,,,0.0,,400.0,,,,,,,3400.0,0.03,0.0,,,100.0,76.87,0.0,0.0,,0.0,100.0,17.55,0.2151,36.57,1.8604
2022-12-21,141956.0,63397.55,0.48,1.69,0.46,0.06,0.0,49820.91,58367.0,111556.0,26066.7,,,,,,,,0.0,,2600.0,,,,,,,3000.0,0.03,0.0,,,100.0,73.59,0.0,0.0,,0.0,100.0,20.47,0.2144,34.57,1.7898
2022-12-22,141956.0,56839.18,0.48,1.66,0.46,0.06,0.0,44667.02,58367.0,111556.0,23370.15,,,,,,,,,,,,,,,,,,0.03,,,,100.0,73.59,0.0,0.0,,0.0,100.0,18.67,0.215,35.54,1.7898
2022-12-23,141956.0,55362.84,0.48,1.61,0.46,0.06,0.0,43506.84,58367.0,111556.0,22763.13,,,,,,,,,,,,,,,,,,0.02,,,,100.0,73.59,0.0,0.0,,0.0,100.0,19.07,0.213,35.19,1.7898
2022-12-26,141956.0,55362.84,0.48,1.48,0.46,0.06,0.0,43506.84,58367.0,111556.0,22763.13,,,,,,,,,,,,,,,,,,0.02,,,,100.0,73.59,0.0,0.0,,0.0,100.0,19.23,0.2134,35.3,1.7898
2022-12-27,141956.0,53375.46,0.48,1.48,0.46,0.06,0.0,41945.06,58367.0,111556.0,21945.99,,,,,,,,,,,,,,,,,,0.02,,,,100.0,73.59,0.0,0.0,,0.0,100.0,19.14,0.2192,36.26,1.7898
2022-12-28,95689.0,33491.15,0.32,0.9,0.31,0.04,0.0,26561.15,47767.0,75889.0,16718.45,,,,,,,,0.0,,10600.0,,,,,,,35667.0,0.02,0.01,,,100.0,69.51,0.0,0.0,,0.0,100.0,20.78,0.1725,26.67,1.3925
2022-12-29,93664.0,31658.43,0.31,0.76,0.3,0.03,0.0,24966.03,30675.0,73864.0,10368.15,,,,,,,,0.01,,17092.0,,,,,,,2025.0,0.01,0.0,,,100.0,44.64,0.0,0.0,,0.0,100.0,22.45,0.1757,26.83,1.3631
2022-12-30,93664.0,34355.96,0.31,0.58,0.3,0.03,0.0,27093.32,30675.0,73864.0,11251.59,,,,,,,,,,,,,,,,,,0.01,,,,100.0,44.64,0.0,0.0,,0.0,100.0,18.03,0.1704,27.74,1.3631
2023-01-02,93664.0,35611.05,0.31,0.54,0.3,0.04,0.0,28083.09,30675.0,73864.0,11662.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,44.64,0.0,0.0,,0.0,100.0,21.64,0.1757,27.1,1.3631
2023-01-03,104064.0,40480.9,0.35,0.58,0.34,0.04,0.0,32778.7,41075.0,84264.0,15978.18,,,10400.0,0.0,,,,,10400.0,,,,0.0,10400.0,,,,0.02,,,,100.0,59.78,0.0,0.0,,0.0,100.0,24.22,0.1888,29.09,1.5144
2023-01-04,104064.0,39565.13,0.35,0.54,0.34,0.04,0.0,32037.17,41075.0,84264.0,15616.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,59.78,0.0,0.0,,0.0,100.0,24.69,0.1887,28.72,1.5144
2023-01-05,106064.0,40686.15,0.36,0.54,0.34,0.04,0.0,32707.27,42075.0,85264.0,16139.97,,,,,,1000.0,,,,,,,,,0.0,1000.0,,0.02,,,,100.0,60.35,0.0,0.0,,0.0,100.0,23.91,0.1821,28.45,1.5214
2023-01-06,138064.0,57434.62,0.46,0.69,0.45,0.05,0.0,48781.82,52275.0,117264.0,21746.4,,,10200.0,0.01,,,,,32000.0,,,,0.01,10200.0,,,,0.02,,,,100.0,65.41,0.0,0.0,,0.0,100.0,18.32,0.152,21.61,1.7276
2023-01-09,200064.0,82866.51,0.67,0.91,0.64,0.08,0.0,74251.15,52275.0,179264.0,21652.31,,,,0.03,,,,,62000.0,,,,0.03,,,,,0.02,,,,100.0,65.41,0.0,0.0,,0.0,100.0,25.74,0.1893,27.47,2.5034
2023-01-10,203764.0,85173.35,0.68,0.88,0.66,0.09,0.0,76478.95,55975.0,182964.0,23397.55,,,3700.0,0.0,,,,,3700.0,,,,0.0,3700.0,,,,0.02,,,,100.0,68.25,0.0,0.0,,0.0,100.0,26.36,0.1895,26.45,2.4844
2023-01-11,200064.0,102732.86,0.67,0.86,0.64,0.09,0.0,92052.06,52275.0,179264.0,26843.21,,,,,,,,0.0,,3700.0,,,,,,,3700.0,0.02,0.0,,,100.0,65.41,0.0,0.0,,0.0,100.0,26.54,0.188,26.69,2.5034
2023-01-12,263560.0,120025.22,0.88,0.76,0.85,0.13,0.0,110552.9,41875.0,242760.0,19069.88,,,,0.03,,,,0.0,63496.0,10400.0,,,0.03,,,,,0.02,,,,100.0,52.4,0.0,0.0,,0.0,100.0,22.09,0.2071,30.6,3.298
2023-01-13,211560.0,104299.08,0.71,0.53,0.68,0.1,0.0,94044.68,31675.0,190760.0,15615.78,,,,,,,,0.01,,10200.0,,,,,,,52000.0,0.01,0.03,,,100.0,44.98,0.0,0.0,,0.0,100.0,15.59,0.2465,43.38,3.0044
2023-01-16,219996.0,118247.85,0.74,0.52,0.71,0.11,0.0,93482.54,55711.0,173921.0,29944.66,,,25236.0,,,,,0.0,,1200.0,,,,25236.0,,,16839.0,0.03,0.01,,,100.0,66.75,0.0,0.0,,0.0,100.0,18.36,0.2495,41.87,2.6358
2023-01-17,181396.0,99405.01,0.61,0.41,0.58,0.1,0.0,72731.11,58311.0,132721.0,31954.43,,,,,,,,0.0,,3400.0,,,,,,6000.0,41200.0,0.03,0.02,,,100.0,72.83,0.0,0.0,,0.0,100.0,23.08,0.3019,47.05,2.2656
2023-01-18,183396.0,110037.6,0.61,0.39,0.59,0.1,0.0,80832.6,58311.0,134721.0,34986.6,,,,0.0,,,,,2000.0,,,,0.0,,,,,0.03,,,,100.0,73.52,0.0,0.0,,0.0,100.0,22.72,0.2934,46.28,2.3122
2023-01-19,181396.0,110651.56,0.61,0.35,0.58,0.11,0.0,81569.81,57311.0,133721.0,34959.71,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.03,0.0,,,100.0,71.46,0.0,0.0,,0.0,100.0,23.05,0.303,47.12,2.2619
2023-01-20,145396.0,89854.73,0.49,0.27,0.47,0.09,0.0,60391.58,57311.0,97721.0,35418.2,,,,,,,,,,,,,,,,,36000.0,0.03,0.02,,,100.0,73.53,0.0,0.0,,0.0,100.0,29.0,0.2399,33.39,1.8653
2023-01-23,150291.0,84162.96,0.5,0.27,0.48,0.09,0.0,57464.96,61206.0,102616.0,34275.36,,,400.0,0.0,,,,,4895.0,,,,0.0,400.0,,3495.0,,0.04,,,,100.0,76.42,0.0,0.0,,0.0,100.0,28.5,0.2468,35.55,1.8765
2023-01-24,153786.0,84736.09,0.52,0.27,0.5,0.09,0.0,56541.42,61206.0,102616.0,33724.51,,,,,,,,,,,,,,,,,,0.03,,,,100.0,76.42,0.0,0.0,,0.0,100.0,27.38,0.2487,36.58,1.9201
