,LQQ FP Equity_DX_SI_QTY,LQQ FP Equity_DX_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LQQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LQQ FP Equity_DX_SI_MV,LQQ FP Equity_DX_DSS,LQQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SUPPLY_SI_QTY,LQQ FP Equity_DX_BROKER_SI_QTY,LQQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LQQ FP Equity_DX_BROKER_SI_MV_NEW_x,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,LQQ FP Equity_DX_BROKER_SI_MV_INC_x,LQQ FP Equity_DX_BROKER_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_NEW,LQQ FP Equity_DX_SUPPLY_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_QTY_INC,LQQ FP Equity_DX_SUPPLY_SI_QTY_DEC,LQQ FP Equity_DX_BROKER_SI_MV_NEW_y,LQQ FP Equity_DX_BROKER_SI_MV_INC_y,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,LQQ FP Equity_DX_BROKER_SI_MV_ADD,LQQ FP Equity_DX_SUPPLY_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_DEC,LQQ FP Equity_DX_SUPPLY_SI_MV,LQQ FP Equity_DX_BROKER_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_MV_RMV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LQQ FP Equity_DX_UTILIZATION_QUANTITY,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LQQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_MV,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LQQ FP Equity_DX_BROKER_SI_CON_RATIO,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LQQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-03-31,5400.0,75084.87,0.68,0.68,0.08,0.0,75084.87,0.0,5400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.54
2008-04-01,5400.0,80360.53,0.68,0.68,0.08,0.0,80360.53,0.0,5400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.54
2008-04-02,5400.0,82545.39,0.71,0.68,0.08,0.0,82545.39,0.0,5400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.54
2008-04-03,8400.0,125585.53,1.2,1.05,0.13,1.0,125585.53,0.0,8400.0,0.0,,,0.05,,,,3000.0,,,0.05,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.84
2008-04-04,8400.0,127160.53,1.21,1.05,0.13,1.0,127160.53,0.0,8400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.84
2008-04-07,8400.0,129398.68,1.21,1.05,0.13,1.0,129398.68,0.0,8400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.84
2008-04-08,8400.0,126663.16,1.18,1.05,0.13,1.0,126663.16,0.0,8400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.84
2008-04-09,16400.0,241953.95,2.31,2.05,0.25,1.0,123927.63,8000.0,8400.0,118026.32,,,,,,,,,,,,,8000.0,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.64
2008-04-10,16400.0,247294.74,2.31,2.05,0.25,1.0,126663.16,8000.0,8400.0,120631.58,,,,,,,,,,,,,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.64
2008-04-11,24400.0,360461.84,3.48,3.05,0.37,1.0,242277.63,8000.0,16400.0,118184.21,,,0.12,,,,8000.0,,,0.12,,,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.44
2008-04-14,32400.0,458182.89,4.61,4.05,0.49,1.0,345051.31,8000.0,24400.0,113131.58,,,,8000.0,,,,,,,,0.12,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,32.79,0.5593,67.21,3.24
2008-04-15,32400.0,452427.63,4.52,4.05,0.46,1.0,340717.1,8000.0,24400.0,111710.53,,,,,,,,,,,,,,,0.11,,,100.0,80.0,0.0,0.0,0.0,100.0,32.79,0.5593,67.21,3.24
2008-04-16,32400.0,472890.79,4.33,4.05,0.46,1.0,356127.63,8000.0,24400.0,116763.16,,,,,,,,,,,,,,,0.11,,,100.0,80.0,0.0,0.0,0.0,100.0,32.79,0.5593,67.21,3.24
2008-04-17,32400.0,472890.79,4.31,4.05,0.47,1.0,356127.63,8000.0,24400.0,116763.16,,,,,,,,,,,,,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,32.79,0.5593,67.21,3.24
2008-04-18,32400.0,507102.63,4.28,4.05,0.48,1.0,381892.1,8000.0,24400.0,125210.53,,,,,,,,,,,,,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,32.79,0.5593,67.21,3.24
2008-04-21,32400.0,496871.05,4.24,4.05,0.5,1.0,374186.84,8000.0,24400.0,122684.21,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,30.95,0.5726,69.05,3.24
2008-04-22,32400.0,495592.1,3.72,4.05,0.5,1.0,373223.68,8000.0,24400.0,122368.42,,,,,,,,,,,,,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,32.79,0.5593,67.21,3.24
2008-04-23,32400.0,507742.1,3.71,4.05,0.5,1.0,382373.68,8000.0,24400.0,125368.42,,,,,,,,,,,,,,,0.12,,,100.0,80.0,0.0,0.0,0.0,100.0,32.97,0.558,67.03,3.24
2008-04-24,32400.0,508381.58,3.67,4.05,0.51,1.0,382855.26,8000.0,24400.0,125526.32,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,33.24,0.5562,66.76,3.24
2008-04-25,32400.0,511578.94,5.23,4.05,0.51,1.0,385263.16,8000.0,24400.0,126315.79,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,33.25,0.5561,66.75,3.24
2008-04-28,24000.0,385578.95,3.88,3.0,0.38,1.0,257052.63,8000.0,16000.0,128526.32,,,,,,,,,,,,,,8400.0,0.13,0.13,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-04-29,24000.0,388894.73,3.85,3.0,0.39,1.0,259263.16,8000.0,16000.0,129631.58,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-04-30,24000.0,395289.47,4.05,3.0,0.39,1.0,263526.31,8000.0,16000.0,131763.16,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-01,24000.0,395289.47,4.36,3.0,0.4,1.0,263526.31,8000.0,16000.0,131763.16,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,49.59,0.5,50.41,2.4
2008-05-02,24000.0,414236.84,4.36,3.0,0.4,1.0,276157.89,8000.0,16000.0,138078.95,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,49.63,0.5,50.37,2.4
2008-05-05,24000.0,411157.89,3.03,3.0,0.42,1.0,274105.26,8000.0,16000.0,137052.63,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-06,24000.0,402631.58,2.64,3.0,0.42,1.0,268421.05,8000.0,16000.0,134210.53,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-07,24000.0,420157.89,2.69,3.0,0.41,1.0,280105.26,8000.0,16000.0,140052.63,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-08,24000.0,405710.52,3.01,3.0,0.43,1.0,270473.68,8000.0,16000.0,135236.84,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-09,24000.0,403105.26,2.79,3.0,0.42,1.0,268736.84,8000.0,16000.0,134368.42,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,49.27,0.5001,50.73,2.4
2008-05-12,24000.0,405947.37,2.8,3.0,0.41,1.0,270631.58,8000.0,16000.0,135315.79,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-13,24000.0,414473.68,2.79,3.0,0.41,1.0,276315.79,8000.0,16000.0,138157.89,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-14,24000.0,426315.79,2.82,3.0,0.42,1.0,284210.52,8000.0,16000.0,142105.26,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-15,24000.0,419210.52,2.83,3.0,0.43,1.0,279473.68,8000.0,16000.0,139736.84,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-16,24000.0,418736.84,2.83,3.0,0.42,,279157.89,8000.0,16000.0,139578.95,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-19,24000.0,433894.73,3.04,3.0,0.42,,289263.16,8000.0,16000.0,144631.58,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,49.97,0.5,50.03,2.4
2008-05-20,24000.0,412105.26,3.06,3.0,0.44,,274736.84,8000.0,16000.0,137368.42,,,,,,,,,,,,,,,0.15,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-21,24000.0,409026.31,3.08,3.0,0.42,,272684.21,8000.0,16000.0,136342.1,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-22,24000.0,396947.37,3.09,3.0,0.41,,264631.58,8000.0,16000.0,132315.79,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-23,24000.0,395052.63,3.1,3.0,0.41,,263368.42,8000.0,16000.0,131684.21,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-26,24000.0,395052.63,3.09,3.0,0.41,,263368.42,8000.0,16000.0,131684.21,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,49.19,0.5001,50.81,2.4
2008-05-27,24000.0,400026.31,3.1,3.0,0.4,,266684.21,8000.0,16000.0,133342.1,,,,,,,,,,,,,,,0.13,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-28,24000.0,411868.42,3.16,3.0,0.41,,274578.95,8000.0,16000.0,137289.47,,,,,,,,,,,,,,,0.14,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.4
2008-05-29,16000.0,282315.79,2.22,2.0,0.28,,282315.79,0.0,16000.0,0.0,,,,,,0.14,,8000.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.6
2008-05-30,8000.0,143605.26,1.13,1.0,0.14,,143605.26,0.0,8000.0,0.0,,,,,,,,,,,,,,8000.0,0.0,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8
2008-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,8000.0,0.0,0.14,,0.0,0.0,10000.0,176151.31,0.18,0.0,,0.0,,0.0
2008-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,178026.31,0.18,0.0,,0.0,,0.0
2008-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,180888.16,0.18,0.0,,0.0,,0.0
2008-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,179605.26,0.18,0.0,,0.0,,0.0
2008-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,175361.84,0.18,0.0,,0.0,,0.0
2008-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,170230.26,0.18,0.0,,0.0,,0.0
2008-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,166381.58,0.17,0.0,,0.0,,0.0
2008-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,169638.16,0.17,0.0,,0.0,,0.0
2008-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,167763.16,0.17,0.0,,0.0,,0.0
2008-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,168947.37,0.17,0.0,,0.0,,0.0
2008-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,170526.31,0.17,0.0,,0.0,,0.0
2008-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,170526.31,0.17,0.0,,0.0,,0.0
2008-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,168256.58,0.17,0.0,,0.0,,0.0
2008-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,168256.58,0.17,0.0,,0.0,,0.0
2008-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,162927.63,0.16,0.0,,0.0,,0.0
2008-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,159276.31,0.16,0.0,,0.0,,0.0
2008-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10000.0,159572.37,0.16,0.0,,0.0,,0.0
2008-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,65605.26,0.07,0.0,,0.0,,0.0
2008-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,61105.26,0.06,0.0,,0.0,,0.0
2008-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,59210.53,0.06,0.0,,0.0,,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,59447.37,0.06,0.0,,0.0,,0.0
2008-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,58815.79,0.06,0.0,,0.0,,0.0
2008-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,59013.16,0.06,0.0,,0.0,,0.0
2008-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,58776.32,0.06,0.0,,0.0,,0.0
2008-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,58776.32,0.06,0.0,,0.0,,0.0
2008-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,57750.0,0.06,0.0,,0.0,,0.0
2008-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,57750.0,0.06,0.0,,0.0,,0.0
2008-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,60592.1,0.06,0.0,,0.0,,0.0
2008-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,58381.58,0.06,0.0,,0.0,,0.0
2008-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,56131.58,0.06,0.0,,0.0,,0.0
2008-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,58776.32,0.06,0.0,,0.0,,0.0
2008-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,54078.95,0.06,0.0,,0.0,,0.0
2008-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,56447.37,0.05,0.0,,0.0,,0.0
2008-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,57552.63,0.06,0.0,,0.0,,0.0
2008-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,58500.0,0.06,0.0,,0.0,,0.0
2008-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,57513.16,0.06,0.0,,0.0,,0.0
2008-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,56131.58,0.06,0.0,,0.0,,0.0
2008-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4000.0,60434.21,0.06,0.0,,0.0,,0.0
2010-05-17,27000.0,509847.04,0.48,1.85,0.53,,509847.04,0.0,27000.0,0.0,,,,27000.0,,,,,,,,0.53,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-18,27000.0,514509.87,0.48,1.85,0.52,,514509.87,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-19,27000.0,489730.26,0.46,1.85,0.53,,489730.26,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-20,27000.0,469746.71,0.45,1.85,0.51,,469746.71,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-21,27000.0,463618.42,0.42,1.85,0.51,,463618.42,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-24,27000.0,471212.17,0.41,1.85,0.46,,471212.17,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-25,27000.0,449097.04,0.41,1.85,0.46,,449097.04,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-26,7372.0,130622.62,0.11,0.51,0.13,,130622.62,0.0,7372.0,0.0,,,,,,,,,,,,,,19628.0,0.0,0.34,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-27,7372.0,131022.75,0.11,0.51,0.13,,131022.75,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-28,7372.0,131895.75,0.11,0.51,0.13,,131895.75,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-05-31,7372.0,134660.25,0.11,0.51,0.14,,134660.25,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-01,7372.0,134332.87,0.11,0.51,0.13,,134332.87,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-02,7372.0,134405.62,0.11,0.51,0.13,,134405.62,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-03,7372.0,138843.37,0.11,0.51,0.13,,138843.37,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-04,7372.0,137279.25,0.11,0.51,0.14,,137279.25,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-07,7372.0,131750.25,0.11,0.64,0.14,,131750.25,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-08,7372.0,127276.12,0.11,0.64,0.13,,127276.12,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-09,7372.0,130513.5,0.11,0.64,0.13,,130513.5,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-10,7372.0,128876.62,0.11,0.64,0.13,,128876.62,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-11,7372.0,131168.25,0.12,0.64,0.13,,131168.25,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-14,7372.0,135642.37,0.12,0.64,0.13,,135642.37,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-15,7372.0,134805.75,0.11,0.64,0.14,,134805.75,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-16,7372.0,139025.25,0.12,0.64,0.13,,139025.25,0.0,7372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-17,13372.0,251846.66,0.22,1.15,0.25,,251846.66,0.0,13372.0,0.0,,,0.12,,,,6000.0,,,0.12,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-18,13372.0,255343.62,0.22,1.15,0.26,,255343.62,0.0,13372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-21,13372.0,256795.18,0.23,1.15,0.26,,256795.18,0.0,13372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-22,6000.0,114424.34,0.11,0.52,0.12,,114424.34,0.0,6000.0,0.0,,,,,,,,,,,,,,7372.0,0.0,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-23,6000.0,109894.74,0.11,0.52,0.11,,109894.74,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-24,6000.0,106756.58,0.12,0.52,0.11,,106756.58,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-25,6000.0,105720.39,0.12,0.52,0.11,,105720.39,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-28,6000.0,106638.16,0.12,0.52,0.11,,106638.16,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-29,6000.0,99976.97,0.12,0.52,0.11,,99976.97,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-06-30,6000.0,98378.29,0.13,0.52,0.11,,98378.29,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-07-01,6000.0,91480.26,0.13,0.52,0.11,,91480.26,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-07-02,6000.0,90888.16,0.14,0.52,0.1,0.0,90888.16,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5
2010-07-05,6000.0,90473.68,0.15,0.52,0.09,0.0,90473.68,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5
2010-07-06,38000.0,592312.5,0.99,3.28,0.59,1.0,592312.5,0.0,38000.0,0.0,,,0.25,16000.0,,,16000.0,,,0.25,,0.24,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.52,0.5144,58.48,9.5
