,CSW FP Equity_DX_SI_QTY,CSW FP Equity_DX_SHORT_INTEREST_VALUE,CSW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CSW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CSW FP Equity_DX_SI_MV,CSW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CSW FP Equity_DX_SUPPLY_SI_QTY,CSW FP Equity_DX_BROKER_SI_QTY,CSW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CSW FP Equity_DX_SUPPLY_SI_QTY_INC_x,CSW FP Equity_DX_BROKER_SI_MV_INC_x,CSW FP Equity_DX_BROKER_SI_QTY_ADD,CSW FP Equity_DX_SUPPLY_SI_MV_DEC,CSW FP Equity_DX_BROKER_SI_QTY_INC,CSW FP Equity_DX_SUPPLY_SI_QTY_DEC,CSW FP Equity_DX_BROKER_SI_MV_INC_y,CSW FP Equity_DX_SUPPLY_SI_QTY_INC_y,CSW FP Equity_DX_BROKER_SI_MV_ADD,CSW FP Equity_DX_SUPPLY_SI_QTY_ADD,CSW FP Equity_DX_BROKER_SI_QTY_DEC,CSW FP Equity_DX_SUPPLY_SI_MV,CSW FP Equity_DX_BROKER_SI_MV_DEC,CSW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CSW FP Equity_DX_UTILIZATION_QUANTITY,CSW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CSW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CSW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CSW FP Equity_DX_ACTIVE_UTILIZATION_MV,CSW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CSW FP Equity_DX_BROKER_SI_CON_RATIO,CSW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CSW FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,69762.13,0.07,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,69185.47,0.07,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68801.03,0.07,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68855.95,0.07,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,69336.5,0.07,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,69899.43,0.07,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,70009.27,0.07,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,69830.78,0.07,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,70489.82,0.07,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,70791.88,0.07,0.0,,0.0,,0.0
2023-08-30,243.0,2493.18,0.02,0.0,0.0,2493.18,243.0,243.0,2493.18,,,243.0,,,,,,0.0,243.0,,0.0,,100.0,3.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0354
2023-08-31,3700.0,38117.4,0.28,0.03,0.04,38117.4,3700.0,3700.0,38117.4,3457.0,0.04,,,3457.0,,0.04,3457.0,,,,0.04,,100.0,14.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.1425
2023-09-01,234.0,2411.14,0.02,0.0,0.0,2411.14,234.0,234.0,2411.14,,,,0.04,,3466.0,,,,,3466.0,0.0,0.04,100.0,1.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0105
2023-09-04,234.0,2409.26,0.02,0.0,0.0,2409.26,234.0,234.0,2409.26,,,,,,,,,,,,0.0,,100.0,1.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0104
2023-09-05,234.0,2383.99,0.02,0.0,0.0,2383.99,234.0,234.0,2383.99,,,,,,,,,,,,0.0,,100.0,1.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0104
2023-09-06,234.0,2372.76,0.02,0.0,0.0,2372.76,234.0,234.0,2372.76,,,,,,,,,,,,0.0,,100.0,1.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0104
2023-09-07,234.0,2384.46,0.02,0.0,0.0,2384.46,234.0,234.0,2384.46,,,,,,,,,,,,0.0,,100.0,1.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0104
2023-09-08,234.0,2383.52,0.02,0.0,0.0,2383.52,234.0,234.0,2383.52,,,,,,,,,,,,0.0,,100.0,1.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0104
2023-09-11,234.0,2380.72,0.02,0.0,0.0,2380.72,234.0,234.0,2380.72,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-12,234.0,2388.2,0.02,0.0,0.0,2388.2,234.0,234.0,2388.2,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-13,234.0,2371.82,0.02,0.0,0.0,2371.82,234.0,234.0,2371.82,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-14,234.0,2410.67,0.02,0.0,0.0,2410.67,234.0,234.0,2410.67,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-15,234.0,2424.24,0.03,0.0,0.0,2424.24,234.0,234.0,2424.24,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-18,234.0,2390.08,0.02,0.0,0.0,2390.08,234.0,234.0,2390.08,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-19,234.0,2389.61,0.02,0.0,0.0,2389.61,234.0,234.0,2389.61,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2023-09-20,234.0,2410.67,0.02,0.0,0.0,0.0,234.0,0.0,2410.67,,,,,,,,,,,234.0,0.0,0.0,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331
2023-09-21,234.0,2385.86,0.02,0.0,0.0,0.0,234.0,0.0,2385.86,,,,,,,,,,,,0.0,,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331
2023-09-22,234.0,2357.78,0.02,0.0,0.0,0.0,234.0,0.0,2357.78,,,,,,,,,,,,0.0,,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,234.0,,,,,,0.0,,0.0,0.0,7065.0,71271.72,0.07,0.0,,0.0,100.0,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7065.0,70607.61,0.07,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7065.0,70197.84,0.07,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7065.0,70247.3,0.07,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7065.0,70720.65,0.07,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68251.83,0.07,0.0,,0.0,,0.0
2023-10-03,62600.0,617173.4,9.5,0.46,0.62,308586.7,31300.0,31300.0,308586.7,,,31300.0,,,,,,0.31,31300.0,,0.31,,100.0,82.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.6402
2023-10-04,62600.0,617173.4,9.4,0.45,0.62,308586.7,31300.0,31300.0,308586.7,,,,,,,,,,,,0.31,,100.0,82.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.6402
2023-10-05,62600.0,620115.6,10.51,0.46,0.62,310057.8,31300.0,31300.0,310057.8,,,,,,,,,,,,0.31,,100.0,82.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.6402
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.31,,31300.0,,,,,31300.0,0.0,0.31,0.0,0.0,38165.0,378940.29,0.39,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38165.0,380352.39,0.39,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7265.0,73434.62,0.07,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7165.0,72825.06,0.07,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7165.0,72595.78,0.07,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7165.0,72380.83,0.07,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19334.0,195814.75,0.2,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19234.0,192917.02,0.19,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18834.0,187624.31,0.19,0.0,,0.0,,0.0
2023-10-19,62600.0,610976.0,4.16,0.45,0.62,305488.0,31300.0,31300.0,305488.0,,,31300.0,,,,,,0.31,31300.0,,0.31,,100.0,62.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.2487
2023-10-20,62600.0,608159.0,4.17,0.45,0.61,304079.5,31300.0,31300.0,304079.5,,,,,,,,,,,,0.31,,100.0,70.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.4117
2023-10-23,62600.0,602212.0,4.14,0.44,0.61,301106.0,31300.0,31300.0,301106.0,,,,,,,,,,,,0.3,,100.0,70.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.4117
2023-10-24,62600.0,607157.4,4.17,0.47,0.6,303578.7,31300.0,31300.0,303578.7,,,,,,,,,,,,0.3,,100.0,70.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.4117
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,,31300.0,,,,,31300.0,0.0,0.3,0.0,0.0,13045.0,126627.82,0.13,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13045.0,126106.02,0.13,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6902.0,65727.75,0.07,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7402.0,70896.36,0.07,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,70298.93,0.07,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71484.69,0.07,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71970.78,0.07,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71521.52,0.07,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71396.31,0.07,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71558.34,0.07,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71801.38,0.07,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71963.41,0.07,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7365.0,71285.84,0.07,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,66672.88,0.07,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,67311.33,0.07,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,67572.2,0.07,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,67283.87,0.07,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,67627.12,0.07,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,67434.9,0.07,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,67812.47,0.07,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68334.21,0.07,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68279.29,0.07,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68320.48,0.07,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6865.0,68114.53,0.07,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,66723.2,0.07,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,67210.27,0.07,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,68191.2,0.07,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,68651.22,0.07,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,69124.77,0.07,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,69260.07,0.07,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,69476.55,0.07,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,69016.53,0.07,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,69625.38,0.07,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,70153.05,0.07,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,70098.93,0.07,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,70518.36,0.07,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6765.0,70301.88,0.07,0.0,,0.0,,0.0
2023-12-15,215.0,2242.02,0.02,0.0,0.0,2242.02,215.0,215.0,2242.02,,,215.0,,,,,,0.0,215.0,,0.0,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2023-12-18,215.0,2233.85,0.02,0.0,0.0,2233.85,215.0,215.0,2233.85,,,,,,,,,,,,0.0,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2023-12-19,215.0,2236.0,0.02,0.0,0.0,2236.0,215.0,215.0,2236.0,,,,,,,,,,,,0.0,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2023-12-20,215.0,2231.27,0.01,0.0,0.0,2231.27,215.0,215.0,2231.27,,,,,,,,,,,,0.0,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2023-12-21,215.0,2233.42,0.01,0.0,0.0,2233.42,215.0,215.0,2233.42,,,,,,,,,,,,0.0,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,215.0,,,,,215.0,0.0,0.0,0.0,0.0,6965.0,72366.35,0.07,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6965.0,72366.35,0.07,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7065.0,73405.35,0.07,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26165.0,273528.91,0.27,0.0,,0.0,,0.0
2023-12-28,22.0,230.96,0.0,0.0,0.0,230.96,22.0,22.0,230.96,,,22.0,,,,,,0.0,22.0,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008
2023-12-29,22.0,232.01,0.0,0.0,0.0,232.01,22.0,22.0,232.01,,,,,,,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008
2024-01-01,22.0,232.01,0.0,0.0,0.0,232.01,22.0,22.0,232.01,,,,,,,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,22.0,,,,,22.0,0.0,0.0,0.0,0.0,48498.0,513690.82,0.51,0.0,,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48498.0,511847.89,0.51,0.0,,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48498.0,513496.82,0.51,0.0,,0.0,,0.0
2024-01-05,21600.0,228355.2,1.02,0.17,0.23,114177.6,10800.0,10800.0,114177.6,,,10800.0,,,,,,0.11,10800.0,,0.11,,22.27,22.27,37698.0,398543.26,0.4,22.3,,1.0,100.0,0.4454
2024-01-08,21600.0,229435.2,1.02,0.17,0.23,114717.6,10800.0,10800.0,114717.6,,,,,,,,,,,,0.11,,22.27,22.27,37698.0,400428.16,0.4,22.19,,1.0,100.0,0.4454
2024-01-09,21600.0,228873.6,1.02,0.17,0.23,114436.8,10800.0,10800.0,114436.8,,,,,,,,,,,,0.11,,22.27,22.27,37698.0,399448.01,0.4,22.32,,1.0,100.0,0.4454
2024-01-10,21600.0,228484.8,1.01,0.17,0.23,114242.4,10800.0,10800.0,114242.4,,,,,,,,,,,,0.11,,22.27,22.27,37698.0,398769.44,0.4,22.21,,1.0,100.0,0.4454
2024-01-11,21600.0,226108.8,1.17,0.17,0.23,113054.4,10800.0,10800.0,113054.4,,,,,,,,,,,,0.11,,22.27,22.27,37698.0,394622.66,0.4,22.26,,1.0,100.0,0.4454
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,10800.0,,,,,10800.0,0.0,0.11,0.0,0.0,48388.0,510686.95,0.51,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,508364.33,0.51,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,508751.43,0.51,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,503815.86,0.51,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,503331.98,0.51,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,501396.46,0.5,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,506138.48,0.5,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,500622.25,0.5,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,503912.63,0.5,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,505557.82,0.51,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,515525.75,0.51,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,520558.1,0.51,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,519880.67,0.51,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48388.0,516299.96,0.51,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48288.0,512045.95,0.51,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48363.0,511487.09,0.51,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48463.0,514773.99,0.51,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48463.0,511866.21,0.51,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48463.0,508667.65,0.51,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48363.0,503458.83,0.51,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48363.0,499299.61,0.5,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48363.0,504329.36,0.5,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48263.0,497301.95,0.5,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48263.0,501549.1,0.5,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48263.0,504830.98,0.5,0.0,,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,48263.0,505603.19,0.5,0.0,,0.0,,0.0
