,EESM FP Equity_DX_SI_QTY,EESM FP Equity_DX_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EESM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EESM FP Equity_DX_SI_MV,EESM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY,EESM FP Equity_DX_BROKER_SI_QTY,EESM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_x,EESM FP Equity_DX_BROKER_SI_MV_INC_x,EESM FP Equity_DX_SUPPLY_SI_MV_NEW,EESM FP Equity_DX_BROKER_SI_QTY_ADD,EESM FP Equity_DX_SUPPLY_SI_MV_DEC,EESM FP Equity_DX_BROKER_SI_QTY_INC,EESM FP Equity_DX_SUPPLY_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EESM FP Equity_DX_BROKER_SI_MV_INC_y,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_y,EESM FP Equity_DX_BROKER_SI_MV_ADD,EESM FP Equity_DX_SUPPLY_SI_QTY_ADD,EESM FP Equity_DX_BROKER_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_MV,EESM FP Equity_DX_BROKER_SI_MV_DEC,EESM FP Equity_DX_SUPPLY_SI_MV_RMV,EESM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EESM FP Equity_DX_UTILIZATION_QUANTITY,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EESM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EESM FP Equity_DX_ACTIVE_UTILIZATION_MV,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EESM FP Equity_DX_BROKER_SI_CON_RATIO,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EESM FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2902788.0,,2.51,0.0,,0.0,,0.0
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2883090.0,,2.51,0.0,,0.0,,0.0
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2889866.0,,2.51,0.0,,0.0,,0.0
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2944830.0,,2.51,0.0,,0.0,,0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2966040.0,,2.51,0.0,,0.0,,0.0
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2972130.0,,2.52,0.0,,0.0,,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3036096.0,,2.51,0.0,,0.0,,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3014312.0,,2.51,0.0,,0.0,,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3073742.0,,2.51,0.0,,0.0,,0.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3116638.0,,2.51,0.0,,0.0,,0.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3203928.0,,2.51,0.0,,0.0,,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3189676.0,,2.51,0.0,,0.0,,0.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3276994.0,,2.51,0.0,,0.0,,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3253586.0,,2.51,0.0,,0.0,,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3190460.0,,2.51,0.0,,0.0,,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3149342.0,,3.2,0.0,,0.0,,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3001012.0,,3.13,0.0,,0.0,,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3032218.0,,3.01,0.0,,0.0,,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3033800.0,,3.04,0.0,,0.0,,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3110884.0,,3.03,0.0,,0.0,,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3133382.0,,3.12,0.0,,0.0,,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3103828.0,,3.14,0.0,,0.0,,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3112368.0,,3.1,0.0,,0.0,,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3093342.0,,3.11,0.0,,0.0,,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3114048.0,,3.09,0.0,,0.0,,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3020500.0,,3.11,0.0,,0.0,,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3026380.0,,3.02,0.0,,0.0,,0.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3023314.0,,3.02,0.0,,0.0,,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,3032358.0,,3.03,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8724600.0,,8.09,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8742027.0,,8.1,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8541783.0,,8.74,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8441920.0,,8.52,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8150471.0,,8.44,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8135745.0,,8.16,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8214999.0,,8.14,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8263025.0,,8.22,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8454315.0,,8.27,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8632137.0,,8.46,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8757382.0,,8.65,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,8717829.0,,8.75,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9077728.0,,8.75,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9132710.0,,9.07,0.0,,0.0,,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9311679.0,,9.14,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9269795.0,,9.32,0.0,,0.0,,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9247188.0,,9.28,0.0,,0.0,,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9448986.0,,9.27,0.0,,0.0,,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9381424.0,,9.38,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9466080.0,,9.37,0.0,,0.0,,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9382645.0,,9.49,0.0,,0.0,,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9437183.0,,9.39,0.0,,0.0,,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9467153.0,,9.44,0.0,,0.0,,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9563797.0,,9.49,0.0,,0.0,,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9487984.0,,9.57,0.0,,0.0,,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9446100.0,,9.49,0.0,,0.0,,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9474590.0,,9.45,0.0,,0.0,,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9434445.0,,9.42,0.0,,0.0,,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9597430.0,,9.45,0.0,,0.0,,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9523356.0,,9.62,0.0,,0.0,,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9620000.0,,9.52,0.0,,0.0,,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9633875.0,,9.6,0.0,,0.0,,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9561614.0,,9.62,0.0,,0.0,,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9512034.0,,9.55,0.0,,0.0,,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9541227.0,,9.52,0.0,,0.0,,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9432521.0,,9.56,0.0,,0.0,,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9351750.0,,9.43,0.0,,0.0,,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9446248.0,,9.43,0.0,,0.0,,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9554214.0,,9.44,0.0,,0.0,,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9666361.0,,9.58,0.0,,0.0,,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9724229.0,,9.67,0.0,,0.0,,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9728558.0,,9.75,0.0,,0.0,,0.0
2020-12-21,400.0,101158.8,0.2,0.19,0.11,101158.8,400.0,400.0,101158.8,,,,,400.0,,,,,,,0.11,400.0,,0.11,,,1.08,1.08,36600.0,9256030.2,,9.63,1.08,,1.0,100.0,0.0108
2020-12-22,400.0,103753.6,0.22,0.19,0.1,103753.6,400.0,400.0,103753.6,,,,,,,,,,,,,,,0.1,,,1.08,1.08,36600.0,9493454.4,,9.25,1.08,,1.0,100.0,0.0108
2020-12-23,400.0,105710.0,0.22,0.19,0.1,105710.0,400.0,400.0,105710.0,,,,,,,,,,,,,,,0.1,,,1.08,1.08,36600.0,9672465.0,,9.49,1.08,,1.0,100.0,0.0108
2020-12-24,400.0,106775.6,0.22,0.19,0.1,106775.6,400.0,400.0,106775.6,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9769967.4,,9.68,1.08,,1.0,100.0,0.0108
2020-12-25,400.0,106775.6,0.22,0.19,0.11,106775.6,400.0,400.0,106775.6,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9769967.4,,9.67,1.08,,1.0,100.0,0.0108
2020-12-28,400.0,106540.4,0.22,0.19,0.11,106540.4,0.0,400.0,0.0,,,,,,0.11,,400.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0108
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,400.0,0.0,0.11,,0.0,0.0,37000.0,10011719.0,,9.86,0.0,,0.0,,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9939088.0,,10.02,0.0,,0.0,,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9891950.0,,9.94,0.0,,0.0,,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9891950.0,,9.94,0.0,,0.0,,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,9904900.0,,9.9,0.0,,0.0,,0.0
2021-01-05,400.0,107832.0,0.22,0.19,0.11,107832.0,400.0,400.0,107832.0,,,,,400.0,,,,,,,0.11,400.0,,0.11,,,1.08,1.08,36600.0,9866628.0,,9.79,1.08,,1.0,100.0,0.0108
2021-01-06,400.0,109251.2,0.22,0.19,0.11,109251.2,400.0,400.0,109251.2,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9996484.8,,9.89,1.08,,1.0,100.0,0.0108
2021-01-07,400.0,109283.2,0.23,0.19,0.11,109283.2,400.0,400.0,109283.2,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9999412.8,,10.0,1.08,,1.0,100.0,0.0108
2021-01-08,400.0,109916.0,0.22,0.19,0.11,109916.0,400.0,400.0,109916.0,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10057314.0,,9.99,1.08,,1.0,100.0,0.0108
2021-01-11,400.0,108548.0,0.24,0.19,0.11,108548.0,400.0,400.0,108548.0,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9932142.0,,10.05,1.08,,1.0,100.0,0.0108
2021-01-12,400.0,109088.0,0.32,0.19,0.11,109088.0,400.0,400.0,109088.0,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9981552.0,,9.96,1.08,,1.0,100.0,0.0108
2021-01-13,400.0,108944.4,0.32,0.19,0.11,108944.4,400.0,400.0,108944.4,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9968412.6,,9.98,1.08,,1.0,100.0,0.0108
2021-01-14,400.0,109612.8,0.78,0.19,0.11,109612.8,400.0,400.0,109612.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10029571.2,,10.02,1.08,,1.0,100.0,0.0108
2021-01-15,400.0,109100.8,0.78,0.19,0.11,109100.8,400.0,400.0,109100.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9982723.2,,10.02,1.08,,1.0,100.0,0.0108
2021-01-18,400.0,109269.6,0.78,0.2,0.11,109269.6,400.0,400.0,109269.6,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9998168.4,,9.98,1.08,,1.0,100.0,0.0108
2021-01-19,400.0,108866.8,0.54,0.2,0.11,108866.8,400.0,400.0,108866.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9961312.2,,10.01,1.08,,1.0,100.0,0.0108
2021-01-20,400.0,109989.6,0.54,0.2,0.11,109989.6,0.0,400.0,0.0,,,,,,0.11,,400.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0108
2021-01-21,400.0,110292.4,0.65,0.2,0.11,110292.4,400.0,400.0,110292.4,,,,,,,,,,,,,400.0,,0.11,,,1.08,1.08,36600.0,10091754.6,,10.08,1.08,,1.0,100.0,0.0108
2021-01-22,400.0,108959.6,0.67,0.2,0.11,108959.6,400.0,400.0,108959.6,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9969803.4,,10.1,1.08,,1.0,100.0,0.0108
2021-01-25,400.0,107618.8,0.67,0.2,0.11,107618.8,400.0,400.0,107618.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9847120.2,,9.97,1.08,,1.0,100.0,0.0108
2021-01-26,400.0,108155.6,0.67,0.2,0.11,108155.6,400.0,400.0,108155.6,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9896237.4,,9.85,1.08,,1.0,100.0,0.0108
2021-01-27,400.0,107048.8,0.68,0.2,0.11,107048.8,400.0,400.0,107048.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9794965.2,,9.89,1.08,,1.0,100.0,0.0108
2021-01-28,400.0,107542.8,0.68,0.2,0.11,107542.8,400.0,400.0,107542.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9840166.2,,9.79,1.08,,1.0,100.0,0.0108
2021-01-29,400.0,106728.8,0.68,0.19,0.11,106728.8,400.0,400.0,106728.8,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9765685.2,,9.84,1.08,,1.0,100.0,0.0108
2021-02-01,400.0,107889.2,0.64,0.19,0.11,107889.2,400.0,400.0,107889.2,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,9871861.8,,9.76,1.08,,1.0,100.0,0.0108
2021-02-02,400.0,109512.0,0.64,0.19,0.11,109512.0,400.0,400.0,109512.0,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10020348.0,,9.89,1.08,,1.0,100.0,0.0108
2021-02-03,400.0,109707.6,0.64,0.19,0.11,109707.6,400.0,400.0,109707.6,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10038245.4,,10.03,1.08,,1.0,100.0,0.0108
2021-02-04,400.0,110350.4,0.64,0.19,0.11,110350.4,400.0,400.0,110350.4,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10097061.6,,10.04,1.08,,1.0,100.0,0.0108
2021-02-05,400.0,111315.6,0.54,0.19,0.11,0.0,400.0,0.0,111315.6,,,,,,,,,,,,,,400.0,0.11,0.11,,1.08,1.08,36600.0,10185377.4,,10.1,1.08,,1.0,100.0,0.0108
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.11,,400.0,,,,,,,0.0,,,0.0,0.0,37000.0,10261950.0,,10.31,0.0,,0.0,,0.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,10289182.0,,10.27,0.0,,0.0,,0.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37000.0,10250591.0,,10.27,0.0,,0.0,,0.0
2021-02-11,2500.0,694835.0,3.44,1.18,0.69,0.0,2500.0,0.0,694835.0,,,,,,,,,,,,,2500.0,,0.69,,,6.76,6.76,34500.0,9588723.0,,9.56,6.76,,1.0,100.0,0.0676
2021-02-12,5000.0,1393675.0,6.18,2.34,1.39,0.0,5000.0,0.0,1393675.0,,2500.0,,,,,,,,,2500.0,,,,1.39,,,13.51,13.51,32000.0,8919520.0,,8.89,13.51,,1.0,100.0,0.1351
2021-02-15,5400.0,1533724.2,6.58,2.53,1.5,113609.2,5400.0,400.0,1533724.2,,400.0,,,400.0,,,,,,400.0,0.11,,,1.5,,,14.59,14.59,31600.0,8975126.8,,8.81,14.59,7.41,0.8628,92.59,0.1459
2021-02-16,5400.0,1533767.4,7.23,2.53,1.53,113612.4,5400.0,400.0,1533767.4,,,,,,,,,,,,,,,1.53,,,14.59,14.59,31600.0,8975379.6,,8.97,14.59,7.41,0.8628,92.59,0.1459
2021-02-17,400.0,111688.8,0.53,0.19,0.11,111688.8,400.0,400.0,111688.8,,,,,,1.43,,5000.0,,,,,,,0.11,,,1.08,1.08,36600.0,10219525.2,,10.39,1.08,7.51,1.0,100.0,0.0108
2021-02-18,400.0,111392.4,0.52,0.19,0.11,111392.4,400.0,400.0,111392.4,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10192404.6,,10.22,1.08,,1.0,100.0,0.0108
2021-02-19,400.0,111808.4,0.65,0.18,0.11,111808.4,400.0,400.0,111808.4,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10230468.6,,10.19,1.08,,1.0,100.0,0.0108
2021-02-22,400.0,110852.4,0.44,0.18,0.11,110852.4,400.0,400.0,110852.4,,,,,,,,,,,,,,,0.11,,,1.08,1.08,36600.0,10142994.6,,10.22,1.08,,1.0,100.0,0.0108
2021-02-23,400.0,110491.6,0.44,0.18,0.11,110491.6,400.0,400.0,110491.6,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10109981.4,,10.15,1.08,,1.0,100.0,0.0085
2021-02-24,400.0,111482.8,0.44,0.18,0.11,111482.8,400.0,400.0,111482.8,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10200676.2,,10.13,1.08,,1.0,100.0,0.0085
2021-02-25,400.0,111088.8,0.44,0.18,0.11,111088.8,400.0,400.0,111088.8,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10164625.2,,10.17,1.08,,1.0,100.0,0.0085
2021-02-26,400.0,109908.8,0.44,0.18,0.11,109908.8,400.0,400.0,109908.8,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10056655.2,,10.17,1.08,,1.0,100.0,0.0085
2021-03-01,400.0,112452.0,0.43,0.18,0.11,112452.0,400.0,400.0,112452.0,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10289358.0,,10.06,1.08,,1.0,100.0,0.0085
2021-03-02,400.0,111811.2,0.58,0.18,0.11,111811.2,400.0,400.0,111811.2,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10230724.8,,10.3,1.08,,1.0,100.0,0.0085
