,MFE FP Equity_DX_SI_QTY,MFE FP Equity_DX_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MFE FP Equity_DX_SI_MV,MFE FP Equity_DX_DSS,MFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY,MFE FP Equity_DX_BROKER_SI_QTY,MFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MFE FP Equity_DX_BROKER_SI_MV_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MFE FP Equity_DX_BROKER_SI_MV_INC_x,MFE FP Equity_DX_SUPPLY_SI_MV_NEW,MFE FP Equity_DX_BROKER_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_NEW,MFE FP Equity_DX_SUPPLY_SI_MV_DEC,MFE FP Equity_DX_BROKER_SI_QTY_INC,MFE FP Equity_DX_SUPPLY_SI_QTY_DEC,MFE FP Equity_DX_BROKER_SI_MV_NEW_y,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MFE FP Equity_DX_BROKER_SI_MV_INC_y,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MFE FP Equity_DX_BROKER_SI_MV_ADD,MFE FP Equity_DX_SUPPLY_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_DEC,MFE FP Equity_DX_SUPPLY_SI_MV,MFE FP Equity_DX_BROKER_SI_MV_DEC,MFE FP Equity_DX_SUPPLY_SI_MV_RMV,MFE FP Equity_DX_BROKER_SI_MV_RMV,MFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MFE FP Equity_DX_UTILIZATION_QUANTITY,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MFE FP Equity_DX_ACTIVE_UTILIZATION_MV,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MFE FP Equity_DX_BROKER_SI_CON_RATIO,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MFE FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-15,4600.0,207460.0,1.44,0.09,0.21,,103730.0,2300.0,2300.0,103730.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-16,4600.0,208104.0,1.41,0.09,0.21,,104052.0,2300.0,2300.0,104052.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-17,4600.0,206908.0,1.32,0.09,0.21,,103454.0,2300.0,2300.0,103454.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-18,4600.0,205114.0,1.27,0.09,0.21,,102557.0,2300.0,2300.0,102557.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-21,4600.0,197708.0,1.25,0.09,0.21,,98854.0,2300.0,2300.0,98854.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-22,4600.0,197961.0,1.25,0.09,0.2,,98980.5,2300.0,2300.0,98980.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-23,4600.0,198927.0,1.27,0.09,0.2,,99463.5,2300.0,2300.0,99463.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-24,4600.0,197731.0,1.27,0.09,0.2,,98865.5,2300.0,2300.0,98865.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-25,4600.0,196673.0,1.24,0.09,0.2,,98336.5,2300.0,2300.0,98336.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-28,4600.0,201756.0,1.09,0.09,0.2,,100878.0,2300.0,2300.0,100878.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-29,4600.0,200974.0,1.04,0.09,0.2,,100487.0,2300.0,2300.0,100487.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2020-09-30,4600.0,200169.0,1.04,0.09,0.2,,100084.5,2300.0,2300.0,100084.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2021-05-25,2000.0,111440.0,1.21,0.04,0.11,,111440.0,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-05-26,2000.0,111360.0,1.23,0.04,0.11,,111360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-05-27,2000.0,111520.0,1.0,0.04,0.11,,111520.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-05-28,2000.0,112380.0,0.89,0.04,0.11,,112380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-05-31,2000.0,111680.0,0.92,0.04,0.11,,111680.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-19,2000.0,108060.0,1.03,0.04,0.11,,108060.0,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-20,2000.0,108740.0,1.12,0.04,0.11,,108740.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-21,2000.0,110640.0,1.12,0.04,0.11,,110640.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-22,2000.0,111500.0,1.13,0.04,0.11,,111500.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-23,2000.0,112820.0,1.13,0.04,0.11,,112820.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-26,2000.0,112720.0,1.13,0.04,0.11,,112720.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-27,2000.0,111800.0,1.26,0.04,0.11,,111800.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-28,2000.0,112740.0,1.22,0.04,0.11,,112740.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-29,2000.0,113260.0,1.24,0.03,0.11,,113260.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-07-30,2000.0,112540.0,1.24,0.03,0.11,,112540.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-08-02,2000.0,113280.0,1.17,0.03,0.11,,113280.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-09-02,600.0,34914.0,0.53,0.01,0.03,,34914.0,600.0,600.0,34914.0,,,,,,600.0,,,,,,,,,0.03,600.0,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-03,3600.0,208044.0,3.26,0.06,0.21,,208044.0,600.0,3600.0,34674.0,,,,0.17,,,,,3000.0,,,,0.17,,,,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0
2021-09-06,3600.0,209556.0,3.27,0.06,0.21,,209556.0,600.0,3600.0,34926.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0
2021-09-07,3600.0,208944.0,2.3,0.06,0.21,,208944.0,600.0,3600.0,34824.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0
2021-09-08,3600.0,206964.0,2.23,0.06,0.21,,206964.0,600.0,3600.0,34494.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0
2021-09-09,3600.0,206856.0,1.89,0.06,0.21,,206856.0,600.0,3600.0,34476.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0
2021-09-10,3600.0,206208.0,1.72,0.06,0.21,,206208.0,600.0,3600.0,34368.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0
2021-10-11,2100.0,117222.0,0.82,0.04,0.12,,117222.0,0.0,2100.0,0.0,,,,,,2100.0,,,,,,,,,0.12,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-10-12,2100.0,116991.0,0.82,0.04,0.12,,116991.0,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-10-13,2100.0,117663.0,0.86,0.04,0.12,,117663.0,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-10-14,2100.0,119280.0,0.87,0.04,0.12,,119280.0,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-10-15,2100.0,120141.0,0.86,0.04,0.12,,120141.0,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-10-18,2100.0,119427.0,0.86,0.04,0.12,,119427.0,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-10-19,2100.0,119889.0,1.06,0.04,0.12,,119889.0,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2021-11-19,4800.0,285408.0,2.54,0.09,0.29,,142704.0,2400.0,2400.0,142704.0,,,,,,2400.0,,,,,,,,,0.14,2400.0,,0.14,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2021-11-22,4800.0,284832.0,2.41,0.09,0.29,,142416.0,2400.0,2400.0,142416.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2021-11-23,4800.0,281136.0,1.65,0.09,0.28,,140568.0,2400.0,2400.0,140568.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2021-11-24,4800.0,280944.0,1.62,0.09,0.28,,140472.0,2400.0,2400.0,140472.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2021-11-25,4800.0,282048.0,1.64,0.09,0.28,,141024.0,2400.0,2400.0,141024.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,95.88,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.9177
2021-11-26,2400.0,135312.0,0.76,0.04,0.14,,0.0,2400.0,0.0,135312.0,,,,,,,,,,,,,,,,,2400.0,0.14,0.14,,,100.0,95.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9588
2021-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.14,,2400.0,,,,,,,,0.0,,,,0.0,0.0,103.0,5833.92,,0.0,0.0,,0.0,,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5774.18,,0.0,0.0,,0.0,,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5911.17,,0.0,0.0,,0.0,,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5816.41,,0.0,0.0,,0.0,,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5780.36,,0.0,0.0,,0.0,,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5856.58,,0.0,0.0,,0.0,,0.0
2021-12-07,2800.0,163016.03,0.71,0.05,0.16,,163016.03,0.0,2800.0,0.0,,,,,,2800.0,,,,,,,,,0.16,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.35,0.5373,63.65,27.1845
2021-12-08,2800.0,161560.0,0.71,0.05,0.16,,161560.0,0.0,2800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.41,0.5425,64.59,27.1845
2021-12-09,2800.0,161000.0,0.71,0.05,0.16,,161000.0,0.0,2800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.63,0.5413,64.37,27.1845
2021-12-10,2800.0,160524.0,0.7,0.05,0.16,,160524.0,0.0,2800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.65,0.5412,64.35,27.1845
2021-12-13,2800.0,159656.0,0.69,0.05,0.16,,159656.0,0.0,2800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.6,0.5415,64.4,27.1845
2021-12-14,2800.0,158396.0,0.54,0.05,0.16,,158396.0,0.0,2800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.37,0.5428,64.63,27.1845
2021-12-15,1000.0,56730.0,0.2,0.02,0.06,,56730.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,35.42,1.0,100.0,9.7087
2021-12-16,1000.0,57220.0,0.18,0.02,0.06,,57220.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-17,1000.0,56740.0,0.17,0.02,0.06,,56740.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-20,1000.0,56070.0,0.17,0.02,0.06,,56070.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-21,1000.0,56970.0,0.18,0.02,0.06,,56970.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-22,1000.0,57550.0,0.19,0.02,0.06,,57550.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-23,1000.0,58170.0,0.19,0.02,0.06,,58170.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-24,1000.0,58210.0,0.19,0.02,0.06,,58210.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.7087
2021-12-27,3000.0,175410.0,0.57,0.05,0.17,,175410.0,0.0,3000.0,0.0,,,,,,2000.0,,,,,,,,,0.12,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.44,0.5548,66.56,29.1262
2021-12-28,3000.0,176520.0,0.57,0.05,0.18,,176520.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.41,0.5551,66.59,29.1262
2021-12-29,3000.0,175800.0,0.57,0.05,0.18,,175800.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.25,0.5561,66.75,29.1262
2021-12-30,3000.0,176370.0,0.54,0.05,0.18,,176370.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.42,0.555,66.58,29.1262
2021-12-31,3000.0,175650.0,0.54,0.05,0.18,,175650.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.34,0.5555,66.66,29.1262
2022-01-03,3000.0,177660.0,0.55,0.05,0.18,,177660.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.46,0.5547,66.54,29.1262
2022-01-04,3000.0,178770.0,0.59,0.05,0.18,,178770.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.43,0.5549,66.57,29.1262
2022-01-05,2000.0,119520.0,0.4,0.04,0.12,,119520.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.06,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-06,2000.0,117780.0,0.39,0.04,0.12,,117780.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-07,2000.0,117500.0,0.41,0.04,0.12,,117500.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-10,2000.0,115760.0,0.39,0.04,0.12,,115760.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-11,2000.0,116920.0,0.39,0.04,0.12,,116920.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-12,2000.0,117640.0,0.39,0.04,0.12,,117640.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-13,2000.0,117680.0,0.38,0.04,0.12,,117680.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,19.4175
2022-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.12,,,0.0,0.0,103.0,6002.84,,0.0,0.0,,0.0,,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,6040.95,,0.0,0.0,,0.0,,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5978.12,,0.0,0.0,,0.0,,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5980.18,,0.0,0.0,,0.0,,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,6019.32,,0.0,0.0,,0.0,,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5911.17,,0.0,0.0,,0.0,,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5670.15,,0.0,0.0,,0.0,,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5701.05,,0.0,0.0,,0.0,,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5811.26,,0.0,0.0,,0.0,,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5835.98,,0.0,0.0,,0.0,,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5777.27,,0.0,0.0,,0.0,,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5833.92,,0.0,0.0,,0.0,,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5903.96,,0.0,0.0,,0.0,,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5915.29,,0.0,0.0,,0.0,,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5817.44,,0.0,0.0,,0.0,,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5752.55,,0.0,0.0,,0.0,,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5785.51,,0.0,0.0,,0.0,,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5799.93,,0.0,0.0,,0.0,,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5900.87,,0.0,0.0,,0.0,,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5885.42,,0.0,0.0,,0.0,,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5831.86,,0.0,0.0,,0.0,,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5710.32,,0.0,0.0,,0.0,,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5814.35,,0.0,0.0,,0.0,,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5810.23,,0.0,0.0,,0.0,,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5777.27,,0.0,0.0,,0.0,,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5723.71,,0.0,0.0,,0.0,,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5608.35,,0.0,0.0,,0.0,,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5606.29,,0.0,0.0,,0.0,,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5590.84,,0.0,0.0,,0.0,,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5381.75,,0.0,0.0,,0.0,,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5568.18,,0.0,0.0,,0.0,,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5507.41,,0.0,0.0,,0.0,,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103.0,5309.65,,0.0,0.0,,0.0,,0.0
