DATE,CLARI FP Equity_DX_SI_QTY,CLARI FP Equity_DX_SHORT_INTEREST_VALUE,CLARI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CLARI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CLARI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CLARI FP Equity_DX_SI_MV,CLARI FP Equity_DX_DSS,CLARI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CLARI FP Equity_DX_SUPPLY_SI_QTY,CLARI FP Equity_DX_BROKER_SI_QTY,CLARI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CLARI FP Equity_DX_BROKER_SI_MV_NEW_x,CLARI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CLARI FP Equity_DX_SUPPLY_SI_QTY_INC_x,CLARI FP Equity_DX_BROKER_SI_MV_INC_x,CLARI FP Equity_DX_SUPPLY_SI_MV_NEW,CLARI FP Equity_DX_BROKER_SI_QTY_ADD,CLARI FP Equity_DX_BROKER_SI_QTY_NEW,CLARI FP Equity_DX_SUPPLY_SI_MV_DEC,CLARI FP Equity_DX_BROKER_SI_QTY_INC,CLARI FP Equity_DX_SUPPLY_SI_QTY_DEC,CLARI FP Equity_DX_BROKER_SI_MV_NEW_y,CLARI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CLARI FP Equity_DX_BROKER_SI_MV_INC_y,CLARI FP Equity_DX_SUPPLY_SI_QTY_INC_y,CLARI FP Equity_DX_BROKER_SI_MV_ADD,CLARI FP Equity_DX_SUPPLY_SI_QTY_ADD,CLARI FP Equity_DX_BROKER_SI_QTY_DEC,CLARI FP Equity_DX_SUPPLY_SI_MV,CLARI FP Equity_DX_BROKER_SI_MV_DEC,CLARI FP Equity_DX_SUPPLY_SI_MV_RMV,CLARI FP Equity_DX_BROKER_SI_MV_RMV,CLARI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CLARI FP Equity_DX_UTILIZATION_QUANTITY,CLARI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CLARI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CLARI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CLARI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CLARI FP Equity_DX_ACTIVE_UTILIZATION_MV,CLARI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CLARI FP Equity_DX_BROKER_SI_CON_RATIO,CLARI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CLARI FP Equity_DX_DEMAND_SUPPLY_RATIO,CLARI FP Equity_PX_LAST
2018-01-18,1586977.0,45990593.46,3.49,16.08,1.96,46.56,1.0,40261856.04,1274187.0,1389298.0,36925939.26,0.0,0.0,3212.0,0.05,0.0,0.0,0.0,0.6,2404.0,16623.0,0.0,0.0,0.05,3212.0,0.0,0.0,12355.0,36.84,0.39,0.0,0.0,17.21,17.21,6127521.0,177575558.58,0.0,177.17,17.21,29.95,0.223,33.21,0.2144,28.98
2018-01-19,1600212.0,43141715.52,3.52,16.33,1.98,46.61,1.0,37688543.28,1278642.0,1397943.0,34472188.32,0.0,0.0,17631.0,0.21,0.0,4933.0,0.0,0.38,7478.0,13176.0,0.0,0.0,0.21,17631.0,0.14,0.0,3766.0,36.75,0.04,0.0,0.0,17.84,17.84,5887787.0,158734737.52,0.0,168.75,17.88,30.04,0.2226,33.2,0.2233,26.96
2018-01-22,1567611.0,42325497.0,3.45,12.7,1.94,42.9,1.0,36890478.0,1278092.0,1366314.0,34508484.0,0.0,0.0,63610.0,0.0,0.0,0.0,0.0,1.94,8664.0,64160.0,0.0,0.0,0.0,63610.0,0.0,0.0,40293.0,34.4,2.43,0.0,0.0,18.06,18.06,5798988.0,156572676.0,0.0,156.23,18.05,28.42,0.2191,33.9,0.2215,27.0
2018-01-23,1648778.0,43725592.56,3.63,12.56,2.04,44.69,1.0,38387196.12,1290856.0,1447481.0,34233501.12,0.0,0.0,18756.0,2.17,0.0,0.0,0.0,0.2,91874.0,5992.0,0.0,0.0,2.17,18756.0,0.0,0.0,10707.0,34.69,0.29,0.0,0.0,18.12,18.12,5833719.0,154710227.88,0.0,156.88,18.11,27.33,0.2271,36.07,0.2314,26.52
2018-01-24,1662294.0,43851315.72,3.66,12.0,2.05,44.49,1.0,38618051.32,1291837.0,1463914.0,34078660.06,0.0,0.0,25154.0,1.44,0.0,0.0,0.0,0.81,57348.0,25706.0,0.0,0.0,1.44,25154.0,0.0,1533.0,40915.0,34.04,1.42,0.0,0.0,18.2,18.2,5807267.0,153195703.46,0.0,153.41,18.16,30.74,0.2302,33.87,0.2342,26.38
2018-01-25,1558570.0,41239762.2,3.43,11.22,1.92,41.81,1.0,37343130.3,1231813.0,1411305.0,32593771.98,0.0,0.0,1699.0,0.98,0.0,0.0,0.0,1.75,33342.0,65634.0,0.0,0.0,0.98,1699.0,0.0,3911.0,85951.0,32.48,2.31,0.0,0.0,17.34,17.34,5870094.0,155322687.24,0.0,154.88,17.34,33.47,0.2515,34.95,0.2195,26.46
2018-01-26,1576199.0,41359461.76,3.47,11.14,1.95,42.16,1.0,37382947.2,1228614.0,1424655.0,32238831.36,0.0,0.0,7057.0,0.51,0.0,0.0,0.0,0.29,25991.0,10256.0,0.0,0.0,0.51,7057.0,0.0,0.0,12641.0,32.56,0.24,0.0,0.0,17.54,17.54,5775651.0,151553082.24,0.0,152.87,17.56,33.36,0.257,35.89,0.225,26.24
2018-01-29,1584245.0,41285424.7,3.48,11.2,1.96,42.24,1.0,37352866.46,1235561.0,1433341.0,32198719.66,0.0,0.0,10232.0,0.4,0.0,0.0,0.0,0.23,15836.0,7443.0,0.0,0.0,0.4,10232.0,0.0,4158.0,7150.0,32.48,0.26,0.0,0.0,17.42,17.42,5855940.0,152605796.4,0.0,153.71,17.45,33.03,0.2544,35.88,0.2234,26.06
2018-01-30,1553234.0,40197695.92,3.42,10.91,1.92,41.05,1.0,36369526.32,1208197.0,1405314.0,31268138.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,27364.0,0.0,0.0,0.0,0.0,0.0,0.0,28027.0,31.39,0.81,0.0,0.0,17.0,17.0,5900096.0,152694484.48,0.0,153.4,16.99,33.72,0.2633,36.6,0.2185,25.88
2018-01-31,1596986.0,41425816.84,3.51,11.36,1.97,42.08,1.0,37858548.04,1215763.0,1459466.0,31536892.22,0.0,0.0,21587.0,2.1,0.0,0.0,0.0,0.66,81840.0,24476.0,0.0,0.0,2.1,21587.0,0.0,10455.0,27688.0,31.46,0.77,0.0,0.0,17.08,17.08,5901395.0,153082186.3,0.0,152.78,17.08,34.65,0.278,37.96,0.2244,25.94
2018-02-01,1578903.0,41461992.78,3.47,11.32,1.95,41.76,1.0,37850717.58,1198421.0,1441383.0,31470535.46,0.0,0.0,1592.0,0.13,0.0,330.0,0.0,0.51,4898.0,19264.0,0.0,0.0,0.13,1592.0,0.01,330.0,23311.0,31.04,0.49,0.0,0.0,16.85,16.85,5915927.0,155352243.02,0.0,153.55,16.82,34.58,0.2799,38.19,0.2219,26.26
2018-02-02,1581288.0,40544224.32,3.48,11.08,1.95,41.44,1.0,37018211.52,1171399.0,1443768.0,30034670.36,0.0,0.0,43165.0,0.18,0.0,100197.0,0.0,1.99,5783.0,78605.0,0.0,0.0,0.18,43165.0,2.57,8418.0,103595.0,30.69,2.65,0.0,0.0,16.42,16.42,5963376.0,152900960.64,0.0,155.9,16.45,32.05,0.2372,34.05,0.2216,25.64
2018-02-05,1661613.0,41507092.74,3.65,11.25,2.05,42.66,1.0,36437351.78,1238161.0,1458661.0,30929261.78,0.0,0.0,77667.0,0.11,0.0,1059.0,0.0,0.42,18713.0,14125.0,0.0,0.0,0.11,77667.0,0.03,3220.0,4879.0,31.77,0.37,0.0,0.0,17.25,17.25,5938887.0,148353397.26,0.0,151.78,17.31,30.43,0.2187,32.79,0.2315,24.98
2018-02-06,1711251.0,41070024.0,3.76,11.51,2.11,42.49,1.0,35610888.0,1277028.0,1483787.0,30648672.0,0.0,0.0,31135.0,0.28,0.0,5557.0,0.0,0.31,19569.0,4702.0,0.0,0.0,0.28,31135.0,0.14,12434.0,0.0,31.81,0.0,0.0,0.0,17.77,17.77,5910617.0,141854808.0,0.0,146.77,17.81,29.8,0.2081,31.53,0.2381,24.0
2018-02-07,1765485.0,44384292.9,3.88,11.68,2.18,43.49,1.0,38766458.22,1284091.0,1542023.0,32282047.74,0.0,0.0,6723.0,1.17,0.0,0.0,0.0,0.34,61616.0,7222.0,0.0,0.0,1.17,6723.0,0.0,7562.0,3380.0,31.13,0.17,0.0,0.0,17.83,17.83,5919111.0,148806450.54,0.0,143.57,17.82,28.59,0.2001,30.9,0.2451,25.14
2018-02-08,1746768.0,40140728.64,3.84,10.88,2.16,42.55,1.0,35088759.48,1264531.0,1526926.0,29058922.38,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.85,23112.0,29560.0,0.0,0.0,0.72,0.0,0.0,10000.0,38209.0,31.51,0.71,0.0,0.0,17.36,17.36,6017962.0,138292766.76,0.0,149.13,17.44,28.92,0.198,30.17,0.2399,22.98
2018-02-09,2016293.0,46415064.86,4.43,10.08,2.49,47.15,1.0,41378864.36,1307879.0,1797518.0,30107374.58,0.0,0.0,42460.0,5.42,0.0,4000.0,0.0,0.73,279405.0,8586.0,0.0,0.0,5.42,42460.0,0.09,9474.0,12813.0,30.07,0.54,0.0,0.0,17.62,17.62,6113670.0,140736683.4,0.0,140.57,17.62,26.92,0.1901,27.05,0.2717,23.02
2018-02-12,2502468.0,58807998.0,5.5,11.72,3.09,58.85,1.0,53666785.5,1506985.0,2283693.0,35414147.5,0.0,0.0,128798.0,11.01,0.0,44451.0,0.0,0.95,460597.0,40931.0,0.0,0.0,11.01,128798.0,1.02,111239.0,18873.0,34.71,0.43,0.0,0.0,20.22,20.22,5946114.0,139733679.0,0.0,137.33,20.18,22.89,0.1806,26.3,0.3358,23.5
2018-02-13,2709432.0,64050972.48,5.96,12.27,3.35,64.36,1.0,59115531.48,1493403.0,2500657.0,35304046.92,0.0,0.0,20998.0,6.16,0.0,0.0,0.0,0.96,243508.0,43506.0,0.0,0.0,6.16,20998.0,0.0,8926.0,26544.0,35.0,0.54,0.0,0.0,19.95,19.95,5992919.0,141672605.16,0.0,140.73,19.92,21.19,0.1908,30.76,0.3619,23.64
2018-02-14,2722482.0,63978327.0,5.99,12.17,3.36,64.73,1.0,58906298.5,1523996.0,2506651.0,35813906.0,0.0,0.0,29596.0,1.42,0.0,0.0,0.0,0.31,61519.0,14287.0,0.0,0.0,1.42,29596.0,0.0,15284.0,55525.0,35.84,1.21,0.0,0.0,20.37,20.37,5957937.0,140011519.5,0.0,140.37,20.34,21.77,0.1882,30.51,0.3639,23.5
2018-02-15,2798533.0,66325232.1,6.15,11.92,3.46,66.57,1.0,61210037.4,1528217.0,2582702.0,36218742.9,0.0,0.0,18539.0,2.22,0.0,0.0,0.0,0.38,91067.0,15954.0,0.0,0.0,2.22,18539.0,0.0,1636.0,15016.0,35.8,0.4,0.0,0.0,20.44,20.44,5950030.0,141015711.0,0.0,139.74,20.39,22.45,0.1911,30.51,0.3742,23.7
2018-02-16,2762073.0,66621200.76,6.07,11.56,3.41,66.6,1.0,61332697.8,1416818.0,2542815.0,34173650.16,0.0,0.0,11263.0,1.99,0.0,10000.0,0.0,2.79,74004.0,126650.0,0.0,0.0,1.99,11263.0,0.24,3988.0,123891.0,33.75,2.94,0.0,0.0,18.97,18.97,6051581.0,145964133.72,0.0,144.11,18.98,22.87,0.211,33.52,0.3698,24.12
2018-02-19,2719989.0,67782125.88,5.98,11.26,3.36,66.7,1.0,62318216.52,1426101.0,2500731.0,35538436.92,0.0,0.0,79994.0,0.67,0.0,0.0,0.0,1.47,7045.0,70711.0,0.0,0.0,0.67,79994.0,0.0,0.0,49129.0,34.64,0.78,0.0,0.0,19.14,19.14,6023393.0,150102953.56,0.0,146.16,19.16,23.85,0.2113,32.94,0.3651,24.92
2018-02-20,2824830.0,74462518.8,6.21,11.31,3.49,72.17,1.0,68684459.52,1427122.0,2605632.0,37618935.92,0.0,0.0,6125.0,3.85,0.0,0.0,0.0,0.11,138032.0,5104.0,0.0,0.0,3.85,6125.0,0.0,0.0,33131.0,35.95,0.38,0.0,0.0,19.04,19.04,6067246.0,159932604.56,0.0,153.03,19.02,23.3,0.1953,31.38,0.3769,26.36
2018-02-21,2850820.0,74976566.0,6.27,10.72,3.52,75.5,1.0,69879257.8,1362784.0,2657006.0,35841219.2,0.0,0.0,7882.0,5.12,0.0,0.0,0.0,0.9,132576.0,75936.0,0.0,0.0,5.12,7882.0,0.0,3716.0,81202.0,35.99,1.5,0.0,0.0,18.25,18.25,6103583.0,160524232.9,0.0,161.03,18.27,20.84,0.1927,32.7,0.3818,26.3
2018-02-22,2871755.0,74895370.4,6.31,10.53,3.55,75.77,1.0,70235656.8,1404423.0,2693085.0,36627351.84,0.0,0.0,47198.0,2.87,0.0,0.0,0.0,1.02,111915.0,35674.0,0.0,0.0,2.87,47198.0,0.0,30115.0,75836.0,36.86,2.12,0.0,0.0,18.83,18.83,6054997.0,157914321.76,0.0,158.94,18.83,20.73,0.2027,34.84,0.385,26.08
2018-02-23,2800241.0,73702343.12,6.16,10.2,3.46,74.19,1.0,69109424.16,1397049.0,2625738.0,36770329.68,0.0,0.0,22540.0,0.65,0.0,0.0,0.0,0.81,26099.0,30177.0,0.0,0.0,0.65,22540.0,0.0,263.0,93446.0,36.53,2.19,0.0,0.0,18.37,18.37,6207049.0,163369529.68,0.0,162.29,18.37,19.85,0.2047,35.72,0.3683,26.32
2018-02-26,2775915.0,74505558.6,6.1,9.94,3.43,74.16,1.0,69365000.76,1367965.0,2584389.0,36716180.6,0.0,0.0,17425.0,0.6,0.0,0.0,0.0,1.17,10755.0,48968.0,0.0,0.0,0.6,17425.0,0.0,2459.0,52104.0,36.07,1.24,0.0,0.0,18.0,18.0,6231099.0,167242697.16,0.0,164.52,17.98,20.47,0.2034,35.56,0.3653,26.84
2018-02-27,2682504.0,73286009.28,5.9,9.53,3.31,73.12,1.0,67909296.68,1348268.0,2485699.0,36834681.76,0.0,0.0,3793.0,0.0,0.0,0.0,0.0,0.45,0.0,23490.0,0.0,0.0,0.0,3793.0,0.0,0.0,98690.0,36.35,1.9,0.0,0.0,17.71,17.71,6263954.0,171131223.28,0.0,168.84,17.71,20.66,0.2111,36.83,0.3524,27.32
2018-02-28,2635305.0,70836998.4,5.79,9.06,3.25,72.01,1.0,65546557.44,1334597.0,2438488.0,35873967.36,0.0,0.0,23893.0,0.23,0.0,0.0,0.0,0.96,14914.0,37564.0,0.0,0.0,0.23,23893.0,0.0,0.0,62125.0,36.45,1.16,0.0,0.0,17.5,17.5,6293417.0,169167048.96,0.0,171.57,17.52,21.05,0.2169,37.64,0.3455,26.88
2018-03-01,2515911.0,66923232.6,5.53,8.43,3.11,67.66,1.0,61824890.4,1333088.0,2324244.0,35460140.8,0.0,0.0,20001.0,0.0,0.0,0.0,0.0,0.73,17023.0,21510.0,0.0,0.0,0.0,20001.0,0.0,0.0,131267.0,35.65,4.05,0.0,0.0,17.46,17.46,6301481.0,167619394.6,0.0,168.7,17.44,22.0,0.2343,40.16,0.3295,26.6
2018-03-02,2379230.0,63382687.2,5.23,7.91,2.94,63.65,1.0,58609118.88,1320668.0,2200042.0,35182595.52,0.0,0.0,14323.0,0.0,0.0,0.0,0.0,0.81,3484.0,26743.0,0.0,0.0,0.0,14323.0,0.0,0.0,127686.0,34.93,3.41,0.0,0.0,17.32,17.32,6303019.0,167912426.16,0.0,167.13,17.29,23.43,0.2549,42.28,0.3121,26.64
2018-03-05,2325247.0,67385658.06,5.11,8.19,2.87,64.69,1.0,62657744.94,1262540.0,2162103.0,36588409.2,0.0,0.0,11757.0,1.25,0.0,0.0,0.0,1.65,17837.0,69885.0,0.0,0.0,1.25,11757.0,0.0,0.0,55776.0,33.96,1.52,0.0,0.0,16.7,16.7,6297353.0,182497289.94,0.0,170.91,16.58,25.08,0.2625,41.99,0.3076,28.98
2018-03-06,2322675.0,63176760.0,5.11,7.05,2.87,65.47,1.0,60118446.4,1269967.0,2210237.0,34543102.4,0.0,0.0,50453.0,0.74,0.0,0.0,0.0,1.29,79948.0,43026.0,0.0,0.0,0.74,50453.0,0.0,0.0,31814.0,36.46,0.6,0.0,0.0,17.11,17.11,6154545.0,167403624.0,0.0,175.61,17.19,23.51,0.282,44.56,0.3128,27.2
2018-03-07,2250421.0,60041232.28,4.95,6.32,2.78,61.0,1.0,58656860.44,1213754.0,2198533.0,32382956.72,0.0,0.0,6000.0,0.89,0.0,0.0,0.0,2.06,46128.0,62213.0,0.0,0.0,0.89,6000.0,0.0,0.0,57832.0,32.93,3.48,0.0,0.0,16.45,16.45,6163345.0,164438044.6,0.0,166.87,16.48,24.93,0.2895,44.9,0.3051,26.68
2018-03-08,2435764.0,66009204.4,5.36,6.79,3.01,65.73,1.0,63859795.0,1308337.0,2356450.0,35455932.7,0.0,0.0,94583.0,2.71,0.0,63464.0,0.0,0.0,119453.0,0.0,0.0,0.0,2.71,94583.0,1.69,0.0,25000.0,35.13,0.71,0.0,0.0,18.24,18.24,5866472.0,158981391.2,0.0,157.42,18.24,23.55,0.2615,42.27,0.3395,27.1
2018-03-09,2418264.0,66308798.88,5.32,6.68,2.99,66.33,1.0,64134009.0,1320631.0,2338950.0,36211702.02,0.0,0.0,46973.0,0.89,0.0,0.0,0.0,0.8,17603.0,34679.0,0.0,0.0,0.89,46973.0,0.0,0.0,35103.0,35.87,0.67,0.0,0.0,18.39,18.39,5860287.0,160689069.54,0.0,159.31,18.38,23.57,0.2694,43.24,0.3368,27.42
2018-03-12,2406974.0,67202714.08,5.29,6.63,2.97,66.77,1.0,62603257.04,1384843.0,2242237.0,38664816.56,0.0,0.0,30270.0,3.42,0.0,0.0,0.0,1.11,123536.0,46958.0,0.0,0.0,3.42,30270.0,0.0,80900.0,220249.0,38.03,5.43,0.0,0.0,19.28,19.28,5797993.0,161879964.56,0.0,159.53,19.25,19.09,0.247,42.8,0.3351,27.92
2018-03-13,2263249.0,62918322.2,4.98,6.25,2.79,63.38,1.0,59017370.6,1306108.0,2122927.0,36309802.4,0.0,0.0,9630.0,0.88,0.0,0.0,0.0,2.3,28070.0,90489.0,0.0,0.0,0.88,9630.0,0.0,2124.0,147380.0,36.29,3.57,0.0,0.0,18.18,18.18,5879884.0,163460775.2,0.0,163.64,18.15,18.6,0.2482,42.72,0.315,27.8
2018-03-14,2257241.0,62344996.42,4.96,6.23,2.79,63.05,1.0,58594228.04,1349363.0,2121442.0,37269406.06,0.0,0.0,50810.0,0.0,0.0,19972.0,0.0,0.21,0.0,7555.0,0.0,0.0,0.0,50810.0,0.57,0.0,21457.0,37.51,0.68,0.0,0.0,18.77,18.77,5838603.0,161262214.86,0.0,162.16,18.78,18.59,0.2459,42.41,0.314,27.62
2018-03-15,2224745.0,62515334.5,4.89,6.12,2.75,62.26,1.0,60972672.6,1280804.0,2169846.0,35990592.4,0.0,0.0,12341.0,1.64,0.0,0.0,0.0,2.22,61391.0,80900.0,0.0,0.0,1.64,12341.0,0.0,0.0,12987.0,35.55,0.18,0.0,0.0,17.8,17.8,5912763.0,166148640.3,0.0,164.18,17.8,18.91,0.2541,42.79,0.3093,28.1
2018-03-16,2268964.0,63167957.76,4.99,6.2,2.8,64.09,1.0,61639569.6,1253147.0,2214065.0,34887612.48,0.0,0.0,10030.0,2.17,0.0,0.0,0.0,0.92,69720.0,37687.0,0.0,0.0,2.17,10030.0,0.0,0.0,25501.0,35.21,0.4,0.0,0.0,17.46,17.46,5926099.0,164982596.16,0.0,166.28,17.48,17.86,0.2403,41.41,0.316,27.84
2018-03-19,2203740.0,62409916.8,4.85,6.08,2.72,62.2,1.0,60855177.12,1267757.0,2148841.0,35902878.24,0.0,0.0,17706.0,0.75,0.0,0.0,0.0,0.55,26560.0,20448.0,0.0,0.0,0.75,17706.0,0.0,17352.0,91784.0,35.29,2.88,0.0,0.0,17.71,17.71,5890334.0,166814258.88,0.0,164.82,17.63,18.7,0.2318,39.45,0.3079,28.32
2018-03-20,2186331.0,60998634.9,4.81,6.06,2.7,62.29,1.0,58071952.8,1315090.0,2081432.0,36691011.0,0.0,0.0,42747.0,0.41,0.0,0.0,0.0,0.0,10084.0,0.0,0.0,0.0,0.41,42747.0,0.0,4586.0,77493.0,37.32,1.84,0.0,0.0,18.31,18.31,5868233.0,163723700.7,0.0,165.97,18.36,17.15,0.2248,39.93,0.3044,27.9
2018-03-21,2159079.0,60195122.52,4.75,6.09,2.67,60.57,1.0,57270538.4,1330063.0,2054180.0,37082156.44,0.0,0.0,14973.0,0.0,0.0,0.0,0.0,0.0,14973.0,0.0,0.0,0.0,0.0,14973.0,0.0,0.0,42225.0,36.98,1.21,0.0,0.0,18.51,18.51,5854954.0,163236117.52,0.0,163.06,18.49,17.27,0.2306,40.94,0.3005,27.88
2018-03-22,2168696.0,59162026.88,4.77,6.29,2.68,60.58,1.0,56409502.16,1305102.0,2067797.0,35603182.56,0.0,0.0,18018.0,0.65,0.0,2888.0,0.0,1.25,23232.0,45867.0,0.0,0.0,0.65,18018.0,0.08,2888.0,12503.0,36.23,0.36,0.0,0.0,18.17,18.17,5876010.0,160297552.8,0.0,162.88,18.19,17.26,0.2316,41.07,0.302,27.28
2018-03-23,2159093.0,59159148.2,4.75,7.06,2.67,59.43,1.0,56054837.8,1359734.0,2045797.0,37256711.6,0.0,0.0,62172.0,0.0,0.0,0.0,0.0,0.22,6137.0,7540.0,0.0,0.0,0.0,62172.0,0.0,0.0,28137.0,37.05,1.12,0.0,0.0,18.93,18.93,5822933.0,159548364.2,0.0,159.56,18.85,16.64,0.2345,41.52,0.3006,27.4
2018-03-26,2148246.0,58690080.72,4.72,7.25,2.65,59.21,1.0,55698923.2,1287578.0,2038760.0,35176630.96,0.0,0.0,0.0,1.59,0.0,0.0,0.0,1.94,56825.0,72156.0,0.0,0.0,1.59,0.0,0.0,0.0,63862.0,35.13,1.77,0.0,0.0,17.92,17.92,5897678.0,161124562.96,0.0,161.77,17.84,19.25,0.2386,41.56,0.299,27.32
2018-03-27,2148958.0,60213803.16,4.73,7.43,2.65,59.51,1.0,57126419.46,1334272.0,2038773.0,37386301.44,0.0,0.0,57024.0,0.41,0.0,699.0,0.0,0.28,8000.0,10330.0,0.0,0.0,0.41,57024.0,0.02,0.0,8686.0,36.62,0.24,0.0,0.0,18.56,18.56,5856406.0,164096496.12,0.0,161.27,18.51,19.17,0.2379,41.35,0.2989,28.02
2018-03-28,2127013.0,57684592.56,4.68,7.35,2.63,59.78,1.0,54696375.36,1320725.0,2016828.0,35818062.0,0.0,0.0,14680.0,0.91,0.0,0.0,0.0,0.66,30431.0,28227.0,0.0,0.0,0.91,14680.0,0.0,0.0,52376.0,36.99,0.69,0.0,0.0,18.34,18.34,5882277.0,159527352.24,0.0,164.09,18.4,18.4,0.2433,42.26,0.2953,27.12
2018-03-29,2092096.0,57532640.0,4.6,7.46,2.58,57.56,1.0,54502552.5,1319059.0,1981911.0,36274122.5,0.0,0.0,8745.0,0.0,0.0,0.0,0.0,0.65,1181.0,10411.0,0.0,0.0,0.0,8745.0,0.0,0.0,36098.0,35.93,2.16,0.0,0.0,19.18,19.18,5557226.0,152823715.0,0.0,151.66,19.15,18.32,0.2473,42.5,0.3042,27.5
2018-03-30,2092096.0,57532640.0,4.6,7.54,2.58,57.76,1.0,54502552.5,1319059.0,1981911.0,36274122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24,0.0,0.0,0.0,19.19,19.19,5555757.0,152783317.5,0.0,152.82,19.17,18.23,0.2486,42.72,0.3043,0.0
2018-04-02,2064082.0,56762255.0,4.54,7.44,2.55,57.15,1.0,53637210.0,1322512.0,1950444.0,36369080.0,0.0,0.0,3453.0,0.46,0.0,0.0,0.0,0.0,19380.0,0.0,0.0,0.0,0.46,3453.0,0.0,0.0,10847.0,36.36,0.15,0.0,1.1,18.34,18.34,5889389.0,161958197.5,0.0,161.89,18.34,18.19,0.2559,43.3,0.2862,0.0
2018-04-03,2065570.0,57546780.2,4.54,7.45,2.55,57.41,1.0,54595653.98,1324836.0,1959643.0,36909930.96,0.0,0.0,30428.0,1.04,0.0,0.0,0.0,0.77,37656.0,28104.0,0.0,0.0,1.04,30428.0,0.0,0.0,28457.0,36.55,0.63,0.0,0.0,18.64,18.64,5783485.0,161127892.1,0.0,159.53,18.64,18.11,0.2453,42.18,0.2906,27.86
2018-04-04,1972869.0,53228005.62,4.34,7.16,2.44,55.1,1.0,50388954.18,1297360.0,1867641.0,35002772.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,27476.0,0.0,0.0,0.0,0.0,0.0,0.0,92002.0,36.08,2.42,0.0,0.0,18.21,18.21,5826638.0,157202693.24,0.0,161.38,18.27,19.1,0.2609,44.2,0.2769,26.98
2018-04-05,1974497.0,53982747.98,4.34,7.36,2.44,53.89,1.0,51156120.06,1329107.0,1871109.0,36337785.38,0.0,0.0,29001.0,0.08,0.0,0.0,0.0,0.15,26221.0,1840.0,0.0,0.0,0.08,29001.0,0.0,4586.0,22753.0,36.03,0.99,0.0,0.0,18.35,18.35,5914115.0,161691904.1,0.0,160.42,18.34,17.85,0.2592,44.22,0.2726,27.34
2018-04-06,1975857.0,54257033.22,4.34,7.77,2.44,54.46,1.0,51417998.74,1311741.0,1872469.0,36020407.86,0.0,0.0,3131.0,0.06,0.0,7995.0,0.0,0.6,1484.0,25825.0,0.0,0.0,0.06,3131.0,0.22,5328.0,8119.0,35.81,0.0,0.0,0.0,18.1,18.1,5937378.0,163040399.88,0.0,162.21,18.08,17.85,0.2561,43.89,0.2726,27.46
2018-04-09,1934864.0,52860484.48,4.25,7.81,2.39,53.41,1.0,50336444.32,1264873.0,1842476.0,34556330.36,0.0,0.0,0.0,0.66,0.0,0.0,0.0,1.23,23581.0,46868.0,0.0,0.0,0.66,0.0,0.0,0.0,53574.0,34.62,1.41,0.0,0.0,17.44,17.44,5989571.0,163635079.72,0.0,164.04,17.43,16.54,0.2544,43.74,0.2667,27.32
2018-04-10,1874738.0,51105357.88,4.12,7.62,2.31,51.59,1.0,50042899.38,1212468.0,1835763.0,33051877.68,0.0,0.0,12101.0,0.62,0.0,0.0,0.0,1.8,23998.0,64546.0,0.0,0.0,0.62,12101.0,0.0,40.0,30711.0,33.05,0.95,0.0,0.0,16.71,16.71,6042173.0,164709635.98,0.0,164.78,16.71,17.51,0.2707,44.82,0.2584,27.26
2018-04-11,1841073.0,49782613.92,4.05,7.61,2.27,50.5,1.0,48728729.92,1167484.0,1802098.0,31568767.36,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.24,7449.0,44984.0,0.0,0.0,0.19,0.0,0.0,0.0,41114.0,31.76,1.18,0.0,0.0,16.11,16.11,6077376.0,164332247.04,0.0,165.36,16.11,15.56,0.2751,45.74,0.2541,27.04
2018-04-12,1870767.0,50997108.42,4.11,7.84,2.31,51.23,1.0,49671345.58,1201441.0,1822133.0,32751281.66,0.0,0.0,36215.0,0.93,0.0,0.0,0.0,0.15,34031.0,3731.0,0.0,0.0,0.93,36215.0,0.0,1473.0,13996.0,32.61,0.52,0.0,0.0,16.56,16.56,6052049.0,164978855.74,0.0,164.09,16.58,15.52,0.2651,44.26,0.2579,27.26
