DATE,RCO FP Equity_DX_SI_QTY,RCO FP Equity_DX_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RCO FP Equity_DX_SI_MV,RCO FP Equity_DX_DSS,RCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY,RCO FP Equity_DX_BROKER_SI_QTY,RCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RCO FP Equity_DX_BROKER_SI_MV_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RCO FP Equity_DX_BROKER_SI_MV_INC_x,RCO FP Equity_DX_SUPPLY_SI_MV_NEW,RCO FP Equity_DX_BROKER_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_NEW,RCO FP Equity_DX_SUPPLY_SI_MV_DEC,RCO FP Equity_DX_BROKER_SI_QTY_INC,RCO FP Equity_DX_SUPPLY_SI_QTY_DEC,RCO FP Equity_DX_BROKER_SI_MV_NEW_y,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RCO FP Equity_DX_BROKER_SI_MV_INC_y,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RCO FP Equity_DX_BROKER_SI_MV_ADD,RCO FP Equity_DX_SUPPLY_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_DEC,RCO FP Equity_DX_SUPPLY_SI_MV,RCO FP Equity_DX_BROKER_SI_MV_DEC,RCO FP Equity_DX_SUPPLY_SI_MV_RMV,RCO FP Equity_DX_BROKER_SI_MV_RMV,RCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RCO FP Equity_DX_UTILIZATION_QUANTITY,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RCO FP Equity_DX_ACTIVE_UTILIZATION_MV,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RCO FP Equity_DX_BROKER_SI_CON_RATIO,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RCO FP Equity_DX_DEMAND_SUPPLY_RATIO,RCO FP Equity_PX_LAST
2007-07-31,2213069.0,87192155.46,11.15,26.5,4.81,119.57,1.0,54975717.61,1173150.0,1395367.0,46220645.26,0.0,0.0,220509.0,5.96,0.0,215000.0,0.0,0.64,108223.0,12380.0,0.0,0.0,5.96,220509.0,12.02,2439.0,0.0,62.66,0.0,0.0,0.0,87.45,64.06,168308.0,6631125.06,0.0,8.93,87.53,14.7,0.1489,28.32,1.2085,53.52
2007-08-01,2264237.0,87357942.55,11.41,28.5,4.92,122.72,1.0,53958447.21,1175916.0,1398553.0,45368749.99,0.45,0.0,2766.0,0.63,0.0,0.0,8500.0,0.0,9686.0,0.0,0.45,0.0,0.63,2766.0,0.0,0.0,15000.0,63.07,0.76,0.0,0.0,87.47,64.14,168464.0,6499614.85,0.0,9.06,87.44,14.28,0.1461,27.78,1.235,52.41
2007-08-02,2302718.0,90012252.8,11.6,28.43,5.01,123.65,2.0,56740228.5,1162772.0,1451544.0,45452255.65,0.0,0.0,38933.0,2.57,0.0,0.0,0.0,3.01,52991.0,52077.0,0.0,0.0,2.57,38933.0,0.0,0.0,0.0,61.55,0.0,0.0,0.0,89.32,65.26,138996.0,5433293.65,0.0,7.32,89.37,13.9,0.1548,29.95,1.2925,53.1
2007-08-03,2377732.0,92944517.69,11.98,28.69,5.17,127.66,2.0,57023354.24,1228966.0,1458787.0,48039750.54,0.0,0.0,67471.0,0.4,0.0,0.0,0.0,0.06,7242.0,1277.0,0.0,0.0,0.4,67471.0,0.0,0.0,0.0,65.23,0.0,0.0,0.0,94.95,75.17,65357.0,2554776.92,0.0,3.48,94.94,13.45,0.1467,29.27,1.4544,53.1
2007-08-06,2559723.0,96101352.81,13.08,30.41,5.56,136.09,2.0,60252420.04,1262852.0,1604863.0,47412077.63,0.0,0.0,18965.0,6.89,0.0,15000.0,0.0,0.44,132944.0,7079.0,0.0,0.0,6.89,18965.0,0.8,22000.0,1868.0,66.27,0.1,0.0,0.0,96.27,77.24,48901.0,1835922.19,0.0,2.47,96.41,16.99,0.142,27.08,1.5656,51.0
2007-08-07,2472686.0,92287585.47,12.64,29.85,5.38,129.0,2.0,57729650.84,1233913.0,1546766.0,46053098.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,28940.0,0.0,0.0,0.0,0.0,0.0,0.0,58097.0,63.38,3.64,0.0,0.0,94.89,73.76,66419.0,2478943.6,0.0,3.37,94.95,17.83,0.139,25.63,1.478,50.7
2007-08-08,2454420.0,95942218.51,12.54,30.24,5.34,128.45,2.0,60888218.05,1152978.0,1557659.0,45069412.41,0.0,0.0,16777.0,0.84,0.0,0.0,0.0,5.13,16576.0,103931.0,0.0,0.0,0.84,16777.0,0.0,6220.0,5683.0,59.79,0.16,0.0,0.0,95.99,68.36,48187.0,1883609.03,0.0,2.62,95.8,18.22,0.1395,25.78,1.4552,53.1
2007-08-09,2583524.0,99847721.34,13.2,31.89,5.62,137.68,2.0,62121710.8,1249558.0,1607377.0,48292765.61,0.0,0.0,15352.0,3.15,0.0,0.0,0.0,0.47,49718.0,11528.0,0.0,0.0,3.15,15352.0,0.0,92755.0,0.0,66.42,0.0,0.0,0.0,95.2,73.61,63063.0,2437251.15,0.0,3.29,95.28,16.91,0.1412,26.7,1.5219,52.5
2007-08-10,2469264.0,92796078.92,12.62,28.58,5.37,130.71,2.0,57490175.52,1248101.0,1529789.0,46904210.69,0.0,0.0,634.0,0.25,0.0,0.0,0.0,0.31,4782.0,2091.0,0.0,0.0,0.25,634.0,0.0,0.0,82370.0,65.43,4.64,0.0,0.0,95.2,73.48,62981.0,2366855.0,0.0,3.23,95.3,18.2,0.1537,28.04,1.4537,51.05
2007-08-13,2391604.0,86004305.57,12.22,27.16,5.2,124.39,2.0,52775542.59,1229114.0,1467580.0,44200083.31,0.0,0.0,0.0,0.06,0.0,0.0,0.0,2.2,1827.0,28611.0,0.0,0.0,0.06,0.0,0.0,9624.0,64035.0,62.53,3.9,0.0,0.0,94.45,72.53,72183.0,2595767.86,0.0,3.51,94.69,19.2,0.1469,25.75,1.4113,48.85
2007-08-14,2191822.0,80498009.23,11.2,24.14,4.76,112.1,1.0,52053828.46,1039501.0,1417336.0,38177261.24,0.0,0.0,640.0,3.09,0.0,26000.0,0.0,10.44,61000.0,191056.0,0.0,0.0,3.09,640.0,1.33,803.0,137244.0,52.02,7.81,0.0,0.0,85.38,61.31,177977.0,6536477.04,0.0,8.92,85.37,24.19,0.1707,26.81,1.2927,49.89
2007-08-15,2237788.0,83191062.9,11.44,24.43,4.86,114.97,1.0,54549956.5,1028073.0,1467360.0,38219208.26,0.0,0.0,5268.0,3.41,0.0,0.0,0.0,0.83,72750.0,17176.0,0.0,0.0,3.41,5268.0,0.0,480.0,22726.0,52.14,0.95,0.0,0.0,85.17,60.41,178970.0,6653313.24,0.0,9.08,85.17,25.94,0.1734,26.0,1.315,50.5
2007-08-16,2257276.0,80459217.31,11.54,24.33,4.91,115.38,1.0,52775006.79,1034324.0,1480598.0,36867844.02,0.0,0.0,6251.0,0.56,0.0,0.0,0.0,0.0,13238.0,0.0,0.0,0.0,0.56,6251.0,0.0,0.0,0.0,51.99,0.0,0.0,0.0,85.17,60.49,180148.0,6421264.87,0.0,8.94,85.33,25.96,0.1744,26.27,1.32,48.42
2007-08-17,2232699.0,79550313.2,11.41,24.01,4.85,112.5,1.0,52217052.78,983436.0,1465550.0,35039493.37,0.0,0.0,386.0,2.0,0.0,0.0,0.0,3.04,41400.0,51273.0,0.0,0.0,2.0,386.0,0.0,0.0,56448.0,48.32,3.25,0.0,0.0,82.46,57.91,209122.0,7450946.41,0.0,10.25,82.5,25.75,0.1845,28.67,1.3147,48.4
2007-08-20,2210764.0,79484856.33,11.3,23.83,4.81,111.69,1.0,52367775.64,973163.0,1456539.0,34988683.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,10273.0,0.0,0.0,0.0,0.0,0.0,0.0,9011.0,48.06,0.37,0.0,0.0,82.33,57.14,208898.0,7510628.69,0.0,10.31,82.34,25.96,0.1878,29.01,1.2981,48.84
2007-08-21,2171826.0,77317477.13,11.1,23.61,4.72,109.92,1.0,51825514.46,935000.0,1455764.0,33286203.0,0.0,0.0,2561.0,0.17,0.0,0.0,0.0,1.99,2595.0,40956.0,0.0,0.0,0.17,2561.0,0.0,232.0,3370.0,46.29,0.12,0.0,0.0,86.17,54.76,150109.0,5343912.99,0.0,7.41,86.2,26.67,0.1919,29.52,1.272,48.36
2007-08-22,2152595.0,77948094.7,11.0,24.1,4.68,108.55,1.0,51619024.06,926666.0,1425498.0,33555707.94,0.0,0.0,6846.0,0.0,0.0,0.0,0.0,0.78,0.0,15180.0,0.0,0.0,0.0,6846.0,0.0,0.0,30265.0,45.66,1.61,0.0,0.0,86.09,54.35,149693.0,5420566.4,0.0,7.42,86.02,26.91,0.1965,30.02,1.2625,49.19
2007-08-23,2126586.0,77068896.49,10.87,24.59,4.62,108.11,1.0,51595149.99,884825.0,1423681.0,32066648.77,0.0,0.0,2889.0,0.0,0.0,0.0,0.0,2.13,0.0,44730.0,0.0,0.0,0.0,2889.0,0.0,0.0,1818.0,44.13,0.0,0.0,0.0,94.1,53.93,55433.0,2008928.93,0.0,2.74,94.16,27.27,0.2001,30.42,1.2961,49.23
2007-08-24,2131794.0,77257637.89,10.89,24.86,4.63,108.02,1.0,51808897.44,787540.0,1429579.0,28540975.41,0.0,0.0,0.0,0.0,0.0,6846.0,0.0,5.01,0.0,100690.0,0.0,0.0,0.0,0.0,0.33,3404.0,948.0,39.24,0.1,0.0,0.0,100.0,48.02,0.0,0.0,0.0,0.0,100.0,27.17,0.1985,30.31,1.2999,49.23
2007-08-27,1827784.0,66859053.23,9.34,21.23,3.97,92.89,1.0,40774283.6,798426.0,1114682.0,29205861.54,0.0,0.0,10886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,314897.0,39.93,15.89,0.0,0.0,97.0,48.66,24711.0,903911.0,0.0,1.2,97.08,17.27,0.1812,33.2,1.114,49.69
2007-08-28,1420709.0,52313668.19,7.26,16.91,3.09,72.4,1.0,34268089.32,568597.0,930636.0,20937007.36,0.0,0.0,1669.0,0.1,0.0,0.0,0.0,12.35,1455.0,245427.0,0.0,0.0,0.1,1669.0,0.0,13929.0,185500.0,28.58,9.61,0.0,0.0,85.12,33.35,99366.0,3658877.33,0.0,4.88,85.43,17.95,0.2056,38.86,0.8332,50.02
2007-08-29,1387552.0,52706639.09,7.09,16.55,3.02,70.84,1.0,34059786.0,569419.0,896656.0,21629576.21,0.0,0.0,823.0,0.07,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.07,823.0,0.0,0.0,35000.0,28.7,1.8,0.0,0.0,85.14,33.36,99366.0,3774451.62,0.0,4.88,85.47,18.55,0.2148,39.9,0.8128,51.6
2007-08-30,1326794.0,51082429.25,6.78,15.74,2.88,68.74,1.0,34001039.09,522188.0,883129.0,20104576.57,0.0,0.0,2769.0,0.0,0.0,0.0,0.0,2.41,0.0,50000.0,0.0,0.0,0.0,2769.0,0.0,0.0,13527.0,27.06,0.53,0.0,0.0,81.57,30.43,117949.0,4541112.97,0.0,5.99,81.87,18.88,0.2277,41.14,0.7732,52.3
2007-08-31,1212637.0,46794432.67,6.2,14.51,2.64,63.12,1.0,33471893.83,423766.0,867395.0,16352700.4,0.0,0.0,1578.0,0.0,0.0,0.0,0.0,5.16,0.0,100000.0,0.0,0.0,0.0,1578.0,0.0,0.0,15735.0,22.11,0.76,0.0,0.0,75.71,24.23,135926.0,5245246.56,0.0,7.05,75.82,21.0,0.2715,45.7,0.6934,52.42
2007-09-03,1213758.0,46909171.56,6.2,14.54,2.64,63.24,1.0,33548561.36,424646.0,868057.0,16411666.96,0.0,0.0,880.0,0.06,0.0,0.0,0.0,0.0,663.0,0.0,0.0,0.0,0.06,880.0,0.0,0.0,0.0,22.19,0.0,0.0,0.0,75.84,24.18,135265.0,5227705.27,0.0,7.03,75.94,21.01,0.2709,45.63,0.6913,52.5
2007-09-04,1220615.0,46518234.32,6.24,14.76,2.65,63.54,1.0,33202848.74,428335.0,871226.0,16324056.23,0.0,0.0,3921.0,0.15,0.0,0.0,0.0,0.01,3169.0,232.0,0.0,0.0,0.15,3921.0,0.0,0.0,0.0,22.31,0.0,0.0,0.0,78.5,24.25,117343.0,4471999.09,0.0,6.15,78.39,21.2,0.2694,45.4,0.6911,51.77
2007-09-05,1204068.0,45143065.29,6.15,14.74,2.62,62.34,1.0,32213344.37,425417.0,859203.0,15949786.4,0.0,0.0,1988.0,0.0,0.0,3021.0,0.0,0.31,0.0,4906.0,0.0,0.0,0.0,1988.0,0.16,0.0,15044.0,21.92,0.9,0.0,0.0,90.88,24.78,42688.0,1600463.74,0.0,2.18,90.95,21.33,0.2714,45.67,0.7014,50.93
2007-09-06,1244785.0,47008681.02,6.36,15.41,2.71,64.33,1.0,34071885.66,430104.0,902220.0,16242661.78,0.0,0.0,3583.0,2.45,0.0,0.0,0.0,0.15,45988.0,2532.0,0.0,0.0,2.45,3583.0,0.0,3636.0,2971.0,22.06,0.18,0.0,0.0,24.99,24.99,1290965.0,48752645.55,0.0,66.0,25.05,20.13,0.2887,48.21,0.7233,51.3
2007-09-07,1215448.0,45140244.63,6.21,15.58,2.64,62.88,1.0,32377097.53,431199.0,871787.0,16014200.81,0.0,0.0,1610.0,0.11,0.0,0.0,0.0,0.03,1868.0,515.0,0.0,0.0,0.11,1610.0,0.0,0.0,32300.0,22.12,1.63,0.0,0.0,25.24,25.24,1277215.0,47434195.08,0.0,65.15,25.35,20.87,0.2764,46.48,0.7114,50.45
2007-09-10,1214708.0,46605832.78,6.21,15.96,2.64,62.69,1.0,33496700.15,427802.0,873039.0,16413877.64,0.0,0.0,2706.0,0.3,0.0,0.0,0.0,0.34,5000.0,6103.0,0.0,0.0,0.3,2706.0,0.0,0.0,3748.0,21.82,0.3,0.0,0.0,25.47,25.47,1252061.0,48038990.11,0.0,63.39,25.61,20.55,0.2753,46.48,0.7231,50.88
2007-09-11,1218040.0,46274420.85,6.22,16.03,2.65,62.93,1.0,33224930.84,424614.0,874550.0,16131462.79,0.0,0.0,1288.0,0.09,0.0,0.0,0.0,0.22,1511.0,4476.0,0.0,0.0,0.09,1288.0,0.0,0.0,0.0,21.68,0.0,0.0,0.0,25.7,25.7,1227306.0,46626444.42,0.0,62.11,25.88,20.67,0.2748,46.38,0.7373,50.38
2007-09-12,1209174.0,45791702.12,6.18,16.11,2.63,62.02,1.0,32985617.46,424686.0,871017.0,16082958.12,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.36,0.0,5564.0,0.0,0.0,0.0,2000.0,0.0,3636.0,3534.0,21.51,0.26,0.0,0.0,25.72,25.72,1226310.0,46440646.44,0.0,61.49,25.92,20.81,0.2797,46.81,0.7324,50.22
2007-09-13,1208226.0,45701134.71,6.17,15.7,2.63,61.93,1.0,32926841.72,434250.0,870505.0,16425501.31,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.03,0.0,437.0,0.0,0.0,0.0,10000.0,0.0,0.0,512.0,22.01,0.03,0.0,0.0,26.31,26.31,1216051.0,45997115.24,0.0,60.98,26.52,20.77,0.2797,46.83,0.7321,50.16
2007-09-14,1220306.0,45964815.1,6.24,16.28,2.65,62.15,1.0,33209990.04,435152.0,881682.0,16390709.56,0.0,0.0,902.0,0.57,0.0,0.0,0.0,0.0,13166.0,0.0,0.0,0.0,0.57,902.0,0.0,0.0,1988.0,21.93,0.1,0.0,0.0,26.31,26.31,1218878.0,45911027.15,0.0,60.79,26.51,20.65,0.275,46.26,0.7378,49.95
2007-09-17,1254045.0,46829016.32,6.41,17.35,2.73,64.17,1.0,35621711.27,396652.0,953922.0,14811926.99,0.0,0.0,0.0,4.03,0.0,0.0,0.0,1.88,74000.0,38500.0,0.0,0.0,4.03,0.0,0.0,0.0,1760.0,20.01,0.04,0.0,0.0,22.76,22.76,1346394.0,50277547.14,0.0,67.07,22.98,19.76,0.3252,52.01,0.7195,49.52
2007-09-18,1252083.0,46736867.0,6.4,17.67,2.72,63.91,1.0,35550251.04,395636.0,952393.0,14768020.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,19.85,0.11,0.0,0.0,21.29,21.29,1462513.0,54591648.93,0.0,72.55,21.48,19.68,0.3269,52.23,0.6738,49.5
2007-09-19,1179120.0,44964755.65,6.03,16.33,2.56,60.46,1.0,33609621.86,397714.0,881352.0,15166490.97,0.0,0.0,5347.0,0.29,0.0,0.0,0.0,0.12,4000.0,3268.0,0.0,0.0,0.29,5347.0,0.0,0.0,75041.0,20.06,3.72,0.0,0.0,21.04,21.04,1492338.0,56909062.29,0.0,74.53,21.21,21.1,0.2985,48.51,0.6239,50.57
2007-09-20,1184674.0,44497609.16,6.05,17.04,2.58,60.91,1.0,33160742.74,408771.0,882849.0,15353871.35,0.0,0.0,11113.0,0.23,0.0,0.0,0.0,0.0,3867.0,56.0,0.0,0.0,0.23,11113.0,0.0,0.0,2369.0,20.73,0.12,0.0,0.0,22.88,22.88,1377728.0,51748921.7,0.0,69.03,23.1,21.47,0.2973,48.2,0.6631,49.81
2007-09-21,1008595.0,37769810.37,5.15,15.78,2.19,51.8,1.0,33101699.3,231664.0,883939.0,8675340.79,0.0,0.0,338.0,0.04,0.0,0.0,0.0,9.1,1089.0,177445.0,0.0,0.0,0.04,338.0,0.0,0.0,0.0,11.56,0.0,0.0,0.0,12.18,12.18,1670730.0,62565405.61,0.0,83.48,12.16,21.54,0.2985,48.32,0.5302,49.66
2007-09-24,1016924.0,38166067.68,5.2,16.47,2.21,52.12,1.0,33467011.99,232213.0,891719.0,8715161.68,0.0,0.0,549.0,0.32,0.0,0.0,0.0,0.0,7781.0,0.0,0.0,0.0,0.32,549.0,0.0,0.0,0.0,11.58,0.0,0.0,0.0,12.27,12.27,1660171.0,62307703.17,0.0,82.79,12.27,21.45,0.296,48.04,0.5374,49.77
2007-09-25,1006068.0,37948297.91,5.14,17.11,2.19,51.6,1.0,33238764.72,217156.0,881211.0,8190997.61,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.75,5600.0,15057.0,0.0,0.0,0.29,0.0,0.0,0.0,16108.0,10.82,0.79,0.0,0.0,11.25,11.25,1712536.0,64595858.63,0.0,85.47,11.24,21.55,0.3028,48.82,0.5214,50.02
2007-09-26,998987.0,38329064.33,5.11,17.25,2.17,51.36,1.0,33525207.52,217504.0,873782.0,8345178.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,7429.0,10.95,0.32,0.0,0.0,11.23,11.23,1719319.0,65966712.84,0.0,86.61,11.22,21.44,0.3024,48.83,0.5158,50.88
2007-09-27,994083.0,39010472.72,5.01,18.66,2.15,51.53,1.0,34097094.02,217504.0,868878.0,8535438.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1818.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,6722.0,11.07,0.26,0.0,0.0,11.13,11.13,1735939.0,68122884.11,0.0,88.71,11.09,21.75,0.2992,48.37,0.5089,52.04
2007-09-28,1011125.0,38733776.2,5.1,18.82,2.19,52.47,1.0,33937472.63,222139.0,885920.0,8509612.87,0.0,0.0,4401.0,0.9,0.0,0.0,0.0,0.0,19396.0,0.0,0.0,0.0,0.9,4401.0,0.0,234.0,2354.0,11.39,0.02,0.0,0.0,11.39,11.39,1728320.0,66207798.33,0.0,88.78,11.37,21.83,0.2913,47.34,0.5184,50.8
2007-10-01,887458.0,34036542.94,4.48,16.38,1.92,45.8,1.0,29234574.45,222139.0,762253.0,8519663.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123667.0,11.4,6.68,0.0,0.0,11.44,11.44,1718794.0,65920647.28,0.0,87.48,11.53,24.56,0.2509,40.78,0.4572,50.86
2007-10-02,880906.0,34602318.85,4.44,16.16,1.9,45.71,1.0,29684219.38,222139.0,755701.0,8725703.43,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,12552.0,11.5,0.57,0.0,0.0,11.45,11.45,1717327.0,67457250.18,0.0,88.08,11.54,24.73,0.2487,40.35,0.4542,52.09
2007-10-03,893450.0,34428050.52,4.51,15.97,1.93,46.46,1.0,29603422.32,222139.0,768245.0,8559866.49,0.0,0.0,0.0,0.34,0.0,5558.0,0.0,0.0,6986.0,0.0,0.0,0.0,0.34,0.0,0.31,0.0,0.0,11.52,0.0,0.0,0.0,11.39,11.39,1728073.0,66589271.41,0.0,89.53,11.4,24.82,0.2449,39.66,0.4581,51.1
2007-10-04,897583.0,34939275.65,4.53,15.9,1.94,46.45,1.0,29309726.15,250115.0,752961.0,9735965.28,0.0,0.0,3469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.0,0.0,24507.0,15285.0,12.88,0.85,0.0,0.0,12.98,12.98,1676341.0,65253174.66,0.0,85.95,13.03,24.37,0.2316,38.26,0.4659,51.62
2007-10-05,903211.0,35410357.7,4.56,15.9,1.95,46.88,1.0,29774016.37,249259.0,759445.0,9772190.94,0.0,0.0,8.0,0.27,0.0,1757.0,0.0,0.04,5000.0,864.0,0.0,0.0,0.27,8.0,0.09,0.0,272.0,12.87,0.0,0.0,0.0,12.76,12.76,1703853.0,66799501.11,0.0,87.78,12.79,24.15,0.2287,37.92,0.4624,51.99
2007-10-08,675372.0,26691838.56,3.41,12.05,1.46,35.36,1.0,21009964.18,263259.0,531606.0,10404438.93,0.0,0.0,2459.0,0.53,0.0,0.0,0.0,0.26,9000.0,5083.0,0.0,0.0,0.53,2459.0,0.0,16624.0,236839.0,13.72,12.18,0.0,0.0,13.53,13.53,1682666.0,66501793.4,0.0,87.53,13.55,14.52,0.2359,43.07,0.3471,52.41
2007-10-09,666624.0,26431560.56,3.36,11.72,1.44,34.92,1.0,20731256.13,263259.0,522858.0,10438187.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749.0,13.71,0.48,0.0,0.0,13.43,13.43,1696734.0,67275296.82,0.0,88.89,13.36,14.36,0.232,42.55,0.3401,52.58
2007-10-10,597947.0,22887880.8,3.02,10.41,1.29,31.16,1.0,16577308.83,282357.0,433083.0,10807903.31,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.09,10428.0,2000.0,0.0,0.0,0.54,0.0,0.0,21098.0,100203.0,14.73,5.26,0.0,0.0,14.3,14.3,1691663.0,64752530.07,0.0,87.95,14.34,15.72,0.1642,30.99,0.3029,50.76
2007-10-11,562614.0,21993624.5,2.84,9.76,1.22,29.2,1.0,16458452.49,241529.0,421020.0,9441816.47,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2.27,829.0,41557.0,0.0,0.0,0.04,0.0,0.0,729.0,12892.0,12.31,0.61,0.0,0.0,12.37,12.37,1711486.0,66905161.3,0.0,87.67,12.31,15.87,0.1774,33.26,0.2881,51.84
2007-10-12,453941.0,17533162.68,2.29,7.78,0.98,23.53,0.0,13655165.03,186918.0,353538.0,7219580.74,0.0,0.0,115.0,0.03,0.0,0.0,0.0,0.25,641.0,5100.0,0.0,0.0,0.03,115.0,0.0,0.0,68123.0,9.64,3.62,2.56,0.0,10.25,10.25,1636527.0,63209743.39,49626.0,84.41,10.25,17.18,0.1449,24.48,0.2489,51.22
2007-10-15,490823.0,18498752.23,2.48,8.36,1.06,25.25,1.0,13066600.2,223646.0,346693.0,8429050.68,0.0,36730.0,0.0,0.01,1.92,0.0,0.0,0.0,269.0,3.0,0.0,36730.0,0.01,0.0,0.0,0.0,7114.0,11.41,0.38,0.0,0.0,11.46,11.46,1728549.0,65147720.62,0.0,87.83,11.5,17.33,0.1446,24.62,0.2514,49.98
2007-10-16,485178.0,18465270.88,2.45,7.7,1.05,24.85,1.0,13317101.08,214784.0,349909.0,8174411.74,0.0,0.0,5423.0,0.0,0.0,3816.0,0.0,0.75,0.0,14285.0,0.0,0.0,0.0,5423.0,0.2,0.0,599.0,10.81,0.04,0.0,0.0,11.05,11.05,1729394.0,65818583.41,0.0,87.06,11.04,18.27,0.1508,25.0,0.2496,50.47
2007-10-17,485176.0,19116434.04,2.45,7.51,1.05,25.08,1.0,13786696.14,214784.0,349907.0,8462710.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.9,0.0,0.0,0.0,11.05,11.05,1729564.0,68146602.73,0.0,88.4,10.98,18.1,0.1504,24.78,0.2495,52.25
2007-10-18,482424.0,18909779.24,2.43,6.88,1.04,25.13,1.0,13606837.81,214803.0,347136.0,8419724.78,0.0,0.0,19.0,0.06,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.06,19.0,0.0,0.0,3590.0,11.15,0.18,0.0,0.0,10.86,10.86,1763526.0,69125680.61,0.0,91.58,10.85,18.14,0.1512,24.72,0.2439,51.98
2007-10-19,468889.0,17954942.52,2.36,6.31,1.01,24.31,1.0,12803028.27,204421.0,334348.0,7827795.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,10382.0,0.0,0.0,0.0,0.0,0.0,0.0,12788.0,10.56,0.73,0.0,0.0,10.31,10.31,1777913.0,68080773.33,0.0,91.38,10.36,18.76,0.1531,25.65,0.2365,50.78
2007-10-22,467517.0,17690876.17,2.36,6.17,1.01,24.04,1.0,12633399.41,203534.0,333863.0,7701740.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10.37,0.04,0.0,0.0,10.43,10.43,1747423.0,66122609.27,0.0,88.55,10.48,18.91,0.1539,25.82,0.2396,50.18
2007-10-23,467263.0,18023050.9,2.36,6.05,1.01,23.99,1.0,12867811.04,203534.0,333609.0,7850618.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,5200.0,255.0,10.22,0.02,0.0,0.0,10.56,10.56,1723541.0,66479621.06,0.0,87.26,10.48,18.91,0.1546,25.92,0.2425,51.15
2007-10-24,465536.0,18044201.49,2.37,6.04,1.01,24.04,1.0,12910935.94,202317.0,333099.0,7841818.28,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.06,378.0,1217.0,0.0,0.0,0.03,0.0,0.0,0.0,887.0,10.31,0.05,0.0,0.0,10.47,10.47,1729216.0,67024509.21,0.0,88.14,10.47,18.88,0.155,25.86,0.241,51.4
2007-10-25,658862.0,25766074.07,3.35,8.78,1.42,34.05,1.0,20586868.79,202317.0,526425.0,7911997.97,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,193326.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,10.4,10.4,1743068.0,68166048.73,0.0,88.96,10.37,27.15,0.2188,34.63,0.3387,51.86
