DATE,ALCJ FP Equity_DX_SI_QTY,ALCJ FP Equity_DX_SHORT_INTEREST_VALUE,ALCJ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCJ FP Equity_DX_SI_MV,ALCJ FP Equity_DX_DSS,ALCJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCJ FP Equity_DX_SUPPLY_SI_QTY,ALCJ FP Equity_DX_BROKER_SI_QTY,ALCJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCJ FP Equity_DX_BROKER_SI_MV_NEW_x,ALCJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCJ FP Equity_DX_BROKER_SI_MV_INC_x,ALCJ FP Equity_DX_SUPPLY_SI_MV_NEW,ALCJ FP Equity_DX_BROKER_SI_QTY_ADD,ALCJ FP Equity_DX_BROKER_SI_QTY_NEW,ALCJ FP Equity_DX_SUPPLY_SI_MV_DEC,ALCJ FP Equity_DX_BROKER_SI_QTY_INC,ALCJ FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCJ FP Equity_DX_BROKER_SI_MV_NEW_y,ALCJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCJ FP Equity_DX_BROKER_SI_MV_INC_y,ALCJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCJ FP Equity_DX_BROKER_SI_MV_ADD,ALCJ FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCJ FP Equity_DX_BROKER_SI_QTY_DEC,ALCJ FP Equity_DX_SUPPLY_SI_MV,ALCJ FP Equity_DX_BROKER_SI_MV_DEC,ALCJ FP Equity_DX_SUPPLY_SI_MV_RMV,ALCJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCJ FP Equity_DX_UTILIZATION_QUANTITY,ALCJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCJ FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCJ FP Equity_DX_BROKER_SI_CON_RATIO,ALCJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCJ FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCJ FP Equity_PX_LAST
2020-08-11,73307.0,277833.53,0.31,0.17,0.31,0.27,0.0,269874.53,5247.0,71207.0,19886.13,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.72,0.6345,78.34,9.1314,3.79
2020-08-12,73307.0,282965.02,0.31,0.17,0.31,0.28,0.0,274859.02,5247.0,71207.0,20253.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.74,0.6347,78.35,9.1314,3.86
2020-08-13,73307.0,290295.72,0.31,0.17,0.31,0.28,0.0,281979.72,5247.0,71207.0,20778.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.7,0.6354,78.4,9.1314,3.96
2020-08-14,73307.0,293228.0,0.31,0.18,0.31,0.29,0.0,284828.0,5247.0,71207.0,20988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.72,0.6355,78.4,9.1314,4.0
2020-08-17,73307.0,291028.79,0.31,0.19,0.31,0.29,0.0,282691.79,5247.0,71207.0,20830.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.7,0.6361,78.45,9.1314,3.97
2020-08-18,73307.0,281865.41,0.31,0.2,0.31,0.29,0.0,273790.91,5247.0,71207.0,20174.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.68,0.6374,78.54,9.1314,3.845
2020-08-19,73307.0,271602.44,0.31,0.21,0.31,0.28,0.0,263821.94,5247.0,71207.0,19440.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.81,0.6344,78.32,9.1314,3.705
2020-08-20,73307.0,282231.95,0.31,0.24,0.31,0.27,0.0,274146.95,5247.0,71207.0,20200.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.74,0.6341,78.31,9.1314,3.85
2020-08-21,73307.0,284431.16,0.31,0.26,0.31,0.28,0.0,276283.16,5247.0,71207.0,20358.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.75,0.6347,78.35,9.1314,3.88
2020-08-24,73307.0,288096.51,0.31,0.27,0.31,0.29,0.0,279843.51,5247.0,71207.0,20620.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.69,0.6357,78.43,9.1314,3.93
2020-08-25,73307.0,281498.88,0.31,0.28,0.31,0.29,0.0,273434.88,5247.0,71207.0,20148.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.71,0.6363,78.46,9.1314,3.84
2020-08-26,73307.0,280399.28,0.31,0.29,0.31,0.28,0.0,272366.78,5247.0,71207.0,20069.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.72,0.6355,78.4,9.1314,3.825
2020-08-27,73307.0,276733.93,0.31,0.33,0.31,0.28,0.0,268806.43,5247.0,71207.0,19807.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.72,0.6357,78.42,9.1314,3.775
2020-08-28,73307.0,278566.6,0.31,0.36,0.31,0.28,0.0,270586.6,5247.0,71207.0,19938.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.66,0.6368,78.5,9.1314,3.8
2020-08-31,73307.0,266104.41,0.31,0.41,0.31,0.28,0.0,258481.41,5247.0,71207.0,19046.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.72,0.6369,78.5,9.1314,3.63
2020-09-01,73307.0,247044.59,0.31,0.44,0.31,0.27,0.0,239967.59,5247.0,71207.0,17682.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.78,0.636,78.43,9.1314,3.37
2020-09-02,73307.0,252176.08,0.31,0.44,0.31,0.25,0.0,244952.08,5247.0,71207.0,18049.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.77,0.6339,78.29,9.1314,3.44
2020-09-03,73307.0,245944.99,0.31,0.45,0.31,0.25,0.0,238899.49,5247.0,71207.0,17603.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.74,0.6358,78.42,9.1314,3.355
2020-09-04,73307.0,247044.59,0.31,0.47,0.31,0.25,0.0,239967.59,5247.0,71207.0,17682.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.69,0.6361,78.45,9.1314,3.37
2020-09-07,73807.0,251312.84,0.31,0.49,0.31,0.25,0.0,244162.34,5247.0,71707.0,17866.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.5,0.6393,78.69,9.1937,3.405
2020-09-08,73807.0,250574.77,0.31,0.5,0.31,0.25,0.0,243445.27,5247.0,71707.0,17813.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.68,0.637,78.52,9.1937,3.395
2020-09-09,73807.0,244301.17,0.31,0.51,0.31,0.25,0.0,237350.17,5247.0,71707.0,17367.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.64,0.6383,78.6,9.1937,3.31
2020-09-10,73807.0,234706.26,0.31,0.59,0.31,0.25,0.0,228028.26,5247.0,71707.0,16685.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.64,0.6384,78.61,9.1937,3.18
2020-09-11,73807.0,214409.34,0.31,0.6,0.31,0.24,0.0,208308.84,5247.0,71707.0,15242.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.67,0.639,78.64,9.1937,2.905
2020-09-14,74007.0,229421.7,0.31,0.57,0.31,0.22,0.0,222911.7,5247.0,71907.0,16265.7,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,65.36,0.0,0.0,0.0,0.0,100.0,11.57,0.633,78.27,9.2186,3.1
2020-09-15,73469.0,227019.21,0.31,0.55,0.31,0.23,0.0,220221.21,5347.0,71269.0,16522.23,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,738.0,0.02,0.0,0.0,100.0,64.99,0.0,0.0,0.0,0.0,100.0,11.73,0.6431,78.88,8.9291,3.09
2020-09-16,73469.0,222243.73,0.31,0.55,0.31,0.23,0.0,215588.73,4609.0,71269.0,13942.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.54,0.0,0.0,0.0,0.0,100.0,11.73,0.6432,78.88,9.8089,3.025
2020-09-17,73469.0,226284.52,0.31,0.54,0.31,0.22,0.0,219508.52,4609.0,71269.0,14195.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.54,0.0,0.0,0.0,0.0,100.0,11.71,0.6432,78.89,9.8089,3.08
2020-09-18,72569.0,217707.0,0.3,0.54,0.3,0.22,0.0,211107.0,4609.0,70369.0,13827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.01,0.0,0.0,100.0,61.54,0.0,0.0,0.0,0.0,100.0,11.84,0.6405,78.69,9.6888,3.0
2020-09-21,72369.0,193948.92,0.3,0.54,0.3,0.22,0.0,188320.92,4509.0,70269.0,12084.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.01,0.0,0.0,100.0,61.85,0.0,0.0,0.0,0.0,100.0,11.95,0.6424,78.81,9.9272,2.68
2020-09-22,72369.0,188883.09,0.3,0.5,0.3,0.2,0.0,183402.09,4509.0,70269.0,11768.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.85,0.0,0.0,0.0,0.0,100.0,11.89,0.6429,78.85,9.9272,2.61
2020-09-23,72369.0,190692.32,0.3,0.51,0.3,0.19,0.0,185158.82,4509.0,70269.0,11881.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.85,0.0,0.0,0.0,0.0,100.0,11.92,0.6422,78.8,9.9272,2.635
2020-09-24,72369.0,169705.31,0.3,0.52,0.3,0.19,0.0,164780.81,4509.0,70269.0,10573.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.85,0.0,0.0,0.0,0.0,100.0,11.91,0.6433,78.87,9.9272,2.345
2020-09-25,70169.0,152968.42,0.29,0.5,0.29,0.16,0.0,148390.42,4509.0,68069.0,9829.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.01,0.02,0.0,100.0,61.85,0.0,0.0,0.0,0.0,100.0,12.33,0.6328,78.11,9.6254,2.18
2020-09-28,70169.0,155775.18,0.29,0.47,0.29,0.15,0.0,151113.18,4509.0,68069.0,10009.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.85,0.0,0.0,0.0,0.0,100.0,12.23,0.6346,78.25,9.6254,2.22
2020-09-29,70159.0,178203.86,0.29,0.46,0.29,0.16,0.0,172895.26,4499.0,68069.0,11427.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.72,0.0,0.0,0.0,0.0,100.0,12.19,0.6338,78.2,9.6253,2.54
2020-09-30,70159.0,172591.14,0.29,0.43,0.29,0.18,0.0,167449.74,4499.0,68069.0,11067.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.72,0.0,0.0,0.0,0.0,100.0,12.28,0.6334,78.16,9.6253,2.46
2020-10-01,70149.0,177476.97,0.29,0.42,0.29,0.17,0.0,172189.27,4499.0,68059.0,11382.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.01,0.0,0.0,100.0,61.72,0.0,0.0,0.0,0.0,100.0,12.23,0.6346,78.25,9.624,2.53
2020-10-02,74284.0,186452.84,0.31,0.44,0.31,0.19,0.0,181206.94,5234.0,72194.0,13137.34,0.0,0.0,735.0,0.01,0.0,0.0,0.0,0.0,4135.0,0.0,0.0,0.0,0.01,735.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,65.23,0.0,0.0,0.0,0.0,100.0,11.64,0.6493,79.31,9.2577,2.51
2020-10-05,81284.0,201990.74,0.34,0.48,0.34,0.2,0.0,196797.09,5234.0,79194.0,13006.49,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,65.23,0.0,0.0,0.0,0.0,100.0,10.49,0.6778,81.32,10.1301,2.485
2020-10-06,82684.0,217045.5,0.35,0.49,0.35,0.21,0.0,209721.75,5934.0,79894.0,15576.75,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,62.97,0.0,0.0,0.0,0.0,100.0,10.39,0.6551,79.76,8.7738,2.625
2020-10-07,82358.0,214954.38,0.35,0.47,0.34,0.22,0.0,207672.48,5934.0,79568.0,15487.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.02,0.0,0.0,100.0,62.97,0.0,0.0,0.0,0.0,100.0,10.45,0.6608,80.11,8.7392,2.61
2020-10-08,87358.0,248533.51,0.37,0.49,0.37,0.23,0.0,240595.96,5608.0,84568.0,15954.76,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,5000.0,326.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,61.64,0.0,0.0,0.0,0.0,100.0,9.82,0.6775,81.28,9.6019,2.845
2020-10-09,85671.0,255727.94,0.36,0.46,0.36,0.24,0.0,247399.79,5608.0,82881.0,16739.88,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5687.0,0.02,0.02,0.0,100.0,61.64,0.0,0.0,0.0,0.0,100.0,13.42,0.7124,83.28,9.4165,2.985
2020-10-12,84187.0,211730.31,0.35,0.43,0.35,0.25,0.0,198425.96,8437.0,78897.0,21219.06,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,2500.0,3984.0,0.02,0.0,0.0,100.0,89.5,0.0,0.0,0.0,0.0,100.0,13.76,0.7087,83.01,8.9304,2.515
2020-10-13,77687.0,184895.06,0.33,0.38,0.33,0.2,0.0,172304.86,8437.0,72397.0,20080.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.02,0.05,0.0,100.0,89.5,0.0,0.0,0.0,0.0,100.0,14.99,0.6868,81.45,8.2409,2.38
2020-10-14,68487.0,161629.32,0.29,0.33,0.29,0.16,0.0,149144.92,8437.0,63197.0,19911.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.02,0.03,0.0,100.0,89.5,0.0,0.0,0.0,0.0,100.0,16.96,0.6512,78.81,7.265,2.36
2020-10-15,68487.0,156150.36,0.29,0.32,0.29,0.16,0.0,144089.16,8437.0,63197.0,19236.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,89.5,0.0,0.0,0.0,0.0,100.0,17.02,0.6519,78.84,7.265,2.28
2020-10-16,67087.0,161008.8,0.28,0.31,0.28,0.15,0.0,149992.8,7737.0,62497.0,18568.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.02,0.0,0.0,100.0,96.39,0.0,0.0,0.0,0.0,100.0,15.14,0.6693,80.29,8.3577,2.4
2020-10-19,67087.0,166711.2,0.28,0.3,0.28,0.16,0.0,155305.05,7737.0,62497.0,19226.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,96.39,0.0,0.0,0.0,0.0,100.0,15.11,0.6708,80.4,8.3577,2.485
2020-10-20,66887.0,162200.98,0.28,0.3,0.28,0.17,0.0,151070.23,7737.0,62297.0,18762.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.02,0.0,0.0,100.0,96.39,0.0,0.0,0.0,0.0,100.0,15.24,0.6774,80.79,8.3328,2.425
2020-10-21,67187.0,159905.06,0.28,0.3,0.28,0.16,0.0,148980.86,8037.0,62597.0,19128.06,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.15,0.6787,80.89,7.788,2.38
2020-10-22,67187.0,157217.58,0.28,0.3,0.28,0.16,0.0,146476.98,8037.0,62597.0,18806.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.24,0.6775,80.8,7.788,2.34
2020-10-23,67187.0,206264.09,0.28,0.3,0.28,0.16,0.0,192172.79,8037.0,62597.0,24673.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,14.95,0.662,79.83,7.788,3.07
2020-10-26,67187.0,214998.4,0.28,0.28,0.28,0.21,0.0,200310.4,8037.0,62597.0,25718.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.08,0.6672,80.15,7.788,3.2
2020-10-27,67187.0,191818.89,0.28,0.24,0.28,0.21,0.0,178714.44,8037.0,62597.0,22945.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.25,0.6828,81.14,7.788,2.855
2020-10-28,67187.0,168639.37,0.28,0.22,0.28,0.19,0.0,157118.47,8037.0,62597.0,20172.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.33,0.6826,81.11,7.788,2.51
2020-10-29,67187.0,176701.81,0.28,0.21,0.28,0.17,0.0,164630.11,8037.0,62597.0,21137.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.21,0.6741,80.59,7.788,2.63
2020-10-30,67187.0,190475.15,0.28,0.2,0.28,0.18,0.0,177462.5,8037.0,62597.0,22784.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.13,0.6732,80.54,7.788,2.835
2020-11-02,67187.0,219029.62,0.28,0.2,0.28,0.19,0.0,204066.22,8037.0,62597.0,26200.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.07,0.6698,80.32,7.788,3.26
2020-11-03,67187.0,219365.56,0.28,0.19,0.28,0.22,0.0,204379.21,8037.0,62597.0,26240.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.08,0.6784,80.88,7.788,3.265
2020-11-04,67187.0,212310.92,0.28,0.18,0.28,0.22,0.0,197806.52,8037.0,62597.0,25396.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.19,0.6789,80.9,7.788,3.16
2020-11-05,67187.0,218357.75,0.28,0.18,0.28,0.21,0.0,203440.25,8037.0,62597.0,26120.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.04,0.6772,80.81,7.788,3.25
2020-11-06,67187.0,207943.77,0.28,0.18,0.28,0.22,0.0,193737.72,8037.0,62597.0,24874.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,15.14,0.6805,81.01,7.788,3.095
2020-11-09,58187.0,180088.77,0.24,0.16,0.24,0.18,0.0,165882.72,8037.0,53597.0,24874.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.02,0.04,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,10.51,0.7324,84.82,6.7448,3.095
2020-11-10,58187.0,178634.09,0.24,0.16,0.24,0.18,0.0,164542.79,8037.0,53597.0,24673.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,10.49,0.7333,84.87,6.7448,3.07
2020-11-11,57187.0,171561.0,0.24,0.16,0.24,0.18,0.0,157791.0,8037.0,52597.0,24111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.02,0.0,0.0,100.0,93.16,0.0,0.0,0.0,0.0,100.0,10.71,0.7297,84.63,6.6288,3.0
