DATE,EDEN FP Equity_DX_SI_QTY,EDEN FP Equity_DX_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EDEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EDEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EDEN FP Equity_DX_SI_MV,EDEN FP Equity_DX_DSS,EDEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY,EDEN FP Equity_DX_BROKER_SI_QTY,EDEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EDEN FP Equity_DX_BROKER_SI_MV_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EDEN FP Equity_DX_BROKER_SI_MV_INC_x,EDEN FP Equity_DX_SUPPLY_SI_MV_NEW,EDEN FP Equity_DX_BROKER_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_NEW,EDEN FP Equity_DX_SUPPLY_SI_MV_DEC,EDEN FP Equity_DX_BROKER_SI_QTY_INC,EDEN FP Equity_DX_SUPPLY_SI_QTY_DEC,EDEN FP Equity_DX_BROKER_SI_MV_NEW_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EDEN FP Equity_DX_BROKER_SI_MV_INC_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EDEN FP Equity_DX_BROKER_SI_MV_ADD,EDEN FP Equity_DX_SUPPLY_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV,EDEN FP Equity_DX_BROKER_SI_MV_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV_RMV,EDEN FP Equity_DX_BROKER_SI_MV_RMV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EDEN FP Equity_DX_UTILIZATION_QUANTITY,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EDEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_MV,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EDEN FP Equity_DX_BROKER_SI_CON_RATIO,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EDEN FP Equity_DX_DEMAND_SUPPLY_RATIO,EDEN FP Equity_PX_LAST
2021-05-17,99558288.0,4505012532.0,40.62,267.87,40.38,4624.12,5.0,1946396532.0,63308024.0,43014288.0,2864688086.0,0.0,0.0,26123.0,42.01,0.0,0.0,0.0,0.58,1070803.0,12575.0,0.0,0.0,42.01,26123.0,0.0,58483.0,0.0,2905.33,0.0,0.0,0.0,67.26,67.26,30814184.0,1394341826.0,0.0,1410.33,67.32,12.19,0.1898,37.37,1.0578,45.25
2021-05-18,89571048.0,4033384291.44,36.55,249.01,36.32,4089.08,5.0,1718613899.28,58174872.0,38165976.0,2619614486.16,0.0,0.0,6999.0,5.68,0.0,0.0,0.0,253.47,151689.0,5490485.0,0.0,0.0,5.68,6999.0,0.0,350334.0,5000000.0,2620.65,242.8,0.0,0.0,61.18,61.18,36907760.0,1661956432.8,0.0,1662.73,61.18,13.52,0.2282,41.72,0.942,45.03
2021-05-19,81068904.0,3631076210.16,33.08,227.25,32.88,3711.71,5.0,1627207442.16,50135216.0,36329704.0,2245556324.64,0.0,0.0,0.0,1.22,0.0,6142.0,0.0,364.78,24714.0,8143114.0,0.0,0.0,1.22,0.0,0.28,103456.0,1867131.0,2264.22,86.01,0.0,0.0,52.79,52.79,44844296.0,2008576017.84,0.0,2019.72,52.85,14.97,0.2521,44.78,0.8535,44.79
2021-05-20,37404852.0,1690699310.4,15.26,104.8,15.17,1708.25,4.0,989322955.2,26097392.0,21887676.0,1179602118.4,0.0,0.0,2000.0,0.49,0.0,0.0,0.0,1092.19,20796.0,24045340.0,0.0,0.0,0.49,2000.0,0.0,5517.0,14462822.0,1168.05,673.89,0.0,0.0,26.79,26.79,71321936.0,3223751507.2,0.0,3196.69,26.76,18.52,0.1743,32.28,0.384,45.2
2021-05-21,28785224.0,1311454805.44,11.74,80.32,11.67,1319.23,3.0,927145635.52,19065230.0,20349992.0,868611878.8,0.0,0.0,120046.0,0.0,0.0,0.0,0.0,318.23,0.0,7173192.0,0.0,0.0,0.0,120046.0,0.0,20983.0,1537684.0,839.36,70.43,0.0,0.0,20.06,20.06,75969256.0,3461159303.36,0.0,3404.59,19.78,24.25,0.264,42.34,0.3029,45.56
2021-05-24,14096231.0,643633907.46,5.75,39.62,5.72,646.56,2.0,540582757.62,12963849.0,11839307.0,591929345.34,0.0,0.0,583187.0,1.32,0.0,0.0,0.0,337.15,29000.0,7623911.0,0.0,0.0,1.32,583187.0,0.0,939343.0,8539685.0,582.76,407.27,0.0,0.0,13.51,13.51,83024064.0,3790878762.24,0.0,3765.03,13.4,25.94,0.3303,49.73,0.1469,45.66
2021-05-25,12390726.0,570097303.26,5.06,36.02,5.02,571.06,2.0,393640763.48,10666147.0,8555548.0,490749423.47,0.0,0.0,161499.0,18.53,0.0,43051.0,0.0,132.47,397357.0,2987663.0,0.0,0.0,18.53,161499.0,2.06,528462.0,3724167.0,485.66,172.37,0.0,0.0,11.1,11.1,85466464.0,3932312008.64,0.0,3899.49,11.08,13.1,0.4732,67.14,0.1289,46.01
2021-05-26,11293009.0,518800833.46,4.61,33.16,4.58,522.84,1.0,365618773.1,9720131.0,7958615.0,446542818.14,0.0,0.0,58346.0,2.14,0.0,0.0,0.0,50.48,46270.0,1109768.0,0.0,0.0,2.14,58346.0,0.0,105406.0,643203.0,448.79,30.67,0.0,0.0,10.12,10.12,86343016.0,3966598155.04,0.0,3981.75,10.13,14.56,0.5706,74.01,0.1176,45.94
2021-05-27,9487529.0,429690188.41,3.87,28.23,3.85,433.8,1.0,350362217.17,9376001.0,7735973.0,424639085.29,0.0,0.0,1736.0,0.0,0.0,25600.0,0.0,21.18,0.0,458217.0,0.0,0.0,0.0,1736.0,1.18,112351.0,248242.0,431.19,11.73,0.0,0.0,9.76,9.76,86692416.0,3926299520.64,0.0,3978.8,9.78,2.48,0.7802,88.24,0.0988,45.29
2021-05-28,9516924.0,430260134.04,3.88,27.93,3.86,432.62,1.0,351151811.67,9377355.0,7767127.0,423950219.55,0.0,0.0,1810.0,0.0,0.0,55400.0,0.0,2.26,0.0,26056.0,0.0,0.0,0.0,1810.0,2.64,25600.0,24246.0,425.06,1.18,0.0,0.0,9.84,9.84,85903048.0,3883676800.08,0.0,3891.89,9.85,2.45,0.7748,87.93,0.0999,45.21
2021-05-31,8093395.0,359913275.65,3.3,23.51,3.28,362.95,1.0,316042153.14,7364828.0,7106862.0,327513901.16,0.0,0.0,12558.0,6.61,0.0,0.0,0.0,98.39,145988.0,2168938.0,0.0,0.0,6.61,12558.0,0.0,143853.0,806253.0,331.77,41.21,0.0,0.0,7.71,7.71,88149824.0,3920022673.28,0.0,3970.53,7.71,2.92,0.6991,83.43,0.0847,44.47
2021-06-01,8105270.0,359630829.9,3.31,23.66,3.29,362.77,1.0,317275582.86,7484806.0,7150678.0,332100842.22,0.0,0.0,178836.0,8.97,0.0,0.0,0.0,5.38,204499.0,117952.0,0.0,0.0,8.97,178836.0,0.0,59094.0,160683.0,333.18,7.51,0.0,0.0,8.01,8.01,85987840.0,3815280460.8,0.0,3826.68,8.01,4.64,0.6988,83.34,0.0867,44.37
2021-06-02,7970211.0,357942176.01,3.25,23.36,3.23,358.94,1.0,318155868.09,7338947.0,7084299.0,329592109.77,0.0,0.0,142316.0,1.12,0.0,6142.0,0.0,14.31,25000.0,321539.0,0.0,0.0,1.12,142316.0,0.28,33364.0,97521.0,326.6,4.31,0.0,0.0,7.87,7.87,85970192.0,3860921322.72,0.0,3823.84,7.87,4.68,0.7246,84.91,0.0854,44.91
2021-06-03,8080756.0,359674449.56,3.3,23.04,3.28,363.56,1.0,316462717.24,7396739.0,7109924.0,329228852.89,0.0,0.0,53096.0,2.62,0.0,0.0,0.0,1.12,54720.0,27128.0,0.0,0.0,2.62,53096.0,0.0,31824.0,29095.0,333.93,1.24,0.0,0.0,7.92,7.92,86030184.0,3829203489.84,0.0,3875.12,7.93,4.71,0.711,84.1,0.0865,44.51
2021-06-04,8161517.0,367268265.0,3.33,24.01,3.31,368.35,1.0,321997815.0,7491453.0,7155507.0,337115385.0,0.0,0.0,112805.0,2.75,0.0,0.0,0.0,3.55,61720.0,75595.0,0.0,0.0,2.75,112805.0,0.0,57504.0,16137.0,333.01,0.69,0.0,0.0,8.03,8.03,85785072.0,3860328240.0,0.0,3818.1,8.02,4.56,0.6869,82.63,0.0875,45.0
2021-06-07,8143925.0,379506905.0,3.32,23.99,3.3,377.91,1.0,333980429.2,7460685.0,7166962.0,347667921.0,0.0,0.0,12775.0,0.74,0.0,0.0,0.0,1.87,15000.0,46674.0,0.0,0.0,0.74,12775.0,0.0,3131.0,3545.0,335.86,0.13,0.0,0.0,7.99,7.99,85940896.0,4004845753.6,0.0,3877.8,7.97,4.5,0.6951,83.14,0.0872,46.6
2021-06-08,8115878.0,386721586.7,3.31,23.2,3.29,385.91,1.0,341619575.15,7430249.0,7169351.0,354051364.85,0.0,0.0,1624.0,0.22,0.0,0.0,0.0,1.34,3811.0,32189.0,0.0,0.0,0.22,1624.0,0.0,129.0,1422.0,345.59,0.0,0.0,0.0,7.92,7.92,86327360.0,4113498704.0,0.0,4013.49,7.93,4.55,0.6933,83.03,0.0866,47.65
2021-06-09,8961075.0,423141961.5,3.66,24.83,3.63,426.62,1.0,344069332.74,8764216.0,7286517.0,413846279.52,0.0,0.0,383543.0,3.89,0.0,1009.0,0.0,0.0,116157.0,3269.0,0.0,0.0,3.89,383543.0,0.05,953693.0,0.0,417.43,0.0,0.0,0.0,9.32,9.32,85321512.0,4028881796.64,0.0,4061.01,9.32,14.2,0.5222,70.64,0.0952,47.22
2021-06-10,8467634.0,405260963.24,3.45,22.89,3.43,403.97,1.0,323905711.5,8251551.0,6767775.0,394919230.86,0.0,0.0,19861.0,1.26,0.0,25273.0,0.0,26.88,26728.0,565743.0,0.0,0.0,1.26,19861.0,1.19,33217.0,570743.0,390.2,27.22,0.0,0.0,8.76,8.76,85976160.0,4114819017.6,0.0,4067.18,8.75,14.94,0.5856,74.98,0.0899,47.86
2021-06-11,8530507.0,425416384.09,3.48,22.49,3.46,420.86,1.0,335573434.68,8266891.0,6728964.0,412269854.17,0.0,0.0,95386.0,14.82,0.0,7475.0,0.0,3.8,55803.0,81597.0,0.0,0.0,14.82,95386.0,0.3,1551.0,102089.0,398.02,4.75,0.0,0.0,8.76,8.76,86127288.0,4295167852.56,0.0,4153.48,8.74,14.52,0.5946,75.66,0.0904,49.87
2021-06-14,8287201.0,415851746.18,3.38,21.03,3.36,416.67,1.0,331545080.88,8117830.0,6607116.0,407352709.4,0.0,0.0,9.0,0.0,0.0,33580.0,0.0,9.04,0.0,186397.0,0.0,0.0,0.0,9.0,1.68,37327.0,155428.0,402.67,5.78,0.0,0.0,8.62,8.62,86098760.0,4320435776.8,0.0,4262.76,8.63,15.15,0.6121,76.7,0.088,50.18
2021-06-15,8436354.0,420214792.74,3.44,21.15,3.42,423.3,1.0,331153616.16,8228121.0,6648336.0,409842707.01,0.0,0.0,23621.0,1.34,0.0,0.0,0.0,1.24,63811.0,26624.0,0.0,0.0,1.34,23621.0,0.0,113294.0,22591.0,412.66,1.09,0.0,0.0,8.71,8.71,86197928.0,4293518793.68,0.0,4321.63,8.72,15.35,0.5883,75.08,0.0893,49.81
2021-06-16,8427318.0,419680436.4,3.44,20.78,3.42,425.63,1.0,331412974.2,8216385.0,6654879.0,409175973.0,0.0,0.0,5877.0,0.87,0.0,8776.0,0.0,1.87,16418.0,37501.0,0.0,0.0,0.87,5877.0,0.44,26832.0,18651.0,413.02,0.94,0.35,0.0,8.72,8.72,86024968.0,4284043406.4,6944.0,4313.41,8.74,15.23,0.5922,75.36,0.0894,49.8
2021-06-17,8458255.0,425281061.4,3.45,20.75,3.43,428.14,1.0,336628672.68,8205543.0,6695081.0,412574702.04,0.0,0.0,34000.0,2.21,0.0,0.0,0.0,2.28,41779.0,44842.0,0.0,0.0,2.21,34000.0,0.0,0.0,1577.0,414.44,0.08,0.0,0.0,8.7,8.7,86086832.0,4328445912.96,0.0,4335.44,8.73,14.98,0.5925,75.42,0.0897,50.28
2021-06-18,8629025.0,429121413.25,3.52,20.83,3.5,433.46,1.0,343893641.95,8375427.0,6915215.0,416509984.71,0.0,0.0,2866.0,11.85,0.0,0.0,0.0,3.41,226452.0,67495.0,0.0,0.0,11.85,2866.0,0.0,234513.0,6318.0,423.02,0.34,0.0,0.0,8.88,8.88,85932832.0,4273439735.36,0.0,4332.74,8.89,14.86,0.5647,73.55,0.0915,49.73
2021-06-21,8652818.0,429179772.8,3.53,20.46,3.51,431.88,1.0,344075596.8,8404407.0,6937008.0,416858587.2,0.0,6944.0,37535.0,1.02,0.34,0.0,0.0,1.02,48240.0,20499.0,0.0,6944.0,1.02,37535.0,0.0,5000.0,26447.0,416.31,1.46,0.0,0.0,8.91,8.91,85966472.0,4263937011.2,0.0,4260.65,8.9,14.84,0.5705,73.95,0.0917,49.6
2021-06-22,9114768.0,451089868.32,3.72,21.64,3.7,452.87,1.0,341851185.2,8247449.0,6907480.0,408166251.01,0.0,0.0,10434.0,2.15,0.0,0.0,0.0,8.3,41375.0,167392.0,0.0,0.0,2.15,10434.0,0.0,0.0,70903.0,408.17,5.08,0.0,0.0,8.75,8.75,86018352.0,4257048240.48,0.0,4259.02,8.75,14.03,0.5881,75.3,0.0967,49.49
2021-06-23,8257142.0,409801957.46,3.37,19.93,3.35,412.39,1.0,329325969.49,7900146.0,6635623.0,392084245.98,0.0,0.0,69626.0,0.44,0.0,248615.0,0.0,28.24,8551.0,570446.0,0.0,0.0,0.44,69626.0,12.31,153517.0,529023.0,390.34,24.23,0.0,0.0,8.38,8.38,86353824.0,4285740285.12,0.0,4268.83,8.38,15.42,0.5245,70.59,0.0876,49.63
2021-06-24,8849582.0,445487957.88,3.61,21.88,3.59,445.8,1.0,365228479.56,8568588.0,7255234.0,431342719.92,0.0,0.0,317304.0,36.13,0.0,0.0,0.0,1.43,653118.0,30299.0,0.0,0.0,36.13,317304.0,0.0,381437.0,33507.0,425.72,1.61,0.0,0.0,9.09,9.09,85694032.0,4313837570.88,0.0,4263.02,9.08,14.24,0.5598,73.32,0.0939,50.34
2021-06-25,4278686.0,216073643.0,1.75,10.6,1.74,218.01,1.0,121756005.0,8693400.0,2411010.0,439016700.0,0.0,0.0,683401.0,0.0,0.0,35320.0,0.0,46.03,0.0,988556.0,0.0,0.0,0.0,683401.0,2.92,429967.0,4879544.0,437.14,245.83,0.0,0.0,9.22,9.22,85547976.0,4320172788.0,0.0,4305.55,9.22,29.64,0.2738,41.98,0.0454,50.5
2021-06-28,4764553.0,234749526.31,1.94,11.96,1.93,235.62,1.0,160907542.64,3504348.0,3265832.0,172659225.96,0.0,0.0,1663.0,1.6,0.0,1006000.0,0.0,261.2,31800.0,5197885.0,0.0,0.0,1.6,1663.0,46.52,7170.0,182978.0,176.8,12.15,0.0,0.0,3.72,3.72,90742576.0,4470886719.52,0.0,4575.01,3.72,27.56,0.2304,33.21,0.0506,49.27
2021-06-29,3804132.0,184196071.44,1.55,9.47,1.54,187.51,1.0,110799001.8,3501566.0,2288290.0,169545825.72,0.0,0.0,45082.0,3.37,0.0,0.0,0.0,3.14,71140.0,47864.0,0.0,0.0,3.37,45082.0,0.0,0.0,1048682.0,172.49,50.29,0.0,0.0,3.72,3.72,90722528.0,4392784805.76,0.0,4468.72,3.72,33.83,0.2856,40.34,0.0404,48.42
2021-06-30,3411228.0,163909505.4,1.39,8.38,1.38,165.73,1.0,96589052.9,3298483.0,2010178.0,158492108.15,0.0,0.0,11496.0,0.36,0.0,0.0,0.0,11.85,8392.0,223542.0,0.0,0.0,0.36,11496.0,0.0,8963.0,286504.0,160.08,15.31,0.0,0.0,3.5,3.5,90891056.0,4367315240.8,0.0,4409.99,3.5,36.42,0.3428,45.24,0.0362,48.05
2021-07-01,3635879.0,175503879.33,1.48,8.9,1.47,176.19,1.0,88527421.35,3476398.0,1834005.0,167805731.46,0.0,431166.0,2371.0,2.08,20.81,0.0,0.0,14.23,42849.0,286608.0,0.0,431166.0,2.08,2371.0,0.0,30986.0,219022.0,167.3,10.31,0.0,0.0,3.67,3.67,91366488.0,4410260375.76,0.0,4407.87,3.66,42.64,0.3762,43.79,0.0383,48.27
2021-07-02,4952194.0,241766111.08,2.02,11.99,2.01,240.89,1.0,89494383.0,3419757.0,1833150.0,166952536.74,0.0,0.0,21432.0,1.04,0.0,9434.0,0.0,3.86,21432.0,80949.0,0.0,0.0,1.04,21432.0,0.46,2876.0,31721.0,165.3,1.55,0.0,0.0,3.61,3.61,91284384.0,4456503626.88,0.0,4421.85,3.6,30.58,0.4489,59.5,0.0523,48.82
2021-07-05,4141930.0,202623215.6,1.69,10.04,1.68,203.11,1.0,77081678.56,2837775.0,1575668.0,138823953.0,0.0,0.0,13148.0,0.0,0.0,0.0,0.0,28.75,0.0,595130.0,0.0,0.0,0.0,13148.0,0.0,0.0,257482.0,138.49,12.29,0.0,0.0,3.01,3.01,91495656.0,4475967491.52,0.0,4462.96,3.01,28.81,0.4544,60.79,0.0439,48.92
2021-07-06,2844423.0,140514496.2,1.15,6.88,1.14,140.49,1.0,15402574.2,2788183.0,311793.0,137736240.2,0.0,0.0,183.0,0.0,0.0,0.0,0.0,2.4,0.0,49775.0,0.0,0.0,0.0,183.0,0.0,0.0,1263875.0,136.87,61.73,0.0,0.0,2.95,2.95,91633600.0,4526699840.0,0.0,4496.48,2.95,41.98,0.3859,45.42,0.0301,49.4
2021-07-07,1657488.0,82145105.28,0.67,3.98,0.66,82.62,0.0,15096223.8,1601248.0,304605.0,79357850.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19,0.0,1186935.0,0.0,0.0,0.0,0.0,0.0,0.0,7188.0,79.24,0.34,0.0,0.0,1.7,1.7,92781920.0,4598271955.2,0.0,4593.98,1.7,6.97,0.5408,72.63,0.0176,49.56
2021-07-08,1749184.0,85027834.24,0.71,4.2,0.7,86.59,0.0,18709940.39,1701689.0,384899.0,82719102.29,0.0,0.0,1416.0,0.78,0.0,73989.0,0.0,0.16,15715.0,3235.0,0.0,0.0,0.78,1416.0,3.66,102260.0,9410.0,83.75,0.49,0.0,0.0,1.86,1.86,89547464.0,4352902225.04,0.0,4417.63,1.86,6.53,0.4875,68.77,0.0192,48.61
2021-07-09,1643203.0,79876097.83,0.66,3.96,0.66,80.26,0.0,14693296.09,1593770.0,302269.0,77473159.7,0.0,0.0,0.0,0.87,0.0,0.0,0.0,6.43,17904.0,128885.0,0.0,0.0,0.87,0.0,0.0,20966.0,100534.0,77.51,5.23,0.0,0.0,1.75,1.75,89679600.0,4359325356.0,0.0,4352.19,1.75,6.84,0.5441,72.96,0.018,48.61
2021-07-12,1686901.0,82320768.8,0.68,4.08,0.68,82.38,0.0,14773224.0,1633117.0,302730.0,79696109.6,0.0,0.0,70381.0,0.95,0.0,0.0,0.0,2.86,19585.0,58883.0,0.0,0.0,0.95,70381.0,0.0,27849.0,19124.0,79.45,0.96,0.0,0.0,1.73,1.73,92645584.0,4521104499.2,0.0,4507.41,1.73,9.49,0.4935,69.01,0.0179,48.8
2021-07-13,563027.0,27351851.66,0.23,1.36,0.23,27.87,0.0,14140909.3,496612.0,291085.0,24125410.96,0.0,0.0,5865.0,0.31,0.0,0.0,0.0,55.55,5865.0,1142370.0,0.0,0.0,0.31,5865.0,0.0,0.0,17510.0,24.33,0.86,0.0,0.0,0.53,0.53,93771504.0,4555419664.32,0.0,4596.72,0.53,20.19,0.1563,27.9,0.006,48.58
2021-07-14,594743.0,28958036.67,0.24,1.45,0.24,29.22,0.0,16294449.33,528328.0,334657.0,25724290.32,0.0,0.0,0.0,2.59,0.0,0.0,0.0,2.89,53113.0,59106.0,0.0,0.0,2.59,0.0,0.0,90822.0,9541.0,25.65,0.47,0.0,0.0,0.56,0.56,93764032.0,4565370718.08,0.0,4555.97,0.56,19.0,0.1535,24.42,0.0063,48.69
2021-07-15,606075.0,29140086.0,0.24,1.51,0.24,29.76,0.0,16635151.12,554357.0,345989.0,26653484.56,0.0,0.0,10911.0,0.52,0.0,3632.0,0.0,0.0,10911.0,0.0,0.0,0.0,0.52,10911.0,0.19,15118.0,3211.0,26.91,0.16,0.0,0.0,0.59,0.59,93727208.0,4506404160.64,0.0,4558.89,0.59,20.52,0.1568,24.08,0.0064,48.08
2021-07-16,608038.0,29611450.6,0.24,1.51,0.24,29.62,0.0,17324343.2,557834.0,355736.0,27166515.8,0.0,0.0,3929.0,0.49,0.0,0.0,0.0,0.4,11261.0,7952.0,0.0,0.0,0.49,3929.0,0.0,7500.0,1514.0,26.91,0.11,0.0,0.0,0.59,0.59,93750864.0,4565667076.8,0.0,4516.39,0.59,22.3,0.1567,22.58,0.0064,48.7
2021-07-19,732228.0,34700284.92,0.29,1.82,0.29,35.78,0.0,22705875.92,681939.0,479128.0,32317089.21,0.0,0.0,38943.0,6.05,0.0,0.0,0.0,0.06,124727.0,1335.0,0.0,0.0,6.05,38943.0,0.0,86497.0,1335.0,32.88,0.06,0.0,0.0,0.72,0.72,93616672.0,4436494086.08,0.0,4548.26,0.72,18.98,0.2011,35.58,0.0078,47.39
2021-07-20,671935.0,32037860.8,0.27,1.68,0.27,32.2,0.0,20689734.72,646525.0,433929.0,30826312.0,0.0,0.0,2454.0,0.13,0.0,0.0,0.0,1.91,2454.0,37868.0,0.0,0.0,0.13,2454.0,0.0,0.0,47653.0,30.72,2.54,0.0,0.0,0.69,0.69,93725120.0,4468813721.6,0.0,4450.4,0.69,19.39,0.2061,35.29,0.0071,47.68
2021-07-21,677682.0,32996336.58,0.27,1.72,0.27,32.83,0.0,25798932.09,555587.0,529861.0,27051531.03,0.0,0.0,9610.0,4.75,0.0,0.0,0.0,6.05,95962.0,128594.0,0.0,0.0,4.75,9610.0,0.0,28046.0,30.0,26.66,0.0,0.0,0.0,0.59,0.59,93640968.0,4559378731.92,0.0,4466.68,0.59,16.44,0.1804,34.68,0.0072,48.69
2021-07-22,585493.0,29262940.14,0.23,1.51,0.23,29.14,0.0,23055224.22,514904.0,461289.0,25734901.92,0.0,0.0,0.0,0.0,0.0,2690.0,0.0,2.02,0.0,43373.0,0.0,0.0,0.0,0.0,0.14,2690.0,71262.0,25.35,3.16,0.0,0.0,0.55,0.55,93743672.0,4685308726.56,0.0,4582.46,0.55,18.63,0.1583,28.99,0.0062,49.98
2021-07-23,389406.0,19774036.68,0.16,1.02,0.16,19.96,0.0,13466957.56,369804.0,265202.0,18778647.12,0.0,0.0,0.0,0.91,0.0,0.0,0.0,8.09,18148.0,163359.0,0.0,0.0,0.91,0.0,0.0,18259.0,214235.0,18.56,10.45,0.0,0.0,0.42,0.42,88258432.0,4481763176.96,0.0,4424.29,0.42,14.09,0.1452,27.93,0.0044,50.78
2021-07-26,463822.0,23682751.32,0.19,1.27,0.19,23.98,0.0,17340895.08,370541.0,339618.0,18919823.46,0.0,0.0,1899.0,4.09,0.0,0.0,0.0,0.83,79878.0,16339.0,0.0,0.0,4.09,1899.0,0.0,15177.0,5462.0,18.81,0.27,0.0,0.0,0.43,0.43,86270984.0,4404996443.04,0.0,4373.38,0.43,17.11,0.1328,23.49,0.0054,51.06
2021-07-27,506745.0,24931854.0,0.2,1.41,0.2,26.11,0.0,18821017.2,372760.0,382541.0,18339792.0,0.0,0.0,1139.0,2.85,0.0,0.0,0.0,0.79,56490.0,15577.0,0.0,0.0,2.85,1139.0,0.0,16657.0,13567.0,18.91,0.69,0.0,0.0,0.39,0.39,94303448.0,4639729641.6,0.0,4793.25,0.39,21.76,0.1472,23.19,0.0054,49.2
2021-07-28,593482.0,29080618.0,0.24,1.63,0.24,29.57,0.0,21984536.0,456594.0,448664.0,22373106.0,0.0,0.0,4300.0,4.03,0.0,0.0,0.0,0.0,86834.0,0.0,0.0,0.0,4.03,4300.0,0.0,79534.0,20711.0,22.43,1.24,0.0,0.0,0.48,0.48,94379824.0,4624611376.0,0.0,4636.54,0.48,16.27,0.1851,35.11,0.0063,49.0
2021-07-29,1123336.0,55313064.64,0.45,3.03,0.45,55.39,0.0,37457163.44,749703.0,760706.0,36915375.72,0.0,0.0,288116.0,0.24,0.0,316979.0,0.0,0.33,5000.0,6563.0,0.0,0.0,0.24,288116.0,15.49,11556.0,9937.0,36.6,0.49,0.0,0.0,0.79,0.79,94088712.0,4632928178.88,0.0,4589.91,0.79,18.69,0.2471,44.12,0.0118,49.24
2021-07-30,1528536.0,74867693.28,0.61,4.11,0.61,75.65,0.0,54545940.26,881282.0,1113637.0,43165192.36,0.0,0.0,56170.0,18.84,0.0,7110.0,0.0,1.93,379643.0,39434.0,0.0,0.0,18.84,56170.0,0.35,114843.0,33822.0,43.43,1.66,0.0,0.0,0.93,0.93,94005112.0,4604370385.76,0.0,4629.49,0.93,17.57,0.2968,50.17,0.0161,48.98
2021-08-02,1860823.0,92873675.93,0.75,5.04,0.75,92.09,0.0,67368717.64,1161364.0,1349804.0,57963677.24,0.0,0.0,210737.0,12.6,0.0,0.0,0.0,1.16,252814.0,23629.0,0.0,0.0,12.6,210737.0,0.0,92974.0,16647.0,56.97,0.82,0.0,0.0,1.22,1.22,93969664.0,4690025930.24,0.0,4608.35,1.22,18.64,0.3512,55.38,0.0196,49.91
2021-08-03,1482255.0,72630495.0,0.59,4.01,0.59,74.27,0.0,53831302.0,1021935.0,1098598.0,50074815.0,0.0,0.0,57233.0,3.37,0.0,0.0,0.0,9.51,65719.0,198562.0,0.0,0.0,3.37,57233.0,0.0,1900.0,316925.0,50.89,15.21,0.0,0.0,1.07,1.07,94166024.0,4614135176.0,0.0,4693.4,1.07,22.78,0.2994,48.53,0.0156,49.0
2021-08-04,1805450.0,88539268.0,0.72,4.91,0.72,89.67,0.0,68439880.72,1118110.0,1395593.0,54832114.4,0.0,0.0,84834.0,4.85,0.0,191300.0,0.0,0.0,105695.0,0.0,0.0,0.0,4.85,84834.0,9.65,11341.0,0.0,54.88,0.0,0.0,0.0,1.17,1.17,94140448.0,4616647569.92,0.0,4618.44,1.17,18.84,0.2724,45.35,0.019,49.04
2021-08-05,1822434.0,90283380.36,0.73,4.98,0.73,90.41,0.0,70317620.94,1139517.0,1419411.0,56451672.18,0.0,0.0,69414.0,4.29,0.0,0.0,0.0,2.36,87426.0,48007.0,0.0,0.0,4.29,69414.0,0.0,0.0,63608.0,55.98,3.34,0.0,0.0,1.2,1.2,94101184.0,4661772655.36,0.0,4621.14,1.2,18.81,0.2606,44.12,0.0191,49.54
2021-08-06,1858610.0,91703817.4,0.74,5.11,0.74,92.96,0.0,73003760.04,1127091.0,1479606.0,55610669.94,0.0,0.0,9824.0,3.59,0.0,0.0,0.0,0.98,63564.0,22250.0,0.0,0.0,3.59,9824.0,0.0,0.0,3369.0,56.02,0.16,0.0,0.0,1.18,1.18,94117816.0,4643773041.44,0.0,4676.86,1.18,18.33,0.259,44.36,0.0195,49.34
