DATE,IVA FP Equity_DX_SI_QTY,IVA FP Equity_DX_SHORT_INTEREST_VALUE,IVA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IVA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IVA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IVA FP Equity_DX_SI_MV,IVA FP Equity_DX_DSS,IVA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IVA FP Equity_DX_SUPPLY_SI_QTY,IVA FP Equity_DX_BROKER_SI_QTY,IVA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IVA FP Equity_DX_BROKER_SI_MV_NEW_x,IVA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IVA FP Equity_DX_SUPPLY_SI_QTY_INC_x,IVA FP Equity_DX_BROKER_SI_MV_INC_x,IVA FP Equity_DX_SUPPLY_SI_MV_NEW,IVA FP Equity_DX_BROKER_SI_QTY_ADD,IVA FP Equity_DX_BROKER_SI_QTY_NEW,IVA FP Equity_DX_SUPPLY_SI_MV_DEC,IVA FP Equity_DX_BROKER_SI_QTY_INC,IVA FP Equity_DX_SUPPLY_SI_QTY_DEC,IVA FP Equity_DX_BROKER_SI_MV_NEW_y,IVA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IVA FP Equity_DX_BROKER_SI_MV_INC_y,IVA FP Equity_DX_SUPPLY_SI_QTY_INC_y,IVA FP Equity_DX_BROKER_SI_MV_ADD,IVA FP Equity_DX_SUPPLY_SI_QTY_ADD,IVA FP Equity_DX_BROKER_SI_QTY_DEC,IVA FP Equity_DX_SUPPLY_SI_MV,IVA FP Equity_DX_BROKER_SI_MV_DEC,IVA FP Equity_DX_SUPPLY_SI_MV_RMV,IVA FP Equity_DX_BROKER_SI_MV_RMV,IVA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IVA FP Equity_DX_UTILIZATION_QUANTITY,IVA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IVA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IVA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IVA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IVA FP Equity_DX_ACTIVE_UTILIZATION_MV,IVA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IVA FP Equity_DX_BROKER_SI_CON_RATIO,IVA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IVA FP Equity_DX_DEMAND_SUPPLY_RATIO,IVA FP Equity_PX_LAST
2019-04-30,365.0,886.95,0.0,0.01,0.0,0.0,0.0,886.95,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,2.43
2019-05-01,365.0,886.95,0.0,0.01,0.0,0.0,0.0,886.95,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,0.0
2019-05-02,365.0,872.35,0.0,0.01,0.0,0.0,0.0,872.35,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,2.39
2019-05-03,365.0,839.5,0.0,0.01,0.0,0.0,0.0,839.5,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,2.3
2019-05-06,365.0,781.1,0.0,0.01,0.0,0.0,0.0,781.1,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,2.14
2019-05-07,365.0,766.5,0.0,0.01,0.0,0.0,0.0,766.5,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,2.1
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,141239.0,279653.22,0.0,0.31,0.0,0.0,0.0,0.0,0.0,1.98
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141239.0,276122.25,0.0,0.29,0.0,0.0,0.0,0.0,0.0,1.955
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141239.0,272591.27,0.0,0.29,0.0,0.0,0.0,0.0,0.0,1.93
2019-05-13,4557.0,10025.4,0.05,0.11,0.02,0.01,0.0,10025.4,0.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0323,2.2
2019-05-14,4557.0,11164.65,0.05,0.1,0.02,0.01,0.0,11164.65,0.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0323,2.45
2019-05-15,251.0,599.89,0.0,0.01,0.0,0.0,0.0,599.89,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0018,2.39
2019-05-16,1251.0,2989.89,0.01,0.03,0.01,0.0,0.0,599.89,1000.0,251.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,20.06,0.6792,79.94,0.0089,2.39
2019-05-17,1251.0,2964.87,0.01,0.03,0.01,0.0,0.0,2964.87,1000.0,1251.0,2370.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,20.06,0.6792,79.94,0.0089,2.37
2019-05-20,1251.0,2689.65,0.01,0.03,0.01,0.0,0.0,2689.65,1000.0,1251.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,20.06,0.6792,79.94,0.0089,2.15
2019-05-21,11251.0,24077.14,0.13,0.24,0.05,0.02,0.0,24077.14,1000.0,11251.0,2140.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,8.92,0.7976,88.83,0.0797,2.14
2019-05-22,11251.0,23514.59,0.13,0.24,0.05,0.02,0.0,23514.59,1000.0,11251.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,9.08,0.7946,88.65,0.0797,2.09
2019-05-23,11251.0,23852.12,0.13,0.24,0.05,0.02,0.0,23852.12,1000.0,11251.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,8.58,0.8037,89.21,0.0797,2.12
2019-05-24,11251.0,27114.91,0.13,0.24,0.05,0.03,0.0,27114.91,1000.0,11251.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,7.66,0.8225,90.34,0.0797,2.41
2019-05-27,11251.0,26664.87,0.13,0.23,0.05,0.03,0.0,26664.87,1000.0,11251.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,7.77,0.8201,90.21,0.0797,2.37
2019-05-28,11251.0,27002.4,0.13,0.23,0.05,0.03,0.0,27002.4,1000.0,11251.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,8.79,0.8004,89.0,0.0797,2.4
2019-05-29,11251.0,26777.38,0.13,0.24,0.05,0.03,0.0,26777.38,1000.0,11251.0,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,8.95,0.797,88.8,0.0869,2.38
2019-05-30,11251.0,25877.3,0.13,0.24,0.05,0.03,0.0,25877.3,1000.0,11251.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,9.16,0.7928,88.54,0.0869,2.3
2019-05-31,28751.0,64114.73,0.33,0.62,0.13,0.06,0.0,64114.73,1000.0,28751.0,2230.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,17500.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,3.58,0.9137,95.52,0.2222,2.23
2019-06-03,28751.0,63252.2,0.33,0.62,0.13,0.06,0.0,63252.2,1000.0,28751.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,3.52,0.9151,95.59,0.2222,2.2
2019-06-04,28751.0,64402.24,0.33,0.63,0.13,0.06,0.0,64402.24,1000.0,28751.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,3.42,0.9175,95.72,0.2222,2.24
2019-06-05,28751.0,66989.83,0.33,0.64,0.13,0.07,0.0,66989.83,1000.0,28751.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,3.35,0.9191,95.81,0.2222,2.33
2019-06-06,28751.0,69864.93,0.33,0.64,0.13,0.07,0.0,69864.93,1000.0,28751.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,3.34,0.9193,95.82,0.2222,2.43
2019-06-07,32574.0,78177.6,0.37,0.73,0.15,0.08,0.0,78177.6,1000.0,32574.0,2400.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3823.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,12.21,0.7328,84.67,0.2517,2.4
2019-06-10,32323.0,75959.05,0.37,0.73,0.14,0.08,0.0,75959.05,1000.0,32323.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,12.04,0.7348,84.81,0.2498,2.35
2019-06-11,29223.0,66336.21,0.34,0.67,0.13,0.07,0.0,66336.21,1000.0,29223.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,0.0,0.01,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,3.54,0.8838,93.91,0.2258,2.27
2019-06-12,3129.0,7290.57,0.04,0.07,0.01,0.01,0.0,7290.57,1000.0,3129.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26094.0,0.0,0.06,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,31.46,0.4713,60.48,0.0242,2.33
2019-06-13,3129.0,7259.28,0.04,0.08,0.01,0.01,0.0,7259.28,1000.0,3129.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,31.47,0.469,60.26,0.0242,2.32
2019-06-14,3129.0,6915.09,0.04,0.08,0.01,0.01,0.0,6915.09,1000.0,3129.0,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,32.89,0.4597,58.69,0.0242,2.21
2019-06-17,3129.0,7102.83,0.04,0.08,0.01,0.01,0.0,7102.83,1000.0,3129.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,31.45,0.4714,60.5,0.0242,2.27
2019-06-18,3129.0,6477.03,0.04,0.09,0.01,0.01,0.0,6477.03,1000.0,3129.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,33.74,0.4533,57.62,0.0242,2.07
2019-06-19,3129.0,6351.87,0.04,0.09,0.01,0.01,0.0,6351.87,1000.0,3129.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,32.33,0.4641,59.39,0.0242,2.03
2019-06-20,2991.0,5862.36,0.03,0.09,0.01,0.01,0.0,5862.36,1000.0,2991.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,34.17,0.5003,61.8,0.0231,1.96
2019-06-21,2991.0,5922.18,0.03,0.09,0.01,0.01,0.0,5922.18,1000.0,2991.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,33.22,0.507,62.86,0.0231,1.98
2019-06-24,2991.0,5922.18,0.03,0.09,0.01,0.01,0.0,5922.18,1000.0,2991.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,33.43,0.5055,62.62,0.0231,1.98
2019-06-25,2991.0,5952.09,0.03,0.1,0.01,0.01,0.0,5952.09,1000.0,2991.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,33.33,0.5062,62.74,0.0231,1.99
2019-06-26,2991.0,6131.55,0.03,0.12,0.01,0.01,0.0,6131.55,1000.0,2991.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,32.81,0.51,63.31,0.0231,2.05
2019-06-27,2991.0,5982.0,0.03,0.12,0.01,0.01,0.0,5982.0,1000.0,2991.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,33.95,0.5018,62.04,0.0231,2.0
2019-06-28,2991.0,5982.0,0.03,0.13,0.01,0.01,0.0,5982.0,1000.0,2991.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,33.43,0.5055,62.62,0.0231,2.0
2019-07-01,2991.0,6041.82,0.03,0.13,0.01,0.01,0.0,6041.82,1000.0,2991.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,33.23,0.507,62.85,0.017,2.02
2019-07-02,2991.0,5952.09,0.03,0.14,0.01,0.01,0.0,5952.09,1000.0,2991.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,33.75,0.5032,62.27,0.017,1.99
2019-07-03,2991.0,5982.0,0.03,0.13,0.01,0.01,0.0,5982.0,1000.0,2991.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,33.64,0.5046,62.45,0.017,2.0
2019-07-04,2991.0,5952.09,0.03,0.14,0.01,0.01,0.0,5952.09,1000.0,2991.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,33.71,0.5038,62.34,0.017,1.99
2019-07-05,2991.0,5967.05,0.03,0.13,0.01,0.01,0.0,5967.05,1000.0,2991.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,33.38,0.5059,62.68,0.017,1.995
2019-07-08,2991.0,5982.0,0.03,0.17,0.01,0.01,0.0,5982.0,1000.0,2991.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,33.38,0.5059,62.68,0.017,2.0
2019-07-09,2991.0,5832.45,0.03,0.17,0.01,0.01,0.0,5832.45,1000.0,2991.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,33.97,0.5017,62.03,0.0192,1.95
2019-07-10,2991.0,5982.0,0.03,0.17,0.01,0.01,0.0,5982.0,1000.0,2991.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,32.91,0.5094,63.21,0.0192,2.0
2019-07-11,2991.0,6011.91,0.03,0.18,0.01,0.01,0.0,6011.91,1000.0,2991.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,33.33,0.5062,62.74,0.0192,2.01
2019-07-12,2991.0,6071.73,0.03,0.18,0.01,0.01,0.0,6071.73,1000.0,2991.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,33.23,0.507,62.85,0.0192,2.03
2019-07-15,2991.0,5982.0,0.03,0.19,0.01,0.01,0.0,5982.0,1000.0,2991.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,33.75,0.5032,62.27,0.0192,2.0
2019-07-16,2991.0,5937.14,0.03,0.19,0.01,0.01,0.0,5937.14,1000.0,2991.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,33.59,0.5043,62.44,0.0192,1.985
2019-07-17,27873.0,54352.35,0.32,1.72,0.12,0.06,0.0,54352.35,1000.0,27873.0,1950.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,24882.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,6.56,0.8132,89.87,0.1789,1.95
2019-07-18,27873.0,54909.81,0.32,1.74,0.12,0.05,0.0,54909.81,1000.0,27873.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,6.78,0.8093,89.63,0.1789,1.97
2019-07-19,2873.0,5587.99,0.03,0.19,0.01,0.01,0.0,5587.99,1000.0,2873.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.05,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,35.1,0.5444,64.9,0.0184,1.945
2019-07-22,2873.0,5228.86,0.03,0.19,0.01,0.01,0.0,5228.86,1000.0,2873.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,36.33,0.5374,63.67,0.0184,1.82
2019-07-23,2873.0,5315.05,0.03,0.17,0.01,0.01,0.0,5315.05,1000.0,2873.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,34.44,0.5484,65.56,0.0222,1.85
2019-07-24,2873.0,5329.42,0.03,0.18,0.01,0.01,0.0,5329.42,1000.0,2873.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,34.75,0.5465,65.25,0.0222,1.855
2019-07-25,2873.0,5315.05,0.03,0.18,0.01,0.01,0.0,5315.05,1000.0,2873.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,34.87,0.5458,65.13,0.0222,1.85
2019-07-26,2873.0,5315.05,0.03,0.18,0.01,0.01,0.0,5315.05,1000.0,2873.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,34.81,0.5462,65.19,0.0222,1.85
2019-07-29,2873.0,5315.05,0.03,0.18,0.01,0.01,0.0,5315.05,1000.0,2873.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,34.81,0.5462,65.19,0.0222,1.85
2019-07-30,7873.0,14604.42,0.09,0.48,0.04,0.01,0.0,14604.42,6000.0,7873.0,11130.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5000.0,0.0,0.01,0.0,0.0,0.0,100.0,4.3,0.0,0.0,0.0,0.0,100.0,23.84,0.4758,63.47,0.0565,1.855
