DATE,BRES FP Equity_DX_DSS,BRES FP Equity_PX_LAST
2013-12-12,0.0,39.55
2013-12-13,0.0,39.6
2013-12-16,0.0,40.1
2013-12-17,0.0,40.07
2013-12-18,0.0,40.27
2013-12-19,0.0,40.93
2013-12-20,0.0,40.91
2013-12-23,0.0,41.07
2013-12-27,0.0,42.06
2013-12-30,0.0,42.4
2014-01-02,0.0,42.02
2014-01-03,0.0,42.12
2014-01-06,0.0,41.24
2014-01-07,0.0,41.24
2014-01-08,0.0,41.16
2014-01-09,0.0,40.56
2014-01-10,0.0,40.84
2014-01-13,0.0,41.21
2014-01-14,0.0,41.1
2014-01-15,0.0,42.0
2014-01-16,0.0,42.84
2014-01-17,0.0,43.75
2014-01-20,0.0,43.62
2014-01-21,0.0,42.99
2014-01-22,0.0,43.19
2014-01-23,0.0,42.72
2014-01-24,0.0,41.44
2014-01-27,0.0,41.27
2014-01-28,0.0,41.91
2014-01-29,0.0,42.39
2014-01-30,0.0,42.46
2014-01-31,0.0,42.33
2014-02-03,0.0,41.41
2014-02-04,0.0,41.54
2014-02-05,0.0,41.81
2014-02-06,0.0,42.43
2014-02-07,0.0,43.1
2014-02-10,0.0,43.11
2014-02-11,0.0,44.05
2014-02-12,0.0,44.93
2014-02-13,0.0,44.82
2014-02-14,0.0,45.24
2014-02-17,0.0,45.66
2014-02-18,0.0,45.63
2014-02-19,0.0,45.95
2014-02-20,0.0,45.56
2014-02-21,0.0,45.56
2014-02-24,0.0,44.98
2014-02-25,0.0,44.42
2014-02-26,0.0,44.25
2014-02-27,0.0,44.42
2014-02-28,0.0,44.37
2014-03-03,0.0,43.42
2014-03-04,0.0,44.02
2014-03-05,0.0,43.98
2014-03-06,0.0,44.49
2014-03-07,0.0,42.94
2014-03-10,0.0,41.9
2014-03-11,0.0,41.93
2014-03-12,0.0,41.54
2014-03-13,0.0,41.25
2014-03-14,0.0,40.93
2014-03-17,0.0,41.73
2014-03-18,0.0,41.87
2014-03-19,0.0,41.2
2014-03-20,0.0,41.47
2014-03-21,0.0,41.84
2014-03-24,0.0,41.56
2014-03-25,0.0,42.65
2014-03-26,0.0,42.81
2014-03-27,0.0,42.78
2014-03-28,0.0,43.02
2014-03-31,0.0,43.4
2014-04-01,0.0,43.79
2014-04-02,0.0,44.02
2014-04-03,0.0,43.77
2014-04-04,0.0,44.66
2014-04-07,0.0,44.01
2014-04-08,0.0,44.66
2014-04-09,0.0,44.36
2014-04-10,0.0,44.08
2014-04-11,0.0,43.43
2014-04-14,0.0,44.3
2014-04-15,0.0,43.22
2014-04-16,0.0,43.73
2014-04-17,0.0,43.81
2014-04-22,0.0,43.85
2014-04-23,0.0,43.83
2014-04-24,0.0,44.01
2014-04-25,0.0,43.72
2014-04-28,0.0,43.16
2014-04-29,0.0,43.73
2014-04-30,0.0,44.11
2014-05-02,0.0,44.16
2014-05-05,0.0,43.98
2014-05-06,0.0,43.82
2014-05-07,0.0,44.12
2014-05-08,0.0,44.37
2014-05-09,0.0,44.17
2014-05-12,0.0,45.38
2014-05-13,0.0,45.48
2014-05-14,0.0,45.81
2014-05-15,0.0,45.33
2014-05-16,0.0,44.57
2014-05-19,0.0,44.53
2014-05-20,0.0,44.3
2014-05-21,0.0,44.48
2014-05-22,0.0,44.77
2014-05-23,0.0,45.19
2014-05-26,0.0,45.38
2014-05-27,0.0,45.06
2014-05-28,0.0,44.47
2014-05-29,0.0,44.65
2014-05-30,0.0,43.24
2014-06-02,0.0,43.96
2014-06-03,0.0,43.58
2014-06-04,0.0,43.73
2014-06-05,0.0,43.94
2014-06-06,0.0,44.16
2014-06-09,0.0,44.52
2014-06-10,0.0,44.2
2014-06-11,0.0,44.27
2014-06-12,0.0,43.65
2014-06-13,0.0,43.56
2014-06-16,0.0,43.64
2014-06-17,0.0,43.82
2014-06-18,0.0,44.19
2014-06-19,0.0,44.47
2014-06-20,0.0,44.56
2014-06-23,0.0,44.98
2014-06-24,0.0,44.73
2014-06-25,0.0,44.04
2014-06-26,0.0,44.29
2014-06-27,0.0,44.21
2014-06-30,0.0,44.11
2014-07-01,0.0,45.24
2014-07-02,0.0,45.68
2014-07-03,0.0,46.65
2014-07-04,0.0,46.68
2014-07-07,0.0,46.28
2014-07-08,0.0,46.0
2014-07-09,0.0,46.05
2014-07-10,0.0,45.62
2014-07-11,0.0,45.54
2014-07-14,0.0,46.05
2014-07-15,0.0,46.3
2014-07-16,0.0,47.56
2014-07-17,0.0,46.94
2014-07-18,0.0,46.84
2014-07-21,0.0,46.95
2014-07-22,0.0,48.21
2014-07-23,0.0,48.3
2014-07-24,0.0,48.22
2014-07-25,0.0,48.66
2014-07-28,0.0,48.45
2014-07-29,0.0,48.84
2014-07-30,0.0,48.3
2014-07-31,0.0,47.5
2014-08-01,0.0,46.49
2014-08-04,0.0,46.75
2014-08-05,0.0,46.71
2014-08-06,0.0,46.9
2014-08-07,0.0,46.33
2014-08-08,0.0,46.31
2014-08-11,0.0,47.5
2014-08-12,0.0,47.42
2014-08-13,0.0,46.89
2014-08-14,0.0,46.6
2014-08-15,0.0,46.6
2014-08-18,0.0,47.27
2014-08-19,0.0,46.46
2014-08-20,0.0,46.74
2014-08-21,0.0,46.5
2014-08-22,0.0,46.17
2014-08-25,0.0,46.87
2014-08-26,0.0,46.66
2014-08-27,0.0,46.88
2014-08-28,0.0,45.78
2014-08-29,0.0,46.21
2014-09-01,0.0,46.3
2014-09-02,0.0,46.48
2014-09-03,0.0,46.6
2014-09-04,0.0,47.32
2014-09-05,0.0,46.85
2014-09-08,0.0,46.37
2014-09-09,0.0,46.2
2014-09-10,0.0,45.85
2014-09-11,0.0,45.77
2014-09-12,0.0,45.62
2014-09-15,0.0,45.62
2014-09-16,0.0,45.44
2014-09-17,0.0,45.69
2014-09-18,0.0,46.0
2014-09-19,0.0,45.65
2014-09-22,0.0,44.28
2014-09-23,0.0,44.44
2014-09-24,0.0,45.39
2014-09-25,0.0,44.36
2014-09-26,0.0,44.3
2014-09-29,0.0,43.94
2014-09-30,0.0,44.11
2014-10-01,0.0,43.53
2014-10-02,0.0,42.36
2014-10-03,0.0,42.31
2014-10-06,0.0,42.84
2014-10-07,0.0,42.64
2014-10-08,0.0,41.76
2014-10-09,0.0,42.27
2014-10-10,0.0,41.15
2014-10-13,0.0,42.25
2014-10-14,0.0,42.89
2014-10-15,0.0,41.2
2014-10-16,0.0,41.41
2014-10-17,0.0,42.13
2014-10-20,0.0,41.7
2014-10-21,0.0,42.81
2014-10-22,0.0,42.47
2014-10-23,0.0,42.31
2014-10-24,0.0,41.76
2014-10-27,0.0,41.21
2014-10-28,0.0,42.24
2014-10-29,0.0,42.08
2014-10-30,0.0,41.67
2014-10-31,0.0,42.18
2014-11-03,0.0,42.16
2014-11-04,0.0,41.67
2014-11-05,0.0,42.16
2014-11-06,0.0,42.18
2014-11-07,0.0,42.89
2014-11-10,0.0,42.85
2014-11-11,0.0,42.5
2014-11-12,0.0,42.45
2014-11-13,0.0,42.5
2014-11-14,0.0,42.28
2014-11-17,0.0,42.77
2014-11-18,0.0,42.27
2014-11-19,0.0,41.73
2014-11-20,0.0,41.06
2014-11-21,0.0,43.56
2014-11-24,0.0,42.78
2014-11-25,0.0,42.16
2014-11-26,0.0,42.78
2014-11-27,0.0,42.35
2014-11-28,0.0,41.62
2014-12-01,0.0,41.3
2014-12-02,0.0,41.7
2014-12-03,0.0,42.18
2014-12-04,0.0,41.48
2014-12-05,0.0,41.26
2014-12-08,0.0,40.86
2014-12-09,0.0,40.15
2014-12-10,0.0,39.59
2014-12-11,0.0,39.0
2014-12-12,0.0,37.8
2014-12-15,0.0,36.63
2014-12-16,0.0,37.73
2014-12-17,0.0,38.48
2014-12-18,0.0,39.25
2014-12-19,0.0,40.08
2014-12-22,0.0,39.7
2014-12-23,0.0,40.14
2014-12-29,0.0,40.73
2014-12-30,0.0,40.71
2015-01-02,0.0,40.44
2015-01-05,0.0,39.01
2015-01-06,0.0,39.36
2015-01-07,0.0,39.58
2015-01-08,0.0,40.7
2015-01-09,0.0,40.19
2015-01-12,0.0,39.66
2015-01-13,0.0,39.66
2015-01-14,0.0,37.59
2015-01-15,0.0,38.55
2015-01-16,0.0,39.89
2015-01-19,0.0,39.3
2015-01-20,0.0,40.19
2015-01-21,0.0,40.47
2015-01-22,0.0,41.47
2015-01-23,0.0,40.94
2015-01-26,0.0,41.45
2015-01-27,0.0,41.18
2015-01-28,0.0,41.56
2015-01-29,0.0,40.88
2015-01-30,0.0,41.4
2015-02-02,0.0,41.72
2015-02-03,0.0,43.11
2015-02-04,0.0,43.04
2015-02-05,0.0,43.58
2015-02-06,0.0,43.08
2015-02-09,0.0,44.04
2015-02-10,0.0,43.15
2015-02-11,0.0,42.87
2015-02-12,0.0,43.94
2015-02-13,0.0,45.37
2015-02-16,0.0,45.67
2015-02-17,0.0,45.47
2015-02-18,0.0,46.16
2015-02-19,0.0,45.71
2015-02-20,0.0,46.04
2015-02-23,0.0,45.34
2015-02-24,0.0,46.55
2015-02-25,0.0,46.52
2015-02-26,0.0,46.86
2015-02-27,0.0,46.85
2015-03-02,0.0,46.42
2015-03-03,0.0,46.2
2015-03-04,0.0,45.29
2015-03-05,0.0,45.74
2015-03-06,0.0,45.39
2015-03-09,0.0,45.79
2015-03-10,0.0,44.67
2015-03-11,0.0,44.8
2015-03-12,0.0,44.94
2015-03-13,0.0,44.13
2015-03-16,0.0,44.54
2015-03-17,0.0,44.69
2015-03-18,0.0,44.26
2015-03-19,0.0,44.79
2015-03-20,0.0,45.82
2015-03-23,0.0,46.16
2015-03-24,0.0,45.65
2015-03-25,0.0,45.72
2015-03-26,0.0,44.97
2015-03-27,0.0,44.03
2015-03-30,0.0,44.57
2015-03-31,0.0,44.1
2015-04-01,0.0,43.88
2015-04-02,0.0,43.19
2015-04-07,0.0,44.5
2015-04-08,0.0,44.77
2015-04-09,0.0,44.99
2015-04-10,0.0,45.17
2015-04-13,0.0,44.79
2015-04-14,0.0,45.83
2015-04-15,0.0,46.64
2015-04-16,0.0,46.08
2015-04-17,0.0,45.28
2015-04-20,0.0,46.08
2015-04-21,0.0,45.76
2015-04-22,0.0,46.12
2015-04-23,0.0,47.06
2015-04-24,0.0,47.82
2015-04-27,0.0,48.29
2015-04-28,0.0,47.83
2015-04-29,0.0,46.66
2015-04-30,0.0,45.86
2015-05-04,0.0,46.77
2015-05-05,0.0,46.94
2015-05-06,0.0,45.87
2015-05-07,0.0,45.24
2015-05-08,0.0,46.35
2015-05-11,0.0,47.08
2015-05-12,0.0,46.53
2015-05-13,0.0,46.72
2015-05-14,0.0,46.67
2015-05-15,0.0,46.21
2015-05-18,0.0,46.43
2015-05-19,0.0,46.06
2015-05-20,0.0,46.49
2015-05-21,0.0,46.71
2015-05-22,0.0,46.66
2015-05-26,0.0,46.2
2015-05-27,0.0,46.0
2015-05-28,0.0,45.74
2015-05-29,0.0,45.21
2015-06-01,0.0,44.71
2015-06-02,0.0,45.24
2015-06-03,0.0,44.97
2015-06-04,0.0,43.87
2015-06-05,0.0,43.91
2015-06-08,0.0,43.17
2015-06-09,0.0,43.21
2015-06-10,0.0,44.21
2015-06-11,0.0,44.29
2015-06-12,0.0,44.12
2015-06-15,0.0,43.53
2015-06-16,0.0,43.3
2015-06-17,0.0,42.95
2015-06-18,0.0,43.46
2015-06-19,0.0,43.41
2015-06-22,0.0,43.63
2015-06-23,0.0,44.22
2015-06-24,0.0,44.48
2015-06-25,0.0,43.94
2015-06-26,0.0,43.43
2015-06-29,0.0,42.84
2015-06-30,0.0,41.73
2015-07-01,0.0,41.76
2015-07-02,0.0,41.74
2015-07-03,0.0,41.29
2015-07-06,0.0,40.64
2015-07-07,0.0,39.04
2015-07-08,0.0,38.9
2015-07-09,0.0,39.85
2015-07-10,0.0,40.23
2015-07-13,0.0,41.43
2015-07-14,0.0,41.33
2015-07-15,0.0,41.51
2015-07-16,0.0,42.1
2015-07-17,0.0,42.01
2015-07-20,0.0,41.75
2015-07-21,0.0,41.43
2015-07-22,0.0,40.08
2015-07-23,0.0,39.22
2015-07-24,0.0,38.01
2015-07-27,0.0,37.5
2015-07-28,0.0,38.31
2015-07-29,0.0,39.1
2015-07-30,0.0,39.18
2015-07-31,0.0,39.09
2015-08-03,0.0,38.34
2015-08-04,0.0,38.85
2015-08-05,0.0,40.02
2015-08-06,0.0,39.37
2015-08-07,0.0,39.56
2015-08-10,0.0,40.25
2015-08-11,0.0,38.59
2015-08-12,0.0,37.76
2015-08-13,0.0,37.71
2015-08-14,0.0,37.79
2015-08-17,0.0,37.56
2015-08-18,0.0,37.52
2015-08-19,0.0,35.96
2015-08-20,0.0,36.17
2015-08-21,0.0,34.97
2015-08-24,0.0,31.63
2015-08-25,0.0,33.2
2015-08-26,0.0,32.31
2015-08-27,0.0,34.7
2015-08-28,0.0,35.2
2015-08-31,0.0,34.93
2015-09-01,0.0,33.12
2015-09-02,0.0,32.83
2015-09-03,0.0,34.36
2015-09-04,0.0,32.67
2015-09-07,0.0,33.22
2015-09-08,0.0,34.1
2015-09-09,0.0,35.08
2015-09-10,0.0,34.32
2015-09-11,0.0,33.99
2015-09-14,0.0,33.82
2015-09-15,0.0,34.02
2015-09-16,0.0,34.68
2015-09-17,0.0,34.12
2015-09-18,0.0,33.3
2015-09-21,0.0,33.15
2015-09-22,0.0,31.38
2015-09-23,0.0,31.52
2015-09-24,0.0,30.45
2015-09-25,0.0,30.68
2015-09-28,0.0,28.42
2015-09-29,0.0,28.83
2015-09-30,0.0,29.93
2015-10-01,0.0,30.03
2015-10-02,0.0,30.53
2015-10-05,0.0,32.15
2015-10-06,0.0,32.59
2015-10-07,0.0,34.08
2015-10-08,0.0,34.45
2015-10-09,0.0,35.67
2015-10-12,0.0,35.0
2015-10-13,0.0,34.43
2015-10-14,0.0,34.7
2015-10-15,0.0,34.81
2015-10-16,0.0,34.69
2015-10-19,0.0,33.86
2015-10-20,0.0,33.78
2015-10-21,0.0,33.68
2015-10-22,0.0,34.62
2015-10-23,0.0,35.4
2015-10-26,0.0,35.04
2015-10-27,0.0,33.99
2015-10-28,0.0,34.21
2015-10-29,0.0,33.57
2015-10-30,0.0,33.8
2015-11-02,0.0,33.71
2015-11-03,0.0,34.51
2015-11-04,0.0,35.07
2015-11-05,0.0,33.82
2015-11-06,0.0,33.27
2015-11-09,0.0,32.97
2015-11-10,0.0,32.83
2015-11-11,0.0,32.7
2015-11-12,0.0,31.29
2015-11-13,0.0,31.28
2015-11-16,0.0,31.14
2015-11-17,0.0,31.37
2015-11-18,0.0,31.93
2015-11-19,0.0,32.14
2015-11-20,0.0,32.12
2015-11-23,0.0,31.85
2015-11-24,0.0,31.73
2015-11-25,0.0,31.37
2015-11-26,0.0,32.0
2015-11-27,0.0,31.11
2015-11-30,0.0,31.46
2015-12-01,0.0,31.35
2015-12-02,0.0,31.01
2015-12-03,0.0,29.57
2015-12-04,0.0,29.29
2015-12-07,0.0,28.8
2015-12-08,0.0,27.05
2015-12-09,0.0,27.58
2015-12-10,0.0,27.84
2015-12-11,0.0,26.73
2015-12-14,0.0,25.82
2015-12-15,0.0,26.45
2015-12-16,0.0,26.62
2015-12-17,0.0,26.33
2015-12-18,0.0,26.5
2015-12-21,0.0,26.32
2015-12-22,0.0,26.69
2015-12-23,0.0,28.42
2015-12-28,0.0,27.85
2015-12-29,0.0,28.02
2015-12-30,0.0,27.7
2016-01-04,0.0,26.77
2016-01-05,0.0,27.19
2016-01-06,0.0,26.29
2016-01-07,0.0,24.92
2016-01-08,0.0,24.16
2016-01-11,0.0,23.87
2016-01-12,0.0,23.44
2016-01-13,0.0,23.66
2016-01-14,0.0,23.99
2016-01-15,0.0,22.63
2016-01-18,0.0,22.61
2016-01-19,0.0,22.96
2016-01-20,0.0,21.73
2016-01-21,0.0,23.39
2016-01-22,0.0,23.41
2016-01-25,0.0,23.17
2016-01-26,0.0,24.19
2016-01-27,0.0,24.43
2016-01-28,0.0,24.39
2016-01-29,0.0,24.32
2016-02-01,0.0,24.36
2016-02-02,0.0,23.58
2016-02-03,0.0,23.97
2016-02-04,0.0,25.69
2016-02-05,0.0,25.69
2016-02-08,0.0,25.58
2016-02-09,0.0,24.19
2016-02-10,0.0,24.32
2016-02-11,0.0,23.3
2016-02-12,0.0,25.39
2016-02-15,0.0,25.91
2016-02-16,0.0,25.77
2016-02-17,0.0,27.78
2016-02-18,0.0,27.52
2016-02-19,0.0,27.56
2016-02-22,0.0,29.2
2016-02-23,1.0,28.29
2016-02-24,1.0,26.48
2016-02-25,1.0,26.7
2016-02-26,0.0,27.7
2016-02-29,0.0,28.71
2016-03-01,0.0,28.99
2016-03-02,0.0,29.99
2016-03-03,0.0,30.56
2016-03-04,0.0,32.44
2016-03-07,0.0,33.43
2016-03-08,0.0,30.37
2016-03-09,0.0,30.73
2016-03-10,0.0,29.44
2016-03-11,0.0,30.41
2016-03-14,0.0,31.06
2016-03-15,0.0,29.59
2016-03-16,0.0,29.74
2016-03-17,0.0,31.67
2016-03-18,0.0,31.76
2016-03-21,0.0,31.29
2016-03-22,0.0,31.07
2016-03-23,0.0,30.36
2016-03-24,0.0,29.85
2016-03-29,0.0,29.26
2016-03-30,0.0,30.59
2016-03-31,0.0,30.54
2016-04-01,0.0,29.83
2016-04-04,0.0,29.98
2016-04-05,0.0,28.88
2016-04-06,0.0,28.79
2016-04-07,0.0,28.28
2016-04-08,0.0,29.18
2016-04-11,0.0,30.12
2016-04-12,0.0,31.09
2016-04-13,0.0,33.22
2016-04-14,0.0,33.13
2016-04-15,0.0,32.88
2016-04-18,0.0,33.42
2016-04-19,0.0,34.84
2016-04-20,0.0,35.68
2016-04-21,0.0,35.1
2016-04-22,0.0,34.82
2016-04-25,0.0,33.67
2016-04-26,0.0,33.62
2016-04-27,0.0,33.88
2016-04-28,0.0,35.06
2016-04-29,0.0,34.75
2016-05-02,0.0,34.61
2016-05-03,0.0,32.34
2016-05-04,0.0,31.34
2016-05-05,0.0,31.76
2016-05-06,0.0,31.99
2016-05-09,0.0,29.82
2016-05-10,0.0,30.39
2016-05-11,0.0,30.93
2016-05-12,0.0,30.25
2016-05-13,0.0,30.46
2016-05-16,0.0,30.96
2016-05-17,0.0,31.56
2016-05-18,0.0,31.34
2016-05-19,0.0,30.55
2016-05-20,0.0,30.81
2016-05-23,0.0,30.54
2016-05-24,0.0,31.17
2016-05-25,0.0,31.7
2016-05-26,0.0,32.11
2016-05-27,0.0,31.79
2016-05-30,0.0,31.77
2016-05-31,0.0,31.35
2016-06-01,0.0,30.57
2016-06-02,0.0,30.68
2016-06-03,0.0,31.23
2016-06-06,0.0,32.57
2016-06-07,0.0,32.66
2016-06-08,0.0,33.27
2016-06-09,0.0,32.36
2016-06-10,0.0,31.5
2016-06-13,0.0,31.11
2016-06-14,0.0,30.01
2016-06-15,0.0,31.08
2016-06-16,0.0,30.94
2016-06-17,0.0,31.61
2016-06-20,0.0,33.03
2016-06-21,0.0,32.86
2016-06-22,0.0,33.09
2016-06-23,0.0,33.84
2016-06-24,0.0,31.3
2016-06-27,0.0,30.4
2016-06-28,0.0,31.12
2016-06-29,0.0,32.61
2016-06-30,0.0,33.18
2016-07-01,0.0,33.93
2016-07-04,0.0,34.53
2016-07-05,0.0,33.48
2016-07-06,0.0,33.28
2016-07-07,0.0,33.59
2016-07-08,0.0,34.16
2016-07-11,0.0,35.55
2016-07-12,0.0,36.64
2016-07-13,0.0,36.31
2016-07-14,0.0,36.8
2016-07-15,0.0,36.6
2016-07-18,0.0,36.53
2016-07-19,0.0,35.71
2016-07-20,0.0,35.19
2016-07-21,0.0,35.89
2016-07-22,0.0,35.65
2016-07-25,0.0,35.62
2016-07-26,0.0,36.35
2016-07-27,0.0,36.6
2016-07-28,0.0,36.56
2016-07-29,0.0,36.71
2016-08-01,0.0,36.89
2016-08-02,0.0,36.29
2016-08-03,0.0,36.39
2016-08-04,0.0,36.6
2016-08-05,0.0,37.24
2016-08-08,0.0,37.81
2016-08-09,0.0,37.89
2016-08-10,0.0,37.41
2016-08-11,0.0,37.7
2016-08-12,0.0,37.08
2016-08-15,0.0,36.92
2016-08-16,0.0,37.5
2016-08-17,0.0,36.8
2016-08-18,0.0,37.6
2016-08-19,0.0,36.89
2016-08-22,0.0,36.2
2016-08-23,0.0,37.23
2016-08-24,0.0,36.69
2016-08-25,0.0,36.22
2016-08-26,0.0,37.14
2016-08-29,0.0,36.53
2016-08-30,0.0,35.9
2016-08-31,0.0,34.86
2016-09-01,0.0,35.27
2016-09-02,0.0,36.02
2016-09-05,0.0,36.33
2016-09-06,0.0,36.36
2016-09-07,0.0,36.59
2016-09-08,0.0,36.53
2016-09-09,0.0,36.04
2016-09-12,0.0,35.43
2016-09-13,0.0,34.44
2016-09-14,0.0,34.73
2016-09-15,0.0,35.23
2016-09-16,0.0,34.89
2016-09-19,0.0,36.09
2016-09-20,0.0,35.92
2016-09-21,0.0,36.53
2016-09-22,0.0,37.9
2016-09-23,0.0,37.89
2016-09-26,0.0,37.35
2016-09-27,0.0,37.33
2016-09-28,0.0,37.8
2016-09-29,0.0,38.91
2016-09-30,0.0,38.56
2016-10-03,0.0,38.81
2016-10-04,0.0,38.77
2016-10-05,0.0,38.59
2016-10-06,0.0,38.35
2016-10-07,0.0,38.57
2016-10-10,0.0,39.24
2016-10-11,0.0,38.36
2016-10-12,0.0,39.04
2016-10-13,0.0,37.87
2016-10-14,0.0,38.06
2016-10-17,0.0,38.02
2016-10-18,0.0,38.98
2016-10-19,0.0,39.3
2016-10-20,0.0,39.17
2016-10-21,0.0,39.7
2016-10-24,0.0,39.5
2016-10-25,0.0,40.75
2016-10-26,0.0,40.4
2016-10-27,0.0,40.26
2016-10-28,0.0,40.25
2016-10-31,0.0,40.7
2016-11-01,0.0,40.27
2016-11-02,0.0,40.25
2016-11-03,0.0,39.99
2016-11-04,0.0,39.35
2016-11-07,0.0,40.65
2016-11-08,0.0,41.1
2016-11-09,0.0,43.9
2016-11-10,0.0,45.0
2016-11-11,0.0,43.8
2016-11-14,0.0,44.63
2016-11-15,0.0,43.09
2016-11-16,0.0,42.91
2016-11-17,0.0,43.58
2016-11-18,0.0,42.73
2016-11-21,0.0,43.61
2016-11-22,0.0,45.11
2016-11-23,0.0,45.88
2016-11-24,0.0,46.0
2016-11-25,0.0,45.75
2016-11-28,0.0,45.79
2016-11-29,0.0,45.15
2016-11-30,0.0,45.0
2016-12-01,0.0,45.39
2016-12-02,0.0,45.27
2016-12-05,0.0,46.02
2016-12-06,0.0,45.72
2016-12-07,0.0,47.03
2016-12-08,0.0,48.27
2016-12-09,0.0,47.73
2016-12-12,0.0,47.75
2016-12-13,0.0,46.82
2016-12-14,0.0,46.64
2016-12-15,0.0,45.71
2016-12-16,0.0,45.4
2016-12-19,0.0,44.87
2016-12-20,0.0,45.29
2016-12-21,0.0,45.26
2016-12-22,0.0,44.87
2016-12-23,0.0,44.56
2016-12-27,0.0,44.76
2016-12-28,0.0,46.03
2016-12-29,0.0,45.65
2016-12-30,0.0,45.58
2017-01-02,0.0,45.86
2017-01-03,0.0,46.4
2017-01-04,0.0,46.1
2017-01-05,0.0,46.5
2017-01-06,0.0,46.0
2017-01-09,0.0,45.99
2017-01-10,0.0,47.65
2017-01-11,0.0,48.23
2017-01-12,0.0,48.63
2017-01-13,0.0,49.13
2017-01-16,0.0,49.3
2017-01-17,0.0,48.94
2017-01-18,0.0,49.63
2017-01-19,0.0,49.35
2017-01-20,0.0,49.45
2017-01-23,0.0,49.88
2017-01-24,0.0,51.43
2017-01-25,0.0,51.29
2017-01-26,0.0,50.95
2017-01-27,0.0,51.23
2017-01-30,0.0,50.08
2017-01-31,0.0,49.78
2017-02-01,0.0,50.51
2017-02-02,0.0,50.32
2017-02-03,0.0,48.89
2017-02-06,0.0,48.97
2017-02-07,0.0,49.77
2017-02-08,0.0,49.31
2017-02-09,0.0,49.18
2017-02-10,0.0,51.15
2017-02-13,0.0,52.41
2017-02-14,0.0,52.02
2017-02-15,0.0,52.42
2017-02-16,0.0,51.81
2017-02-17,0.0,51.2
2017-02-20,0.0,51.92
2017-02-21,0.0,52.47
2017-02-22,0.0,51.77
2017-02-23,0.0,51.15
2017-02-24,0.0,50.19
2017-02-27,0.0,50.1
2017-02-28,0.0,49.59
2017-03-01,0.0,51.16
2017-03-02,0.0,50.62
2017-03-03,0.0,50.33
2017-03-06,0.0,49.27
2017-03-07,0.0,48.93
2017-03-08,0.0,48.7
2017-03-09,0.0,47.29
2017-03-10,0.0,46.93
2017-03-13,0.0,48.33
2017-03-14,0.0,48.28
2017-03-15,0.0,49.06
2017-03-16,0.0,50.84
2017-03-17,0.0,51.15
2017-03-20,0.0,50.97
2017-03-21,0.0,49.53
2017-03-22,0.0,49.52
2017-03-23,0.0,49.28
2017-03-24,0.0,48.94
2017-03-27,0.0,47.47
2017-03-28,0.0,48.15
2017-03-29,0.0,48.72
2017-03-30,0.0,49.52
2017-03-31,0.0,48.97
2017-04-03,0.0,48.77
2017-04-04,0.0,49.39
2017-04-05,0.0,49.82
2017-04-06,0.0,49.82
2017-04-07,0.0,49.81
2017-04-10,0.0,50.07
2017-04-11,0.0,50.15
2017-04-12,0.0,48.84
2017-04-13,0.0,48.87
2017-04-18,0.0,47.32
2017-04-19,0.0,47.67
2017-04-20,0.0,47.93
2017-04-21,0.0,47.89
2017-04-24,0.0,48.25
2017-04-25,0.0,48.41
2017-04-26,0.0,48.58
2017-04-27,0.0,47.23
2017-04-28,0.0,47.69
2017-05-02,0.0,47.22
2017-05-03,0.0,46.04
2017-05-04,0.0,44.99
2017-05-05,0.0,46.1
2017-05-08,0.0,45.63
2017-05-09,0.0,46.3
2017-05-10,0.0,46.77
2017-05-11,0.0,46.98
2017-05-12,0.0,46.23
2017-05-15,0.0,47.02
2017-05-16,0.0,47.11
2017-05-17,0.0,46.63
2017-05-18,0.0,46.53
2017-05-19,0.0,47.29
2017-05-22,0.0,47.24
2017-05-23,0.0,47.11
2017-05-24,0.0,47.0
2017-05-25,0.0,46.73
2017-05-26,0.0,46.58
2017-05-29,0.0,46.44
2017-05-30,0.0,46.68
2017-05-31,0.0,45.73
2017-06-01,0.0,46.08
2017-06-02,0.0,45.96
2017-06-05,0.0,45.58
2017-06-06,0.0,45.75
2017-06-07,0.0,46.12
2017-06-08,0.0,46.54
2017-06-09,0.0,46.93
2017-06-12,0.0,46.29
2017-06-13,0.0,46.48
2017-06-14,0.0,45.62
2017-06-15,0.0,44.77
2017-06-16,0.0,44.72
2017-06-19,0.0,45.43
2017-06-20,0.0,43.99
2017-06-21,0.0,44.38
2017-06-22,0.0,44.46
2017-06-23,0.0,44.49
2017-06-26,0.0,44.35
2017-06-27,0.0,45.12
2017-06-28,0.0,45.37
2017-06-29,0.0,45.46
2017-06-30,0.0,45.48
2017-07-03,0.0,47.02
2017-07-04,0.0,47.2
2017-07-05,0.0,47.36
2017-07-06,0.0,46.89
2017-07-07,0.0,46.51
2017-07-10,0.0,47.08
2017-07-11,0.0,47.26
2017-07-12,0.0,48.17
2017-07-13,0.0,48.34
2017-07-14,0.0,49.02
2017-07-17,0.0,49.47
2017-07-18,0.0,48.76
2017-07-19,0.0,49.2
2017-07-20,0.0,48.28
2017-07-21,0.0,47.65
2017-07-24,0.0,47.62
2017-07-25,0.0,48.87
2017-07-26,0.0,49.13
2017-07-27,0.0,49.46
2017-07-28,0.0,49.15
2017-07-31,0.0,49.37
2017-08-01,0.0,49.2
2017-08-02,0.0,48.29
2017-08-03,0.0,48.46
2017-08-04,0.0,49.0
2017-08-07,0.0,49.76
2017-08-08,0.0,49.87
2017-08-09,0.0,49.6
2017-08-10,0.0,49.14
2017-08-11,0.0,47.78
