DATE,MC FP Equity_DX_SI_QTY,MC FP Equity_DX_SHORT_INTEREST_VALUE,MC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MC FP Equity_DX_SI_MV,MC FP Equity_DX_DSS,MC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MC FP Equity_DX_SUPPLY_SI_QTY,MC FP Equity_DX_BROKER_SI_QTY,MC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MC FP Equity_DX_BROKER_SI_MV_NEW_x,MC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MC FP Equity_DX_SUPPLY_SI_QTY_INC_x,MC FP Equity_DX_BROKER_SI_MV_INC_x,MC FP Equity_DX_SUPPLY_SI_MV_NEW,MC FP Equity_DX_BROKER_SI_QTY_ADD,MC FP Equity_DX_BROKER_SI_QTY_NEW,MC FP Equity_DX_SUPPLY_SI_MV_DEC,MC FP Equity_DX_BROKER_SI_QTY_INC,MC FP Equity_DX_SUPPLY_SI_QTY_DEC,MC FP Equity_DX_BROKER_SI_MV_NEW_y,MC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MC FP Equity_DX_BROKER_SI_MV_INC_y,MC FP Equity_DX_SUPPLY_SI_QTY_INC_y,MC FP Equity_DX_BROKER_SI_MV_ADD,MC FP Equity_DX_SUPPLY_SI_QTY_ADD,MC FP Equity_DX_BROKER_SI_QTY_DEC,MC FP Equity_DX_SUPPLY_SI_MV,MC FP Equity_DX_BROKER_SI_MV_DEC,MC FP Equity_DX_SUPPLY_SI_MV_RMV,MC FP Equity_DX_BROKER_SI_MV_RMV,MC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MC FP Equity_DX_UTILIZATION_QUANTITY,MC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MC FP Equity_DX_ACTIVE_UTILIZATION_MV,MC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MC FP Equity_DX_BROKER_SI_CON_RATIO,MC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MC FP Equity_DX_DEMAND_SUPPLY_RATIO,MC FP Equity_PX_LAST
2013-05-29,9195855.0,1148408581.91,3.58,11.49,1.81,1252.97,1.0,1003839694.79,1845203.0,8038223.0,230435012.36,0.0,0.0,0.0,0.55,0.0,0.0,0.0,7.57,3406.0,55289.0,0.0,0.0,0.55,0.0,0.0,0.0,68607.0,256.48,8.06,0.0,0.0,3.24,3.24,55138356.0,6885859033.54,0.0,7686.65,3.23,16.01,0.1328,25.72,0.1614,137.1
2013-05-30,8944945.0,1127258964.73,3.49,11.58,1.76,1206.45,1.0,1000294672.92,1637785.0,7937467.0,206396777.57,0.0,0.0,1299.0,3.16,0.0,0.0,0.0,30.2,23520.0,208717.0,0.0,0.0,3.16,1299.0,0.0,0.0,124276.0,224.59,18.74,0.0,0.0,2.86,2.86,55540932.0,6999373781.13,0.0,7620.64,2.86,16.31,0.1365,26.33,0.1564,138.35
2013-05-31,9198397.0,1144955599.66,3.58,12.45,1.81,1245.84,1.0,973777063.91,1922582.0,7823175.0,239310287.08,0.0,0.0,115327.0,0.71,0.0,0.0,0.0,10.92,4535.0,82947.0,0.0,0.0,0.71,115327.0,0.0,252417.0,118827.0,265.44,14.4,0.0,0.0,3.33,3.33,55789968.0,6944366096.22,0.0,7707.45,3.33,16.51,0.1387,26.59,0.1594,136.65
2013-06-03,9043360.0,1116184467.36,3.52,12.52,1.78,1215.81,1.0,952277396.43,1834027.0,7715380.0,226366356.1,0.0,0.0,39426.0,4.18,0.0,0.0,0.0,24.6,37047.0,177391.0,0.0,0.0,4.18,39426.0,0.0,49410.0,144842.0,249.41,22.06,0.0,0.0,3.18,3.18,55837396.0,6891778510.73,0.0,7596.95,3.18,16.72,0.1404,27.0,0.1568,135.5
2013-06-04,9663620.0,1184378202.15,3.77,13.78,1.9,1293.59,1.0,1016257537.48,1877783.0,8291884.0,230142043.41,0.0,0.0,25238.0,77.16,0.0,0.0,0.0,1.97,576504.0,14405.0,0.0,0.0,77.16,25238.0,0.0,32923.0,0.0,253.74,0.0,0.0,0.0,3.27,3.27,55591136.0,6813278017.05,0.0,7516.02,3.27,15.89,0.1349,25.39,0.1682,134.55
2013-06-05,9634894.0,1149701496.01,3.75,13.88,1.9,1281.99,1.0,982720044.54,1903409.0,8235532.0,227127789.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,9374.0,0.0,0.0,0.0,0.0,0.0,35000.0,56352.0,254.31,8.71,0.0,0.0,3.33,3.33,55223016.0,6589588231.02,0.0,7384.36,3.33,16.11,0.1353,25.61,0.1687,131.0
2013-06-06,9606851.0,1144605052.69,3.74,14.1,1.89,1260.29,1.0,978440659.27,1897345.0,8212207.0,226058536.11,0.0,0.0,10527.0,0.56,0.0,22580.0,0.0,2.98,32347.0,17288.0,0.0,0.0,0.56,10527.0,2.96,697.0,78252.0,247.49,14.74,0.0,0.0,3.32,3.32,55283260.0,6586705542.22,0.0,7215.06,3.32,15.47,0.1361,26.03,0.168,130.8
2013-06-07,9472903.0,1144609126.33,3.69,14.39,1.86,1245.09,1.0,984256965.01,1780516.0,8145812.0,215139420.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39,0.0,116829.0,0.0,0.0,0.0,0.0,0.0,0.0,66395.0,233.64,9.51,0.0,0.0,3.07,3.07,56149104.0,6784485904.03,0.0,7371.3,3.07,15.7,0.1395,26.36,0.1635,132.65
2013-06-10,9213199.0,1113648751.24,3.59,13.92,1.81,1217.51,1.0,988498270.9,1519570.0,8177831.0,183678571.68,0.0,0.0,30777.0,4.95,0.0,0.0,0.0,46.65,39355.0,358710.0,0.0,0.0,4.95,30777.0,0.0,66987.0,7336.0,201.2,0.4,0.0,0.0,2.7,2.7,54864128.0,6631721255.01,0.0,7261.47,2.7,15.59,0.1382,26.13,0.1634,132.7
2013-06-11,8515646.0,1005285597.56,3.31,12.95,1.68,1121.45,1.0,884947578.7,1502570.0,7496278.0,177380785.95,0.0,0.0,0.0,11.04,0.0,0.0,0.0,11.28,82805.0,86028.0,0.0,0.0,11.04,0.0,0.0,69028.0,764358.0,197.33,100.55,0.0,0.0,2.64,2.64,55491808.0,6550896475.16,0.0,7305.59,2.63,13.89,0.1432,28.41,0.1494,129.6
2013-06-12,8562827.0,996035750.69,3.33,12.83,1.69,1112.83,1.0,866939092.63,1495072.0,7452995.0,173908121.92,0.0,0.0,90464.0,5.91,0.0,0.0,0.0,13.28,73128.0,97962.0,0.0,0.0,5.91,90464.0,0.0,0.0,116411.0,192.56,16.16,0.0,0.0,2.61,2.61,55807924.0,6491627995.73,0.0,7203.58,2.6,15.52,0.1474,28.62,0.1494,127.7
2013-06-13,8140841.0,934343734.03,3.17,12.1,1.6,1048.56,1.0,813764899.74,1419131.0,7090250.0,162877048.9,0.0,0.0,15080.0,0.06,0.0,1593.0,0.0,12.15,513.0,92021.0,0.0,0.0,0.06,15080.0,0.21,1000.0,364851.0,180.07,48.92,0.0,0.0,2.47,2.47,55946456.0,6421108163.73,0.0,7120.23,2.47,12.18,0.1497,30.2,0.1419,126.0
2013-06-14,7301335.0,836661483.1,2.84,10.75,1.44,937.35,1.0,715071534.17,1429625.0,6240250.0,163821023.52,0.0,0.0,13140.0,0.0,0.0,0.0,0.0,0.34,0.0,2646.0,0.0,0.0,0.0,13140.0,0.0,0.0,850000.0,179.91,108.54,0.0,0.0,2.51,2.51,55535844.0,6363863814.81,0.0,6992.26,2.51,13.61,0.1733,33.83,0.1282,125.8
2013-06-17,7581737.0,878116099.33,2.95,11.03,1.49,973.57,1.0,720246959.84,1796710.0,6218680.0,208094791.05,0.0,0.0,37978.0,3.43,0.0,0.0,0.0,4.08,31175.0,31460.0,0.0,0.0,3.43,37978.0,0.0,360567.0,52745.0,226.49,6.36,0.0,0.0,3.15,3.15,55321320.0,6407310320.57,0.0,6978.49,3.14,13.76,0.1745,33.94,0.1327,127.15
2013-06-18,7101778.0,820586605.29,2.76,10.07,1.4,915.03,1.0,652686009.84,1911251.0,5648680.0,220838636.46,0.0,0.0,124441.0,0.0,0.0,0.0,0.0,1.26,0.0,9900.0,0.0,0.0,0.0,124441.0,0.0,0.0,570000.0,242.33,71.35,0.0,0.0,3.33,3.33,55522060.0,6415387630.26,0.0,7049.54,3.32,14.7,0.1855,36.31,0.1237,126.85
2013-06-19,7429659.0,863547866.43,2.89,10.48,1.46,957.43,1.0,695477234.15,1904173.0,5983639.0,221321669.2,0.0,0.0,0.0,44.53,0.0,0.0,0.0,1.03,351752.0,7679.0,0.0,0.0,44.53,0.0,0.0,601.0,16793.0,242.01,1.61,0.0,0.0,3.31,3.31,55659364.0,6469277396.08,0.0,7094.55,3.3,13.83,0.1766,34.56,0.1291,127.6
2013-06-20,7093856.0,794470473.37,2.76,9.78,1.4,912.52,1.0,672036549.21,1564870.0,6000639.0,175256307.66,0.0,0.0,0.0,2.79,0.0,0.0,0.0,44.98,18000.0,357303.0,0.0,0.0,2.79,0.0,0.0,18000.0,1000.0,199.34,0.13,0.0,0.0,2.75,2.75,55352336.0,6199138604.42,0.0,7037.63,2.75,13.51,0.1775,34.67,0.1246,122.95
2013-06-21,7409648.0,817350965.45,2.88,9.73,1.46,937.01,1.0,661132001.59,1887847.0,5993454.0,208246541.28,0.0,0.0,36388.0,0.0,0.0,0.0,0.0,2.79,0.0,19823.0,0.0,0.0,0.0,36388.0,0.0,306412.0,7185.0,231.56,4.0,0.0,0.0,3.32,3.32,54919288.0,6058092512.45,0.0,6742.93,3.32,13.65,0.1804,35.21,0.1304,121.1
2013-06-24,6848133.0,743870667.47,2.66,8.72,1.35,861.18,1.0,589283701.69,1873541.0,5424993.0,203511262.73,0.0,0.0,744.0,0.01,0.0,0.0,0.0,2.33,154.0,15794.0,0.0,0.0,0.01,744.0,0.0,744.0,568615.0,226.1,70.34,0.0,0.0,3.32,3.32,54484440.0,5918310399.28,0.0,6580.8,3.32,12.37,0.196,38.46,0.1215,119.25
2013-06-25,6738159.0,748803637.16,2.62,8.25,1.33,843.96,1.0,589001732.13,1832612.0,5300171.0,203656003.24,0.0,0.0,14194.0,0.0,0.0,0.0,0.0,7.4,3000.0,59837.0,0.0,0.0,0.0,14194.0,0.0,4714.0,127822.0,220.0,16.18,0.0,0.0,3.2,3.2,55358528.0,6151927717.11,0.0,6642.89,3.21,12.18,0.2025,39.3,0.1178,122.0
2013-06-26,6808549.0,776471922.31,2.65,8.27,1.34,863.07,1.0,605374711.63,1939820.0,5308271.0,221224193.93,0.0,0.0,77789.0,6.88,0.0,654.0,0.0,0.86,50670.0,13116.0,0.0,0.0,6.88,77789.0,0.08,42535.0,43224.0,238.68,4.71,0.0,0.0,3.4,3.4,55131136.0,6287357137.15,0.0,6780.95,3.4,12.19,0.1955,38.43,0.1193,125.2
2013-06-27,6874700.0,792156766.66,2.68,8.24,1.35,880.04,1.0,628981137.86,1938351.0,5458587.0,223351980.57,0.0,0.0,72286.0,19.46,0.0,0.0,0.0,9.25,150316.0,85183.0,0.0,0.0,19.46,72286.0,0.0,11428.0,0.0,242.92,0.0,0.0,0.0,3.41,3.41,54829892.0,6317929504.3,0.0,6876.09,3.41,12.26,0.1901,37.66,0.1211,126.5
2013-06-28,5867261.0,665382874.76,2.28,7.04,1.15,754.25,1.0,503962749.25,1946461.0,4443879.0,220740447.0,0.0,0.0,16555.0,3.32,0.0,0.0,0.0,0.84,11418.0,8445.0,0.0,0.0,3.32,16555.0,0.0,0.0,1026126.0,245.29,132.27,0.0,0.0,3.47,3.47,54105724.0,6135916260.79,0.0,6816.27,3.47,14.63,0.1358,25.97,0.1047,124.5
2013-07-01,5630237.0,653119251.86,2.19,6.91,1.11,721.26,1.0,514093880.61,1709030.0,4431764.0,198251049.65,0.0,0.0,3112.0,0.14,0.0,62992.0,0.0,49.88,393.0,389467.0,0.0,0.0,0.14,3112.0,7.84,148924.0,75500.0,213.71,9.18,0.0,0.0,3.01,3.01,55045520.0,6385395293.42,0.0,6884.36,3.01,14.47,0.1354,26.11,0.0992,127.35
2013-07-02,5596494.0,642832741.78,2.18,6.72,1.1,723.39,1.0,506799240.61,1644895.0,4412188.0,188938353.69,0.0,2945.0,0.0,14.25,0.37,10000.0,0.0,8.23,95392.0,77080.0,0.0,2945.0,14.25,0.0,1.28,10000.0,124968.0,209.34,15.5,0.0,0.0,2.9,2.9,55047388.0,6322934207.69,0.0,7006.63,2.9,14.93,0.1358,26.03,0.0987,126.1
2013-07-03,5540092.0,629541538.17,2.16,6.62,1.09,712.53,1.0,495752546.8,1573497.0,4362722.0,178802395.64,0.0,0.0,34670.0,0.0,0.0,0.0,0.0,13.58,0.0,105775.0,0.0,0.0,0.0,34670.0,0.0,2652.0,49466.0,198.59,6.3,0.37,0.0,2.76,2.76,55413648.0,6296861712.31,2945.0,6995.79,2.76,15.29,0.1365,26.04,0.0972,124.75
2013-07-04,5463740.0,628579531.53,2.13,6.61,1.08,701.01,1.0,501317411.66,1492315.0,4357552.0,171684352.4,0.0,0.0,17051.0,0.0,0.0,0.0,0.0,27.7,0.0,218911.0,0.0,0.0,0.0,17051.0,0.0,120678.0,5170.0,187.24,0.67,0.0,0.0,2.62,2.62,55470620.0,6381653653.56,0.0,6946.96,2.62,12.94,0.1386,27.05,0.0959,126.3
2013-07-05,4522697.0,515167015.57,1.76,5.51,0.89,581.52,0.0,399482345.12,1241630.0,3507091.0,141430394.64,0.0,0.0,10027.0,5.95,0.0,1678.0,0.0,36.1,44895.0,289370.0,0.0,0.0,5.95,10027.0,0.21,28658.0,930034.0,156.26,119.67,0.0,0.0,2.17,2.17,55984336.0,6377009845.2,0.0,7068.21,2.16,15.05,0.1613,32.42,0.079,125.05
2013-07-08,4651598.0,545527028.16,1.81,5.6,0.92,598.15,0.0,430457084.79,1199237.0,3670420.0,140643322.29,0.0,0.0,0.0,36.2,0.0,0.0,0.0,5.61,284007.0,42393.0,0.0,0.0,36.2,0.0,0.0,0.0,120678.0,151.52,15.64,0.0,0.0,2.09,2.09,56239356.0,6595601929.59,0.0,7080.31,2.1,14.53,0.1623,31.31,0.081,128.75
2013-07-09,4634320.0,554687326.89,1.8,5.49,0.91,605.34,0.0,437248953.62,1199237.0,3653142.0,143538116.88,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,17914.0,156.07,0.4,0.0,0.0,2.11,2.11,55735712.0,6671074311.13,0.0,7230.26,2.11,14.65,0.1608,30.96,0.0814,131.4
2013-07-10,4686276.0,565174693.97,1.82,5.52,0.92,615.4,0.0,440576571.22,1251193.0,3653142.0,150896494.55,0.0,0.0,82230.0,0.0,0.0,0.0,0.0,3.98,0.0,31875.0,0.0,0.0,0.0,82230.0,0.0,1601.0,0.0,163.9,0.0,0.0,0.0,2.2,2.2,55601488.0,6705655826.69,0.0,7283.29,2.2,14.98,0.1619,31.02,0.0824,132.4
2013-07-11,4686373.0,570522366.63,1.82,5.49,0.92,618.59,0.0,453060479.36,1209376.0,3721520.0,147230290.39,0.0,0.0,16927.0,0.07,0.0,95664.0,0.0,7.71,511.0,58744.0,0.0,0.0,0.07,16927.0,13.06,0.0,27797.0,159.58,3.51,0.0,0.0,2.12,2.12,55707292.0,6781845164.72,0.0,7351.35,2.12,14.83,0.157,30.47,0.0823,133.65
2013-07-12,4663930.0,566090805.42,1.81,5.43,0.92,619.45,0.0,450980144.27,1187856.0,3715552.0,144177626.97,0.0,0.0,11837.0,0.17,0.0,0.0,0.0,4.18,1177.0,32712.0,0.0,0.0,0.17,11837.0,0.0,5433.0,7145.0,158.55,0.96,0.79,0.0,2.09,2.09,55760732.0,6768034187.59,6078.0,7425.94,2.09,14.89,0.1563,30.3,0.0819,133.25
2013-07-15,4711373.0,574853349.83,1.83,5.54,0.93,625.43,0.0,459064405.34,1071105.0,3762392.0,130689779.24,0.0,0.0,1787.0,4.09,0.0,19768.0,0.0,15.93,33243.0,118715.0,0.0,0.0,4.09,1787.0,2.64,177.0,6171.0,143.01,0.87,0.0,0.0,1.88,1.88,55941264.0,6825616015.6,0.0,7461.45,1.88,14.7,0.1542,30.0,0.0826,133.95
2013-07-16,4773122.0,572387654.57,1.86,5.67,0.94,632.71,0.0,449545826.67,1143126.0,3748748.0,137082439.97,0.0,0.0,24730.0,0.92,0.0,0.0,0.0,3.01,6124.0,22872.0,0.0,0.0,0.92,24730.0,0.0,70163.0,19768.0,151.63,2.64,0.0,0.0,2.01,2.01,55768496.0,6687698035.86,0.0,7413.59,2.0,14.68,0.1524,29.82,0.0839,131.65
2013-07-17,4751933.0,576123013.83,1.85,5.63,0.94,627.71,0.0,454459684.9,1146185.0,3748439.0,138963145.44,0.0,6078.0,27305.0,0.0,0.8,587.0,0.0,4.33,104.0,30324.0,0.0,6078.0,0.0,27305.0,0.08,0.0,1000.0,151.68,0.22,0.0,0.0,2.02,2.02,55482712.0,6726708321.15,0.0,7331.26,2.03,14.45,0.1519,29.85,0.0839,133.1
2013-07-18,4616486.0,563486065.73,1.8,5.5,0.91,612.63,0.0,461357522.61,1131759.0,3779775.0,138141960.41,0.0,0.0,24804.0,4.65,0.0,0.0,0.0,26.01,35220.0,195471.0,0.0,0.0,4.65,24804.0,0.0,156241.0,3884.0,150.82,0.51,0.0,0.0,2.01,2.01,55178336.0,6735041212.37,0.0,7348.25,2.01,15.06,0.161,30.78,0.082,134.0
2013-07-19,4681286.0,566918169.66,1.82,5.53,0.92,621.98,0.0,452220107.08,1194020.0,3734175.0,144599503.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91,0.0,128739.0,0.0,0.0,0.0,0.0,0.0,191000.0,45600.0,159.37,5.76,0.0,0.0,2.12,2.12,55113748.0,6674444829.74,0.0,7362.79,2.12,14.85,0.1556,30.14,0.0831,132.95
2013-07-22,3800321.0,455557321.25,1.48,4.5,0.75,503.48,0.0,349355980.23,1170222.0,2914375.0,140278465.84,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5.95,200.0,44100.0,0.0,0.0,0.02,0.0,0.0,20302.0,820000.0,154.84,107.83,0.0,0.0,2.07,2.07,55302328.0,6629276948.63,0.0,7331.04,2.07,17.53,0.1218,18.33,0.0673,131.6
2013-07-23,3760147.0,445432642.33,1.46,4.4,0.74,493.78,0.0,342708873.72,1146986.0,2892998.0,135873678.53,0.0,0.0,1853.0,0.0,0.0,0.0,0.0,3.34,0.0,25089.0,0.0,0.0,0.0,1853.0,0.0,0.0,21377.0,150.16,4.22,0.0,0.0,2.03,2.03,55302504.0,6551217408.26,0.0,7257.36,2.03,17.71,0.1225,18.4,0.0666,130.05
2013-07-24,3928428.0,466619892.19,1.53,4.61,0.77,513.56,0.0,357512219.98,1205144.0,3009861.0,143147376.85,0.0,0.0,24730.0,15.26,0.0,0.0,0.0,0.48,117374.0,3187.0,0.0,0.0,15.26,24730.0,0.0,36615.0,511.0,156.96,0.07,0.0,0.0,2.13,2.13,55261536.0,6563982328.38,0.0,7201.54,2.13,17.27,0.1178,17.7,0.0696,130.4
2013-07-25,4126804.0,490183054.79,1.61,4.86,0.81,539.7,0.0,356272747.45,1259293.0,2999426.0,149579211.81,0.0,0.0,80094.0,0.0,0.0,28859.0,0.0,3.59,0.0,28245.0,0.0,0.0,0.0,80094.0,3.83,2300.0,39294.0,163.99,5.27,0.0,0.0,2.23,2.23,55165124.0,6552530481.22,0.0,7191.66,2.23,16.27,0.1143,16.75,0.0731,130.4
2013-07-26,3880797.0,477399955.49,1.51,4.65,0.76,510.81,0.0,342195823.9,1182616.0,2781719.0,145480638.58,0.0,0.0,526.0,0.84,0.0,0.0,0.0,9.97,6282.0,77220.0,0.0,0.0,0.84,526.0,0.0,17.0,223989.0,156.19,29.12,0.0,0.0,2.1,2.1,55225472.0,6793614269.17,0.0,7263.94,2.1,17.29,0.1207,17.6,0.0688,135.05
2013-07-29,3691191.0,452058026.34,1.44,4.26,0.73,494.51,0.0,316110845.03,1182838.0,2581141.0,144861485.56,0.0,0.0,7427.0,0.0,0.0,0.0,0.0,1.82,0.0,16902.0,0.0,0.0,0.0,7427.0,0.0,9697.0,200578.0,159.3,25.59,0.0,0.0,2.09,2.09,55536496.0,6801522536.08,0.0,7489.77,2.08,17.87,0.1301,18.87,0.0651,134.45
2013-07-30,4141394.0,512286816.56,1.61,4.8,0.81,557.19,0.0,370916652.38,1614711.0,2998539.0,199738338.8,0.0,0.0,264064.0,6.64,0.0,380000.0,0.0,0.8,49068.0,5910.0,0.0,0.0,6.64,264064.0,53.6,173719.0,11670.0,217.46,1.56,0.0,0.0,2.84,2.84,55341452.0,6845689221.79,0.0,7457.37,2.83,15.85,0.1153,16.61,0.0727,135.8
2013-07-31,4146771.0,516162618.0,1.61,4.8,0.82,561.28,0.0,373485001.88,1618826.0,3000521.0,201500749.92,0.0,0.0,6000.0,0.44,0.0,0.0,0.0,2.35,1998.0,17977.0,0.0,0.0,0.44,6000.0,0.0,16092.0,16.0,219.56,0.0,0.0,0.0,2.83,2.83,55483984.0,6906279232.37,0.0,7534.22,2.83,15.76,0.115,16.66,0.0726,136.65
2013-08-01,4118032.0,525151502.67,1.6,4.8,0.81,561.9,0.0,374801336.7,1625787.0,2939045.0,207328278.67,0.0,0.0,32737.0,0.0,0.0,0.0,0.0,3.49,0.0,25776.0,0.0,0.0,0.0,32737.0,0.0,0.0,61476.0,223.96,8.28,0.0,0.0,2.84,2.84,55527924.0,7081191386.75,0.0,7643.42,2.85,15.87,0.1157,16.84,0.0721,140.0
2013-08-02,4083875.0,523213615.36,1.59,4.81,0.8,563.83,0.0,376579920.85,1591330.0,2939345.0,203876348.45,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.54,300.0,34457.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,222.32,0.0,0.0,0.0,2.79,2.79,55370136.0,7093853029.21,0.0,7749.56,2.79,15.87,0.1167,17.12,0.0717,140.65
2013-08-05,3679440.0,469555271.34,1.43,4.38,0.72,507.88,0.0,326836471.88,1185146.0,2561094.0,151243545.65,0.0,0.0,2400.0,0.02,0.0,2700.0,0.0,56.86,49.0,408584.0,0.0,0.0,0.02,2400.0,0.38,0.0,381000.0,166.22,54.14,0.0,0.0,2.09,2.09,55635984.0,7100039561.33,0.0,7820.96,2.08,17.7,0.1296,19.17,0.0648,140.1
2013-08-06,3707641.0,472816443.03,1.44,4.52,0.73,509.93,0.0,329907353.32,1242041.0,2587004.0,158391119.24,0.0,0.0,3290.0,6.3,0.0,9350.0,0.0,1.01,46148.0,7199.0,0.0,0.0,6.3,3290.0,1.31,60804.0,29588.0,173.32,4.21,0.0,0.0,2.18,2.18,55758800.0,7110633819.04,0.0,7797.69,2.17,17.56,0.1292,19.01,0.065,140.0
2013-08-07,3631717.0,459660737.83,1.42,4.48,0.72,498.88,0.0,329332966.95,1145378.0,2602015.0,144968701.19,0.0,0.0,492.0,2.11,0.0,0.0,0.0,3.04,15011.0,21966.0,0.0,0.0,2.11,492.0,0.0,0.0,0.0,159.47,0.0,10.5,0.0,2.0,2.0,56007600.0,7088794292.07,75189.0,7822.07,2.0,17.98,0.1328,19.44,0.0635,138.95
2013-08-08,3727262.0,471244449.03,1.45,4.63,0.73,509.66,0.0,329782940.79,1259552.0,2608386.0,159247428.35,0.0,0.0,27685.0,2.26,0.0,0.0,0.0,0.49,17908.0,3511.0,0.0,0.0,2.26,27685.0,0.0,90000.0,11537.0,174.38,1.51,0.0,0.0,2.2,2.2,55979040.0,7077530869.1,0.0,7766.1,2.2,17.59,0.1297,18.93,0.0651,138.8
2013-08-09,3686735.0,466960101.72,1.44,4.61,0.73,504.95,0.0,325519917.45,1251025.0,2570039.0,158454231.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,8527.0,0.0,0.0,0.0,0.0,0.0,0.0,38347.0,173.61,4.92,0.0,0.0,2.21,2.21,55437360.0,7021669652.02,0.0,7706.49,2.2,17.79,0.1311,19.09,0.065,139.05
2013-08-12,3719246.0,474126977.6,1.45,4.77,0.73,510.49,0.0,327348937.55,1285716.0,2567859.0,163902210.59,0.0,0.0,11191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11191.0,0.0,23500.0,2180.0,179.09,0.3,0.0,0.0,2.27,2.27,55469008.0,7071151817.78,0.0,7734.06,2.26,17.62,0.1289,18.92,0.0655,139.95
2013-08-13,3737143.0,476919095.14,1.46,4.92,0.74,514.7,0.0,327699793.86,1303613.0,2567859.0,166361825.7,0.0,0.0,22979.0,0.0,0.0,0.0,0.0,0.71,0.0,5082.0,0.0,0.0,0.0,22979.0,0.0,0.0,0.0,182.12,0.0,4.89,0.0,2.32,2.32,54778476.0,6990607853.89,37367.0,7669.19,2.32,17.49,0.1277,18.88,0.0666,140.1
2013-08-14,3713377.0,480312896.06,1.45,4.97,0.73,512.48,0.0,330469322.64,1279847.0,2554912.0,165543929.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,23766.0,0.0,0.0,0.0,0.0,0.0,0.0,12947.0,179.81,1.81,0.0,0.0,2.28,2.28,54804036.0,7088718771.85,0.0,7707.08,2.28,17.56,0.1286,18.99,0.0662,142.0
2013-08-15,3746219.0,477736097.53,1.46,5.04,0.74,519.73,0.0,333608252.62,1222489.0,2616025.0,155897752.94,0.0,0.0,0.0,8.87,0.0,0.0,0.0,8.02,61113.0,57358.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,171.97,0.0,0.0,0.0,2.19,2.19,54499868.0,6950088677.19,0.0,7687.37,2.19,17.37,0.1294,18.98,0.0672,140.0
2013-08-16,3633192.0,466300844.63,1.42,4.94,0.72,501.68,0.0,324619489.97,1150954.0,2529279.0,147718816.49,0.0,0.0,248.0,0.0,0.0,0.0,0.0,10.19,0.0,71783.0,0.0,0.0,0.0,248.0,0.0,0.0,86746.0,161.09,12.45,0.0,0.0,2.06,2.06,54785360.0,7031409196.5,0.0,7680.98,2.05,17.93,0.133,19.7,0.065,140.9
2013-08-19,3568175.0,457793747.84,1.39,4.86,0.7,493.37,0.0,319031182.4,1086002.0,2486620.0,139333111.67,0.0,0.0,14602.0,0.07,0.0,0.0,0.0,6.03,428.0,43087.0,0.0,0.0,0.07,14602.0,0.0,900.0,43087.0,153.04,5.95,0.0,0.0,1.93,1.93,55203784.0,7082597454.48,0.0,7780.98,1.93,18.32,0.1357,19.88,0.0634,140.85
2013-08-20,3635242.0,462424810.41,1.42,5.01,0.72,501.81,0.0,320781371.9,1116593.0,2521746.0,142037395.68,0.0,0.0,32800.0,0.13,0.0,40497.0,0.0,0.97,900.0,6644.0,0.0,0.0,0.13,32800.0,5.99,4435.0,6271.0,156.49,0.97,0.0,0.0,1.99,1.99,55071960.0,7005487024.53,0.0,7731.66,1.98,18.04,0.1316,19.6,0.0647,139.65
2013-08-21,4063309.0,515026909.0,1.58,5.67,0.8,559.93,0.0,377619230.56,1087176.0,2979230.0,137800225.09,0.0,0.0,0.0,64.7,0.0,0.0,0.0,5.41,463965.0,37235.0,0.0,0.0,64.7,0.0,0.0,7818.0,6481.0,151.8,0.91,0.0,0.0,1.94,1.94,55067604.0,6979852596.59,0.0,7705.38,1.93,16.37,0.1284,17.32,0.0724,139.15
