DATE,ALCPB FP Equity_DX_SI_QTY,ALCPB FP Equity_DX_SHORT_INTEREST_VALUE,ALCPB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCPB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCPB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCPB FP Equity_DX_SI_MV,ALCPB FP Equity_DX_DSS,ALCPB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCPB FP Equity_DX_SUPPLY_SI_QTY,ALCPB FP Equity_DX_BROKER_SI_QTY,ALCPB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCPB FP Equity_DX_BROKER_SI_MV_NEW_x,ALCPB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCPB FP Equity_DX_BROKER_SI_MV_INC_x,ALCPB FP Equity_DX_BROKER_SI_QTY_ADD,ALCPB FP Equity_DX_BROKER_SI_QTY_NEW,ALCPB FP Equity_DX_SUPPLY_SI_MV_DEC,ALCPB FP Equity_DX_BROKER_SI_QTY_INC,ALCPB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCPB FP Equity_DX_BROKER_SI_MV_NEW_y,ALCPB FP Equity_DX_BROKER_SI_MV_INC_y,ALCPB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCPB FP Equity_DX_BROKER_SI_MV_ADD,ALCPB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCPB FP Equity_DX_BROKER_SI_QTY_DEC,ALCPB FP Equity_DX_SUPPLY_SI_MV,ALCPB FP Equity_DX_BROKER_SI_MV_DEC,ALCPB FP Equity_DX_BROKER_SI_MV_RMV,ALCPB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCPB FP Equity_DX_UTILIZATION_QUANTITY,ALCPB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCPB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCPB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCPB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCPB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCPB FP Equity_DX_BROKER_SI_CON_RATIO,ALCPB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCPB FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCPB FP Equity_PX_LAST
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4685
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721
2020-07-28,4000.0,2936.0,0.02,0.0,0.01,0.0,0.0,2936.0,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.734
2020-07-29,11500.0,9085.0,0.06,0.0,0.04,0.01,0.0,9085.0,6500.0,11500.0,5135.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6500.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,36.69,0.4387,54.42,0.8846,0.79
2020-07-30,11500.0,8291.5,0.06,0.0,0.04,0.01,0.0,8291.5,6500.0,11500.0,4686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,32.61,0.4522,58.06,0.8846,0.721
2020-07-31,11500.0,8372.0,0.06,0.0,0.04,0.01,0.0,8372.0,6500.0,11500.0,4732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,34.85,0.4442,56.08,0.8846,0.728
2020-08-03,11500.0,8165.0,0.06,0.0,0.04,0.01,0.0,8165.0,6500.0,11500.0,4615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,34.05,0.4462,56.73,0.8846,0.71
2020-08-04,10500.0,8106.0,0.06,0.0,0.04,0.01,0.0,8106.0,6500.0,10500.0,5018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,40.09,0.5196,59.91,0.8077,0.772
2020-08-05,10500.0,8442.0,0.06,0.0,0.04,0.01,0.0,8442.0,6500.0,10500.0,5226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,39.06,0.5239,60.94,0.8077,0.804
2020-08-06,10500.0,7969.5,0.06,0.0,0.04,0.01,0.0,7969.5,6500.0,10500.0,4933.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,36.75,0.5351,63.25,0.8077,0.759
2020-08-07,10500.0,8001.0,0.06,0.0,0.04,0.01,0.0,8001.0,6500.0,10500.0,4953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,38.19,0.5279,61.81,0.8077,0.762
2020-08-10,33800.0,27986.4,0.18,0.01,0.12,0.03,0.0,27986.4,29800.0,33800.0,24674.4,0.0,23300.0,0.02,0.0,0.0,0.0,23300.0,0.0,0.0,0.02,23300.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,12.76,0.7773,87.24,0.5671,0.828
2020-08-11,33800.0,32786.0,0.18,0.01,0.12,0.03,0.0,32786.0,29800.0,33800.0,28906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,13.59,0.7652,86.41,0.5671,0.97
2020-08-12,27300.0,24597.3,0.15,0.01,0.09,0.03,0.0,24597.3,23300.0,27300.0,20993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,13.75,0.7628,86.25,0.5858,0.901
2020-08-13,27300.0,24351.6,0.15,0.01,0.09,0.02,0.0,24351.6,23300.0,27300.0,20783.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,14.53,0.7517,85.47,0.5858,0.892
2020-08-14,27300.0,24843.0,0.15,0.01,0.09,0.02,0.0,24843.0,23300.0,27300.0,21203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,14.9,0.7464,85.1,0.5858,0.91
2020-08-17,34500.0,36570.0,0.19,0.01,0.12,0.03,0.0,36570.0,30500.0,34500.0,32330.0,0.0,7200.0,0.01,0.0,0.0,0.0,7200.0,0.0,0.0,0.01,7200.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,99.35,0.0,0.0,0.0,100.0,13.25,0.7701,86.75,1.1238,1.06
2020-08-18,34500.0,35397.0,0.19,0.01,0.12,0.04,0.0,35397.0,30500.0,34500.0,31293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,11.26,0.8001,88.74,0.5656,1.026
2020-08-19,44076.0,44252.3,0.24,0.02,0.15,0.05,0.0,44252.3,40076.0,44076.0,40236.3,0.0,9576.0,0.01,0.0,0.0,0.0,9576.0,0.0,0.0,0.01,9576.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,8.87,0.8383,91.13,0.5499,1.004
2020-08-20,44076.0,45133.82,0.24,0.03,0.15,0.04,0.0,45133.82,40076.0,44076.0,41037.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,9.24,0.8323,90.76,0.5499,1.024
2020-08-21,44076.0,44031.92,0.24,0.03,0.15,0.05,0.0,44031.92,40076.0,44076.0,40035.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,8.87,0.8383,91.13,0.5499,0.999
2020-08-24,41416.0,38144.14,0.22,0.03,0.14,0.04,0.0,38144.14,37416.0,41416.0,34460.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,2660.0,0.04,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,8.97,0.8367,91.03,0.5535,0.921
2020-08-25,54416.0,43750.46,0.29,0.04,0.19,0.05,0.0,43750.46,50416.0,54416.0,40534.46,0.0,13000.0,0.01,0.0,0.0,0.0,13000.0,0.0,0.0,0.01,13000.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,6.48,0.8788,93.52,0.5397,0.804
2020-08-26,65264.0,56518.62,0.35,0.04,0.23,0.05,0.0,56518.62,61264.0,65264.0,53054.62,0.0,10848.0,0.0,0.0,0.0,0.0,10848.0,0.0,0.0,0.0,10848.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,6.57,0.8772,93.43,0.5326,0.866
2020-08-27,69764.0,59438.93,0.38,0.05,0.24,0.06,0.0,59438.93,65764.0,69764.0,56030.93,0.0,4500.0,0.01,0.0,0.0,0.0,4500.0,0.0,0.0,0.01,4500.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,5.65,0.8935,94.35,0.5304,0.852
2020-08-28,91664.0,77822.74,0.5,0.06,0.32,0.08,0.0,77822.74,82664.0,91664.0,70181.74,0.0,16900.0,0.02,0.0,0.0,0.0,21900.0,0.0,0.0,0.02,16900.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,4.34,0.917,95.66,0.5544,0.849
2020-08-31,95620.0,78982.12,0.52,0.07,0.33,0.08,0.0,78982.12,82664.0,95620.0,68280.46,0.0,0.0,0.0,0.0,0.0,0.0,3956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,4.08,0.9217,95.92,0.5784,0.826
2020-09-01,95664.0,77487.84,0.52,0.07,0.33,0.08,0.0,77487.84,82664.0,95664.0,66957.84,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,4.11,0.9212,95.89,0.5786,0.81
2020-09-02,95664.0,78157.49,0.42,0.07,0.33,0.08,0.0,78157.49,82664.0,95664.0,67536.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,4.22,0.9192,95.78,0.5786,0.817
2020-09-03,95664.0,75574.56,0.42,0.07,0.33,0.08,0.0,75574.56,82664.0,95664.0,65304.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,4.05,0.9222,95.95,0.5786,0.79
2020-09-04,95664.0,78253.15,0.42,0.07,0.33,0.08,0.0,78253.15,82664.0,95664.0,67619.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,4.32,0.9173,95.68,0.5786,0.818
2020-09-07,95664.0,78827.14,0.42,0.07,0.33,0.08,0.0,78827.14,82664.0,95664.0,68115.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,43.43,0.0,0.0,0.0,100.0,4.22,0.9193,95.78,0.5026,0.824
2020-09-08,95664.0,75478.9,0.42,0.07,0.33,0.08,0.0,75478.9,82664.0,95664.0,65221.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,39.68,0.0,0.0,0.0,100.0,4.02,0.9229,95.98,0.4592,0.789
2020-09-09,95664.0,75574.56,0.42,0.07,0.33,0.08,0.0,75574.56,82664.0,95664.0,65304.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,39.68,0.0,0.0,0.0,100.0,4.18,0.9198,95.82,0.4592,0.79
2020-09-10,103664.0,78680.98,0.46,0.08,0.36,0.08,0.0,78680.98,82664.0,103664.0,62741.98,0.0,0.0,0.01,0.0,0.0,0.0,8000.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,39.68,0.0,0.0,0.0,100.0,3.71,0.9286,96.29,0.4976,0.759
2020-09-11,115664.0,85591.36,0.51,0.09,0.4,0.09,0.0,85591.36,82664.0,115664.0,61171.36,0.0,0.0,0.01,0.0,0.0,0.0,12000.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,39.68,0.0,0.0,0.0,100.0,3.34,0.9355,96.66,0.5552,0.74
2020-09-14,115664.0,84319.06,0.51,0.09,0.4,0.08,0.0,84319.06,82664.0,115664.0,60262.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,39.68,0.0,0.0,0.0,100.0,3.45,0.9334,96.55,0.5552,0.729
2020-09-15,123664.0,92006.02,0.54,0.1,0.43,0.09,0.0,92006.02,82664.0,123664.0,61502.02,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,39.68,0.0,0.0,0.0,100.0,3.33,0.9355,96.67,0.5936,0.744
2020-09-16,117264.0,86658.1,0.52,0.1,0.41,0.09,0.0,86658.1,76264.0,117264.0,56359.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.06,0.0,0.0,100.0,39.0,0.0,0.0,0.0,100.0,3.45,0.9335,96.55,0.5997,0.739
2020-09-17,197244.0,149116.46,0.87,0.17,0.68,0.14,0.0,118884.02,116254.0,157254.0,87888.02,0.0,0.0,0.03,0.0,0.0,0.0,39990.0,0.0,0.0,0.03,0.0,0.0,39990.0,0.0,0.09,0.0,0.0,100.0,59.46,0.0,0.0,0.0,100.0,2.63,0.9488,97.37,1.0088,0.756
2020-09-18,197244.0,153455.83,0.87,0.17,0.68,0.15,0.0,122343.61,116254.0,157254.0,90445.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,59.46,0.0,0.0,0.0,100.0,2.58,0.9497,97.42,1.0088,0.778
2020-09-21,190044.0,148424.36,0.84,0.16,0.66,0.15,0.0,117192.17,109054.0,150054.0,85171.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.08,0.0,0.0,100.0,60.21,0.0,0.0,0.0,100.0,2.69,0.9477,97.31,1.0492,0.781
2020-09-22,190044.0,152415.29,0.84,0.16,0.66,0.15,0.0,120343.31,109054.0,150054.0,87461.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,37.85,0.0,0.0,0.0,100.0,2.72,0.9471,97.28,0.6596,0.802
2020-09-23,196044.0,164284.87,0.86,0.18,0.68,0.16,0.0,130773.25,109054.0,156054.0,91387.25,0.0,0.0,0.01,0.0,0.0,0.0,6000.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,32.25,0.0,0.0,0.0,100.0,2.68,0.9479,97.32,0.5798,0.838
2020-09-24,318338.0,256580.43,1.4,0.31,1.11,0.27,1.0,129902.21,157169.0,161169.0,126678.21,0.0,117179.0,0.01,0.0,0.0,0.06,5115.0,69064.0,0.0,0.01,117179.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,71.41,0.0,0.0,0.0,100.0,2.39,0.9534,97.61,1.4463,0.806
2020-09-25,409200.0,309764.4,1.8,0.41,1.42,0.33,1.0,154882.2,204600.0,204600.0,154882.2,0.0,47431.0,0.03,0.0,0.0,0.0,47431.0,0.0,0.0,0.03,47431.0,0.0,0.0,4000.0,0.16,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.757
2020-09-28,409200.0,315902.4,1.8,0.41,1.42,0.31,1.0,157951.2,204600.0,204600.0,157951.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.772
2020-09-29,409200.0,306490.8,1.8,0.48,1.42,0.32,1.0,153245.4,204600.0,204600.0,153245.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.749
2020-09-30,409200.0,357231.6,1.8,0.53,1.42,0.31,1.0,178615.8,204600.0,204600.0,178615.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.873
2020-10-01,409200.0,374827.2,1.8,0.52,1.42,0.34,1.0,187413.6,204600.0,204600.0,187413.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.916
2020-10-02,409200.0,351912.0,1.8,0.52,1.42,0.36,1.0,175956.0,204600.0,204600.0,175956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,91.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8227,0.86
2020-10-05,409200.0,358459.2,1.8,0.54,1.42,0.34,1.0,179229.6,204600.0,204600.0,179229.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.876
2020-10-06,409200.0,380556.0,1.8,0.56,1.42,0.36,1.0,190278.0,204600.0,204600.0,190278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,92.96,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8592,0.93
2020-10-07,409200.0,366643.2,1.8,0.62,1.42,0.38,1.0,183321.6,204600.0,204600.0,183321.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,100.0,95.12,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.9024,0.896
2020-10-08,409200.0,363778.8,1.8,0.69,1.42,0.38,1.0,181889.4,204600.0,204600.0,181889.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,100.0,95.12,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.9024,0.889
2020-10-09,409200.0,358050.0,1.8,0.69,1.42,0.36,1.0,179025.0,204600.0,204600.0,179025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,95.12,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.9024,0.875
2020-10-12,409200.0,356004.0,1.8,0.68,1.42,0.36,1.0,178002.0,204600.0,204600.0,178002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,95.12,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.9024,0.87
