DATE,BIM FP Equity_DX_SI_QTY,BIM FP Equity_DX_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BIM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BIM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BIM FP Equity_DX_SI_MV,BIM FP Equity_DX_DSS,BIM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY,BIM FP Equity_DX_BROKER_SI_QTY,BIM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BIM FP Equity_DX_BROKER_SI_MV_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_x,BIM FP Equity_DX_BROKER_SI_MV_INC_x,BIM FP Equity_DX_SUPPLY_SI_MV_NEW,BIM FP Equity_DX_BROKER_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_NEW,BIM FP Equity_DX_SUPPLY_SI_MV_DEC,BIM FP Equity_DX_BROKER_SI_QTY_INC,BIM FP Equity_DX_SUPPLY_SI_QTY_DEC,BIM FP Equity_DX_BROKER_SI_MV_NEW_y,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BIM FP Equity_DX_BROKER_SI_MV_INC_y,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_y,BIM FP Equity_DX_BROKER_SI_MV_ADD,BIM FP Equity_DX_SUPPLY_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_DEC,BIM FP Equity_DX_SUPPLY_SI_MV,BIM FP Equity_DX_BROKER_SI_MV_DEC,BIM FP Equity_DX_SUPPLY_SI_MV_RMV,BIM FP Equity_DX_BROKER_SI_MV_RMV,BIM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BIM FP Equity_DX_UTILIZATION_QUANTITY,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BIM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BIM FP Equity_DX_ACTIVE_UTILIZATION_MV,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BIM FP Equity_DX_BROKER_SI_CON_RATIO,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BIM FP Equity_DX_DEMAND_SUPPLY_RATIO,BIM FP Equity_PX_LAST
2022-06-01,1440762.0,136296085.2,3.1,13.56,1.22,140.85,1.0,110945082.6,1403522.0,1172781.0,132773181.2,0.0,0.0,19997.0,21.78,0.0,0.0,0.0,0.21,223471.0,2006.0,0.0,0.0,21.78,19997.0,0.0,214898.0,0.0,137.23,0.0,0.0,0.0,11.98,11.98,10316589.0,975949319.4,0.0,1008.66,11.98,22.98,0.2495,38.6,0.1229,94.6
2022-06-02,1446788.0,139615042.0,3.11,13.57,1.22,139.31,1.0,130966615.5,1406947.0,1357167.0,135770385.5,0.0,0.0,73900.0,41.87,0.0,6500.0,0.0,48.05,447257.0,487473.0,0.0,0.0,41.87,73900.0,0.61,416998.0,269371.0,133.03,26.44,0.0,0.0,12.07,12.07,10252579.0,989373873.5,0.0,970.13,12.06,23.35,0.2555,38.0,0.1241,96.5
2022-06-03,1506757.0,141409103.47,3.24,14.14,1.27,145.8,1.0,127446949.16,1462915.0,1357986.0,137294532.96,0.0,0.0,66603.0,1.42,0.0,0.0,0.0,1.29,13569.0,14642.0,0.0,0.0,1.42,66603.0,0.0,4007.0,12750.0,141.04,0.46,0.0,0.0,12.55,12.55,10196348.0,956926982.46,0.0,982.72,12.55,22.12,0.2364,36.33,0.1292,94.7
2022-06-06,1512923.0,144121044.98,3.17,14.18,1.26,144.52,1.0,128638532.44,1466744.0,1350394.0,139722033.44,0.0,0.0,0.0,0.23,0.0,0.0,0.0,4.45,6063.0,44929.0,0.0,0.0,0.23,0.0,0.0,48758.0,13655.0,139.79,1.69,0.0,0.0,12.59,12.59,10183908.0,970119076.08,0.0,965.68,12.65,22.31,0.2352,36.05,0.1299,95.26
2022-06-07,2100236.0,199648434.16,4.4,19.65,1.76,200.52,1.0,119936251.4,1461512.0,1261690.0,138931330.72,0.0,0.0,4167.0,0.0,0.0,10000.0,0.0,0.87,0.0,9399.0,0.0,0.0,0.0,4167.0,1.0,0.0,98704.0,139.25,9.64,0.0,0.0,12.57,12.57,10163627.0,966154382.62,0.0,968.45,12.57,20.59,0.2623,40.86,0.1807,95.06
2022-06-08,1797691.0,169881799.5,3.77,16.6,1.5,171.62,1.0,109646554.5,1268618.0,1160281.0,119884401.0,0.0,0.0,910.0,8.72,0.0,0.0,0.0,18.59,88661.0,194509.0,0.0,0.0,8.72,910.0,0.0,705.0,190070.0,120.42,18.3,0.0,0.0,10.92,10.92,10346217.0,977717506.5,0.0,982.82,10.92,18.78,0.277,44.74,0.1548,94.5
2022-06-09,1648848.0,150902568.96,3.45,15.13,1.38,156.9,1.0,111242102.4,1252392.0,1215495.0,114618915.84,0.0,0.0,399.0,8.05,0.0,43294.0,0.0,10.19,85641.0,107868.0,0.0,0.0,8.05,399.0,4.21,91243.0,73721.0,118.87,7.64,0.0,0.0,10.8,10.8,10341099.0,946417380.48,0.0,978.31,10.83,21.83,0.3005,47.7,0.1422,91.52
2022-06-10,1563084.0,141521625.36,3.27,14.31,1.31,144.47,1.0,102285844.74,1164217.0,1129731.0,105408207.18,0.0,0.0,124.0,0.0,0.0,0.0,0.0,8.48,0.0,88497.0,0.0,0.0,0.0,124.0,0.0,198.0,85764.0,107.16,9.02,0.0,0.0,9.89,9.89,10605655.0,960236003.7,0.0,973.46,9.92,17.5,0.3111,50.2,0.1328,90.54
2022-06-13,1679085.0,147222172.8,3.52,15.15,1.4,152.87,1.0,107836755.2,1323865.0,1229890.0,116076483.2,0.0,0.0,55960.0,29.8,0.0,0.0,0.0,16.67,325456.0,181313.0,0.0,0.0,29.8,55960.0,0.0,285001.0,225297.0,120.21,21.54,0.0,0.0,11.25,11.25,10442218.0,915573674.24,0.0,946.31,11.27,22.38,0.2861,45.75,0.1427,87.68
2022-06-14,1612460.0,137994326.8,3.38,14.35,1.35,143.03,1.0,85364423.98,1168667.0,997481.0,100014521.86,0.0,0.0,15025.0,0.24,0.0,0.0,0.0,17.45,4189.0,189376.0,0.0,0.0,0.24,15025.0,0.0,19153.0,236598.0,102.24,20.52,0.0,0.0,9.96,9.96,10561440.0,903848035.2,0.0,925.14,9.95,16.41,0.279,46.5,0.1375,85.58
2022-06-15,1342547.0,112854500.82,2.81,11.77,1.12,115.04,1.0,62940849.66,1010412.0,748761.0,84935232.72,0.0,0.0,27691.0,0.0,0.0,27642.0,0.0,16.68,0.0,185946.0,0.0,0.0,0.0,27691.0,2.37,0.0,276362.0,86.07,27.13,0.0,0.0,8.61,8.61,10719347.0,901068308.82,0.0,916.22,8.59,12.15,0.3285,53.23,0.1145,84.06
2022-06-16,983335.0,80436803.0,2.06,8.25,0.82,82.79,0.0,64248419.4,899286.0,785433.0,73561594.8,0.0,0.0,7594.0,1.84,0.0,27150.0,0.0,12.07,26622.0,140054.0,0.0,0.0,1.84,7594.0,2.29,21334.0,17100.0,74.72,2.04,0.0,0.0,7.67,7.67,10825315.0,885510767.0,0.0,905.46,7.62,17.8,0.2584,42.5,0.0839,81.8
2022-06-17,1029817.0,86010315.84,2.16,8.41,0.86,85.78,0.0,66797375.04,942632.0,799777.0,78728624.64,0.0,0.0,27195.0,1.88,0.0,0.0,0.0,2.18,26187.0,25429.0,0.0,0.0,1.88,27195.0,0.0,41580.0,11843.0,77.44,1.1,0.0,0.0,8.06,8.06,10751673.0,897979728.96,0.0,883.61,8.06,18.12,0.2641,43.27,0.0881,83.52
2022-06-20,1066970.0,89774855.8,2.23,8.42,0.89,89.55,0.0,68710322.66,973878.0,816619.0,81942094.92,0.0,0.0,29204.0,2.88,0.0,5340.0,0.0,4.85,34431.0,59465.0,0.0,0.0,2.88,29204.0,0.44,61507.0,22929.0,81.23,1.6,0.0,0.0,8.32,8.32,10728421.0,902689342.94,0.0,896.39,8.31,19.74,0.2798,44.82,0.0912,84.14
2022-06-21,1007290.0,86365044.6,2.11,7.99,0.84,85.2,0.0,65087634.72,955048.0,759128.0,81885815.52,0.0,0.0,14049.0,1.42,0.0,0.0,0.0,2.67,17049.0,32879.0,0.0,0.0,1.42,14049.0,0.0,0.0,74540.0,80.44,6.13,0.0,0.0,8.2,8.2,10689967.0,916557770.58,0.0,902.08,8.19,20.83,0.2891,46.62,0.0865,85.74
2022-06-22,1013965.0,88072999.9,2.12,8.0,0.85,87.57,0.0,66838683.14,961723.0,769499.0,83535259.78,0.0,0.0,16272.0,1.49,0.0,0.0,0.0,0.66,14736.0,9597.0,0.0,0.0,1.49,16272.0,0.0,0.0,4365.0,82.46,0.37,0.0,0.0,8.26,8.26,10682987.0,927924250.82,0.0,916.13,8.26,20.22,0.2875,46.58,0.0871,86.86
2022-06-23,1016503.0,90529757.18,2.13,8.02,0.85,88.71,0.0,70497758.56,955100.0,791576.0,85061206.0,0.0,0.0,18777.0,3.54,0.0,3670.0,0.0,4.27,37295.0,51924.0,0.0,0.0,3.54,18777.0,0.33,26524.0,18888.0,83.42,1.54,0.0,0.0,8.22,8.22,10669674.0,950241166.44,0.0,929.54,8.24,18.61,0.2984,48.13,0.0874,89.06
2022-06-24,988109.0,90313162.6,2.07,7.89,0.83,88.46,0.0,69928951.8,946841.0,765087.0,86541267.4,0.0,0.0,24774.0,2.64,0.0,0.0,0.0,2.94,27068.0,34182.0,0.0,0.0,2.64,24774.0,0.0,1149.0,53557.0,84.42,3.5,0.0,0.0,8.15,8.15,10675435.0,975734759.0,0.0,950.34,8.16,18.8,0.28,46.41,0.085,91.4
2022-06-27,1054899.0,96481062.54,2.21,8.41,0.88,96.55,0.0,73341774.0,986476.0,801900.0,90223094.96,0.0,0.0,22746.0,4.12,0.0,2181.0,0.0,0.47,39972.0,5340.0,0.0,0.0,4.12,22746.0,0.2,22229.0,5340.0,89.97,0.44,0.0,0.0,8.48,8.48,10650661.0,974109455.06,0.0,971.32,8.48,17.31,0.2567,43.53,0.0906,91.46
2022-06-28,1041571.0,94949612.36,2.18,8.23,0.87,95.6,0.0,76340301.12,978021.0,837432.0,89156394.36,0.0,0.0,8181.0,4.65,0.0,0.0,0.0,3.68,49581.0,41025.0,0.0,0.0,4.65,8181.0,0.0,24389.0,14049.0,89.76,1.16,0.0,0.0,8.41,8.41,10647754.0,970649254.64,0.0,974.48,8.43,17.52,0.2619,44.44,0.0896,91.16
2022-06-29,1016420.0,93205714.0,2.13,8.01,0.85,93.1,0.0,74959431.4,966363.0,817442.0,88615487.1,0.0,0.0,6719.0,0.83,0.0,0.0,0.0,2.64,9582.0,28628.0,0.0,0.0,0.83,6719.0,0.0,10251.0,29572.0,88.52,2.79,0.0,0.0,8.3,8.3,10675697.0,978961414.9,0.0,974.42,8.33,16.61,0.2762,46.18,0.0873,91.7
2022-06-30,1078452.0,100511726.4,2.26,8.49,0.9,99.71,0.0,78091534.4,1034059.0,837892.0,96374298.8,0.0,0.0,1471.0,11.33,0.0,0.0,0.0,8.61,123194.0,94247.0,0.0,0.0,11.33,1471.0,0.0,160472.0,102744.0,95.01,8.8,0.0,0.0,8.88,8.88,10609674.0,988821616.8,0.0,971.94,8.9,14.13,0.2442,43.53,0.0926,93.2
2022-07-01,1151315.0,109420977.6,2.41,8.86,0.96,107.41,0.0,87355730.88,1057859.0,919147.0,100538919.36,0.0,0.0,11720.0,3.99,0.0,41582.0,0.0,1.64,39673.0,20152.0,0.0,0.0,3.99,11720.0,3.81,32232.0,0.0,99.02,0.0,0.0,0.0,9.15,9.15,10502395.0,998147620.8,0.0,978.44,9.19,12.51,0.2212,40.61,0.0996,95.04
2022-07-04,1126034.0,110463935.4,2.36,8.7,0.94,107.01,0.0,90145659.6,1079421.0,918916.0,105891200.1,0.0,0.0,33395.0,2.02,0.0,0.0,0.0,4.02,15336.0,43426.0,0.0,0.0,2.02,33395.0,0.0,31593.0,15567.0,102.9,1.33,0.0,0.0,9.33,9.33,10492999.0,1029363201.9,0.0,997.09,9.35,13.28,0.2255,40.88,0.0973,98.1
2022-07-05,1045224.0,102996372.96,2.19,8.03,0.87,102.83,0.0,82586965.24,965530.0,838106.0,95143326.2,0.0,0.0,6518.0,6.49,0.0,0.0,0.0,12.45,54258.0,130345.0,0.0,0.0,6.49,6518.0,0.0,9936.0,135068.0,95.55,12.4,0.0,0.0,8.34,8.34,10617188.0,1046217705.52,0.0,1042.34,8.4,13.24,0.2474,44.0,0.0902,98.54
2022-07-06,1257518.0,128518339.6,2.63,9.39,1.05,124.56,1.0,108550503.6,992601.0,1062138.0,101443822.2,0.0,0.0,19671.0,23.37,0.0,0.0,0.0,1.2,234921.0,12697.0,0.0,0.0,23.37,19671.0,0.0,20097.0,10889.0,98.47,0.9,0.0,0.0,8.59,8.59,10561749.0,1079410747.8,0.0,1042.72,8.63,13.36,0.3072,51.43,0.1088,102.2
2022-07-07,1040493.0,108263296.65,2.18,7.67,0.87,106.8,0.0,85621912.6,786384.0,822892.0,81823255.2,0.0,0.0,18597.0,3.72,0.0,0.0,0.0,25.28,29683.0,256058.0,0.0,0.0,3.72,18597.0,0.0,31244.0,268929.0,80.71,25.61,0.0,0.0,6.81,6.81,10762461.0,1119834067.05,0.0,1098.13,6.85,15.87,0.2634,45.7,0.0901,104.05
2022-07-08,1085682.0,113670905.4,2.27,7.92,0.91,113.22,0.0,92723367.0,1008791.0,885610.0,105620417.7,0.0,0.0,44437.0,7.57,0.0,0.0,0.0,3.07,64448.0,31457.0,0.0,0.0,7.57,44437.0,0.0,209427.0,1730.0,105.03,0.0,0.0,0.0,8.73,8.73,10544133.0,1103970725.1,0.0,1093.71,8.76,15.14,0.2802,48.38,0.094,104.7
2022-07-11,1032450.0,107839402.5,2.16,7.58,0.86,108.51,0.0,89968425.3,956708.0,861354.0,99928150.6,0.0,0.0,24364.0,5.93,0.0,0.0,0.0,11.97,53075.0,115261.0,0.0,0.0,5.93,24364.0,0.0,38814.0,77331.0,100.71,7.85,0.0,0.0,8.26,8.26,10626440.0,1109931658.0,0.0,1113.07,8.3,12.0,0.267,47.08,0.0891,104.45
2022-07-12,1055677.0,109315353.35,2.21,7.77,0.88,110.64,0.0,91748095.85,978786.0,886027.0,101353290.3,0.0,0.0,20345.0,3.39,0.0,0.0,0.0,0.59,33462.0,5281.0,0.0,0.0,3.39,20345.0,0.0,7014.0,8789.0,102.37,0.97,0.0,0.0,8.43,8.43,10634623.0,1101215211.65,0.0,1107.64,8.46,11.72,0.2775,48.42,0.0909,103.55
2022-07-13,1019062.0,106237213.5,2.13,8.69,0.85,105.98,0.0,88328418.75,937571.0,847275.0,97741776.75,0.0,0.0,4000.0,0.14,0.0,0.0,0.0,5.01,4014.0,47429.0,0.0,0.0,0.14,4000.0,0.0,2214.0,42766.0,97.16,4.77,0.0,0.0,8.04,8.04,10729740.0,1118575395.0,0.0,1107.94,8.06,10.89,0.292,50.34,0.0873,104.25
2022-07-14,1057745.0,109476607.5,2.22,9.12,0.88,110.77,0.0,92195626.5,1016167.0,890779.0,105173284.5,0.0,0.0,43784.0,9.46,0.0,0.0,0.0,0.88,86170.0,8452.0,0.0,0.0,9.46,43784.0,0.0,43264.0,42666.0,106.24,4.45,0.0,0.0,8.69,8.69,10676494.0,1105017129.0,0.0,1111.36,8.73,14.61,0.3085,51.29,0.0905,103.5
2022-07-15,894974.0,94911992.7,1.87,7.74,0.75,93.58,0.0,77832003.9,862672.0,733918.0,91486365.6,0.0,0.0,2895.0,0.27,0.0,0.0,0.0,16.51,2000.0,157165.0,0.0,0.0,0.27,2895.0,0.0,775.0,158861.0,89.09,16.8,0.0,0.0,7.36,7.36,10861455.0,1151857302.75,0.0,1120.81,7.36,12.18,0.2941,49.92,0.0763,106.05
2022-07-18,841200.0,87022140.0,1.76,7.25,0.7,89.32,0.0,74877006.55,828143.0,723799.0,85671393.35,0.0,0.0,13265.0,1.76,0.0,864.0,0.0,6.3,13300.0,63259.0,0.0,0.0,1.76,13265.0,0.09,15465.0,24283.0,87.43,2.45,0.0,0.0,7.07,7.07,10884226.0,1125973179.7,0.0,1144.85,7.1,12.62,0.323,53.48,0.0718,103.45
2022-07-19,912225.0,95236290.0,1.91,7.83,0.76,94.92,0.0,84003894.0,896033.0,804635.0,93545845.2,0.0,0.0,16137.0,10.62,0.0,0.0,0.0,6.21,109323.0,56070.0,0.0,0.0,10.62,16137.0,0.0,107823.0,28487.0,92.59,2.97,0.0,0.0,7.63,7.63,10850337.0,1132775182.8,0.0,1122.26,7.62,11.56,0.3933,60.6,0.0777,104.4
2022-07-20,822453.0,86151951.75,1.72,7.18,0.69,86.36,0.0,74318658.5,814280.0,709486.0,85295830.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,8.43,2500.0,81920.0,0.0,0.0,0.39,0.0,0.0,167.0,97649.0,84.8,9.64,0.0,0.0,6.95,6.95,10898746.0,1141643643.5,0.0,1139.64,6.93,12.89,0.3862,59.9,0.0702,104.75
2022-07-21,763660.0,80375215.0,1.6,6.76,0.64,80.25,0.0,73335989.75,736288.0,696779.0,77494312.0,0.0,0.0,19523.0,4.37,0.0,0.0,0.0,13.79,40370.0,133757.0,0.0,0.0,4.37,19523.0,0.0,36242.0,53077.0,77.09,5.72,0.0,0.0,6.28,6.28,10979200.0,1155560800.0,0.0,1149.48,6.28,18.25,0.3999,60.08,0.0652,105.25
2022-07-22,729597.0,76425285.75,1.53,6.47,0.61,76.87,0.0,69607317.75,702819.0,664509.0,73620290.25,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3.48,2000.0,33469.0,0.0,0.0,0.21,0.0,0.0,0.0,34270.0,73.9,3.68,0.0,0.0,6.02,6.02,10981355.0,1150296936.25,0.0,1153.48,6.02,19.16,0.4344,62.67,0.0624,104.75
2022-07-25,918470.0,95061645.0,1.92,8.15,0.77,96.33,0.0,65061549.0,764285.0,628614.0,79103497.5,0.0,0.0,82098.0,0.0,0.0,0.0,0.0,6.91,0.0,65760.0,0.0,0.0,0.0,82098.0,0.0,45128.0,35895.0,80.07,3.99,0.0,0.0,6.54,6.54,10921014.0,1130324949.0,0.0,1142.4,6.55,23.05,0.4478,62.58,0.0786,103.5
2022-07-26,1216648.0,126957218.8,2.55,10.87,1.02,127.01,1.0,82352915.65,946246.0,789199.0,98740770.1,0.0,0.0,91973.0,0.0,0.0,162685.0,0.0,0.24,0.0,2214.0,0.0,0.0,0.0,91973.0,17.48,92202.0,2100.0,98.34,0.46,0.0,0.0,8.11,8.11,10717332.0,1118353594.2,0.0,1113.51,8.12,23.57,0.3052,46.56,0.1043,104.35
2022-07-27,791629.0,82566904.7,1.66,7.15,0.66,83.14,0.0,70962591.0,747652.0,680370.0,77980103.6,0.0,0.0,21259.0,0.01,0.0,0.0,0.0,23.13,1335.0,223655.0,0.0,0.0,0.01,21259.0,0.0,3802.0,110164.0,77.86,11.14,0.0,0.0,6.41,6.41,10915202.0,1138455568.6,0.0,1136.14,6.41,22.03,0.2412,38.91,0.0679,104.3
2022-07-28,789890.0,82938450.0,1.65,7.38,0.66,82.93,0.0,71416275.0,748155.0,680155.0,78556275.0,0.0,0.0,773.0,0.84,0.0,0.0,0.0,0.78,7987.0,7484.0,0.0,0.0,0.84,773.0,0.0,7214.0,8202.0,77.91,0.87,0.0,0.0,6.42,6.42,10897114.0,1144196970.0,0.0,1134.35,6.43,23.1,0.2462,38.99,0.0678,105.0
2022-07-29,715542.0,75561235.2,1.5,6.81,0.6,75.59,0.0,64383264.0,671883.0,609690.0,70950844.8,0.0,0.0,0.0,0.0,0.0,1924.0,0.0,7.92,0.0,76272.0,0.0,0.0,0.0,0.0,0.2,0.0,72389.0,70.43,7.3,0.0,0.0,5.77,5.77,10977268.0,1159199500.8,0.0,1150.68,5.77,24.92,0.2534,40.67,0.0614,105.6
2022-08-01,626705.0,66399394.75,1.31,6.21,0.52,66.62,0.0,54351078.6,573569.0,512988.0,60769635.55,0.0,0.0,0.0,0.0,0.0,1740.0,0.0,12.98,0.0,124350.0,0.0,0.0,0.0,0.0,0.18,26036.0,98442.0,60.47,10.08,0.0,0.0,4.91,4.91,11098554.0,1175891796.3,0.0,1169.44,4.92,27.38,0.2125,33.4,0.0537,105.95
2022-08-02,575532.0,60977615.4,1.21,5.73,0.48,61.53,0.0,50318833.5,534693.0,474930.0,56650723.35,0.0,0.0,34908.0,0.0,0.0,0.0,0.0,7.77,0.0,73784.0,0.0,0.0,0.0,34908.0,0.0,0.0,38058.0,56.88,3.82,0.0,0.0,4.59,4.59,11113973.0,1177525439.35,0.0,1180.5,4.6,26.58,0.2197,36.0,0.0494,105.95
2022-08-03,592177.0,62652326.6,1.24,5.92,0.49,63.24,0.0,50152691.4,551338.0,474033.0,58331560.4,0.0,0.0,23287.0,0.61,0.0,0.0,0.0,0.7,5745.0,6642.0,0.0,0.0,0.61,23287.0,0.0,0.0,6642.0,58.44,0.73,0.0,0.0,4.75,4.75,11052520.0,1169356616.0,0.0,1171.22,4.75,26.62,0.215,35.22,0.051,105.8
2022-08-04,648268.0,70045357.4,1.36,6.42,0.54,69.22,0.0,57279898.2,607429.0,530124.0,65632703.45,0.0,0.0,17500.0,6.06,0.0,0.0,0.0,1.91,56925.0,18034.0,0.0,0.0,6.06,17500.0,0.0,56625.0,834.0,64.17,0.15,0.0,0.0,5.24,5.24,10975879.0,1185943725.95,0.0,1160.2,5.24,24.08,0.243,41.02,0.056,108.05
2022-08-05,653182.0,69596542.1,1.37,6.47,0.55,70.47,0.0,57008298.9,605543.0,535038.0,64520606.65,0.0,0.0,4914.0,0.92,0.0,0.0,0.0,0.64,4914.0,6800.0,0.0,0.0,0.92,4914.0,0.0,0.0,0.0,65.32,0.0,0.0,0.0,5.22,5.22,10985246.0,1170477961.3,0.0,1186.04,5.22,24.97,0.2409,40.22,0.0564,106.55
2022-08-08,648679.0,69441086.95,1.36,6.51,0.54,69.75,0.0,58857909.85,607840.0,549817.0,65069272.0,0.0,0.0,76.0,7.14,0.0,0.0,0.0,7.1,66242.0,65645.0,0.0,0.0,7.14,76.0,0.0,67866.0,51463.0,64.75,5.62,0.0,0.0,5.24,5.24,10996479.0,1177173076.95,0.0,1172.18,5.23,23.99,0.2184,37.42,0.0559,107.05
2022-08-09,624317.0,66333681.25,1.31,6.37,0.52,67.25,0.0,55683500.0,582103.0,524080.0,61848443.75,0.0,0.0,1375.0,0.43,0.0,1375.0,0.0,3.22,3100.0,30671.0,0.0,0.0,0.43,1375.0,0.15,3559.0,30212.0,62.27,3.26,0.0,0.0,5.02,5.02,11021631.0,1171048293.75,0.0,1178.5,5.02,22.52,0.2267,39.5,0.0538,106.25
2022-08-10,632896.0,66359145.6,1.33,6.47,0.53,67.65,0.0,56203164.9,600797.0,536034.0,62993565.45,0.0,0.0,21527.0,2.03,0.0,0.0,0.0,0.43,22069.0,4033.0,0.0,0.0,2.03,21527.0,0.0,1200.0,10115.0,63.61,1.08,0.0,0.0,5.19,5.19,10981232.0,1151382175.2,0.0,1161.24,5.19,23.07,0.2451,41.52,0.0546,104.85
2022-08-11,634009.0,67109852.65,1.33,6.48,0.53,67.02,0.0,56857009.95,601910.0,537147.0,63712173.5,0.0,0.0,8537.0,0.5,0.0,0.0,0.0,0.78,8826.0,7424.0,0.0,0.0,0.5,8537.0,0.0,0.0,7713.0,63.22,0.97,0.0,0.0,5.2,5.2,10964240.0,1160564804.0,0.0,1153.45,5.2,22.76,0.2461,41.55,0.0548,105.85
2022-08-12,620395.0,63373349.25,1.3,6.57,0.52,65.95,0.0,53478895.95,583296.0,523533.0,59583686.4,0.0,0.0,34592.0,0.0,0.0,0.0,0.0,6.34,0.0,65830.0,0.0,0.0,0.0,34592.0,0.0,12624.0,13614.0,62.22,1.03,0.0,0.0,5.06,5.06,10941275.0,1117651241.25,0.0,1153.07,5.12,21.61,0.248,42.32,0.0538,102.15
2022-08-15,577644.0,59901682.8,1.21,6.03,0.48,59.69,0.0,50088137.0,547973.0,483010.0,56824800.1,0.0,0.0,188.0,0.0,0.0,0.0,0.0,4.55,0.0,38992.0,0.0,0.0,0.0,188.0,0.0,3481.0,40523.0,56.27,5.63,0.0,0.0,4.74,4.74,11018743.0,1142643649.1,0.0,1133.26,4.73,18.88,0.238,42.05,0.0499,103.7
2022-08-16,480462.0,48911031.6,1.01,5.08,0.4,49.96,0.0,40957703.0,450791.0,402335.0,45890523.8,0.0,0.0,3095.0,0.34,0.0,0.0,0.0,19.37,3500.0,190625.0,0.0,0.0,0.34,3095.0,0.0,90348.0,84175.0,46.75,8.45,0.0,0.0,3.9,3.9,11104278.0,1130415500.4,0.0,1148.15,3.91,12.6,0.2944,51.08,0.0416,101.8
2022-08-17,479098.0,48604492.1,1.0,5.3,0.4,48.95,0.0,41138583.7,449427.0,405506.0,45594369.15,0.0,0.0,14429.0,1.23,0.0,0.0,0.0,1.71,13629.0,15793.0,0.0,0.0,1.23,14429.0,0.0,0.0,10458.0,45.7,1.52,0.0,0.0,3.89,3.89,11105916.0,1126695178.2,0.0,1129.78,3.89,14.77,0.2936,50.66,0.0415,101.45
2022-08-18,471650.0,47400825.0,0.99,5.28,0.39,47.98,0.0,40101309.0,440579.0,399018.0,44278189.5,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.92,0.0,8848.0,0.0,0.0,0.0,0.0,0.14,0.0,7888.0,44.71,0.86,0.0,0.0,3.81,3.81,11121367.0,1117697383.5,0.0,1128.78,3.81,14.8,0.301,51.5,0.0408,100.5
2022-08-19,525696.0,52622169.6,1.1,5.97,0.44,53.14,0.0,45351706.4,494625.0,453064.0,49511962.5,0.0,0.0,53430.0,5.27,0.0,0.0,0.0,0.16,54046.0,934.0,0.0,0.0,5.27,53430.0,0.0,1550.0,0.0,49.75,0.0,0.0,0.0,4.28,4.28,11063474.0,1107453747.4,0.0,1114.01,4.27,14.47,0.2846,49.47,0.0455,100.1
2022-08-22,522327.0,52624445.25,1.09,6.1,0.44,52.63,0.0,45306771.25,491256.0,449695.0,49494042.0,0.0,0.0,13552.0,1.31,0.0,0.0,0.0,1.72,13552.0,16921.0,0.0,0.0,1.31,13552.0,0.0,0.0,16921.0,49.43,1.81,0.0,0.0,4.25,4.25,11065031.0,1114801873.25,0.0,1112.67,4.25,15.48,0.3035,51.55,0.0452,100.75
2022-08-23,507225.0,50316720.0,1.06,5.81,0.42,51.24,0.0,43111625.6,476154.0,434593.0,47234476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,15102.0,0.0,0.0,0.0,0.0,0.0,0.0,15102.0,47.96,1.62,0.0,0.0,4.13,4.13,11049579.0,1096118236.8,0.0,1109.77,4.14,16.02,0.3212,53.29,0.044,99.2
2022-08-24,508492.0,51611938.0,1.07,5.86,0.42,51.22,0.0,44239790.0,473807.0,435860.0,48091410.5,0.0,0.0,0.0,0.12,0.0,2500.0,0.0,0.4,2414.0,3647.0,0.0,0.0,0.12,0.0,0.25,1300.0,3647.0,47.12,0.36,0.0,0.0,4.11,4.11,11062017.0,1122794725.5,0.0,1103.24,4.1,15.92,0.3246,53.69,0.0441,101.5
