DATE,ATE FP Equity_DX_SI_QTY,ATE FP Equity_DX_SHORT_INTEREST_VALUE,ATE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATE FP Equity_DX_SI_MV,ATE FP Equity_DX_DSS,ATE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATE FP Equity_DX_SUPPLY_SI_QTY,ATE FP Equity_DX_BROKER_SI_QTY,ATE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATE FP Equity_DX_BROKER_SI_MV_NEW_x,ATE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATE FP Equity_DX_BROKER_SI_MV_INC_x,ATE FP Equity_DX_SUPPLY_SI_MV_NEW,ATE FP Equity_DX_BROKER_SI_QTY_ADD,ATE FP Equity_DX_BROKER_SI_QTY_NEW,ATE FP Equity_DX_SUPPLY_SI_MV_DEC,ATE FP Equity_DX_BROKER_SI_QTY_INC,ATE FP Equity_DX_SUPPLY_SI_QTY_DEC,ATE FP Equity_DX_BROKER_SI_MV_NEW_y,ATE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATE FP Equity_DX_BROKER_SI_MV_INC_y,ATE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATE FP Equity_DX_BROKER_SI_MV_ADD,ATE FP Equity_DX_SUPPLY_SI_QTY_ADD,ATE FP Equity_DX_BROKER_SI_QTY_DEC,ATE FP Equity_DX_SUPPLY_SI_MV,ATE FP Equity_DX_BROKER_SI_MV_DEC,ATE FP Equity_DX_SUPPLY_SI_MV_RMV,ATE FP Equity_DX_BROKER_SI_MV_RMV,ATE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATE FP Equity_DX_UTILIZATION_QUANTITY,ATE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ATE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATE FP Equity_DX_ACTIVE_UTILIZATION_MV,ATE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATE FP Equity_DX_BROKER_SI_CON_RATIO,ATE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATE FP Equity_DX_DEMAND_SUPPLY_RATIO,ATE FP Equity_PX_LAST
2015-08-26,35403.0,1441174.2,0.14,1.11,0.11,1.51,0.0,1441174.2,16030.0,35403.0,652544.2,0.0,0.0,334.0,0.05,0.0,0.0,0.0,0.0,334.0,45.0,0.0,0.0,0.05,334.0,0.0,0.0,45.0,0.68,0.0,0.0,0.0,0.41,0.41,3881630.0,158012174.35,0.0,164.24,0.41,28.8,0.3978,54.86,0.0091,42.005
2015-08-27,40563.0,1660463.76,0.16,1.26,0.12,1.74,0.0,1660463.76,27020.0,40563.0,1106075.26,0.0,0.0,10990.0,0.23,0.0,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,0.23,10990.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.69,0.69,3860870.0,158046365.36,0.0,163.24,0.7,24.9,0.4437,60.93,0.0104,42.24
2015-08-28,49471.0,2038780.34,0.19,1.54,0.15,2.12,0.0,2038780.34,25976.0,49471.0,1070513.19,0.0,0.0,0.0,0.34,0.0,1000.0,0.0,0.05,7908.0,1044.0,0.0,0.0,0.34,0.0,0.04,0.0,0.0,1.1,0.0,0.0,0.0,0.68,0.68,3816608.0,157288620.36,0.0,161.7,0.68,30.51,0.4128,55.89,0.0129,42.525
2015-08-31,49023.0,2018654.71,0.19,1.54,0.15,2.11,0.0,2018654.71,25528.0,49023.0,1051184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1.08,0.02,0.0,0.0,0.66,0.66,3819438.0,157275697.61,0.0,162.43,0.66,29.91,0.4151,56.4,0.0127,42.49
2015-09-01,49023.0,2009628.02,0.19,1.53,0.15,2.09,0.0,2009628.02,25528.0,49023.0,1046483.98,0.0,0.0,3121.0,0.0,0.0,0.0,0.0,0.13,0.0,3121.0,0.0,0.0,0.0,3121.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.66,0.66,3816296.0,156443615.44,0.0,161.22,0.66,29.93,0.4142,56.3,0.0128,42.3
2015-09-02,48931.0,1996372.65,0.19,1.49,0.15,2.1,0.0,1996372.65,25436.0,48931.0,1037782.48,0.0,0.0,1613.0,0.0,0.0,0.0,0.0,0.07,0.0,1705.0,0.0,0.0,0.0,1613.0,0.0,0.0,92.0,1.08,0.0,0.0,0.0,0.66,0.66,3817318.0,155745626.66,0.0,161.43,0.66,29.74,0.4154,56.51,0.0127,42.1
2015-09-03,50790.0,2094861.22,0.19,1.54,0.15,2.17,0.0,2094861.22,27295.0,50790.0,1125797.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1859.0,0.0,0.0,0.0,0.08,0.0,0.0,1859.0,0.0,1.16,0.0,0.0,0.0,0.69,0.69,3902267.0,160951128.13,0.0,165.35,0.7,28.61,0.427,58.14,0.0129,42.56
2015-09-04,52166.0,2137459.72,0.2,1.72,0.16,2.23,0.0,2137459.72,26516.0,52166.0,1086471.69,0.0,0.0,0.0,0.05,0.0,1055.0,0.0,0.03,1100.0,779.0,0.0,0.0,0.05,0.0,0.05,0.0,779.0,1.12,0.03,0.0,0.0,0.68,0.68,3900055.0,159801604.21,0.0,165.3,0.68,26.52,0.3979,56.32,0.0133,42.28
2015-09-07,53226.0,2206941.34,0.2,1.77,0.16,2.28,0.0,2206941.34,26208.0,53226.0,1086677.92,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,1060.0,308.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.67,0.67,3896053.0,161544366.29,0.0,164.92,0.67,26.0,0.3836,55.21,0.0136,42.785
2015-09-08,64050.0,2700435.02,0.25,1.96,0.19,2.76,0.0,2700435.02,25628.0,64050.0,1080511.3,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.02,11712.0,580.0,0.0,0.0,0.52,0.0,0.0,0.0,888.0,1.09,0.04,0.0,0.0,0.65,0.65,3893611.0,164159929.79,0.0,167.06,0.65,20.06,0.3681,54.91,0.0163,43.505
2015-09-09,71494.0,3025716.35,0.27,2.01,0.21,3.13,0.0,3025716.35,28072.0,71494.0,1188042.49,0.0,0.0,3902.0,0.42,0.0,0.0,0.0,0.06,8902.0,1458.0,0.0,0.0,0.42,3902.0,0.0,0.0,1458.0,1.22,0.06,0.0,0.0,0.71,0.71,3899864.0,165047168.67,0.0,169.65,0.71,20.22,0.3708,54.91,0.0182,43.67
2015-09-10,73237.0,3111193.2,0.28,2.08,0.22,3.21,0.0,3111193.2,29815.0,73237.0,1266575.98,0.0,0.0,1743.0,0.08,0.0,0.0,0.0,0.0,1743.0,0.0,0.0,0.0,0.08,1743.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.76,0.76,3897515.0,165570984.33,0.0,169.52,0.76,19.78,0.3789,55.92,0.0186,43.835
2015-09-11,73237.0,3061865.51,0.28,2.29,0.22,3.21,0.0,3061865.51,29815.0,73237.0,1246494.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.76,0.76,3902935.0,163172468.56,0.0,169.57,0.76,19.54,0.38,56.09,0.0186,43.14
2015-09-14,74453.0,3043436.2,0.29,2.4,0.22,3.22,0.0,3043436.2,31031.0,74453.0,1268462.91,0.0,0.0,1786.0,0.06,0.0,0.0,0.0,0.03,1786.0,570.0,0.0,0.0,0.06,1786.0,0.0,0.0,570.0,1.34,0.03,0.0,0.0,0.79,0.79,3915151.0,160040727.37,0.0,167.64,0.79,19.13,0.393,57.65,0.0189,42.18
2015-09-15,71244.0,2928831.48,0.27,2.23,0.21,3.06,0.0,2928831.48,32377.0,71244.0,1331014.22,0.0,0.0,1452.0,0.03,0.0,0.0,0.0,0.01,1452.0,106.0,0.0,0.0,0.03,1452.0,0.0,0.0,4661.0,1.37,0.19,0.0,0.0,0.82,0.82,3916261.0,160996975.13,0.0,165.58,0.82,17.42,0.434,61.67,0.018,42.42
2015-09-16,70100.0,2967739.54,0.27,2.22,0.21,3.02,0.0,2967739.54,32293.0,70100.0,1367149.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,1.37,0.05,0.0,0.0,0.82,0.82,3908652.0,165475906.94,0.0,167.04,0.81,17.68,0.4485,62.74,0.0178,43.685
2015-09-17,69100.0,2939131.74,0.26,2.15,0.21,3.05,0.0,2939131.74,32293.0,69100.0,1373565.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.39,0.04,0.0,0.0,0.81,0.81,3937076.0,167461433.18,0.0,171.17,0.81,18.05,0.4605,63.54,0.0174,43.89
2015-09-18,71857.0,3039338.03,0.28,2.31,0.21,3.19,0.0,3039338.03,32293.0,71857.0,1365898.14,0.0,0.0,0.0,0.0,0.0,2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.42,0.0,0.0,0.0,0.81,0.81,3958806.0,167445755.06,0.0,173.69,0.81,17.15,0.4314,61.51,0.018,43.645
2015-09-21,71857.0,3071719.56,0.28,2.26,0.21,3.21,0.0,3071719.56,32293.0,71857.0,1380450.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.81,0.81,3958906.0,169234020.57,0.0,174.41,0.81,17.15,0.4324,61.62,0.018,44.11
2015-09-22,71857.0,3087736.24,0.28,2.25,0.21,3.23,0.0,3087736.24,32293.0,71857.0,1387648.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.79,0.79,4047125.0,173907267.59,0.0,179.27,0.79,17.2,0.4317,61.53,0.0176,44.34
2015-09-23,71857.0,3245117.47,0.28,2.15,0.21,3.25,0.0,3245117.47,32293.0,71857.0,1458376.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.81,0.81,3966909.0,179148666.23,0.0,177.9,0.79,17.87,0.427,60.97,0.018,46.6
2015-09-24,74001.0,3313255.97,0.28,2.15,0.22,3.47,0.0,3313255.97,34437.0,74001.0,1541852.08,0.0,0.0,2144.0,0.2,0.0,0.0,0.0,0.0,2144.0,0.0,0.0,0.0,0.2,2144.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.86,0.86,3961845.0,177384178.34,0.0,183.75,0.86,16.61,0.4457,62.91,0.0185,46.2
2015-09-25,76758.0,3504759.89,0.29,2.19,0.23,3.6,0.0,3504759.89,34437.0,76758.0,1572388.76,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,2757.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.86,0.86,3973898.0,181447644.89,0.0,184.73,0.86,16.28,0.4186,60.69,0.0192,47.115
2015-09-28,75219.0,3389293.92,0.29,2.05,0.22,3.56,0.0,3389293.92,35655.0,75219.0,1606579.12,0.0,0.0,1218.0,0.08,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.08,1218.0,0.0,0.0,2757.0,1.67,0.12,0.0,0.0,0.94,0.94,3747840.0,168873972.1,0.0,175.36,0.94,16.25,0.4522,63.57,0.0199,46.495
2015-09-29,73219.0,3193094.2,0.28,1.94,0.22,3.42,0.0,3193094.2,33655.0,73219.0,1467700.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.56,0.1,0.0,0.0,0.84,0.84,3964051.0,172873001.15,0.0,182.44,0.85,16.45,0.4721,65.53,0.0183,45.0
2015-09-30,73910.0,3288051.56,0.28,1.97,0.22,3.39,0.0,3288051.56,34346.0,73910.0,1527958.58,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.86,0.86,3971447.0,176678696.88,0.0,179.88,0.86,16.88,0.47,65.31,0.0185,45.905
2015-10-01,73910.0,3330669.8,0.28,1.83,0.22,3.43,0.0,3330669.8,34346.0,73910.0,1547763.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.84,0.84,4058825.0,182906316.67,0.0,186.71,0.83,16.89,0.4697,65.27,0.0181,46.5
2015-10-02,79424.0,3609940.32,0.3,1.92,0.24,3.73,0.0,3609940.32,34346.0,79424.0,1561077.39,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5514.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.83,0.83,4080874.0,185481864.58,0.0,190.16,0.83,15.66,0.4202,61.13,0.0193,46.9
2015-10-05,69684.0,3207761.76,0.27,1.65,0.21,3.31,0.0,3207761.76,34346.0,69684.0,1581048.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.0,1.62,0.46,0.0,0.0,0.84,0.84,4074088.0,187542387.13,0.0,192.1,0.84,17.85,0.5281,69.96,0.017,47.5
2015-10-06,76498.0,3541447.0,0.29,1.84,0.23,3.64,0.0,3225995.36,41160.0,69684.0,1905487.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,0.0,1.94,0.0,0.0,0.0,0.99,0.99,4102469.0,189922305.58,0.0,194.14,0.99,16.3,0.4498,63.79,0.0185,47.77
2015-10-07,76498.0,3463975.53,0.29,1.82,0.23,3.67,0.0,3463975.53,41160.0,76498.0,1863803.4,0.0,0.0,0.0,0.0,0.0,6814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,1.97,0.0,0.0,0.0,0.99,0.99,4097772.0,185554941.78,0.0,194.86,1.0,15.84,0.4503,63.88,0.0185,46.725
2015-10-08,76680.0,3510115.83,0.29,1.74,0.23,3.61,0.0,3501784.57,41342.0,76498.0,1892477.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,1.93,0.0,0.0,0.0,0.99,0.99,4117869.0,188500224.02,0.0,192.64,0.99,16.24,0.443,63.21,0.0184,47.235
2015-10-09,85591.0,3901437.67,0.33,1.95,0.25,4.06,0.0,3863968.99,42096.0,84769.0,1918833.99,0.0,0.0,754.0,0.39,0.0,0.0,0.0,0.0,8271.0,0.0,0.0,0.0,0.39,754.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,1.01,1.01,4117400.0,187680707.98,0.0,193.71,1.01,15.72,0.3784,56.82,0.0206,47.035
2015-10-12,81691.0,3726833.29,0.31,1.85,0.24,3.88,0.0,3620901.09,43596.0,79369.0,1988897.48,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.01,0.0,0.0,1500.0,5514.0,2.05,0.25,0.0,0.0,1.05,1.05,4123498.0,188118514.86,0.0,194.08,1.05,15.06,0.3958,59.28,0.0196,47.075
2015-10-13,81691.0,3720895.69,0.31,1.86,0.24,3.89,0.0,3615132.26,43596.0,79369.0,1985728.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,1.05,1.05,4113893.0,187381311.46,0.0,193.6,1.05,15.03,0.3963,59.33,0.0196,47.0
2015-10-14,82935.0,3770726.16,0.32,1.91,0.25,3.92,0.0,3608594.26,44840.0,79369.0,2038697.31,0.0,0.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,1.08,1.08,4100479.0,186432548.88,0.0,191.88,1.08,14.89,0.3845,58.38,0.02,46.915
2015-10-15,83332.0,3812196.09,0.32,1.93,0.25,3.97,0.0,3630900.39,45237.0,79369.0,2069460.89,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,1.11,1.11,4017198.0,183775098.53,0.0,189.2,1.12,14.77,0.3816,58.15,0.0205,47.205
2015-10-16,89444.0,4136876.68,0.34,2.07,0.27,4.28,0.0,3925925.75,45835.0,84883.0,2119915.73,0.0,0.0,598.0,0.26,0.0,0.0,0.0,0.0,5514.0,0.0,0.0,0.0,0.26,598.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,1.13,1.13,4025535.0,186185119.79,0.0,190.69,1.13,15.24,0.3469,54.2,0.022,47.725
2015-10-19,81173.0,3856206.91,0.31,1.83,0.24,3.94,0.0,3639531.91,45835.0,76612.0,2177438.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8271.0,2.2,0.39,0.0,0.0,1.11,1.11,4078239.0,193740941.05,0.0,196.27,1.11,15.42,0.3965,59.61,0.0197,49.02
2015-10-20,81452.0,3865119.59,0.31,1.94,0.24,4.02,0.0,3648687.7,47162.0,76891.0,2237965.55,0.0,3602.0,1940.0,0.05,0.18,0.0,0.0,0.02,892.0,613.0,0.0,3602.0,0.05,1940.0,0.0,0.0,613.0,2.31,0.02,0.17,0.0,1.14,1.14,4080032.0,193608648.19,3602.0,199.7,1.14,15.1,0.3977,59.74,0.0197,48.965
2015-10-21,82102.0,3878857.11,0.31,2.08,0.24,4.05,0.0,3663375.55,47772.0,77541.0,2256957.95,0.0,0.0,1786.0,0.09,0.0,0.0,0.0,0.06,1826.0,1176.0,0.0,0.0,0.09,1786.0,0.0,0.0,1176.0,2.34,0.06,0.0,0.0,1.16,1.16,4083431.0,192919117.24,0.0,199.76,1.16,14.92,0.3933,59.29,0.0199,48.75
2015-10-22,92273.0,4349990.14,0.35,2.3,0.27,4.6,0.0,4134972.7,47772.0,87712.0,2252096.81,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,10171.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,1.16,1.16,4080639.0,192371976.97,0.0,200.56,1.17,14.74,0.3344,52.76,0.0224,48.645
2015-10-23,91782.0,4347301.01,0.35,2.3,0.27,4.58,0.0,4190189.62,47281.0,88465.0,2239488.56,0.0,0.0,0.0,0.0,0.0,753.0,0.0,0.06,0.0,1244.0,0.0,0.0,0.0,0.0,0.04,753.0,0.0,2.35,0.0,0.0,0.0,1.15,1.15,4076898.0,193104342.78,0.0,200.01,1.16,14.94,0.3363,52.91,0.0223,48.875
2015-10-26,84188.0,3939062.56,0.32,2.08,0.25,4.16,0.0,3783863.83,46093.0,80871.0,2156640.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,7594.0,2.25,0.38,0.0,0.0,1.13,1.13,4023702.0,188264525.84,0.0,195.83,1.13,14.41,0.377,57.56,0.0207,48.28
2015-10-27,84046.0,3928346.03,0.32,2.09,0.25,4.12,0.0,3773308.03,47954.0,80729.0,2241390.49,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.01,0.0,142.0,0.0,0.0,0.0,2003.0,0.0,0.0,142.0,2.32,0.01,0.0,0.0,1.18,1.18,4020143.0,187903205.11,0.0,194.04,1.18,14.53,0.3768,57.5,0.0207,48.23
2015-10-28,84300.0,3855253.82,0.32,2.11,0.25,4.16,0.0,3703558.96,48175.0,80983.0,2203165.51,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08,2003.0,1749.0,0.0,0.0,0.1,0.0,0.0,1970.0,1749.0,2.35,0.09,0.0,0.0,1.17,1.17,4068929.0,186082492.07,0.0,196.29,1.18,14.39,0.3754,57.35,0.0205,47.19
2015-10-29,86190.0,3925818.01,0.33,2.07,0.26,4.17,0.0,3774733.91,48095.0,82873.0,2190651.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,1970.0,80.0,0.0,0.0,0.09,0.0,0.0,0.0,80.0,2.28,0.01,0.0,0.0,1.18,1.18,4019986.0,183103996.32,0.0,190.04,1.19,14.03,0.3628,55.9,0.0212,47.0
2015-10-30,86615.0,3961964.07,0.33,2.05,0.26,4.13,0.0,3810237.06,48175.0,83298.0,2203632.39,0.0,0.0,2020.0,0.1,0.0,0.0,0.0,0.1,2402.0,1940.0,0.0,0.0,0.1,2020.0,0.0,0.0,1977.0,2.26,0.1,0.0,0.0,1.18,1.18,4022738.0,184009044.9,0.0,189.1,1.18,14.21,0.3601,55.66,0.0213,47.2
2015-11-02,88701.0,4072855.45,0.34,2.1,0.26,4.26,0.0,3919218.24,48204.0,85355.0,2213367.65,0.0,0.0,29.0,0.11,0.0,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.11,29.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,1.18,1.18,4026286.0,184873686.69,0.0,190.44,1.18,13.82,0.3498,54.43,0.0218,47.38
2015-11-03,88701.0,4074144.87,0.34,2.06,0.26,4.28,0.0,3920459.02,48204.0,85355.0,2214068.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,1.17,1.17,4078404.0,187326058.88,0.0,193.68,1.17,13.75,0.3503,54.49,0.0215,47.395
2015-11-04,87132.0,4010945.09,0.33,2.09,0.26,4.23,0.0,3856918.76,48135.0,83786.0,2215797.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,2.3,0.07,0.0,0.0,1.17,1.17,4078040.0,187724309.45,0.0,193.95,1.17,13.96,0.3612,55.38,0.0211,47.5
2015-11-05,87132.0,4010945.09,0.33,2.14,0.26,4.2,0.0,3856918.76,48135.0,83786.0,2215797.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,1.17,1.17,4074103.0,187543077.63,0.0,193.32,1.17,14.04,0.3605,55.29,0.0211,47.5
2015-11-06,87132.0,4010945.09,0.33,2.16,0.26,4.24,0.0,3856918.76,48230.0,83786.0,2220170.34,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,1.17,1.17,4075727.0,187617835.18,0.0,194.39,1.18,13.91,0.3609,55.34,0.0211,47.5
2015-11-09,76554.0,3538104.33,0.29,1.88,0.23,3.69,0.0,3383461.89,48230.0,73208.0,2229051.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10673.0,2.29,0.53,0.0,0.0,1.17,1.17,4075648.0,188364655.37,0.0,193.68,1.17,16.04,0.449,63.04,0.0186,47.69
2015-11-10,76554.0,3546265.19,0.29,1.91,0.23,3.71,0.0,3391266.06,49742.0,73208.0,2304233.91,0.0,0.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,1.21,1.21,4073437.0,188696708.63,0.0,194.4,1.21,15.99,0.4494,63.07,0.0186,47.8
2015-11-11,78066.0,3642407.59,0.3,1.98,0.23,3.79,0.0,3486289.75,49768.0,74720.0,2322078.0,0.0,0.0,26.0,0.08,0.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,0.08,26.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,1.21,1.21,4078414.0,190290858.08,0.0,194.93,1.2,17.46,0.4374,61.73,0.0189,48.145
2015-11-12,78092.0,3611078.24,0.3,2.13,0.23,3.79,0.0,3456354.74,49768.0,74746.0,2301338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,1.2,1.2,4088763.0,189069854.78,0.0,195.72,1.2,17.5,0.4385,61.85,0.0189,47.715
2015-11-13,78092.0,3584590.19,0.3,2.19,0.23,3.78,0.0,3431001.62,49768.0,74746.0,2284457.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,1.2,1.2,4089971.0,187738435.67,0.0,194.99,1.2,17.53,0.4386,61.86,0.0189,47.365
2015-11-16,80327.0,3682121.48,0.31,2.32,0.24,3.89,0.0,3528743.68,52003.0,76981.0,2383773.37,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,2235.0,0.0,0.0,0.0,0.12,0.0,0.0,2235.0,0.0,2.47,0.0,0.0,0.0,1.25,1.25,4096547.0,187782236.47,0.0,194.34,1.26,20.01,0.4234,59.97,0.0194,47.3
2015-11-17,80282.0,3698342.31,0.31,2.33,0.24,3.89,0.0,3544202.49,51958.0,76936.0,2393543.63,0.0,0.0,2037.0,0.0,0.0,0.0,0.0,0.1,0.0,2082.0,0.0,0.0,0.0,2037.0,0.0,0.0,45.0,2.47,0.0,0.0,0.0,1.25,1.25,4092086.0,188509688.2,0.0,194.3,1.26,19.96,0.4232,59.94,0.0194,47.535
2015-11-18,78499.0,3590720.06,0.3,2.28,0.23,3.79,0.0,3437666.52,52570.0,75153.0,2404669.53,0.0,0.0,2395.0,0.0,0.0,0.0,0.0,0.08,0.0,1783.0,0.0,0.0,0.0,2395.0,0.0,0.0,1783.0,2.5,0.09,0.0,0.0,1.27,1.27,4097714.0,187438615.05,0.0,194.4,1.27,17.98,0.4355,61.49,0.0189,47.2
2015-11-19,80724.0,3708142.71,0.31,2.44,0.24,3.87,0.0,3554440.65,52400.0,77378.0,2407049.68,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,2225.0,170.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,1.26,1.26,4100917.0,188379979.68,0.0,193.17,1.25,20.2,0.421,59.67,0.0194,47.4
2015-11-20,80724.0,3782070.87,0.31,2.45,0.24,3.92,0.0,3625304.49,57735.0,77378.0,2704993.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5335.0,0.0,2.76,0.0,0.0,0.0,1.4,1.4,4079291.0,191122437.81,0.0,194.93,1.4,20.29,0.4201,59.56,0.0195,48.345
