DATE,GFC FP Equity_DX_SI_QTY,GFC FP Equity_DX_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GFC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GFC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GFC FP Equity_DX_SI_MV,GFC FP Equity_DX_DSS,GFC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY,GFC FP Equity_DX_BROKER_SI_QTY,GFC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GFC FP Equity_DX_BROKER_SI_MV_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_x,GFC FP Equity_DX_BROKER_SI_MV_INC_x,GFC FP Equity_DX_SUPPLY_SI_MV_NEW,GFC FP Equity_DX_BROKER_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_NEW,GFC FP Equity_DX_SUPPLY_SI_MV_DEC,GFC FP Equity_DX_BROKER_SI_QTY_INC,GFC FP Equity_DX_SUPPLY_SI_QTY_DEC,GFC FP Equity_DX_BROKER_SI_MV_NEW_y,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GFC FP Equity_DX_BROKER_SI_MV_INC_y,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_y,GFC FP Equity_DX_BROKER_SI_MV_ADD,GFC FP Equity_DX_SUPPLY_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_DEC,GFC FP Equity_DX_SUPPLY_SI_MV,GFC FP Equity_DX_BROKER_SI_MV_DEC,GFC FP Equity_DX_SUPPLY_SI_MV_RMV,GFC FP Equity_DX_BROKER_SI_MV_RMV,GFC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GFC FP Equity_DX_UTILIZATION_QUANTITY,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GFC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GFC FP Equity_DX_ACTIVE_UTILIZATION_MV,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GFC FP Equity_DX_BROKER_SI_CON_RATIO,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GFC FP Equity_DX_DEMAND_SUPPLY_RATIO,GFC FP Equity_PX_LAST
2006-09-19,860488.0,48334811.04,4.97,27.95,1.38,86.98,1.0,44387815.65,91111.0,790221.0,5117831.94,0.0,0.0,11822.0,0.0,0.0,0.0,0.0,0.59,0.0,5882.0,0.0,0.0,0.0,11822.0,0.0,0.0,1894.0,9.17,0.0,0.0,0.0,5.97,5.97,1434706.0,80589436.93,0.0,143.48,6.01,1.47,0.8851,94.05,0.564,99.85
2006-09-20,874554.0,49174116.59,5.05,27.48,1.41,88.12,1.0,44605338.85,111060.0,793299.0,6244642.86,0.0,20858.0,60.0,0.06,2.09,0.0,0.0,0.1,3078.0,969.0,0.0,20858.0,0.06,60.0,0.0,0.0,0.0,11.15,0.0,0.0,0.0,6.7,6.7,1546220.0,86940317.64,0.0,154.83,6.72,2.76,0.8588,92.61,0.5277,99.95
2006-09-21,876169.0,49289569.03,5.06,27.74,1.41,87.91,1.0,45337319.32,81984.0,805914.0,4612073.73,0.0,0.0,8.0,0.93,0.0,0.0,0.0,0.85,12616.0,8226.0,0.0,0.0,0.93,8.0,0.0,0.0,0.0,8.2,0.0,2.09,0.0,5.31,5.31,1461909.0,82240828.62,20858.0,146.16,5.31,1.45,0.864,92.91,0.5675,100.0
2006-09-22,867510.0,48778049.02,5.01,25.97,1.39,87.28,1.0,44757772.01,83230.0,796010.0,4679827.34,0.0,0.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1254.0,0.0,0.0,9905.0,8.34,0.78,0.0,0.0,5.38,5.38,1462444.0,82229790.0,0.0,146.3,5.4,1.46,0.881,93.82,0.5613,99.95
2006-09-25,859997.0,48815218.79,4.97,23.79,1.38,87.29,1.0,44774723.62,82913.0,788814.0,4706314.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,7196.0,8.38,0.04,0.0,0.0,5.37,5.37,1461637.0,82965556.79,0.0,146.98,5.4,1.48,0.88,93.77,0.5568,100.9
2006-09-26,859563.0,50241245.61,4.97,23.6,1.38,88.3,1.0,46084065.33,81933.0,788439.0,4788963.67,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.03,0.0,980.0,0.0,0.0,0.0,0.0,0.15,0.0,1874.0,8.4,0.0,0.0,0.0,5.31,5.31,1460265.0,85352129.54,0.0,148.42,5.36,1.47,0.8766,93.58,0.5574,103.9
2006-09-27,876793.0,52037529.63,5.06,23.07,1.41,91.89,1.0,47155945.44,102977.0,794542.0,6111669.1,0.0,20858.0,186.0,2.33,2.2,0.0,0.0,0.0,7023.0,0.0,0.0,20858.0,2.33,186.0,0.0,0.0,920.0,10.8,0.09,0.0,0.0,6.16,6.16,1567676.0,93041329.37,0.0,164.69,6.15,2.77,0.8572,92.52,0.5248,105.5
2006-09-28,872124.0,51711363.18,5.04,21.89,1.4,92.09,1.0,47462562.38,81388.0,800467.0,4825786.73,0.0,0.0,690.0,1.24,0.0,0.0,0.0,0.12,5924.0,1421.0,0.0,0.0,1.24,690.0,0.0,0.0,0.0,8.59,0.0,2.2,0.0,5.28,5.28,1460413.0,86593130.15,20858.0,153.34,5.3,1.47,0.8807,93.81,0.5657,105.4
2006-09-29,878894.0,52013895.06,5.08,21.51,1.41,92.95,1.0,47192826.84,91193.0,797431.0,5396900.12,0.0,0.0,9812.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9812.0,0.0,0.0,3035.0,9.63,0.18,0.0,0.0,5.89,5.89,1457245.0,86241331.15,0.0,152.93,5.93,1.46,0.8621,92.81,0.5676,105.2
2006-10-02,880606.0,52115213.06,5.09,21.23,1.41,92.76,1.0,47876664.2,91203.0,808986.0,5397491.93,0.0,0.0,352.0,0.0,0.0,9865.0,0.0,0.06,1690.0,342.0,0.0,0.0,0.0,352.0,1.04,0.0,0.0,9.59,0.0,0.0,0.0,5.89,5.89,1458108.0,86292404.43,0.0,153.06,5.9,1.45,0.8622,92.81,0.5684,105.2
2006-10-03,879546.0,51953522.03,5.08,19.86,1.41,92.77,1.0,47723444.73,90254.0,807933.0,5331174.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,9.51,0.0,0.0,0.0,5.83,5.83,1459151.0,86189958.94,0.0,153.22,5.84,1.45,0.8621,92.81,0.5677,105.0
2006-10-04,902243.0,53192688.54,5.21,18.36,1.45,94.92,1.0,48399855.99,109406.0,820948.0,6450146.23,0.0,20858.0,653.0,1.25,2.18,0.0,0.0,0.3,13943.0,2859.0,0.0,20858.0,1.25,653.0,0.0,500.0,928.0,11.49,0.09,0.0,0.0,6.49,6.49,1576279.0,92931192.48,0.0,165.45,6.49,2.69,0.8472,91.98,0.5352,104.8
2006-10-05,875813.0,51634479.99,5.06,17.78,1.41,92.18,1.0,47491755.87,88160.0,805545.0,5197565.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,15403.0,9.26,1.58,2.18,0.0,5.67,5.67,1468049.0,86550378.57,20858.0,153.95,5.68,1.46,0.8671,93.08,0.5628,104.8
2006-10-06,873495.0,51546958.99,5.05,17.42,1.4,92.35,1.0,47303855.77,89749.0,801593.0,5296295.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1600.0,3952.0,9.47,0.04,0.0,0.0,5.62,5.62,1506294.0,88889890.66,0.0,158.34,5.64,1.47,0.8642,92.92,0.5473,104.9
2006-10-09,874809.0,51526075.05,5.05,17.29,1.41,92.34,1.0,47331231.3,77123.0,803589.0,4542529.27,0.0,0.0,1.0,0.08,0.0,0.0,0.0,1.35,1996.0,12627.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,8.12,0.0,0.0,0.0,4.85,4.85,1512217.0,89069278.7,0.0,158.73,4.87,1.47,0.8655,92.99,0.5504,104.7
2006-10-10,908379.0,53298935.06,5.25,17.76,1.46,95.9,1.0,49209537.81,76965.0,838683.0,4515904.19,0.0,0.0,2149.0,4.56,0.0,0.0,0.0,0.24,42981.0,2307.0,0.0,0.0,4.56,2149.0,0.0,0.0,7886.0,8.11,0.83,0.0,0.0,4.86,4.86,1507297.0,88440315.02,0.0,157.9,4.88,1.4,0.8911,94.37,0.5734,104.3
2006-10-11,919363.0,53788260.36,5.31,18.02,1.48,96.63,1.0,49076771.42,97950.0,838833.0,5730663.63,0.0,20858.0,3051.0,0.0,2.17,0.0,0.0,0.31,2911.0,2924.0,0.0,20858.0,0.0,3051.0,0.0,0.0,2761.0,10.26,0.28,0.0,0.0,5.62,5.62,1643578.0,96159189.99,0.0,171.55,5.64,2.62,0.8702,93.23,0.5279,104.0
2006-10-12,905110.0,53158044.88,5.23,16.55,1.45,95.1,1.0,49089511.33,81907.0,835836.0,4810482.68,0.0,0.0,4815.0,0.12,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,0.0,0.12,4815.0,0.0,0.0,4182.0,8.58,0.46,2.17,0.0,5.13,5.13,1513901.0,88912968.92,20858.0,158.04,5.15,1.4,0.8935,94.5,0.5672,104.4
2006-10-13,904405.0,53320151.53,5.22,16.69,1.45,95.5,1.0,49223059.4,81647.0,834911.0,4813585.08,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.04,0.0,486.0,0.0,0.0,0.0,226.0,0.0,0.0,924.0,8.59,0.0,0.0,0.0,5.12,5.12,1513616.0,89236829.16,0.0,158.51,5.14,1.4,0.8935,94.49,0.5669,104.8
2006-10-16,908230.0,54414242.6,5.25,15.82,1.46,96.21,1.0,50261294.5,81474.0,838913.0,4881303.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4002.0,172.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,8.61,0.0,0.0,0.0,5.09,5.09,1517714.0,90929894.18,0.0,159.77,5.12,1.39,0.8863,94.11,0.5679,106.5
2006-10-17,913512.0,54370967.61,5.28,16.08,1.47,97.73,1.0,50230079.12,82940.0,843939.0,4936473.8,0.0,0.0,3117.0,1.4,0.0,0.0,0.0,0.16,5027.0,1651.0,0.0,0.0,1.4,3117.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,5.19,5.19,1515597.0,90206232.0,0.0,160.24,5.23,1.39,0.8871,94.16,0.5715,105.8
2006-10-18,923325.0,56461352.4,5.33,16.17,1.48,99.55,1.0,51574180.77,104525.0,843404.0,6391706.99,0.0,20858.0,728.0,0.8,2.26,0.0,0.0,0.0,1091.0,1.0,0.0,20858.0,0.8,728.0,0.0,0.0,1627.0,11.27,0.17,0.0,0.0,5.93,5.93,1658320.0,101406319.45,0.0,177.39,5.97,2.61,0.869,93.17,0.5238,108.7
2006-10-19,925160.0,56261289.13,5.34,15.66,1.49,100.4,1.0,51668668.59,92811.0,849639.0,5644068.6,0.0,0.0,3201.0,1.27,0.0,0.0,0.0,0.0,6235.0,33.0,0.0,0.0,1.27,3201.0,0.0,5976.0,0.0,10.05,0.0,2.26,0.0,5.77,5.77,1515433.0,92157263.79,20858.0,162.34,5.83,1.37,0.8703,93.26,0.5753,108.1
2006-10-20,921701.0,56050938.7,5.32,15.56,1.48,100.1,1.0,51501069.35,88889.0,846883.0,5405561.99,0.0,0.0,7154.0,0.25,0.0,0.0,0.0,1.2,2400.0,11076.0,0.0,0.0,0.25,7154.0,0.0,0.0,5156.0,9.64,0.49,0.0,0.0,5.53,5.53,1518545.0,92346512.28,0.0,162.85,5.59,1.39,0.8768,93.6,0.5734,108.1
2006-10-23,910359.0,56078184.73,5.26,15.63,1.46,99.84,1.0,51488178.17,89602.0,835846.0,5519490.12,0.0,0.0,750.0,0.21,0.0,0.0,0.0,0.0,1965.0,37.0,0.0,0.0,0.21,750.0,0.0,0.0,13002.0,9.82,0.53,0.0,0.0,5.7,5.7,1482548.0,91325071.33,0.0,159.63,5.79,1.62,0.8822,93.89,0.5791,109.5
2006-10-24,912977.0,57163937.9,5.27,15.45,1.47,101.21,1.0,52513067.94,89401.0,838697.0,5597636.32,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,2851.0,201.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,5.69,5.69,1482430.0,92818917.08,0.0,160.65,5.81,1.75,0.8802,93.78,0.5808,111.3
2006-10-25,940904.0,58436140.67,5.44,15.83,1.51,104.76,1.0,53021147.57,112409.0,853715.0,6981315.99,0.0,20858.0,828.0,1.47,2.3,5231.0,0.0,0.0,9787.0,0.0,0.0,20858.0,1.47,828.0,0.57,1322.0,0.0,12.49,0.0,0.0,0.0,6.46,6.46,1627649.0,101087386.09,0.0,180.8,6.46,1.72,0.8454,91.89,0.5407,110.4
2006-10-26,924494.0,57729023.76,5.34,16.09,1.49,102.72,1.0,53080698.81,92822.0,850054.0,5796168.98,0.0,0.0,1271.0,0.16,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.16,1271.0,0.0,0.0,4995.0,10.3,0.74,2.3,0.0,5.86,5.86,1491632.0,93143340.22,20858.0,164.99,5.87,1.74,0.8674,93.09,0.5835,111.0
2006-10-27,929066.0,58066782.67,5.37,16.23,1.49,103.6,1.0,53336957.32,96010.0,853389.0,6000641.29,0.0,0.0,2206.0,0.71,0.0,0.0,0.0,0.0,3335.0,19.0,0.0,0.0,0.71,2206.0,0.0,1000.0,0.0,10.69,0.0,0.0,0.0,6.03,6.03,1497222.0,93576629.09,0.0,166.24,6.04,1.95,0.862,92.8,0.5831,111.1
2006-10-30,929720.0,57898449.29,5.37,16.63,1.49,104.05,1.0,53177370.43,96090.0,853910.0,5984018.84,0.0,0.0,83.0,0.32,0.0,0.0,0.0,0.0,2748.0,3.0,0.0,0.0,0.32,83.0,0.0,0.0,2227.0,10.73,0.0,0.0,0.0,6.04,6.04,1494315.0,93058685.68,0.0,166.27,6.06,2.16,0.8564,92.49,0.5846,110.7
2006-10-31,937843.0,58668105.75,5.42,16.93,1.51,105.06,1.0,53955542.54,97044.0,862510.0,6070725.75,0.0,0.0,2516.0,1.07,0.0,0.0,0.0,0.17,8600.0,1562.0,0.0,0.0,1.07,2516.0,0.0,0.0,0.0,10.84,0.0,0.0,0.0,6.1,6.1,1493450.0,93424893.64,0.0,165.71,6.14,2.13,0.8452,91.87,0.5897,111.2
2006-11-01,954532.0,59336224.35,5.51,17.48,1.53,107.0,1.0,53948215.79,109616.0,867856.0,6814019.4,0.0,20858.0,9593.0,0.83,2.31,0.0,0.0,2.0,6846.0,17879.0,0.0,20858.0,0.83,9593.0,0.0,0.0,1500.0,12.24,0.17,0.0,0.0,6.3,6.3,1630729.0,101370411.67,0.0,181.4,6.32,2.53,0.8219,90.56,0.5485,110.5
2006-11-02,916628.0,57495668.04,5.29,16.68,1.47,103.5,1.0,52672978.87,89802.0,839742.0,5632847.77,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.05,1516.0,956.0,0.0,0.0,0.18,0.0,0.0,2000.0,29630.0,10.09,2.62,2.31,0.0,5.66,5.66,1495675.0,93816502.77,20858.0,166.44,5.72,2.18,0.8689,93.16,0.5781,111.5
2006-11-03,914422.0,57871711.48,5.28,16.92,1.47,104.37,1.0,52991593.03,89920.0,837312.0,5690834.53,0.0,0.0,261.0,0.06,0.0,0.0,0.0,0.0,489.0,144.0,0.0,0.0,0.06,261.0,0.0,0.0,2919.0,10.22,0.0,0.0,0.0,5.63,5.63,1507948.0,95434636.94,0.0,169.15,5.7,2.22,0.8709,93.27,0.5723,112.5
2006-11-06,919405.0,57514690.37,5.31,17.67,1.48,104.94,1.0,52680580.04,90067.0,842129.0,5634269.57,0.0,0.0,181.0,0.83,0.0,0.0,0.0,0.0,7155.0,34.0,0.0,0.0,0.83,181.0,0.0,0.0,2339.0,10.22,0.26,0.0,0.0,5.63,5.63,1508668.0,94376877.32,0.0,169.47,5.69,1.95,0.8765,93.57,0.5751,111.2
2006-11-07,912994.0,57216363.5,5.27,17.38,1.47,103.76,1.0,52405519.88,89602.0,836228.0,5615262.1,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.09,0.0,533.0,0.0,0.0,0.0,68.0,0.0,0.0,5901.0,10.12,1.07,0.0,0.0,5.63,5.63,1501042.0,94068706.59,0.0,167.65,5.69,1.98,0.8756,93.53,0.574,111.4
2006-11-08,930098.0,58131282.84,5.37,18.09,1.49,104.86,1.0,52598142.82,108134.0,841568.0,6758393.35,0.0,20858.0,1189.0,0.17,2.32,0.0,0.0,0.41,8054.0,3515.0,0.0,20858.0,0.17,1189.0,0.0,0.0,2714.0,12.12,0.34,0.0,0.0,6.18,6.18,1641028.0,102564528.49,0.0,183.72,6.19,2.6,0.8604,92.69,0.5317,111.1
2006-11-09,915020.0,57394805.93,5.29,18.64,1.47,103.32,1.0,52566785.12,86603.0,838049.0,5432189.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.0,9.73,0.25,2.32,0.0,5.41,5.41,1513232.0,94917768.98,20858.0,168.5,5.46,1.64,0.8816,93.85,0.5719,111.5
2006-11-10,917908.0,57575956.29,5.3,18.87,1.47,103.75,1.0,52722531.77,87016.0,840532.0,5458095.38,0.0,0.0,413.0,0.36,0.0,0.0,0.0,0.0,2483.0,0.0,0.0,0.0,0.36,413.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,5.46,5.46,1506263.0,94480637.11,0.0,168.6,5.49,1.67,0.8811,93.83,0.5761,111.5
2006-11-13,912054.0,57260071.32,5.27,18.62,1.47,103.62,1.0,52399468.79,87005.0,834633.0,5462299.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,200.0,5899.0,9.84,0.18,0.0,0.0,5.44,5.44,1511570.0,94898554.26,0.0,168.9,5.5,1.48,0.8837,93.97,0.5705,111.6
2006-11-14,917268.0,57639015.42,5.3,19.81,1.47,103.71,1.0,52453648.05,92119.0,834748.0,5788546.49,0.0,0.0,167.0,0.08,0.0,0.0,0.0,0.0,4599.0,0.0,0.0,0.0,0.08,167.0,0.0,4947.0,4484.0,10.37,0.52,0.0,0.0,5.76,5.76,1507353.0,94718602.2,0.0,168.37,5.8,1.46,0.8832,93.95,0.5735,111.7
2006-11-15,905682.0,57267626.69,5.23,21.97,1.46,102.25,1.0,51363638.79,106877.0,812311.0,6757992.47,0.0,20858.0,110.0,0.0,2.34,0.0,0.0,0.7,0.0,6210.0,0.0,20858.0,0.0,110.0,0.0,0.0,22437.0,12.02,2.68,0.0,0.0,6.27,6.27,1597556.0,101015853.94,0.0,178.97,6.29,2.68,0.8586,92.6,0.5314,112.4
2006-11-16,901627.0,57772048.91,5.21,22.07,1.45,102.56,1.0,51781582.1,106990.0,808136.0,6855419.72,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,140.0,0.0,0.0,4175.0,12.13,0.0,0.0,0.0,6.28,6.28,1597667.0,102371042.65,0.0,180.57,6.29,2.68,0.8579,92.56,0.5289,113.9
2006-11-17,901920.0,57638608.35,5.21,22.61,1.45,103.26,1.0,51347773.99,111331.0,803482.0,7114781.69,0.0,0.0,4901.0,0.0,0.0,0.0,0.0,0.02,0.0,560.0,0.0,0.0,0.0,4901.0,0.0,0.0,4654.0,12.7,0.0,0.0,0.0,6.53,6.53,1594460.0,101896460.3,0.0,181.7,6.53,2.69,0.8475,91.99,0.5287,113.6
2006-11-20,897721.0,57168256.71,5.19,22.62,1.44,102.9,1.0,51211039.59,106442.0,804174.0,6778390.59,0.0,0.0,12.0,0.25,0.0,0.0,0.0,0.56,1299.0,4901.0,0.0,0.0,0.25,12.0,0.0,0.0,607.0,12.14,0.07,0.0,0.0,6.22,6.22,1604964.0,102206580.85,0.0,182.72,6.23,2.7,0.8586,92.6,0.5246,113.2
2006-11-21,897442.0,57503893.65,5.18,22.77,1.44,102.7,1.0,51527267.11,106169.0,804167.0,6802813.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.1,0.14,0.0,0.0,6.21,6.21,1602614.0,102688023.31,0.0,182.37,6.22,2.7,0.8587,92.6,0.5252,113.9
2006-11-22,898540.0,57624796.43,5.19,22.92,1.44,102.76,1.0,51634457.26,106313.0,805133.0,6818021.44,0.0,0.0,144.0,0.05,0.0,0.0,0.0,0.0,966.0,0.0,0.0,0.0,0.05,144.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,6.23,6.23,1600085.0,102615990.83,0.0,182.31,6.23,2.7,0.8588,92.61,0.5266,114.0
2006-11-23,892065.0,57811750.13,5.15,24.97,1.43,102.87,1.0,51773519.52,107524.0,798892.0,6968270.95,0.0,0.0,1460.0,0.0,0.0,0.0,0.0,0.02,0.0,249.0,0.0,0.0,0.0,1460.0,0.0,0.0,6242.0,12.37,0.0,0.0,0.0,6.3,6.3,1599048.0,103628954.65,0.0,183.42,6.32,2.71,0.8579,92.56,0.5227,115.2
2006-11-24,889701.0,57558445.55,5.14,24.8,1.43,102.64,1.0,51520670.38,108845.0,796373.0,7041634.22,0.0,1117.0,1464.0,0.0,0.13,0.0,0.0,0.04,0.0,364.0,0.0,1117.0,0.0,1464.0,0.0,209.0,2519.0,12.52,0.26,0.13,0.0,6.05,6.05,1691567.0,109434480.88,1105.0,194.41,6.05,2.73,0.8574,92.53,0.4942,115.0
2006-11-27,4107898.0,263214926.11,23.73,122.74,6.6,102.86,2.0,243631069.94,323151.0,3802260.0,20706007.45,0.0,0.0,214119.0,0.18,0.0,0.0,0.0,0.0,3005887.0,0.0,0.0,0.0,0.18,214119.0,0.0,187.0,0.0,12.78,0.0,0.0,0.0,11.42,11.42,2507278.0,160654669.01,0.0,193.67,6.19,2.72,0.8544,92.36,1.4513,113.9
2006-11-28,906036.0,57646798.97,5.23,26.55,1.46,103.19,1.0,51575610.62,113606.0,810615.0,7228214.16,0.0,0.0,672.0,0.13,0.0,0.0,0.0,0.0,1154.0,210216.0,0.0,0.0,0.13,672.0,0.0,0.0,2992799.0,12.88,0.0,0.0,0.0,6.26,6.26,1701287.0,108244870.7,0.0,193.2,6.25,2.68,0.8506,92.16,0.4992,113.1
2006-11-29,901219.0,58303592.72,5.21,26.49,1.45,103.54,1.0,52265429.38,114573.0,807885.0,7412202.28,0.0,0.0,1426.0,0.24,0.0,1653.0,0.0,0.0,1996.0,460.0,0.0,0.0,0.24,1426.0,0.19,0.0,6379.0,13.13,0.0,0.0,0.0,6.33,6.33,1696473.0,109751870.35,0.0,192.76,6.38,2.69,0.8458,91.9,0.4976,115.0
2006-11-30,322074.0,20510168.65,1.86,9.94,0.52,14.94,0.0,1701889.18,313165.0,26725.0,19942829.8,0.0,0.0,198592.0,0.06,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.06,198592.0,0.0,0.0,0.0,13.21,0.0,0.0,89.82,11.4,11.4,2434116.0,155008257.98,0.0,194.58,6.36,16.73,0.1696,28.8,0.1172,113.2
2006-12-01,4971837.0,318572103.93,28.72,154.59,7.99,105.93,2.0,297128525.34,364181.0,4637175.0,23335018.3,93.39,0.0,61180.0,0.0,0.0,0.0,4610450.0,1.15,0.0,10164.0,93.39,0.0,0.0,61180.0,0.0,0.0,0.0,11.94,0.0,0.0,1.53,11.94,11.94,2686553.0,172141774.06,0.0,193.85,5.8,2.61,0.8701,93.22,1.6297,113.9
2006-12-04,4188957.0,273121869.13,24.2,127.42,6.73,106.89,2.0,254590858.87,312212.0,3904741.0,20356361.98,1.85,0.0,0.0,0.32,0.0,0.0,16292.0,0.0,2792.0,51969.0,1.85,0.0,0.32,0.0,0.0,0.0,735226.0,12.02,0.0,0.0,0.0,11.31,11.31,2447416.0,159572617.35,0.0,190.54,5.93,2.62,0.8644,92.91,1.5179,115.9
2006-12-05,4133133.0,273202321.2,23.87,121.17,6.64,108.93,2.0,254441599.97,312911.0,3849312.0,20683585.92,0.0,0.0,1329.0,0.12,0.0,0.0,0.0,0.0,818.0,630.0,0.0,0.0,0.12,1329.0,0.0,0.0,56247.0,12.44,0.0,0.0,0.0,11.37,11.37,2439402.0,161245788.3,0.0,195.32,5.99,2.62,0.8633,92.85,1.5017,117.5
2006-12-06,4139890.0,274580533.48,23.91,123.64,6.65,110.45,2.0,255701890.64,313738.0,3855254.0,20808849.37,0.0,0.0,827.0,1.32,0.0,0.0,0.0,0.0,5942.0,0.0,0.0,0.0,1.32,827.0,0.0,0.0,0.0,12.59,0.0,0.0,0.0,11.32,11.32,2456874.0,162953550.36,0.0,199.63,5.93,2.61,0.863,92.83,1.4942,117.9
2006-12-07,2694769.0,177367703.14,15.57,83.44,4.33,115.41,1.0,164774767.28,252851.0,2503443.0,16642465.87,0.0,0.0,5000.0,4.63,0.0,0.0,0.0,0.0,37157.0,96093.0,0.0,0.0,4.63,5000.0,0.0,30206.0,1388968.0,16.73,0.0,0.0,0.0,10.89,10.89,2068600.0,136153722.53,0.0,196.11,7.86,4.25,0.7939,88.93,1.1608,117.0
2006-12-08,2693468.0,178645780.53,15.56,82.42,4.33,115.64,1.0,165991327.46,252269.0,2502675.0,16731883.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,16.77,0.0,0.0,0.0,10.98,10.98,2044797.0,135622311.49,0.0,195.42,7.9,4.24,0.7938,88.93,1.1726,117.9
2006-12-11,2617891.0,174811265.45,15.12,80.28,4.21,115.73,1.0,162364492.28,248422.0,2431494.0,16588530.3,0.0,0.0,637.0,0.68,0.0,0.0,0.0,0.01,5685.0,4484.0,0.0,0.0,0.68,637.0,0.0,0.0,76866.0,16.84,0.59,0.0,0.0,10.84,10.84,2043031.0,136424638.94,0.0,197.94,7.84,4.23,0.7831,88.31,1.1425,118.7
2006-12-12,959427.0,65739494.77,5.54,29.05,1.54,116.17,1.0,60075601.24,142204.0,876766.0,9743752.38,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.04,0.0,107655.0,0.0,0.0,0.0,639.0,0.0,798.0,1554728.0,17.06,0.0,0.0,0.0,7.85,7.85,1668958.0,114356231.08,0.0,200.22,7.85,4.24,0.7826,88.28,0.5297,121.8
2006-12-13,943735.0,65035920.01,5.45,28.88,1.52,117.05,1.0,59303433.7,142729.0,860551.0,9835930.45,0.0,0.0,525.0,0.1,0.0,0.0,0.0,0.0,637.0,0.0,0.0,0.0,0.1,525.0,0.0,0.0,16852.0,17.55,0.0,0.0,0.0,7.9,7.9,1664525.0,114707958.01,0.0,203.49,7.94,4.35,0.7779,88.0,0.5222,122.5
2006-12-14,1433563.0,99275475.06,8.28,42.63,2.3,179.81,1.0,93494136.01,130020.0,1350079.0,9003997.22,0.0,0.0,0.0,62.6,0.0,0.0,0.0,1.55,489528.0,13353.0,0.0,0.0,62.6,0.0,0.0,644.0,0.0,16.14,0.0,0.0,0.0,7.21,7.21,1673285.0,115876430.47,0.0,206.21,7.26,2.79,0.8508,92.16,0.795,123.1
