DATE,ELIOR FP Equity_DX_SI_QTY,ELIOR FP Equity_DX_SHORT_INTEREST_VALUE,ELIOR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ELIOR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ELIOR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ELIOR FP Equity_DX_SI_MV,ELIOR FP Equity_DX_DSS,ELIOR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ELIOR FP Equity_DX_SUPPLY_SI_QTY,ELIOR FP Equity_DX_BROKER_SI_QTY,ELIOR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ELIOR FP Equity_DX_BROKER_SI_MV_NEW_x,ELIOR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ELIOR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ELIOR FP Equity_DX_BROKER_SI_MV_INC_x,ELIOR FP Equity_DX_SUPPLY_SI_MV_NEW,ELIOR FP Equity_DX_BROKER_SI_QTY_ADD,ELIOR FP Equity_DX_BROKER_SI_QTY_NEW,ELIOR FP Equity_DX_SUPPLY_SI_MV_DEC,ELIOR FP Equity_DX_BROKER_SI_QTY_INC,ELIOR FP Equity_DX_SUPPLY_SI_QTY_DEC,ELIOR FP Equity_DX_BROKER_SI_MV_NEW_y,ELIOR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ELIOR FP Equity_DX_BROKER_SI_MV_INC_y,ELIOR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ELIOR FP Equity_DX_BROKER_SI_MV_ADD,ELIOR FP Equity_DX_SUPPLY_SI_QTY_ADD,ELIOR FP Equity_DX_BROKER_SI_QTY_DEC,ELIOR FP Equity_DX_SUPPLY_SI_MV,ELIOR FP Equity_DX_BROKER_SI_MV_DEC,ELIOR FP Equity_DX_SUPPLY_SI_MV_RMV,ELIOR FP Equity_DX_BROKER_SI_MV_RMV,ELIOR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ELIOR FP Equity_DX_UTILIZATION_QUANTITY,ELIOR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ELIOR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ELIOR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ELIOR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ELIOR FP Equity_DX_ACTIVE_UTILIZATION_MV,ELIOR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ELIOR FP Equity_DX_BROKER_SI_CON_RATIO,ELIOR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ELIOR FP Equity_DX_DEMAND_SUPPLY_RATIO,ELIOR FP Equity_PX_LAST
2024-05-13,14906500.0,43139411.0,12.85,27.38,5.88,41.64,2.0,29524122.07,14204964.0,10201839.0,41109165.82,0.0,0.0,224000.0,0.67,0.0,0.0,0.0,1.61,224000.0,634533.0,0.0,0.0,0.67,224000.0,0.0,0.0,560067.0,39.33,1.51,0.0,0.0,59.17,59.17,9801496.0,28365529.42,0.0,27.16,59.15,25.06,0.1966,30.19,0.6209,2.894
2024-05-14,14781032.0,44904775.22,12.74,26.55,5.83,43.47,2.0,30612015.1,14114682.0,10076371.0,42880403.92,0.0,0.0,81733.0,0.3,0.0,0.0,0.0,0.29,79311.0,185126.0,0.0,0.0,0.3,81733.0,0.0,13111.0,204779.0,41.26,0.24,0.0,0.0,58.83,58.83,9878504.0,30010895.15,0.0,28.88,58.82,25.15,0.199,30.47,0.6161,3.038
2024-05-15,14837889.0,45314913.01,12.79,25.3,5.85,45.43,2.0,30683614.35,14085336.0,10047025.0,43016616.14,0.0,0.0,38665.0,0.42,0.0,0.0,0.0,0.15,29420.0,68011.0,0.0,0.0,0.42,38665.0,0.0,0.0,58766.0,42.67,0.15,0.0,0.0,58.68,58.68,9919436.0,30293957.54,0.0,30.04,58.69,25.42,0.1974,29.88,0.6181,3.054
2024-05-16,14690700.0,55090125.0,12.66,24.91,5.79,47.37,2.0,37124385.0,14006141.0,9899836.0,52523028.75,0.0,0.0,52821.0,0.0,0.0,0.0,0.0,0.27,0.0,132016.0,0.0,0.0,0.0,52821.0,0.0,0.0,147189.0,44.89,0.34,0.0,0.0,58.36,58.36,9993237.0,37474638.75,0.0,32.12,58.29,24.18,0.2019,31.95,0.6121,3.75
2024-05-17,14299005.0,53678464.77,12.33,18.94,5.64,54.05,2.0,34050473.05,12710528.0,9070451.0,47715322.11,0.0,0.0,24468.0,1.36,0.0,0.0,0.0,4.95,24468.0,1320081.0,0.0,0.0,1.36,24468.0,0.0,0.0,853853.0,47.59,1.13,0.0,0.0,56.0,56.0,9986902.0,37490830.11,0.0,37.28,56.07,22.14,0.1762,27.19,0.63,3.754
2024-05-20,11636675.0,43986631.5,10.03,14.54,4.59,44.16,1.0,31049263.98,10929265.0,8214091.0,41312621.7,0.0,0.0,0.0,0.07,0.0,0.0,0.0,6.64,19061.0,1781263.0,0.0,0.0,0.07,0.0,0.0,0.0,875421.0,41.02,3.26,0.0,0.0,48.32,48.32,11687817.0,44179948.26,0.0,43.8,48.36,27.19,0.2121,28.95,0.5145,3.78
2024-05-21,11048940.0,39334226.4,9.52,13.64,4.36,41.83,1.0,27424071.96,10534710.0,7703391.0,37503567.6,0.0,0.0,54691.0,0.08,0.0,90751.0,0.0,1.66,7832.0,469697.0,0.0,0.0,0.08,54691.0,0.34,20451.0,609283.0,39.37,2.26,0.0,0.0,46.67,46.67,12036736.0,42850780.16,0.0,44.96,46.69,28.39,0.2237,28.98,0.4895,3.56
2024-05-22,10847240.0,38551090.96,9.35,13.19,4.28,39.11,1.0,26661009.81,10343610.0,7501691.0,36761189.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,191100.0,0.0,0.0,0.0,0.0,0.0,0.0,201700.0,36.8,1.01,0.0,0.0,45.67,45.67,12305622.0,43734180.59,0.0,43.68,45.73,27.45,0.2204,29.07,0.4789,3.554
2024-05-23,11308213.0,39375197.67,9.75,13.45,4.46,40.44,1.0,27514367.05,10781183.0,7901886.0,37540079.21,0.0,0.0,716200.0,2.56,0.0,0.0,0.0,1.09,737800.0,294800.0,0.0,0.0,2.56,716200.0,0.0,16173.0,337605.0,38.15,1.24,0.0,0.0,47.41,47.41,11959755.0,41643866.91,0.0,42.27,47.44,27.9,0.2252,30.19,0.4973,3.482
2024-05-24,11648030.0,41117545.9,10.04,13.8,4.59,41.07,1.0,29397945.9,10995533.0,8328030.0,38814231.49,0.0,0.0,366739.0,1.42,0.0,0.0,0.0,0.32,426144.0,71373.0,0.0,0.0,1.42,366739.0,0.0,0.0,0.0,38.35,0.0,0.29,0.0,48.56,48.56,11648699.0,41119907.47,81016.0,40.78,48.47,26.9,0.2292,32.3,0.5144,3.53
2024-05-27,11658890.0,42788126.3,10.05,13.69,4.6,41.69,1.0,30501480.1,11093393.0,8311030.0,40712752.31,0.0,0.0,97860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97860.0,0.0,0.0,17000.0,39.29,0.0,0.0,0.0,48.95,48.95,11571331.0,42466784.77,0.0,41.01,48.93,27.07,0.228,32.12,0.5144,3.67
2024-05-28,11289586.0,40236084.5,9.73,13.25,4.45,41.62,1.0,28403604.5,10712889.0,7969586.0,38180736.4,0.0,0.0,26406.0,0.37,0.0,27860.0,0.0,0.99,91200.0,406910.0,0.0,0.0,0.37,26406.0,0.1,0.0,460504.0,39.06,1.57,0.0,0.0,47.19,47.19,11990699.0,42734851.24,0.0,43.65,47.22,27.72,0.2352,32.31,0.4973,3.564
2024-05-29,9652231.0,34690118.21,8.32,11.24,3.81,34.95,1.0,22890904.8,9089538.0,6369200.0,32667799.57,0.0,0.0,14394.0,0.0,0.0,0.0,0.0,6.09,0.0,1637745.0,0.0,0.0,0.0,14394.0,0.0,0.0,1600386.0,32.45,6.11,0.0,0.0,40.1,40.1,13576518.0,48794005.69,0.0,48.48,40.09,25.49,0.2235,32.47,0.4258,3.594
2024-05-30,9189703.0,33432139.51,7.92,10.69,3.62,33.41,1.0,21504549.06,8737632.0,5911091.0,31787505.22,0.0,0.0,28113.0,0.25,0.0,0.0,0.0,1.52,68013.0,425756.0,0.0,0.0,0.25,28113.0,0.0,45737.0,526122.0,31.34,1.89,0.0,0.0,38.53,38.53,13939738.0,50712766.84,0.0,50.04,38.51,26.74,0.2275,34.09,0.4052,3.638
2024-05-31,9280167.0,34113893.89,8.0,10.62,3.66,34.01,1.0,21967798.06,8848092.0,5976006.0,32525586.19,0.0,0.0,103173.0,0.47,0.0,0.0,0.0,0.2,126098.0,56786.0,0.0,0.0,0.47,103173.0,0.0,64073.0,61183.0,32.12,0.15,0.0,0.0,38.82,38.82,13945432.0,51263408.03,0.0,50.7,38.78,26.27,0.2266,34.13,0.4071,3.676
2024-06-03,9379323.0,34309563.53,8.09,10.55,3.7,34.74,1.0,22052695.62,8930751.0,6028621.0,32668687.16,0.0,0.0,157033.0,0.71,0.0,0.0,0.0,0.21,178913.0,96254.0,0.0,0.0,0.71,157033.0,0.0,21880.0,126298.0,32.72,0.45,0.0,0.0,39.15,39.15,13881813.0,50779671.95,0.0,50.86,39.15,26.28,0.2286,33.54,0.4111,3.658
2024-06-04,9174072.0,33026659.2,7.91,10.27,3.62,33.79,1.0,21131679.6,8742997.0,5869911.0,31474789.2,0.0,0.0,41022.0,0.11,0.0,0.0,0.0,0.85,36500.0,228776.0,0.0,0.0,0.11,41022.0,0.0,0.0,195210.0,31.91,0.76,0.0,0.0,38.11,38.11,14195639.0,51104300.4,0.0,51.77,38.13,26.95,0.2396,34.33,0.3999,3.6
2024-06-05,9181454.0,33457218.38,7.92,10.46,3.62,33.5,1.0,21448518.41,8750379.0,5885982.0,31886381.08,0.0,0.0,1236.0,0.11,0.0,0.0,0.0,0.16,51000.0,44854.0,0.0,0.0,0.11,1236.0,0.0,51000.0,34929.0,31.56,0.13,0.0,0.0,37.99,37.99,14280753.0,52039063.93,0.0,51.58,37.96,26.81,0.2405,34.27,0.3987,3.644
2024-06-06,9205835.0,33122594.33,7.94,10.59,3.63,33.77,1.0,21265486.07,8763952.0,5910363.0,31532699.3,0.0,0.0,55505.0,0.14,0.0,0.0,0.0,0.15,24381.0,41932.0,0.0,0.0,0.14,55505.0,0.0,0.0,0.0,31.84,0.0,0.0,0.0,38.04,38.04,14274376.0,51359204.85,0.0,51.85,38.05,26.84,0.2406,34.11,0.3996,3.598
2024-06-07,9184785.0,33359139.12,7.92,10.48,3.62,33.52,1.0,21432802.46,8753710.0,5901102.0,31793474.72,0.0,0.0,1604.0,0.08,0.0,0.0,0.0,0.04,23823.0,11846.0,0.0,0.0,0.08,1604.0,0.0,0.0,33084.0,31.64,0.12,0.0,0.0,37.97,37.97,14301430.0,51942793.76,0.0,51.72,37.96,26.86,0.2409,34.18,0.3984,3.632
2024-06-10,9105991.0,32799779.58,7.85,10.33,3.59,33.4,1.0,20974813.4,8674916.0,5823102.0,31247047.43,0.0,0.0,46422.0,0.0,0.0,0.0,0.0,0.41,0.0,125216.0,0.0,0.0,0.0,46422.0,0.0,0.0,78000.0,31.52,0.23,0.0,0.0,37.71,37.71,14328646.0,51611782.89,0.0,52.06,37.72,27.15,0.2414,34.38,0.3959,3.602
2024-06-11,7505033.0,25352001.47,6.47,8.47,2.96,26.83,1.0,14356077.75,7362864.0,4249875.0,24871754.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,1312052.0,0.0,0.0,0.0,0.0,0.0,0.0,1573227.0,26.27,5.97,0.0,0.0,32.01,32.01,15638030.0,52825265.34,0.0,55.66,32.06,26.0,0.2702,41.78,0.3263,3.378
2024-06-12,7377925.0,25527620.5,6.36,8.3,2.91,25.15,1.0,14264773.82,7236006.0,4122767.0,25036580.76,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.67,36000.0,126858.0,0.0,0.0,0.14,0.0,0.0,0.0,163108.0,24.47,0.66,0.0,0.0,31.41,31.41,15800154.0,54668532.84,0.0,53.45,31.4,25.47,0.2755,42.67,0.3203,3.46
2024-06-13,7428779.0,24113816.63,6.4,8.47,2.93,25.6,1.0,13547573.77,7288860.0,4173621.0,23659639.56,0.0,0.0,93180.0,0.51,0.0,0.0,0.0,0.26,101360.0,84139.0,0.0,0.0,0.51,93180.0,0.0,43813.0,50506.0,25.09,0.18,0.0,0.0,31.64,31.64,15744496.0,51106634.02,0.0,54.25,31.62,27.0,0.2803,42.3,0.3225,3.246
2024-06-14,7425081.0,22958350.45,6.4,8.38,2.93,24.04,1.0,12893401.92,7285162.0,4169923.0,22525720.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3698.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.0,23.51,0.01,0.0,0.0,31.58,31.58,15783274.0,48801883.21,0.0,50.99,31.56,26.97,0.2798,42.26,0.3219,3.092
2024-06-17,7427373.0,23247677.49,6.4,8.16,2.93,23.14,1.0,13059032.95,7287454.0,4172215.0,22809731.02,0.0,0.0,10409.0,0.09,0.0,0.0,0.0,0.2,30152.0,27860.0,0.0,0.0,0.09,10409.0,0.0,19743.0,27860.0,22.52,0.09,0.0,0.0,31.56,31.56,15803750.0,49465737.5,0.0,48.87,31.55,26.7,0.2785,42.31,0.3217,3.13
2024-06-18,7482468.0,23839143.05,6.45,8.22,2.95,23.64,1.0,13468209.66,7342549.0,4227310.0,23393361.11,0.0,0.0,55871.0,0.23,0.0,0.0,0.0,0.0,55095.0,776.0,0.0,0.0,0.23,55871.0,0.0,0.0,0.0,23.02,0.0,0.0,0.0,31.86,31.86,15706331.0,50040370.57,0.0,49.29,31.83,27.18,0.2785,42.05,0.3246,3.186
2024-06-19,7532263.0,23651305.82,6.49,8.29,2.97,23.98,1.0,13430109.7,7392344.0,4277105.0,23211960.16,0.0,0.0,49795.0,0.15,0.0,0.0,0.0,0.0,49795.0,0.0,0.0,0.0,0.15,49795.0,0.0,0.0,0.0,23.43,0.0,0.0,0.0,31.96,31.96,15734056.0,49404935.84,0.0,49.99,31.91,27.24,0.2761,41.78,0.3257,3.14
2024-06-20,7488713.0,24038768.73,6.46,8.27,2.95,23.82,1.0,13589711.55,7348794.0,4233555.0,23589628.74,0.0,0.0,9840.0,0.11,0.0,0.0,0.0,0.28,31450.0,75000.0,0.0,0.0,0.11,9840.0,0.0,21610.0,75000.0,23.2,0.23,0.0,0.0,31.72,31.72,15816470.0,50770868.7,0.0,50.01,31.69,27.07,0.2779,42.08,0.3233,3.21
2024-06-21,7518093.0,23291052.11,6.48,8.29,2.96,24.1,1.0,13207467.95,7378174.0,4263224.0,22857583.05,0.0,0.0,24088.0,0.08,0.0,0.0,0.0,0.0,29669.0,289.0,0.0,0.0,0.08,24088.0,0.0,5581.0,0.0,23.57,0.0,0.0,0.0,31.86,31.86,15777202.0,48877771.8,0.0,50.45,31.84,27.35,0.277,41.8,0.3247,3.098
2024-06-24,7515493.0,22516417.03,6.48,8.28,2.96,23.02,1.0,12689818.65,7378174.0,4235587.0,22105009.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27637.0,22.69,0.09,0.0,0.0,31.98,31.98,15691642.0,47012159.43,0.0,48.23,31.99,26.72,0.2767,42.11,0.3258,2.996
2024-06-25,7447661.0,21851437.37,6.42,8.18,2.94,22.39,1.0,12309280.13,7300742.0,4195392.0,21420377.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.33,9600.0,77432.0,0.0,0.0,0.03,0.0,0.0,0.0,49795.0,21.81,0.16,0.0,0.0,31.58,31.58,15820620.0,46417699.08,0.0,47.27,31.57,27.48,0.2809,42.14,0.3221,2.934
2024-06-26,7613276.0,21286719.7,6.56,8.6,3.0,22.29,1.0,11955715.57,7292450.0,4276007.0,20389690.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.09,88907.0,22704.0,0.0,0.0,0.16,0.0,0.0,14412.0,8292.0,21.26,0.05,0.0,0.0,31.54,31.54,15826978.0,44252230.49,0.0,46.13,31.55,28.1,0.2759,41.2,0.3293,2.796
2024-06-27,7443276.0,20454122.45,6.42,8.37,2.93,20.88,1.0,11516887.24,7294555.0,4191007.0,20045437.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,85000.0,0.0,0.0,0.0,0.0,0.0,87105.0,85000.0,20.34,0.25,0.0,0.0,31.48,31.48,15876037.0,43627349.68,0.0,44.22,31.5,28.53,0.2863,42.14,0.3212,2.748
2024-06-28,7577173.0,20018891.07,6.53,10.57,2.99,20.81,1.0,11434322.37,7428452.0,4327904.0,19625970.18,0.0,0.0,400000.0,0.35,0.0,0.0,0.0,0.76,152406.0,266103.0,0.0,0.0,0.35,400000.0,0.0,0.0,15509.0,20.26,0.06,0.0,0.0,32.44,32.44,15472808.0,40879158.74,0.0,42.29,32.39,27.97,0.2784,41.35,0.3309,2.642
2024-07-01,7577173.0,21170621.36,6.53,11.11,2.99,20.49,1.0,12092163.78,7348452.0,4327904.0,20531574.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,32.25,32.25,15437362.0,43131989.43,0.0,41.02,32.56,27.31,0.2768,41.58,0.3325,2.794
2024-07-02,7363261.0,20101702.53,6.35,11.06,2.9,20.54,1.0,11231198.16,7214540.0,4113992.0,19695694.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,133912.0,0.0,0.0,0.0,0.0,0.0,0.0,213912.0,20.06,0.69,0.0,0.0,31.82,31.82,15461610.0,42210195.3,0.0,43.02,31.81,28.67,0.2931,42.75,0.3247,2.73
2024-07-03,7482261.0,21264585.76,6.45,11.54,2.95,20.64,1.0,11902273.26,7241046.0,4187992.0,20579052.73,0.0,0.0,45000.0,0.08,0.0,45000.0,0.0,0.0,29000.0,18494.0,0.0,0.0,0.08,45000.0,0.13,0.0,0.0,19.91,0.0,0.0,0.0,31.97,31.97,15407470.0,43788029.74,0.0,42.33,31.99,28.01,0.2841,42.25,0.3304,2.842
2024-07-04,7373767.0,20882508.14,6.36,11.65,2.91,20.95,1.0,11680578.34,7196046.0,4124498.0,20379202.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,63494.0,20.42,0.13,0.0,0.0,31.75,31.75,15469346.0,43809187.87,0.0,43.88,31.76,28.74,0.293,42.85,0.3253,2.832
2024-07-05,6398468.0,18747511.24,5.52,10.24,2.52,18.39,1.0,12157153.07,6231697.0,4149199.0,18258872.21,0.0,0.0,11923.0,0.07,0.0,0.0,0.0,2.84,24701.0,1000000.0,0.0,0.0,0.07,11923.0,0.0,23728.0,0.0,17.78,0.0,0.0,0.0,27.48,27.48,16445127.0,48184222.11,0.0,46.79,27.54,32.71,0.2575,33.74,0.2822,2.93
2024-07-08,6393741.0,18899898.4,5.51,10.18,2.52,18.86,1.0,12318438.3,6174300.0,4167266.0,18251230.8,0.0,0.0,38992.0,0.0,0.0,38992.0,0.0,0.26,0.0,96389.0,0.0,0.0,0.0,38992.0,0.11,0.0,20925.0,18.11,0.06,0.0,0.0,27.31,27.31,16431970.0,48572903.32,0.0,47.93,27.43,32.92,0.2561,33.27,0.2828,2.956
2024-07-09,6379071.0,18244143.06,5.5,10.2,2.52,18.79,1.0,11876424.56,6159630.0,4152596.0,17616541.8,0.0,0.0,20478.0,0.03,0.0,0.0,0.0,0.1,9056.0,35148.0,0.0,0.0,0.03,20478.0,0.0,0.0,23726.0,18.05,0.07,0.0,0.0,27.25,27.25,16446786.0,47037807.96,0.0,48.08,27.29,33.1,0.2582,33.34,0.2822,2.86
2024-07-10,6379071.0,18295175.63,5.5,10.37,2.52,18.35,1.0,11909645.33,6159630.0,4152596.0,17665818.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0.0,0.0,0.0,27.2,27.2,16482116.0,47270708.69,0.0,47.12,27.22,33.02,0.2574,33.37,0.2817,2.868
2024-07-11,6379071.0,18805501.31,5.5,10.42,2.52,18.52,1.0,12241853.01,6163078.0,4152596.0,18168753.94,0.0,0.0,3448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.0,0.0,0.0,0.0,17.78,0.0,0.0,0.0,27.21,27.21,16488264.0,48607402.27,0.0,47.43,27.27,32.82,0.2568,33.5,0.2816,2.948
2024-07-12,6405443.0,18575784.7,5.52,10.65,2.53,18.9,1.0,12119007.2,6189450.0,4178968.0,17949405.0,0.0,0.0,26776.0,0.08,0.0,0.0,0.0,0.0,26372.0,404.0,0.0,0.0,0.08,26776.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,27.27,27.27,16505462.0,47865839.8,0.0,48.47,27.28,33.04,0.2561,33.16,0.2822,2.9
2024-07-15,6416971.0,19533259.72,5.53,10.89,2.53,18.96,1.0,12755869.82,6200978.0,4190496.0,18875777.03,0.0,0.0,12830.0,0.03,0.0,0.0,0.0,0.0,11528.0,1302.0,0.0,0.0,0.03,12830.0,0.0,0.0,0.0,18.22,0.0,0.0,0.0,27.32,27.32,16497250.0,50217629.0,0.0,48.3,27.39,32.4,0.2534,33.42,0.2827,3.044
2024-07-16,6429728.0,19482075.84,5.54,10.58,2.54,19.64,1.0,12662273.04,6198891.0,4178968.0,18782639.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,11528.0,18.86,0.03,0.0,0.0,27.27,27.27,16533091.0,50095265.73,0.0,50.34,27.25,32.83,0.254,33.05,0.2828,3.03
2024-07-17,6604892.0,19920354.27,5.69,10.8,2.6,20.06,1.0,13132062.11,6356753.0,4354132.0,19171967.05,0.0,0.0,144248.0,0.32,0.0,89088.0,0.0,0.04,106654.0,11528.0,0.0,0.0,0.32,144248.0,0.27,25142.0,20578.0,19.21,0.06,0.0,0.0,27.96,27.96,16375319.0,49387962.1,0.0,49.43,27.99,32.0,0.2419,32.16,0.2906,3.016
2024-07-18,6604892.0,20237389.09,5.69,10.88,2.6,20.1,1.0,13341060.45,6439753.0,4354132.0,19731403.19,0.0,0.0,71946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71946.0,0.0,11054.0,0.0,19.52,0.0,0.0,0.0,28.32,28.32,16296467.0,49932374.89,0.0,49.37,28.34,31.78,0.2416,32.3,0.2905,3.064
2024-07-19,6693417.0,21311839.73,5.77,11.15,2.64,20.82,1.0,14145419.89,6439753.0,4442657.0,20504173.55,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,89325.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,800.0,19.89,0.0,0.0,0.0,28.32,28.32,16301211.0,51903055.82,0.0,50.37,28.31,31.17,0.2355,31.91,0.2943,3.184
2024-07-22,6619764.0,20653663.68,5.71,10.82,2.61,21.05,1.0,13631292.48,6345622.0,4369004.0,19798340.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,94131.0,0.0,0.0,0.0,0.0,0.0,0.0,73653.0,20.12,0.24,0.0,0.0,27.86,27.86,16430888.0,51264370.56,0.0,52.16,27.83,32.03,0.2417,32.05,0.2906,3.12
2024-07-23,6644610.0,20797629.3,5.73,10.55,2.62,20.85,1.0,13752750.5,6374468.0,4393850.0,19952084.84,0.0,0.0,28846.0,0.08,0.0,0.0,0.0,0.0,28846.0,0.0,0.0,0.0,0.08,28846.0,0.0,0.0,4000.0,19.93,0.01,0.0,0.0,27.9,27.9,16471848.0,51556884.24,0.0,51.49,27.91,31.7,0.2392,32.03,0.2908,3.13
2024-07-24,6735307.0,21000687.23,5.81,10.94,2.66,21.16,1.0,13982817.55,6465165.0,4484547.0,20158384.47,0.0,0.0,90697.0,0.29,0.0,0.0,0.0,0.0,90697.0,0.0,0.0,0.0,0.29,90697.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,28.28,28.28,16393083.0,51113632.79,0.0,51.29,28.3,31.33,0.2336,31.58,0.2947,3.118
2024-07-25,6820581.0,20489025.32,5.88,11.16,2.69,21.15,1.0,13727742.28,6550439.0,4569821.0,19677518.76,0.0,0.0,85274.0,0.23,0.0,0.0,0.0,0.02,85274.0,5824.0,0.0,0.0,0.23,85274.0,0.0,5824.0,0.0,20.28,0.0,0.0,0.0,28.57,28.57,16375721.0,49192665.88,0.0,50.81,28.53,31.04,0.23,31.22,0.2975,3.004
2024-07-26,6705229.0,21175113.18,5.78,10.91,2.64,20.77,1.0,14067213.1,6435087.0,4454469.0,20322004.75,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.32,0.0,121352.0,0.0,0.0,0.0,6000.0,0.0,0.0,115352.0,19.54,0.35,0.0,0.0,28.08,28.08,16484169.0,52057005.7,0.0,49.97,28.11,31.35,0.2328,31.49,0.2926,3.158
2024-07-29,6786620.0,21391426.24,5.85,11.56,2.68,21.51,1.0,14297030.72,6511730.0,4535860.0,20524972.96,0.0,0.0,119943.0,0.35,0.0,0.0,0.0,0.13,103417.0,43300.0,0.0,0.0,0.35,119943.0,0.0,0.0,22026.0,20.59,0.0,0.0,0.0,28.41,28.41,16405478.0,51710066.66,0.0,51.87,28.41,30.55,0.2268,31.37,0.2961,3.152
2024-07-30,6174431.0,19647039.44,5.32,10.73,2.43,19.52,1.0,12485121.12,5877515.0,3923671.0,18702252.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,634215.0,0.0,0.0,0.0,0.0,0.0,0.0,612189.0,18.58,2.02,0.0,0.0,25.59,25.59,17087144.0,54371292.21,0.0,53.94,25.62,33.62,0.2509,34.65,0.2689,3.182
2024-07-31,6069848.0,19496351.78,5.23,10.6,2.39,19.37,1.0,12266910.66,5773832.0,3819088.0,18545548.38,0.0,0.0,19036.0,0.03,0.0,0.0,0.0,0.41,8670.0,129374.0,0.0,0.0,0.03,19036.0,0.0,6655.0,113253.0,18.42,0.35,0.0,0.0,25.13,25.13,17204868.0,55262036.02,0.0,54.78,25.16,34.25,0.2581,35.22,0.2642,3.212
2024-08-01,6207348.0,19478658.02,5.35,10.86,2.45,19.82,1.0,12415773.14,5911332.0,3956588.0,18549759.82,0.0,0.0,137500.0,0.45,0.0,0.0,0.0,0.0,137500.0,0.0,0.0,0.0,0.45,137500.0,0.0,0.0,0.0,18.91,0.0,0.0,0.0,24.7,24.7,18022860.0,56555734.68,0.0,57.75,24.67,34.32,0.2629,35.96,0.2594,3.138
2024-08-02,6241546.0,19049198.39,5.38,11.1,2.46,19.38,1.0,12179878.87,5947332.0,3990786.0,18151257.26,0.0,0.0,36000.0,0.08,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.08,36000.0,0.0,0.0,1802.0,18.49,0.17,0.0,0.0,25.87,25.87,17038432.0,52001294.46,0.0,52.93,25.89,34.09,0.2635,36.29,0.2715,3.052
2024-08-05,6325152.0,18545345.66,5.45,11.52,2.49,19.11,1.0,11809468.55,5984332.0,4027786.0,17546061.42,0.0,0.0,37000.0,0.07,0.0,0.0,0.0,0.1,37000.0,31417.0,0.0,0.0,0.07,37000.0,0.0,31417.0,0.0,18.1,0.0,0.0,0.0,26.08,26.08,16962054.0,49732742.33,0.0,51.42,26.03,33.55,0.2616,36.58,0.2756,2.932
