DATE,ALHF FP Equity_DX_SI_QTY,ALHF FP Equity_DX_SHORT_INTEREST_VALUE,ALHF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHF FP Equity_DX_SI_MV,ALHF FP Equity_DX_DSS,ALHF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHF FP Equity_DX_SUPPLY_SI_QTY,ALHF FP Equity_DX_BROKER_SI_QTY,ALHF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHF FP Equity_DX_BROKER_SI_MV_NEW_x,ALHF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHF FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHF FP Equity_DX_BROKER_SI_MV_INC_x,ALHF FP Equity_DX_SUPPLY_SI_MV_NEW,ALHF FP Equity_DX_BROKER_SI_QTY_ADD,ALHF FP Equity_DX_BROKER_SI_QTY_NEW,ALHF FP Equity_DX_SUPPLY_SI_MV_DEC,ALHF FP Equity_DX_BROKER_SI_QTY_INC,ALHF FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHF FP Equity_DX_BROKER_SI_MV_NEW_y,ALHF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHF FP Equity_DX_BROKER_SI_MV_INC_y,ALHF FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHF FP Equity_DX_BROKER_SI_MV_ADD,ALHF FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHF FP Equity_DX_BROKER_SI_QTY_DEC,ALHF FP Equity_DX_SUPPLY_SI_MV,ALHF FP Equity_DX_BROKER_SI_MV_DEC,ALHF FP Equity_DX_SUPPLY_SI_MV_RMV,ALHF FP Equity_DX_BROKER_SI_MV_RMV,ALHF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHF FP Equity_DX_UTILIZATION_QUANTITY,ALHF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHF FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHF FP Equity_DX_BROKER_SI_CON_RATIO,ALHF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHF FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHF FP Equity_PX_LAST
2008-09-25,1135.0,6699.12,0.06,0.66,0.03,0.02,0.0,6699.12,135.0,1135.0,796.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,9.11,0.8344,90.89,0.0238,10.93
2008-09-26,1135.0,6404.93,0.06,0.66,0.03,0.02,0.0,6404.93,135.0,1135.0,761.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,8.73,0.8406,91.27,0.0245,10.45
2008-09-29,1135.0,6374.28,0.06,0.65,0.03,0.02,0.0,6374.28,135.0,1135.0,758.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,8.64,0.8422,91.36,0.0245,10.4
2008-09-30,135.0,729.01,0.01,0.08,0.0,0.0,0.0,729.01,135.0,135.0,729.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0029,10.0
2008-10-01,135.0,729.01,0.01,0.08,0.0,0.0,0.0,729.01,135.0,135.0,729.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0029,10.0
2008-10-02,135.0,801.92,0.01,0.08,0.0,0.0,0.0,801.92,135.0,135.0,801.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0029,11.0
2008-10-03,135.0,810.66,0.01,0.04,0.0,0.0,0.0,810.66,135.0,135.0,810.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0029,11.12
2008-10-06,135.0,758.17,0.01,0.04,0.0,0.0,0.0,758.17,135.0,135.0,758.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0029,10.4
2008-10-07,135.0,745.78,0.01,0.04,0.0,0.0,0.0,745.78,135.0,135.0,745.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,10.23
2008-10-08,135.0,728.28,0.01,0.04,0.0,0.0,0.0,728.28,135.0,135.0,728.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,9.99
2008-10-09,135.0,724.64,0.01,0.05,0.0,0.0,0.0,724.64,135.0,135.0,724.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,9.94
2008-10-10,135.0,687.46,0.01,0.05,0.0,0.0,0.0,0.0,135.0,0.0,687.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,9.43
2008-10-13,135.0,747.24,0.01,0.04,0.0,0.0,0.0,747.24,135.0,135.0,747.24,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,10.25
2008-10-14,135.0,742.14,0.01,0.04,0.0,0.0,0.0,742.14,135.0,135.0,742.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,10.18
2008-10-15,135.0,739.22,0.01,0.04,0.0,0.0,0.0,739.22,135.0,135.0,739.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,10.14
2008-10-16,135.0,697.67,0.01,0.04,0.0,0.0,0.0,697.67,135.0,135.0,697.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,9.57
2008-10-17,135.0,685.27,0.01,0.04,0.0,0.0,0.0,685.27,135.0,135.0,685.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,9.4
2008-10-20,135.0,670.69,0.01,0.04,0.0,0.0,0.0,670.69,135.0,135.0,670.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,9.2
2008-10-21,135.0,685.27,0.01,0.04,0.0,0.0,0.0,685.27,135.0,135.0,685.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,9.4
2008-10-22,135.0,690.38,0.01,0.04,0.0,0.0,0.0,690.38,135.0,135.0,690.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,9.47
2008-10-23,135.0,681.63,0.01,0.04,0.0,0.0,0.0,681.63,135.0,135.0,681.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,9.35
2008-10-24,135.0,655.38,0.01,0.04,0.0,0.0,0.0,655.38,135.0,135.0,655.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,8.99
2008-10-27,135.0,653.2,0.01,0.04,0.0,0.0,0.0,653.2,135.0,135.0,653.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,8.96
2008-10-28,135.0,627.68,0.01,0.03,0.0,0.0,0.0,627.68,135.0,135.0,627.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,8.61
2008-10-29,135.0,605.08,0.01,0.03,0.0,0.0,0.0,605.08,135.0,135.0,605.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,8.3
2008-10-30,135.0,597.06,0.01,0.03,0.0,0.0,0.0,597.06,135.0,135.0,597.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,8.19
2008-10-31,135.0,584.67,0.01,0.03,0.0,0.0,0.0,584.67,135.0,135.0,584.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,8.02
2008-11-03,135.0,581.75,0.01,0.03,0.0,0.0,0.0,581.75,135.0,135.0,581.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,7.98
2008-11-04,135.0,594.15,0.01,0.03,0.0,0.0,0.0,594.15,135.0,135.0,594.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,8.15
2008-11-05,135.0,591.96,0.01,0.03,0.0,0.0,0.0,591.96,135.0,135.0,591.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.12
2008-11-06,135.0,568.63,0.01,0.03,0.0,0.0,0.0,568.63,135.0,135.0,568.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.8
2008-11-07,135.0,568.63,0.01,0.03,0.0,0.0,0.0,568.63,135.0,135.0,568.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.8
2008-11-10,135.0,562.07,0.01,0.03,0.0,0.0,0.0,562.07,135.0,135.0,562.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.71
2008-11-11,135.0,559.88,0.01,0.03,0.0,0.0,0.0,559.88,135.0,135.0,559.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.68
2008-11-12,135.0,559.88,0.01,0.03,0.0,0.0,0.0,559.88,135.0,135.0,559.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.68
2008-11-13,135.0,561.34,0.01,0.03,0.0,0.0,0.0,561.34,135.0,135.0,561.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.7
2008-11-14,135.0,564.99,0.01,0.05,0.0,0.0,0.0,564.99,135.0,135.0,564.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.75
2008-11-17,135.0,546.76,0.01,0.05,0.0,0.0,0.0,546.76,135.0,135.0,546.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.5
2008-11-18,135.0,546.76,0.01,0.05,0.0,0.0,0.0,546.76,135.0,135.0,546.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.5
2008-11-19,135.0,514.68,0.01,0.05,0.0,0.0,0.0,514.68,135.0,135.0,514.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,7.06
2008-11-20,135.0,468.03,0.01,0.05,0.0,0.0,0.0,468.03,135.0,135.0,468.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,6.42
2008-11-21,135.0,470.21,0.01,0.05,0.0,0.0,0.0,470.21,135.0,135.0,470.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,6.45
2008-11-24,135.0,492.08,0.01,0.05,0.0,0.0,0.0,492.08,135.0,135.0,492.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0037,6.75
2008-11-25,135.0,473.86,0.01,0.05,0.0,0.0,0.0,473.86,135.0,135.0,473.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0037,6.5
2008-11-26,135.0,459.28,0.01,0.05,0.0,0.0,0.0,459.28,135.0,135.0,459.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0037,6.3
2008-11-27,135.0,484.07,0.01,0.05,0.0,0.0,0.0,484.07,135.0,135.0,484.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0037,6.64
2008-11-28,135.0,492.08,0.01,0.05,0.0,0.0,0.0,492.08,135.0,135.0,492.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0037,6.75
2008-12-01,135.0,487.71,0.01,0.05,0.0,0.0,0.0,487.71,135.0,135.0,487.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.69
2008-12-02,135.0,495.0,0.01,0.05,0.0,0.0,0.0,495.0,135.0,135.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.79
2008-12-03,135.0,473.86,0.01,0.05,0.0,0.0,0.0,473.86,135.0,135.0,473.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.5
2008-12-04,135.0,473.13,0.01,0.05,0.0,0.0,0.0,473.13,135.0,135.0,473.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.49
2008-12-05,135.0,455.63,0.01,0.05,0.0,0.0,0.0,455.63,135.0,135.0,455.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.25
2008-12-08,135.0,470.21,0.01,0.06,0.0,0.0,0.0,470.21,135.0,135.0,470.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.45
2008-12-09,135.0,470.21,0.01,0.07,0.0,0.0,0.0,470.21,135.0,135.0,470.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.45
2008-12-10,135.0,468.03,0.01,0.07,0.0,0.0,0.0,468.03,135.0,135.0,468.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.42
2008-12-11,135.0,465.84,0.01,0.06,0.0,0.0,0.0,465.84,135.0,135.0,465.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.39
2008-12-12,135.0,472.4,0.01,0.06,0.0,0.0,0.0,472.4,135.0,135.0,472.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.48
2008-12-15,135.0,470.21,0.01,0.08,0.0,0.0,0.0,470.21,135.0,135.0,470.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.45
2008-12-16,135.0,465.84,0.01,0.08,0.0,0.0,0.0,465.84,135.0,135.0,465.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.39
2008-12-17,135.0,459.28,0.01,0.09,0.0,0.0,0.0,459.28,135.0,135.0,459.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.3
2008-12-18,135.0,458.55,0.01,0.09,0.0,0.0,0.0,458.55,135.0,135.0,458.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.29
2008-12-19,135.0,443.97,0.01,0.08,0.0,0.0,0.0,443.97,135.0,135.0,443.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.09
2008-12-22,135.0,438.87,0.01,0.07,0.0,0.0,0.0,438.87,135.0,135.0,438.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,6.02
2008-12-23,135.0,423.56,0.01,0.07,0.0,0.0,0.0,423.56,135.0,135.0,423.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,5.81
2008-12-24,135.0,422.1,0.01,0.07,0.0,0.0,0.0,422.1,135.0,135.0,422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,5.79
2008-12-25,135.0,422.1,0.01,0.05,0.0,0.0,0.0,422.1,135.0,135.0,422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,0.0
2008-12-26,135.0,422.1,0.01,0.05,0.0,0.0,0.0,422.1,135.0,135.0,422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,0.0
2008-12-29,135.0,426.47,0.01,0.05,0.0,0.0,0.0,426.47,135.0,135.0,426.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0038,5.85
