DATE,ABNX FP Equity_DX_SI_QTY,ABNX FP Equity_DX_SHORT_INTEREST_VALUE,ABNX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABNX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABNX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABNX FP Equity_DX_SI_MV,ABNX FP Equity_DX_DSS,ABNX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABNX FP Equity_DX_SUPPLY_SI_QTY,ABNX FP Equity_DX_BROKER_SI_QTY,ABNX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABNX FP Equity_DX_BROKER_SI_MV_NEW_x,ABNX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABNX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABNX FP Equity_DX_BROKER_SI_MV_INC_x,ABNX FP Equity_DX_SUPPLY_SI_MV_NEW,ABNX FP Equity_DX_BROKER_SI_QTY_ADD,ABNX FP Equity_DX_BROKER_SI_QTY_NEW,ABNX FP Equity_DX_SUPPLY_SI_MV_DEC,ABNX FP Equity_DX_BROKER_SI_QTY_INC,ABNX FP Equity_DX_SUPPLY_SI_QTY_DEC,ABNX FP Equity_DX_BROKER_SI_MV_NEW_y,ABNX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABNX FP Equity_DX_BROKER_SI_MV_INC_y,ABNX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABNX FP Equity_DX_BROKER_SI_MV_ADD,ABNX FP Equity_DX_SUPPLY_SI_QTY_ADD,ABNX FP Equity_DX_BROKER_SI_QTY_DEC,ABNX FP Equity_DX_SUPPLY_SI_MV,ABNX FP Equity_DX_BROKER_SI_MV_DEC,ABNX FP Equity_DX_BROKER_SI_MV_RMV,ABNX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABNX FP Equity_DX_UTILIZATION_QUANTITY,ABNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABNX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABNX FP Equity_DX_ACTIVE_UTILIZATION_MV,ABNX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABNX FP Equity_DX_BROKER_SI_CON_RATIO,ABNX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABNX FP Equity_DX_DEMAND_SUPPLY_RATIO,ABNX FP Equity_PX_LAST
2021-01-14,29274.0,28103.04,0.12,0.1,0.12,0.03,0.0,27949.44,2913.0,29114.0,2796.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.32,0.0,0.0,0.0,100.0,9.12,0.7169,83.89,2.5445,0.96
2021-01-15,26374.0,25055.3,0.11,0.09,0.11,0.03,0.0,22908.3,2913.0,24114.0,2767.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.01,0.0,100.0,25.32,0.0,0.0,0.0,100.0,10.12,0.6903,82.1,2.2924,0.95
2021-01-18,26374.0,24580.57,0.11,0.1,0.11,0.03,0.0,22474.25,2913.0,24114.0,2714.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.32,0.0,0.0,0.0,100.0,10.15,0.6882,81.95,2.2924,0.932
2021-01-19,26374.0,25266.29,0.11,0.09,0.11,0.02,0.0,23101.21,2913.0,24114.0,2790.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.32,0.0,0.0,0.0,100.0,10.15,0.6852,81.75,2.2924,0.958
2021-01-20,26374.0,24897.06,0.11,0.1,0.11,0.03,0.0,22763.62,2913.0,24114.0,2749.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.32,0.0,0.0,0.0,100.0,10.12,0.6908,82.13,2.2924,0.944
2021-01-21,24274.0,22599.09,0.1,0.09,0.1,0.02,0.0,20495.03,2913.0,22014.0,2712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,100.0,25.32,0.0,0.0,0.0,100.0,11.06,0.6671,80.48,2.1099,0.931
2021-01-22,22174.0,19646.16,0.09,0.08,0.09,0.02,0.0,19504.4,813.0,22014.0,720.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.13,0.0,0.0,0.0,100.0,12.12,0.6458,78.94,3.0355,0.886
2021-01-25,22174.0,19113.99,0.09,0.08,0.09,0.02,0.0,18976.07,813.0,22014.0,700.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.13,0.0,0.0,0.0,100.0,12.1,0.6433,78.76,3.0355,0.862
2021-01-26,22174.0,19468.77,0.09,0.08,0.09,0.02,0.0,19328.29,813.0,22014.0,713.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.13,0.0,0.0,0.0,100.0,12.09,0.6397,78.5,3.0355,0.878
2021-01-27,22174.0,18892.25,0.09,0.08,0.09,0.02,0.0,18755.93,813.0,22014.0,692.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.13,0.0,0.0,0.0,100.0,12.09,0.6442,78.82,3.0355,0.852
2021-01-28,22174.0,19069.64,0.09,0.08,0.09,0.02,0.0,18932.04,813.0,22014.0,699.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.13,0.0,0.0,0.0,100.0,12.03,0.6402,78.54,3.0355,0.86
2021-01-29,28774.0,24314.03,0.12,0.11,0.12,0.02,0.0,21390.33,4113.0,25314.0,3475.49,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.58,0.0,0.0,0.0,100.0,9.29,0.7127,83.61,2.0693,0.845
2021-02-01,28614.0,24550.81,0.12,0.14,0.12,0.02,0.0,21719.41,3953.0,25314.0,3391.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.43,0.0,0.0,0.0,100.0,9.25,0.7103,83.45,2.0578,0.858
2021-02-02,28614.0,25266.16,0.12,0.15,0.12,0.02,0.0,22352.26,3953.0,25314.0,3490.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.43,0.0,0.0,0.0,100.0,9.26,0.7087,83.35,2.0578,0.883
2021-02-03,28614.0,25580.92,0.12,0.15,0.12,0.03,0.0,22630.72,3953.0,25314.0,3533.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.43,0.0,0.0,0.0,100.0,9.28,0.7115,83.53,2.0578,0.894
2021-02-04,34614.0,31706.42,0.14,0.19,0.14,0.03,0.0,25935.62,6953.0,28314.0,6368.95,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.93,0.0,0.0,0.0,100.0,7.65,0.7535,86.25,1.739,0.916
2021-02-05,34614.0,31221.83,0.14,0.19,0.14,0.03,0.0,25539.23,6953.0,28314.0,6271.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.93,0.0,0.0,0.0,100.0,7.72,0.7557,86.38,1.739,0.902
2021-02-08,34614.0,31360.28,0.14,0.23,0.14,0.03,0.0,25652.48,6953.0,28314.0,6299.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.93,0.0,0.0,0.0,100.0,7.69,0.755,86.35,1.739,0.906
2021-02-09,34614.0,31014.14,0.14,0.23,0.14,0.03,0.0,25369.34,6953.0,28314.0,6229.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.93,0.0,0.0,0.0,100.0,7.7,0.7558,86.4,1.739,0.896
2021-02-10,34614.0,30702.62,0.14,0.26,0.14,0.03,0.0,25114.52,6953.0,28314.0,6167.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.93,0.0,0.0,0.0,100.0,7.69,0.7558,86.39,1.739,0.887
2021-02-11,34614.0,30391.09,0.14,0.29,0.14,0.03,0.0,24859.69,6953.0,28314.0,6104.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.93,0.0,0.0,0.0,100.0,7.69,0.7558,86.4,1.739,0.878
2021-02-12,40014.0,35052.26,0.16,0.34,0.16,0.04,0.0,27168.26,9653.0,31014.0,8456.03,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,38.15,0.0,0.0,0.0,100.0,6.65,0.785,88.2,1.5813,0.876
2021-02-15,42914.0,38536.77,0.17,0.36,0.17,0.04,0.0,34046.77,16553.0,37914.0,14864.59,0.0,0.0,1900.0,0.01,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.01,1900.0,0.0,5000.0,0.0,0.01,0.0,0.0,100.0,56.87,0.0,0.0,0.0,100.0,7.0,0.7724,87.43,1.4745,0.898
2021-02-16,43614.0,38380.32,0.18,0.38,0.18,0.04,0.0,33980.32,17253.0,38614.0,15182.64,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,56.56,0.0,0.0,0.0,100.0,6.92,0.7787,87.82,1.4297,0.88
2021-02-17,43814.0,37899.11,0.18,0.39,0.18,0.04,0.0,33574.11,14453.0,38814.0,12501.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.77,0.0,0.0,0.0,100.0,6.84,0.779,87.83,1.4177,0.865
2021-02-18,43814.0,38293.44,0.18,0.39,0.18,0.04,0.0,33923.44,17453.0,38814.0,15253.92,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,56.47,0.0,0.0,0.0,100.0,6.85,0.7783,87.79,1.4177,0.874
2021-02-19,43814.0,39826.93,0.18,0.42,0.18,0.04,0.0,35281.93,17453.0,38814.0,15864.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,56.47,0.0,0.0,0.0,100.0,6.85,0.7753,87.61,1.4177,0.909
2021-02-22,43814.0,40747.02,0.18,0.43,0.18,0.04,0.0,36097.02,17453.0,38814.0,16231.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,56.47,0.0,0.0,0.0,100.0,6.85,0.7771,87.72,1.4177,0.93
2021-02-23,43814.0,38249.62,0.18,0.43,0.18,0.04,0.0,33884.62,17453.0,38814.0,15236.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,56.47,0.0,0.0,0.0,100.0,6.9,0.7829,88.07,1.4177,0.873
2021-02-24,35514.0,31927.09,0.14,0.36,0.14,0.03,0.0,31927.09,12053.0,35514.0,10835.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2200.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.01,0.01,0.0,100.0,40.04,0.0,0.0,0.0,100.0,13.63,0.6688,80.42,1.1797,0.899
2021-02-25,36814.0,32359.51,0.15,0.37,0.15,0.03,0.0,26821.81,9153.0,30514.0,8045.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.01,0.0,0.0,100.0,37.66,0.0,0.0,0.0,100.0,13.26,0.6801,81.21,1.5147,0.879
2021-02-26,36989.0,31070.76,0.15,0.39,0.15,0.03,0.0,25778.76,9328.0,30689.0,7835.52,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,37.83,0.0,0.0,0.0,100.0,13.56,0.679,81.1,1.5003,0.84
2021-03-01,36989.0,31514.63,0.15,0.39,0.15,0.03,0.0,26147.03,9328.0,30689.0,7947.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,37.83,0.0,0.0,0.0,100.0,13.57,0.6741,80.78,1.5003,0.852
2021-03-02,36989.0,42981.22,0.15,0.41,0.15,0.03,0.0,35660.62,9328.0,30689.0,10839.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,37.83,0.0,0.0,0.0,100.0,13.36,0.6503,79.18,1.5003,1.162
2021-03-03,40955.0,42920.84,0.17,0.13,0.17,0.05,0.0,38694.26,15561.0,36922.0,16307.93,0.0,0.0,2200.0,0.01,0.0,0.0,0.0,0.0,6233.0,0.0,0.0,0.0,0.01,2200.0,0.0,4033.0,0.0,0.02,0.0,0.0,100.0,53.56,0.0,0.0,0.0,100.0,13.69,0.6812,81.24,1.4096,1.048
2021-03-04,40955.0,40135.9,0.17,0.12,0.17,0.04,0.0,36183.56,15561.0,36922.0,15249.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.56,0.0,0.0,0.0,100.0,13.62,0.6794,81.12,1.4096,0.98
2021-03-05,41955.0,39437.7,0.17,0.12,0.17,0.04,0.0,35646.68,16561.0,37922.0,15567.34,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,13.26,0.6848,81.52,1.351,0.94
2021-03-08,41955.0,38892.29,0.17,0.12,0.17,0.04,0.0,35153.69,16561.0,37922.0,15352.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,13.27,0.6823,81.35,1.351,0.927
2021-03-09,41955.0,41115.9,0.17,0.11,0.17,0.04,0.0,37163.56,16561.0,37922.0,16229.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,13.27,0.6766,80.98,1.351,0.98
2021-03-10,42655.0,41545.97,0.17,0.11,0.17,0.04,0.0,37617.83,17261.0,38622.0,16812.21,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.18,0.0,0.0,0.0,100.0,13.05,0.6863,81.63,1.3143,0.974
2021-03-11,49045.0,49731.63,0.2,0.12,0.2,0.05,0.0,45642.17,17261.0,45012.0,17502.65,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6390.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.18,0.0,0.0,0.0,100.0,11.22,0.7205,84.0,1.5112,1.014
2021-03-12,49045.0,48113.15,0.2,0.11,0.2,0.05,0.0,44156.77,17261.0,45012.0,16933.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.18,0.0,0.0,0.0,100.0,11.18,0.7265,84.38,1.5112,0.981
2021-03-15,49045.0,48358.37,0.2,0.11,0.2,0.05,0.0,44381.83,17261.0,45012.0,17019.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.18,0.0,0.0,0.0,100.0,11.15,0.7244,84.26,1.5112,0.986
2021-03-16,49045.0,48554.55,0.2,0.11,0.2,0.05,0.0,44561.88,17261.0,45012.0,17088.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,53.18,0.0,0.0,0.0,100.0,11.17,0.7241,84.23,1.5112,0.99
2021-03-17,49045.0,48554.55,0.2,0.11,0.2,0.05,0.0,44561.88,17261.0,45012.0,17088.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,32.53,0.0,0.0,0.0,100.0,11.23,0.7234,84.18,0.9242,0.99
2021-03-18,49045.0,47966.01,0.2,0.11,0.2,0.05,0.0,44021.74,17261.0,45012.0,16881.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,32.53,0.0,0.0,0.0,100.0,11.2,0.7244,84.25,0.9242,0.978
2021-03-19,49045.0,47279.38,0.2,0.11,0.2,0.05,0.0,43391.57,17261.0,45012.0,16639.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,32.53,0.0,0.0,0.0,100.0,11.18,0.7251,84.29,0.9242,0.964
2021-03-22,49945.0,47747.42,0.2,0.11,0.2,0.05,0.0,43891.87,18161.0,45912.0,17361.92,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,33.1,0.0,0.0,0.0,100.0,10.99,0.7288,84.54,0.9103,0.956
2021-03-23,49945.0,47148.08,0.2,0.11,0.2,0.05,0.0,43340.93,18161.0,45912.0,17143.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,33.1,0.0,0.0,0.0,100.0,10.9,0.7308,84.67,0.9103,0.944
2021-03-24,49945.0,46648.63,0.2,0.11,0.2,0.05,0.0,42881.81,18161.0,45912.0,16962.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,33.1,0.0,0.0,0.0,100.0,10.91,0.7305,84.65,0.9103,0.934
2021-03-25,70646.0,75167.34,0.29,0.16,0.29,0.07,0.0,70876.23,38862.0,66613.0,41349.17,0.0,0.0,701.0,0.02,0.0,0.0,0.0,0.0,20701.0,0.0,0.0,0.0,0.02,701.0,0.0,20000.0,0.0,0.04,0.0,0.0,100.0,63.42,0.0,0.0,0.0,100.0,7.31,0.8034,89.27,1.1528,1.064
2021-03-26,70646.0,72200.21,0.29,0.13,0.29,0.08,0.0,68078.49,38862.0,66613.0,39716.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,50.01,0.0,0.0,0.0,100.0,7.4,0.8106,89.68,0.9091,1.022
2021-03-29,71346.0,77053.68,0.29,0.13,0.29,0.08,0.0,72698.04,39562.0,67313.0,42726.96,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,50.01,0.0,0.0,0.0,100.0,8.19,0.7941,88.68,0.9019,1.08
2021-03-30,71746.0,74615.84,0.29,0.12,0.29,0.08,0.0,70213.52,39762.0,67513.0,41352.48,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,50.01,0.0,0.0,0.0,100.0,8.29,0.787,88.26,0.9024,1.04
2021-03-31,84246.0,86436.4,0.34,0.14,0.34,0.09,0.0,82093.34,60262.0,80013.0,61828.81,0.0,0.0,20500.0,0.01,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.01,20500.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,74.85,0.0,0.0,0.0,100.0,6.8,0.821,90.31,1.0464,1.026
2021-04-01,83024.0,85846.82,0.34,0.14,0.34,0.09,0.0,81469.89,60262.0,78791.0,62310.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0,0.06,0.0,0.0,100.0,61.39,0.0,0.0,0.0,100.0,6.86,0.8187,90.17,0.8458,1.034
2021-04-02,83024.0,85846.82,0.34,0.14,0.34,0.09,0.0,81469.89,60262.0,78791.0,62310.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,61.39,0.0,0.0,0.0,100.0,6.87,0.8188,90.18,0.8458,0.0
2021-04-05,83024.0,85846.82,0.34,0.14,0.34,0.09,0.0,81469.89,60262.0,78791.0,62310.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,61.39,0.0,0.0,0.0,100.0,6.88,0.8185,90.16,0.8458,0.0
2021-04-06,83624.0,88808.69,0.34,0.14,0.34,0.09,0.0,84313.24,60862.0,79391.0,64635.44,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,61.25,0.0,0.0,0.0,100.0,6.87,0.8177,90.12,0.8416,1.062
2021-04-07,76746.0,81043.78,0.31,0.13,0.31,0.08,0.0,76573.73,61262.0,72513.0,64692.67,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,6878.0,0.07,0.01,0.0,100.0,61.16,0.0,0.0,0.0,100.0,7.6,0.8014,89.14,0.7662,1.056
2021-04-08,76546.0,80220.21,0.31,0.12,0.31,0.08,0.0,75364.82,61662.0,71913.0,64621.78,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1000.0,0.07,0.0,0.0,100.0,59.27,0.0,0.0,0.0,100.0,7.61,0.7835,88.08,0.7357,1.048
2021-04-09,97146.0,100448.96,0.39,0.16,0.39,0.11,0.0,95658.44,82262.0,92513.0,85058.91,0.0,0.0,20600.0,0.02,0.0,0.0,0.0,0.0,20600.0,0.0,0.0,0.0,0.02,20600.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,78.16,0.0,0.0,0.0,100.0,5.86,0.8298,90.85,0.9231,1.034
2021-04-12,97146.0,102003.3,0.39,0.16,0.39,0.11,0.0,97138.65,82262.0,92513.0,86375.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,78.16,0.0,0.0,0.0,100.0,5.8,0.8299,90.85,0.9231,1.05
2021-04-13,97546.0,101447.84,0.4,0.16,0.4,0.11,0.0,96629.52,82662.0,92913.0,85968.48,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,77.95,0.0,0.0,0.0,100.0,5.85,0.8297,90.84,0.9199,1.04
2021-04-14,97546.0,100472.38,0.4,0.16,0.4,0.11,0.0,95700.39,82662.0,92913.0,85141.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,77.95,0.0,0.0,0.0,100.0,5.83,0.8304,90.88,0.9199,1.03
2021-04-15,97546.0,103008.58,0.4,0.16,0.4,0.11,0.0,98116.13,82662.0,92913.0,87291.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,77.95,0.0,0.0,0.0,100.0,5.78,0.83,90.86,0.9199,1.056
2021-04-16,97546.0,102228.21,0.4,0.25,0.4,0.11,0.0,97372.82,82662.0,92913.0,86629.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,77.95,0.0,0.0,0.0,100.0,5.88,0.8287,90.78,0.9199,1.048
2021-04-19,97546.0,100862.56,0.4,0.27,0.4,0.11,0.0,96072.04,82662.0,92913.0,85472.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,77.95,0.0,0.0,0.0,100.0,5.88,0.8293,90.81,0.9199,1.034
2021-04-20,97546.0,96863.18,0.4,0.28,0.4,0.11,0.0,92262.61,82662.0,92913.0,82083.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,100.0,74.32,0.0,0.0,0.0,100.0,5.83,0.8318,90.96,0.877,0.993
